alpha0,m0,landau,correction,ratio
10.799999999999999,0.5,-0.04824269738582929,-0.009029702170650038,1.1871724148928373
10.899999999999999,0.5,-0.047333162911077455,-0.008731212001046772,1.1844628895273632
10.999999999999998,0.5,-0.046442643081513725,-0.008443699160817652,1.1818091865701466
11.099999999999998,0.5,-0.04557069957741846,-0.008166713176238877,1.1792097389763512
11.2,0.5,-0.04471690509447372,-0.007899824236419448,1.1766630364898787
11.299999999999999,0.5,-0.04388084304841019,-0.007642622133789467,1.1741676231096558
11.399999999999999,0.5,-0.043062107287731126,-0.007394715265220417,1.1717220946901328
11.499999999999998,0.5,-0.04226030181431496,-0.007155729689917914,1.1693250966677675
11.599999999999998,0.5,-0.04147504051169844,-0.006925308240499443,1.1669753219058603
11.7,0.5,-0.04070594688084604,-0.006703109683920527,1.1646715086506103
11.799999999999999,0.5,-0.03995265378321329,-0.0064888079291442,1.1624124385917656
11.899999999999999,0.5,-0.039214803190914124,-0.006282091278662692,1.1601969350216763
11.999999999999998,0.5,-0.038492045943806535,-0.006082661721177798,1.1580238610869815
12.099999999999998,0.5,-0.03778404151331301,-0.005890234262929276,1.1558921181275403
12.2,0.5,-0.03709045777279589,-0.0057045362953298115,1.153800644097572
12.299999999999999,0.5,-0.03641097077431149,-0.005525306996721691,1.1517484120643078
12.399999999999999,0.5,-0.035745264531569905,-0.005352296766215458,1.1497344287797437
12.499999999999998,0.5,-0.03509303080893167,-0.005185266687705459,1.1477577333213902
12.599999999999998,0.5,-0.03445396891627524,-0.005023988022281869,1.145817395798156
12.7,0.5,-0.03382778550957373,-0.004868241727374707,1.1439125161177615
12.799999999999999,0.5,-0.033214194397022716,-0.004717818001072827,1.1420422228122964
12.899999999999999,0.5,-0.032612916350564305,-0.004572515850160858,1.14020567191875
12.999999999999998,0.5,-0.03202367892265709,-0.004432142680509952,1.1384020459115385
13.099999999999998,0.5,-0.03144621626814473,-0.004296513908544587,1.1366305526842346
13.2,0.5,-0.030880268971079438,-0.0041654525925880264,1.1348904245778795
13.299999999999999,0.5,-0.030325583876361067,-0.004038789082964021,1.1331809174534073
13.399999999999999,0.5,-0.02978191392605493,-0.003916360689801896,1.1315013098058697
13.499999999999998,0.5,-0.029249018000256165,-0.0037980113675572876,1.1298509019182805
13.599999999999998,0.5,-0.0287266607623711,-0.003683591415321333,1.1282290150530287
13.7,0.5,-0.02821461250868985,-0.00357295719204759,1.126634990678931
13.799999999999999,0.5,-0.027712649022127823,-0.003465970845878818,1.1250681897321086
13.899999999999999,0.5,-0.02722055143001693,-0.003362500056804883,1.1235279919089718
13.999999999999998,0.5,-0.026738106065830654,-0.0032624177919291482,1.122013794989701
14.099999999999998,0.5,-0.02626510433473038,-0.0031656020726636967,1.120525014190704
14.2,0.5,-0.025801342582823253,-0.0030719357532138438,1.1190610815446063
14.299999999999999,0.5,-0.0253466219700254,-0.002981306309750141,1.1176214453064317
14.399999999999999,0.5,-0.024900748346426572,-0.0028936056397011033,1.116205569384679
14.499999999999998,0.5,-0.024463532132056057,-0.0028087298706329696,1.1148129327960994
14.599999999999998,0.5,-0.024034788199951855,-0.0027265791782135323,1.1134430291430233
14.7,0.5,-0.023614335762438304,-0.0026470576127860528,1.1120953661121624
14.799999999999999,0.5,-0.02320199826051991,-0.002570072934106332,1.110769464993863
14.899999999999999,0.5,-0.022797603256301733,-0.002495536453821386,1.1094648602208466
14.999999999999998,0.5,-0.022400982328349504,-0.00242336288529205,1.108181098925522
15.099999999999998,0.5,-0.0220119709699048,-0.002353470200384122,1.106917740515006
15.199999999999998,0.5,-0.021630408489873458,-0.002285779492873708,1.1056743562630278
15.299999999999999,0.5,-0.021256137916507427,-0.0022202148481320636,1.1044505289179487
15.399999999999999,0.5,-0.020889005903702823,-0.0021567032187738144,1.1032458523261517
15.499999999999998,0.5,-0.0205288626398391,-0.002095174305969747,1.1020599310701105
15.599999999999998,0.5,-0.020175561759086556,-0.0020355604461417963,1.1008923801204709
15.699999999999998,0.5,-0.01982896025511138,-0.001977796502773176,1.0997428245015193
15.799999999999999,0.5,-0.019488918397109548,-0.0019218197630810772,1.0986108989694423
15.899999999999999,0.5,-0.01915529964810316,-0.0018675698393129932,1.097496247702809
15.999999999999998,0.5,-0.01882797058543422,-0.001814988574440501,1.096398524004739
16.099999999999998,0.5,-0.01850680082339355,-0.0017640199520364435,1.0953173900162492
16.2,0.5,-0.01819166293792336,-0.0017146100101327894,1.0942525164402874
16.3,0.5,-0.017882432393335018,-0.0016667067588671657,1.0932035822759976
16.4,0.5,-0.01757898747098416,-0.0016202601017361426,1.0921702745627722
16.5,0.5,-0.017281209199847585,-0.0015752217602828977,1.0911522881336793
16.6,0.5,-0.01698898128894822,-0.0015315452020558352,1.090149325377864
16.7,0.5,-0.0167021900615753,-0.0014891855716831967,1.0891610960115454
16.8,0.5,-0.016420724391249097,-0.0014480996249167184,1.0881873168572538
16.9,0.5,-0.016144475639381067,-0.001408245665504932,1.0872277116309563
17.0,0.5,-0.015873337594580907,-0.001369583484763786,1.0862820107367561
17.1,0.5,-0.015607206413564747,-0.0013320743037190663,1.0853499510688418
17.2,0.5,-0.015345980563618794,-0.0012956807177013751,1.0844312758203987
17.3,0.5,-0.015089560766574956,-0.0012603666432804885,1.0835257342991944
17.4,0.5,-0.014837849944255911,-0.0012260972674315834,1.0826330817495722
17.5,0.5,-0.014590753165348223,-0.0011928389988311488,1.0817530791805894
17.6,0.5,-0.014348177593663795,-0.0011605594211855687,1.0808854932000616
17.7,0.5,-0.014110032437750492,-0.0011292272485000543,1.0800300958542717
17.8,0.5,-0.013876228901814475,-0.0010988122822002532,1.0791866644731243
17.9,0.5,-0.013646680137917594,-0.0010692853700231078,1.0783549815205293
18.0,0.5,-0.013421301199414244,-0.0010406183665976232,1.0775348344498104
18.1,0.5,-0.013200008995593421,-0.0010127840956400853,1.0767260155639429
18.2,0.5,-0.012982722247492372,-0.0009857563136918982,1.075928321880436
18.3,0.5,-0.012769361444849336,-0.0009595096753316862,1.0751415550006782
18.4,0.5,-0.0125598488041641,-0.0009340196997966152,1.0743655209835765
18.5,0.5,-0.012354108227835439,-0.0009092627389509393,1.0736000302233268
18.6,0.5,-0.012152065264346092,-0.0008852159465428096,1.0728448973311568
18.7,0.5,-0.011953647069466165,-0.0008618572486931126,1.0720999410208956
18.8,0.5,-0.011758782368447093,-0.0008391653155628026,1.071364983998222
18.9,0.5,-0.011567401419179056,-0.0008171195341477072,1.0706398528534595
19.0,0.5,-0.011379435976285282,-0.0007956999821521546,1.069924377957782
19.1,0.5,-0.011194819256127846,-0.0007748874028950843,1.0692183933627089
19.2,0.5,-0.011013485902699904,-0.0007546631812044077,1.0685217367027642
19.3,0.5,-0.01083537195438032,-0.0007350093202574758,1.0678342491011894
19.4,0.5,-0.010660414811527236,-0.0007159084193274475,1.0671557750785952
19.5,0.5,-0.010488553204887738,-0.000697343652397169,1.0664861624644477
19.6,0.5,-0.01031972716480164,-0.0006792987476039868,1.0658252623112874
19.7,0.5,-0.010153877991177762,-0.0006617579674805363,1.0651729288115839
19.8,0.5,-0.009990948224221887,-0.0006447060899581584,1.0645290192171293
19.9,0.5,-0.009830881615896323,-0.0006281283901011215,1.0638933937608863
20.0,0.5,-0.009673623102091041,-0.0006120106225412195,1.063265915581198
20.1,0.5,-0.009519118775487638,-0.00059633900458373,1.062646450648283
20.2,0.5,-0.009367315859097345,-0.0005811001999569878,1.0620348676929299
20.3,0.5,-0.009218162680455066,-0.0005662813031790681,1.0614310381373213
20.4,0.5,-0.009071608646452078,-0.0005518698245162698,1.0608348360279085
20.5,0.5,-0.008927604218790165,-0.0005378536755091879,1.060246137970269
20.6,0.5,-0.00878610089004081,-0.000524221155043249,1.0596648230658792
20.7,0.5,-0.008647051160293353,-0.0005109609359415929,1.0590907728507366
20.8,0.5,-0.0085104085143764,-0.0004980620520591454,1.0585238712357676
20.9,0.5,-0.00837612739963748,-0.0004855138858576795,1.0579640044489644
21.0,0.5,-0.008244163204266085,-0.00047330615644249557,1.0574110609791876
21.1,0.5,-0.008114472236145847,-0.00046142890804223917,1.0568649315215854
21.2,0.5,-0.007987011702221873,-0.00044987249891413383,1.056325508924569
21.3,0.5,-0.00786173968836976,-0.0004386275906576938,1.055792688138298
21.4,0.5,-0.007738615139753146,-0.00042768513792070456,1.0552663661646247
21.5,0.5,-0.00761759784165696,-0.00041703637848193543,1.0547464420084458
21.599999999999998,0.5,-0.007498648400784027,-0.00040667282369573864,1.0542328166304236
21.7,0.5,-0.007381728227002897,-0.0003965862492842926,1.0537253929010217
21.8,0.5,-0.007266799515535195,-0.0003867686864638697,1.053224075555824
21.9,0.5,-0.007153825229571071,-0.00037721241339207186,1.0527287711520859
22.0,0.5,-0.007042769083301622,-0.0003679099469235307,1.0522393880264858
22.099999999999998,0.5,-0.0069335955253576114,-0.000358854034662098,1.051755836254032
22.2,0.5,-0.00682626972264384,-0.00035003764729803617,1.0512780276080953
22.3,0.5,-0.006720757544559116,-0.0003414539712192233,1.0508058755215255
22.4,0.5,-0.006617025547591835,-0.0003330964013858115,1.050339295048821
22.5,0.5,-0.006515040960281512,-0.0003249585344582439,1.0498782028293192
22.599999999999998,0.5,-0.006414771668536985,-0.0003170341621689327,1.049422517051373
22.7,0.5,-0.006316186201302031,-0.00030931726492830594,1.0489721574174844
22.8,0.5,-0.00621925371655968,-0.00030180200565631265,1.0485270451103677
22.9,0.5,-0.006123943987666468,-0.00029448272383083874,1.0480871027599081
23.0,0.5,-0.0060302273900082835,-0.0002873539297448296,1.0476522544109956
23.099999999999998,0.5,-0.005938074887969733,-0.0002804102989642607,1.0472224254922011
23.2,0.5,-0.005847458022208906,-0.00027364666697939945,1.0467975427852714
23.3,0.5,-0.005758348897229995,-0.00026705802404212135,1.0463775343954214
23.4,0.5,-0.005670720169246141,-0.0002606395101823229,1.0459623297223943
23.5,0.5,-0.005584545034325217,-0.0002543864103967609,1.0455518594322695
23.599999999999998,0.5,-0.00549979721681151,-0.0002482941500039122,1.0451460554299963
23.7,0.5,-0.005416450958016229,-0.00024235829015869817,1.0447448508326311
23.8,0.5,-0.005334481005170271,-0.00023657452352117422,1.0443481799432563
23.9,0.5,-0.005253862600632572,-0.00023093867007350477,1.043955978225563
24.0,0.5,-0.005174571471347697,-0.00022544667307977873,1.0435681822790752
24.099999999999998,0.5,-0.005096583818546501,-0.00022009459518343452,1.0431847298150005
24.2,0.5,-0.0050198763076837434,-0.00021487861463725808,1.0428055596326848
24.3,0.5,-0.00494442605860686,-0.0002097950216611331,1.0424306115966562
24.4,0.5,-0.0048702106359500945,-0.00020484021492289236,1.0420598266142407
24.5,0.5,-0.00479720803974844,-0.0002000106981378122,1.0416931466137334
24.599999999999998,0.5,-0.004725396696266023,-0.00019530307678246417,1.0413305145231069
24.7,0.5,-0.0046547554490335204,-0.00019071405491879358,1.040971874249246
24.8,0.5,-0.004585263550089646,-0.00018624043212447244,1.040617170657689
24.9,0.5,-0.004516900651421507,-0.0001818791005257061,1.040266349552866
25.0,0.5,-0.004449646796599107,-0.0001776270419288358,1.039919357658814
0.1,1.0,-0.2581005129486966,-12.763790936917843,50.45279182554332
0.2,1.0,-0.25747774435693604,-6.249813516218344,25.27321837787408
0.3,1.0,-0.25646306253818896,-4.077688873456473,16.899712157766498
0.4,1.0,-0.2550859786468729,-2.991311550133596,12.72667963171196
0.5,1.0,-0.2533804717419664,-2.3394374760134884,10.232903624853488
0.6,1.0,-0.2513818382161354,-1.9049648207883974,8.577973151546967
0.7,1.0,-0.24912470090509295,-1.5948328106426193,7.401745009019359
0.7999999999999999,1.0,-0.2466418752843278,-1.3624971159021846,6.524192168631151
0.8999999999999999,1.0,-0.24396379854641803,-1.1820885634715514,5.845344147429481
0.9999999999999999,1.0,-0.24111830649283728,-1.038076670562956,5.305258632835469
1.0999999999999999,1.0,-0.2381306160407258,-0.9205712135488462,4.865824684178397
1.2,1.0,-0.23502342350865818,-0.8229729435080821,4.501663498990619
1.3,1.0,-0.23181706335360253,-0.7407085115284715,4.1952286031621
1.4,1.0,-0.22852969394221706,-0.6705074977190427,3.934006019754169
1.5,1.0,-0.22517749060748873,-0.6099685656256042,3.7088345463839114
1.5999999999999999,1.0,-0.22177483468359446,-0.5572882547665172,3.512856138802217
1.7,1.0,-0.2183344923853009,-0.5110854480023662,3.3408369535146085
1.8,1.0,-0.21486778053888267,-0.47028431186952774,3.188714895691049
1.9,1.0,-0.21138471805087608,-0.4340341716436392,3.053290207758424
2.0,1.0,-0.20789416309905479,-0.4016533977923312,2.932009017496833
2.0999999999999996,1.0,-0.20440393664565265,-0.3725893032465799,2.8228088429259923
2.1999999999999997,1.0,-0.20092093319237891,-0.3463889598413997,2.7240063259597607
2.3,1.0,-0.19745121983655256,-0.322677612952351,2.6342143300986396
2.4,1.0,-0.19400012472039924,-0.30114248005967115,2.5522798271067595
2.5,1.0,-0.19057231593659574,-0.2815204272958916,2.477236742977688
2.6,1.0,-0.18717187189064793,-0.2635884811975654,2.408269728432072
2.6999999999999997,1.0,-0.18380234404200435,-0.2471564416844491,2.344686015690673
2.8,1.0,-0.18046681286142902,-0.2320610718565836,2.285893335051975
2.9,1.0,-0.17716793775827577,-0.2181614847477158,2.2313824245410068
3.0,1.0,-0.173908001651409,-0.20533544837294557,2.180713057611527
3.0999999999999996,1.0,-0.17068895078340912,-0.1934764022406523,2.1335027917897196
3.1999999999999997,1.0,-0.16751243031013846,-0.1824910301390924,2.0894178408206603
3.3,1.0,-0.1643798161368798,-0.17229727157376173,2.048165618036031
3.4,1.0,-0.16129224341786885,-0.16282268186100457,2.00948860534583
3.5,1.0,-0.15825063208770931,-0.15400307141429243,1.9731592814677499
3.5999999999999996,1.0,-0.1552557097503833,-0.14578137016301157,1.9389759023832078
3.6999999999999997,1.0,-0.152308032213803,-0.138106674704554,1.9067589719147984
3.8,1.0,-0.1494080019245742,-0.13093344469327584,1.8763482745681528
3.9,1.0,-0.1465558845283415,-0.12422082182117654,1.847600369108033
3.9999999999999996,1.0,-0.1437518237553112,-0.11793205005742878,1.8203864617270398
4.1,1.0,-0.1409958548078639,-0.11203397996217275,1.7945905935663307
4.199999999999999,1.0,-0.13828791640721522,-0.10649664315112992,1.7701080898314367
4.299999999999999,1.0,-0.1356278616385115,-0.101292885567674,1.7468442276089968
4.3999999999999995,1.0,-0.1330154677182704,-0.09639805027259572,1.7247130873288272
4.499999999999999,1.0,-0.13045044479443302,-0.09178970210575475,1.7036365590811071
4.6,1.0,-0.1279324438772546,-0.08744738789703058,1.6835434800333555
4.699999999999999,1.0,-0.12546106398863086,-0.08335242697459566,1.6643688832588648
4.799999999999999,1.0,-0.12303585860805538,-0.07948772758906367,1.6460533415894694
4.8999999999999995,1.0,-0.12065634148508808,-0.07583762558326523,1.628542392797796
4.999999999999999,1.0,-0.11832199188084506,-0.07238774222106649,1.6117860346195305
5.1,1.0,-0.11603225929448419,-0.06912485856972267,1.5957382799406428
5.199999999999999,1.0,-0.11378656772486023,-0.06603680422842548,1.5803567639732723
5.299999999999999,1.0,-0.11158431951236467,-0.06311235852656093,1.5656023964869674
5.3999999999999995,1.0,-0.10942489880137622,-0.06034116259117145,1.551439053196662
5.499999999999999,1.0,-0.10730767465966266,-0.05771364091415863,1.5378333012732162
5.599999999999999,1.0,-0.1052320038874257,-0.05522093124386947,1.5247541546670849
5.699999999999999,1.0,-0.10319723354542992,-0.05285482178933781,1.5121728555452973
5.799999999999999,1.0,-0.10120270322874737,-0.050607694863834415,1.5000626786563833
5.8999999999999995,1.0,-0.09924774711004786,-0.048472476211782155,1.4883987558733693
5.999999999999999,1.0,-0.09733169577403739,-0.04644258936299422,1.4771579185347194
6.099999999999999,1.0,-0.09545387786255705,-0.04451191444345219,1.4663185555179266
6.199999999999999,1.0,-0.09361362154798361,-0.04267475094480765,1.455860485249295
6.299999999999999,1.0,-0.09181025585088995,-0.04092578401740686,1.4457648400836054
6.3999999999999995,1.0,-0.09004311181641063,-0.03926005390551244,1.4360139616849312
6.499999999999999,1.0,-0.08831152356239949,-0.037672928189868504,1.426591306209879
6.599999999999999,1.0,-0.08661482921123889,-0.03616007654293722,1.4174813582411958
6.699999999999999,1.0,-0.08495237171605775,-0.03471744773696485,1.4086695525464952
6.799999999999999,1.0,-0.08332349959111947,-0.03334124867529142,1.4001422028467572
6.8999999999999995,1.0,-0.08172756755524102,-0.03202792524366112,1.3918864368747168
6.999999999999999,1.0,-0.08016393709629388,-0.03077414480127664,1.3838901370863357
7.099999999999999,1.0,-0.07863197696410164,-0.029576780151437665,1.3761418864610329
7.199999999999999,1.0,-0.07713106359838656,-0.02843289484921164,1.3686309188896808
7.299999999999999,1.0,-0.0756605814978143,-0.027339729719041805,1.3613470737048408
7.3999999999999995,1.0,-0.07421992353564252,-0.02629469046879213,1.3542807539563775
7.499999999999999,1.0,-0.07280849122698363,-0.0252953362987074,1.3474228880783712
7.599999999999999,1.0,-0.07142569495224557,-0.02433936941434029,1.3407648946308934
7.699999999999999,1.0,-0.07007095414090578,-0.023424625361847633,1.3342986498334677
7.799999999999999,1.0,-0.06874369741940532,-0.022549064112339555,1.3280164576363664
7.899999999999999,1.0,-0.06744336272661366,-0.02171076182931304,1.3219110221018948
7.999999999999999,1.0,-0.06616939740000943,-0.02090790325973086,1.3159754218908435
8.1,1.0,-0.06492125823544448,-0.020138774695118298,1.310203086669742
8.2,1.0,-0.06369841152310601,-0.019401757454230017,1.304587775272735
8.299999999999999,1.0,-0.06250033306206038,-0.01869532184346347,1.2991235554680924
8.399999999999999,1.0,-0.06132650815555335,-0.018018021555329656,1.2938047851938241
8.499999999999998,1.0,-0.06017643158904983,-0.017368488468991763,1.2886260951397501
8.6,1.0,-0.059049607592820616,-0.01674542782020077,1.28358237256494
8.7,1.0,-0.05794554979072669,-0.01614761371093386,1.278668746249743
8.799999999999999,1.0,-0.05686378113670428,-0.015573884931718709,1.2738805724909157
8.899999999999999,1.0,-0.0558038338403222,-0.015023141072035034,1.2692134220566715
8.999999999999998,1.0,-0.054765249282661986,-0.014494338896354694,1.2646630680259392
9.1,1.0,-0.053747577923659924,-0.01398648896534001,1.260225474442879
9.2,1.0,-0.05275037920195005,-0.013498652483487666,1.2558967857237442
9.299999999999999,1.0,-0.051773221428152987,-0.013029938356104592,1.2516733167586755
9.399999999999999,1.0,-0.050815681672473585,-0.012579500439949477,1.2475515436559357
9.499999999999998,1.0,-0.049877345647389854,-0.01214653497318508,1.2435280950805914
9.6,1.0,-0.04895780758614759,-0.011730278171476115,1.2395997441436726
9.7,1.0,-0.04805667011770908,-0.01133000397814815,1.2357634008015257
9.799999999999999,1.0,-0.047173544138745,-0.010945021957304738,1.2320161047283975
9.899999999999999,1.0,-0.0463080486832051,-0.010574675319694091,1.2283550186283123
9.999999999999998,1.0,-0.04545981078995317,-0.010218339071930147,1.2247774219550525
10.1,1.0,-0.04462846536890618,-0.009875418280415221,1.2212807050115526
10.2,1.0,-0.04381365506607679,-0.009545346441988452,1.2178623634022956
10.299999999999999,1.0,-0.04301503012787898,-0.00922758395394274,1.2145199928143753
10.399999999999999,1.0,-0.04223224826502313,-0.008921616676618317,1.2112512841047876
10.499999999999998,1.0,-0.04146497451629425,-0.008626954582298263,1.2080540186732343
10.6,1.0,-0.0407128811124773,-0.008343130484605072,1.204926064101323
10.7,1.0,-0.03997564734066835,-0.008069698843031527,1.2018653700404744
10.799999999999999,1.0,-0.03925295940918408,-0.007806234637637168,1.1988699643321856
10.899999999999999,1.0,-0.038544510313261345,-0.007552332309307471,1.1959379493455147
10.999999999999998,1.0,-0.03784999970171638,-0.007307604761308405,1.1930674985177616
11.099999999999998,1.0,-0.03716913374471642,-0.00707168241817789,1.1902568530853406
11.2,1.0,-0.036501625002797244,-0.006844212338279734,1.1875043189927912
11.299999999999999,1.0,-0.035847192297246325,-0.006624857376607196,1.1848082639687265
11.399999999999999,1.0,-0.03520556058195565,-0.00641329539466421,1.182167114758323
11.499999999999998,1.0,-0.03457646081683617,-0.006209218514474678,1.179579354502681
11.599999999999998,1.0,-0.03395962984287277,-0.00601233241397512,1.1770435202560652
11.7,1.0,-0.033354810258889075,-0.005822355661235358,1.1745582006326567
11.799999999999999,1.0,-0.0327617503000803,-0.005639019085126819,1.1721220335750193
11.899999999999999,1.0,-0.0321802037183638,-0.005462065180219672,1.1697337042370157
11.999999999999998,1.0,-0.03160992966458889,-0.005291247543839744,1.1673919429744026
12.099999999999998,1.0,-0.031050692572639517,-0.005126330343354503,1.1650955234367815
12.2,1.0,-0.030502262045456956,-0.004967087811885789,1.1628432607550034
12.299999999999999,1.0,-0.02996441274300313,-0.004813303770765755,1.1606340098185202
12.399999999999999,1.0,-0.029436924272179796,-0.004664771177162844,1.158466663637526
12.499999999999998,1.0,-0.028919581078713594,-0.004521291695406826,1.1563401517850735
12.599999999999998,1.0,-0.028412172341012464,-0.004382675290636996,1.1542534389146544
12.7,1.0,-0.027914491865994387,-0.0042487398434858095,1.1522055233490263
12.799999999999999,1.0,-0.027426337986886252,-0.0041193107845922975,1.150195435736332
12.899999999999999,1.0,-0.026947513462986575,-0.003994220747815806,1.1482222377698046
12.999999999999998,1.0,-0.02647782538138334,-0.0038733092410916793,1.1462850209675837
13.099999999999998,1.0,-0.026017085060615026,-0.003756422333936474,1.1443829055093875
13.2,1.0,-0.025565107956260772,-0.0036434123606719124,1.1425150391269776
13.299999999999999,1.0,-0.025121713568443272,-0.003534137638494062,1.1406805960455453
13.399999999999999,1.0,-0.024686725351226062,-0.0034284621995677614,1.1388787759733183
13.499999999999998,1.0,-0.02425997062388524,-0.0033262555363761607,1.1371088031368548
13.599999999999998,1.0,-0.023841280484034034,-0.003227392359601802,1.1353699253596345
13.7,1.0,-0.023430489722577538,-0.0031317523678591336,1.1336614131817053
13.799999999999999,1.0,-0.023027436740473257,-0.0030392200286389437,1.131982559018268
13.899999999999999,1.0,-0.022631963467272916,-0.0029496843698631494,1.130332676355216
13.999999999999998,1.0,-0.022243915281419294,-0.002863038781483873,1.1287110989797473
14.099999999999998,1.0,-0.02186314093227177,-0.0027791808265939027,1.1271171802442899
14.2,1.0,-0.021489492463833228,-0.0026980120615466836,1.1255502923620664
14.299999999999999,1.0,-0.021122825140150802,-0.002619437864613086,1.1240098257327327
14.399999999999999,1.0,-0.020762997372362292,-0.0025433672727294128,1.1224951882966039
14.499999999999998,1.0,-0.020409870647359878,-0.0024697128259166235,1.1210058049160685
14.599999999999998,1.0,-0.020063309458042685,-0.002398390418974664,1.1195411167828662
14.7,1.0,-0.01972318123512924,-0.002329319160078239,1.1181005808499824
14.799999999999999,1.0,-0.019389356280501226,-0.002262421235921371,1.1166836692869768
14.899999999999999,1.0,-0.019061707702049444,-0.002197621783077859,1.1152898689576265
14.999999999999998,1.0,-0.018740111349993455,-0.0021348487652632867,1.113918680918832
15.099999999999998,1.0,-0.01842444575464599,-0.0020740328562016204,1.1125696199397814
15.199999999999998,1.0,-0.018114592065593554,-0.0020151073278158026,1.1112422140404283
15.299999999999999,1.0,-0.017810433992264948,-0.0019580079434771414,1.1099360040483854
15.399999999999999,1.0,-0.01751185774585933,-0.0019026728560627077,1.1086505431733873
15.499999999999998,1.0,-0.01721875198260589,-0.0018490425105835752,1.1073853965985136
15.599999999999998,1.0,-0.016931007748327537,-0.0017970595511595324,1.106140141087411
15.699999999999998,1.0,-0.016648518424281042,-0.0017466687321279124,1.1049143646067918
15.799999999999999,1.0,-0.016371179674246648,-0.0016978168330855374,1.1037076659635199
15.899999999999999,1.0,-0.01609888939284029,-0.001650452577673444,1.102519654455633
15.999999999999998,1.0,-0.015831547655022135,-0.001604526555924108,1.1013499495366843
16.099999999999998,1.0,-0.015569056666775265,-0.0015599911500003797,1.100198180492813
16.2,1.0,-0.015311320716928986,-0.001516800463164263,1.0990639861319873
16.3,1.0,-0.015058246130101337,-0.001474910251822096,1.0979470144848915
16.4,1.0,-0.014809741220736094,-0.0014342778605006626,1.0968469225169468
16.5,1.0,-0.014565716248209567,-0.0013948621596162228,1.095763375850994
16.6,1.0,-0.014326083372983493,-0.001356623485905603,1.0946960485001755
16.7,1.0,-0.014090756613780024,-0.0013195235853950657,1.0936446226105871
16.8,1.0,-0.013859651805755796,-0.0012835255587891048,1.0926087882132844
16.9,1.0,-0.013632686559652319,-0.001248593809167206,1.0915882429852513
17.0,1.0,-0.013409780221900125,-0.0012146939918822575,1.0905826920189554
17.1,1.0,-0.013190853835655046,-0.0011817929665596655,1.0895918476001352
17.2,1.0,-0.01297583010274477,-0.0011498587511012109,1.0886154289934777
17.3,1.0,-0.0127646333465048,-0.0011188604776024892,1.0876531622358627
17.4,1.0,-0.012557189475483167,-0.0010887683500972864,1.086704779936865
17.5,1.0,-0.012353425947993409,-0.001059553604046462,1.085770021086221
17.6,1.0,-0.01215327173749633,-0.0010311884674930206,1.084848630867975
17.7,1.0,-0.011956657298790824,-0.0010036461238088188,1.083940360481045
17.8,1.0,-0.011763514534994874,-0.0009769006759619944,1.0830449669659392
17.9,1.0,-0.011573776765298171,-0.0009509271122376611,1.0821622130373934
18.0,1.0,-0.011387378693468017,-0.0009257012733476124,1.0812918669226843
18.1,1.0,-0.01120425637709086,-0.0009011998208679096,1.0804337022054027
18.2,1.0,-0.011024347197531892,-0.0008774002069461139,1.0795874976744695
18.3,1.0,-0.010847589830595727,-0.0008542806452227082,1.0787530371781944
18.4,1.0,-0.010673924217871599,-0.0008318200829138913,1.0779301094831792
18.5,1.0,-0.010503291538746615,-0.0008099981740053849,1.0771185081378827
18.6,1.0,-0.010335634183071322,-0.0007887952535093071,1.076318031340667
18.7,1.0,-0.010170895724461913,-0.0007681923127383623,1.0755284818121567
18.8,1.0,-0.010009020894223918,-0.000748170975553768,1.0747496666717449
18.9,1.0,-0.009849955555882568,-0.0007287134755453389,1.0739813973180963
19.0,1.0,-0.009693646680305215,-0.0007098026341040765,1.07322348931349
19.1,1.0,-0.009540042321401815,-0.0006914218393494505,1.0724757622718653
19.2,1.0,-0.009389091592389409,-0.0006735550258752683,1.071738039750431
19.3,1.0,-0.009240744642607266,-0.0006561866552797026,1.071010149144708
19.4,1.0,-0.009094952634869464,-0.000639301697446607,1.0702919215868771
19.5,1.0,-0.008951667723341857,-0.0006228856125467277,1.0695831918473164
19.6,1.0,-0.008810843031931123,-0.0006069243337288593,1.0688837982392063
19.7,1.0,-0.00867243263317336,-0.0005914042504723197,1.0681935825260964
19.8,1.0,-0.008536391527610324,-0.0005763121925734134,1.0675123898323284
19.9,1.0,-0.008402675623641732,-0.0005616354147397828,1.066840068556207
20.0,1.0,-0.00827124171784191,-0.000547361581767675,1.066176470285829
20.1,1.0,-0.008142047475729998,-0.0005334787542783047,1.065521449717471
20.2,1.0,-0.008015051412982501,-0.000519975374990508,1.064874864576448
20.3,1.0,-0.00789021287707779,-0.0005068402555078999,1.0642365755403564
20.4,1.0,-0.007767492029362084,-0.0004940625635997166,1.0636064461646177
20.5,1.0,-0.00764684982752682,-0.0004816318109554032,1.062984342810244
20.6,1.0,-0.007528248008487571,-0.0004695378413939099,1.0623701345737466
20.7,1.0,-0.007411649071654846,-0.00045777081950945734,1.061763693219119
20.8,1.0,-0.007297016262587387,-0.00044632121973633526,1.0611648931118152
20.9,1.0,-0.007184313557018841,-0.0004351798158160542,1.060573611154666
21.0,1.0,-0.0070735056452487875,-0.00042433767065086487,1.0599897267256568
21.1,1.0,-0.006964557916889484,-0.00041378612652837244,1.0594131216175136
21.2,1.0,-0.006857436445959758,-0.0004035167957025988,1.0588436799790308
21.3,1.0,-0.0067521079763177465,-0.00039352155131748133,1.0582812882580839
21.4,1.0,-0.0066485399074244465,-0.00038379251865939586,1.0577258351462722
