target_id,panel_id,alpha0,m0,energy_ratio,series_id,provenance
T002,FIG003A,1.57655310621,0,3.10141334764,FIG3_M0_0,independent_numerics
T002,FIG003A,1.62660320641,0,3.03048727925,FIG3_M0_0,independent_numerics
T002,FIG003A,1.67665330661,0,2.96383580805,FIG3_M0_0,independent_numerics
T002,FIG003A,1.72670340681,0,2.90108563087,FIG3_M0_0,independent_numerics
T002,FIG003A,1.77675350701,0,2.84190564737,FIG3_M0_0,independent_numerics
T002,FIG003A,1.82680360721,0,2.78600116358,FIG3_M0_0,independent_numerics
T002,FIG003A,1.87685370741,0,2.73310902486,FIG3_M0_0,independent_numerics
T002,FIG003A,1.92690380762,0,2.6829935089,FIG3_M0_0,independent_numerics
T002,FIG003A,1.97695390782,0,2.63544284386,FIG3_M0_0,independent_numerics
T002,FIG003A,2.02700400802,0,2.59026624357,FIG3_M0_0,independent_numerics
T002,FIG003A,2.07705410822,0,2.54729137215,FIG3_M0_0,independent_numerics
T002,FIG003A,2.12710420842,0,2.50636216749,FIG3_M0_0,independent_numerics
T002,FIG003A,2.17715430862,0,2.46733696554,FIG3_M0_0,independent_numerics
T002,FIG003A,2.22720440882,0,2.43008687805,FIG3_M0_0,independent_numerics
T002,FIG003A,2.27725450902,0,2.39449438482,FIG3_M0_0,independent_numerics
T002,FIG003A,2.32730460922,0,2.36045210788,FIG3_M0_0,independent_numerics
T002,FIG003A,2.37735470942,0,2.32786174098,FIG3_M0_0,independent_numerics
T002,FIG003A,2.42740480962,0,2.29663311171,FIG3_M0_0,independent_numerics
T002,FIG003A,2.47745490982,0,2.26668335768,FIG3_M0_0,independent_numerics
T002,FIG003A,2.52750501002,0,2.23793620072,FIG3_M0_0,independent_numerics
T002,FIG003A,2.57755511022,0,2.21032130588,FIG3_M0_0,independent_numerics
T002,FIG003A,2.62760521042,0,2.18377371385,FIG3_M0_0,independent_numerics
T002,FIG003A,2.67765531062,0,2.15823333716,FIG3_M0_0,independent_numerics
T002,FIG003A,2.72770541082,0,2.13364451203,FIG3_M0_0,independent_numerics
T002,FIG003A,2.77775551102,0,2.10995559874,FIG3_M0_0,independent_numerics
T002,FIG003A,2.82780561122,0,2.08711862454,FIG3_M0_0,independent_numerics
T002,FIG003A,2.87785571142,0,2.06508896392,FIG3_M0_0,independent_numerics
T002,FIG003A,2.92790581162,0,2.04382505177,FIG3_M0_0,independent_numerics
T002,FIG003A,2.97795591182,0,2.02328812547,FIG3_M0_0,independent_numerics
T002,FIG003A,3.02800601202,0,2.00344199272,FIG3_M0_0,independent_numerics
T002,FIG003A,3.07805611222,0,1.98425282196,FIG3_M0_0,independent_numerics
T002,FIG003A,3.12810621242,0,1.96568895308,FIG3_M0_0,independent_numerics
T002,FIG003A,3.17815631263,0,1.94772072591,FIG3_M0_0,independent_numerics
T002,FIG003A,3.22820641283,0,1.93032032484,FIG3_M0_0,independent_numerics
T002,FIG003A,3.27825651303,0,1.91346163765,FIG3_M0_0,independent_numerics
T002,FIG003A,3.32830661323,0,1.89712012707,FIG3_M0_0,independent_numerics
T002,FIG003A,3.37835671343,0,1.88127271385,FIG3_M0_0,independent_numerics
T002,FIG003A,3.42840681363,0,1.86589767008,FIG3_M0_0,independent_numerics
T002,FIG003A,3.47845691383,0,1.85097452168,FIG3_M0_0,independent_numerics
T002,FIG003A,3.52850701403,0,1.8364839593,FIG3_M0_0,independent_numerics
T002,FIG003A,3.57855711423,0,1.82240775665,FIG3_M0_0,independent_numerics
T002,FIG003A,3.62860721443,0,1.80872869562,FIG3_M0_0,independent_numerics
T002,FIG003A,3.67865731463,0,1.79543049754,FIG3_M0_0,independent_numerics
T002,FIG003A,3.72870741483,0,1.78249775998,FIG3_M0_0,independent_numerics
T002,FIG003A,3.77875751503,0,1.76991589859,FIG3_M0_0,independent_numerics
T002,FIG003A,3.82880761523,0,1.75767109348,FIG3_M0_0,independent_numerics
T002,FIG003A,3.87885771543,0,1.7457502398,FIG3_M0_0,independent_numerics
T002,FIG003A,3.92890781563,0,1.7341409021,FIG3_M0_0,independent_numerics
T002,FIG003A,3.97895791583,0,1.72283127213,FIG3_M0_0,independent_numerics
T002,FIG003A,4.02900801603,0,1.71181012977,FIG3_M0_0,independent_numerics
T002,FIG003A,4.07905811623,0,1.70106680691,FIG3_M0_0,independent_numerics
T002,FIG003A,4.12910821643,0,1.69059115389,FIG3_M0_0,independent_numerics
T002,FIG003A,4.17915831663,0,1.68037350839,FIG3_M0_0,independent_numerics
T002,FIG003A,4.22920841683,0,1.67040466656,FIG3_M0_0,independent_numerics
T002,FIG003A,4.27925851703,0,1.66067585608,FIG3_M0_0,independent_numerics
T002,FIG003A,4.32930861723,0,1.65117871127,FIG3_M0_0,independent_numerics
T002,FIG003A,4.37935871743,0,1.64190524971,FIG3_M0_0,independent_numerics
T002,FIG003A,4.42940881764,0,1.63284785059,FIG3_M0_0,independent_numerics
T002,FIG003A,4.47945891784,0,1.62399923445,FIG3_M0_0,independent_numerics
T002,FIG003A,4.52950901804,0,1.6153524443,FIG3_M0_0,independent_numerics
T002,FIG003A,4.57955911824,0,1.60690082792,FIG3_M0_0,independent_numerics
T002,FIG003A,4.62960921844,0,1.59863802143,FIG3_M0_0,independent_numerics
T002,FIG003A,4.67965931864,0,1.59055793376,FIG3_M0_0,independent_numerics
T002,FIG003A,4.72970941884,0,1.58265473223,FIG3_M0_0,independent_numerics
T002,FIG003A,4.77975951904,0,1.574922829,FIG3_M0_0,independent_numerics
T002,FIG003A,4.82980961924,0,1.56735686833,FIG3_M0_0,independent_numerics
T002,FIG003A,4.87985971944,0,1.55995171469,FIG3_M0_0,independent_numerics
T002,FIG003A,4.92990981964,0,1.55270244154,FIG3_M0_0,independent_numerics
T002,FIG003A,4.97995991984,0,1.54560432081,FIG3_M0_0,independent_numerics
T002,FIG003A,5.03001002004,0,1.53865281301,FIG3_M0_0,independent_numerics
T002,FIG003A,5.08006012024,0,1.53184355792,FIG3_M0_0,independent_numerics
T002,FIG003A,5.13011022044,0,1.52517236585,FIG3_M0_0,independent_numerics
T002,FIG003A,5.18016032064,0,1.51863520936,FIG3_M0_0,independent_numerics
T002,FIG003A,5.23021042084,0,1.5122282155,FIG3_M0_0,independent_numerics
T002,FIG003A,5.28026052104,0,1.50594765847,FIG3_M0_0,independent_numerics
T002,FIG003A,5.33031062124,0,1.4997899527,FIG3_M0_0,independent_numerics
T002,FIG003A,5.38036072144,0,1.49375164631,FIG3_M0_0,independent_numerics
T002,FIG003A,5.43041082164,0,1.48782941495,FIG3_M0_0,independent_numerics
T002,FIG003A,5.48046092184,0,1.48202005599,FIG3_M0_0,independent_numerics
T002,FIG003A,5.53051102204,0,1.47632048293,FIG3_M0_0,independent_numerics
T002,FIG003A,5.58056112224,0,1.47072772027,FIG3_M0_0,independent_numerics
T002,FIG003A,5.63061122244,0,1.46523889851,FIG3_M0_0,independent_numerics
T002,FIG003A,5.68066132265,0,1.45985124949,FIG3_M0_0,independent_numerics
T002,FIG003A,5.73071142285,0,1.45456210198,FIG3_M0_0,independent_numerics
T002,FIG003A,5.78076152305,0,1.44936887744,FIG3_M0_0,independent_numerics
T002,FIG003A,5.83081162325,0,1.44426908606,FIG3_M0_0,independent_numerics
T002,FIG003A,5.88086172345,0,1.43926032298,FIG3_M0_0,independent_numerics
T002,FIG003A,5.93091182365,0,1.43434026468,FIG3_M0_0,independent_numerics
T002,FIG003A,5.98096192385,0,1.42950666558,FIG3_M0_0,independent_numerics
T002,FIG003A,6.03101202405,0,1.42475735483,FIG3_M0_0,independent_numerics
T002,FIG003A,6.08106212425,0,1.42009023319,FIG3_M0_0,independent_numerics
T002,FIG003A,6.13111222445,0,1.41550327011,FIG3_M0_0,independent_numerics
T002,FIG003A,6.18116232465,0,1.41099450096,FIG3_M0_0,independent_numerics
T002,FIG003A,6.23121242485,0,1.4065620244,FIG3_M0_0,independent_numerics
T002,FIG003A,6.28126252505,0,1.40220399977,FIG3_M0_0,independent_numerics
T002,FIG003A,6.33131262525,0,1.39791864481,FIG3_M0_0,independent_numerics
T002,FIG003A,6.38136272545,0,1.39370423325,FIG3_M0_0,independent_numerics
T002,FIG003A,6.43141282565,0,1.38955909272,FIG3_M0_0,independent_numerics
T002,FIG003A,6.48146292585,0,1.38548160259,FIG3_M0_0,independent_numerics
T002,FIG003A,6.53151302605,0,1.38147019206,FIG3_M0_0,independent_numerics
T002,FIG003A,6.58156312625,0,1.3775233382,FIG3_M0_0,independent_numerics
T002,FIG003A,6.63161322645,0,1.37363956416,FIG3_M0_0,independent_numerics
T002,FIG003A,6.68166332665,0,1.36981743748,FIG3_M0_0,independent_numerics
T002,FIG003A,6.73171342685,0,1.36605556838,FIG3_M0_0,independent_numerics
T002,FIG003A,6.78176352705,0,1.3623526082,FIG3_M0_0,independent_numerics
T002,FIG003A,6.83181362725,0,1.35870724793,FIG3_M0_0,independent_numerics
T002,FIG003A,6.88186372745,0,1.35511821672,FIG3_M0_0,independent_numerics
T002,FIG003A,6.93191382766,0,1.35158428051,FIG3_M0_0,independent_numerics
T002,FIG003A,6.98196392786,0,1.34810424073,FIG3_M0_0,independent_numerics
T002,FIG003A,7.03201402806,0,1.34467693302,FIG3_M0_0,independent_numerics
T002,FIG003A,7.08206412826,0,1.34130122601,FIG3_M0_0,independent_numerics
T002,FIG003A,7.13211422846,0,1.3379760202,FIG3_M0_0,independent_numerics
T002,FIG003A,7.18216432866,0,1.33470024678,FIG3_M0_0,independent_numerics
T002,FIG003A,7.23221442886,0,1.33147286665,FIG3_M0_0,independent_numerics
T002,FIG003A,7.28226452906,0,1.32829286934,FIG3_M0_0,independent_numerics
T002,FIG003A,7.33231462926,0,1.32515927202,FIG3_M0_0,independent_numerics
T002,FIG003A,7.38236472946,0,1.32207111864,FIG3_M0_0,independent_numerics
T002,FIG003A,7.43241482966,0,1.31902747894,FIG3_M0_0,independent_numerics
T002,FIG003A,7.48246492986,0,1.31602744764,FIG3_M0_0,independent_numerics
T002,FIG003A,7.53251503006,0,1.31307014357,FIG3_M0_0,independent_numerics
T002,FIG003A,7.58256513026,0,1.31015470892,FIG3_M0_0,independent_numerics
T002,FIG003A,7.63261523046,0,1.30728030844,FIG3_M0_0,independent_numerics
T002,FIG003A,7.68266533066,0,1.30444612871,FIG3_M0_0,independent_numerics
T002,FIG003A,7.73271543086,0,1.30165137744,FIG3_M0_0,independent_numerics
T002,FIG003A,7.78276553106,0,1.29889528277,FIG3_M0_0,independent_numerics
T002,FIG003A,7.83281563126,0,1.29617709266,FIG3_M0_0,independent_numerics
T002,FIG003A,7.88286573146,0,1.2934960742,FIG3_M0_0,independent_numerics
T002,FIG003A,7.93291583166,0,1.29085151305,FIG3_M0_0,independent_numerics
T002,FIG003A,7.98296593186,0,1.28824271287,FIG3_M0_0,independent_numerics
T002,FIG003A,8.03301603206,0,1.28566899468,FIG3_M0_0,independent_numerics
T002,FIG003A,8.08306613226,0,1.28312969643,FIG3_M0_0,independent_numerics
T002,FIG003A,8.13311623246,0,1.28062417238,FIG3_M0_0,independent_numerics
T002,FIG003A,8.18316633267,0,1.27815179267,FIG3_M0_0,independent_numerics
T002,FIG003A,8.23321643287,0,1.27571194281,FIG3_M0_0,independent_numerics
T002,FIG003A,8.28326653307,0,1.27330402319,FIG3_M0_0,independent_numerics
T002,FIG003A,8.33331663327,0,1.27092744869,FIG3_M0_0,independent_numerics
T002,FIG003A,8.38336673347,0,1.2685816482,FIG3_M0_0,independent_numerics
T002,FIG003A,8.43341683367,0,1.26626606422,FIG3_M0_0,independent_numerics
T002,FIG003A,8.48346693387,0,1.26398015247,FIG3_M0_0,independent_numerics
T002,FIG003A,8.53351703407,0,1.26172338146,FIG3_M0_0,independent_numerics
T002,FIG003A,8.58356713427,0,1.25949523217,FIG3_M0_0,independent_numerics
T002,FIG003A,8.63361723447,0,1.25729519765,FIG3_M0_0,independent_numerics
T002,FIG003A,8.68366733467,0,1.25512278271,FIG3_M0_0,independent_numerics
T002,FIG003A,8.73371743487,0,1.25297750352,FIG3_M0_0,independent_numerics
T002,FIG003A,8.78376753507,0,1.25085888736,FIG3_M0_0,independent_numerics
T002,FIG003A,8.83381763527,0,1.24876647224,FIG3_M0_0,independent_numerics
T002,FIG003A,8.88386773547,0,1.24669980665,FIG3_M0_0,independent_numerics
T002,FIG003A,8.93391783567,0,1.24465844922,FIG3_M0_0,independent_numerics
T002,FIG003A,8.98396793587,0,1.24264196848,FIG3_M0_0,independent_numerics
T002,FIG003A,9.03401803607,0,1.24064994254,FIG3_M0_0,independent_numerics
T002,FIG003A,9.08406813627,0,1.23868195889,FIG3_M0_0,independent_numerics
T002,FIG003A,9.13411823647,0,1.23673761405,FIG3_M0_0,independent_numerics
T002,FIG003A,9.18416833667,0,1.23481651342,FIG3_M0_0,independent_numerics
T002,FIG003A,9.23421843687,0,1.23291827099,FIG3_M0_0,independent_numerics
T002,FIG003A,9.28426853707,0,1.23104250909,FIG3_M0_0,independent_numerics
T002,FIG003A,9.33431863727,0,1.2291888582,FIG3_M0_0,independent_numerics
T002,FIG003A,9.38436873747,0,1.22735695675,FIG3_M0_0,independent_numerics
T002,FIG003A,9.43441883768,0,1.22554645084,FIG3_M0_0,independent_numerics
T002,FIG003A,9.48446893788,0,1.2237569941,FIG3_M0_0,independent_numerics
T002,FIG003A,9.53451903808,0,1.22198824747,FIG3_M0_0,independent_numerics
T002,FIG003A,9.58456913828,0,1.220239879,FIG3_M0_0,independent_numerics
T002,FIG003A,9.63461923848,0,1.21851156369,FIG3_M0_0,independent_numerics
T002,FIG003A,9.68466933868,0,1.21680298329,FIG3_M0_0,independent_numerics
T002,FIG003A,9.73471943888,0,1.21511382611,FIG3_M0_0,independent_numerics
T002,FIG003A,9.78476953908,0,1.2134437869,FIG3_M0_0,independent_numerics
T002,FIG003A,9.83481963928,0,1.21179256665,FIG3_M0_0,independent_numerics
T002,FIG003A,9.88486973948,0,1.21015987243,FIG3_M0_0,independent_numerics
T002,FIG003A,9.93491983968,0,1.20854541727,FIG3_M0_0,independent_numerics
T002,FIG003A,9.98496993988,0,1.20694891995,FIG3_M0_0,independent_numerics
T002,FIG003A,10.0350200401,0,1.20537010494,FIG3_M0_0,independent_numerics
T002,FIG003A,10.0850701403,0,1.20380870218,FIG3_M0_0,independent_numerics
T002,FIG003A,10.1351202405,0,1.20226444698,FIG3_M0_0,independent_numerics
T002,FIG003A,10.1851703407,0,1.20073707991,FIG3_M0_0,independent_numerics
T002,FIG003A,10.2352204409,0,1.1992263466,FIG3_M0_0,independent_numerics
T002,FIG003A,10.2852705411,0,1.19773199772,FIG3_M0_0,independent_numerics
T002,FIG003A,10.3353206413,0,1.19625378874,FIG3_M0_0,independent_numerics
T002,FIG003A,10.3853707415,0,1.19479147993,FIG3_M0_0,independent_numerics
T002,FIG003A,10.4354208417,0,1.19334483616,FIG3_M0_0,independent_numerics
T002,FIG003A,10.4854709419,0,1.19191362682,FIG3_M0_0,independent_numerics
T002,FIG003A,10.5355210421,0,1.19049762571,FIG3_M0_0,independent_numerics
T002,FIG003A,10.5855711423,0,1.18909661095,FIG3_M0_0,independent_numerics
T002,FIG003A,10.6356212425,0,1.18771036487,FIG3_M0_0,independent_numerics
T002,FIG003A,10.6856713427,0,1.18633867388,FIG3_M0_0,independent_numerics
T002,FIG003A,10.7357214429,0,1.18498132842,FIG3_M0_0,independent_numerics
T002,FIG003A,10.7857715431,0,1.18363812285,FIG3_M0_0,independent_numerics
T002,FIG003A,10.8358216433,0,1.18230885534,FIG3_M0_0,independent_numerics
T002,FIG003A,10.8858717435,0,1.18099332784,FIG3_M0_0,independent_numerics
T002,FIG003A,10.9359218437,0,1.17969134589,FIG3_M0_0,independent_numerics
T002,FIG003A,10.9859719439,0,1.17840271866,FIG3_M0_0,independent_numerics
T002,FIG003A,11.0360220441,0,1.17712725877,FIG3_M0_0,independent_numerics
T002,FIG003A,11.0860721443,0,1.17586478227,FIG3_M0_0,independent_numerics
T002,FIG003A,11.1361222445,0,1.17461510853,FIG3_M0_0,independent_numerics
T002,FIG003A,11.1861723447,0,1.1733780602,FIG3_M0_0,independent_numerics
T002,FIG003A,11.2362224449,0,1.17215346308,FIG3_M0_0,independent_numerics
T002,FIG003A,11.2862725451,0,1.17094114612,FIG3_M0_0,independent_numerics
T002,FIG003A,11.3363226453,0,1.16974094129,FIG3_M0_0,independent_numerics
T002,FIG003A,11.3863727455,0,1.16855268357,FIG3_M0_0,independent_numerics
T002,FIG003A,11.4364228457,0,1.16737621081,FIG3_M0_0,independent_numerics
T002,FIG003A,11.4864729459,0,1.16621136375,FIG3_M0_0,independent_numerics
T002,FIG003A,11.5365230461,0,1.16505798589,FIG3_M0_0,independent_numerics
T002,FIG003A,11.5865731463,0,1.16391592348,FIG3_M0_0,independent_numerics
T002,FIG003A,11.6366232465,0,1.16278502542,FIG3_M0_0,independent_numerics
T002,FIG003A,11.6866733467,0,1.16166514324,FIG3_M0_0,independent_numerics
T002,FIG003A,11.7367234469,0,1.16055613101,FIG3_M0_0,independent_numerics
T002,FIG003A,11.7867735471,0,1.1594578453,FIG3_M0_0,independent_numerics
T002,FIG003A,11.8368236473,0,1.15837014514,FIG3_M0_0,independent_numerics
T002,FIG003A,11.8868737475,0,1.15729289196,FIG3_M0_0,independent_numerics
T002,FIG003A,11.9369238477,0,1.15622594951,FIG3_M0_0,independent_numerics
T002,FIG003A,11.9869739479,0,1.15516918387,FIG3_M0_0,independent_numerics
T002,FIG003A,12.0370240481,0,1.15412246335,FIG3_M0_0,independent_numerics
T002,FIG003A,12.0870741483,0,1.15308565847,FIG3_M0_0,independent_numerics
T002,FIG003A,12.1371242485,0,1.1520586419,FIG3_M0_0,independent_numerics
T002,FIG003A,12.1871743487,0,1.15104128842,FIG3_M0_0,independent_numerics
T002,FIG003A,12.2372244489,0,1.1500334749,FIG3_M0_0,independent_numerics
T002,FIG003A,12.2872745491,0,1.14903508021,FIG3_M0_0,independent_numerics
T002,FIG003A,12.3373246493,0,1.14804598523,FIG3_M0_0,independent_numerics
T002,FIG003A,12.3873747495,0,1.14706607276,FIG3_M0_0,independent_numerics
T002,FIG003A,12.4374248497,0,1.14609522753,FIG3_M0_0,independent_numerics
T002,FIG003A,12.4874749499,0,1.14513333614,FIG3_M0_0,independent_numerics
T002,FIG003A,12.5375250501,0,1.14418028698,FIG3_M0_0,independent_numerics
T002,FIG003A,12.5875751503,0,1.14323597029,FIG3_M0_0,independent_numerics
T002,FIG003A,12.6376252505,0,1.14230027803,FIG3_M0_0,independent_numerics
T002,FIG003A,12.6876753507,0,1.1413731039,FIG3_M0_0,independent_numerics
T002,FIG003A,12.7377254509,0,1.14045434328,FIG3_M0_0,independent_numerics
T002,FIG003A,12.7877755511,0,1.13954389321,FIG3_M0_0,independent_numerics
T002,FIG003A,12.8378256513,0,1.13864165236,FIG3_M0_0,independent_numerics
T002,FIG003A,12.8878757515,0,1.13774752099,FIG3_M0_0,independent_numerics
T002,FIG003A,12.9379258517,0,1.13686140092,FIG3_M0_0,independent_numerics
T002,FIG003A,12.9879759519,0,1.13598319549,FIG3_M0_0,independent_numerics
T002,FIG003A,13.0380260521,0,1.13511280957,FIG3_M0_0,independent_numerics
T002,FIG003A,13.0880761523,0,1.13425014948,FIG3_M0_0,independent_numerics
T002,FIG003A,13.1381262525,0,1.13339512299,FIG3_M0_0,independent_numerics
T002,FIG003A,13.1881763527,0,1.13254763928,FIG3_M0_0,independent_numerics
T002,FIG003A,13.2382264529,0,1.13170760894,FIG3_M0_0,independent_numerics
T002,FIG003A,13.2882765531,0,1.13087494392,FIG3_M0_0,independent_numerics
T002,FIG003A,13.3383266533,0,1.13004955749,FIG3_M0_0,independent_numerics
T002,FIG003A,13.3883767535,0,1.12923136424,FIG3_M0_0,independent_numerics
T002,FIG003A,13.4384268537,0,1.12842028007,FIG3_M0_0,independent_numerics
T002,FIG003A,13.4884769539,0,1.12761622212,FIG3_M0_0,independent_numerics
T002,FIG003A,13.5385270541,0,1.12681910879,FIG3_M0_0,independent_numerics
T002,FIG003A,13.5885771543,0,1.12602885968,FIG3_M0_0,independent_numerics
T002,FIG003A,13.6386272545,0,1.1252453956,FIG3_M0_0,independent_numerics
T002,FIG003A,13.6886773547,0,1.12446863852,FIG3_M0_0,independent_numerics
T002,FIG003A,13.7387274549,0,1.12369851159,FIG3_M0_0,independent_numerics
T002,FIG003A,13.7887775551,0,1.12293493905,FIG3_M0_0,independent_numerics
T002,FIG003A,13.8388276553,0,1.1221778463,FIG3_M0_0,independent_numerics
T002,FIG003A,13.8888777555,0,1.12142715979,FIG3_M0_0,independent_numerics
T002,FIG003A,13.9389278557,0,1.12068280707,FIG3_M0_0,independent_numerics
T002,FIG003A,13.9889779559,0,1.11994471671,FIG3_M0_0,independent_numerics
T002,FIG003A,14.0390280561,0,1.11921281835,FIG3_M0_0,independent_numerics
T002,FIG003A,14.0890781563,0,1.11848704262,FIG3_M0_0,independent_numerics
T002,FIG003A,14.1391282565,0,1.11776732115,FIG3_M0_0,independent_numerics
T002,FIG003A,14.1891783567,0,1.11705358656,FIG3_M0_0,independent_numerics
T002,FIG003A,14.2392284569,0,1.11634577242,FIG3_M0_0,independent_numerics
T002,FIG003A,14.2892785571,0,1.11564381326,FIG3_M0_0,independent_numerics
T002,FIG003A,14.3393286573,0,1.11494764452,FIG3_M0_0,independent_numerics
T002,FIG003A,14.3893787575,0,1.11425720256,FIG3_M0_0,independent_numerics
T002,FIG003A,14.4394288577,0,1.11357242463,FIG3_M0_0,independent_numerics
T002,FIG003A,14.4894789579,0,1.11289324889,FIG3_M0_0,independent_numerics
T002,FIG003A,14.5395290581,0,1.11221961432,FIG3_M0_0,independent_numerics
T002,FIG003A,14.5895791583,0,1.11155146078,FIG3_M0_0,independent_numerics
T002,FIG003A,14.6396292585,0,1.11088872896,FIG3_M0_0,independent_numerics
T002,FIG003A,14.6896793587,0,1.11023136037,FIG3_M0_0,independent_numerics
T002,FIG003A,14.7397294589,0,1.10957929734,FIG3_M0_0,independent_numerics
T002,FIG003A,14.7897795591,0,1.10893248296,FIG3_M0_0,independent_numerics
T002,FIG003A,14.8398296593,0,1.10829086114,FIG3_M0_0,independent_numerics
T002,FIG003A,14.8898797595,0,1.10765437654,FIG3_M0_0,independent_numerics
T002,FIG003A,14.9399298597,0,1.10702297457,FIG3_M0_0,independent_numerics
T002,FIG003A,14.9899799599,0,1.10639660138,FIG3_M0_0,independent_numerics
T002,FIG003A,15.0400300601,0,1.10577520386,FIG3_M0_0,independent_numerics
T002,FIG003A,15.0900801603,0,1.10515872962,FIG3_M0_0,independent_numerics
T002,FIG003A,15.1401302605,0,1.10454712695,FIG3_M0_0,independent_numerics
T002,FIG003A,15.1901803607,0,1.10394034487,FIG3_M0_0,independent_numerics
T002,FIG003A,15.2402304609,0,1.10333833306,FIG3_M0_0,independent_numerics
T002,FIG003A,15.2902805611,0,1.10274104186,FIG3_M0_0,independent_numerics
T002,FIG003A,15.3403306613,0,1.1021484223,FIG3_M0_0,independent_numerics
T002,FIG003A,15.3903807615,0,1.10156042603,FIG3_M0_0,independent_numerics
T002,FIG003A,15.4404308617,0,1.10097700536,FIG3_M0_0,independent_numerics
T002,FIG003A,15.4904809619,0,1.10039811321,FIG3_M0_0,independent_numerics
T002,FIG003A,15.5405310621,0,1.09982370314,FIG3_M0_0,independent_numerics
T002,FIG003A,15.5905811623,0,1.0992537293,FIG3_M0_0,independent_numerics
T002,FIG003A,15.6406312625,0,1.09868814644,FIG3_M0_0,independent_numerics
T002,FIG003A,15.6906813627,0,1.0981269099,FIG3_M0_0,independent_numerics
T002,FIG003A,15.7407314629,0,1.09756997561,FIG3_M0_0,independent_numerics
T002,FIG003A,15.7907815631,0,1.09701730005,FIG3_M0_0,independent_numerics
T002,FIG003A,15.8408316633,0,1.09646884029,FIG3_M0_0,independent_numerics
T002,FIG003A,15.8908817635,0,1.09592455391,FIG3_M0_0,independent_numerics
T002,FIG003A,15.9409318637,0,1.09538439907,FIG3_M0_0,independent_numerics
T002,FIG003A,15.9909819639,0,1.09484833446,FIG3_M0_0,independent_numerics
T002,FIG003A,16.0410320641,0,1.09431631927,FIG3_M0_0,independent_numerics
T002,FIG003A,16.0910821643,0,1.09378831323,FIG3_M0_0,independent_numerics
T002,FIG003A,16.1411322645,0,1.09326427659,FIG3_M0_0,independent_numerics
T002,FIG003A,16.1911823647,0,1.09274417007,FIG3_M0_0,independent_numerics
T002,FIG003A,16.2412324649,0,1.09222795492,FIG3_M0_0,independent_numerics
T002,FIG003A,16.2912825651,0,1.09171559284,FIG3_M0_0,independent_numerics
T002,FIG003A,16.3413326653,0,1.09120704604,FIG3_M0_0,independent_numerics
T002,FIG003A,16.3913827655,0,1.09070227719,FIG3_M0_0,independent_numerics
T002,FIG003A,16.4414328657,0,1.09020124942,FIG3_M0_0,independent_numerics
T002,FIG003A,16.4914829659,0,1.08970392632,FIG3_M0_0,independent_numerics
T002,FIG003A,16.5415330661,0,1.08921027194,FIG3_M0_0,independent_numerics
