displacement_um,field_v_m,excess_energy_mk,density_cm3,density_over_peak,classical_rate_s,classical_survival,parameter_status
7.0,1.7689998757141077,31.71855403521599,154838220767.86804,0.9677388797991753,0.21094536801049893,0.9586885007472818,printed_shape_reconstructed_peak_density
7.200000000000003,1.81954272930594,33.55693553439997,153828310082.6686,0.9614269380166788,0.2006130390427821,0.9606716460860271,printed_shape_reconstructed_peak_density
7.399999999999999,1.8700855828977712,35.447102427927106,152734100296.14584,0.9545881268509115,0.19070849526608297,0.9625765350434738,printed_shape_reconstructed_peak_density
7.600000000000001,1.9206284364896031,37.389054715797485,151557487883.54718,0.9472342992721698,0.18121383695235113,0.9644061387000545,printed_shape_reconstructed_peak_density
7.800000000000004,1.9711712900814355,39.3827923980111,150300501736.06198,0.9393781358503874,0.17211239545746018,0.9661632346352078,printed_shape_reconstructed_peak_density
8.0,2.0217141436732664,41.42831547456785,148965297333.8762,0.9310331083367261,0.16338862115529978,0.9678504240727867,printed_shape_reconstructed_peak_density
8.200000000000003,2.072256997265099,43.52562394546787,147554150591.00748,0.9222134411937968,0.15502797661246184,0.9694701485627221,printed_shape_reconstructed_peak_density
8.399999999999999,2.122799850856929,45.67471781071102,146069451396.50592,0.912934071228162,0.14701683610744126,0.9710247059230144,printed_shape_reconstructed_peak_density
8.600000000000001,2.1733427044487614,47.875597070297474,144513696877.6531,0.9032106054853319,0.13934239212682523,0.9725162652609244,printed_shape_reconstructed_peak_density
8.800000000000004,2.2238855580405943,50.12826172422716,142889484411.7087,0.8930592775731795,0.13199256913101676,0.9739468809625793,printed_shape_reconstructed_peak_density
9.0,2.274428411632425,52.43271177249994,141199504413.53528,0.8824969025845955,0.12495594463970629,0.9753185055921063,printed_shape_reconstructed_peak_density
9.200000000000003,2.324971265224257,54.788947215115996,139446532927.07693,0.8715408307942308,0.11822167751724053,0.9766330016794034,printed_shape_reconstructed_peak_density
9.399999999999999,2.3755141188160875,57.19696805207521,137633424049.17404,0.8602089003073378,0.11177944322124801,0.977892152403212,printed_shape_reconstructed_peak_density
9.600000000000001,2.42605697240792,59.656774283377715,135763102214.55893,0.8485193888409933,0.10561937570021827,0.9790976711958621,printed_shape_reconstructed_peak_density
9.800000000000004,2.476599825999753,62.16836590902344,133838554371.10597,0.8364909648194123,0.09973201557668238,0.9802512103098932,printed_shape_reconstructed_peak_density
10.0,2.527142679591583,64.73174292901227,131862822074.48978,0.8241426379655611,0.09410826422433319,0.9813543683961985,printed_shape_reconstructed_peak_density
10.200000000000003,2.5776855331834154,67.34690534334439,129838993531.35353,0.8114937095709596,0.08873934333409322,0.982408697149503,printed_shape_reconstructed_peak_density
10.399999999999999,2.628228386775246,70.01385315201965,127770195619.8985,0.7985637226243656,0.08361675956147198,0.9834157070807136,printed_shape_reconstructed_peak_density
