magnetic_field_g,loss_rate_s,survival,excess_ratio,partial_wave,parameter_status
319.8,0.012116988419919688,0.9975795363735754,0.2,3,printed_energy_and_delta_mu_reconstructed_gamma_m
319.82,0.012742064546189048,0.997454831538291,0.2,3,printed_energy_and_delta_mu_reconstructed_gamma_m
319.84000000000003,0.013425186973410977,0.9973185640941248,0.2,3,printed_energy_and_delta_mu_reconstructed_gamma_m
319.86,0.014175143895768183,0.9971689861199213,0.2,3,printed_energy_and_delta_mu_reconstructed_gamma_m
319.88,0.015002778352935226,0.9970039414974536,0.2,3,printed_energy_and_delta_mu_reconstructed_gamma_m
319.90000000000003,0.01592169856694658,0.9968207249190528,0.2,3,printed_energy_and_delta_mu_reconstructed_gamma_m
319.92,0.016949334639081073,0.9966158721843043,0.2,3,printed_energy_and_delta_mu_reconstructed_gamma_m
319.94,0.018108565468235402,0.9963848373988317,0.2,3,printed_energy_and_delta_mu_reconstructed_gamma_m
319.96000000000004,0.019430311488926273,0.9961214786709186,0.2,3,printed_energy_and_delta_mu_reconstructed_gamma_m
319.98,0.020957771287079596,0.995817218045323,0.2,3,printed_energy_and_delta_mu_reconstructed_gamma_m
320.0,0.022753268378128483,0.995459684860501,0.2,3,printed_energy_and_delta_mu_reconstructed_gamma_m
320.02000000000004,0.0249080723721026,0.9950307731882423,0.2,3,printed_energy_and_delta_mu_reconstructed_gamma_m
320.04,0.027551291806428818,0.9945048952660749,0.2,3,printed_energy_and_delta_mu_reconstructed_gamma_m
320.06,0.03084931217163049,0.993849132082308,0.2,3,printed_energy_and_delta_mu_reconstructed_gamma_m
320.08,0.035013443215239595,0.9930217730485594,0.2,3,printed_energy_and_delta_mu_reconstructed_gamma_m
320.1,0.0403236089316566,0.9919677108371558,0.2,3,printed_energy_and_delta_mu_reconstructed_gamma_m
320.12,0.04707554542454805,0.9906290742821643,0.2,3,printed_energy_and_delta_mu_reconstructed_gamma_m
320.14,0.05543826413358432,0.9889735886455137,0.2,3,printed_energy_and_delta_mu_reconstructed_gamma_m
320.16,0.06546205695771178,0.9869929214164539,0.2,3,printed_energy_and_delta_mu_reconstructed_gamma_m
320.18,0.07708932325740052,0.9847003821393981,0.2,3,printed_energy_and_delta_mu_reconstructed_gamma_m
320.2,0.08994784227565782,0.9821712778686159,0.2,3,printed_energy_and_delta_mu_reconstructed_gamma_m
320.22,0.10414060068366882,0.9793872870564061,0.2,3,printed_energy_and_delta_mu_reconstructed_gamma_m
320.24,0.12041646298064637,0.9762043957730531,0.2,3,printed_energy_and_delta_mu_reconstructed_gamma_m
320.26,0.13858657864113183,0.9726632845542289,0.2,3,printed_energy_and_delta_mu_reconstructed_gamma_m
320.28000000000003,0.15884060936651956,0.9687311836102277,0.2,3,printed_energy_and_delta_mu_reconstructed_gamma_m
320.3,0.18054863244339284,0.9645344526977563,0.2,3,printed_energy_and_delta_mu_reconstructed_gamma_m
320.32,0.2024575660113589,0.9603173144956323,0.2,3,printed_energy_and_delta_mu_reconstructed_gamma_m
320.34000000000003,0.2264302392515897,0.9557240599162523,0.2,3,printed_energy_and_delta_mu_reconstructed_gamma_m
320.36,0.254578739255266,0.9503587369253531,0.2,3,printed_energy_and_delta_mu_reconstructed_gamma_m
320.38,0.2835512980967618,0.944867796064663,0.2,3,printed_energy_and_delta_mu_reconstructed_gamma_m
320.40000000000003,0.31046514569415057,0.9397954543624745,0.2,3,printed_energy_and_delta_mu_reconstructed_gamma_m
320.42,0.3381102948350039,0.9346136356787086,0.2,3,printed_energy_and_delta_mu_reconstructed_gamma_m
320.44,0.36717588717441396,0.9291963767319735,0.2,3,printed_energy_and_delta_mu_reconstructed_gamma_m
320.46000000000004,0.391923487631111,0.9246086634517826,0.2,3,printed_energy_and_delta_mu_reconstructed_gamma_m
320.48,0.4078137194177684,0.9216748785783709,0.2,3,printed_energy_and_delta_mu_reconstructed_gamma_m
320.5,0.41635339291135953,0.9201020615889964,0.2,3,printed_energy_and_delta_mu_reconstructed_gamma_m
320.52,0.42467941791759495,0.9185711780056302,0.2,3,printed_energy_and_delta_mu_reconstructed_gamma_m
320.54,0.43859483943534194,0.9160182711038005,0.2,3,printed_energy_and_delta_mu_reconstructed_gamma_m
320.56,0.4577059505849647,0.9125237284187625,0.2,3,printed_energy_and_delta_mu_reconstructed_gamma_m
320.58,0.47624601550304746,0.9091463441480294,0.2,3,printed_energy_and_delta_mu_reconstructed_gamma_m
320.6,0.49008929744542745,0.9066327116123121,0.2,3,printed_energy_and_delta_mu_reconstructed_gamma_m
320.62,0.4998290870139863,0.9048683482575889,0.2,3,printed_energy_and_delta_mu_reconstructed_gamma_m
320.64,0.5094520508013555,0.903128519955575,0.2,3,printed_energy_and_delta_mu_reconstructed_gamma_m
320.66,0.5225987154293273,0.9007570135082676,0.2,3,printed_energy_and_delta_mu_reconstructed_gamma_m
320.68,0.5364867292728331,0.8982585398236582,0.2,3,printed_energy_and_delta_mu_reconstructed_gamma_m
320.7,0.5470567050692895,0.8963616313527779,0.2,3,printed_energy_and_delta_mu_reconstructed_gamma_m
320.72,0.5567924407163328,0.8946179814976858,0.2,3,printed_energy_and_delta_mu_reconstructed_gamma_m
320.74,0.5689276595817832,0.8924493372581869,0.2,3,printed_energy_and_delta_mu_reconstructed_gamma_m
320.76,0.5811746653332,0.8902660457948146,0.2,3,printed_energy_and_delta_mu_reconstructed_gamma_m
320.78000000000003,0.5866193372606111,0.8892971321227714,0.2,3,printed_energy_and_delta_mu_reconstructed_gamma_m
320.8,0.5793233497625551,0.8905957395062775,0.2,3,printed_energy_and_delta_mu_reconstructed_gamma_m
320.82,0.5595057194034885,0.8941326436148204,0.2,3,printed_energy_and_delta_mu_reconstructed_gamma_m
320.84000000000003,0.5322828885779928,0.8990140845589611,0.2,3,printed_energy_and_delta_mu_reconstructed_gamma_m
320.86,0.5022077189140765,0.9044379808905508,0.2,3,printed_energy_and_delta_mu_reconstructed_gamma_m
320.88,0.4719085331797206,0.9099353675754766,0.2,3,printed_energy_and_delta_mu_reconstructed_gamma_m
320.90000000000003,0.4426304976529267,0.9152792220662069,0.2,3,printed_energy_and_delta_mu_reconstructed_gamma_m
320.92,0.4143263558530541,0.9204751534062332,0.2,3,printed_energy_and_delta_mu_reconstructed_gamma_m
320.94,0.38683615535793336,0.925549900507875,0.2,3,printed_energy_and_delta_mu_reconstructed_gamma_m
320.96000000000004,0.3609048577240496,0.9303625114343473,0.2,3,printed_energy_and_delta_mu_reconstructed_gamma_m
320.98,0.33766862893002064,0.9346961967205369,0.2,3,printed_energy_and_delta_mu_reconstructed_gamma_m
321.0,0.3175631352898154,0.9384622692083788,0.2,3,printed_energy_and_delta_mu_reconstructed_gamma_m
321.02,0.29996262833860493,0.9417715726716075,0.2,3,printed_energy_and_delta_mu_reconstructed_gamma_m
321.04,0.283803261637909,0.9448201828171908,0.2,3,printed_energy_and_delta_mu_reconstructed_gamma_m
321.06,0.26836316509645214,0.9477423152632135,0.2,3,printed_energy_and_delta_mu_reconstructed_gamma_m
321.08,0.2533845644392865,0.9505857429267155,0.2,3,printed_energy_and_delta_mu_reconstructed_gamma_m
321.1,0.2388221779150689,0.9533583379294244,0.2,3,printed_energy_and_delta_mu_reconstructed_gamma_m
321.12,0.22478950055027688,0.9560377300690897,0.2,3,printed_energy_and_delta_mu_reconstructed_gamma_m
321.14,0.21151979164720763,0.958578368406651,0.2,3,printed_energy_and_delta_mu_reconstructed_gamma_m
321.16,0.19917059060830253,0.9609488299288338,0.2,3,printed_energy_and_delta_mu_reconstructed_gamma_m
321.18,0.18767517797045777,0.9631606722233215,0.2,3,printed_energy_and_delta_mu_reconstructed_gamma_m
321.2,0.17677284394606263,0.9652631034045801,0.2,3,printed_energy_and_delta_mu_reconstructed_gamma_m
321.22,0.16614989086441279,0.9673160724234808,0.2,3,printed_energy_and_delta_mu_reconstructed_gamma_m
321.24,0.15558076159606438,0.9693629727793124,0.2,3,printed_energy_and_delta_mu_reconstructed_gamma_m
321.26,0.14501242268427825,0.9714140509495949,0.2,3,printed_energy_and_delta_mu_reconstructed_gamma_m
321.28000000000003,0.13457025075507775,0.9734449053714491,0.2,3,printed_energy_and_delta_mu_reconstructed_gamma_m
321.3,0.12448856444935337,0.9754096787630531,0.2,3,printed_energy_and_delta_mu_reconstructed_gamma_m
321.32,0.11500539425175037,0.9772614294538731,0.2,3,printed_energy_and_delta_mu_reconstructed_gamma_m
