magnetic_field_g,loss_rate_s,survival,excess_ratio,partial_wave,parameter_status
319.8,0.05817820179515459,0.9884317919116337,1.26,3,printed_energy_and_delta_mu_reconstructed_gamma_m
319.82,0.05906698235040908,0.9882561077351949,1.26,3,printed_energy_and_delta_mu_reconstructed_gamma_m
319.84000000000003,0.05999363700567278,0.9880729702816714,1.26,3,printed_energy_and_delta_mu_reconstructed_gamma_m
319.86,0.060962037179196175,0.9878816188055749,1.26,3,printed_energy_and_delta_mu_reconstructed_gamma_m
319.88,0.06197682578474045,0.9876811409484495,1.26,3,printed_energy_and_delta_mu_reconstructed_gamma_m
319.90000000000003,0.06304366810614677,0.9874704234212428,1.26,3,printed_energy_and_delta_mu_reconstructed_gamma_m
319.92,0.06416962079288592,0.9872480794617949,1.26,3,printed_energy_and_delta_mu_reconstructed_gamma_m
319.94,0.06536369329716289,0.9870123384547836,1.26,3,printed_energy_and_delta_mu_reconstructed_gamma_m
319.96000000000004,0.06663773382601147,0.9867608717496886,1.26,3,printed_energy_and_delta_mu_reconstructed_gamma_m
319.98,0.06800787687832498,0.9864905080845257,1.26,3,printed_energy_and_delta_mu_reconstructed_gamma_m
320.0,0.06949695800747635,0.9861967589483912,1.26,3,printed_energy_and_delta_mu_reconstructed_gamma_m
320.02000000000004,0.07113845701631362,0.9858730438886273,1.26,3,printed_energy_and_delta_mu_reconstructed_gamma_m
320.04,0.07298229672800786,0.9855095525409225,1.26,3,printed_energy_and_delta_mu_reconstructed_gamma_m
320.06,0.07510141016394412,0.9850919597330199,1.26,3,printed_energy_and_delta_mu_reconstructed_gamma_m
320.08,0.07759651455206978,0.9846005009130369,1.26,3,printed_energy_and_delta_mu_reconstructed_gamma_m
320.1,0.08060854843446144,0.9840075495160643,1.26,3,printed_energy_and_delta_mu_reconstructed_gamma_m
320.12,0.08429364688755901,0.9832825837661857,1.26,3,printed_energy_and_delta_mu_reconstructed_gamma_m
320.14,0.08862165803924321,0.9824318204330664,1.26,3,printed_energy_and_delta_mu_reconstructed_gamma_m
320.16,0.09339102370455225,0.9814951519169772,1.26,3,printed_energy_and_delta_mu_reconstructed_gamma_m
320.18,0.09849730865546472,0.9804933047910164,1.26,3,printed_energy_and_delta_mu_reconstructed_gamma_m
320.2,0.10371905611039936,0.9794698616164406,1.26,3,printed_energy_and_delta_mu_reconstructed_gamma_m
320.22,0.10939056886884574,0.9783594763285947,1.26,3,printed_energy_and_delta_mu_reconstructed_gamma_m
320.24,0.11607444945196983,0.9770525025074865,1.26,3,printed_energy_and_delta_mu_reconstructed_gamma_m
320.26,0.12331427780454479,0.9756387877777633,1.26,3,printed_energy_and_delta_mu_reconstructed_gamma_m
320.28000000000003,0.13049238167904012,0.9742391453834709,1.26,3,printed_energy_and_delta_mu_reconstructed_gamma_m
320.3,0.13829129614108177,0.9727207283397007,1.26,3,printed_energy_and_delta_mu_reconstructed_gamma_m
320.32,0.1477400997554968,0.9708842547073535,1.26,3,printed_energy_and_delta_mu_reconstructed_gamma_m
320.34000000000003,0.15785521736844055,0.9689221184154965,1.26,3,printed_energy_and_delta_mu_reconstructed_gamma_m
320.36,0.16747685196608397,0.9670593883257432,1.26,3,printed_energy_and_delta_mu_reconstructed_gamma_m
320.38,0.17677821499283686,0.9652620665104815,1.26,3,printed_energy_and_delta_mu_reconstructed_gamma_m
