magnetic_field_g,loss_rate_s,survival,excess_ratio,partial_wave,parameter_status
319.8,0.0017779202652042896,0.9996444791594759,0.0,3,printed_energy_and_delta_mu_reconstructed_gamma_m
319.82,0.00195761591398522,0.9996085534524025,0.0,3,printed_energy_and_delta_mu_reconstructed_gamma_m
319.84000000000003,0.002167538006747564,0.999566586349494,0.0,3,printed_energy_and_delta_mu_reconstructed_gamma_m
319.86,0.0024152473147018515,0.9995170671866682,0.0,3,printed_energy_and_delta_mu_reconstructed_gamma_m
319.88,0.0027109498946478773,0.999457956979496,0.0,3,printed_energy_and_delta_mu_reconstructed_gamma_m
319.90000000000003,0.0030687390505421746,0.9993864404945529,0.0,3,printed_energy_and_delta_mu_reconstructed_gamma_m
319.92,0.00350859092581559,0.999298527961464,0.0,3,printed_energy_and_delta_mu_reconstructed_gamma_m
319.94,0.0040596748931259466,0.9991883945513879,0.0,3,printed_energy_and_delta_mu_reconstructed_gamma_m
319.96000000000004,0.004765997668243872,0.9990472546167166,0.0,3,printed_energy_and_delta_mu_reconstructed_gamma_m
319.98,0.005696113601486173,0.9988614259475569,0.0,3,printed_energy_and_delta_mu_reconstructed_gamma_m
320.0,0.00695909429908547,0.9986091492708459,0.0,3,printed_energy_and_delta_mu_reconstructed_gamma_m
320.02000000000004,0.008726165818464754,0.9982562888701415,0.0,3,printed_energy_and_delta_mu_reconstructed_gamma_m
320.04,0.011244179470508906,0.9977536908429103,0.0,3,printed_energy_and_delta_mu_reconstructed_gamma_m
320.06,0.014806899247504227,0.9970430007105713,0.0,3,printed_energy_and_delta_mu_reconstructed_gamma_m
320.08,0.019662300976111203,0.9960752618009076,0.0,3,printed_energy_and_delta_mu_reconstructed_gamma_m
320.1,0.02585200027009948,0.9948429434573368,0.0,3,printed_energy_and_delta_mu_reconstructed_gamma_m
320.12,0.03312445340385737,0.9933970055274831,0.0,3,printed_energy_and_delta_mu_reconstructed_gamma_m
320.14,0.04121798877379787,0.9917902875210871,0.0,3,printed_energy_and_delta_mu_reconstructed_gamma_m
320.16,0.04963982520086621,0.9901211545179321,0.0,3,printed_energy_and_delta_mu_reconstructed_gamma_m
320.18,0.05712923393187121,0.9886391803022012,0.0,3,printed_energy_and_delta_mu_reconstructed_gamma_m
