field_mv_m,velocity_m_s,density,gaussian_density,kurtosis
3.0,-0.30999999999999994,0.0,8.918813048258524e-117,2.9816191378487753
3.0,-0.2899999999999999,0.0,4.224365667163714e-102,2.9816191378487753
3.0,-0.2699999999999999,0.0,2.103063173057321e-88,2.9816191378487753
3.0,-0.24999999999999994,0.0,1.100473282322768e-75,2.9816191378487753
3.0,-0.22999999999999998,0.0,6.052615115059762e-64,2.9816191378487753
3.0,-0.20999999999999996,0.0,3.4989922736056803e-53,2.9816191378487753
3.0,-0.18999999999999995,0.0,2.126078419842912e-43,2.9816191378487753
3.0,-0.16999999999999993,0.0,1.3578504656992976e-34,2.9816191378487753
3.0,-0.1499999999999999,0.0,9.115090443253533e-27,2.9816191378487753
3.0,-0.1299999999999999,0.0,6.431412854384228e-20,2.9816191378487753
3.0,-0.10999999999999988,0.0,4.769668180806401e-14,2.9816191378487753
3.0,-0.08999999999999986,0.0,3.717973711869791e-09,2.9816191378487753
3.0,-0.06999999999999984,0.0,3.046216969276896e-05,2.9816191378487753
3.0,-0.04999999999999993,0.0,0.026233227274753548,2.9816191378487753
3.0,-0.030000000000000027,3.2226562499999973,2.3745372179134785,2.9816191378487753
3.0,-0.010000000000000009,22.31445312499998,22.591372190151276,2.9816191378487753
3.0,0.010000000000000009,21.093749999999982,22.591372190151276,2.9816191378487753
3.0,0.030000000000000027,3.320312499999997,2.3745372179134785,2.9816191378487753
3.0,0.050000000000000044,0.04882812499999996,0.026233227274752732,2.9816191378487753
3.0,0.07000000000000006,0.0,3.046216969276625e-05,2.9816191378487753
3.0,0.09000000000000008,0.0,3.7179737118693685e-09,2.9816191378487753
3.0,0.1100000000000001,0.0,4.769668180805757e-14,2.9816191378487753
3.0,0.13000000000000012,0.0,6.43141285438313e-20,2.9816191378487753
3.0,0.15000000000000013,0.0,9.115090443251914e-27,2.9816191378487753
3.0,0.17000000000000015,0.0,1.3578504656989889e-34,2.9816191378487753
3.0,0.19000000000000017,0.0,2.1260784198424285e-43,2.9816191378487753
3.0,0.21000000000000008,0.0,3.4989922736051833e-53,2.9816191378487753
3.0,0.22999999999999998,0.0,6.052615115059762e-64,2.9816191378487753
3.0,0.25,0.0,1.1004732823227053e-75,2.9816191378487753
3.0,0.27,0.0,2.1030631730570222e-88,2.9816191378487753
3.0,0.29000000000000004,0.0,4.224365667162994e-102,2.9816191378487753
3.0,0.31000000000000005,0.0,8.91881304825751e-117,2.9816191378487753
3.0,0.33000000000000007,0.0,1.979196832386831e-132,2.9816191378487753
3.0,0.3500000000000001,0.0,4.616440944997225e-149,2.9816191378487753
3.0,0.3700000000000001,0.0,1.1317798349474194e-166,2.9816191378487753
3.0,0.3900000000000001,0.0,2.916439621253995e-185,2.9816191378487753
3.0,0.41000000000000014,0.0,7.89915067561943e-205,2.9816191378487753
3.0,0.43000000000000016,0.0,2.248765536076409e-225,2.9816191378487753
3.0,0.4500000000000002,0.0,6.728903900720475e-247,2.9816191378487753
3.0,0.4700000000000001,0.0,2.1163176089075238e-269,2.9816191378487753
3.0,0.49,0.0,6.996063384058543e-293,2.9816191378487753
3.0,0.51,0.0,2.430879e-317,2.9816191378487753
3.0,0.53,0.0,0.0,2.9816191378487753
3.0,0.55,0.0,0.0,2.9816191378487753
3.0,0.5700000000000001,0.0,0.0,2.9816191378487753
3.0,0.5900000000000001,0.0,0.0,2.9816191378487753
3.0,0.6100000000000001,0.0,0.0,2.9816191378487753
3.0,0.6300000000000001,0.0,0.0,2.9816191378487753
3.0,0.6500000000000001,0.0,0.0,2.9816191378487753
3.0,0.6700000000000002,0.0,0.0,2.9816191378487753
3.0,0.6900000000000002,0.0,0.0,2.9816191378487753
3.0,0.7100000000000001,0.0,0.0,2.9816191378487753
3.0,0.73,0.0,0.0,2.9816191378487753
3.0,0.75,0.0,0.0,2.9816191378487753
3.0,0.77,0.0,0.0,2.9816191378487753
3.0,0.79,0.0,0.0,2.9816191378487753
3.0,0.81,0.0,0.0,2.9816191378487753
3.0,0.8300000000000001,0.0,0.0,2.9816191378487753
3.0,0.8500000000000001,0.0,0.0,2.9816191378487753
3.0,0.8700000000000001,0.0,0.0,2.9816191378487753
3.0,0.8900000000000001,0.0,0.0,2.9816191378487753
3.0,0.9100000000000001,0.0,0.0,2.9816191378487753
3.0,0.9300000000000002,0.0,0.0,2.9816191378487753
3.0,0.9500000000000002,0.0,0.0,2.9816191378487753
3.0,0.9700000000000002,0.0,0.0,2.9816191378487753
3.0,0.9900000000000002,0.0,0.0,2.9816191378487753
3.0,1.0100000000000002,0.0,0.0,2.9816191378487753
3.0,1.0300000000000002,0.0,0.0,2.9816191378487753
3.0,1.0500000000000003,0.0,0.0,2.9816191378487753
3.0,1.0700000000000003,0.0,0.0,2.9816191378487753
3.0,1.0900000000000003,0.0,0.0,2.9816191378487753
3.0,1.11,0.0,0.0,2.9816191378487753
3.0,1.13,0.0,0.0,2.9816191378487753
3.0,1.15,0.0,0.0,2.9816191378487753
3.0,1.17,0.0,0.0,2.9816191378487753
3.0,1.19,0.0,0.0,2.9816191378487753
124.89999999999999,-1.19,0.0,3.6023471032761854e-11,1.6357277844210616
124.89999999999999,-1.17,0.0,8.263084560924183e-11,1.6357277844210616
124.89999999999999,-1.15,0.0,1.8689070745064569e-10,1.6357277844210616
124.89999999999999,-1.13,0.0,4.1679460549928147e-10,1.6357277844210616
124.89999999999999,-1.1099999999999999,0.0,9.165271641513091e-10,1.6357277844210616
124.89999999999999,-1.0899999999999999,0.0,1.987272686313669e-09,1.6357277844210616
124.89999999999999,-1.07,0.0,4.248723377850261e-09,1.6357277844210616
124.89999999999999,-1.05,0.0,8.956706015905789e-09,1.6357277844210616
124.89999999999999,-1.03,0.0,1.861774396654724e-08,1.6357277844210616
124.89999999999999,-1.01,0.0,3.8158795530500304e-08,1.6357277844210616
124.89999999999999,-0.99,0.0,7.71171787073588e-08,1.6357277844210616
124.89999999999999,-0.97,0.0,1.5367261376435727e-07,1.6357277844210616
124.89999999999999,-0.95,0.0,3.0194698257300025e-07,1.6357277844210616
124.89999999999999,-0.9299999999999999,0.0,5.849971904619813e-07,1.6357277844210616
124.89999999999999,-0.9099999999999999,0.0,1.1175468459606189e-06,1.6357277844210616
124.89999999999999,-0.8899999999999999,0.0,2.1050701091914547e-06,1.6357277844210616
124.89999999999999,-0.8699999999999999,0.0,3.9098154859389584e-06,1.6357277844210616
124.89999999999999,-0.8499999999999999,0.0,7.160359554949646e-06,1.6357277844210616
124.89999999999999,-0.83,0.0,1.293011149218539e-05,1.6357277844210616
124.89999999999999,-0.8099999999999999,0.0,2.3022823234009842e-05,1.6357277844210616
124.89999999999999,-0.79,0.0,4.0420693358901485e-05,1.6357277844210616
124.89999999999999,-0.77,0.0,6.997417862813953e-05,1.6357277844210616
124.89999999999999,-0.75,0.0,0.00011944300752701146,1.6357277844210616
124.89999999999999,-0.73,0.0,0.00020103539224015828,1.6357277844210616
124.89999999999999,-0.71,0.0,0.0003336362133774674,1.6357277844210616
124.89999999999999,-0.69,0.0,0.0005459623769735912,1.6357277844210616
124.89999999999999,-0.6699999999999999,0.0,0.0008809294294031995,1.6357277844210616
124.89999999999999,-0.6499999999999999,0.0,0.001401549343160021,1.6357277844210616
124.89999999999999,-0.6299999999999999,0.0,0.0021986927081980943,1.6357277844210616
124.89999999999999,-0.61,0.0,0.003401022855793019,1.6357277844210616
124.89999999999999,-0.59,0.0,0.005187324723564629,1.6357277844210616
124.89999999999999,-0.57,0.0,0.007801285840971573,1.6357277844210616
124.89999999999999,-0.5499999999999999,0.0,0.011568520400222349,1.6357277844210616
124.89999999999999,-0.5299999999999999,0.0,0.016915245806428583,1.6357277844210616
124.89999999999999,-0.5099999999999999,0.0,0.024387522332938318,1.6357277844210616
124.89999999999999,-0.48999999999999994,0.0,0.03466936741827839,1.6357277844210616
124.89999999999999,-0.47,0.0,0.0485973989577714,1.6357277844210616
124.89999999999999,-0.44999999999999996,0.0,0.06716901875276629,1.6357277844210616
124.89999999999999,-0.42999999999999994,0.0,0.0915406206909569,1.6357277844210616
124.89999999999999,-0.4099999999999999,0.0,0.12301202625869122,1.6357277844210616
124.89999999999999,-0.3899999999999999,0.0,0.16299345370480217,1.6357277844210616
124.89999999999999,-0.36999999999999994,0.0,0.2129519506854145,1.6357277844210616
124.89999999999999,-0.35,0.0,0.27433546405563175,1.6357277844210616
124.89999999999999,-0.32999999999999996,0.0,0.3484746215058921,1.6357277844210616
124.89999999999999,-0.30999999999999994,0.09765624999999992,0.4364648025360583,1.6357277844210616
124.89999999999999,-0.2899999999999999,0.19531249999999983,0.5390340123412027,1.6357277844210616
124.89999999999999,-0.2699999999999999,0.8300781249999992,0.656405154016879,1.6357277844210616
124.89999999999999,-0.24999999999999994,1.8066406250000084,0.7881641300128275,1.6357277844210616
124.89999999999999,-0.22999999999999998,2.8808593749999973,0.9331473344927094,1.6357277844210616
124.89999999999999,-0.20999999999999996,2.441406249999998,1.0893630598438329,1.6357277844210616
124.89999999999999,-0.18999999999999995,1.8066406249999984,1.2539607394773165,1.6357277844210616
124.89999999999999,-0.16999999999999993,1.7578124999999984,1.4232595440214386,1.6357277844210616
124.89999999999999,-0.1499999999999999,2.1484374999999982,1.5928436215012791,1.6357277844210616
124.89999999999999,-0.1299999999999999,1.318359374999999,1.757725475591829,1.6357277844210616
124.89999999999999,-0.10999999999999988,1.6601562499999984,1.9125721355240237,1.6357277844210616
124.89999999999999,-0.08999999999999986,1.367187499999999,2.0519816449962014,1.6357277844210616
124.89999999999999,-0.06999999999999984,1.4648437499999987,2.1707908866817207,1.6357277844210616
124.89999999999999,-0.04999999999999993,1.562500000000016,2.2643907814736814,1.6357277844210616
124.89999999999999,-0.030000000000000027,1.1230468749999991,2.329022248029069,1.6357277844210616
124.89999999999999,-0.010000000000000009,1.5624999999999987,2.36202650503147,1.6357277844210616
124.89999999999999,0.010000000000000009,1.6601562499999984,2.36202650503147,1.6357277844210616
124.89999999999999,0.030000000000000027,1.4648437499999987,2.329022248029069,1.6357277844210616
124.89999999999999,0.050000000000000044,1.8066406249999984,2.264390781473681,1.6357277844210616
124.89999999999999,0.07000000000000006,1.5136718749999987,2.17079088668172,1.6357277844210616
124.89999999999999,0.09000000000000008,1.1230468749999991,2.0519816449962,1.6357277844210616
124.89999999999999,0.1100000000000001,1.6113281249999987,1.912572135524022,1.6357277844210616
124.89999999999999,0.13000000000000012,2.0507812499999982,1.757725475591827,1.6357277844210616
124.89999999999999,0.15000000000000013,1.4160156249999987,1.5928436215012771,1.6357277844210616
124.89999999999999,0.17000000000000015,2.343749999999998,1.4232595440214366,1.6357277844210616
124.89999999999999,0.19000000000000017,2.587890624999998,1.2539607394773147,1.6357277844210616
124.89999999999999,0.21000000000000008,3.0761718750000315,1.0893630598438317,1.6357277844210616
124.89999999999999,0.22999999999999998,2.294921874999998,0.9331473344927094,1.6357277844210616
124.89999999999999,0.25,1.5624999999999987,0.7881641300128274,1.6357277844210616
124.89999999999999,0.27,1.0742187499999991,0.6564051540168783,1.6357277844210616
124.89999999999999,0.29000000000000004,0.2929687499999997,0.5390340123412022,1.6357277844210616
124.89999999999999,0.31000000000000005,0.09765624999999992,0.43646480253605774,1.6357277844210616
124.89999999999999,0.33000000000000007,0.0,0.34847462150589165,1.6357277844210616
124.89999999999999,0.3500000000000001,0.0,0.2743354640556315,1.6357277844210616
124.89999999999999,0.3700000000000001,0.0,0.212951950685414,1.6357277844210616
124.89999999999999,0.3900000000000001,0.0,0.16299345370480167,1.6357277844210616
124.89999999999999,0.41000000000000014,0.0,0.12301202625869084,1.6357277844210616
124.89999999999999,0.43000000000000016,0.0,0.09154062069095661,1.6357277844210616
124.89999999999999,0.4500000000000002,0.0,0.06716901875276605,1.6357277844210616
124.89999999999999,0.4700000000000001,0.0,0.04859739895777133,1.6357277844210616
124.89999999999999,0.49,0.0,0.03466936741827836,1.6357277844210616
124.89999999999999,0.51,0.0,0.02438752233293825,1.6357277844210616
124.89999999999999,0.53,0.0,0.016915245806428537,1.6357277844210616
124.89999999999999,0.55,0.0,0.01156852040022233,1.6357277844210616
124.89999999999999,0.5700000000000001,0.0,0.00780128584097156,1.6357277844210616
124.89999999999999,0.5900000000000001,0.0,0.005187324723564621,1.6357277844210616
124.89999999999999,0.6100000000000001,0.0,0.0034010228557930134,1.6357277844210616
124.89999999999999,0.6300000000000001,0.0,0.0021986927081980826,1.6357277844210616
124.89999999999999,0.6500000000000001,0.0,0.0014015493431600136,1.6357277844210616
124.89999999999999,0.6700000000000002,0.0,0.0008809294294031949,1.6357277844210616
124.89999999999999,0.6900000000000002,0.0,0.0005459623769735894,1.6357277844210616
124.89999999999999,0.7100000000000001,0.0,0.0003336362133774662,1.6357277844210616
124.89999999999999,0.73,0.0,0.00020103539224015828,1.6357277844210616
124.89999999999999,0.75,0.0,0.00011944300752701146,1.6357277844210616
124.89999999999999,0.77,0.0,6.997417862813953e-05,1.6357277844210616
124.89999999999999,0.79,0.0,4.0420693358901485e-05,1.6357277844210616
124.89999999999999,0.81,0.0,2.302282323400976e-05,1.6357277844210616
124.89999999999999,0.8300000000000001,0.0,1.2930111492185323e-05,1.6357277844210616
124.89999999999999,0.8500000000000001,0.0,7.160359554949569e-06,1.6357277844210616
124.89999999999999,0.8700000000000001,0.0,3.909815485938938e-06,1.6357277844210616
124.89999999999999,0.8900000000000001,0.0,2.1050701091914365e-06,1.6357277844210616
124.89999999999999,0.9100000000000001,0.0,1.1175468459606149e-06,1.6357277844210616
124.89999999999999,0.9300000000000002,0.0,5.849971904619762e-07,1.6357277844210616
124.89999999999999,0.9500000000000002,0.0,3.019469825729971e-07,1.6357277844210616
124.89999999999999,0.9700000000000002,0.0,1.5367261376435674e-07,1.6357277844210616
124.89999999999999,0.9900000000000002,0.0,7.711717870735797e-08,1.6357277844210616
124.89999999999999,1.0100000000000002,0.0,3.8158795530500165e-08,1.6357277844210616
124.89999999999999,1.0300000000000002,0.0,1.8617743966547042e-08,1.6357277844210616
124.89999999999999,1.0500000000000003,0.0,8.956706015905725e-09,1.6357277844210616
124.89999999999999,1.0700000000000003,0.0,4.248723377850216e-09,1.6357277844210616
124.89999999999999,1.0900000000000003,0.0,1.9872726863136337e-09,1.6357277844210616
124.89999999999999,1.11,0.0,9.165271641513026e-10,1.6357277844210616
124.89999999999999,1.13,0.0,4.1679460549928147e-10,1.6357277844210616
124.89999999999999,1.15,0.0,1.8689070745064569e-10,1.6357277844210616
124.89999999999999,1.17,0.0,8.263084560924183e-11,1.6357277844210616
124.89999999999999,1.19,0.0,3.6023471032761854e-11,1.6357277844210616
250.2,-1.19,0.0,0.0030600876857536977,1.6021410080864646
250.2,-1.17,0.0,0.003729244548842213,1.6021410080864646
250.2,-1.15,0.0,0.004529519609808348,1.6021410080864646
250.2,-1.13,0.0,0.0054831195255511545,1.6021410080864646
250.2,-1.1099999999999999,0.0,0.006615269935778793,1.6021410080864646
250.2,-1.0899999999999999,0.0,0.007954478561210638,1.6021410080864646
250.2,-1.07,0.0,0.009532792708690476,1.6021410080864646
250.2,-1.05,0.0,0.011386044355281804,1.6021410080864646
250.2,-1.03,0.0,0.01355407490928316,1.6021410080864646
250.2,-1.01,0.0,0.016080930686585865,1.6021410080864646
250.2,-0.99,0.0,0.019015019133693772,1.6021410080864646
250.2,-0.97,0.0,0.02240921491739467,1.6021410080864646
250.2,-0.95,0.0,0.02632090423378586,1.6021410080864646
250.2,-0.9299999999999999,0.0,0.030811955118304032,1.6021410080864646
250.2,-0.9099999999999999,0.0,0.035948601218355164,1.6021410080864646
250.2,-0.8899999999999999,0.0,0.041801226476703486,1.6021410080864646
250.2,-0.8699999999999999,0.0,0.048444038521378054,1.6021410080864646
250.2,-0.8499999999999999,0.0,0.05595461931732629,1.6021410080864646
250.2,-0.83,0.0,0.06441334285101272,1.6021410080864646
250.2,-0.8099999999999999,0.0,0.07390265132722362,1.6021410080864646
250.2,-0.79,0.0,0.08450618358116997,1.6021410080864646
250.2,-0.77,0.0,0.09630775215750614,1.6021410080864646
250.2,-0.75,0.0,0.10939016877257923,1.6021410080864646
250.2,-0.73,0.0,0.12383392162884217,1.6021410080864646
250.2,-0.71,0.0,0.13971571224106505,1.6021410080864646
250.2,-0.69,0.0,0.15710686399017781,1.6021410080864646
250.2,-0.6699999999999999,0.0,0.17607161944657426,1.6021410080864646
250.2,-0.6499999999999999,0.0,0.19666534848225573,1.6021410080864646
250.2,-0.6299999999999999,0.04882812500000023,0.2189326941811012,1.6021410080864646
250.2,-0.61,0.19531249999999983,0.24290568840139318,1.6021410080864646
250.2,-0.59,0.04882812499999996,0.2686018733726671,1.6021410080864646
250.2,-0.57,0.2929687499999997,0.2960224697386569,1.6021410080864646
250.2,-0.5499999999999999,0.14648437499999986,0.32515063480464895,1.6021410080864646
250.2,-0.5299999999999999,0.3417968749999997,0.35594985722915345,1.6021410080864646
250.2,-0.5099999999999999,1.0742187499999991,0.38836253584521085,1.6021410080864646
250.2,-0.48999999999999994,1.1718750000000056,0.4223087905528537,1.6021410080864646
250.2,-0.47,1.5624999999999987,0.4576855521643185,1.6021410080864646
250.2,-0.44999999999999996,1.0253906249999991,0.4943659756140597,1.6021410080864646
250.2,-0.42999999999999994,1.6113281249999987,0.5321992170134053,1.6021410080864646
250.2,-0.4099999999999999,1.269531249999999,0.5710106096277712,1.6021410080864646
250.2,-0.3899999999999999,1.4160156249999987,0.6106022670261827,1.6021410080864646
250.2,-0.36999999999999994,1.074218750000005,0.6507541334950501,1.6021410080864646
250.2,-0.35,1.171874999999999,0.691225492471016,1.6021410080864646
250.2,-0.32999999999999996,0.5371093749999996,0.7317569334338847,1.6021410080864646
250.2,-0.30999999999999994,0.8789062499999992,0.7720727666611807,1.6021410080864646
250.2,-0.2899999999999999,0.5371093749999996,0.8118838637742115,1.6021410080864646
250.2,-0.2699999999999999,0.8300781249999992,0.8508908904291278,1.6021410080864646
250.2,-0.24999999999999994,0.4882812500000023,0.8887878861768477,1.6021410080864646
250.2,-0.22999999999999998,1.0253906249999991,0.92526613579634,1.6021410080864646
250.2,-0.20999999999999996,0.6835937499999994,0.9600182666592592,1.6021410080864646
250.2,-0.18999999999999995,0.5371093749999996,0.9927424982583017,1.6021410080864646
250.2,-0.16999999999999993,0.7324218749999993,1.0231469632464982,1.6021410080864646
250.2,-0.1499999999999999,0.7324218749999993,1.0509540144679335,1.6021410080864646
250.2,-0.1299999999999999,0.6835937499999994,1.0759044297361613,1.6021410080864646
250.2,-0.10999999999999988,0.3417968749999997,1.0977614256946,1.6021410080864646
250.2,-0.08999999999999986,0.8300781249999992,1.116314394060648,1.6021410080864646
250.2,-0.06999999999999984,0.5371093749999996,1.1313822779211151,1.6021410080864646
250.2,-0.04999999999999993,0.585937500000006,1.1428165124390757,1.6021410080864646
250.2,-0.030000000000000027,0.8300781249999992,1.1505034631995066,1.6021410080864646
250.2,-0.010000000000000009,0.5371093749999996,1.154366306234889,1.6021410080864646
250.2,0.010000000000000009,0.5371093749999996,1.154366306234889,1.6021410080864646
250.2,0.030000000000000027,0.6347656249999994,1.1505034631995066,1.6021410080864646
250.2,0.050000000000000044,0.8300781249999992,1.1428165124390757,1.6021410080864646
250.2,0.07000000000000006,0.6835937499999994,1.131382277921115,1.6021410080864646
250.2,0.09000000000000008,0.9765624999999991,1.1163143940606477,1.6021410080864646
250.2,0.1100000000000001,0.7812499999999993,1.0977614256945996,1.6021410080864646
250.2,0.13000000000000012,0.8789062499999992,1.075904429736161,1.6021410080864646
250.2,0.15000000000000013,0.8300781249999992,1.0509540144679332,1.6021410080864646
250.2,0.17000000000000015,0.8300781249999992,1.0231469632464978,1.6021410080864646
250.2,0.19000000000000017,0.7324218749999993,0.9927424982583014,1.6021410080864646
250.2,0.21000000000000008,0.6347656250000064,0.9600182666592589,1.6021410080864646
250.2,0.22999999999999998,0.8789062499999992,0.92526613579634,1.6021410080864646
250.2,0.25,0.6835937499999994,0.8887878861768476,1.6021410080864646
250.2,0.27,0.7812499999999993,0.8508908904291276,1.6021410080864646
250.2,0.29000000000000004,1.171874999999999,0.8118838637742113,1.6021410080864646
250.2,0.31000000000000005,1.1230468749999991,0.7720727666611806,1.6021410080864646
250.2,0.33000000000000007,1.0742187499999991,0.7317569334338845,1.6021410080864646
250.2,0.3500000000000001,1.269531249999999,0.6912254924710158,1.6021410080864646
250.2,0.3700000000000001,1.171874999999999,0.6507541334950495,1.6021410080864646
250.2,0.3900000000000001,1.318359374999999,0.6106022670261821,1.6021410080864646
250.2,0.41000000000000014,1.367187499999999,0.5710106096277707,1.6021410080864646
250.2,0.43000000000000016,1.171874999999999,0.532199217013405,1.6021410080864646
250.2,0.4500000000000002,0.9765624999999991,0.49436597561405926,1.6021410080864646
250.2,0.4700000000000001,1.171875000000012,0.4576855521643184,1.6021410080864646
250.2,0.49,1.1230468749999991,0.4223087905528536,1.6021410080864646
250.2,0.51,0.7812499999999993,0.3883625358452106,1.6021410080864646
250.2,0.53,0.8300781249999992,0.35594985722915334,1.6021410080864646
250.2,0.55,0.5371093749999996,0.3251506348046488,1.6021410080864646
250.2,0.5700000000000001,0.24414062499999978,0.29602246973865687,1.6021410080864646
250.2,0.5900000000000001,0.14648437499999986,0.26860187337266694,1.6021410080864646
250.2,0.6100000000000001,0.04882812499999996,0.24290568840139298,1.6021410080864646
250.2,0.6300000000000001,0.0,0.21893269418110095,1.6021410080864646
250.2,0.6500000000000001,0.0,0.1966653484822555,1.6021410080864646
250.2,0.6700000000000002,0.0,0.1760716194465741,1.6021410080864646
250.2,0.6900000000000002,0.0,0.1571068639901776,1.6021410080864646
250.2,0.7100000000000001,0.0,0.1397157122410649,1.6021410080864646
250.2,0.73,0.0,0.12383392162884217,1.6021410080864646
250.2,0.75,0.0,0.10939016877257923,1.6021410080864646
250.2,0.77,0.0,0.09630775215750614,1.6021410080864646
250.2,0.79,0.0,0.08450618358116997,1.6021410080864646
250.2,0.81,0.0,0.07390265132722362,1.6021410080864646
250.2,0.8300000000000001,0.0,0.06441334285101272,1.6021410080864646
250.2,0.8500000000000001,0.0,0.05595461931732616,1.6021410080864646
250.2,0.8700000000000001,0.0,0.04844403852137795,1.6021410080864646
250.2,0.8900000000000001,0.0,0.04180122647670339,1.6021410080864646
250.2,0.9100000000000001,0.0,0.03594860121835509,1.6021410080864646
250.2,0.9300000000000002,0.0,0.03081195511830399,1.6021410080864646
250.2,0.9500000000000002,0.0,0.026320904233785837,1.6021410080864646
250.2,0.9700000000000002,0.0,0.02240921491739465,1.6021410080864646
250.2,0.9900000000000002,0.0,0.019015019133693755,1.6021410080864646
250.2,1.0100000000000002,0.0,0.01608093068658585,1.6021410080864646
250.2,1.0300000000000002,0.0,0.013554074909283148,1.6021410080864646
250.2,1.0500000000000003,0.0,0.011386044355281772,1.6021410080864646
250.2,1.0700000000000003,0.0,0.00953279270869045,1.6021410080864646
250.2,1.0900000000000003,0.0,0.007954478561210608,1.6021410080864646
250.2,1.11,0.0,0.006615269935778782,1.6021410080864646
250.2,1.13,0.0,0.0054831195255511545,1.6021410080864646
250.2,1.15,0.0,0.004529519609808348,1.6021410080864646
250.2,1.17,0.0,0.003729244548842213,1.6021410080864646
250.2,1.19,0.0,0.0030600876857536977,1.6021410080864646
