magnetic_field_g,loss_rate_s,survival,excess_ratio,partial_wave,parameter_status
319.8,0.02859055665151128,0.9942982059521304,0.45,3,printed_energy_and_delta_mu_reconstructed_gamma_m
319.82,0.02953235646195031,0.9941109376172351,0.45,3,printed_energy_and_delta_mu_reconstructed_gamma_m
319.84000000000003,0.03053397139585154,0.9939118142901764,0.45,3,printed_energy_and_delta_mu_reconstructed_gamma_m
319.86,0.03160234223084746,0.9936994636989132,0.45,3,printed_energy_and_delta_mu_reconstructed_gamma_m
319.88,0.03274581838150181,0.9934722353553911,0.45,3,printed_energy_and_delta_mu_reconstructed_gamma_m
319.90000000000003,0.03397461996130465,0.9932281093044085,0.45,3,printed_energy_and_delta_mu_reconstructed_gamma_m
319.92,0.03530152300318459,0.9929645607963836,0.45,3,printed_energy_and_delta_mu_reconstructed_gamma_m
319.94,0.03674291258368699,0.9926783522978125,0.45,3,printed_energy_and_delta_mu_reconstructed_gamma_m
319.96000000000004,0.03832045985746005,0.9923652022956233,0.45,3,printed_energy_and_delta_mu_reconstructed_gamma_m
319.98,0.04006386093870907,0.9920192445001126,0.45,3,printed_energy_and_delta_mu_reconstructed_gamma_m
320.0,0.0420152608823855,0.9916321547821427,0.45,3,printed_energy_and_delta_mu_reconstructed_gamma_m
320.02000000000004,0.044235671582655844,0.9911918864175948,0.45,3,printed_energy_and_delta_mu_reconstructed_gamma_m
320.04,0.04681151182302136,0.9906813875358498,0.45,3,printed_energy_and_delta_mu_reconstructed_gamma_m
320.06,0.049854897449976975,0.9900785659171825,0.45,3,printed_energy_and_delta_mu_reconstructed_gamma_m
320.08,0.053493817380415004,0.9893582647355654,0.45,3,printed_energy_and_delta_mu_reconstructed_gamma_m
320.1,0.05788260203639078,0.9884902296788843,0.45,3,printed_energy_and_delta_mu_reconstructed_gamma_m
320.12,0.0632085817580909,0.9874378544876092,0.45,3,printed_energy_and_delta_mu_reconstructed_gamma_m
320.14,0.06961926175595771,0.9861726361313516,0.45,3,printed_energy_and_delta_mu_reconstructed_gamma_m
320.16,0.07715961969289806,0.9846865380513379,0.45,3,printed_energy_and_delta_mu_reconstructed_gamma_m
320.18,0.08557629984913546,0.9830303740536954,0.45,3,printed_energy_and_delta_mu_reconstructed_gamma_m
320.2,0.09463224909234566,0.9812515308169867,0.45,3,printed_energy_and_delta_mu_reconstructed_gamma_m
320.22,0.10460851910147367,0.9792956366750076,0.45,3,printed_energy_and_delta_mu_reconstructed_gamma_m
320.24,0.11612882622538111,0.977041876772758,0.45,3,printed_energy_and_delta_mu_reconstructed_gamma_m
320.26,0.1295514794081148,0.9744224953992375,0.45,3,printed_energy_and_delta_mu_reconstructed_gamma_m
320.28000000000003,0.14456831061943673,0.9715003381216523,0.45,3,printed_energy_and_delta_mu_reconstructed_gamma_m
320.3,0.16019838627856336,0.9684681551582235,0.45,3,printed_energy_and_delta_mu_reconstructed_gamma_m
320.32,0.17561208453204288,0.9654872170646343,0.45,3,printed_energy_and_delta_mu_reconstructed_gamma_m
320.34000000000003,0.19083062055703295,0.9625530243427194,0.45,3,printed_energy_and_delta_mu_reconstructed_gamma_m
320.36,0.20638744691396568,0.9595628245051181,0.45,3,printed_energy_and_delta_mu_reconstructed_gamma_m
320.38,0.2230972217211473,0.95636136131552,0.45,3,printed_energy_and_delta_mu_reconstructed_gamma_m
320.40000000000003,0.24080460842186044,0.9529804195234698,0.45,3,printed_energy_and_delta_mu_reconstructed_gamma_m
320.42,0.25969241096579343,0.9493872692691251,0.45,3,printed_energy_and_delta_mu_reconstructed_gamma_m
320.44,0.28119793843031626,0.9453126234926202,0.45,3,printed_energy_and_delta_mu_reconstructed_gamma_m
320.46000000000004,0.3026239217247583,0.9412704399580324,0.45,3,printed_energy_and_delta_mu_reconstructed_gamma_m
320.48,0.31950879543057237,0.938097154525734,0.45,3,printed_energy_and_delta_mu_reconstructed_gamma_m
320.5,0.3330224657663937,0.9355651505958361,0.45,3,printed_energy_and_delta_mu_reconstructed_gamma_m
320.52,0.35181732894015055,0.9320549882320326,0.45,3,printed_energy_and_delta_mu_reconstructed_gamma_m
320.54,0.3798163215088959,0.9268502544252348,0.45,3,printed_energy_and_delta_mu_reconstructed_gamma_m
320.56,0.4128242126989048,0.9207517320402738,0.45,3,printed_energy_and_delta_mu_reconstructed_gamma_m
320.58,0.4467665010224415,0.914522415535495,0.45,3,printed_energy_and_delta_mu_reconstructed_gamma_m
320.6,0.4824902593245912,0.908011666527409,0.45,3,printed_energy_and_delta_mu_reconstructed_gamma_m
320.62,0.5223656742855848,0.9007989971755846,0.45,3,printed_energy_and_delta_mu_reconstructed_gamma_m
320.64,0.5628250012574986,0.8935392649439122,0.45,3,printed_energy_and_delta_mu_reconstructed_gamma_m
320.66,0.5986235221358934,0.8871646355987237,0.45,3,printed_energy_and_delta_mu_reconstructed_gamma_m
320.68,0.6282289315152558,0.8819271821510472,0.45,3,printed_energy_and_delta_mu_reconstructed_gamma_m
320.7,0.6501386612956814,0.8780710796881835,0.45,3,printed_energy_and_delta_mu_reconstructed_gamma_m
320.72,0.6676341815321805,0.8750039867874082,0.45,3,printed_energy_and_delta_mu_reconstructed_gamma_m
320.74,0.6894582270657376,0.8711930843984963,0.45,3,printed_energy_and_delta_mu_reconstructed_gamma_m
320.76,0.7190652692184115,0.8660496375773473,0.45,3,printed_energy_and_delta_mu_reconstructed_gamma_m
320.78000000000003,0.7528114822058241,0.8602241394356887,0.45,3,printed_energy_and_delta_mu_reconstructed_gamma_m
320.8,0.7860896355493927,0.85451781592677,0.45,3,printed_energy_and_delta_mu_reconstructed_gamma_m
320.82,0.8172638189132585,0.8492066113622663,0.45,3,printed_energy_and_delta_mu_reconstructed_gamma_m
320.84000000000003,0.8458096186246049,0.8443721684292846,0.45,3,printed_energy_and_delta_mu_reconstructed_gamma_m
320.86,0.8714865637913407,0.8400471038053142,0.45,3,printed_energy_and_delta_mu_reconstructed_gamma_m
320.88,0.8943699241585383,0.8362112680615438,0.45,3,printed_energy_and_delta_mu_reconstructed_gamma_m
320.90000000000003,0.9136333758867785,0.8329958030549758,0.45,3,printed_energy_and_delta_mu_reconstructed_gamma_m
320.92,0.9275044111192661,0.8306881027277405,0.45,3,printed_energy_and_delta_mu_reconstructed_gamma_m
320.94,0.9356601402638415,0.8293342337728755,0.45,3,printed_energy_and_delta_mu_reconstructed_gamma_m
320.96000000000004,0.940331253517122,0.828559812743878,0.45,3,printed_energy_and_delta_mu_reconstructed_gamma_m
320.98,0.9442819221332007,0.8279053982656484,0.45,3,printed_energy_and_delta_mu_reconstructed_gamma_m
321.0,0.9488886710490712,0.8271429590969843,0.45,3,printed_energy_and_delta_mu_reconstructed_gamma_m
321.02,0.9541691957046343,0.8262698704569065,0.45,3,printed_energy_and_delta_mu_reconstructed_gamma_m
321.04,0.9595638911448211,0.8253788563578092,0.45,3,printed_energy_and_delta_mu_reconstructed_gamma_m
321.06,0.9641568431126413,0.8246210193934748,0.45,3,printed_energy_and_delta_mu_reconstructed_gamma_m
321.08,0.966840234585983,0.8241785819249514,0.45,3,printed_energy_and_delta_mu_reconstructed_gamma_m
321.1,0.966775455981344,0.8241892598218233,0.45,3,printed_energy_and_delta_mu_reconstructed_gamma_m
321.12,0.9636853838835437,0.8246987780974432,0.45,3,printed_energy_and_delta_mu_reconstructed_gamma_m
321.14,0.957676282142335,0.8256905136947716,0.45,3,printed_energy_and_delta_mu_reconstructed_gamma_m
321.16,0.9487035629223236,0.8271735818405749,0.45,3,printed_energy_and_delta_mu_reconstructed_gamma_m
321.18,0.9361985370725716,0.8292449363997371,0.45,3,printed_energy_and_delta_mu_reconstructed_gamma_m
321.2,0.9192949581871576,0.832053122003359,0.45,3,printed_energy_and_delta_mu_reconstructed_gamma_m
321.22,0.8974315915622404,0.8356993846428094,0.45,3,printed_energy_and_delta_mu_reconstructed_gamma_m
321.24,0.8707747796839884,0.8401666987532738,0.45,3,printed_energy_and_delta_mu_reconstructed_gamma_m
321.26,0.8402126412297444,0.8453178840333279,0.45,3,printed_energy_and_delta_mu_reconstructed_gamma_m
321.28000000000003,0.8070640131956508,0.8509407280161944,0.45,3,printed_energy_and_delta_mu_reconstructed_gamma_m
321.3,0.7727352838848986,0.8568031727976371,0.45,3,printed_energy_and_delta_mu_reconstructed_gamma_m
321.32,0.7384553575842029,0.8626975856362884,0.45,3,printed_energy_and_delta_mu_reconstructed_gamma_m
321.34000000000003,0.7051282575533204,0.8684670339205578,0.45,3,printed_energy_and_delta_mu_reconstructed_gamma_m
321.36,0.6733027166057128,0.8740125507348853,0.45,3,printed_energy_and_delta_mu_reconstructed_gamma_m
321.38,0.6432315370922105,0.8792849071021986,0.45,3,printed_energy_and_delta_mu_reconstructed_gamma_m
321.40000000000003,0.6149732803716991,0.8842683880127238,0.45,3,printed_energy_and_delta_mu_reconstructed_gamma_m
321.42,0.5884863903800289,0.8889651211179236,0.45,3,printed_energy_and_delta_mu_reconstructed_gamma_m
321.44,0.5636857454479905,0.8933854564370146,0.45,3,printed_energy_and_delta_mu_reconstructed_gamma_m
321.46000000000004,0.5404613378381339,0.8975447783362484,0.45,3,printed_energy_and_delta_mu_reconstructed_gamma_m
321.48,0.5186779516073495,0.9014636216186028,0.45,3,printed_energy_and_delta_mu_reconstructed_gamma_m
321.5,0.4981751417442314,0.9051677183138983,0.45,3,printed_energy_and_delta_mu_reconstructed_gamma_m
321.52,0.4787761934461675,0.9086864001264598,0.45,3,printed_energy_and_delta_mu_reconstructed_gamma_m
321.54,0.46030444832483663,0.9120496134589237,0.45,3,printed_energy_and_delta_mu_reconstructed_gamma_m
321.56,0.44260083725490085,0.9152846515915174,0.45,3,printed_energy_and_delta_mu_reconstructed_gamma_m
321.58,0.4255369610313457,0.9184136486372011,0.45,3,printed_energy_and_delta_mu_reconstructed_gamma_m
321.6,0.40902086805786714,0.9214523857223886,0.45,3,printed_energy_and_delta_mu_reconstructed_gamma_m
321.62,0.3929956417533135,0.9244104201092951,0.45,3,printed_energy_and_delta_mu_reconstructed_gamma_m
321.64,0.3774329159722374,0.9272921717492967,0.45,3,printed_energy_and_delta_mu_reconstructed_gamma_m
321.66,0.3623241433645028,0.930098458882141,0.45,3,printed_energy_and_delta_mu_reconstructed_gamma_m
321.68,0.34767206316500404,0.9328280317634986,0.45,3,printed_energy_and_delta_mu_reconstructed_gamma_m
321.7,0.3334838785619594,0.935478818233069,0.45,3,printed_energy_and_delta_mu_reconstructed_gamma_m
321.72,0.31976668671332825,0.9380487703578241,0.45,3,printed_energy_and_delta_mu_reconstructed_gamma_m
321.74,0.306525013853041,0.9405363298376127,0.45,3,printed_energy_and_delta_mu_reconstructed_gamma_m
321.76,0.29375995733918947,0.942940597473688,0.45,3,printed_energy_and_delta_mu_reconstructed_gamma_m
321.78000000000003,0.28146934958360714,0.945261311207433,0.45,3,printed_energy_and_delta_mu_reconstructed_gamma_m
321.8,0.26964842731772587,0.9474987270933599,0.45,3,printed_energy_and_delta_mu_reconstructed_gamma_m
321.82,0.2582906267151207,0.9496534738078846,0.45,3,printed_energy_and_delta_mu_reconstructed_gamma_m
321.84000000000003,0.24738827371701133,0.9517264244700261,0.45,3,printed_energy_and_delta_mu_reconstructed_gamma_m
321.86,0.23693306635240227,0.9537186060357127,0.45,3,printed_energy_and_delta_mu_reconstructed_gamma_m
321.88,0.22691633646934056,0.9556311494713838,0.45,3,printed_energy_and_delta_mu_reconstructed_gamma_m
321.90000000000003,0.21732913021914385,0.9574652739081869,0.45,3,printed_energy_and_delta_mu_reconstructed_gamma_m
321.92,0.2081621669412806,0.9592222938709236,0.45,3,printed_energy_and_delta_mu_reconstructed_gamma_m
321.94,0.1994057355965343,0.9609036385312342,0.45,3,printed_energy_and_delta_mu_reconstructed_gamma_m
321.96000000000004,0.19104957679691634,0.9625108738674574,0.45,3,printed_energy_and_delta_mu_reconstructed_gamma_m
321.98,0.18308278409161005,0.9640457212455665,0.45,3,printed_energy_and_delta_mu_reconstructed_gamma_m
322.0,0.17549374458012565,0.9655100684772255,0.45,3,printed_energy_and_delta_mu_reconstructed_gamma_m
322.02,0.16827012780559672,0.9669059715266225,0.45,3,printed_energy_and_delta_mu_reconstructed_gamma_m
322.04,0.16139892353791033,0.9682356466519013,0.45,3,printed_energy_and_delta_mu_reconstructed_gamma_m
322.06,0.1548665232428501,0.9695014539125995,0.45,3,printed_energy_and_delta_mu_reconstructed_gamma_m
322.08,0.14865883637223865,0.970705873713287,0.45,3,printed_energy_and_delta_mu_reconstructed_gamma_m
322.1,0.14276143074694125,0.9718514784460842,0.45,3,printed_energy_and_delta_mu_reconstructed_gamma_m
322.12,0.1371596859042076,0.9729409014005316,0.45,3,printed_energy_and_delta_mu_reconstructed_gamma_m
322.14,0.13183894901096624,0.9739768049896256,0.45,3,printed_energy_and_delta_mu_reconstructed_gamma_m
322.16,0.12678468446245217,0.9749618500608921,0.45,3,printed_energy_and_delta_mu_reconstructed_gamma_m
322.18,0.12198261025530262,0.9758986676862843,0.45,3,printed_energy_and_delta_mu_reconstructed_gamma_m
322.2,0.11741881634861238,0.9767898344131675,0.45,3,printed_energy_and_delta_mu_reconstructed_gamma_m
322.22,0.11307986226633085,0.9776378515586072,0.45,3,printed_energy_and_delta_mu_reconstructed_gamma_m
322.24,0.10895285298204904,0.978445128774841,0.45,3,printed_energy_and_delta_mu_reconstructed_gamma_m
322.26,0.10502549356942455,0.9792139718248569,0.45,3,printed_energy_and_delta_mu_reconstructed_gamma_m
322.28000000000003,0.10128612416542337,0.9799465742910778,0.45,3,printed_energy_and_delta_mu_reconstructed_gamma_m
322.3,0.09772373749240597,0.9806450127956392,0.45,3,printed_energy_and_delta_mu_reconstructed_gamma_m
322.32,0.09432798156438095,0.9813112452294025,0.45,3,printed_energy_and_delta_mu_reconstructed_gamma_m
322.34000000000003,0.09108915032251658,0.9819471114573172,0.45,3,printed_energy_and_delta_mu_reconstructed_gamma_m
322.36,0.08799816486910704,0.982554335977701,0.45,3,printed_energy_and_delta_mu_reconstructed_gamma_m
322.38,0.08504654775964833,0.9831345320503265,0.45,3,printed_energy_and_delta_mu_reconstructed_gamma_m
322.40000000000003,0.08222639252238709,0.983689206862428,0.45,3,printed_energy_and_delta_mu_reconstructed_gamma_m
322.42,0.07953033024568323,0.984219767364513,0.45,3,printed_energy_and_delta_mu_reconstructed_gamma_m
322.44,0.07695149473873332,0.984727526472523,0.45,3,printed_energy_and_delta_mu_reconstructed_gamma_m
322.46,0.07448348745287468,0.9852137093949351,0.45,3,printed_energy_and_delta_mu_reconstructed_gamma_m
322.48,0.07212034306229335,0.9856794599000107,0.45,3,printed_energy_and_delta_mu_reconstructed_gamma_m
322.5,0.06985649635292966,0.9861258463877995,0.45,3,printed_energy_and_delta_mu_reconstructed_gamma_m
322.52,0.06768675085839501,0.9865538676732571,0.45,3,printed_energy_and_delta_mu_reconstructed_gamma_m
322.54,0.06560624951172897,0.9869644584208439,0.45,3,printed_energy_and_delta_mu_reconstructed_gamma_m
322.56,0.06361044744792622,0.9873584941979571,0.45,3,printed_energy_and_delta_mu_reconstructed_gamma_m
322.58,0.06169508699069727,0.9877367961351673,0.45,3,printed_energy_and_delta_mu_reconstructed_gamma_m
322.6,0.0598561747830213,0.988100135196412,0.45,3,printed_energy_and_delta_mu_reconstructed_gamma_m
322.62,0.05808996096945832,0.9884492360730545,0.45,3,printed_energy_and_delta_mu_reconstructed_gamma_m
322.64,0.0563929203049141,0.9887847807228155,0.45,3,printed_energy_and_delta_mu_reconstructed_gamma_m
322.66,0.054761735045510865,0.9891074115788312,0.45,3,printed_energy_and_delta_mu_reconstructed_gamma_m
322.68,0.053193279468568194,0.9894177344562285,0.45,3,printed_energy_and_delta_mu_reconstructed_gamma_m
322.7,0.05168460586799304,0.9897163211841375,0.45,3,printed_energy_and_delta_mu_reconstructed_gamma_m
322.72,0.050232931876244405,0.990003711990429,0.45,3,printed_energy_and_delta_mu_reconstructed_gamma_m
322.74,0.048835628972238296,0.9902804176651406,0.45,3,printed_energy_and_delta_mu_reconstructed_gamma_m
322.76,0.047490212045103765,0.9905469215267206,0.45,3,printed_energy_and_delta_mu_reconstructed_gamma_m
322.78000000000003,0.046194329895425004,0.9908036812131179,0.45,3,printed_energy_and_delta_mu_reconstructed_gamma_m
322.8,0.04494575656744997,0.9910511303175917,0.45,3,printed_energy_and_delta_mu_reconstructed_gamma_m
322.82,0.04374238341748376,0.9912896798869485,0.45,3,printed_energy_and_delta_mu_reconstructed_gamma_m
322.84000000000003,0.0425822118349307,0.9915197197978297,0.45,3,printed_energy_and_delta_mu_reconstructed_gamma_m
322.86,0.04146334654267279,0.9917416200247642,0.45,3,printed_energy_and_delta_mu_reconstructed_gamma_m
322.88,0.04038398941288013,0.9919557318119383,0.45,3,printed_energy_and_delta_mu_reconstructed_gamma_m
322.90000000000003,0.039342433742846745,0.9921623887590406,0.45,3,printed_energy_and_delta_mu_reconstructed_gamma_m
322.92,0.038337058942789826,0.9923619078301575,0.45,3,printed_energy_and_delta_mu_reconstructed_gamma_m
322.94,0.03736632559406436,0.9925545902934687,0.45,3,printed_energy_and_delta_mu_reconstructed_gamma_m
322.96,0.036428770841959716,0.9927407225984166,0.45,3,printed_energy_and_delta_mu_reconstructed_gamma_m
322.98,0.03552300409198779,0.9929205771961308,0.45,3,printed_energy_and_delta_mu_reconstructed_gamma_m
323.0,0.03464770298279347,0.9930944133080933,0.45,3,printed_energy_and_delta_mu_reconstructed_gamma_m
323.02,0.03380160961225641,0.9932624776473881,0.45,3,printed_energy_and_delta_mu_reconstructed_gamma_m
323.04,0.032983526996416206,0.9934250050962995,0.45,3,printed_energy_and_delta_mu_reconstructed_gamma_m
323.06,0.03219231574328509,0.9935822193435744,0.45,3,printed_energy_and_delta_mu_reconstructed_gamma_m
