scaled_time_t_over_tstar,time,g1,physical_diagonal_rate,physical_off_diagonal_rate,printed_diagonal_rate,printed_off_diagonal_rate,dominant_physical_rate
1.22975,0.19316867828760237,20.0,1.0409828249781392,0.06658566262872977,-1.0409828249781392,-0.06658566262872977,0.06658566262872977
1.239625,0.19471983966031237,20.0,1.0008229881723865,0.0725780392808761,-1.0008229881723865,-0.0725780392808761,0.0725780392808761
1.2494999999999998,0.1962710010330223,20.0,0.962445406552477,0.07884863060325806,-0.962445406552477,-0.07884863060325806,0.07884863060325806
1.259375,0.19782216240573228,20.0,0.9257182922696631,0.0854009482022299,-0.9257182922696631,-0.0854009482022299,0.0854009482022299
1.26925,0.19937332377844225,20.0,0.8905246673686495,0.092238708824956,-0.8905246673686495,-0.092238708824956,0.092238708824956
1.2791249999999998,0.2009244851511522,20.0,0.8567602303846058,0.09936584343615541,-0.8567602303846058,-0.09936584343615541,0.09936584343615541
1.289,0.20247564652386213,20.0,0.8243315940318185,0.10678650699862843,-0.8243315940318185,-0.10678650699862843,0.10678650699862843
1.298875,0.20402680789657213,20.0,0.7931548191277984,0.11450508901298223,-0.7931548191277984,-0.11450508901298223,0.11450508901298223
1.3087499999999999,0.20557796926928207,20.0,0.7631541869419686,0.12252622487766962,-0.7631541869419686,-0.12252622487766962,0.12252622487766962
1.318625,0.20712913064199207,20.0,0.734261164906972,0.13085480813680267,-0.734261164906972,-0.13085480813680267,0.13085480813680267
1.3285,0.208680292014702,20.0,0.7064135302643397,0.1394960036902616,-0.7064135302643397,-0.1394960036902616,0.1394960036902616
1.3383749999999999,0.21023145338741195,20.0,0.6795546235657189,0.14845526204853324,-0.6795546235657189,-0.14845526204853324,0.14845526204853324
1.34825,0.21178261476012192,20.0,0.6536327096080038,0.15773833472353907,-0.6536327096080038,-0.15773833472353907,0.15773833472353907
1.358125,0.21333377613283191,20.0,0.6286004277715905,0.16735129085662906,-0.6286004277715905,-0.16735129085662906,0.16735129085662906
1.3679999999999999,0.21488493750554186,20.0,0.6044143171658507,0.17730053519604647,-0.6044143171658507,-0.17730053519604647,0.17730053519604647
1.377875,0.2164360988782518,20.0,0.5810344046927575,0.18759282754868933,-0.5810344046927575,-0.18759282754868933,0.18759282754868933
1.3877499999999998,0.21798726025096174,20.0,0.5584238462875182,0.19823530384511104,-0.5584238462875182,-0.19823530384511104,0.19823530384511104
1.397625,0.2195384216236717,20.0,0.5365486133106279,0.20923549897265614,-0.5365486133106279,-0.20923549897265614,0.20923549897265614
1.4075,0.2210895829963817,20.0,0.5153772174445214,0.2206013715496645,-0.5153772174445214,-0.2206013715496645,0.2206013715496645
1.4173749999999998,0.2226407443690916,20.0,0.49488046856250983,0.23234133083415948,-0.49488046856250983,-0.23234133083415948,0.23234133083415948
1.42725,0.2241919057418016,20.0,0.4750312609436426,0.24446426598368715,-0.4750312609436426,-0.24446426598368715,0.24446426598368715
1.437125,0.2257430671145116,20.0,0.4558043839474241,0.2569795779094618,-0.4558043839474241,-0.2569795779094618,0.2569795779094618
1.4469999999999998,0.22729422848722153,20.0,0.4371763538702155,0.2698972139982298,-0.4371763538702155,-0.2698972139982298,0.2698972139982298
1.456875,0.22884538985993147,20.0,0.41912526420680885,0.28322770600983427,-0.41912526420680885,-0.28322770600983427,0.28322770600983427
1.46675,0.23039655123264144,20.0,0.4016306519564294,0.29698221149813614,-0.4016306519564294,-0.29698221149813614,0.29698221149813614
1.4766249999999999,0.23194771260535138,20.0,0.3846733779585498,0.31117255914854275,-0.3846733779585498,-0.31117255914854275,0.31117255914854275
1.4865,0.23349887397806138,20.0,0.36823551953321965,0.3258112984779265,-0.36823551953321965,-0.3258112984779265,0.3258112984779265
1.496375,0.23505003535077132,20.0,0.35230027394343855,0.3409117544034063,-0.35230027394343855,-0.3409117544034063,0.3409117544034063
1.5062499999999999,0.23660119672348126,20.0,0.336851871401603,0.356488087256781,-0.336851871401603,-0.356488087256781,0.336851871401603
1.516125,0.23815235809619123,20.0,0.3218754965150026,0.37255535890306196,-0.3218754965150026,-0.37255535890306196,0.3218754965150026
1.526,0.23970351946890123,20.0,0.3073572172120228,0.3891296057166918,-0.3073572172120228,-0.3891296057166918,0.3073572172120228
1.5358749999999999,0.24125468084161117,20.0,0.2932839203155749,0.4062279192802077,-0.2932839203155749,-0.4062279192802077,0.2932839203155749
