scaled_time,time,g0,g1,sites,ordinary_magnetization,postselected_magnetization,ground_sector_probability
0.8125,3.2287411863837328,0.5,1.5,12,-0.3770399730331073,-0.9164980102662457,0.2966008498736081
0.8250000000000001,3.2784141277127135,0.5,1.5,12,-0.37689838579679374,-0.9270768563921323,0.299585085792288
0.8375,3.3280870690416937,0.5,1.5,12,-0.3760779035625211,-0.9368886171755048,0.3020465137439273
0.8500000000000001,3.3777600103706744,0.5,1.5,12,-0.37461095819200374,-0.9452161386496333,0.30419116995676254
0.8625,3.4274329516996547,0.5,1.5,12,-0.37252988447325935,-0.9513632784010941,0.30621851254735083
0.875,3.477105893028635,0.5,1.5,12,-0.36986640895580036,-0.954734990515778,0.3083055212075647
0.8875000000000001,3.526778834357616,0.5,1.5,12,-0.3666512232757295,-0.9549074292910544,0.3105936210612572
0.9,3.5764517756865963,0.5,1.5,12,-0.3629136605232046,-0.9516771821857063,0.31317884764719656
0.9125000000000001,3.626124717015577,0.5,1.5,12,-0.3586814857400818,-0.9450815640555512,0.3161052974653328
0.925,3.6757976583445573,0.5,1.5,12,-0.35398080380848396,-0.9353869229192182,0.31936189753320643
0.9375,3.7254705996735376,0.5,1.5,12,-0.3488360803614263,-0.9230479680177794,0.3228828180229181
0.9500000000000001,3.7751435410025183,0.5,1.5,12,-0.34327026443050696,-0.9086466639870966,0.32655221936396284
0.9625,3.824816482331499,0.5,1.5,12,-0.3373049957798877,-0.8928227448491386,0.33021415158428374
0.9750000000000001,3.8744894236604797,0.5,1.5,12,-0.3309608755917174,-0.8762084405444047,0.3336880297083995
0.9875,3.92416236498946,0.5,1.5,12,-0.32425777657312205,-0.8593775136896357,0.33678909731689816
1.0,3.97383530631844,0.5,1.5,12,-0.31721516772578673,-0.8428140473879713,0.33935183770688826
1.0125,4.02350824764742,0.5,1.5,12,-0.30985242990233486,-0.826901088342355,0.3412528360593544
1.0250000000000001,4.073181188976402,0.5,1.5,12,-0.30218914070020364,-0.8119247441183275,0.34242870206149195
1.0375,4.122854130305382,0.5,1.5,12,-0.2942453109436902,-0.7980866778202582,0.34288481222605993
1.05,4.172527071634362,0.5,1.5,12,-0.2860415596382172,-0.7855174712749764,0.3426920151728381
1.0625,4.222200012963342,0.5,1.5,12,-0.277599219461541,-0.7742848223246623,0.3419708471955373
1.075,4.271872954292323,0.5,1.5,12,-0.2689403701864387,-0.7643934633796376,0.34086564613370224
1.0875000000000001,4.321545895621305,0.5,1.5,12,-0.2600878025256112,-0.7557772739259584,0.33951345392396437
1.1,4.371218836950285,0.5,1.5,12,-0.251064919412109,-0.7482873119185389,0.33801404879468705
1.1125,4.420891778279265,0.5,1.5,12,-0.2418955854018351,-0.7416812991688025,0.3364074268762178
1.125,4.470564719608245,0.5,1.5,12,-0.23260393751284053,-0.735619688254594,0.3346635594162012
1.1375,4.520237660937226,0.5,1.5,12,-0.22321417229242552,-0.7296709438669948,0.3326866866391195
1.1500000000000001,4.569910602266207,0.5,1.5,12,-0.21375032421117285,-0.7233252961012185,0.3303334320521385
1.1625,4.619583543595187,0.5,1.5,12,-0.20423604969301265,-0.7160136727904023,0.3274413439410405
1.175,4.669256484924167,0.5,1.5,12,-0.19469442934643122,-0.7071280122267422,0.3238626641616405
1.1875,4.718929426253148,0.5,1.5,12,-0.18514779846873605,-0.696040801770863,0.3194974896882271
1.2000000000000002,4.768602367582129,0.5,1.5,12,-0.17561761289643557,-0.6821246242148133,0.314321027760931
1.2125000000000001,4.818275308911109,0.5,1.5,12,-0.166124354035162,-0.664775530661056,0.30840109275044203
1.225,4.867948250240089,0.5,1.5,12,-0.1566874736842537,-0.6434461611410983,0.3019039371567622
1.2375,4.9176211915690695,0.5,1.5,12,-0.14732537631615422,-0.6176948619216913,0.29508849490448064
1.25,4.967294132898051,0.5,1.5,12,-0.13805543398385536,-0.5872547163708859,0.28829074960394946
1.2625000000000002,5.016967074227032,0.5,1.5,12,-0.12889402716412354,-0.5521204260472575,0.2819009668750982
1.2750000000000001,5.066640015556012,0.5,1.5,12,-0.11985660369540252,-0.5126408494498509,0.27633686161864557
1.2875,5.116312956884992,0.5,1.5,12,-0.11095774756928764,-0.46959214146969114,0.2720154875793033
1.3,5.165985898213973,0.5,1.5,12,-0.1022112496548088,-0.42419583679005074,0.26932594477976013
1.3125,5.215658839542953,0.5,1.5,12,-0.09363017339113847,-0.37804650965602693,0.2686041732305914
1.3250000000000002,5.265331780871934,0.5,1.5,12,-0.08522690994670816,-0.33293298667969723,0.2701104047338442
1.3375000000000001,5.315004722200914,0.5,1.5,12,-0.0770132191486034,-0.2905750097564614,0.274009470636304
1.35,5.3646776635298945,0.5,1.5,12,-0.06900025445257449,-0.25233844411191614,0.2803541837956519
1.3625,5.414350604858875,0.5,1.5,12,-0.0611985721663242,-0.21901182636083424,0.2890723649738243
1.375,5.464023546187855,0.5,1.5,12,-0.053618126881293506,-0.19070892579034682,0.29995859172389183
1.3875000000000002,5.513696487516836,0.5,1.5,12,-0.04626825646071027,-0.16691375015046436,0.31267217590292506
1.4000000000000001,5.563369428845816,0.5,1.5,12,-0.03915766085834271,-0.14663360802263706,0.32674299900421366
1.4125,5.613042370174797,0.5,1.5,12,-0.032294379430569814,-0.1285984517643449,0.3415865073594544
1.425,5.662715311503778,0.5,1.5,12,-0.025685771228350113,-0.11144780287060853,0.35652837572939045
1.4375,5.712388252832758,0.5,1.5,12,-0.019338502039233568,-0.09386899767365237,0.3708382136692996
1.4500000000000002,5.762061194161739,0.5,1.5,12,-0.013258540760275314,-0.07467600624184428,0.3837704524249742
1.4625000000000001,5.8117341354907195,0.5,1.5,12,-0.007451166129920389,-0.05283611783883619,0.3946094945990353
1.475,5.8614070768197,0.5,1.5,12,-0.0019209830698604935,-0.0274599681093856,0.40271557771109506
1.4875,5.91108001814868,0.5,1.5,12,0.0033280539533562525,0.002228654765654962,0.40756772138878417
1.5,5.96075295947766,0.5,1.5,12,0.008292614873202875,0.03692918159100876,0.40880056270118215
1.5125000000000002,6.010425900806641,0.5,1.5,12,0.012969971066959157,0.07729550100985251,0.4062326571261615
1.5250000000000001,6.060098842135622,0.5,1.5,12,0.017357982337095873,0.12395208783031095,0.3998846806208495
1.5375,6.109771783464602,0.5,1.5,12,0.021455101172896215,0.1774842073317473,0.3899866825846745
1.55,6.159444724793582,0.5,1.5,12,0.025260401508927624,0.23838828901320538,0.37697399630975476
1.5625,6.209117666122562,0.5,1.5,12,0.028773638396232912,0.30696396942535487,0.36147165436921935
1.5750000000000002,6.258790607451544,0.5,1.5,12,0.031995343528048295,0.3831257570820812,0.344267348799881
1.5875000000000001,6.308463548780525,0.5,1.5,12,0.03492695946372169,0.4661159904520363,0.3262733250651876
1.6,6.358136490109505,0.5,1.5,12,0.03757101276605855,0.5541237174285921,0.30847824073680485
1.6125,6.407809431438485,0.5,1.5,12,0.03993132324539581,0.643872836152548,0.2918909470896699
1.625,6.4574823727674655,0.5,1.5,12,0.04201324325665279,0.7303454012283975,0.2774792064956842
1.6375000000000002,6.507155314096447,0.5,1.5,12,0.04382391771902924,0.8069186785319836,0.2661072952760112
1.6500000000000001,6.556828255425427,0.5,1.5,12,0.0453725524299344,0.8662043134399363,0.2584770271744198
1.6625,6.606501196754407,0.5,1.5,12,0.04667067553762231,0.9016290769643563,0.2550768316422588
1.675,6.656174138083387,0.5,1.5,12,0.047732374923424976,0.909285885551541,0.25614312962125474
1.6875,6.705847079412368,0.5,1.5,12,0.04857449290657091,0.8891676936020313,0.26163746517898134
1.7000000000000002,6.755520020741349,0.5,1.5,12,0.0492167592740133,0.8450768472397787,0.27124180611766435
1.7125000000000001,6.805192962070329,0.5,1.5,12,0.04968184426359033,0.7832800581050098,0.28437322257909947
1.725,6.854865903399309,0.5,1.5,12,0.049995314852894185,0.7106863735730907,0.30021783574021477
1.7375,6.90453884472829,0.5,1.5,12,0.05018548053347978,0.6333836358751398,0.3177825099897562
1.75,6.95421178605727,0.5,1.5,12,0.05028311862812651,0.5559103450838773,0.3359612673687536
1.7625000000000002,7.003884727386252,0.5,1.5,12,0.05032107402308593,0.48117225960358767,0.3536119193746366
1.7750000000000001,7.053557668715232,0.5,1.5,12,0.050333733766503755,0.41071938702362587,0.3696371017454213
1.7875,7.103230610044212,0.5,1.5,12,0.05035638309990052,0.3451325537389407,0.3830629789413523
1.8,7.152903551373193,0.5,1.5,12,0.05042445586850254,0.28437882807170545,0.3931085753295628
1.8125,7.202576492702173,0.5,1.5,12,0.05057269858613875,0.228087207480531,0.39923915259365084
1.8250000000000002,7.252249434031154,0.5,1.5,12,0.05083427337655558,0.1757467678554331,0.40119834824139566
1.8375000000000001,7.301922375360134,0.5,1.5,12,0.051239830231763844,0.12684864847923782,0.3990158489869263
1.85,7.351595316689115,0.5,1.5,12,0.051816583187143245,0.08099540456421057,0.39298998935379
1.8625,7.401268258018095,0.5,1.5,12,0.05258742780740755,0.037995982414411905,0.3836475119754167
1.875,7.450941199347075,0.5,1.5,12,0.053570138553420715,-0.0020439323397556594,0.3716853900868266
1.8875000000000002,7.500614140676056,0.5,1.5,12,0.05477668396883453,-0.03863707929043008,0.3579016651452543
1.9000000000000001,7.5502870820050365,0.5,1.5,12,0.056212695084966874,-0.07084857035893924,0.3431233339226471
1.9125,7.599960023334017,0.5,1.5,12,0.05787711798641447,-0.09727423737004968,0.32813923118295246
1.925,7.649632964662998,0.5,1.5,12,0.059762075208477206,-0.11609664025861756,0.31364462236593177
1.9375,7.699305905991978,0.5,1.5,12,0.06185295275891285,-0.12524766979310012,0.3002021043174527
1.9500000000000002,7.748978847320959,0.5,1.5,12,0.06412872038311052,-0.12268414072573632,0.28822084186141883
1.9625000000000001,7.79865178864994,0.5,1.5,12,0.06656248262890915,-0.10674345965042119,0.27795363256470923
1.975,7.84832472997892,0.5,1.5,12,0.06912224779540833,-0.07650461265257585,0.2695092088565229
1.9875,7.8979976713079,0.5,1.5,12,0.07177189150129451,-0.032058614897788246,0.26287580515669595
2.0,7.94767061263688,0.5,1.5,12,0.07447228193631847,0.02539031487959978,0.25795138846822835
2.0125,7.9973435539658615,0.5,1.5,12,0.07718252540980276,0.09362001847727867,0.2545759658465362
2.025,8.04701649529484,0.5,1.5,12,0.07986128408462234,0.16964870856153588,0.25256185947327725
2.0375,8.096689436623823,0.5,1.5,12,0.08246811321143117,0.25008295120580426,0.25171861181556177
2.0500000000000003,8.146362377952803,0.5,1.5,12,0.08496476308043108,0.33147612373992436,0.2518701468821568
2.0625,8.196035319281783,0.5,1.5,12,0.08731639148373414,0.4106388721406148,0.25286292993341786
2.075,8.245708260610764,0.5,1.5,12,0.08949263578306992,0.4848721160340732,0.25456511776559726
2.0875,8.295381201939744,0.5,1.5,12,0.09146849960701443,0.5521155594627799,0.2568580177096995
2.1,8.345054143268724,0.5,1.5,12,0.0932250175085011,0.6110156181773582,0.2596224426243049
2.1125000000000003,8.394727084597706,0.5,1.5,12,0.09474967120501894,0.6609197252773864,0.26272355368555567
2.125,8.444400025926685,0.5,1.5,12,0.09603654278657124,0.7018054562094364,0.26599828301849116
2.1375,8.494072967255667,0.5,1.5,12,0.09708620289904542,0.7341568564256734,0.2692492219379592
2.15,8.543745908584645,0.5,1.5,12,0.09790534471946752,0.7588064158330277,0.27224785614163804
2.1625,8.593418849913627,0.5,1.5,12,0.09850618683529129,0.7767658593795977,0.27474829967848696
2.1750000000000003,8.64309179124261,0.5,1.5,12,0.09890567923772069,0.7890689268380748,0.2765104801823131
2.1875,8.692764732571588,0.5,1.5,12,0.09912455590964898,0.7966439002752135,0.27732946772453615
2.2,8.74243767390057,0.5,1.5,12,0.09918628439508809,0.8002251101842808,0.2770658071844342
2.2125,8.792110615229548,0.5,1.5,12,0.0991159668702026,0.8003045593984718,0.2756707689239195
2.225,8.84178355655853,0.5,1.5,12,0.09893924834056028,0.79711977286616,0.27320068707465883
2.2375000000000003,8.89145649788751,0.5,1.5,12,0.09868128558341438,0.7906725652420786,0.2698160771484886
2.25,8.94112943921649,0.5,1.5,12,0.09836582543924213,0.7807742184832074,0.26576379618293905
2.2625,8.990802380545471,0.5,1.5,12,0.09801443331512766,0.7671130949293515,0.2613436535005054
2.275,9.040475321874451,0.5,1.5,12,0.09764590274680968,0.7493386157074076,0.25686396644088344
2.2875,9.090148263203432,0.5,1.5,12,0.09727586517351759,0.727150041039025,0.25259294032165486
2.3000000000000003,9.139821204532414,0.5,1.5,12,0.09691660642245387,0.7003717890192888,0.2487139305487963
2.3125,9.189494145861392,0.5,1.5,12,0.09657708356129063,0.6689942025628532,0.24529236115287112
2.325,9.239167087190374,0.5,1.5,12,0.09626312356664417,0.6331647376486864,0.24226036686657307
2.3375,9.288840028519354,0.5,1.5,12,0.09597777445727941,0.5931296645791785,0.23942240598999456
2.35,9.338512969848335,0.5,1.5,12,0.09572177085927946,0.5491437704153723,0.2364816654743546
2.3625000000000003,9.388185911177317,0.5,1.5,12,0.09549406998843131,0.5013757669682204,0.23308364724340594
2.375,9.437858852506295,0.5,1.5,12,0.09529241116735634,0.4498355818894678,0.22887047141516492
2.3875,9.487531793835277,0.5,1.5,12,0.09511385245688869,0.3943401177063836,0.22353763651752107
2.4000000000000004,9.537204735164257,0.5,1.5,12,0.09495524176862113,0.3345244504557895,0.21688453838312077
2.4125,9.586877676493238,0.5,1.5,12,0.09481358670635368,0.26990184415718627,0.20885104094558782
2.4250000000000003,9.636550617822218,0.5,1.5,12,0.0946862969096368,0.19997920640852096,0.19953464376092772
2.4375,9.686223559151198,0.5,1.5,12,0.09457128419658689,0.12444086228004783,0.18918591284285047
2.45,9.735896500480179,0.5,1.5,12,0.09446691852446318,0.04341557010393645,0.1781832886885461
2.4625000000000004,9.78556944180916,0.5,1.5,12,0.09437185079520023,-0.04217081551313401,0.1669915600390688
2.475,9.835242383138139,0.5,1.5,12,0.09428472587200028,-0.13019419067896176,0.15611065910723987
2.4875000000000003,9.884915324467121,0.5,1.5,12,0.09420381990220933,-0.21699344119490083,0.14602262502493613
2.5,9.934588265796101,0.5,1.5,12,0.09412664430487015,-0.2972951449288655,0.1371444562278039
2.5125,9.984261207125082,0.5,1.5,12,0.09404956386975846,-0.36464327776871175,0.1297932235201365
2.5250000000000004,10.033934148454064,0.5,1.5,12,0.0939674778225235,-0.412462697222857,0.12416753185171817
2.5375,10.083607089783042,0.5,1.5,12,0.09387361017919071,-0.43557429040735307,0.12034661481106784
2.5500000000000003,10.133280031112024,0.5,1.5,12,0.09375944925948759,-0.43161991539444006,0.11830549047028721
2.5625,10.182952972441003,0.5,1.5,12,0.09361486615509057,-0.40175928516919374,0.11794216140077737
2.575,10.232625913769985,0.5,1.5,12,0.09342842883552735,-0.3503368056880556,0.11911120294021937
2.5875000000000004,10.282298855098965,0.5,1.5,12,0.09318791324915626,-0.2837524774635615,0.12165752952343388
2.6,10.331971796427945,0.5,1.5,12,0.09288099626728072,-0.20908657693455396,0.12544475599874513
2.6125000000000003,10.381644737756925,0.5,1.5,12,0.09249609879159057,-0.13295549977764914,0.13037424639325154
2.625,10.431317679085906,0.5,1.5,12,0.09202333202446765,-0.06079745500787494,0.13639329428113733
2.6375,10.480990620414886,0.5,1.5,12,0.09145548699177346,0.0034451392226301533,0.14349335279046666
2.6500000000000004,10.530663561743868,0.5,1.5,12,0.09078899800134979,0.05736594744926432,0.15170122250646975
2.6625,10.580336503072846,0.5,1.5,12,0.09002480572041496,0.0999621469623348,0.16106712660853945
2.6750000000000003,10.630009444401828,0.5,1.5,12,0.08916904559709926,0.13139432763082995,0.17165344570401803
2.6875,10.679682385730809,0.5,1.5,12,0.08823349274892409,0.15268257110728928,0.18352669456460485
2.7,10.729355327059789,0.5,1.5,12,0.08723570514449927,0.16537985263935162,0.19675355552771004
2.7125000000000004,10.779028268388771,0.5,1.5,12,0.08619882248776631,0.17126505289941532,0.21140005316503963
2.725,10.82870120971775,0.5,1.5,12,0.08515099788251249,0.17209139292952058,0.2275318227478672
2.7375000000000003,10.878374151046732,0.5,1.5,12,0.08412446198494791,0.16941150639617114,0.2452132061151085
2.75,10.92804709237571,0.5,1.5,12,0.08315424355131401,0.164483520556325,0.26450357173880507
2.7625,10.977720033704692,0.5,1.5,12,0.08227659447876284,0.1582489164069892,0.28545045190420903
2.7750000000000004,11.027392975033672,0.5,1.5,12,0.08152718996190093,0.15136463093624744,0.30808029586596036
2.7875,11.077065916362653,0.5,1.5,12,0.08093919361425761,0.14426833972763958,0.3323883621656739
2.8000000000000003,11.126738857691633,0.5,1.5,12,0.08054129185058889,0.13725597372447643,0.35832924675708977
2.8125,11.176411799020613,0.5,1.5,12,0.08035581026726224,0.1305534323054625,0.38580882408888467
2.825,11.226084740349593,0.5,1.5,12,0.08039702632708871,0.1243694534078653,0.4146773302596728
2.8375000000000004,11.275757681678575,0.5,1.5,12,0.08066978692157938,0.1189227826688582,0.44472247023041733
2.85,11.325430623007556,0.5,1.5,12,0.081168526403879,0.11444304433844794,0.47566126620775195
2.8625000000000003,11.375103564336536,0.5,1.5,12,0.08187676102161898,0.11115002946298848,0.5071301086086374
2.875,11.424776505665516,0.5,1.5,12,0.0827671103788116,0.1092197415294828,0.5386739781391463
2.8875,11.474449446994496,0.5,1.5,12,0.08380186709980428,0.10874707391884476,0.5697375792818261
2.9000000000000004,11.524122388323478,0.5,1.5,12,0.08493410407865404,0.10971438032472852,0.5996624751032968
2.9125,11.573795329652457,0.5,1.5,12,0.08610927661910253,0.11197277987867608,0.6276946159023888
2.9250000000000003,11.623468270981439,0.5,1.5,12,0.08726724653438939,0.11523956290121762,0.6530055914290684
2.9375,11.673141212310417,0.5,1.5,12,0.08834462894083564,0.11911152172722952,0.674728638412871
2.95,11.7228141536394,0.5,1.5,12,0.08927734188762448,0.12309131701196006,0.6920074603719865
2.9625000000000004,11.77248709496838,0.5,1.5,12,0.09000322559307802,0.126622573880238,0.7040530720227345
2.975,11.82216003629736,0.5,1.5,12,0.09046459290960843,0.1291292225027315,0.7102019492605067
2.9875000000000003,11.87183297762634,0.5,1.5,12,0.09061057615129434,0.13005521173224155,0.7099682467361903
3.0,11.92150591895532,0.5,1.5,12,0.09039914742515434,0.12890159648496072,0.7030838031509427
