quench,g0,g1,sites,correlation_distance,scaled_time,time,phase_shift_scaled,sigma_z_correlation,spin_z_correlation,absolute_spin_z_correlation,cluster_magnetization
g0_0.8_g1_1.6,0.8,1.6,256,48,0.3833333333333333,1.3795916319464134,-0.06666666666666665,0.06870947967727828,0.01717736991931957,0.01717736991931957,0.13106246571509164
g0_0.8_g1_1.6,0.8,1.6,256,48,0.39999999999999997,1.45220171783833,-0.06666666666666665,0.04874545952912822,0.012186364882282055,0.012186364882282055,0.1103918696384931
g0_0.8_g1_1.6,0.8,1.6,256,48,0.41666666666666663,1.5248118037302465,-0.06666666666666665,0.032352638450706454,0.008088159612676614,0.008088159612676614,0.08993419601395575
g0_0.8_g1_1.6,0.8,1.6,256,48,0.4333333333333333,1.597421889622163,-0.06666666666666665,0.019451387684388383,0.004862846921097096,0.004862846921097096,0.06973411590532352
g0_0.8_g1_1.6,0.8,1.6,256,48,0.44999999999999996,1.6700319755140793,-0.06666666666666665,0.009935857957847865,0.002483964489461966,0.002483964489461966,0.04983938692903401
g0_0.8_g1_1.6,0.8,1.6,256,48,0.4666666666666667,1.742642061405996,-0.06666666666666665,0.003672257919271744,0.000918064479817936,0.000918064479817936,0.030299578871956886
g0_0.8_g1_1.6,0.8,1.6,256,48,0.48333333333333334,1.8152521472979126,-0.06666666666666665,0.0004985840091469106,0.00012464600228672765,0.00012464600228672765,0.011164497404125617
g0_0.8_g1_1.6,0.8,1.6,256,48,0.5,1.8878622331898292,-0.06666666666666665,0.00022603741231865465,5.650935307966366e-05,5.650935307966366e-05,0.0075172703210449774
g0_0.8_g1_1.6,0.8,1.6,256,48,0.5166666666666666,1.9604723190817457,-0.06666666666666665,0.002641834706255818,0.0006604586765639545,0.0006604586765639545,0.0256993905874041
g0_0.8_g1_1.6,0.8,1.6,256,48,0.5333333333333333,2.033082404973662,-0.06666666666666665,0.007512818454910953,0.0018782046137277382,0.0018782046137277382,0.04333825808368096
g0_0.8_g1_1.6,0.8,1.6,256,48,0.55,2.1056924908655787,-0.06666666666666665,0.014589222692611507,0.0036473056731528767,0.0036473056731528767,0.06039292734379479
g0_0.8_g1_1.6,0.8,1.6,256,48,0.5666666666666667,2.178302576757495,-0.06666666666666665,0.023608104987904843,0.005902026246976211,0.005902026246976211,0.076824646090797
g0_0.8_g1_1.6,0.8,1.6,256,48,0.5833333333333333,2.2509126626494114,-0.06666666666666665,0.03429623788310568,0.00857405947077642,0.00857405947077642,0.0925962173675384
g0_0.8_g1_1.6,0.8,1.6,256,48,0.6,2.323522748541328,-0.06666666666666665,0.04637255738763962,0.011593139346909904,0.011593139346909904,0.10767144164963105
g0_0.8_g1_1.6,0.8,1.6,256,48,0.6166666666666667,2.396132834433245,-0.06666666666666665,0.05955050302232745,0.014887625755581863,0.014887625755581863,0.12201485874917802
g0_0.8_g1_1.6,0.8,1.6,256,48,0.6333333333333333,2.468742920325161,-0.06666666666666665,0.07354068949111525,0.018385172372778813,0.018385172372778813,0.13559193328800506
g0_0.8_g1_1.6,0.8,1.6,256,48,0.65,2.541353006217078,-0.06666666666666665,0.08805430103799482,0.022013575259498704,0.022013575259498704,0.14836972487505226
g0_0.8_g1_1.6,0.8,1.6,256,48,0.6666666666666666,2.613963092108994,-0.06666666666666665,0.10280741396230689,0.025701853490576722,0.025701853490576722,0.16031797619286717
g0_0.8_g1_1.6,0.8,1.6,256,48,0.6833333333333333,2.6865731780009106,-0.06666666666666665,0.11752618277705083,0.02938154569426271,0.02938154569426271,0.17141045969911728
g0_0.8_g1_1.6,0.8,1.6,256,48,0.7,2.759183263892827,-0.06666666666666665,0.1319525431901906,0.03298813579754765,0.03298813579754765,0.18162636316776165
g0_0.8_g1_1.6,0.8,1.6,256,48,0.7166666666666667,2.8317933497847436,-0.06666666666666665,0.1458498643221212,0.0364624660805303,0.0364624660805303,0.19095147572231616
