scenario,g0,g1,branch,k,real_z,imag_z
same_phase,0.4,0.8,0,2.568251994309656,-1.7762025279698739,0.9093049916376736
same_phase,0.4,0.8,0,2.5702154897181497,-1.7777681744695242,0.9090458632441875
same_phase,0.4,0.8,0,2.5721789851266434,-1.7793411417326943,0.908787745434985
same_phase,0.4,0.8,0,2.574142480535137,-1.7809214758247616,0.9085306368737899
same_phase,0.4,0.8,0,2.5761059759436304,-1.7825092232910602,0.908274536230414
same_phase,0.4,0.8,0,2.578069471352124,-1.7841044311634813,0.9080194421807413
same_phase,0.4,0.8,0,2.580032966760618,-1.78570714696719,0.9077653534067105
same_phase,0.4,0.8,0,2.5819964621691116,-1.7873174187274508,0.9075122685962986
same_phase,0.4,0.8,0,2.583959957577605,-1.7889352949765835,0.9072601864435028
same_phase,0.4,0.8,0,2.5859234529860986,-1.790560824761037,0.9070091056483238
same_phase,0.4,0.8,0,2.5878869483945923,-1.7921940576485849,0.9067590249167504
same_phase,0.4,0.8,0,2.589850443803086,-1.7938350437356527,0.9065099429607412
same_phase,0.4,0.8,0,2.5918139392115798,-1.7954838336547758,0.9062618584982086
same_phase,0.4,0.8,0,2.593777434620073,-1.7971404785821867,0.9060147702530026
same_phase,0.4,0.8,0,2.5957409300285668,-1.7988050302455438,0.9057686769548938
same_phase,0.4,0.8,0,2.5977044254370605,-1.8004775409317944,0.9055235773395577
same_phase,0.4,0.8,0,2.599667920845554,-1.8021580634951797,0.9052794701485581
same_phase,0.4,0.8,0,2.6016314162540475,-1.8038466513653884,0.9050363541293307
same_phase,0.4,0.8,0,2.603594911662541,-1.8055433585558571,0.9047942280351676
same_phase,0.4,0.8,0,2.605558407071035,-1.8072482396722196,0.9045530906252013
same_phase,0.4,0.8,0,2.6075219024795286,-1.8089613499209134,0.904312940664388
same_phase,0.4,0.8,0,2.609485397888022,-1.8106827451179455,0.9040737769234937
same_phase,0.4,0.8,0,2.6114488932965156,-1.8124124816978173,0.9038355981790753
same_phase,0.4,0.8,0,2.6134123887050094,-1.8141506167226145,0.9035984032134686
same_phase,0.4,0.8,0,2.615375884113503,-1.81589720789127,0.9033621908147703
same_phase,0.4,0.8,0,2.617339379521997,-1.8176523135489944,0.9031269597768234
same_phase,0.4,0.8,0,2.61930287493049,-1.819415992696887,0.9028927088992024
same_phase,0.4,0.8,0,2.621266370338984,-1.8211883050017261,0.9026594369871962
same_phase,0.4,0.8,0,2.6232298657474775,-1.8229693108059422,0.9024271428517951
same_phase,0.4,0.8,0,2.6251933611559712,-1.8247590711377857,0.9021958253096746
same_phase,0.4,0.8,0,2.6271568565644645,-1.8265576477216783,0.9019654831831802
same_phase,0.4,0.8,0,2.6291203519729582,-1.828365102988774,0.9017361153003128
same_phase,0.4,0.8,0,2.631083847381452,-1.8301815000877135,0.9015077204947145
same_phase,0.4,0.8,0,2.6330473427899457,-1.832006902895585,0.9012802976056521
same_phase,0.4,0.8,0,2.6350108381984394,-1.8338413760291041,0.9010538454780044
same_phase,0.4,0.8,0,2.6369743336069327,-1.8356849848560048,0.900828362962246
same_phase,0.4,0.8,0,2.6389378290154264,-1.8375377955066543,0.9006038489144341
same_phase,0.4,0.8,0,2.64090132442392,-1.839399874885889,0.9003803021961928
same_phase,0.4,0.8,0,2.642864819832414,-1.8412712906850934,0.9001577216747001
same_phase,0.4,0.8,0,2.644828315240907,-1.8431521113945066,0.899936106222672
same_phase,0.4,0.8,0,2.646791810649401,-1.8450424063157793,0.8997154547183498
same_phase,0.4,0.8,0,2.6487553060578946,-1.846942245574774,0.8994957660454854
same_phase,0.4,0.8,0,2.6507188014663883,-1.8488517001346263,0.8992770390933273
same_phase,0.4,0.8,0,2.652682296874882,-1.850770841809059,0.8990592727566065
same_phase,0.4,0.8,0,2.6546457922833753,-1.8526997432759753,0.8988424659355225
same_phase,0.4,0.8,0,2.656609287691869,-1.8546384780913143,0.89862661753573
same_phase,0.4,0.8,0,2.6585727831003627,-1.856587120703198,0.8984117264683252
same_phase,0.4,0.8,0,2.6605362785088564,-1.8585457464663544,0.8981977916498317
same_phase,0.4,0.8,0,2.6624997739173497,-1.8605144316568456,0.8979848120021867
same_phase,0.4,0.8,0,2.6644632693258434,-1.8624932534870897,0.8977727864527287
same_phase,0.4,0.8,0,2.666426764734337,-1.8644822901211977,0.8975617139341828
same_phase,0.4,0.8,0,2.668390260142831,-1.8664816206906263,0.8973515933846483
same_phase,0.4,0.8,0,2.6703537555513246,-1.8684913253101514,0.8971424237475852
same_phase,0.4,0.8,0,2.672317250959818,-1.8705114850941762,0.8969342039718006
same_phase,0.4,0.8,0,2.6742807463683116,-1.8725421821733879,0.896726933011436
same_phase,0.4,0.8,0,2.6762442417768053,-1.8745834997117536,0.8965206098259544
same_phase,0.4,0.8,0,2.678207737185299,-1.8766355219238804,0.8963152333801271
same_phase,0.4,0.8,0,2.6801712325937923,-1.8786983340927415,0.8961108026440209
same_phase,0.4,0.8,0,2.682134728002286,-1.880772022587787,0.8959073165929854
same_phase,0.4,0.8,0,2.6840982234107797,-1.8828566748834263,0.8957047742076398
same_phase,0.4,0.8,0,2.6860617188192735,-1.8849523795779257,0.8955031744738614
same_phase,0.4,0.8,0,2.688025214227767,-1.8870592264126984,0.8953025163827718
same_phase,0.4,0.8,0,2.6899887096362605,-1.8891773062920199,0.8951027989307251
same_phase,0.4,0.8,0,2.691952205044754,-1.8913067113031754,0.894904021119295
same_phase,0.4,0.8,0,2.693915700453248,-1.8934475347370345,0.8947061819552632
same_phase,0.4,0.8,0,2.6958791958617416,-1.8955998711090922,0.8945092804506062
same_phase,0.4,0.8,0,2.697842691270235,-1.897763816180963,0.8943133156224841
same_phase,0.4,0.8,0,2.6998061866787286,-1.899939466982357,0.8941182864932274
same_phase,0.4,0.8,0,2.7017696820872223,-1.9021269218335424,0.893924192090326
same_phase,0.4,0.8,0,2.703733177495716,-1.904326280368307,0.8937310314464161
same_phase,0.4,0.8,0,2.7056966729042093,-1.906537643557442,0.8935388035992696
same_phase,0.4,0.8,0,2.707660168312703,-1.9087611137327483,0.8933475075917812
same_phase,0.4,0.8,0,2.709623663721197,-1.9109967946115862,0.8931571424719567
same_phase,0.4,0.8,0,2.7115871591296905,-1.9132447913219923,0.892967707292902
same_phase,0.4,0.8,0,2.7135506545381842,-1.9155052104283585,0.8927792011128111
same_phase,0.4,0.8,0,2.7155141499466775,-1.9177781599577084,0.8925916229949543
same_phase,0.4,0.8,0,2.7174776453551712,-1.9200637494265775,0.8924049720076669
same_phase,0.4,0.8,0,2.719441140763665,-1.9223620898685132,0.8922192472243379
same_phase,0.4,0.8,0,2.7214046361721587,-1.9246732938622204,0.8920344477233987
same_phase,0.4,0.8,0,2.723368131580652,-1.9269974755603607,0.8918505725883114
same_phase,0.4,0.8,0,2.7253316269891457,-1.9293347507190315,0.8916676209075578
same_phase,0.4,0.8,0,2.7272951223976394,-1.9316852367279373,0.8914855917746289
same_phase,0.4,0.8,0,2.729258617806133,-1.9340490526412792,0.8913044842880127
same_phase,0.4,0.8,0,2.731222113214627,-1.9364263192093822,0.8911242975511837
same_phase,0.4,0.8,0,2.73318560862312,-1.9388171589110739,0.8909450306725928
same_phase,0.4,0.8,0,2.735149104031614,-1.941221695986852,0.8907666827656547
same_phase,0.4,0.8,0,2.7371125994401075,-1.9436400564728407,0.8905892529487385
same_phase,0.4,0.8,0,2.7390760948486013,-1.9460723682355847,0.8904127403451566
same_phase,0.4,0.8,0,2.7410395902570945,-1.9485187610076862,0.8902371440831539
same_phase,0.4,0.8,0,2.7430030856655883,-1.9509793664243156,0.8900624632958969
same_phase,0.4,0.8,0,2.744966581074082,-1.9534543180606276,0.8898886971214641
same_phase,0.4,0.8,0,2.7469300764825757,-1.9559437514701001,0.8897158447028346
same_phase,0.4,0.8,0,2.7488935718910694,-1.9584478042238265,0.8895439051878782
same_phase,0.4,0.8,0,2.7508570672995627,-1.9609666159507975,0.8893728777293448
same_phase,0.4,0.8,0,2.7528205627080564,-1.9635003283791919,0.8892027614848543
same_phase,0.4,0.8,0,2.75478405811655,-1.9660490853787123,0.8890335556168866
same_phase,0.4,0.8,0,2.756747553525044,-1.9686130330039964,0.8888652592927706
same_phase,0.4,0.8,0,2.758711048933537,-1.971192319539136,0.8886978716846756
same_phase,0.4,0.8,0,2.760674544342031,-1.973787095543346,0.8885313919695996
same_phase,0.4,0.8,0,2.7626380397505246,-1.976397513897798,0.8883658193293608
same_phase,0.4,0.8,0,2.7646015351590183,-1.9790237298536855,0.8882011529505868
same_phase,0.4,0.8,0,2.766565030567512,-1.9816659010815294,0.8880373920247053
same_phase,0.4,0.8,0,2.7685285259760053,-1.9843241877217785,0.8878745357479337
same_phase,0.4,0.8,0,2.770492021384499,-1.986998752436758,0.8877125833212707
same_phase,0.4,0.8,0,2.7724555167929927,-1.9896897604639683,0.887551533950485
same_phase,0.4,0.8,0,2.7744190122014865,-1.9923973796708234,0.8873913868461071
same_phase,0.4,0.8,0,2.7763825076099797,-1.9951217806108505,0.8872321412234188
same_phase,0.4,0.8,0,2.7783460030184735,-1.9978631365814012,0.8870737963024445
same_phase,0.4,0.8,0,2.780309498426967,-2.0006216236829215,0.8869163513079422
same_phase,0.4,0.8,0,2.782272993835461,-2.0033974208798404,0.886759805469392
same_phase,0.4,0.8,0,2.7842364892439546,-2.0061907100631258,0.8866041580209902
same_phase,0.4,0.8,0,2.786199984652448,-2.009001676114553,0.886449408201637
same_phase,0.4,0.8,0,2.7881634800609416,-2.0118305069727627,0.8862955552549291
same_phase,0.4,0.8,0,2.7901269754694353,-2.01467739370115,0.8861425984291503
same_phase,0.4,0.8,0,2.792090470877929,-2.017542530557654,0.8859905369772626
same_phase,0.4,0.8,0,2.7940539662864223,-2.0204261150665124,0.8858393701568972
same_phase,0.4,0.8,0,2.796017461694916,-2.023328348092047,0.8856890972303444
same_phase,0.4,0.8,0,2.7979809571034098,-2.026249433914548,0.8855397174645471
same_phase,0.4,0.8,0,2.7999444525119035,-2.0291895803083304,0.8853912301310907
same_phase,0.4,0.8,0,2.8019079479203968,-2.032148998622038,0.8852436345061937
same_phase,0.4,0.8,0,2.8038714433288905,-2.035127903861275,0.8850969298707007
same_phase,0.4,0.8,0,2.805834938737384,-2.038126514773638,0.8849511155100727
same_phase,0.4,0.8,0,2.807798434145878,-2.041145053936248,0.8848061907143788
same_phase,0.4,0.8,0,2.8097619295543717,-2.044183747845852,0.884662154778288
same_phase,0.4,0.8,0,2.811725424962865,-2.047242827011605,0.8845190070010608
same_phase,0.4,0.8,0,2.8136889203713586,-2.050322526050614,0.8843767466865402
same_phase,0.4,0.8,0,2.8156524157798524,-2.0534230837863463,0.884235373143144
same_phase,0.4,0.8,0,2.817615911188346,-2.0565447433500146,0.8840948856838571
same_phase,0.4,0.8,0,2.8195794065968394,-2.059687752285036,0.8839552836262219
same_phase,0.4,0.8,0,2.821542902005333,-2.0628523626546866,0.8838165662923315
same_phase,0.4,0.8,0,2.823506397413827,-2.0660388311530546,0.8836787330088209
same_phase,0.4,0.8,0,2.8254698928223205,-2.0692474192194443,0.8835417831068594
same_phase,0.4,0.8,0,2.8274333882308142,-2.072478393156325,0.8834057159221427
same_phase,0.4,0.8,0,2.8293968836393075,-2.0757320242509802,0.8832705307948844
same_phase,0.4,0.8,0,2.8313603790478012,-2.0790085889009906,0.8831362270698089
same_phase,0.4,0.8,0,2.833323874456295,-2.0823083687436985,0.8830028040961435
same_phase,0.4,0.8,0,2.8352873698647887,-2.0856316507898,0.8828702612276105
same_phase,0.4,0.8,0,2.837250865273282,-2.088978727561239,0.8827385978224197
same_phase,0.4,0.8,0,2.8392143606817757,-2.092349897233549,0.8826078132432602
same_phase,0.4,0.8,0,2.8411778560902694,-2.095745463782836,0.8824779068572944
same_phase,0.4,0.8,0,2.843141351498763,-2.099165737137571,0.8823488780361486
same_phase,0.4,0.8,0,2.845104846907257,-2.1026110333353927,0.8822207261559071
same_phase,0.4,0.8,0,2.84706834231575,-2.1060816746851154,0.8820934505971039
same_phase,0.4,0.8,0,2.849031837724244,-2.109577989934145,0.8819670507447158
same_phase,0.4,0.8,0,2.8509953331327376,-2.113100314441538,0.8818415259881556
same_phase,0.4,0.8,0,2.8529588285412313,-2.11664899035691,0.8817168757212633
same_phase,0.4,0.8,0,2.8549223239497246,-2.120224366805459,0.8815930993423015
same_phase,0.4,0.8,0,2.8568858193582183,-2.1238268000793328,0.8814701962539455
same_phase,0.4,0.8,0,2.858849314766712,-2.1274566538356185,0.8813481658632784
same_phase,0.4,0.8,0,2.8608128101752057,-2.1311142993012218,0.8812270075817832
same_phase,0.4,0.8,0,2.8627763055836994,-2.1348001154849334,0.8811067208253363
same_phase,0.4,0.8,0,2.8647398009921927,-2.1385144893969827,0.8809873050141995
same_phase,0.4,0.8,0,2.8667032964006864,-2.142257816276401,0.8808687595730152
same_phase,0.4,0.8,0,2.86866679180918,-2.146030499826526,0.8807510839307982
same_phase,0.4,0.8,0,2.870630287217674,-2.1498329524590023,0.8806342775209284
same_phase,0.4,0.8,0,2.872593782626167,-2.153665595546656,0.8805183397811464
same_phase,0.4,0.8,0,2.874557278034661,-2.1575288596856157,0.8804032701535445
same_phase,0.4,0.8,0,2.8765207734431546,-2.161423184967107,0.8802890680845619
same_phase,0.4,0.8,0,2.8784842688516483,-2.165349021259346,0.8801757330249773
same_phase,0.4,0.8,0,2.8804477642601416,-2.1693068284999755,0.8800632644299028
same_phase,0.4,0.8,0,2.8824112596686353,-2.173297076999543,0.8799516617587773
same_phase,0.4,0.8,0,2.884374755077129,-2.177320247756499,0.8798409244753602
same_phase,0.4,0.8,0,2.8863382504856228,-2.1813768327842635,0.8797310520477256
same_phase,0.4,0.8,0,2.8883017458941165,-2.185467335450915,0.8796220439482556
same_phase,0.4,0.8,0,2.8902652413026098,-2.1895922708320827,0.8795138996536341
same_phase,0.4,0.8,0,2.8922287367111035,-2.1937521660776795,0.8794066186448408
same_phase,0.4,0.8,0,2.894192232119597,-2.197947560793113,0.8793002004071453
same_phase,0.4,0.8,0,2.896155727528091,-2.202179007435685,0.879194644430101
same_phase,0.4,0.8,0,2.898119222936584,-2.206447071726898,0.8790899502075392
same_phase,0.4,0.8,0,2.900082718345078,-2.210752333081445,0.8789861172375628
same_phase,0.4,0.8,0,2.9020462137535716,-2.215095385053702,0.8788831450225411
same_phase,0.4,0.8,0,2.9040097091620654,-2.219476835802587,0.8787810330691032
same_phase,0.4,0.8,0,2.905973204570559,-2.2238973085756957,0.8786797808881333
same_phase,0.4,0.8,0,2.9079366999790524,-2.2283574422136883,0.878579387994764
same_phase,0.4,0.8,0,2.909900195387546,-2.232857891675945,0.8784798539083709
same_phase,0.4,0.8,0,2.91186369079604,-2.2373993285885816,0.878381178152568
same_phase,0.4,0.8,0,2.9138271862045335,-2.2419824418159724,0.8782833602552003
same_phase,0.4,0.8,0,2.915790681613027,-2.246607938057009,0.8781863997483402
same_phase,0.4,0.8,0,2.9177541770215205,-2.2512765424673806,0.8780902961682808
same_phase,0.4,0.8,0,2.9197176724300142,-2.2559889993092574,0.8779950490555306
same_phase,0.4,0.8,0,2.921681167838508,-2.260746072629837,0.8779006579548092
same_phase,0.4,0.8,0,2.9236446632470017,-2.26554854697031,0.8778071224150409
same_phase,0.4,0.8,0,2.925608158655495,-2.2703972281068845,0.8777144419893497
same_phase,0.4,0.8,0,2.9275716540639887,-2.2752929438256473,0.8776226162350546
same_phase,0.4,0.8,0,2.9295351494724824,-2.2802365447331097,0.8775316447136641
same_phase,0.4,0.8,0,2.931498644880976,-2.2852289051044377,0.8774415269908707
same_phase,0.4,0.8,0,2.9334621402894694,-2.290270923771503,0.8773522626365474
same_phase,0.4,0.8,0,2.935425635697963,-2.295363525052994,0.8772638512247403
same_phase,0.4,0.8,0,2.937389131106457,-2.3005076597290244,0.8771762923336657
same_phase,0.4,0.8,0,2.9393526265149506,-2.305704306062801,0.8770895855457048
same_phase,0.4,0.8,0,2.9413161219234443,-2.310954470872117,0.8770037304473979
same_phase,0.4,0.8,0,2.9432796173319375,-2.316259190653612,0.8769187266294409
same_phase,0.4,0.8,0,2.9452431127404313,-2.321619532762949,0.8768345736866795
same_phase,0.4,0.8,0,2.947206608148925,-2.3270365966542728,0.8767512712181055
same_phase,0.4,0.8,0,2.9491701035574187,-2.3325115151825724,0.876668818826851
same_phase,0.4,0.8,0,2.951133598965912,-2.3380454559728094,0.8765872161201851
same_phase,0.4,0.8,0,2.9530970943744057,-2.3436396228599743,0.8765064627095084
same_phase,0.4,0.8,0,2.9550605897828994,-2.3492952574045005,0.8764265582103486
same_phase,0.4,0.8,0,2.957024085191393,-2.3550136404878566,0.876347502242357
same_phase,0.4,0.8,0,2.958987580599887,-2.360796093993431,0.8762692944293027
same_phase,0.4,0.8,0,2.96095107600838,-2.366643982578259,0.8761919343990693
same_phase,0.4,0.8,0,2.962914571416874,-2.3725587155415417,0.8761154217836505
same_phase,0.4,0.8,0,2.9648780668253676,-2.3785417487963683,0.8760397562191449
same_phase,0.4,0.8,0,2.9668415622338613,-2.384594586951574,0.8759649373457534
same_phase,0.4,0.8,0,2.9688050576423546,-2.3907187855111838,0.8758909648077737
same_phase,0.4,0.8,0,2.9707685530508483,-2.3969159531995268,0.8758178382535968
same_phase,0.4,0.8,0,2.972732048459342,-2.403187754420701,0.8757455573357027
same_phase,0.4,0.8,0,2.9746955438678357,-2.4095359118618567,0.8756741217106566
same_phase,0.4,0.8,0,2.976659039276329,-2.41596220925049,0.8756035310391054
same_phase,0.4,0.8,0,2.9786225346848227,-2.4224684942768064,0.8755337849857723
same_phase,0.4,0.8,0,2.9805860300933165,-2.429056681693168,0.8754648832194549
same_phase,0.4,0.8,0,2.98254952550181,-2.435728756603669,0.8753968254130199
same_phase,0.4,0.8,0,2.984513020910304,-2.4424867779579906,0.8753296112433998
same_phase,0.4,0.8,0,2.986476516318797,-2.4493328822649683,0.8752632403915894
same_phase,0.4,0.8,0,2.988440011727291,-2.4562692875426615,0.8751977125426418
same_phase,0.4,0.8,0,2.9904035071357846,-2.463298297523219,0.8751330273856656
same_phase,0.4,0.8,0,2.9923670025442783,-2.4704223061325536,0.8750691846138197
same_phase,0.4,0.8,0,2.9943304979527716,-2.4776438022666363,0.8750061839243114
same_phase,0.4,0.8,0,2.9962939933612653,-2.484965374888328,0.8749440250183921
same_phase,0.4,0.8,0,2.998257488769759,-2.492389718470871,0.874882707601354
same_phase,0.4,0.8,0,3.000220984178253,-2.499919638816789,0.8748222313825271
same_phase,0.4,0.8,0,3.0021844795867465,-2.507558059283642,0.8747625960752752
same_phase,0.4,0.8,0,3.00414797499524,-2.5153080274512996,0.8747038013969928
same_phase,0.4,0.8,0,3.0061114704037335,-2.5231727222688494,0.8746458470691024
same_phase,0.4,0.8,0,3.008074965812227,-2.5311554617231136,0.8745887328170509
same_phase,0.4,0.8,0,3.010038461220721,-2.5392597110751973,0.874532458370306
same_phase,0.4,0.8,0,3.012001956629214,-2.5474890917162885,0.874477023462354
same_phase,0.4,0.8,0,3.013965452037708,-2.5558473906994426,0.8744224278306962
same_phase,0.4,0.8,0,3.0159289474462017,-2.5643385710102313,0.8743686712168461
same_phase,0.4,0.8,0,3.0178924428546954,-2.5729667826461,0.8743157533663262
same_phase,0.4,0.8,0,3.019855938263189,-2.5817363745820416,0.8742636740286649
same_phase,0.4,0.8,0,3.0218194336716824,-2.590651907709087,0.8742124329573946
same_phase,0.4,0.8,0,3.023782929080176,-2.5997181688421,0.8741620299100481
same_phase,0.4,0.8,0,3.02574642448867,-2.6089401859046757,0.8741124646481556
same_phase,0.4,0.8,0,3.0277099198971635,-2.618323244411949,0.8740637369372425
same_phase,0.4,0.8,0,3.029673415305657,-2.6278729053867025,0.8740158465468268
same_phase,0.4,0.8,0,3.0316369107141505,-2.6375950248610396,0.873968793250416
same_phase,0.4,0.8,0,3.0336004061226443,-2.6474957751350177,0.8739225768255047
same_phase,0.4,0.8,0,3.035563901531138,-2.657581667985744,0.873877197053572
same_phase,0.4,0.8,0,3.0375273969396317,-2.6678595800456524,0.8738326537200792
same_phase,0.4,0.8,0,3.039490892348125,-2.6783367805979585,0.8737889466144678
same_phase,0.4,0.8,0,3.0414543877566187,-2.6890209620709076,0.8737460755301554
same_phase,0.4,0.8,0,3.0434178831651124,-2.699920273551531,0.8737040402645353
same_phase,0.4,0.8,0,3.045381378573606,-2.7110433576849955,0.873662840618973
same_phase,0.4,0.8,0,3.0473448739820994,-2.722399391378435,0.8736224763988044
same_phase,0.4,0.8,0,3.049308369390593,-2.7339981307899532,0.8735829474133335
same_phase,0.4,0.8,0,3.051271864799087,-2.745849961155796,0.87354425347583
same_phase,0.4,0.8,0,3.0532353602075806,-2.7579659520939024,0.8735063944035276
same_phase,0.4,0.8,0,3.0551988556160743,-2.770357919122338,0.8734693700176216
same_phase,0.4,0.8,0,3.0571623510245676,-2.783038492250083,0.8734331801432667
same_phase,0.4,0.8,0,3.0591258464330613,-2.796021192638899,0.8733978246095753
same_phase,0.4,0.8,0,3.061089341841555,-2.80932051850347,0.8733633032496159
same_phase,0.4,0.8,0,3.0630528372500487,-2.8229520416189033,0.8733296159004104
same_phase,0.4,0.8,0,3.065016332658542,-2.836932516047316,0.8732967624029323
same_phase,0.4,0.8,0,3.0669798280670357,-2.8512800009884596,0.8732647426021058
same_phase,0.4,0.8,0,3.0689433234755294,-2.8660140000149643,0.8732335563468033
same_phase,0.4,0.8,0,3.070906818884023,-2.8811556193866714,0.8732032034898437
same_phase,0.4,0.8,0,3.0728703142925164,-2.8967277486699263,0.8731736838879907
same_phase,0.4,0.8,0,3.07483380970101,-2.91275526754265,0.8731449974019513
same_phase,0.4,0.8,0,3.076797305109504,-2.9292652834772777,0.8731171438963746
same_phase,0.4,0.8,0,3.0787608005179976,-2.9462874060049073,0.8730901232398496
same_phase,0.4,0.8,0,3.0807242959264913,-2.9638540645320934,0.873063935304904
same_phase,0.4,0.8,0,3.0826877913349846,-2.9820008782827547,0.8730385799680026
same_phase,0.4,0.8,0,3.0846512867434783,-3.0007670889732276,0.8730140571095462
same_phase,0.4,0.8,0,3.086614782151972,-3.0201960694357717,0.8729903666138699
same_phase,0.4,0.8,0,3.0885782775604658,-3.0403359247724797,0.872967508369242
same_phase,0.4,0.8,0,3.090541772968959,-3.061240207005212,0.8729454822678626
same_phase,0.4,0.8,0,3.0925052683774528,-3.0829687699476973,0.8729242882058628
same_phase,0.4,0.8,0,3.0944687637859465,-3.105588798669286,0.8729039260833025
same_phase,0.4,0.8,0,3.09643225919444,-3.129176058168524,0.8728843958041702
same_phase,0.4,0.8,0,3.098395754602934,-3.1538164197715277,0.872865697276382
same_phase,0.4,0.8,0,3.100359250011427,-3.1796077428453864,0.8728478304117794
same_phase,0.4,0.8,0,3.102322745419921,-3.2066622159471416,0.87283079512613
same_phase,0.4,0.8,0,3.1042862408284146,-3.235109298961217,0.8728145913391246
same_phase,0.4,0.8,0,3.1062497362369084,-3.265099461427486,0.8727992189743782
same_phase,0.4,0.8,0,3.1082132316454016,-3.296808990485692,0.8727846779594276
same_phase,0.4,0.8,0,3.1101767270538954,-3.3304462580980796,0.8727709682257314
same_phase,0.4,0.8,0,3.112140222462389,-3.3662600135917873,0.8727580897086691
same_phase,0.4,0.8,0,3.114103717870883,-3.404550541533203,0.87274604234754
same_phase,0.4,0.8,0,3.1160672132793765,-3.4456849617959975,0.8727348260855634
same_phase,0.4,0.8,0,3.11803070868787,-3.490118666160473,0.8727244408698764
same_phase,0.4,0.8,0,3.1199942040963635,-3.5384261045316614,0.8727148866515354
same_phase,0.4,0.8,0,3.1219576995048572,-3.591346285911549,0.8727061633855133
same_phase,0.4,0.8,0,3.123921194913351,-3.649852334573713,0.8726982710307007
same_phase,0.4,0.8,0,3.1258846903218442,-3.715262186312962,0.8726912095499049
same_phase,0.4,0.8,0,3.127848185730338,-3.7894235906692066,0.8726849789098485
same_phase,0.4,0.8,0,3.1298116811388317,-3.8750426907345275,0.8726795790811712
same_phase,0.4,0.8,0,3.1317751765473254,-3.9763148959250425,0.8726750100384271
same_phase,0.4,0.8,0,3.133738671955819,-4.100268701777571,0.8726712717600861
same_phase,0.4,0.8,0,3.1357021673643124,-4.260080075374534,0.8726683642285327
same_phase,0.4,0.8,0,3.137665662772806,-4.485329456871885,0.8726662874300662
same_phase,0.4,0.8,0,3.1396291581813,-4.870405421052237,0.8726650413549009
same_phase,0.4,0.8,0,3.141592653589793,-19.18820910828371,0.8726646259971648
same_phase,0.4,0.8,1,0.0,-172.69388197455345,23.561944901923454
same_phase,0.4,0.8,1,0.001963495408493621,-28.610067144386882,23.561036567731534
same_phase,0.4,0.8,1,0.003926990816987242,-25.142016682536966,23.55831219883451
same_phase,0.4,0.8,1,0.005890486225480863,-23.111315793825543,23.553773695042462
same_phase,0.4,0.8,1,0.007853981633974483,-21.668632329392594,23.54742421862299
same_phase,0.4,0.8,1,0.009817477042468103,-20.547858585140823,23.539268188193553
same_phase,0.4,0.8,1,0.011780972450961725,-19.63050139623708,23.529311270203294
same_phase,0.4,0.8,1,0.013744467859455347,-18.853378861639605,23.51756036803616
same_phase,0.4,0.8,1,0.015707963267948967,-18.178795941926758,23.504023608776556
same_phase,0.4,0.8,1,0.017671458676442587,-17.5824530574501,23.488710327686835
same_phase,0.4,0.8,1,0.019634954084936207,-17.047770129240718,23.47163105045469
same_phase,0.4,0.8,1,0.02159844949342983,-16.562930640739125,23.452797473275933
same_phase,0.4,0.8,1,0.02356194490192345,-16.119217520801502,23.43222244084613
same_phase,0.4,0.8,1,0.02552544031041707,-15.710017536802184,23.409919922341253
same_phase,0.4,0.8,1,0.027488935718910694,-15.330195783977306,23.38590498547439
same_phase,0.4,0.8,1,0.029452431127404314,-14.975686556690642,23.360193768721565
same_phase,0.4,0.8,1,0.031415926535897934,-14.643216569859046,23.3328034518151
same_phase,0.4,0.8,1,0.03337942194439156,-14.330112266078721,23.30375222460826
same_phase,0.4,0.8,1,0.035342917352885174,-14.034162305772313,23.273059254418836
same_phase,0.4,0.8,1,0.0373064127613788,-13.75351730207408,23.24074465196373
same_phase,0.4,0.8,1,0.039269908169872414,-13.486615316520538,23.206829435999158
same_phase,0.4,0.8,1,0.04123340357836604,-13.232125561241121,23.171335496784042
same_phase,0.4,0.8,1,0.04319689898685966,-12.988905217648709,23.134285558486038
same_phase,0.4,0.8,1,0.04516039439535328,-12.755965868023809,23.095703140650723
same_phase,0.4,0.8,1,0.0471238898038469,-12.53244708175717,23.055612518855597
same_phase,0.4,0.8,1,0.049087385212340524,-12.317595401471719,23.014038684670417
same_phase,0.4,0.8,1,0.05105088062083414,-12.110747456663693,22.97100730504475
same_phase,0.4,0.8,1,0.053014376029327764,-11.911316269073687,22.92654468124318
same_phase,0.4,0.8,1,0.05497787143782139,-11.718780052521558,22.88067770744655
same_phase,0.4,0.8,1,0.056941366846315004,-11.53267298141991,22.833433829135746
same_phase,0.4,0.8,1,0.05890486225480863,-11.35257752710075,22.784841001372076
same_phase,0.4,0.8,1,0.060868357663302244,-11.178118053203097,22.734927647085343
same_phase,0.4,0.8,1,0.06283185307179587,-11.008955430061482,22.683722615477087
same_phase,0.4,0.8,1,0.06479534848028949,-10.84478247979985,22.631255140643106
same_phase,0.4,0.8,1,0.06675884388878311,-10.685320103222944,22.577554800514985
same_phase,0.4,0.8,1,0.06872233929727672,-10.53031396984321,22.522651476215973
same_phase,0.4,0.8,1,0.07068583470577035,-10.379531675802134,22.466575311922192
same_phase,0.4,0.8,1,0.07264933011426397,-10.232760292728129,22.409356675314765
same_phase,0.4,0.8,1,0.0746128255227576,-10.089804244950907,22.351026118704027
same_phase,0.4,0.8,1,0.07657632093125122,-9.950483463879873,22.291614340901027
