protocol,profile,g0,g1,duration,steps,momentum,excited_occupation,is_nearest_half_mode
linear_tau_2,linear,0.4,1.3,2.0,1200,2.371902453460294,0.000690257593067072,False
linear_tau_2,linear,0.4,1.3,2.0,1200,2.3797564350942686,0.0006774321056957928,False
linear_tau_2,linear,0.4,1.3,2.0,1200,2.387610416728243,0.0006647098861519225,False
linear_tau_2,linear,0.4,1.3,2.0,1200,2.3954643983622175,0.0006520899051509874,False
linear_tau_2,linear,0.4,1.3,2.0,1200,2.403318379996192,0.0006395713010503672,False
linear_tau_2,linear,0.4,1.3,2.0,1200,2.4111723616301663,0.0006271533702654933,False
linear_tau_2,linear,0.4,1.3,2.0,1200,2.419026343264141,0.0006148355580697603,False
linear_tau_2,linear,0.4,1.3,2.0,1200,2.4268803248981152,0.0006026174497663603,False
linear_tau_2,linear,0.4,1.3,2.0,1200,2.4347343065320897,0.0005904987622211511,False
linear_tau_2,linear,0.4,1.3,2.0,1200,2.4425882881660645,0.0005784793357449629,False
linear_tau_2,linear,0.4,1.3,2.0,1200,2.450442269800039,0.0005665591263150555,False
linear_tau_2,linear,0.4,1.3,2.0,1200,2.4582962514340134,0.0005547381981244454,False
linear_tau_2,linear,0.4,1.3,2.0,1200,2.466150233067988,0.0005430167164492895,False
linear_tau_2,linear,0.4,1.3,2.0,1200,2.4740042147019623,0.0005313949408240794,False
linear_tau_2,linear,0.4,1.3,2.0,1200,2.4818581963359367,0.0005198732185141536,False
linear_tau_2,linear,0.4,1.3,2.0,1200,2.489712177969911,0.000508451978276688,False
linear_tau_2,linear,0.4,1.3,2.0,1200,2.4975661596038856,0.0004971317243998654,False
linear_tau_2,linear,0.4,1.3,2.0,1200,2.50542014123786,0.00048591303101136154,False
linear_tau_2,linear,0.4,1.3,2.0,1200,2.5132741228718345,0.0004747965366475073,False
linear_tau_2,linear,0.4,1.3,2.0,1200,2.5211281045058094,0.00046378293907290314,False
linear_tau_2,linear,0.4,1.3,2.0,1200,2.528982086139784,0.0004528729903436258,False
linear_tau_2,linear,0.4,1.3,2.0,1200,2.5368360677737583,0.00044206749210430477,False
linear_tau_2,linear,0.4,1.3,2.0,1200,2.5446900494077327,0.0004313672911111988,False
linear_tau_2,linear,0.4,1.3,2.0,1200,2.552544031041707,0.00042077327497366487,False
linear_tau_2,linear,0.4,1.3,2.0,1200,2.5603980126756816,0.0004102863681056205,False
linear_tau_2,linear,0.4,1.3,2.0,1200,2.568251994309656,0.0003999075278798056,False
linear_tau_2,linear,0.4,1.3,2.0,1200,2.5761059759436304,0.00038963774097715065,False
linear_tau_2,linear,0.4,1.3,2.0,1200,2.583959957577605,0.0003794780199242358,False
linear_tau_2,linear,0.4,1.3,2.0,1200,2.5918139392115798,0.000369429399811432,False
linear_tau_2,linear,0.4,1.3,2.0,1200,2.599667920845554,0.0003594929351856393,False
linear_tau_2,linear,0.4,1.3,2.0,1200,2.6075219024795286,0.0003496696971097676,False
linear_tau_2,linear,0.4,1.3,2.0,1200,2.615375884113503,0.0003399607703837671,False
linear_tau_2,linear,0.4,1.3,2.0,1200,2.6232298657474775,0.00033036725091981854,False
linear_tau_2,linear,0.4,1.3,2.0,1200,2.631083847381452,0.0003208902432662311,False
linear_tau_2,linear,0.4,1.3,2.0,1200,2.6389378290154264,0.0003115308582736219,False
linear_tau_2,linear,0.4,1.3,2.0,1200,2.646791810649401,0.0003022902108980624,False
linear_tau_2,linear,0.4,1.3,2.0,1200,2.6546457922833753,0.0002931694181348406,False
linear_tau_2,linear,0.4,1.3,2.0,1200,2.6624997739173497,0.0002841695970782469,False
linear_tau_2,linear,0.4,1.3,2.0,1200,2.6703537555513246,0.00027529186310117277,False
linear_tau_2,linear,0.4,1.3,2.0,1200,2.678207737185299,0.00026653732815003277,False
linear_tau_2,linear,0.4,1.3,2.0,1200,2.6860617188192735,0.00025790709914965776,False
linear_tau_2,linear,0.4,1.3,2.0,1200,2.693915700453248,0.0002494022765133856,False
linear_tau_2,linear,0.4,1.3,2.0,1200,2.7017696820872223,0.0002410239527535037,False
linear_tau_2,linear,0.4,1.3,2.0,1200,2.709623663721197,0.00023277321118777647,False
linear_tau_2,linear,0.4,1.3,2.0,1200,2.7174776453551712,0.0002246511247372104,False
linear_tau_2,linear,0.4,1.3,2.0,1200,2.7253316269891457,0.00021665875481108898,False
linear_tau_2,linear,0.4,1.3,2.0,1200,2.73318560862312,0.00020879715027499233,False
linear_tau_2,linear,0.4,1.3,2.0,1200,2.7410395902570945,0.00020106734649765658,False
linear_tau_2,linear,0.4,1.3,2.0,1200,2.7488935718910694,0.00019347036447299888,False
linear_tau_2,linear,0.4,1.3,2.0,1200,2.756747553525044,0.0001860072100132676,False
linear_tau_2,linear,0.4,1.3,2.0,1200,2.7646015351590183,0.00017867887300995657,False
linear_tau_2,linear,0.4,1.3,2.0,1200,2.7724555167929927,0.00017148632675856166,False
linear_tau_2,linear,0.4,1.3,2.0,1200,2.780309498426967,0.00016443052734419012,False
linear_tau_2,linear,0.4,1.3,2.0,1200,2.7881634800609416,0.00015751241308434994,False
linear_tau_2,linear,0.4,1.3,2.0,1200,2.796017461694916,0.00015073290402597362,False
linear_tau_2,linear,0.4,1.3,2.0,1200,2.8038714433288905,0.0001440929014934129,False
linear_tau_2,linear,0.4,1.3,2.0,1200,2.811725424962865,0.00013759328768456541,False
linear_tau_2,linear,0.4,1.3,2.0,1200,2.8195794065968394,0.00013123492531215842,False
linear_tau_2,linear,0.4,1.3,2.0,1200,2.8274333882308142,0.0001250186572874975,False
linear_tau_2,linear,0.4,1.3,2.0,1200,2.8352873698647887,0.00011894530644394439,False
linear_tau_2,linear,0.4,1.3,2.0,1200,2.843141351498763,0.00011301567529750146,False
linear_tau_2,linear,0.4,1.3,2.0,1200,2.8509953331327376,0.0001072305458422364,False
linear_tau_2,linear,0.4,1.3,2.0,1200,2.858849314766712,0.00010159067937782253,False
linear_tau_2,linear,0.4,1.3,2.0,1200,2.8667032964006864,9.609681636724604e-05,False
linear_tau_2,linear,0.4,1.3,2.0,1200,2.874557278034661,9.074967632216117e-05,False
linear_tau_2,linear,0.4,1.3,2.0,1200,2.8824112596686353,8.554995771398908e-05,False
linear_tau_2,linear,0.4,1.3,2.0,1200,2.8902652413026098,8.049833790854281e-05,False
linear_tau_2,linear,0.4,1.3,2.0,1200,2.898119222936584,7.559547312240292e-05,False
linear_tau_2,linear,0.4,1.3,2.0,1200,2.905973204570559,7.084199839892986e-05,False
linear_tau_2,linear,0.4,1.3,2.0,1200,2.9138271862045335,6.623852760235464e-05,False
linear_tau_2,linear,0.4,1.3,2.0,1200,2.921681167838508,6.178565342801765e-05,False
linear_tau_2,linear,0.4,1.3,2.0,1200,2.9295351494724824,5.7483947427142644e-05,False
linear_tau_2,linear,0.4,1.3,2.0,1200,2.937389131106457,5.333396004467152e-05,False
linear_tau_2,linear,0.4,1.3,2.0,1200,2.9452431127404313,4.933622066852394e-05,False
linear_tau_2,linear,0.4,1.3,2.0,1200,2.9530970943744057,4.549123768883318e-05,False
linear_tau_2,linear,0.4,1.3,2.0,1200,2.96095107600838,4.179949856586041e-05,False
linear_tau_2,linear,0.4,1.3,2.0,1200,2.9688050576423546,3.82614699052165e-05,False
linear_tau_2,linear,0.4,1.3,2.0,1200,2.976659039276329,3.487759753913365e-05,False
linear_tau_2,linear,0.4,1.3,2.0,1200,2.984513020910304,3.164830661261947e-05,False
linear_tau_2,linear,0.4,1.3,2.0,1200,2.9923670025442783,2.8574001673353443e-05,False
linear_tau_2,linear,0.4,1.3,2.0,1200,3.000220984178253,2.5655066764260086e-05,False
linear_tau_2,linear,0.4,1.3,2.0,1200,3.008074965812227,2.2891865517749276e-05,False
linear_tau_2,linear,0.4,1.3,2.0,1200,3.0159289474462017,2.0284741250661973e-05,False
linear_tau_2,linear,0.4,1.3,2.0,1200,3.023782929080176,1.783401705902171e-05,False
linear_tau_2,linear,0.4,1.3,2.0,1200,3.0316369107141505,1.5539995911775965e-05,False
linear_tau_2,linear,0.4,1.3,2.0,1200,3.039490892348125,1.3402960742686946e-05,False
linear_tau_2,linear,0.4,1.3,2.0,1200,3.0473448739820994,1.1423174539685806e-05,False
linear_tau_2,linear,0.4,1.3,2.0,1200,3.0551988556160743,9.600880430972678e-06,False
linear_tau_2,linear,0.4,1.3,2.0,1200,3.0630528372500487,7.936301767246228e-06,False
linear_tau_2,linear,0.4,1.3,2.0,1200,3.070906818884023,6.429642199464028e-06,False
linear_tau_2,linear,0.4,1.3,2.0,1200,3.0787608005179976,5.081085751611214e-06,False
linear_tau_2,linear,0.4,1.3,2.0,1200,3.086614782151972,3.890796887988772e-06,False
linear_tau_2,linear,0.4,1.3,2.0,1200,3.0944687637859465,2.858920574579025e-06,False
linear_tau_2,linear,0.4,1.3,2.0,1200,3.102322745419921,1.985582334106461e-06,False
linear_tau_2,linear,0.4,1.3,2.0,1200,3.1101767270538954,1.2708882944417917e-06,False
linear_tau_2,linear,0.4,1.3,2.0,1200,3.11803070868787,7.149252300628639e-07,False
linear_tau_2,linear,0.4,1.3,2.0,1200,3.1258846903218442,3.1776059631355333e-07,False
linear_tau_2,linear,0.4,1.3,2.0,1200,3.133738671955819,7.944255626242551e-08,False
linear_tau_2,linear,0.4,1.3,2.0,1200,3.141592653589793,1.6570832964355826e-33,False
smoothstep_tau_4,smoothstep,0.4,1.3,4.0,1800,0.0,1.0000000000000027,False
smoothstep_tau_4,smoothstep,0.4,1.3,4.0,1800,0.007853981633974483,0.999405931241561,False
smoothstep_tau_4,smoothstep,0.4,1.3,4.0,1800,0.015707963267948967,0.997627891595243,False
smoothstep_tau_4,smoothstep,0.4,1.3,4.0,1800,0.02356194490192345,0.994678295232099,False
smoothstep_tau_4,smoothstep,0.4,1.3,4.0,1800,0.031415926535897934,0.9905775503060811,False
smoothstep_tau_4,smoothstep,0.4,1.3,4.0,1800,0.039269908169872414,0.9853536480677819,False
smoothstep_tau_4,smoothstep,0.4,1.3,4.0,1800,0.0471238898038469,0.9790416113678406,False
smoothstep_tau_4,smoothstep,0.4,1.3,4.0,1800,0.05497787143782139,0.971682824342505,False
smoothstep_tau_4,smoothstep,0.4,1.3,4.0,1800,0.06283185307179587,0.963324268733258,False
smoothstep_tau_4,smoothstep,0.4,1.3,4.0,1800,0.07068583470577035,0.954017694384752,False
smoothstep_tau_4,smoothstep,0.4,1.3,4.0,1800,0.07853981633974483,0.9438187519744455,False
smoothstep_tau_4,smoothstep,0.4,1.3,4.0,1800,0.08639379797371932,0.9327861150683653,False
smoothstep_tau_4,smoothstep,0.4,1.3,4.0,1800,0.0942477796076938,0.9209806163869153,False
smoothstep_tau_4,smoothstep,0.4,1.3,4.0,1800,0.10210176124166828,0.9084644199895164,False
smoothstep_tau_4,smoothstep,0.4,1.3,4.0,1800,0.10995574287564278,0.8953002472670857,False
smoothstep_tau_4,smoothstep,0.4,1.3,4.0,1800,0.11780972450961726,0.8815506704870557,False
smoothstep_tau_4,smoothstep,0.4,1.3,4.0,1800,0.12566370614359174,0.8672774834588557,False
smoothstep_tau_4,smoothstep,0.4,1.3,4.0,1800,0.13351768777756623,0.852541154921094,False
smoothstep_tau_4,smoothstep,0.4,1.3,4.0,1800,0.1413716694115407,0.8374003666801405,False
smoothstep_tau_4,smoothstep,0.4,1.3,4.0,1800,0.1492256510455152,0.8219116354751115,False
smoothstep_tau_4,smoothstep,0.4,1.3,4.0,1800,0.15707963267948966,0.8061290150692035,False
smoothstep_tau_4,smoothstep,0.4,1.3,4.0,1800,0.16493361431346415,0.7901038731867293,False
smoothstep_tau_4,smoothstep,0.4,1.3,4.0,1800,0.17278759594743864,0.7738847365999684,False
smoothstep_tau_4,smoothstep,0.4,1.3,4.0,1800,0.1806415775814131,0.7575171968671929,False
smoothstep_tau_4,smoothstep,0.4,1.3,4.0,1800,0.1884955592153876,0.7410438688601282,False
smoothstep_tau_4,smoothstep,0.4,1.3,4.0,1800,0.1963495408493621,0.7245043942142458,False
smoothstep_tau_4,smoothstep,0.4,1.3,4.0,1800,0.20420352248333656,0.7079354821103426,False
smoothstep_tau_4,smoothstep,0.4,1.3,4.0,1800,0.21205750411731106,0.6913709802725176,False
smoothstep_tau_4,smoothstep,0.4,1.3,4.0,1800,0.21991148575128555,0.6748419696803736,False
smoothstep_tau_4,smoothstep,0.4,1.3,4.0,1800,0.22776546738526002,0.6583768771839092,False
smoothstep_tau_4,smoothstep,0.4,1.3,4.0,1800,0.2356194490192345,0.6420016009323657,False
smoothstep_tau_4,smoothstep,0.4,1.3,4.0,1800,0.24347343065320898,0.6257396442472454,False
smoothstep_tau_4,smoothstep,0.4,1.3,4.0,1800,0.25132741228718347,0.6096122542587148,False
smoothstep_tau_4,smoothstep,0.4,1.3,4.0,1800,0.25918139392115797,0.5936385622658773,False
smoothstep_tau_4,smoothstep,0.4,1.3,4.0,1800,0.26703537555513246,0.5778357233636665,False
smoothstep_tau_4,smoothstep,0.4,1.3,4.0,1800,0.2748893571891069,0.5622190533971531,False
smoothstep_tau_4,smoothstep,0.4,1.3,4.0,1800,0.2827433388230814,0.5468021617558759,False
smoothstep_tau_4,smoothstep,0.4,1.3,4.0,1800,0.2905973204570559,0.5315970789087617,False
smoothstep_tau_4,smoothstep,0.4,1.3,4.0,1800,0.2984513020910304,0.5166143779074808,False
smoothstep_tau_4,smoothstep,0.4,1.3,4.0,1800,0.3063052837250049,0.5018632893575335,True
smoothstep_tau_4,smoothstep,0.4,1.3,4.0,1800,0.3141592653589793,0.4873518095785762,False
smoothstep_tau_4,smoothstep,0.4,1.3,4.0,1800,0.3220132469929538,0.4730868018528763,False
smoothstep_tau_4,smoothstep,0.4,1.3,4.0,1800,0.3298672286269283,0.4590740908009474,False
smoothstep_tau_4,smoothstep,0.4,1.3,4.0,1800,0.3377212102609028,0.44531855003053555,False
smoothstep_tau_4,smoothstep,0.4,1.3,4.0,1800,0.3455751918948773,0.43182418328512945,False
smoothstep_tau_4,smoothstep,0.4,1.3,4.0,1800,0.3534291735288518,0.41859419937530684,False
smoothstep_tau_4,smoothstep,0.4,1.3,4.0,1800,0.3612831551628262,0.40563108121504804,False
smoothstep_tau_4,smoothstep,0.4,1.3,4.0,1800,0.3691371367968007,0.3929366493086583,False
smoothstep_tau_4,smoothstep,0.4,1.3,4.0,1800,0.3769911184307752,0.38051212004570883,False
smoothstep_tau_4,smoothstep,0.4,1.3,4.0,1800,0.3848451000647497,0.36835815916377596,False
smoothstep_tau_4,smoothstep,0.4,1.3,4.0,1800,0.3926990816987242,0.3564749307341604,False
smoothstep_tau_4,smoothstep,0.4,1.3,4.0,1800,0.40055306333269863,0.34486214201550697,False
smoothstep_tau_4,smoothstep,0.4,1.3,4.0,1800,0.4084070449666731,0.33351908450663037,False
smoothstep_tau_4,smoothstep,0.4,1.3,4.0,1800,0.4162610266006476,0.3224446715130915,False
smoothstep_tau_4,smoothstep,0.4,1.3,4.0,1800,0.4241150082346221,0.3116374725241152,False
smoothstep_tau_4,smoothstep,0.4,1.3,4.0,1800,0.4319689898685966,0.30109574467714434,False
smoothstep_tau_4,smoothstep,0.4,1.3,4.0,1800,0.4398229715025711,0.29081746156803995,False
smoothstep_tau_4,smoothstep,0.4,1.3,4.0,1800,0.44767695313654554,0.28080033964554635,False
smoothstep_tau_4,smoothstep,0.4,1.3,4.0,1800,0.45553093477052004,0.2710418624097975,False
smoothstep_tau_4,smoothstep,0.4,1.3,4.0,1800,0.46338491640449453,0.26153930261650515,False
smoothstep_tau_4,smoothstep,0.4,1.3,4.0,1800,0.471238898038469,0.25228974267107734,False
smoothstep_tau_4,smoothstep,0.4,1.3,4.0,1800,0.4790928796724435,0.24329009338070393,False
smoothstep_tau_4,smoothstep,0.4,1.3,4.0,1800,0.48694686130641796,0.23453711121706947,False
smoothstep_tau_4,smoothstep,0.4,1.3,4.0,1800,0.49480084294039245,0.22602741422805273,False
smoothstep_tau_4,smoothstep,0.4,1.3,4.0,1800,0.5026548245743669,0.2177574967237511,False
smoothstep_tau_4,smoothstep,0.4,1.3,4.0,1800,0.5105088062083414,0.20972374284984435,False
smoothstep_tau_4,smoothstep,0.4,1.3,4.0,1800,0.5183627878423159,0.20192243915029992,False
smoothstep_tau_4,smoothstep,0.4,1.3,4.0,1800,0.5262167694762904,0.19434978621117527,False
smoothstep_tau_4,smoothstep,0.4,1.3,4.0,1800,0.5340707511102649,0.18700190946800302,False
smoothstep_tau_4,smoothstep,0.4,1.3,4.0,1800,0.5419247327442394,0.17987486925084661,False
smoothstep_tau_4,smoothstep,0.4,1.3,4.0,1800,0.5497787143782138,0.17296467013347058,False
smoothstep_tau_4,smoothstep,0.4,1.3,4.0,1800,0.5576326960121883,0.16626726964616462,False
smoothstep_tau_4,smoothstep,0.4,1.3,4.0,1800,0.5654866776461628,0.1597785864055857,False
smoothstep_tau_4,smoothstep,0.4,1.3,4.0,1800,0.5733406592801373,0.15349450770931677,False
smoothstep_tau_4,smoothstep,0.4,1.3,4.0,1800,0.5811946409141118,0.14741089663796406,False
smoothstep_tau_4,smoothstep,0.4,1.3,4.0,1800,0.5890486225480862,0.14152359870292805,False
smoothstep_tau_4,smoothstep,0.4,1.3,4.0,1800,0.5969026041820608,0.1358284480741539,False
smoothstep_tau_4,smoothstep,0.4,1.3,4.0,1800,0.6047565858160352,0.13032127341842017,False
smoothstep_tau_4,smoothstep,0.4,1.3,4.0,1800,0.6126105674500097,0.12499790337566785,False
smoothstep_tau_4,smoothstep,0.4,1.3,4.0,1800,0.6204645490839842,0.11985417169785537,False
smoothstep_tau_4,smoothstep,0.4,1.3,4.0,1800,0.6283185307179586,0.11488592207247392,False
smoothstep_tau_4,smoothstep,0.4,1.3,4.0,1800,0.6361725123519332,0.11008901265045341,False
smoothstep_tau_4,smoothstep,0.4,1.3,4.0,1800,0.6440264939859076,0.105459320296332,False
smoothstep_tau_4,smoothstep,0.4,1.3,4.0,1800,0.6518804756198822,0.10099274457667215,False
smoothstep_tau_4,smoothstep,0.4,1.3,4.0,1800,0.6597344572538566,0.09668521150126602,False
smoothstep_tau_4,smoothstep,0.4,1.3,4.0,1800,0.6675884388878311,0.0925326770302289,False
smoothstep_tau_4,smoothstep,0.4,1.3,4.0,1800,0.6754424205218056,0.08853113035888995,False
smoothstep_tau_4,smoothstep,0.4,1.3,4.0,1800,0.68329640215578,0.08467659699134376,False
smoothstep_tau_4,smoothstep,0.4,1.3,4.0,1800,0.6911503837897546,0.08096514161255375,False
smoothstep_tau_4,smoothstep,0.4,1.3,4.0,1800,0.699004365423729,0.07739287076812706,False
smoothstep_tau_4,smoothstep,0.4,1.3,4.0,1800,0.7068583470577036,0.0739559353601245,False
smoothstep_tau_4,smoothstep,0.4,1.3,4.0,1800,0.714712328691678,0.07065053296664836,False
smoothstep_tau_4,smoothstep,0.4,1.3,4.0,1800,0.7225663103256524,0.06747290999243283,False
smoothstep_tau_4,smoothstep,0.4,1.3,4.0,1800,0.730420291959627,0.06441936365712897,False
smoothstep_tau_4,smoothstep,0.4,1.3,4.0,1800,0.7382742735936014,0.06148624382762433,False
smoothstep_tau_4,smoothstep,0.4,1.3,4.0,1800,0.746128255227576,0.058669954700297886,False
smoothstep_tau_4,smoothstep,0.4,1.3,4.0,1800,0.7539822368615504,0.055966956338871277,False
smoothstep_tau_4,smoothstep,0.4,1.3,4.0,1800,0.7618362184955249,0.05337376607318925,False
smoothstep_tau_4,smoothstep,0.4,1.3,4.0,1800,0.7696902001294994,0.05088695976402196,False
smoothstep_tau_4,smoothstep,0.4,1.3,4.0,1800,0.7775441817634738,0.04850317293882751,False
smoothstep_tau_4,smoothstep,0.4,1.3,4.0,1800,0.7853981633974484,0.046219101803139435,False
smoothstep_tau_4,smoothstep,0.4,1.3,4.0,1800,0.7932521450314228,0.04403150413217904,False
smoothstep_tau_4,smoothstep,0.4,1.3,4.0,1800,0.8011061266653973,0.04193720004708871,False
smoothstep_tau_4,smoothstep,0.4,1.3,4.0,1800,0.8089601082993718,0.039933072680057996,False
smoothstep_tau_4,smoothstep,0.4,1.3,4.0,1800,0.8168140899333463,0.03801606873256423,False
smoothstep_tau_4,smoothstep,0.4,1.3,4.0,1800,0.8246680715673208,0.036183198930766984,False
smoothstep_tau_4,smoothstep,0.4,1.3,4.0,1800,0.8325220532012952,0.034431538382084126,False
smoothstep_tau_4,smoothstep,0.4,1.3,4.0,1800,0.8403760348352697,0.03275822683683033,False
smoothstep_tau_4,smoothstep,0.4,1.3,4.0,1800,0.8482300164692442,0.031160468858788926,False
smoothstep_tau_4,smoothstep,0.4,1.3,4.0,1800,0.8560839981032187,0.029635533908447774,False
smoothstep_tau_4,smoothstep,0.4,1.3,4.0,1800,0.8639379797371932,0.02818075634265122,False
smoothstep_tau_4,smoothstep,0.4,1.3,4.0,1800,0.8717919613711677,0.026793535334255564,False
smoothstep_tau_4,smoothstep,0.4,1.3,4.0,1800,0.8796459430051422,0.02547133471542225,False
smoothstep_tau_4,smoothstep,0.4,1.3,4.0,1800,0.8874999246391166,0.024211682748037228,False
smoothstep_tau_4,smoothstep,0.4,1.3,4.0,1800,0.8953539062730911,0.02301217182473091,False
smoothstep_tau_4,smoothstep,0.4,1.3,4.0,1800,0.9032078879070656,0.021870458103932632,False
smoothstep_tau_4,smoothstep,0.4,1.3,4.0,1800,0.9110618695410401,0.02078426108227257,False
smoothstep_tau_4,smoothstep,0.4,1.3,4.0,1800,0.9189158511750146,0.019751363107664302,False
smoothstep_tau_4,smoothstep,0.4,1.3,4.0,1800,0.9267698328089891,0.01876960883628331,False
smoothstep_tau_4,smoothstep,0.4,1.3,4.0,1800,0.9346238144429635,0.01783690463662583,False
smoothstep_tau_4,smoothstep,0.4,1.3,4.0,1800,0.942477796076938,0.016951217943772082,False
smoothstep_tau_4,smoothstep,0.4,1.3,4.0,1800,0.9503317777109125,0.0161105765669131,False
smoothstep_tau_4,smoothstep,0.4,1.3,4.0,1800,0.958185759344887,0.01531306795312324,False
smoothstep_tau_4,smoothstep,0.4,1.3,4.0,1800,0.9660397409788615,0.014556838410331882,False
smoothstep_tau_4,smoothstep,0.4,1.3,4.0,1800,0.9738937226128359,0.013840092292348194,False
smoothstep_tau_4,smoothstep,0.4,1.3,4.0,1800,0.9817477042468105,0.01316109114874091,False
smoothstep_tau_4,smoothstep,0.4,1.3,4.0,1800,0.9896016858807849,0.012518152842318123,False
smoothstep_tau_4,smoothstep,0.4,1.3,4.0,1800,0.9974556675147594,0.011909650636862786,False
smoothstep_tau_4,smoothstep,0.4,1.3,4.0,1800,1.0053096491487339,0.011334012257727205,False
smoothstep_tau_4,smoothstep,0.4,1.3,4.0,1800,1.0131636307827083,0.010789718927812319,False
smoothstep_tau_4,smoothstep,0.4,1.3,4.0,1800,1.0210176124166828,0.010275304381378289,False
smoothstep_tau_4,smoothstep,0.4,1.3,4.0,1800,1.0288715940506574,0.009789353858082711,False
smoothstep_tau_4,smoothstep,0.4,1.3,4.0,1800,1.0367255756846319,0.009330503079543907,False
smoothstep_tau_4,smoothstep,0.4,1.3,4.0,1800,1.0445795573186063,0.008897437210673589,False
smoothstep_tau_4,smoothstep,0.4,1.3,4.0,1800,1.0524335389525807,0.008488889807930645,False
smoothstep_tau_4,smoothstep,0.4,1.3,4.0,1800,1.0602875205865552,0.00810364175659255,False
smoothstep_tau_4,smoothstep,0.4,1.3,4.0,1800,1.0681415022205298,0.007740520199052448,False
smoothstep_tau_4,smoothstep,0.4,1.3,4.0,1800,1.0759954838545043,0.00739839745607654,False
smoothstep_tau_4,smoothstep,0.4,1.3,4.0,1800,1.0838494654884787,0.007076189942888499,False
smoothstep_tau_4,smoothstep,0.4,1.3,4.0,1800,1.0917034471224532,0.00677285708186308,False
smoothstep_tau_4,smoothstep,0.4,1.3,4.0,1800,1.0995574287564276,0.006487400213549271,False
smoothstep_tau_4,smoothstep,0.4,1.3,4.0,1800,1.1074114103904023,0.006218861507649967,False
smoothstep_tau_4,smoothstep,0.4,1.3,4.0,1800,1.1152653920243767,0.0059663228755326226,False
smoothstep_tau_4,smoothstep,0.4,1.3,4.0,1800,1.1231193736583511,0.005728904885757017,False
smoothstep_tau_4,smoothstep,0.4,1.3,4.0,1800,1.1309733552923256,0.005505765684042519,False
smoothstep_tau_4,smoothstep,0.4,1.3,4.0,1800,1.1388273369263,0.005296099919010947,False
smoothstep_tau_4,smoothstep,0.4,1.3,4.0,1800,1.1466813185602747,0.005099137674995828,False
smoothstep_tau_4,smoothstep,0.4,1.3,4.0,1800,1.154535300194249,0.00491414341311249,False
smoothstep_tau_4,smoothstep,0.4,1.3,4.0,1800,1.1623892818282235,0.0047404149217274835,False
smoothstep_tau_4,smoothstep,0.4,1.3,4.0,1800,1.170243263462198,0.004577282277397979,False
smoothstep_tau_4,smoothstep,0.4,1.3,4.0,1800,1.1780972450961724,0.004424106817281932,False
smoothstep_tau_4,smoothstep,0.4,1.3,4.0,1800,1.185951226730147,0.0042802801239544335,False
smoothstep_tau_4,smoothstep,0.4,1.3,4.0,1800,1.1938052083641215,0.004145223023503762,False
smoothstep_tau_4,smoothstep,0.4,1.3,4.0,1800,1.201659189998096,0.004018384597713281,False
smoothstep_tau_4,smoothstep,0.4,1.3,4.0,1800,1.2095131716320704,0.0038992412110839805,False
smoothstep_tau_4,smoothstep,0.4,1.3,4.0,1800,1.2173671532660448,0.0037872955533792573,False
smoothstep_tau_4,smoothstep,0.4,1.3,4.0,1800,1.2252211349000195,0.0036820756983244425,False
smoothstep_tau_4,smoothstep,0.4,1.3,4.0,1800,1.233075116533994,0.003583134179037589,False
smoothstep_tau_4,smoothstep,0.4,1.3,4.0,1800,1.2409290981679684,0.0034900470807028277,False
smoothstep_tau_4,smoothstep,0.4,1.3,4.0,1800,1.2487830798019428,0.003402413150963454,False
smoothstep_tau_4,smoothstep,0.4,1.3,4.0,1800,1.2566370614359172,0.003319852928432404,False
smoothstep_tau_4,smoothstep,0.4,1.3,4.0,1800,1.264491043069892,0.003242007889699949,False
smoothstep_tau_4,smoothstep,0.4,1.3,4.0,1800,1.2723450247038663,0.0031685396151400853,False
smoothstep_tau_4,smoothstep,0.4,1.3,4.0,1800,1.2801990063378408,0.003099128973796077,False
smoothstep_tau_4,smoothstep,0.4,1.3,4.0,1800,1.2880529879718152,0.0030334753275613447,False
smoothstep_tau_4,smoothstep,0.4,1.3,4.0,1800,1.2959069696057899,0.0029712957548392936,False
smoothstep_tau_4,smoothstep,0.4,1.3,4.0,1800,1.3037609512397643,0.0029123242938229187,False
smoothstep_tau_4,smoothstep,0.4,1.3,4.0,1800,1.3116149328737388,0.0028563112054956754,False
smoothstep_tau_4,smoothstep,0.4,1.3,4.0,1800,1.3194689145077132,0.0028030222564116225,False
smoothstep_tau_4,smoothstep,0.4,1.3,4.0,1800,1.3273228961416876,0.0027522380212874073,False
smoothstep_tau_4,smoothstep,0.4,1.3,4.0,1800,1.3351768777756623,0.0027037532053955293,False
smoothstep_tau_4,smoothstep,0.4,1.3,4.0,1800,1.3430308594096367,0.0026573759867171806,False
smoothstep_tau_4,smoothstep,0.4,1.3,4.0,1800,1.3508848410436112,0.0026129273777888446,False
smoothstep_tau_4,smoothstep,0.4,1.3,4.0,1800,1.3587388226775856,0.002570240607136445,False
smoothstep_tau_4,smoothstep,0.4,1.3,4.0,1800,1.36659280431156,0.0025291605201752543,False
smoothstep_tau_4,smoothstep,0.4,1.3,4.0,1800,1.3744467859455347,0.0024895429994162993,False
smoothstep_tau_4,smoothstep,0.4,1.3,4.0,1800,1.3823007675795091,0.0024512544038052825,False
smoothstep_tau_4,smoothstep,0.4,1.3,4.0,1800,1.3901547492134836,0.002414171026993174,False
smoothstep_tau_4,smoothstep,0.4,1.3,4.0,1800,1.398008730847458,0.0023781785743134443,False
