scaled_time,time,work_density,rate,mean_work_density
0.14,0.32782468744856724,0.07,0.0027918638482241163,0.09947054430424757
0.14,0.32782468744856724,0.1,8.113529868213889e-07,0.09947054430424757
0.14,0.32782468744856724,0.13,0.002480716054394979,0.09947054430424757
0.15,0.3512407365520363,0.0,0.06510533471674419,0.11147107333512563
0.15,0.3512407365520363,0.01,0.044758703062028865,0.11147107333512563
0.15,0.3512407365520363,0.04,0.017691255663137766,0.11147107333512563
0.15,0.3512407365520363,0.07,0.005204624821225551,0.11147107333512563
0.15,0.3512407365520363,0.1,0.00036039627996643005,0.11147107333512563
0.15,0.3512407365520363,0.13,0.0008681071114567673,0.11147107333512563
0.16,0.3746567856555054,0.0,0.07339082794707269,0.12360380734245123
0.16,0.3746567856555054,0.01,0.05214566431086731,0.12360380734245123
0.16,0.3746567856555054,0.04,0.022796449802207797,0.12360380734245123
0.16,0.3746567856555054,0.07,0.008244304591785104,0.12360380734245123
0.16,0.3746567856555054,0.1,0.0014535723594380837,0.12360380734245123
0.16,0.3746567856555054,0.13,9.889604155747774e-05,0.12360380734245123
0.17,0.39807283475897454,0.0,0.08202700838220987,0.13576001734068796
0.17,0.39807283475897454,0.01,0.05991582214599287,0.13576001734068796
0.17,0.39807283475897454,0.04,0.028371553672134762,0.13576001734068796
0.17,0.39807283475897454,0.07,0.011842764840616981,0.13576001734068796
0.17,0.39807283475897454,0.1,0.0031980698988826363,0.13576001734068796
0.17,0.39807283475897454,0.13,7.713126947185567e-05,0.13576001734068796
0.18,0.42148888386244354,0.0,0.09097959430411967,0.14783260686593547
0.18,0.42148888386244354,0.01,0.0680300863295894,0.14783260686593547
0.18,0.42148888386244354,0.04,0.03436443419873637,0.14783260686593547
0.18,0.42148888386244354,0.07,0.015935478217883076,0.14783260686593547
0.18,0.42148888386244354,0.1,0.0055174933619024265,0.14783260686593547
0.18,0.42148888386244354,0.13,0.0007150183394992685,0.14783260686593547
0.19,0.44490493296591266,0.0,0.10021269309457843,0.15971727163538554
0.19,0.44490493296591266,0.01,0.07644841195667637,0.15971727163538554
0.19,0.44490493296591266,0.04,0.04072378711115838,0.15971727163538554
0.19,0.44490493296591266,0.07,0.020460494558664166,0.15971727163538554
0.19,0.44490493296591266,0.1,0.00833978386705166,0.15971727163538554
0.19,0.44490493296591266,0.13,0.001930885430338588,0.15971727163538554
0.2,0.4683209820693818,0.0,0.10968903972482467,0.17131360962444925
0.2,0.4683209820693818,0.01,0.08512989404800773,0.17131360962444925
0.2,0.4683209820693818,0.04,0.047398835009129135,0.17131360962444925
0.2,0.4683209820693818,0.07,0.025357753204506825,0.17131360962444925
0.2,0.4683209820693818,0.1,0.011596152772330372,0.17131360962444925
0.2,0.4683209820693818,0.13,0.003647744825614939,0.17131360962444925
0.21,0.49173703117285084,0.0,0.11937028320431291,0.18252616790357257
0.21,0.49173703117285084,0.01,0.09403294252755492,0.18252616790357257
0.21,0.49173703117285084,0.04,0.054339196058024085,0.18252616790357257
0.21,0.49173703117285084,0.07,0.030568654862900106,0.18252616790357257
0.21,0.49173703117285084,0.1,0.01522036349626392,0.18252616790357257
0.21,0.49173703117285084,0.13,0.005792291514466422,0.18252616790357257
0.22,0.5151530802763199,0.0,0.12921732071512784,0.19326541357287563
0.22,0.5151530802763199,0.01,0.10311552801468288,0.19326541357287563
0.22,0.5151530802763199,0.04,0.061494888076022304,0.19326541357287563
0.22,0.5151530802763199,0.07,0.03603583295917099,0.19326541357287563
0.22,0.5151530802763199,0.1,0.019148277171987894,0.19326541357287563
0.22,0.5151530802763199,0.13,0.008294230457280068,0.19326541357287563
0.23,0.5385691293797891,0.0,0.1391906769709703,0.20344861729824415
0.23,0.5385691293797891,0.01,0.11233548944026471,0.20344861729824415
0.23,0.5385691293797891,0.04,0.06881644112964408,0.20344861729824415
0.23,0.5385691293797891,0.07,0.0417030805027812,0.20344861729824415
0.23,0.5385691293797891,0.1,0.023317601536457566,0.20344861729824415
0.23,0.5385691293797891,0.13,0.011085855617965289,0.20344861729824415
0.24,0.5619851784832581,0.0,0.1492509238858928,0.21300063926907856
0.24,0.5619851784832581,0.01,0.12165089384787549,0.21300063926907856
0.24,0.5619851784832581,0.04,0.07625509618499472,0.21300063926907856
0.24,0.5619851784832581,0.07,0.04751539801228144,0.21300063926907856
0.24,0.5619851784832581,0.1,0.027667797136950625,0.21300063926907856
0.24,0.5619851784832581,0.13,0.014101823751403307,0.21300063926907856
0.25,0.5854012275867272,0.0,0.15935913304892663,0.22185460884513072
0.25,0.5854012275867272,0.01,0.13102043733818886,0.22185460884513072
0.25,0.5854012275867272,0.04,0.08376306930873231,0.22185460884513072
0.25,0.5854012275867272,0.07,0.05341913340930168,0.22185460884513072
0.25,0.5854012275867272,0.1,0.032140103832232945,0.22185460884513072
0.25,0.5854012275867272,0.13,0.01727907843493179,0.22185460884513072
0.26,0.6088172766901963,0.0,0.16947735094982028,0.22995249071549378
0.26,0.6088172766901963,0.01,0.14040387433488608,0.22995249071549378
0.26,0.6088172766901963,0.04,0.09129386133456308,0.22995249071549378
0.26,0.6088172766901963,0.07,0.05936218754056607,0.22995249071549378
0.26,0.6088172766901963,0.1,0.036677655797589054,0.22995249071549378
0.26,0.6088172766901963,0.13,0.02055688765125472,0.22995249071549378
0.27,0.6322333257936654,0.0,0.17956908459344623,0.23724553203316714
0.27,0.6322333257936654,0.01,0.14976246052209394,0.23724553203316714
0.27,0.6322333257936654,0.04,0.09880259249164947,0.23724553203316714
0.27,0.6322333257936654,0.07,0.06529426016444481,0.23724553203316714
0.27,0.6322333257936654,0.1,0.041225656228492294,0.23724553203316714
0.27,0.6322333257936654,0.13,0.023876963156413536,0.23724553203316714
0.28,0.6556493748971345,0.0,0.18959978329456434,0.24369458668890923
0.28,0.6556493748971345,0.01,0.1590593932168121,0.24369458668890923
0.28,0.6556493748971345,0.04,0.10624634073824368,0.24369458668890923
0.28,0.6556493748971345,0.07,0.07116711158827857,0.24369458668890923
0.28,0.6556493748971345,0.1,0.045731584669746236,0.24369458668890923
0.28,0.6556493748971345,0.13,0.027183633143558594,0.24369458668890923
0.29,0.6790654240006035,0.0,0.19953730126810323,0.2492703146228465
0.29,0.6790654240006035,0.01,0.16826023183922237,0.2492703146228465
0.29,0.6790654240006035,0.04,0.11358446182968787,0.2492703146228465
0.29,0.6790654240006035,0.07,0.07693481519996422,0.2492703146228465
0.29,0.6790654240006035,0.1,0.050145411094142056,0.2492703146228465
0.29,0.6790654240006035,0.13,0.03042404224222202,0.2492703146228465
0.3,0.7024814731040726,0.0,0.20935232529196862,0.2539532558157535
0.3,0.7024814731040726,0.01,0.17733328070755724,0.2539532558157535
0.3,0.7024814731040726,0.04,0.12077886871961588,0.2539532558157535
0.3,0.7024814731040726,0.07,0.08255397627033345,0.2539532558157535
0.3,0.7024814731040726,0.1,0.05441979204028323,0.2539532558157535
0.3,0.7024814731040726,0.13,0.033548355345023054,0.2539532558157535
0.31,0.7258975222075417,0.0,0.21901875232381687,0.2577337803283809
0.31,0.7258975222075417,0.01,0.18624991670042787,0.2577337803283809
0.31,0.7258975222075417,0.04,0.12779424785156554,0.2577337803283809
0.31,0.7258975222075417,0.07,0.08798389282578985,0.2577337803283809
0.31,0.7258975222075417,0.1,0.0585102256621783,0.2577337803283809
0.31,0.7258975222075417,0.13,0.03650994463501134,0.2577337803283809
0.32,0.7493135713110108,0.0,0.2285140035193529,0.26061191744150036
0.32,0.7493135713110108,0.01,0.19498484537143296,0.26061191744150036
0.32,0.7493135713110108,0.04,0.13459819018883137,0.26061191744150036
0.32,0.7493135713110108,0.07,0.09318663516312006,0.26061191744150036
0.32,0.7493135713110108,0.1,0.06237514468529863,0.26061191744150036
0.32,0.7493135713110108,0.13,0.03926554287947778,0.26061191744150036
0.33,0.7727296204144799,0.0,0.23781926355174213,0.2625970685671595
0.33,0.7727296204144799,0.01,0.203516270706379,0.2625970685671595
0.33,0.7727296204144799,0.04,0.14116121520750785,0.2625970685671595
0.33,0.7727296204144799,0.07,0.0981270216041325,0.2625970685671595
0.33,0.7727296204144799,0.1,0.0659759291496134,0.2625970685671595
0.33,0.7727296204144799,0.13,0.04177535085746249,0.2625970685671595
0.34,0.7961456695179491,0.0,0.24691963730248737,0.2637076101299245
0.34,0.7961456695179491,0.01,0.21182596556706607,0.2637076101299245
0.34,0.7961456695179491,0.04,0.14745666607313285,0.2637076101299245
0.34,0.7961456695179491,0.07,0.10277246912017257,0.2637076101299245
0.34,0.7961456695179491,0.1,0.0692768245444692,0.2637076101299245
0.34,0.7961456695179491,0.13,0.04400309295658256,0.2637076101299245
0.35000000000000003,0.8195617186214181,0.0,0.255804219642101,0.2639703940341692
0.35000000000000003,0.8195617186214181,0.01,0.21989923147561377,0.2639703940341692
0.35000000000000003,0.8195617186214181,0.04,0.15346045309336143,0.2639703940341692
0.35000000000000003,0.8195617186214181,0.07,0.10709269811587051,0.2639703940341692
0.35000000000000003,0.8195617186214181,0.1,0.07224475562751824,0.2639703940341692
0.35000000000000003,0.8195617186214181,0.13,0.045916022787232086,0.2639703940341692
0.36,0.8429777677248871,0.0,0.26446607785664916,0.26342015462017015
0.36,0.8429777677248871,0.01,0.2277247370476386,0.26342015462017015
0.36,0.8429777677248871,0.04,0.15915061918364787,0.26342015462017015
0.36,0.8429777677248871,0.07,0.11105927047268481,0.26342015462017015
0.36,0.8429777677248871,0.1,0.07484903215273622,0.26342015462017015
0.36,0.8429777677248871,0.13,0.04748489047901944,0.26342015462017015
0.37,0.8663938168283563,0.0,0.27290215000515666,0.2620988321505181
0.37,0.8663938168283563,0.01,0.23529422304547656,0.2620988321505181
0.37,0.8663938168283563,0.04,0.1645066938636025,0.2620988321505181
0.37,0.8663938168283563,0.07,0.11464493841971733,0.2620988321505181
0.37,0.8663938168283563,0.1,0.07706095055534647,0.2620988321505181
0.37,0.8663938168283563,0.13,0.04868389563843907,0.2620988321505181
0.38,0.8898098659318253,0.0,0.2811130658386704,0.2600548238442117
0.38,0.8898098659318253,0.01,0.24260205710331356,0.2600548238442117
0.38,0.8898098659318253,0.04,0.16950878872497732,0.2600548238442117
0.38,0.8898098659318253,0.07,0.11782277855751883,0.2600548238442117
0.38,0.8898098659318253,0.1,0.07885330667687494,0.2600548238442117
0.38,0.8898098659318253,0.13,0.049490665363506284,0.2600548238442117
0.39,0.9132259150352945,0.0,0.28910289965460617,0.257342174276468
0.39,0.9132259150352945,0.01,0.24964461001925933,0.257342174276468
0.39,0.9132259150352945,0.04,0.17413636341085018,0.257342174276468
0.39,0.9132259150352945,0.07,0.12056508052033652,0.257342174276468
0.39,0.9132259150352945,0.1,0.08019985134302186,0.257342174276468
0.39,0.9132259150352945,0.13,0.049886315739096104,0.257342174276468
0.4,0.9366419641387635,0.0,0.29687886645462236,0.25401971757828573
0.4,0.9366419641387635,0.01,0.25641940327472956,0.25401971757828573
0.4,0.9366419641387635,0.04,0.17836655032658819,0.25401971757828573
0.4,0.9366419641387635,0.07,0.12284195470697873,0.25401971757828573
0.4,0.9366419641387635,0.1,0.08107474734834112,0.25401971757828573
0.4,0.9366419641387635,0.13,0.049855677663073666,0.25401971757828573
0.41000000000000003,0.9600580132422326,0.0,0.3044509739583807,0.25015018429456776
0.41000000000000003,0.9600580132422326,0.01,0.26292393457396473,0.25015018429456776
0.41000000000000003,0.9600580132422326,0.04,0.18217185721448317,0.25015018429456776
0.41000000000000003,0.9600580132422326,0.07,0.12461962279014409,0.25015018429456776
0.41000000000000003,0.9600580132422326,0.1,0.08145213008844714,0.25015018429456776
0.41000000000000003,0.9600580132422326,0.13,0.04938779131305229,0.25015018429456776
0.42,0.9834740623457017,0.0,0.31183164341607367,0.24579928598959982
0.42,0.9834740623457017,0.01,0.269154004417687,0.24579928598959982
0.42,0.9834740623457017,0.04,0.1855169494017363,0.24579928598959982
0.42,0.9834740623457017,0.07,0.12585837050004645,0.24579928598959982
0.42,0.9834740623457017,0.1,0.08130594454638915,0.24579928598959982
0.42,0.9834740623457017,0.13,0.0484767908179696,0.24579928598959982
0.43,1.0068901114491708,0.0,0.31903531184251227,0.24103479072335146
0.43,1.0068901114491708,0.01,0.27510119577033343,0.24103479072335146
0.43,1.0068901114491708,0.04,0.18835401292349657,0.24103479072335146
0.43,1.0068901114491708,0.07,0.12651020450325845,0.24103479072335146
0.43,1.0068901114491708,0.1,0.08061033906266282,0.24103479072335146
0.43,1.0068901114491708,0.13,0.04712329550722183,0.24103479072335146
0.44,1.0303061605526398,0.0,0.32607802739466346,0.23592560236387577
0.44,1.0303061605526398,0.01,0.28074878630290434,0.23592560236387577
0.44,1.0303061605526398,0.04,0.19061585740751863,0.23592560236387577
0.44,1.0303061605526398,0.07,0.12651643418066588,0.23592560236387577
0.44,1.0303061605526398,0.1,0.0793410421441188,0.23592560236387577
0.44,1.0303061605526398,0.13,0.04533636745929717,0.23592560236387577
0.45,1.053722209656109,0.0,0.33297704828809577,0.23054085635542096
0.45,1.053722209656109,0.01,0.2860644864359847,0.23054085635542096
0.45,1.053722209656109,0.04,0.1922053557802944,0.23054085635542096
0.45,1.053722209656109,0.07,0.12580584671686726,0.23054085635542096
0.45,1.053722209656109,0.1,0.07747829433613868,0.23054085635542096
0.45,1.053722209656109,0.13,0.04313594833764477,0.23054085635542096
0.46,1.0771382587595781,0.0,0.33975045405656246,0.22494904403691632
0.46,1.0771382587595781,0.01,0.29098603461312167,0.22494904403691632
0.46,1.0771382587595781,0.04,0.19297904448812964,0.22494904403691632
0.46,1.0771382587595781,0.07,0.1242951411057096,0.22494904403691632
0.46,1.0771382587595781,0.1,0.07501191591935724,0.22494904403691632
0.46,1.0771382587595781,0.13,0.040555426794304086,0.22494904403691632
0.47000000000000003,1.100554307863047,0.0,0.34641677625275896,0.21921717691209983
0.47000000000000003,1.100554307863047,0.01,0.29538836237462274,0.21921717691209983
0.47000000000000003,1.100554307863047,0.04,0.19272249604443653,0.21921717691209983
0.47000000000000003,1.100554307863047,0.07,0.1218951443274392,0.21921717691209983
0.47000000000000003,1.100554307863047,0.1,0.07194866400140046,0.21921717691209983
0.47000000000000003,1.100554307863047,0.13,0.037643653745506545,0.21921717691209983
0.48,1.1239703569665163,0.0,0.35299465399473423,0.21341000142397884
0.48,1.1239703569665163,0.01,0.2989930518674263,0.21341000142397884
0.48,1.1239703569665163,0.04,0.19112040794690782,0.21341000142397884
0.48,1.1239703569665163,0.07,0.11852853257460538,0.21341000142397884
0.48,1.1239703569665163,0.1,0.06832080525260373,0.21341000142397884
0.48,1.1239703569665163,0.13,0.03446548436741831,0.21341000142397884
0.49,1.1473864060699852,0.0,0.359502518180567,0.20758927379805872
0.49,1.1473864060699852,0.01,0.3010350076650435,0.20758927379805872
0.49,1.1473864060699852,0.04,0.18775663189454797,0.20758927379805872
0.49,1.1473864060699852,0.07,0.1141634029466759,0.20758927379805872
0.49,1.1473864060699852,0.1,0.06419292983751365,0.20758927379805872
0.49,1.1473864060699852,0.13,0.031100040631220974,0.20758927379805872
0.5,1.1708024551734544,0.0,0.36568982833434827,0.20181310340823125
0.5,1.1708024551734544,0.01,0.29854982040368694,0.20181310340823125
0.5,1.1708024551734544,0.04,0.18227011958094885,0.20181310340823125
0.5,1.1708024551734544,0.07,0.10885396763485067,0.20181310340823125
0.5,1.1708024551734544,0.1,0.059662885216558104,0.20181310340823125
0.5,1.1708024551734544,0.13,0.027636492198229362,0.20181310340823125
0.51,1.1942185042769236,0.0,0.3459228622929217,0.19613537190545485
0.51,1.1942185042769236,0.01,0.2872264628520284,0.19613537190545485
0.51,1.1942185042769236,0.04,0.1747309385581513,0.19613537190545485
0.51,1.1942185042769236,0.07,0.10275855865775263,0.19613537190545485
0.51,1.1942185042769236,0.1,0.05485442819815842,0.19613537190545485
0.51,1.1942185042769236,0.13,0.02416801355500918,0.19613537190545485
0.52,1.2176345533803925,0.0,0.3269764592759984,0.19060523405272953
0.52,1.2176345533803925,0.01,0.27252053303691537,0.19060523405272953
0.52,1.2176345533803925,0.04,0.16573420837964425,0.19060523405272953
0.52,1.2176345533803925,0.07,0.09611079206550407,0.19060523405272953
0.52,1.2176345533803925,0.1,0.04990355879528577,0.19060523405272953
0.52,1.2176345533803925,0.13,0.020785169273738635,0.19060523405272953
0.53,1.2410506024838617,0.0,0.3090805293368519,0.18526670485172067
0.53,1.2410506024838617,0.01,0.25741784152579444,0.18526670485172067
0.53,1.2410506024838617,0.04,0.15597936496483406,0.18526670485172067
0.53,1.2410506024838617,0.07,0.08916285383405811,0.18526670485172067
0.53,1.2410506024838617,0.1,0.04494378242897218,0.18526670485172067
0.53,1.2410506024838617,0.13,0.01756995216236401,0.18526670485172067
0.54,1.2644666515873308,0.0,0.2921974130047064,0.18015833614867194
0.54,1.2644666515873308,0.01,0.24265036041094187,0.18015833614867194
0.54,1.2644666515873308,0.04,0.1459845691718808,0.18015833614867194
0.54,1.2644666515873308,0.07,0.0821402907390786,0.18015833614867194
0.54,1.2644666515873308,0.1,0.040094900012886375,0.18015833614867194
0.54,1.2644666515873308,0.13,0.01459118218916014,0.18015833614867194
0.55,1.2878827006908,0.0,0.2762902203948879,0.17531298449220079
0.55,1.2878827006908,0.01,0.22846996370528566,0.17531298449220079
0.55,1.2878827006908,0.04,0.13607927134682993,0.17531298449220079
0.55,1.2878827006908,0.07,0.07522341563550063,0.17531298449220079
0.55,1.2878827006908,0.1,0.03545685621309702,0.17531298449220079
0.55,1.2878827006908,0.13,0.011901395684755886,0.17531298449220079
0.56,1.311298749794269,0.0,0.2613227081961152,0.17075767060533806
0.56,1.311298749794269,0.01,0.21497876699133875,0.17075767060533806
0.56,1.311298749794269,0.04,0.12646580998929674,0.17075767060533806
0.56,1.311298749794269,0.07,0.06854713355474934,0.17075767060533806
0.56,1.311298749794269,0.1,0.031107717250784664,0.17075767060533806
0.56,1.311298749794269,0.13,0.009535044117086208,0.17075767060533806
0.5700000000000001,1.3347147988977381,0.0,0.2472591729174508,0.1665135294504525
0.5700000000000001,1.3347147988977381,0.01,0.20221780954180907,0.1665135294504525
0.5700000000000001,1.3347147988977381,0.04,0.11726796731904314,0.1665135294504525
0.5700000000000001,1.3347147988977381,0.07,0.06220798298327715,0.1665135294504525
0.5700000000000001,1.3347147988977381,0.1,0.027104089372849305,0.1665135294504525
0.5700000000000001,1.3347147988977381,0.13,0.007507840836349616,0.1665135294504525
0.58,1.358130848001207,0.0,0.2340643605064647,0.1625958485294256
0.58,1.358130848001207,0.01,0.1901987565490356,0.1625958485294256
0.58,1.358130848001207,0.04,0.10856076015066977,0.1625958485294256
0.58,1.358130848001207,0.07,0.05627216176799185,0.1625958485294256
0.58,1.358130848001207,0.1,0.02348261328141646,0.1625958485294256
0.58,1.358130848001207,0.13,0.005817302258429247,0.1625958485294256
0.59,1.381546897104676,0.0,0.2217033925908771,0.15901419079243637
0.59,1.381546897104676,0.01,0.17891748552826056,0.15901419079243637
0.59,1.381546897104676,0.04,0.10038800026278741,0.15901419079243637
0.59,1.381546897104676,0.07,0.05078229814302174,0.15901419079243637
0.59,1.381546897104676,0.1,0.020261783042431758,0.15901419079243637
0.59,1.381546897104676,0.13,0.004444694811343339,0.15901419079243637
0.6,1.4049629462081452,0.0,0.21014170968525997,0.15577259734541118
0.6,1.4049629462081452,0.01,0.16836068329523607,0.15577259734541118
0.6,1.4049629462081452,0.04,0.09277277774932416,0.15577259734541118
0.6,1.4049629462081452,0.07,0.045762567832208986,0.15577259734541118
0.6,1.4049629462081452,0.1,0.017443854493779,0.15577259734541118
0.6,1.4049629462081452,0.13,0.0033584984142168914,0.15577259734541118
0.61,1.4283789953116144,0.0,0.1993450317368628,0.15286986406534728
0.61,1.4283789953116144,0.01,0.15850935880103584,0.15286986406534728
0.61,1.4283789953116144,0.04,0.08572388572905425,0.15286986406534728
0.61,1.4283789953116144,0.07,0.0412223877927895,0.15286986406534728
0.61,1.4283789953116144,0.1,0.015016929245235962,0.15286986406534728
0.61,1.4283789953116144,0.13,0.00251907483261464,0.15286986406534728
0.62,1.4517950444150833,0.0,0.1892793363548412,0.15029988526916568
0.62,1.4517950444150833,0.01,0.14934085494810964,0.15029988526916568
0.62,1.4517950444150833,0.04,0.07923986658088224,0.15029988526916568
0.62,1.4517950444150833,0.07,0.0371590647476272,0.15029988526916568
0.62,1.4517950444150833,0.1,0.012957413617531562,0.15029988526916568
0.62,1.4517950444150833,0.13,0.001883722749927888,0.15029988526916568
0.63,1.4752110935185525,0.0,0.1799108549704116,0.14805205674821648
0.63,1.4752110935185525,0.01,0.1408300740432035,0.14805205674821648
0.63,1.4752110935185525,0.04,0.07331162314583244,0.14805205674821648
0.63,1.4752110935185525,0.07,0.03355977233033737,0.14805205674821648
0.63,1.4752110935185525,0.1,0.011232963225778235,0.14805205674821648
0.63,1.4752110935185525,0.13,0.0014111047085610395,0.14805205674821648
0.64,1.4986271426220217,0.0,0.17120608700854184,0.14611172978745532
0.64,1.4986271426220217,0.01,0.13295026753374467,0.14611172978745532
0.64,1.4986271426220217,0.04,0.06792414111419547,0.14611172978745532
0.64,1.4986271426220217,0.07,0.030403186896451412,0.14611172978745532
0.64,1.4986271426220217,0.1,0.00980579096804289,0.14611172978745532
0.64,1.4986271426220217,0.13,0.0010643166987944867,0.14611172978745532
0.65,1.5220431917254909,0.0,0.16313183191403122,0.1444607072436376
0.65,1.5220431917254909,0.01,0.1256735737786934,0.1444607072436376
0.65,1.5220431917254909,0.04,0.06305765352361653,0.1444607072436376
0.65,1.5220431917254909,0.07,0.027661048510463616,0.1444607072436376
0.65,1.5220431917254909,0.1,0.008635977548640886,0.1444607072436376
0.65,1.5220431917254909,0.13,0.0008124197538375375,0.1444607072436376
0.66,1.5454592408289598,0.0,0.1556552385688977,0.14307777236610653
0.66,1.5454592408289598,0.01,0.11897140527384559,0.14307777236610653
