scaled_time,time,work_density,rate,mean_work_density
0.2625,0.6146712889660636,0.15,0.01338753813625506,0.2318529001444443
0.2625,0.6146712889660636,0.155,0.01171588830017789,0.2318529001444443
0.2625,0.6146712889660636,0.16,0.010168100727464616,0.2318529001444443
0.2625,0.6146712889660636,0.165,0.008740963919509605,0.2318529001444443
0.2625,0.6146712889660636,0.17,0.007431465854557839,0.2318529001444443
0.2625,0.6146712889660636,0.17500000000000002,0.006236776488835284,0.2318529001444443
0.2625,0.6146712889660636,0.18,0.005154232272753745,0.2318529001444443
0.2625,0.6146712889660636,0.185,0.004181322400568233,0.2318529001444443
0.2625,0.6146712889660636,0.19,0.003315676557800639,0.2318529001444443
0.2625,0.6146712889660636,0.195,0.002555053968183018,0.2318529001444443
0.2625,0.6146712889660636,0.2,0.0018973335725526973,0.2318529001444443
0.2625,0.6146712889660636,0.20500000000000002,0.001340505197417994,0.2318529001444443
0.2625,0.6146712889660636,0.21,0.0008826615918538852,0.2318529001444443
0.2625,0.6146712889660636,0.215,0.0005219912288252776,0.2318529001444443
0.2625,0.6146712889660636,0.22,0.00025677178161951503,0.2318529001444443
0.2625,0.6146712889660636,0.225,8.53641983187825e-05,0.2318529001444443
0.2625,0.6146712889660636,0.23,6.2073075814809454e-06,0.2318529001444443
0.2625,0.6146712889660636,0.23500000000000001,1.7812897755730295e-05,0.2318529001444443
0.2625,0.6146712889660636,0.24,0.00011876121879486091,0.2318529001444443
0.2625,0.6146712889660636,0.245,0.0003076968627975015,0.2318529001444443
0.2625,0.6146712889660636,0.25,0.0005833249844381348,0.2318529001444443
0.2625,0.6146712889660636,0.255,0.0009444078272306186,0.2318529001444443
0.2625,0.6146712889660636,0.26,0.0013897615255974195,0.2318529001444443
0.2625,0.6146712889660636,0.265,0.0019182531562073994,0.2318529001444443
0.2625,0.6146712889660636,0.27,0.002528798015064719,0.2318529001444443
0.2625,0.6146712889660636,0.275,0.00322035709946511,0.2318529001444443
0.2625,0.6146712889660636,0.28,0.003991934776228806,0.2318529001444443
0.2625,0.6146712889660636,0.28500000000000003,0.0048425766196237285,0.2318529001444443
0.2625,0.6146712889660636,0.29,0.005771367404156479,0.2318529001444443
0.2625,0.6146712889660636,0.295,0.006777429238947967,0.2318529001444443
0.2625,0.6146712889660636,0.3,0.007859919831774934,0.2318529001444443
0.275,0.6439413503454,0.0,0.18459413400852764,0.24057762275429148
0.275,0.6439413503454,0.005,0.16704605338009745,0.24057762275429148
0.275,0.6439413503454,0.01,0.1544208461672523,0.24057762275429148
0.275,0.6439413503454,0.015,0.1436005381496176,0.24057762275429148
0.275,0.6439413503454,0.02,0.1339470403161314,0.24057762275429148
0.275,0.6439413503454,0.025,0.12516113959087377,0.24057762275429148
0.275,0.6439413503454,0.03,0.11706809248876056,0.24057762275429148
0.275,0.6439413503454,0.035,0.10955315863040692,0.24057762275429148
0.275,0.6439413503454,0.04,0.10253518665767947,0.24057762275429148
0.275,0.6439413503454,0.045,0.09595373855657406,0.24057762275429148
0.275,0.6439413503454,0.05,0.08976205363418832,0.24057762275429148
0.275,0.6439413503454,0.055,0.08392287610145598,0.24057762275429148
0.275,0.6439413503454,0.06,0.07840582329253604,0.24057762275429148
0.275,0.6439413503454,0.065,0.07318564336204204,0.24057762275429148
0.275,0.6439413503454,0.07,0.06824101594095873,0.24057762275429148
0.275,0.6439413503454,0.075,0.06355369955352876,0.24057762275429148
0.275,0.6439413503454,0.08,0.05910790894756121,0.24057762275429148
0.275,0.6439413503454,0.085,0.054889849756630055,0.24057762275429148
0.275,0.6439413503454,0.09,0.050887363773724034,0.24057762275429148
0.275,0.6439413503454,0.095,0.047089653828910866,0.24057762275429148
0.275,0.6439413503454,0.1,0.04348706713845904,0.24057762275429148
0.275,0.6439413503454,0.105,0.0400709223839078,0.24057762275429148
0.275,0.6439413503454,0.11,0.03683337002405335,0.24057762275429148
0.275,0.6439413503454,0.115,0.03376727822700765,0.24057762275429148
0.275,0.6439413503454,0.12,0.0308661388097511,0.24057762275429148
0.275,0.6439413503454,0.125,0.02812398898554061,0.24057762275429148
0.275,0.6439413503454,0.13,0.02553534573431547,0.24057762275429148
0.275,0.6439413503454,0.135,0.023095150351051974,0.24057762275429148
0.275,0.6439413503454,0.14,0.02079872127391364,0.24057762275429148
0.275,0.6439413503454,0.145,0.018641713703343693,0.24057762275429148
0.275,0.6439413503454,0.15,0.016620084833220326,0.24057762275429148
0.275,0.6439413503454,0.155,0.014730063752416866,0.24057762275429148
0.275,0.6439413503454,0.16,0.012968125258458169,0.24057762275429148
0.275,0.6439413503454,0.165,0.011330966968001337,0.24057762275429148
0.275,0.6439413503454,0.17,0.009815489221400013,0.24057762275429148
0.275,0.6439413503454,0.17500000000000002,0.008418777367842252,0.24057762275429148
0.275,0.6439413503454,0.18,0.007138086088856681,0.24057762275429148
0.275,0.6439413503454,0.185,0.005970825475345304,0.24057762275429148
0.275,0.6439413503454,0.19,0.004914548619754593,0.24057762275429148
0.275,0.6439413503454,0.195,0.003966940522854984,0.24057762275429148
0.275,0.6439413503454,0.2,0.003125808145629509,0.24057762275429148
0.275,0.6439413503454,0.20500000000000002,0.002389071462335829,0.24057762275429148
0.275,0.6439413503454,0.21,0.0017547553919991833,0.24057762275429148
0.275,0.6439413503454,0.215,0.0012209825032263762,0.24057762275429148
0.275,0.6439413503454,0.22,0.0007859664019807221,0.24057762275429148
0.275,0.6439413503454,0.225,0.00044800572435582664,0.24057762275429148
0.275,0.6439413503454,0.23,0.00020547866684132027,0.24057762275429148
0.275,0.6439413503454,0.23500000000000001,5.6837995429534494e-05,0.24057762275429148
0.275,0.6439413503454,0.24,6.064824481364544e-07,0.24057762275429148
0.275,0.6439413503454,0.245,3.5372726429976596e-05,0.24057762275429148
0.275,0.6439413503454,0.25,0.0001597873158388132,0.24057762275429148
0.275,0.6439413503454,0.255,0.00037255930220091334,0.24057762275429148
0.275,0.6439413503454,0.26,0.0006724529522724107,0.24057762275429148
0.275,0.6439413503454,0.265,0.0010582847523984973,0.24057762275429148
0.275,0.6439413503454,0.27,0.0015289206412826863,0.24057762275429148
0.275,0.6439413503454,0.275,0.0020832734500413307,0.24057762275429148
0.275,0.6439413503454,0.28,0.0027203005307466707,0.24057762275429148
0.275,0.6439413503454,0.28500000000000003,0.0034390015566811566,0.24057762275429148
0.275,0.6439413503454,0.29,0.0042384164793156515,0.24057762275429148
0.275,0.6439413503454,0.295,0.005117623628580856,0.24057762275429148
0.275,0.6439413503454,0.3,0.006075737944378899,0.24057762275429148
0.28750000000000003,0.6732114117247363,0.0,0.19706331269577124,0.24795949005049095
0.28750000000000003,0.6732114117247363,0.005,0.1790381995888568,0.24795949005049095
0.28750000000000003,0.6732114117247363,0.01,0.16597081457660234,0.24795949005049095
0.28750000000000003,0.6732114117247363,0.015,0.1547290935100707,0.24795949005049095
0.28750000000000003,0.6732114117247363,0.02,0.1446704140190598,0.24795949005049095
0.28750000000000003,0.6732114117247363,0.025,0.13549311127920366,0.24795949005049095
0.28750000000000003,0.6732114117247363,0.03,0.1270208638868487,0.24795949005049095
0.28750000000000003,0.6732114117247363,0.035,0.11913781298929763,0.24795949005049095
0.28750000000000003,0.6732114117247363,0.04,0.11176196298769964,0.24795949005049095
0.28750000000000003,0.6732114117247363,0.045,0.10483220948415586,0.24795949005049095
0.28750000000000003,0.6732114117247363,0.05,0.0983012477753484,0.24795949005049095
0.28750000000000003,0.6732114117247363,0.055,0.09213136608500547,0.24795949005049095
0.28750000000000003,0.6732114117247363,0.06,0.08629179131409316,0.24795949005049095
0.28750000000000003,0.6732114117247363,0.065,0.08075693139256752,0.24795949005049095
0.28750000000000003,0.6732114117247363,0.07,0.0755051650844296,0.24795949005049095
0.28750000000000003,0.6732114117247363,0.075,0.07051798150942967,0.24795949005049095
0.28750000000000003,0.6732114117247363,0.08,0.06577935158976816,0.24795949005049095
0.28750000000000003,0.6732114117247363,0.085,0.06127525823788066,0.24795949005049095
0.28750000000000003,0.6732114117247363,0.09,0.056993338167584756,0.24795949005049095
0.28750000000000003,0.6732114117247363,0.095,0.05292260405147714,0.24795949005049095
0.28750000000000003,0.6732114117247363,0.1,0.04905322570445063,0.24795949005049095
0.28750000000000003,0.6732114117247363,0.105,0.0453763554184167,0.24795949005049095
0.28750000000000003,0.6732114117247363,0.11,0.04188398685453107,0.24795949005049095
0.28750000000000003,0.6732114117247363,0.115,0.03856883980879318,0.24795949005049095
0.28750000000000003,0.6732114117247363,0.12,0.03542426518506528,0.24795949005049095
0.28750000000000003,0.6732114117247363,0.125,0.032444165935373706,0.24795949005049095
0.28750000000000003,0.6732114117247363,0.13,0.02962293075148406,0.24795949005049095
0.28750000000000003,0.6732114117247363,0.135,0.02695537803852535,0.24795949005049095
0.28750000000000003,0.6732114117247363,0.14,0.024436708253485942,0.24795949005049095
0.28750000000000003,0.6732114117247363,0.145,0.022062463104689914,0.24795949005049095
0.28750000000000003,0.6732114117247363,0.15,0.019828490421323952,0.24795949005049095
0.28750000000000003,0.6732114117247363,0.155,0.01773091374166756,0.24795949005049095
0.28750000000000003,0.6732114117247363,0.16,0.015766105853847412,0.24795949005049095
0.28750000000000003,0.6732114117247363,0.165,0.013930665667426623,0.24795949005049095
0.28750000000000003,0.6732114117247363,0.17,0.012221397907810357,0.24795949005049095
0.28750000000000003,0.6732114117247363,0.17500000000000002,0.010635295215596405,0.24795949005049095
0.28750000000000003,0.6732114117247363,0.18,0.009169522305055536,0.24795949005049095
0.28750000000000003,0.6732114117247363,0.185,0.00782140189388153,0.24795949005049095
0.28750000000000003,0.6732114117247363,0.19,0.006588402163293289,0.24795949005049095
0.28750000000000003,0.6732114117247363,0.195,0.005468125545843944,0.24795949005049095
0.28750000000000003,0.6732114117247363,0.2,0.004458298669638476,0.24795949005049095
0.28750000000000003,0.6732114117247363,0.20500000000000002,0.0035567633135157803,0.24795949005049095
0.28750000000000003,0.6732114117247363,0.21,0.0027614682491613196,0.24795949005049095
0.28750000000000003,0.6732114117247363,0.215,0.0020704618639463546,0.24795949005049095
0.28750000000000003,0.6732114117247363,0.22,0.0014818854731991835,0.24795949005049095
0.28750000000000003,0.6732114117247363,0.225,0.000993967243146477,0.24795949005049095
0.28750000000000003,0.6732114117247363,0.23,0.0006050166563310068,0.24795949005049095
0.28750000000000003,0.6732114117247363,0.23500000000000001,0.00031341946026741674,0.24795949005049095
0.28750000000000003,0.6732114117247363,0.24,0.00011763304771187678,0.24795949005049095
0.28750000000000003,0.6732114117247363,0.245,1.6182223421187802e-05,0.24795949005049095
0.28750000000000003,0.6732114117247363,0.25,7.655317840666188e-06,0.24795949005049095
0.28750000000000003,0.6732114117247363,0.255,9.07006129450532e-05,0.24795949005049095
0.28750000000000003,0.6732114117247363,0.26,0.00026402304957744843,0.24795949005049095
0.28750000000000003,0.6732114117247363,0.265,0.0005263811891978373,0.24795949005049095
0.28750000000000003,0.6732114117247363,0.27,0.0008765844060433028,0.24795949005049095
0.28750000000000003,0.6732114117247363,0.275,0.0013134902883915577,0.24795949005049095
0.28750000000000003,0.6732114117247363,0.28,0.0018360022299640961,0.24795949005049095
0.28750000000000003,0.6732114117247363,0.28500000000000003,0.002443067194554234,0.24795949005049095
0.28750000000000003,0.6732114117247363,0.29,0.0031336736387652803,0.24795949005049095
0.28750000000000003,0.6732114117247363,0.295,0.0039068495793176325,0.24795949005049095
0.28750000000000003,0.6732114117247363,0.3,0.004761660792781543,0.24795949005049095
0.30000000000000004,0.7024814731040727,0.0,0.20935232529196865,0.2539532558157535
0.30000000000000004,0.7024814731040727,0.005,0.19084710854966827,0.2539532558157535
0.30000000000000004,0.7024814731040727,0.01,0.17733328070755727,0.2539532558157535
0.30000000000000004,0.7024814731040727,0.015,0.165665743780205,0.2539532558157535
0.30000000000000004,0.7024814731040727,0.02,0.15519760678860575,0.2539532558157535
0.30000000000000004,0.7024814731040727,0.025,0.145624891637606,0.2539532558157535
0.30000000000000004,0.7024814731040727,0.03,0.13676978411011062,0.2539532558157535
0.30000000000000004,0.7024814731040727,0.035,0.12851537736587862,0.2539532558157535
0.30000000000000004,0.7024814731040727,0.04,0.12077886871961595,0.2539532558157535
0.30000000000000004,0.7024814731040727,0.045,0.11349852559627753,0.2539532558157535
0.30000000000000004,0.7024814731040727,0.05,0.10662652698922229,0.2539532558157535
0.30000000000000004,0.7024814731040727,0.055,0.10012472628022097,0.2539532558157535
0.30000000000000004,0.7024814731040727,0.06,0.09396197985307288,0.2539532558157535
0.30000000000000004,0.7024814731040727,0.065,0.08811236671058614,0.2539532558157535
0.30000000000000004,0.7024814731040727,0.07,0.08255397627033348,0.2539532558157535
0.30000000000000004,0.7024814731040727,0.075,0.07726803633337297,0.2539532558157535
0.30000000000000004,0.7024814731040727,0.08,0.07223827982638782,0.2539532558157535
0.30000000000000004,0.7024814731040727,0.085,0.06745047079965755,0.2539532558157535
0.30000000000000004,0.7024814731040727,0.09,0.06289204300917743,0.2539532558157535
0.30000000000000004,0.7024814731040727,0.095,0.05855181954971203,0.2539532558157535
0.30000000000000004,0.7024814731040727,0.1,0.054419792040283216,0.2539532558157535
0.30000000000000004,0.7024814731040727,0.105,0.050486944360313715,0.2539532558157535
0.30000000000000004,0.7024814731040727,0.11,0.04674511025063105,0.2539532558157535
0.30000000000000004,0.7024814731040727,0.115,0.043186857027309636,0.2539532558157535
0.30000000000000004,0.7024814731040727,0.12,0.039805389691463966,0.2539532558157535
0.30000000000000004,0.7024814731040727,0.125,0.036594471156206634,0.2539532558157535
0.30000000000000004,0.7024814731040727,0.13,0.03354835534502304,0.2539532558157535
0.30000000000000004,0.7024814731040727,0.135,0.030661730669206605,0.2539532558157535
0.30000000000000004,0.7024814731040727,0.14,0.027929671949013232,0.2539532558157535
0.30000000000000004,0.7024814731040727,0.145,0.02534759926024588,0.2539532558157535
0.30000000000000004,0.7024814731040727,0.15,0.022911242503838955,0.2539532558157535
0.30000000000000004,0.7024814731040727,0.155,0.020616610737825933,0.2539532558157535
0.30000000000000004,0.7024814731040727,0.16,0.01845996549801658,0.2539532558157535
0.30000000000000004,0.7024814731040727,0.165,0.01643779747957612,0.2539532558157535
0.30000000000000004,0.7024814731040727,0.17,0.014546806066474849,0.2539532558157535
0.30000000000000004,0.7024814731040727,0.17500000000000002,0.012783881286830223,0.2539532558157535
0.30000000000000004,0.7024814731040727,0.18,0.011146087844902765,0.2539532558157535
0.30000000000000004,0.7024814731040727,0.185,0.009630650939070687,0.2539532558157535
0.30000000000000004,0.7024814731040727,0.19,0.008234943622523513,0.2539532558157535
0.30000000000000004,0.7024814731040727,0.195,0.006956475502057698,0.2539532558157535
0.30000000000000004,0.7024814731040727,0.2,0.0057928826020553215,0.2539532558157535
0.30000000000000004,0.7024814731040727,0.20500000000000002,0.004741918246825551,0.2539532558157535
0.30000000000000004,0.7024814731040727,0.21,0.00380144483612678,0.2539532558157535
0.30000000000000004,0.7024814731040727,0.215,0.00296942640671094,0.2539532558157535
0.30000000000000004,0.7024814731040727,0.22,0.0022439218877839708,0.2539532558157535
0.30000000000000004,0.7024814731040727,0.225,0.001623078970944089,0.2539532558157535
0.30000000000000004,0.7024814731040727,0.23,0.0011051285258383246,0.2539532558157535
0.30000000000000004,0.7024814731040727,0.23500000000000001,0.0006883795018195263,0.2539532558157535
0.30000000000000004,0.7024814731040727,0.24,0.0003712142635844268,0.2539532558157535
0.30000000000000004,0.7024814731040727,0.245,0.00015208431533134115,0.2539532558157535
0.30000000000000004,0.7024814731040727,0.25,2.9506373600223998e-05,0.2539532558157535
0.30000000000000004,0.7024814731040727,0.255,2.0587537847280898e-06,0.2539532558157535
0.30000000000000004,0.7024814731040727,0.26,6.837803946941907e-05,0.2539532558157535
0.30000000000000004,0.7024814731040727,0.265,0.00022715600734184334,0.2539532558157535
0.30000000000000004,0.7024814731040727,0.27,0.00047713678354963096,0.2539532558157535
0.30000000000000004,0.7024814731040727,0.275,0.0008171142100839787,0.2539532558157535
0.30000000000000004,0.7024814731040727,0.28,0.0012459294021363726,0.2539532558157535
0.30000000000000004,0.7024814731040727,0.28500000000000003,0.0017624684794400117,0.2539532558157535
0.30000000000000004,0.7024814731040727,0.29,0.00236566045642133,0.2539532558157535
0.30000000000000004,0.7024814731040727,0.295,0.00305447527757214,0.2539532558157535
0.30000000000000004,0.7024814731040727,0.3,0.0038279219858598085,0.2539532558157535
0.3125,0.731751534483409,0.0,0.22140941365517852,0.25853770367336276
0.3125,0.731751534483409,0.005,0.20241851300477426,0.25853770367336276
0.3125,0.731751534483409,0.01,0.18845159603547001,0.25853770367336276
0.3125,0.731751534483409,0.015,0.17635152615080418,0.25853770367336276
0.3125,0.731751534483409,0.02,0.1654673995990626,0.25853770367336276
0.3125,0.731751534483409,0.025,0.1554930627062711,0.25853770367336276
0.3125,0.731751534483409,0.03,0.1462493042204733,0.25853770367336276
0.3125,0.731751534483409,0.035,0.13761821663113546,0.25853770367336276
0.3125,0.731751534483409,0.04,0.12951625695012925,0.25853770367336276
0.3125,0.731751534483409,0.045,0.12188109741730391,0.25853770367336276
0.3125,0.731751534483409,0.05,0.11466443184893463,0.25853770367336276
0.3125,0.731751534483409,0.055,0.10782770561607426,0.25853770367336276
0.3125,0.731751534483409,0.06,0.10133942004160067,0.25853770367336276
0.3125,0.731751534483409,0.065,0.09517334654841564,0.25853770367336276
0.3125,0.731751534483409,0.07,0.08930729656716789,0.25853770367336276
0.3125,0.731751534483409,0.075,0.0837222466283692,0.25853770367336276
0.3125,0.731751534483409,0.08,0.07840169910377132,0.25853770367336276
0.3125,0.731751534483409,0.085,0.07333120429950388,0.25853770367336276
0.3125,0.731751534483409,0.09,0.06849799604782632,0.25853770367336276
0.3125,0.731751534483409,0.095,0.06389070902067048,0.25853770367336276
0.3125,0.731751534483409,0.1,0.059499156096686684,0.25853770367336276
0.3125,0.731751534483409,0.105,0.05531415065894518,0.25853770367336276
0.3125,0.731751534483409,0.11,0.05132736304961402,0.25853770367336276
0.3125,0.731751534483409,0.115,0.04753120336451509,0.25853770367336276
0.3125,0.731751534483409,0.12,0.0439187248219043,0.25853770367336276
0.3125,0.731751534483409,0.125,0.04048354338949971,0.25853770367336276
0.3125,0.731751534483409,0.13,0.037219770395371665,0.25853770367336276
0.3125,0.731751534483409,0.135,0.03412195560802628,0.25853770367336276
0.3125,0.731751534483409,0.14,0.031185038832768894,0.25853770367336276
0.3125,0.731751534483409,0.145,0.028404308492125316,0.25853770367336276
0.3125,0.731751534483409,0.15,0.025775365976735548,0.25853770367336276
0.3125,0.731751534483409,0.155,0.023294094797134582,0.25853770367336276
0.3125,0.731751534483409,0.16,0.02095663375547964,0.25853770367336276
0.3125,0.731751534483409,0.165,0.018759353503510323,0.25853770367336276
0.3125,0.731751534483409,0.17,0.016698835968892656,0.25853770367336276
0.3125,0.731751534483409,0.17500000000000002,0.014771856224007507,0.25853770367336276
0.3125,0.731751534483409,0.18,0.012975366444725939,0.25853770367336276
0.3125,0.731751534483409,0.185,0.011306481665827414,0.25853770367336276
0.3125,0.731751534483409,0.19,0.009762467087614989,0.25853770367336276
0.3125,0.731751534483409,0.195,0.008340726727328995,0.25853770367336276
0.3125,0.731751534483409,0.2,0.007038793240955937,0.25853770367336276
0.3125,0.731751534483409,0.20500000000000002,0.005854318767421707,0.25853770367336276
0.3125,0.731751534483409,0.21,0.0047850666690038846,0.25853770367336276
0.3125,0.731751534483409,0.215,0.00382890406000877,0.25853770367336276
0.3125,0.731751534483409,0.22,0.002983795030967837,0.25853770367336276
0.3125,0.731751534483409,0.225,0.0022477944884068714,0.25853770367336276
0.3125,0.731751534483409,0.23,0.0016190425410177074,0.25853770367336276
0.3125,0.731751534483409,0.23500000000000001,0.001095759372205237,0.25853770367336276
0.3125,0.731751534483409,0.24,0.0006762405467428609,0.25853770367336276
0.3125,0.731751534483409,0.245,0.0003588527058969414,0.25853770367336276
0.3125,0.731751534483409,0.25,0.00014202961105034238,0.25853770367336276
0.3125,0.731751534483409,0.255,2.4268500726136802e-05,0.25853770367336276
0.3125,0.731751534483409,0.26,4.12673010766044e-06,0.25853770367336276
0.3125,0.731751534483409,0.265,8.021866577593607e-05,0.25853770367336276
0.3125,0.731751534483409,0.27,0.0002512128115269036,0.25853770367336276
0.3125,0.731751534483409,0.275,0.0005158291438601831,0.25853770367336276
0.3125,0.731751534483409,0.28,0.0008728366381084533,0.25853770367336276
0.3125,0.731751534483409,0.28500000000000003,0.0013210509682539812,0.25853770367336276
0.3125,0.731751534483409,0.29,0.0018593323652947302,0.25853770367336276
0.3125,0.731751534483409,0.295,0.002486583620622554,0.25853770367336276
0.3125,0.731751534483409,0.3,0.0032017482222727947,0.25853770367336276
0.325,0.7610215958627454,0.0,0.23319140650303388,0.26171517270381617
0.325,0.7610215958627454,0.005,0.21370648991953384,0.26171517270381617
0.325,0.7610215958627454,0.01,0.19927721889266964,0.26171517270381617
0.325,0.7610215958627454,0.015,0.18673536371475224,0.26171517270381617
0.325,0.7610215958627454,0.02,0.17542625677186272,0.26171517270381617
0.325,0.7610215958627454,0.025,0.16504170631909842,0.26171517270381617
0.325,0.7610215958627454,0.03,0.155401193472769,0.26171517270381617
0.325,0.7610215958627454,0.035,0.14638588684815498,0.26171517270381617
0.325,0.7610215958627454,0.04,0.13791154738873754,0.26171517270381617
0.325,0.7610215958627454,0.045,0.1299152975697187,0.26171517270381617
0.325,0.7610215958627454,0.05,0.12234838072822309,0.26171517270381617
0.325,0.7610215958627454,0.055,0.11517186192150687,0.26171517270381617
0.325,0.7610215958627454,0.06,0.10835391315346057,0.26171517270381617
0.325,0.7610215958627454,0.065,0.10186801531846958,0.26171517270381617
0.325,0.7610215958627454,0.07,0.09569171751857213,0.26171517270381617
0.325,0.7610215958627454,0.075,0.0898057570737718,0.26171517270381617
0.325,0.7610215958627454,0.08,0.08419341468170216,0.26171517270381617
0.325,0.7610215958627454,0.085,0.078840033036414,0.26171517270381617
0.325,0.7610215958627454,0.09,0.07373264967168329,0.26171517270381617
0.325,0.7610215958627454,0.095,0.06885971216861599,0.26171517270381617
0.325,0.7610215958627454,0.1,0.06421085389708503,0.26171517270381617
0.325,0.7610215958627454,0.105,0.059776715052273346,0.26171517270381617
0.325,0.7610215958627454,0.11,0.05554879812813347,0.26171517270381617
0.325,0.7610215958627454,0.115,0.05151934994796534,0.26171517270381617
0.325,0.7610215958627454,0.12,0.047681264439132356,0.26171517270381617
0.325,0.7610215958627454,0.125,0.044028001799788996,0.26171517270381617
0.325,0.7610215958627454,0.13,0.040553520755181954,0.26171517270381617
0.325,0.7610215958627454,0.135,0.03725222136691349,0.26171517270381617
0.325,0.7610215958627454,0.14,0.03411889642491947,0.26171517270381617
0.325,0.7610215958627454,0.145,0.031148689876065977,0.26171517270381617
0.325,0.7610215958627454,0.15,0.028337061064730745,0.26171517270381617
0.325,0.7610215958627454,0.155,0.025679753806787775,0.26171517270381617
0.325,0.7610215958627454,0.16,0.023172769508845364,0.26171517270381617
0.325,0.7610215958627454,0.165,0.020812343693105223,0.26171517270381617
0.325,0.7610215958627454,0.17,0.018594925405245585,0.26171517270381617
0.325,0.7610215958627454,0.17500000000000002,0.01651715907548841,0.26171517270381617
0.325,0.7610215958627454,0.18,0.01457586847724951,0.26171517270381617
0.325,0.7610215958627454,0.185,0.012768042487487266,0.26171517270381617
0.325,0.7610215958627454,0.19,0.011090822401263252,0.26171517270381617
0.325,0.7610215958627454,0.195,0.009541490592479572,0.26171517270381617
0.325,0.7610215958627454,0.2,0.008117460345117157,0.26171517270381617
0.325,0.7610215958627454,0.20500000000000002,0.0068162667059566695,0.26171517270381617
0.325,0.7610215958627454,0.21,0.005635558231858191,0.26171517270381617
0.325,0.7610215958627454,0.215,0.004573089523080741,0.26171517270381617
0.325,0.7610215958627454,0.22,0.003626714449494167,0.26171517270381617
0.325,0.7610215958627454,0.225,0.0027943799894643295,0.26171517270381617
0.325,0.7610215958627454,0.23,0.002074120612087782,0.26171517270381617
0.325,0.7610215958627454,0.23500000000000001,0.0014640531426713052,0.26171517270381617
0.325,0.7610215958627454,0.24,0.0009623720591957277,0.26171517270381617
0.325,0.7610215958627454,0.245,0.0005673451741783908,0.26171517270381617
0.325,0.7610215958627454,0.25,0.0002773096620692448,0.26171517270381617
0.325,0.7610215958627454,0.255,9.066839721429912e-05,0.26171517270381617
0.325,0.7610215958627454,0.26,5.886571646925845e-06,0.26171517270381617
0.325,0.7610215958627454,0.265,2.148856560464261e-05,0.26171517270381617
0.325,0.7610215958627454,0.27,0.0001360550468260651,0.26171517270381617
0.325,0.7610215958627454,0.275,0.00034822027741662244,0.26171517270381617
0.325,0.7610215958627454,0.28,0.0006566696094532712,0.26171517270381617
0.325,0.7610215958627454,0.28500000000000003,0.0010601371525722283,0.26171517270381617
0.325,0.7610215958627454,0.29,0.0015574035986036586,0.26171517270381617
0.325,0.7610215958627454,0.295,0.0021472941898987227,0.26171517270381617
0.325,0.7610215958627454,0.3,0.002828676819402076,0.26171517270381617
0.3375,0.7902916572420817,0.0,0.24466441665553246,0.26351064050404976
0.3375,0.7902916572420817,0.005,0.22467404394190743,0.26351064050404976
0.3375,0.7902916572420817,0.01,0.2097701921408007,0.26351064050404976
0.3375,0.7902916572420817,0.015,0.19677444558295337,0.26351064050404976
0.3375,0.7902916572420817,0.02,0.1850286165161345,0.26351064050404976
0.3375,0.7902916572420817,0.025,0.17422261347873658,0.26351064050404976
0.3375,0.7902916572420817,0.03,0.1641747054547941,0.26351064050404976
0.3375,0.7902916572420817,0.035,0.15476520964794493,0.26351064050404976
0.3375,0.7902916572420817,0.04,0.145909246309321,0.26351064050404976
0.3375,0.7902916572420817,0.045,0.1375434351176758,0.26351064050404976
0.3375,0.7902916572420817,0.05,0.12961860727585306,0.26351064050404976
0.3375,0.7902916572420817,0.055,0.12209547937612908,0.26351064050404976
0.3375,0.7902916572420817,0.06,0.11494192075226205,0.26351064050404976
0.3375,0.7902916572420817,0.065,0.10813114242843166,0.26351064050404976
0.3375,0.7902916572420817,0.07,0.10164044933219668,0.26351064050404976
0.3375,0.7902916572420817,0.075,0.09545035264758765,0.26351064050404976
0.3375,0.7902916572420817,0.08,0.0895439212047368,0.26351064050404976
0.3375,0.7902916572420817,0.085,0.08390629660434429,0.26351064050404976
0.3375,0.7902916572420817,0.09,0.07852432355869346,0.26351064050404976
0.3375,0.7902916572420817,0.095,0.0733862632186919,0.26351064050404976
0.3375,0.7902916572420817,0.1,0.0684815675009709,0.26351064050404976
0.3375,0.7902916572420817,0.105,0.06380069906461168,0.26351064050404976
0.3375,0.7902916572420817,0.11,0.05933498599736184,0.26351064050404976
0.3375,0.7902916572420817,0.115,0.055076503270226826,0.26351064050404976
0.3375,0.7902916572420817,0.12,0.05101797510083812,0.26351064050404976
0.3375,0.7902916572420817,0.125,0.04715269383745216,0.26351064050404976
0.3375,0.7902916572420817,0.13,0.04347445203297423,0.26351064050404976
0.3375,0.7902916572420817,0.135,0.039977485150116496,0.26351064050404976
0.3375,0.7902916572420817,0.14,0.036656422909624814,0.26351064050404976
0.3375,0.7902916572420817,0.145,0.033506247721225735,0.26351064050404976
0.3375,0.7902916572420817,0.15,0.030522258961049598,0.26351064050404976
0.3375,0.7902916572420817,0.155,0.027700042107634715,0.26351064050404976
0.3375,0.7902916572420817,0.16,0.025035441940730943,0.26351064050404976
0.3375,0.7902916572420817,0.165,0.02252453915716253,0.26351064050404976
0.3375,0.7902916572420817,0.17,0.020163629876144548,0.26351064050404976
0.3375,0.7902916572420817,0.17500000000000002,0.017949207600274075,0.26351064050404976
0.3375,0.7902916572420817,0.18,0.015877947273415974,0.26351064050404976
0.3375,0.7902916572420817,0.185,0.01394669113711805,0.26351064050404976
