chi_over_J,state,alpha,k_over_k1,probability
1.0,ground,0,-0.7075,2.4151010482556204e-08
1.0,ground,0,-0.7050000000000001,5.7849217904289844e-08
1.0,ground,0,-0.7024999999999999,9.056141539983099e-09
1.0,ground,0,-0.7,4.771216097640618e-08
1.0,ground,0,-0.6975,2.7071629388271727e-09
1.0,ground,0,-0.6950000000000001,3.979705342752787e-08
1.0,ground,0,-0.6924999999999999,3.5272852375071577e-10
1.0,ground,0,-0.69,2.962087195948703e-08
1.0,ground,0,-0.6875,6.4497463814696e-10
1.0,ground,0,-0.685,2.234549189828972e-08
1.0,ground,0,-0.6824999999999999,1.866937336824758e-09
1.0,ground,0,-0.6799999999999999,1.612382491484648e-08
1.0,ground,0,-0.6775,3.3442220360928718e-09
1.0,ground,0,-0.675,1.1180531222134938e-08
1.0,ground,0,-0.6724999999999999,4.736846096931513e-09
1.0,ground,0,-0.6699999999999999,7.452042490677241e-09
1.0,ground,0,-0.6675,6.052105673750163e-09
1.0,ground,0,-0.665,4.8249810982150526e-09
1.0,ground,0,-0.6624999999999999,8.153907834385662e-09
1.0,ground,0,-0.6599999999999999,3.2635917998960797e-09
1.0,ground,0,-0.6575,2.7186310869258194e-08
1.0,ground,0,-0.655,2.7657345740869595e-08
1.0,ground,0,-0.6525000000000001,3.3738106909906093e-08
1.0,ground,0,-0.6499999999999999,4.972641568216988e-08
1.0,ground,0,-0.6475,2.5895496311115245e-08
1.0,ground,0,-0.645,3.553563079342345e-10
1.0,ground,0,-0.6425000000000001,6.167649592724234e-09
1.0,ground,0,-0.6399999999999999,4.96230928351829e-10
1.0,ground,0,-0.6375,3.853618232073741e-09
1.0,ground,0,-0.635,6.743601161962665e-10
1.0,ground,0,-0.6325000000000001,2.7207682447281713e-09
1.0,ground,0,-0.6299999999999999,8.531412630366235e-10
1.0,ground,0,-0.6275,1.9514418599764254e-09
1.0,ground,0,-0.625,9.853643073106499e-10
1.0,ground,0,-0.6225,1.4037901875522247e-09
1.0,ground,0,-0.6199999999999999,1.0383016538218339e-09
1.0,ground,0,-0.6174999999999999,1.0381746903768407e-09
1.0,ground,0,-0.615,9.960953979148699e-10
1.0,ground,0,-0.6125,8.349390005260747e-10
1.0,ground,0,-0.6099999999999999,8.580855962260345e-10
1.0,ground,0,-0.6074999999999999,7.828221069444107e-10
1.0,ground,0,-0.605,6.412252147257922e-10
1.0,ground,0,-0.6025,9.016935194662308e-10
1.0,ground,0,-0.5999999999999999,4.239866595925681e-10
1.0,ground,0,-0.5974999999999999,1.4007719933093636e-09
1.0,ground,0,-0.595,8.322511414924339e-10
1.0,ground,0,-0.5925,4.645575407273164e-09
1.0,ground,0,-0.5900000000000001,1.6019509323860582e-08
1.0,ground,0,-0.5874999999999999,2.918903107460359e-07
1.0,ground,0,-0.585,7.567113876962492e-07
1.0,ground,0,-0.5825,7.222919587676284e-07
1.0,ground,0,-0.5800000000000001,2.880311309030379e-07
1.0,ground,0,-0.5774999999999999,3.7307763582447e-08
1.0,ground,0,-0.575,1.2974161488427044e-10
1.0,ground,0,-0.5725,4.197298249015858e-09
1.0,ground,0,-0.5700000000000001,3.5141553759015864e-10
1.0,ground,0,-0.5674999999999999,1.7103303452808793e-09
1.0,ground,0,-0.565,7.817156799341744e-10
1.0,ground,0,-0.5625,1.0579236942931469e-09
1.0,ground,0,-0.56,1.1529849489935245e-09
1.0,ground,0,-0.5574999999999999,7.323897201840757e-10
1.0,ground,0,-0.5549999999999999,1.5591738364432897e-09
1.0,ground,0,-0.5525,4.966209379193745e-10
1.0,ground,0,-0.55,2.050742710604878e-09
1.0,ground,0,-0.5474999999999999,2.9832091546168073e-10
1.0,ground,0,-0.5449999999999999,2.644309491215889e-09
1.0,ground,0,-0.5425,1.466494186414398e-10
1.0,ground,0,-0.54,3.5618820658969675e-09
1.0,ground,0,-0.5374999999999999,2.298512059304951e-11
1.0,ground,0,-0.5349999999999999,4.546667016499781e-09
1.0,ground,0,-0.5325,1.567664695593387e-11
1.0,ground,0,-0.53,6.029270606975943e-09
1.0,ground,0,-0.5275000000000001,2.2201884987401155e-10
1.0,ground,0,-0.5249999999999999,8.06888635699164e-09
1.0,ground,0,-0.5225,9.063681191713771e-10
1.0,ground,0,-0.52,1.093421762329465e-08
1.0,ground,0,-0.5175000000000001,2.6689191330630767e-09
1.0,ground,0,-0.5149999999999999,1.50176286739211e-08
1.0,ground,0,-0.5125,6.93533844878321e-09
1.0,ground,0,-0.51,2.086690056015876e-08
1.0,ground,0,-0.5075000000000001,1.720106169680256e-08
1.0,ground,0,-0.5049999999999999,2.9360786473726832e-08
1.0,ground,0,-0.5025,4.2871386137862346e-08
1.0,ground,0,-0.5,4.1769549462315157e-08
1.0,ground,0,-0.49750000000000005,1.1229251268425471e-07
1.0,ground,0,-0.4949999999999999,5.985165142335882e-08
1.0,ground,0,-0.49249999999999994,3.2790059007768254e-07
1.0,ground,0,-0.49,8.476979926606383e-08
1.0,ground,0,-0.48750000000000004,1.182302774994275e-06
1.0,ground,0,-0.4849999999999999,1.0695009255069687e-07
1.0,ground,0,-0.48249999999999993,6.654644467758078e-06
1.0,ground,0,-0.48,3.1937000191132776e-08
1.0,ground,0,-0.47750000000000004,0.000145295977106999
1.0,ground,0,-0.47499999999999987,0.0008052958979658211
1.0,ground,0,-0.4724999999999999,0.0014207287352268438
1.0,ground,0,-0.47,0.0010570231878482543
1.0,ground,0,-0.4675,0.0002905284853999122
1.0,ground,0,-0.46499999999999986,7.901991786644152e-06
1.0,ground,0,-0.4624999999999999,7.013375220448462e-06
1.0,ground,0,-0.45999999999999996,1.3981982640608346e-06
1.0,ground,0,-0.4575,9.267631408922808e-07
1.0,ground,0,-0.45500000000000007,5.104368696563695e-07
1.0,ground,0,-0.4524999999999999,1.8686141597702513e-07
1.0,ground,0,-0.44999999999999996,2.440986750011843e-07
1.0,ground,0,-0.4475,4.028570285057729e-08
1.0,ground,0,-0.44500000000000006,1.3282574886925924e-07
1.0,ground,0,-0.4424999999999999,6.613311637002255e-09
1.0,ground,0,-0.43999999999999995,7.708804034784035e-08
1.0,ground,0,-0.4375,2.840301056378536e-10
1.0,ground,0,-0.43500000000000005,4.5935250964257934e-08
1.0,ground,0,-0.4324999999999999,9.83749400233896e-10
1.0,ground,0,-0.42999999999999994,2.7327135980581837e-08
1.0,ground,0,-0.4275,3.0831221297833186e-09
1.0,ground,0,-0.42500000000000004,1.5803957657519265e-08
1.0,ground,0,-0.4224999999999999,4.935778662346341e-09
1.0,ground,0,-0.41999999999999993,8.604799751653408e-09
1.0,ground,0,-0.4175,6.1070070430846e-09
1.0,ground,0,-0.41500000000000004,4.187926762565072e-09
1.0,ground,0,-0.41249999999999987,6.519118331212556e-09
1.0,ground,0,-0.4099999999999999,1.6003704776631966e-09
1.0,ground,0,-0.4075,5.537157994006714e-09
1.0,ground,0,-0.405,1.0984978328561038e-09
1.0,ground,0,-0.40249999999999986,8.134575640282028e-09
1.0,ground,0,-0.3999999999999999,7.359634198389553e-11
1.0,ground,0,-0.39749999999999996,4.610548188573393e-09
1.0,ground,0,-0.395,2.0863447591054937e-10
1.0,ground,0,-0.39250000000000007,3.935806702208574e-09
1.0,ground,0,-0.3899999999999999,6.591302760548124e-10
1.0,ground,0,-0.38749999999999996,2.914466675098422e-09
1.0,ground,0,-0.385,1.2349372751122888e-09
1.0,ground,0,-0.38250000000000006,1.9242809385705388e-09
1.0,ground,0,-0.3799999999999999,1.7901709321645408e-09
1.0,ground,0,-0.37749999999999995,1.0905244805361917e-09
1.0,ground,0,-0.375,2.2275266089222693e-09
1.0,ground,0,-0.37250000000000005,4.894449173572488e-10
1.0,ground,0,-0.3699999999999999,2.5493431899534675e-09
1.0,ground,0,-0.36749999999999994,1.7194255855563468e-10
1.0,ground,0,-0.365,4.177336310199176e-09
1.0,ground,0,-0.36250000000000004,1.2571065502505583e-09
1.0,ground,0,-0.3599999999999999,6.396713420085909e-10
1.0,ground,0,-0.35749999999999993,2.420098478440457e-10
1.0,ground,0,-0.355,2.1113333253944475e-09
1.0,ground,0,-0.35250000000000004,3.770387044742608e-10
1.0,ground,0,-0.34999999999999987,1.006672224692917e-09
1.0,ground,0,-0.3474999999999999,6.641905812141792e-10
1.0,ground,0,-0.345,4.806252238175544e-10
1.0,ground,0,-0.3425,8.057173046113265e-10
1.0,ground,0,-0.33999999999999986,3.04224197272016e-10
1.0,ground,0,-0.3374999999999999,7.227523941521754e-10
1.0,ground,0,-0.33499999999999996,6.616427999851315e-10
1.0,ground,0,-0.3325,5.002902830071155e-10
1.0,ground,0,-0.33000000000000007,1.765893386869833e-09
1.0,ground,0,-0.3274999999999999,7.479739749838774e-10
1.0,ground,0,-0.32499999999999996,3.7721972187657906e-09
1.0,ground,0,-0.3225,3.6569266798041975e-09
1.0,ground,0,-0.32000000000000006,6.609788661843672e-09
1.0,ground,0,-0.3174999999999999,1.6651501717179315e-08
1.0,ground,0,-0.31499999999999995,9.521144803471427e-09
1.0,ground,0,-0.3125,6.772234640534775e-08
1.0,ground,0,-0.31000000000000005,9.760019672728832e-09
1.0,ground,0,-0.3074999999999999,2.9162615947364856e-07
1.0,ground,0,-0.30499999999999994,1.731719427948509e-09
1.0,ground,0,-0.3025,1.7331370132312435e-06
1.0,ground,0,-0.30000000000000004,1.2638958701209713e-07
1.0,ground,0,-0.2974999999999999,3.253874446210452e-05
1.0,ground,0,-0.29499999999999993,0.0002316257194683886
1.0,ground,0,-0.2925,0.0004753842752593267
1.0,ground,0,-0.29000000000000004,0.0004036011450307546
1.0,ground,0,-0.28749999999999987,0.0001301434800198195
1.0,ground,0,-0.2849999999999999,6.137260936762532e-06
1.0,ground,0,-0.2825,2.0757657653069773e-06
1.0,ground,0,-0.28,7.1937382503508e-07
1.0,ground,0,-0.27749999999999986,2.3200684829636542e-07
1.0,ground,0,-0.2749999999999999,1.8950704090088835e-07
1.0,ground,0,-0.27249999999999996,4.258009280226857e-08
1.0,ground,0,-0.27,6.585930138907162e-08
1.0,ground,0,-0.26750000000000007,1.0036456027423305e-08
1.0,ground,0,-0.2649999999999999,2.5836003050359882e-08
1.0,ground,0,-0.26249999999999996,3.1923291884107947e-09
1.0,ground,0,-0.26,1.084778236062737e-08
1.0,ground,0,-0.25750000000000006,1.7946033522533912e-09
1.0,ground,0,-0.2549999999999999,4.884650464796115e-09
1.0,ground,0,-0.25249999999999995,1.8521386332021033e-09
1.0,ground,0,-0.25,2.4468760985907983e-09
1.0,ground,0,-0.24750000000000005,2.4787086765274353e-09
1.0,ground,0,-0.24499999999999988,1.3665140185221393e-09
1.0,ground,0,-0.24249999999999994,3.4622015978926577e-09
1.0,ground,0,-0.24,8.249949571988402e-10
1.0,ground,0,-0.23750000000000004,4.623346922969692e-09
1.0,ground,0,-0.23499999999999988,5.467174777783654e-10
1.0,ground,0,-0.23249999999999993,5.775510630039519e-09
1.0,ground,0,-0.22999999999999998,5.395779209009581e-10
1.0,ground,0,-0.22750000000000004,6.714281631523451e-09
1.0,ground,0,-0.22499999999999987,9.642547930094178e-10
1.0,ground,0,-0.22249999999999992,6.9864558035310605e-09
1.0,ground,0,-0.21999999999999997,1.7824121629195757e-09
1.0,ground,0,-0.21750000000000003,6.835836325237741e-09
1.0,ground,0,-0.21499999999999986,3.2449860436898965e-09
1.0,ground,0,-0.2124999999999999,5.757520076018426e-09
1.0,ground,0,-0.20999999999999996,4.979006714784843e-09
1.0,ground,0,-0.20750000000000002,4.003376442781011e-09
1.0,ground,0,-0.20500000000000007,6.391507161685965e-09
1.0,ground,0,-0.2024999999999999,1.9985151175209145e-09
1.0,ground,0,-0.19999999999999996,6.156301614874041e-09
1.0,ground,0,-0.1975,1.1363792620166628e-09
1.0,ground,0,-0.19500000000000006,2.935317370376079e-09
1.0,ground,0,-0.1924999999999999,7.338384225504061e-09
1.0,ground,0,-0.18999999999999995,2.445721025383212e-08
1.0,ground,0,-0.1875,8.157499622412318e-08
1.0,ground,0,-0.18500000000000005,3.196307565980611e-06
1.0,ground,0,-0.18249999999999988,1.4524885328362344e-05
1.0,ground,0,-0.17999999999999994,2.216351809690472e-05
1.0,ground,0,-0.1775,1.2519950578868718e-05
1.0,ground,0,-0.17500000000000004,1.8422057636620492e-06
1.0,ground,0,-0.17249999999999988,1.5430952502442961e-09
1.0,ground,0,-0.16999999999999993,3.070570357058281e-08
1.0,ground,0,-0.16749999999999998,3.964406438137748e-09
1.0,ground,0,-0.16500000000000004,4.530479848047249e-09
1.0,ground,0,-0.16249999999999987,1.123353801279076e-08
1.0,ground,0,-0.15999999999999992,9.445921540806418e-09
1.0,ground,0,-0.15749999999999997,2.2761498960533474e-08
1.0,ground,0,-0.15500000000000003,1.0729724928662138e-08
1.0,ground,0,-0.15249999999999986,3.790492211963751e-08
1.0,ground,0,-0.1499999999999999,8.217599857697996e-09
1.0,ground,0,-0.14749999999999996,5.5736297667338834e-08
1.0,ground,0,-0.14500000000000002,4.022938965493886e-09
1.0,ground,0,-0.14250000000000007,7.499149716514612e-08
1.0,ground,0,-0.1399999999999999,6.179795890555872e-10
1.0,ground,0,-0.13749999999999996,9.412826911142555e-08
1.0,ground,0,-0.135,7.876699631720514e-10
1.0,ground,0,-0.13250000000000006,1.11587540017727e-07
1.0,ground,0,-0.1299999999999999,7.726477020473383e-09
1.0,ground,0,-0.12749999999999995,1.2659233445824214e-07
1.0,ground,0,-0.125,2.5512438181842596e-08
1.0,ground,0,-0.12250000000000005,1.4278230392557413e-07
1.0,ground,0,-0.11999999999999988,6.379280290608421e-08
1.0,ground,0,-0.11749999999999994,2.12456418867455e-07
1.0,ground,0,-0.11499999999999999,4.839413541856191e-07
1.0,ground,0,-0.11250000000000004,8.487692267123786e-08
1.0,ground,0,-0.10999999999999988,4.212720004717725e-08
1.0,ground,0,-0.10749999999999993,4.1337127056292905e-07
1.0,ground,0,-0.10499999999999998,3.52754468616491e-07
1.0,ground,0,-0.10250000000000004,6.371538950007469e-08
1.0,ground,0,-0.09999999999999987,3.7914893452313385e-07
1.0,ground,0,-0.09749999999999992,2.1125673294986128e-08
1.0,ground,0,-0.09499999999999997,4.742007388565537e-07
1.0,ground,0,-0.09250000000000003,1.0598579815123397e-09
1.0,ground,0,-0.08999999999999986,5.856333536057175e-07
1.0,ground,0,-0.08749999999999991,1.0881457361879107e-08
1.0,ground,0,-0.08499999999999996,6.97737531303227e-07
1.0,ground,0,-0.08250000000000002,7.262808091403832e-08
1.0,ground,0,-0.08000000000000007,7.951070536805095e-07
1.0,ground,0,-0.0774999999999999,2.190838532827647e-07
1.0,ground,0,-0.07499999999999996,8.567696729980586e-07
1.0,ground,0,-0.07250000000000001,4.83952192469442e-07
1.0,ground,0,-0.07000000000000006,9.081224170698406e-07
1.0,ground,0,-0.0674999999999999,1.010251998377183e-06
1.0,ground,0,-0.06499999999999995,7.949204421835471e-07
1.0,ground,0,-0.0625,1.7344323917946547e-06
1.0,ground,0,-0.06000000000000005,6.60375220283863e-07
1.0,ground,0,-0.057499999999999885,2.9302348884759608e-06
1.0,ground,0,-0.05499999999999994,4.183455256198128e-07
1.0,ground,0,-0.05249999999999999,4.741014632576894e-06
1.0,ground,0,-0.050000000000000044,1.37375791100665e-07
1.0,ground,0,-0.047499999999999876,7.468232124920433e-06
1.0,ground,0,-0.04499999999999993,4.325811304660808e-09
1.0,ground,0,-0.04249999999999998,1.1590720801667572e-05
1.0,ground,0,-0.040000000000000036,5.538189225536354e-07
1.0,ground,0,-0.03749999999999987,1.791636891922688e-05
1.0,ground,0,-0.03499999999999992,3.2736647526389793e-06
1.0,ground,0,-0.03249999999999997,2.7925614910853384e-05
1.0,ground,0,-0.030000000000000027,1.2500793670663294e-05
1.0,ground,0,-0.027499999999999858,4.4578610717955515e-05
1.0,ground,0,-0.02499999999999991,4.226649222518958e-05
1.0,ground,0,-0.022499999999999964,7.460278976924302e-05
1.0,ground,0,-0.020000000000000018,0.00014667282516093625
1.0,ground,0,-0.01749999999999985,0.0001363297149225674
1.0,ground,0,-0.014999999999999902,0.0006046722143135563
1.0,ground,0,-0.012499999999999956,0.00029706356190447567
1.0,ground,0,-0.010000000000000009,0.003893591916206995
1.0,ground,0,-0.007500000000000062,0.0010220380697188963
1.0,ground,0,-0.004999999999999893,0.11382539108168362
1.0,ground,0,-0.0024999999999999467,0.5052397085980095
1.0,ground,0,0.0,0.7767103110192858
1.0,ground,0,0.0024999999999999467,0.5052397085980095
1.0,ground,0,0.004999999999999893,0.11382539108168362
1.0,ground,0,0.00749999999999984,0.0010220380697200547
1.0,ground,0,0.010000000000000231,0.003893591916206992
1.0,ground,0,0.012500000000000178,0.0002970635619042826
1.0,ground,0,0.015000000000000124,0.0006046722143136089
1.0,ground,0,0.01750000000000007,0.00013632971492250762
1.0,ground,0,0.020000000000000018,0.00014667282516093625
1.0,ground,0,0.022499999999999964,7.460278976924302e-05
1.0,ground,0,0.02499999999999991,4.226649222518958e-05
1.0,ground,0,0.027499999999999858,4.4578610717955515e-05
1.0,ground,0,0.03000000000000025,1.2500793670668253e-05
1.0,ground,0,0.032500000000000195,2.792561491084886e-05
1.0,ground,0,0.03500000000000014,3.273664752641425e-06
1.0,ground,0,0.03750000000000009,1.7916368919224792e-05
1.0,ground,0,0.040000000000000036,5.538189225536354e-07
1.0,ground,0,0.04249999999999998,1.1590720801667572e-05
1.0,ground,0,0.04499999999999993,4.325811304660808e-09
1.0,ground,0,0.047499999999999876,7.468232124920433e-06
1.0,ground,0,0.04999999999999982,1.3737579110090217e-07
1.0,ground,0,0.05250000000000021,4.741014632577259e-06
1.0,ground,0,0.05500000000000016,4.183455256194097e-07
1.0,ground,0,0.05750000000000011,2.930234888476128e-06
1.0,ground,0,0.06000000000000005,6.60375220283863e-07
1.0,ground,0,0.0625,1.7344323917946547e-06
1.0,ground,0,0.06499999999999995,7.949204421835471e-07
1.0,ground,0,0.0674999999999999,1.010251998377183e-06
1.0,ground,0,0.06999999999999984,9.08122417069971e-07
1.0,ground,0,0.07250000000000023,4.839521924696005e-07
1.0,ground,0,0.07500000000000018,8.567696729978843e-07
1.0,ground,0,0.07750000000000012,2.190838532828679e-07
1.0,ground,0,0.08000000000000007,7.951070536805095e-07
1.0,ground,0,0.08250000000000002,7.262808091403832e-08
1.0,ground,0,0.08499999999999996,6.97737531303227e-07
1.0,ground,0,0.08749999999999991,1.0881457361879107e-08
1.0,ground,0,0.08999999999999986,5.856333536057175e-07
1.0,ground,0,0.09250000000000025,1.0598579815128358e-09
1.0,ground,0,0.0950000000000002,4.742007388566814e-07
1.0,ground,0,0.09750000000000014,2.1125673295010715e-08
1.0,ground,0,0.10000000000000009,3.7914893452289e-07
1.0,ground,0,0.10250000000000004,6.371538950007469e-08
1.0,ground,0,0.10499999999999998,3.52754468616491e-07
1.0,ground,0,0.10749999999999993,4.1337127056292905e-07
1.0,ground,0,0.10999999999999988,4.212720004717725e-08
1.0,ground,0,0.11249999999999982,8.48769226710815e-08
1.0,ground,0,0.11500000000000021,4.839413541856733e-07
1.0,ground,0,0.11750000000000016,2.1245641886719428e-07
1.0,ground,0,0.1200000000000001,6.379280290632291e-08
1.0,ground,0,0.12250000000000005,1.4278230392557413e-07
1.0,ground,0,0.125,2.5512438181842596e-08
1.0,ground,0,0.12749999999999995,1.2659233445824214e-07
1.0,ground,0,0.1299999999999999,7.726477020473383e-09
1.0,ground,0,0.13249999999999984,1.1158754001837052e-07
1.0,ground,0,0.13500000000000023,7.876699631581894e-10
1.0,ground,0,0.13750000000000018,9.412826911129968e-08
1.0,ground,0,0.14000000000000012,6.179795890629344e-10
1.0,ground,0,0.14250000000000007,7.499149716514612e-08
1.0,ground,0,0.14500000000000002,4.022938965493886e-09
1.0,ground,0,0.14749999999999996,5.5736297667338834e-08
1.0,ground,0,0.1499999999999999,8.217599857697996e-09
1.0,ground,0,0.15249999999999986,3.790492211963751e-08
1.0,ground,0,0.15500000000000025,1.0729724928463262e-08
1.0,ground,0,0.1575000000000002,2.276149896051069e-08
1.0,ground,0,0.16000000000000014,9.445921540857057e-09
1.0,ground,0,0.1625000000000001,1.123353801268547e-08
1.0,ground,0,0.16500000000000004,4.530479848047249e-09
1.0,ground,0,0.16749999999999998,3.964406438137748e-09
1.0,ground,0,0.16999999999999993,3.070570357058281e-08
1.0,ground,0,0.17249999999999988,1.5430952502442961e-09
1.0,ground,0,0.17500000000000027,1.842205763662705e-06
1.0,ground,0,0.1775000000000002,1.2519950578869304e-05
1.0,ground,0,0.18000000000000016,2.216351809690858e-05
1.0,ground,0,0.1825000000000001,1.4524885328362643e-05
1.0,ground,0,0.18500000000000005,3.196307565980611e-06
1.0,ground,0,0.1875,8.157499622412318e-08
1.0,ground,0,0.18999999999999995,2.445721025383212e-08
1.0,ground,0,0.1924999999999999,7.338384225504061e-09
1.0,ground,0,0.19499999999999984,2.935317370357541e-09
1.0,ground,0,0.19750000000000023,1.136379262019408e-09
1.0,ground,0,0.20000000000000018,6.1563016149071405e-09
1.0,ground,0,0.20250000000000012,1.9985151175465873e-09
1.0,ground,0,0.20500000000000007,6.391507161685965e-09
1.0,ground,0,0.20750000000000002,4.003376442781011e-09
1.0,ground,0,0.20999999999999996,4.979006714784843e-09
1.0,ground,0,0.2124999999999999,5.757520076018426e-09
1.0,ground,0,0.21499999999999986,3.2449860436898965e-09
1.0,ground,0,0.21750000000000025,6.83583632526953e-09
1.0,ground,0,0.2200000000000002,1.7824121629185535e-09
1.0,ground,0,0.22250000000000014,6.986455803434502e-09
1.0,ground,0,0.2250000000000001,9.642547929997915e-10
1.0,ground,0,0.22750000000000004,6.714281631523451e-09
1.0,ground,0,0.22999999999999998,5.395779209009581e-10
1.0,ground,0,0.23249999999999993,5.775510630039519e-09
1.0,ground,0,0.23499999999999988,5.467174777783654e-10
1.0,ground,0,0.23750000000000027,4.623346922899849e-09
1.0,ground,0,0.2400000000000002,8.249949572232497e-10
1.0,ground,0,0.24250000000000016,3.4622015978254513e-09
1.0,ground,0,0.2450000000000001,1.3665140185243768e-09
1.0,ground,0,0.24750000000000005,2.4787086765274353e-09
1.0,ground,0,0.25,2.4468760985907983e-09
1.0,ground,0,0.25249999999999995,1.8521386332021033e-09
1.0,ground,0,0.2549999999999999,4.884650464796115e-09
1.0,ground,0,0.25749999999999984,1.7946033522268581e-09
1.0,ground,0,0.26000000000000023,1.0847782360599201e-08
1.0,ground,0,0.2625000000000002,3.1923291883736266e-09
1.0,ground,0,0.2650000000000001,2.5836003050622287e-08
1.0,ground,0,0.26750000000000007,1.0036456027423305e-08
1.0,ground,0,0.27,6.585930138907162e-08
1.0,ground,0,0.27249999999999996,4.258009280226857e-08
1.0,ground,0,0.2749999999999999,1.8950704090088835e-07
1.0,ground,0,0.27749999999999986,2.3200684829636542e-07
1.0,ground,0,0.28000000000000025,7.193738250340655e-07
1.0,ground,0,0.2825000000000002,2.0757657653059355e-06
1.0,ground,0,0.28500000000000014,6.137260936764119e-06
1.0,ground,0,0.2875000000000001,0.0001301434800198428
1.0,ground,0,0.29000000000000004,0.0004036011450307546
1.0,ground,0,0.2925,0.0004753842752593267
1.0,ground,0,0.29499999999999993,0.0002316257194683886
1.0,ground,0,0.2974999999999999,3.253874446210452e-05
1.0,ground,0,0.30000000000000027,1.2638958701230423e-07
1.0,ground,0,0.3025000000000002,1.733137013229489e-06
1.0,ground,0,0.30500000000000016,1.7317194279550003e-09
1.0,ground,0,0.3075000000000001,2.916261594738482e-07
1.0,ground,0,0.31000000000000005,9.760019672728832e-09
1.0,ground,0,0.3125,6.772234640534775e-08
1.0,ground,0,0.31499999999999995,9.521144803471427e-09
1.0,ground,0,0.3174999999999999,1.6651501717179315e-08
1.0,ground,0,0.31999999999999984,6.609788661772103e-09
1.0,ground,0,0.32250000000000023,3.6569266798525023e-09
1.0,ground,0,0.3250000000000002,3.772197218683751e-09
1.0,ground,0,0.3275000000000001,7.479739750128475e-10
1.0,ground,0,0.33000000000000007,1.765893386869833e-09
1.0,ground,0,0.3325,5.002902830071155e-10
1.0,ground,0,0.33499999999999996,6.616427999851315e-10
1.0,ground,0,0.3374999999999999,7.227523941521754e-10
1.0,ground,0,0.33999999999999986,3.04224197272016e-10
1.0,ground,0,0.34250000000000025,8.057173045579461e-10
1.0,ground,0,0.3450000000000002,4.806252238354736e-10
1.0,ground,0,0.34750000000000014,6.641905812362662e-10
1.0,ground,0,0.3500000000000001,1.0066722247419938e-09
1.0,ground,0,0.35250000000000004,3.770387044742608e-10
1.0,ground,0,0.355,2.1113333253944475e-09
1.0,ground,0,0.35749999999999993,2.420098478440457e-10
1.0,ground,0,0.3599999999999999,6.396713420085909e-10
1.0,ground,0,0.36250000000000027,1.2571065502363405e-09
1.0,ground,0,0.3650000000000002,4.1773363101291405e-09
1.0,ground,0,0.36750000000000016,1.7194255855898378e-10
1.0,ground,0,0.3700000000000001,2.549343189947577e-09
1.0,ground,0,0.37250000000000005,4.894449173572488e-10
1.0,ground,0,0.375,2.2275266089222693e-09
1.0,ground,0,0.37749999999999995,1.0905244805361917e-09
1.0,ground,0,0.3799999999999999,1.7901709321645408e-09
1.0,ground,0,0.38249999999999984,1.924280938518148e-09
1.0,ground,0,0.38500000000000023,1.2349372750828957e-09
1.0,ground,0,0.3875000000000002,2.9144666750602902e-09
1.0,ground,0,0.3900000000000001,6.591302760727085e-10
1.0,ground,0,0.39250000000000007,3.935806702208574e-09
1.0,ground,0,0.395,2.0863447591054937e-10
1.0,ground,0,0.39749999999999996,4.610548188573393e-09
1.0,ground,0,0.3999999999999999,7.359634198389553e-11
1.0,ground,0,0.40249999999999986,8.134575640282028e-09
1.0,ground,0,0.40500000000000025,1.0984978328157186e-09
1.0,ground,0,0.4075000000000002,5.537157994161554e-09
1.0,ground,0,0.41000000000000014,1.6003704776730206e-09
1.0,ground,0,0.4125000000000001,6.519118331005072e-09
1.0,ground,0,0.41500000000000004,4.187926762565072e-09
1.0,ground,0,0.4175,6.1070070430846e-09
1.0,ground,0,0.41999999999999993,8.604799751653408e-09
1.0,ground,0,0.4224999999999999,4.935778662346341e-09
1.0,ground,0,0.42500000000000027,1.580395765727779e-08
1.0,ground,0,0.4275000000000002,3.08312212985188e-09
1.0,ground,0,0.43000000000000016,2.732713598047038e-08
1.0,ground,0,0.4325000000000001,9.837494002355048e-10
1.0,ground,0,0.43500000000000005,4.5935250964257934e-08
1.0,ground,0,0.4375,2.840301056378536e-10
1.0,ground,0,0.43999999999999995,7.708804034784035e-08
1.0,ground,0,0.4424999999999999,6.613311637002255e-09
1.0,ground,0,0.44499999999999984,1.3282574886933065e-07
1.0,ground,0,0.44750000000000023,4.028570285026309e-08
1.0,ground,0,0.4500000000000002,2.4409867500113686e-07
1.0,ground,0,0.4525000000000001,1.8686141597709456e-07
1.0,ground,0,0.45500000000000007,5.104368696563695e-07
1.0,ground,0,0.4575,9.267631408922808e-07
1.0,ground,0,0.45999999999999996,1.3981982640608346e-06
1.0,ground,0,0.4624999999999999,7.013375220448462e-06
1.0,ground,0,0.46499999999999986,7.901991786644152e-06
1.0,ground,0,0.46750000000000025,0.00029052848539997674
1.0,ground,0,0.4700000000000002,0.0010570231878483014
1.0,ground,0,0.47250000000000014,0.0014207287352268323
1.0,ground,0,0.4750000000000001,0.0008052958979657195
1.0,ground,0,0.47750000000000004,0.000145295977106999
1.0,ground,0,0.48,3.1937000191132776e-08
1.0,ground,0,0.48249999999999993,6.654644467758078e-06
1.0,ground,0,0.4849999999999999,1.0695009255069687e-07
1.0,ground,0,0.48750000000000027,1.1823027749948995e-06
1.0,ground,0,0.4900000000000002,8.476979926644971e-08
1.0,ground,0,0.49250000000000016,3.2790059007800013e-07
1.0,ground,0,0.4950000000000001,5.985165142348721e-08
