target_id,panel,a,series_id,schedule,stage_M,n_query,error,evidence_kind
T_FIG2,a=1/3,0.3333333333333333,LIS_SIM,LIS,15,25600,0.0006638381756164644,independent_numerics
T_FIG2,a=1/3,0.3333333333333333,LIS_CRB,LIS,15,25600,0.0006381996508895697,analytic_reference
T_FIG2,a=1/3,0.3333333333333333,LIS_SIM,LIS,16,28900,0.0006142331880140688,independent_numerics
T_FIG2,a=1/3,0.3333333333333333,LIS_CRB,LIS,16,28900,0.0005826918150227075,analytic_reference
T_FIG2,a=1/3,0.3333333333333333,LIS_SIM,LIS,17,32400,0.0005743396218556807,independent_numerics
T_FIG2,a=1/3,0.3333333333333333,LIS_CRB,LIS,17,32400,0.0005347899456798772,analytic_reference
T_FIG2,a=1/3,0.3333333333333333,LIS_SIM,LIS,18,36100,0.0005328061291613815,independent_numerics
T_FIG2,a=1/3,0.3333333333333333,LIS_CRB,LIS,18,36100,0.000493110675097366,analytic_reference
T_FIG2,a=1/3,0.3333333333333333,LIS_SIM,LIS,19,40000,0.0004902387549490185,independent_numerics
T_FIG2,a=1/3,0.3333333333333333,LIS_CRB,LIS,19,40000,0.0004565781675658281,analytic_reference
T_FIG2,a=1/3,0.3333333333333333,LIS_SIM,LIS,20,44100,0.0004570080222587085,independent_numerics
T_FIG2,a=1/3,0.3333333333333333,LIS_CRB,LIS,20,44100,0.0004243444896133128,analytic_reference
T_FIG2,a=1/3,0.3333333333333333,LIS_SIM,LIS,21,48400,0.0004171749564171053,independent_numerics
T_FIG2,a=1/3,0.3333333333333333,LIS_CRB,LIS,21,48400,0.0003957332533002482,analytic_reference
T_FIG2,a=1/3,0.3333333333333333,LIS_SIM,LIS,22,52900,0.0003855513670943244,independent_numerics
T_FIG2,a=1/3,0.3333333333333333,LIS_CRB,LIS,22,52900,0.0003701990215893418,analytic_reference
T_FIG2,a=1/3,0.3333333333333333,LIS_SIM,LIS,23,57600,0.0003631968297139197,independent_numerics
T_FIG2,a=1/3,0.3333333333333333,LIS_CRB,LIS,23,57600,0.0003472975988045109,analytic_reference
T_FIG2,a=1/3,0.3333333333333333,LIS_SIM,LIS,24,62500,0.0003374541616195845,independent_numerics
T_FIG2,a=1/3,0.3333333333333333,LIS_CRB,LIS,24,62500,0.0003266639717000168,analytic_reference
T_FIG2,a=1/3,0.3333333333333333,LIS_SIM,LIS,25,67600,0.0003249232446874387,independent_numerics
T_FIG2,a=1/3,0.3333333333333333,LIS_CRB,LIS,25,67600,0.000307995714454246,analytic_reference
T_FIG2,a=1/3,0.3333333333333333,LIS_SIM,LIS,26,72900,0.0003090222092226194,independent_numerics
T_FIG2,a=1/3,0.3333333333333333,LIS_CRB,LIS,26,72900,0.0002910403532505596,analytic_reference
T_FIG2,a=1/3,0.3333333333333333,LIS_SIM,LIS,27,78400,0.0002919945831724336,independent_numerics
T_FIG2,a=1/3,0.3333333333333333,LIS_CRB,LIS,27,78400,0.0002755856389010447,analytic_reference
T_FIG2,a=1/3,0.3333333333333333,LIS_SIM,LIS,28,84100,0.0002698589767914445,independent_numerics
T_FIG2,a=1/3,0.3333333333333333,LIS_CRB,LIS,28,84100,0.000261451981646512,analytic_reference
T_FIG2,a=1/3,0.3333333333333333,LIS_SIM,LIS,29,90000,0.0002597543230631352,independent_numerics
T_FIG2,a=1/3,0.3333333333333333,LIS_CRB,LIS,29,90000,0.0002484865119125207,analytic_reference
T_FIG2,a=1/3,0.3333333333333333,LIS_SIM,LIS,30,96100,0.0002477264013972595,independent_numerics
T_FIG2,a=1/3,0.3333333333333333,LIS_CRB,LIS,30,96100,0.0002365583766946393,analytic_reference
T_FIG2,a=1/3,0.3333333333333333,LIS_SIM,LIS,31,102400,0.0002356783275837471,independent_numerics
T_FIG2,a=1/3,0.3333333333333333,LIS_CRB,LIS,31,102400,0.0002255549841503195,analytic_reference
T_FIG2,a=1/3,0.3333333333333333,EIS_SIM,EIS,0,100,0.04699089745285042,independent_numerics
T_FIG2,a=1/3,0.3333333333333333,EIS_CRB,EIS,0,100,0.04714045207910317,analytic_reference
T_FIG2,a=1/3,0.3333333333333333,EIS_SIM,EIS,1,400,0.02940399287990601,independent_numerics
T_FIG2,a=1/3,0.3333333333333333,EIS_CRB,EIS,1,400,0.0149071198499986,analytic_reference
T_FIG2,a=1/3,0.3333333333333333,EIS_SIM,EIS,2,900,0.01138326053646742,independent_numerics
T_FIG2,a=1/3,0.3333333333333333,EIS_CRB,EIS,2,900,0.007968190728895957,analytic_reference
T_FIG2,a=1/3,0.3333333333333333,EIS_SIM,EIS,3,1800,0.004434522725801054,independent_numerics
T_FIG2,a=1/3,0.3333333333333333,EIS_CRB,EIS,3,1800,0.004376881095324085,analytic_reference
T_FIG2,a=1/3,0.3333333333333333,EIS_SIM,EIS,4,3500,0.002202764338783738,independent_numerics
T_FIG2,a=1/3,0.3333333333333333,EIS_CRB,EIS,4,3500,0.002342427896421022,analytic_reference
T_FIG2,a=1/3,0.3333333333333333,EIS_SIM,EIS,5,6800,0.001991988212787261,independent_numerics
T_FIG2,a=1/3,0.3333333333333333,EIS_CRB,EIS,5,6800,0.001219602888774337,analytic_reference
T_FIG2,a=1/3,0.3333333333333333,EIS_SIM,EIS,6,13300,0.0006206637556295414,independent_numerics
T_FIG2,a=1/3,0.3333333333333333,EIS_CRB,EIS,6,13300,0.0006233524845742322,analytic_reference
T_FIG2,a=1/3,0.3333333333333333,EIS_SIM,EIS,7,26200,0.0003226887440814393,independent_numerics
T_FIG2,a=1/3,0.3333333333333333,EIS_CRB,EIS,7,26200,0.0003152519949406393,analytic_reference
T_FIG2,a=1/3,0.3333333333333333,EIS_SIM,EIS,8,51900,0.0001605630049189868,independent_numerics
T_FIG2,a=1/3,0.3333333333333333,EIS_CRB,EIS,8,51900,0.0001585424276582114,analytic_reference
T_FIG2,a=1/3,0.3333333333333333,EIS_SIM,EIS,9,103200,6.587499720716085e-05,independent_numerics
T_FIG2,a=1/3,0.3333333333333333,EIS_CRB,EIS,9,103200,7.950288662234229e-05,analytic_reference
T_FIG2,a=1/6,0.1666666666666667,CLASSICAL_SIM,Classical,0,100,0.03844794460623928,independent_numerics
T_FIG2,a=1/6,0.1666666666666667,CLASSICAL_CRB,Classical,0,100,0.0372677996249965,analytic_reference
T_FIG2,a=1/6,0.1666666666666667,CLASSICAL_SIM,Classical,1,400,0.01909081003461555,independent_numerics
T_FIG2,a=1/6,0.1666666666666667,CLASSICAL_CRB,Classical,1,400,0.01863389981249825,analytic_reference
T_FIG2,a=1/6,0.1666666666666667,CLASSICAL_SIM,Classical,2,900,0.01250269106835074,independent_numerics
T_FIG2,a=1/6,0.1666666666666667,CLASSICAL_CRB,Classical,2,900,0.01242259987499883,analytic_reference
T_FIG2,a=1/6,0.1666666666666667,CLASSICAL_SIM,Classical,3,1600,0.009583428441557042,independent_numerics
T_FIG2,a=1/6,0.1666666666666667,CLASSICAL_CRB,Classical,3,1600,0.009316949906249124,analytic_reference
T_FIG2,a=1/6,0.1666666666666667,CLASSICAL_SIM,Classical,4,2500,0.007720360383067908,independent_numerics
T_FIG2,a=1/6,0.1666666666666667,CLASSICAL_CRB,Classical,4,2500,0.007453559924999299,analytic_reference
T_FIG2,a=1/6,0.1666666666666667,CLASSICAL_SIM,Classical,5,3600,0.006132292836460011,independent_numerics
T_FIG2,a=1/6,0.1666666666666667,CLASSICAL_CRB,Classical,5,3600,0.006211299937499416,analytic_reference
T_FIG2,a=1/6,0.1666666666666667,CLASSICAL_SIM,Classical,6,4900,0.005417950755002897,independent_numerics
T_FIG2,a=1/6,0.1666666666666667,CLASSICAL_CRB,Classical,6,4900,0.0053239713749995,analytic_reference
T_FIG2,a=1/6,0.1666666666666667,CLASSICAL_SIM,Classical,7,6400,0.004608207243791898,independent_numerics
T_FIG2,a=1/6,0.1666666666666667,CLASSICAL_CRB,Classical,7,6400,0.004658474953124562,analytic_reference
T_FIG2,a=1/6,0.1666666666666667,CLASSICAL_SIM,Classical,8,8100,0.003957663469419072,independent_numerics
T_FIG2,a=1/6,0.1666666666666667,CLASSICAL_CRB,Classical,8,8100,0.00414086662499961,analytic_reference
T_FIG2,a=1/6,0.1666666666666667,CLASSICAL_SIM,Classical,9,10000,0.00363389063004256,independent_numerics
T_FIG2,a=1/6,0.1666666666666667,CLASSICAL_CRB,Classical,9,10000,0.003726779962499649,analytic_reference
T_FIG2,a=1/6,0.1666666666666667,CLASSICAL_SIM,Classical,10,12100,0.003297688891962143,independent_numerics
T_FIG2,a=1/6,0.1666666666666667,CLASSICAL_CRB,Classical,10,12100,0.003387981784090591,analytic_reference
T_FIG2,a=1/6,0.1666666666666667,CLASSICAL_SIM,Classical,11,14400,0.003238455129855347,independent_numerics
T_FIG2,a=1/6,0.1666666666666667,CLASSICAL_CRB,Classical,11,14400,0.003105649968749708,analytic_reference
T_FIG2,a=1/6,0.1666666666666667,CLASSICAL_SIM,Classical,12,16900,0.002814337317391293,independent_numerics
T_FIG2,a=1/6,0.1666666666666667,CLASSICAL_CRB,Classical,12,16900,0.002866753817307423,analytic_reference
T_FIG2,a=1/6,0.1666666666666667,CLASSICAL_SIM,Classical,13,19600,0.002604433229450458,independent_numerics
T_FIG2,a=1/6,0.1666666666666667,CLASSICAL_CRB,Classical,13,19600,0.00266198568749975,analytic_reference
T_FIG2,a=1/6,0.1666666666666667,CLASSICAL_SIM,Classical,14,22500,0.002421502033607536,independent_numerics
T_FIG2,a=1/6,0.1666666666666667,CLASSICAL_CRB,Classical,14,22500,0.002484519974999766,analytic_reference
T_FIG2,a=1/6,0.1666666666666667,CLASSICAL_SIM,Classical,15,25600,0.002346132722566836,independent_numerics
T_FIG2,a=1/6,0.1666666666666667,CLASSICAL_CRB,Classical,15,25600,0.002329237476562281,analytic_reference
T_FIG2,a=1/6,0.1666666666666667,CLASSICAL_SIM,Classical,16,28900,0.002271857127406384,independent_numerics
T_FIG2,a=1/6,0.1666666666666667,CLASSICAL_CRB,Classical,16,28900,0.002192223507352735,analytic_reference
T_FIG2,a=1/6,0.1666666666666667,CLASSICAL_SIM,Classical,17,32400,0.002138871742043752,independent_numerics
T_FIG2,a=1/6,0.1666666666666667,CLASSICAL_CRB,Classical,17,32400,0.002070433312499805,analytic_reference
T_FIG2,a=1/6,0.1666666666666667,CLASSICAL_SIM,Classical,18,36100,0.001900229785299366,independent_numerics
T_FIG2,a=1/6,0.1666666666666667,CLASSICAL_CRB,Classical,18,36100,0.00196146313815771,analytic_reference
T_FIG2,a=1/6,0.1666666666666667,CLASSICAL_SIM,Classical,19,40000,0.001845328411000179,independent_numerics
T_FIG2,a=1/6,0.1666666666666667,CLASSICAL_CRB,Classical,19,40000,0.001863389981249825,analytic_reference
T_FIG2,a=1/6,0.1666666666666667,CLASSICAL_SIM,Classical,20,44100,0.001779537458053515,independent_numerics
T_FIG2,a=1/6,0.1666666666666667,CLASSICAL_CRB,Classical,20,44100,0.001774657124999833,analytic_reference
T_FIG2,a=1/6,0.1666666666666667,CLASSICAL_SIM,Classical,21,48400,0.001707221804621319,independent_numerics
T_FIG2,a=1/6,0.1666666666666667,CLASSICAL_CRB,Classical,21,48400,0.001693990892045295,analytic_reference
T_FIG2,a=1/6,0.1666666666666667,CLASSICAL_SIM,Classical,22,52900,0.00167623870209404,independent_numerics
T_FIG2,a=1/6,0.1666666666666667,CLASSICAL_CRB,Classical,22,52900,0.001620339114130282,analytic_reference
T_FIG2,a=1/6,0.1666666666666667,CLASSICAL_SIM,Classical,23,57600,0.001576989625653079,independent_numerics
T_FIG2,a=1/6,0.1666666666666667,CLASSICAL_CRB,Classical,23,57600,0.001552824984374854,analytic_reference
T_FIG2,a=1/6,0.1666666666666667,CLASSICAL_SIM,Classical,24,62500,0.001460882314828193,independent_numerics
T_FIG2,a=1/6,0.1666666666666667,CLASSICAL_CRB,Classical,24,62500,0.00149071198499986,analytic_reference
T_FIG2,a=1/6,0.1666666666666667,CLASSICAL_SIM,Classical,25,67600,0.001388708735481048,independent_numerics
T_FIG2,a=1/6,0.1666666666666667,CLASSICAL_CRB,Classical,25,67600,0.001433376908653711,analytic_reference
T_FIG2,a=1/6,0.1666666666666667,CLASSICAL_SIM,Classical,26,72900,0.001359312686796211,independent_numerics
T_FIG2,a=1/6,0.1666666666666667,CLASSICAL_CRB,Classical,26,72900,0.00138028887499987,analytic_reference
T_FIG2,a=1/6,0.1666666666666667,CLASSICAL_SIM,Classical,27,78400,0.001282235677505543,independent_numerics
T_FIG2,a=1/6,0.1666666666666667,CLASSICAL_CRB,Classical,27,78400,0.001330992843749875,analytic_reference
T_FIG2,a=1/6,0.1666666666666667,CLASSICAL_SIM,Classical,28,84100,0.001285070952739886,independent_numerics
T_FIG2,a=1/6,0.1666666666666667,CLASSICAL_CRB,Classical,28,84100,0.001285096538792983,analytic_reference
T_FIG2,a=1/6,0.1666666666666667,CLASSICAL_SIM,Classical,29,90000,0.001216076721507567,independent_numerics
T_FIG2,a=1/6,0.1666666666666667,CLASSICAL_CRB,Classical,29,90000,0.001242259987499883,analytic_reference
T_FIG2,a=1/6,0.1666666666666667,CLASSICAL_SIM,Classical,30,96100,0.001185002924756219,independent_numerics
T_FIG2,a=1/6,0.1666666666666667,CLASSICAL_CRB,Classical,30,96100,0.001202187084677306,analytic_reference
T_FIG2,a=1/6,0.1666666666666667,CLASSICAL_SIM,Classical,31,102400,0.001176827011782218,independent_numerics
T_FIG2,a=1/6,0.1666666666666667,CLASSICAL_CRB,Classical,31,102400,0.001164618738281141,analytic_reference
T_FIG2,a=1/6,0.1666666666666667,LIS_SIM,LIS,0,100,0.03761308868648718,independent_numerics
T_FIG2,a=1/6,0.1666666666666667,LIS_CRB,LIS,0,100,0.0372677996249965,analytic_reference
T_FIG2,a=1/6,0.1666666666666667,LIS_SIM,LIS,1,400,0.02726228769506528,independent_numerics
T_FIG2,a=1/6,0.1666666666666667,LIS_CRB,LIS,1,400,0.01178511301977579,analytic_reference
T_FIG2,a=1/6,0.1666666666666667,LIS_SIM,LIS,2,900,0.006205393829736228,independent_numerics
T_FIG2,a=1/6,0.1666666666666667,LIS_CRB,LIS,2,900,0.00629940788348712,analytic_reference
T_FIG2,a=1/6,0.1666666666666667,LIS_SIM,LIS,3,1600,0.004098366072933093,independent_numerics
T_FIG2,a=1/6,0.1666666666666667,LIS_CRB,LIS,3,1600,0.004066250303952221,analytic_reference
T_FIG2,a=1/6,0.1666666666666667,LIS_SIM,LIS,4,2500,0.002989052746717843,independent_numerics
T_FIG2,a=1/6,0.1666666666666667,LIS_CRB,LIS,4,2500,0.002901294265928297,analytic_reference
T_FIG2,a=1/6,0.1666666666666667,LIS_SIM,LIS,5,3600,0.002672297814794874,independent_numerics
T_FIG2,a=1/6,0.1666666666666667,LIS_CRB,LIS,5,3600,0.002203691188949771,analytic_reference
T_FIG2,a=1/6,0.1666666666666667,LIS_SIM,LIS,6,4900,0.001875457449013569,independent_numerics
T_FIG2,a=1/6,0.1666666666666667,LIS_CRB,LIS,6,4900,0.001747141394536531,analytic_reference
T_FIG2,a=1/6,0.1666666666666667,LIS_SIM,LIS,7,6400,0.001586937718349682,independent_numerics
T_FIG2,a=1/6,0.1666666666666667,LIS_CRB,LIS,7,6400,0.001429154876187574,analytic_reference
T_FIG2,a=1/6,0.1666666666666667,LIS_SIM,LIS,8,8100,0.001324540538860699,independent_numerics
T_FIG2,a=1/6,0.1666666666666667,LIS_CRB,LIS,8,8100,0.001197214210890599,analytic_reference
T_FIG2,a=1/6,0.1666666666666667,LIS_SIM,LIS,9,10000,0.001088221107546705,independent_numerics
T_FIG2,a=1/6,0.1666666666666667,LIS_CRB,LIS,9,10000,0.00102189889914161,analytic_reference
T_FIG2,a=1/6,0.1666666666666667,LIS_SIM,LIS,10,12100,0.0009129509139202669,independent_numerics
T_FIG2,a=1/6,0.1666666666666667,LIS_CRB,LIS,10,12100,0.0008855732124870858,analytic_reference
T_FIG2,a=1/6,0.1666666666666667,LIS_SIM,LIS,11,14400,0.0008069395419868194,independent_numerics
T_FIG2,a=1/6,0.1666666666666667,LIS_CRB,LIS,11,14400,0.0007770873402002614,analytic_reference
T_FIG2,a=1/6,0.1666666666666667,LIS_SIM,LIS,12,16900,0.0007132338976763476,independent_numerics
T_FIG2,a=1/6,0.1666666666666667,LIS_CRB,LIS,12,16900,0.0006890818588289358,analytic_reference
T_FIG2,a=1/6,0.1666666666666667,LIS_SIM,LIS,13,19600,0.0006230324971030939,independent_numerics
T_FIG2,a=1/6,0.1666666666666667,LIS_CRB,LIS,13,19600,0.0006165232800256601,analytic_reference
T_FIG2,a=1/6,0.1666666666666667,LIS_SIM,LIS,14,22500,0.0005713663350179816,independent_numerics
T_FIG2,a=1/6,0.1666666666666667,LIS_CRB,LIS,14,22500,0.0005558644549708917,analytic_reference
T_FIG2,a=1/6,0.1666666666666667,LIS_SIM,LIS,15,25600,0.000513760357891657,independent_numerics
T_FIG2,a=1/6,0.1666666666666667,LIS_CRB,LIS,15,25600,0.0005045411246838362,analytic_reference
T_FIG2,a=1/6,0.1666666666666667,LIS_SIM,LIS,16,28900,0.0004646982266157942,independent_numerics
T_FIG2,a=1/6,0.1666666666666667,LIS_CRB,LIS,16,28900,0.0004606583273523184,analytic_reference
T_FIG2,a=1/6,0.1666666666666667,LIS_SIM,LIS,17,32400,0.0004217816718294945,independent_numerics
T_FIG2,a=1/6,0.1666666666666667,LIS_CRB,LIS,17,32400,0.0004227885745265342,analytic_reference
T_FIG2,a=1/6,0.1666666666666667,LIS_SIM,LIS,18,36100,0.0003886154964753488,independent_numerics
T_FIG2,a=1/6,0.1666666666666667,LIS_CRB,LIS,18,36100,0.000389838217962737,analytic_reference
T_FIG2,a=1/6,0.1666666666666667,LIS_SIM,LIS,19,40000,0.0003543439355638008,independent_numerics
T_FIG2,a=1/6,0.1666666666666667,LIS_CRB,LIS,19,40000,0.0003609567348535083,analytic_reference
T_FIG2,a=1/6,0.1666666666666667,LIS_SIM,LIS,20,44100,0.0003457722827955532,independent_numerics
T_FIG2,a=1/6,0.1666666666666667,LIS_CRB,LIS,20,44100,0.000335473774929933,analytic_reference
T_FIG2,a=1/6,0.1666666666666667,LIS_SIM,LIS,21,48400,0.0003183300573516912,independent_numerics
T_FIG2,a=1/6,0.1666666666666667,LIS_CRB,LIS,21,48400,0.0003128546065742824,analytic_reference
T_FIG2,a=1/6,0.1666666666666667,LIS_SIM,LIS,22,52900,0.000299032525703263,independent_numerics
T_FIG2,a=1/6,0.1666666666666667,LIS_CRB,LIS,22,52900,0.0002926680239470418,analytic_reference
T_FIG2,a=1/6,0.1666666666666667,LIS_SIM,LIS,23,57600,0.0002769585396874681,independent_numerics
T_FIG2,a=1/6,0.1666666666666667,LIS_CRB,LIS,23,57600,0.0002745628595324063,analytic_reference
T_FIG2,a=1/6,0.1666666666666667,LIS_SIM,LIS,24,62500,0.0002616329676116752,independent_numerics
T_FIG2,a=1/6,0.1666666666666667,LIS_CRB,LIS,24,62500,0.0002582505450222097,analytic_reference
T_FIG2,a=1/6,0.1666666666666667,LIS_SIM,LIS,25,67600,0.000244901509778281,independent_numerics
T_FIG2,a=1/6,0.1666666666666667,LIS_CRB,LIS,25,67600,0.0002434919918115653,analytic_reference
T_FIG2,a=1/6,0.1666666666666667,LIS_SIM,LIS,26,72900,0.0002313239918809668,independent_numerics
T_FIG2,a=1/6,0.1666666666666667,LIS_CRB,LIS,26,72900,0.0002300876018229395,analytic_reference
T_FIG2,a=1/6,0.1666666666666667,LIS_SIM,LIS,27,78400,0.0002183053671760065,independent_numerics
T_FIG2,a=1/6,0.1666666666666667,LIS_CRB,LIS,27,78400,0.0002178695773400009,analytic_reference
T_FIG2,a=1/6,0.1666666666666667,LIS_SIM,LIS,28,84100,0.0002076965335619001,independent_numerics
T_FIG2,a=1/6,0.1666666666666667,LIS_CRB,LIS,28,84100,0.0002066959401918794,analytic_reference
T_FIG2,a=1/6,0.1666666666666667,LIS_SIM,LIS,29,90000,0.0001978713879535067,independent_numerics
T_FIG2,a=1/6,0.1666666666666667,LIS_CRB,LIS,29,90000,0.000196445836368532,analytic_reference
T_FIG2,a=1/6,0.1666666666666667,LIS_SIM,LIS,30,96100,0.000185023700266918,independent_numerics
T_FIG2,a=1/6,0.1666666666666667,LIS_CRB,LIS,30,96100,0.0001870158174867885,analytic_reference
T_FIG2,a=1/6,0.1666666666666667,LIS_SIM,LIS,31,102400,0.0001780329120709453,independent_numerics
T_FIG2,a=1/6,0.1666666666666667,LIS_CRB,LIS,31,102400,0.0001783168718795471,analytic_reference
T_FIG2,a=1/6,0.1666666666666667,EIS_SIM,EIS,0,100,0.03619821971459122,independent_numerics
T_FIG2,a=1/6,0.1666666666666667,EIS_CRB,EIS,0,100,0.0372677996249965,analytic_reference
T_FIG2,a=1/6,0.1666666666666667,EIS_SIM,EIS,1,400,0.02491701760312299,independent_numerics
T_FIG2,a=1/6,0.1666666666666667,EIS_CRB,EIS,1,400,0.01178511301977579,analytic_reference
T_FIG2,a=1/6,0.1666666666666667,EIS_SIM,EIS,2,900,0.006203077352631984,independent_numerics
T_FIG2,a=1/6,0.1666666666666667,EIS_CRB,EIS,2,900,0.00629940788348712,analytic_reference
T_FIG2,a=1/6,0.1666666666666667,EIS_SIM,EIS,3,1800,0.003333260923227955,independent_numerics
T_FIG2,a=1/6,0.1666666666666667,EIS_CRB,EIS,3,1800,0.003460228327239166,analytic_reference
T_FIG2,a=1/6,0.1666666666666667,EIS_SIM,EIS,4,3500,0.001883795553310934,independent_numerics
T_FIG2,a=1/6,0.1666666666666667,EIS_CRB,EIS,4,3500,0.001851851851851852,analytic_reference
T_FIG2,a=1/6,0.1666666666666667,EIS_SIM,EIS,5,6800,0.0009955033622162756,independent_numerics
T_FIG2,a=1/6,0.1666666666666667,EIS_CRB,EIS,5,6800,0.0009641807423619768,analytic_reference
T_FIG2,a=1/6,0.1666666666666667,EIS_SIM,EIS,6,13300,0.0004781996908952203,independent_numerics
T_FIG2,a=1/6,0.1666666666666667,EIS_CRB,EIS,6,13300,0.0004928034090948872,analytic_reference
T_FIG2,a=1/6,0.1666666666666667,EIS_SIM,EIS,7,26200,0.0002381186125593007,independent_numerics
T_FIG2,a=1/6,0.1666666666666667,EIS_CRB,EIS,7,26200,0.0002492285852310746,analytic_reference
T_FIG2,a=1/6,0.1666666666666667,EIS_SIM,EIS,8,51900,0.0001284152221974149,independent_numerics
T_FIG2,a=1/6,0.1666666666666667,EIS_CRB,EIS,8,51900,0.0001253387942931058,analytic_reference
T_FIG2,a=1/6,0.1666666666666667,EIS_SIM,EIS,9,103200,6.284571068288496e-05,independent_numerics
T_FIG2,a=1/6,0.1666666666666667,EIS_CRB,EIS,9,103200,6.285255057118313e-05,analytic_reference
T_FIG2,a=1/12,0.08333333333333333,CLASSICAL_SIM,Classical,0,100,0.0281053573382569,independent_numerics
T_FIG2,a=1/12,0.08333333333333333,CLASSICAL_CRB,Classical,0,100,0.02763853991962833,analytic_reference
T_FIG2,a=1/12,0.08333333333333333,CLASSICAL_SIM,Classical,1,400,0.01453575572319666,independent_numerics
T_FIG2,a=1/12,0.08333333333333333,CLASSICAL_CRB,Classical,1,400,0.01381926995981417,analytic_reference
T_FIG2,a=1/12,0.08333333333333333,CLASSICAL_SIM,Classical,2,900,0.009268558293472949,independent_numerics
T_FIG2,a=1/12,0.08333333333333333,CLASSICAL_CRB,Classical,2,900,0.009212846639876111,analytic_reference
T_FIG2,a=1/12,0.08333333333333333,CLASSICAL_SIM,Classical,3,1600,0.006682984586703093,independent_numerics
T_FIG2,a=1/12,0.08333333333333333,CLASSICAL_CRB,Classical,3,1600,0.006909634979907083,analytic_reference
T_FIG2,a=1/12,0.08333333333333333,CLASSICAL_SIM,Classical,4,2500,0.005474193192709873,independent_numerics
T_FIG2,a=1/12,0.08333333333333333,CLASSICAL_CRB,Classical,4,2500,0.005527707983925666,analytic_reference
T_FIG2,a=1/12,0.08333333333333333,CLASSICAL_SIM,Classical,5,3600,0.004683962657071414,independent_numerics
T_FIG2,a=1/12,0.08333333333333333,CLASSICAL_CRB,Classical,5,3600,0.004606423319938055,analytic_reference
T_FIG2,a=1/12,0.08333333333333333,CLASSICAL_SIM,Classical,6,4900,0.0040492325144105,independent_numerics
T_FIG2,a=1/12,0.08333333333333333,CLASSICAL_CRB,Classical,6,4900,0.00394836284566119,analytic_reference
T_FIG2,a=1/12,0.08333333333333333,CLASSICAL_SIM,Classical,7,6400,0.003435534870742877,independent_numerics
T_FIG2,a=1/12,0.08333333333333333,CLASSICAL_CRB,Classical,7,6400,0.003454817489953541,analytic_reference
T_FIG2,a=1/12,0.08333333333333333,CLASSICAL_SIM,Classical,8,8100,0.003118915353576788,independent_numerics
T_FIG2,a=1/12,0.08333333333333333,CLASSICAL_CRB,Classical,8,8100,0.003070948879958704,analytic_reference
T_FIG2,a=1/12,0.08333333333333333,CLASSICAL_SIM,Classical,9,10000,0.002839366322106239,independent_numerics
T_FIG2,a=1/12,0.08333333333333333,CLASSICAL_CRB,Classical,9,10000,0.002763853991962833,analytic_reference
T_FIG2,a=1/12,0.08333333333333333,CLASSICAL_SIM,Classical,10,12100,0.002523036108884095,independent_numerics
T_FIG2,a=1/12,0.08333333333333333,CLASSICAL_CRB,Classical,10,12100,0.00251259453814803,analytic_reference
T_FIG2,a=1/12,0.08333333333333333,CLASSICAL_SIM,Classical,11,14400,0.002369333110905281,independent_numerics
T_FIG2,a=1/12,0.08333333333333333,CLASSICAL_CRB,Classical,11,14400,0.002303211659969028,analytic_reference
T_FIG2,a=1/12,0.08333333333333333,CLASSICAL_SIM,Classical,12,16900,0.00199693120693271,independent_numerics
T_FIG2,a=1/12,0.08333333333333333,CLASSICAL_CRB,Classical,12,16900,0.002126041532279102,analytic_reference
T_FIG2,a=1/12,0.08333333333333333,CLASSICAL_SIM,Classical,13,19600,0.001957741624314531,independent_numerics
T_FIG2,a=1/12,0.08333333333333333,CLASSICAL_CRB,Classical,13,19600,0.001974181422830595,analytic_reference
T_FIG2,a=1/12,0.08333333333333333,CLASSICAL_SIM,Classical,14,22500,0.001786041902927349,independent_numerics
T_FIG2,a=1/12,0.08333333333333333,CLASSICAL_CRB,Classical,14,22500,0.001842569327975222,analytic_reference
T_FIG2,a=1/12,0.08333333333333333,CLASSICAL_SIM,Classical,15,25600,0.001733666236404554,independent_numerics
T_FIG2,a=1/12,0.08333333333333333,CLASSICAL_CRB,Classical,15,25600,0.001727408744976771,analytic_reference
T_FIG2,a=1/12,0.08333333333333333,CLASSICAL_SIM,Classical,16,28900,0.00166027421583031,independent_numerics
T_FIG2,a=1/12,0.08333333333333333,CLASSICAL_CRB,Classical,16,28900,0.00162579646586049,analytic_reference
T_FIG2,a=1/12,0.08333333333333333,CLASSICAL_SIM,Classical,17,32400,0.001515455985328833,independent_numerics
T_FIG2,a=1/12,0.08333333333333333,CLASSICAL_CRB,Classical,17,32400,0.001535474439979352,analytic_reference
T_FIG2,a=1/12,0.08333333333333333,CLASSICAL_SIM,Classical,18,36100,0.001438473272370216,independent_numerics
T_FIG2,a=1/12,0.08333333333333333,CLASSICAL_CRB,Classical,18,36100,0.001454659995769912,analytic_reference
T_FIG2,a=1/12,0.08333333333333333,CLASSICAL_SIM,Classical,19,40000,0.00143270579770509,independent_numerics
T_FIG2,a=1/12,0.08333333333333333,CLASSICAL_CRB,Classical,19,40000,0.001381926995981417,analytic_reference
T_FIG2,a=1/12,0.08333333333333333,CLASSICAL_SIM,Classical,20,44100,0.001294878099644381,independent_numerics
T_FIG2,a=1/12,0.08333333333333333,CLASSICAL_CRB,Classical,20,44100,0.00131612094855373,analytic_reference
T_FIG2,a=1/12,0.08333333333333333,CLASSICAL_SIM,Classical,21,48400,0.001202501309364797,independent_numerics
