h,real_E,imag_E
0,-1.297682327373876,-1.896068621652012e-17
0,-1.297684409807459,5.412961432548638e-17
0,-1.37399110862878,-1.716193729858147e-16
0,-1.382532123189993,2.107884560851143e-16
0,-1.382527679028238,-9.410166424073022e-16
0,-1.400389412506847,2.21792171448453e-16
0,-1.428953904653863,-1.730443975329055e-16
0,-1.428950874037483,-6.702175174394101e-17
0,1.306928017747253,1.109758575410867e-16
0,1.303869473718406,-8.131329215411518e-18
0,1.303881941313139,4.430481446608317e-16
0,1.314759192678042,1.581173071081346e-16
0,1.319494371180296,2.43304168091942e-16
0,1.350480497319706,-1.450462097809117e-16
0,1.336716221079097,2.230711905674298e-16
0,1.336728330292339,5.689651099372866e-16
0,1.350468411054373,-3.470278769108019e-16
0,1.357961334443394,-2.761028813039756e-16
0,1.319506606309203,3.13829189225251e-16
0,1.314771492386682,-1.471475922584556e-16
0,1.357949152561977,-1.185322273192676e-16
0,1.306940434754541,-2.141161679093359e-17
0,1.365810121565075,7.458773203952883e-17
0,1.365797605222942,-3.764080450935093e-16
0,-1.365807931974858,-1.645689090109789e-16
0,-1.373994431074551,2.84659139251282e-16
0,-1.365809017942336,-6.66134306524155e-16
0,-1.343392513877625,-8.980531688716939e-17
0,-1.330505039982755,1.428337476345763e-16
0,-1.330509981314639,-1.08238314432579e-16
0,-1.298309080504513,-7.413090345161777e-17
0,-1.324758220139522,-1.643530549912249e-17
0,-1.299553087507538,-8.832216748388349e-17
0,-1.310574281041491,3.56192344170772e-17
0,-1.301413955545412,-2.751833111413045e-17
0,-1.303879955076594,4.396355812482902e-17
0,1.330498320880885,-2.779699213051622e-16
0,1.330506742101698,-3.513031225207157e-16
0,-1.324759602758888,-2.299429229999484e-16
0,-1.299555106182615,-3.976614103912845e-16
0,-1.310575997698192,-4.468390453051671e-16
0,-1.301415923999554,2.729330049073322e-16
0,-1.303881857696125,-1.022682388162227e-16
0,1.343394156775174,3.145720143033848e-16
0,1.343382081874224,-6.661675681431639e-16
0,1.301403462641423,8.983279674504241e-17
0,-1.357959553207361,6.483459189387062e-18
0,-1.343393467865535,2.16741880660149e-16
0,-1.350478832666894,-2.210699993645722e-17
0,-1.350479689069803,1.490778981520699e-22
0,1.310563811752714,-6.938874844210802e-17
0,-1.35796038992927,1.051297415246994e-15
0,1.310576182895835,-1.863564512575585e-16
0,-1.314769639745796,-4.311712480072962e-17
0,-1.336726668546396,-2.640498752358414e-16
0,-1.314771259683033,-1.108646221484362e-16
0,1.301415974557398,-2.942952240153789e-17
0,-1.336727741869039,-2.462538239926395e-17
0,-1.319504805289102,8.061549492588256e-17
0,-1.319506308214379,-1.11006584997313e-16
0,1.324747805061092,1.441679599770436e-17
0,1.324759969729706,-1.755312886358416e-16
0,-1.306938487915584,-3.345632500254903e-17
0,-1.306940309791913,-2.254782735906409e-16
0,0.1239559359429558,6.355879624453666e-18
0,0.1062633278578616,9.824194875760079e-18
0,0.09923459315983173,1.295028627002506e-17
0,0.09926705743257622,-8.514050774423688e-19
0,-0.3349453086723317,-1.582642799118956e-21
0,-0.3349608228986145,2.866323473821965e-20
0,-0.3342173688587285,-2.183943757675549e-19
0,-0.3342334877491734,-4.33818167930231e-19
0,0.3349608212726334,2.910327246995593e-17
0,-0.130834404923933,-1.669069888210782e-17
0,-0.1423852091936202,5.712894510572518e-17
0,-0.1308009921583919,3.047462191711986e-17
0,-0.1423600003967221,4.834438465341678e-17
0,-0.3327660472106854,-1.811250059517154e-20
0,-0.3327822135201705,5.553995289879462e-17
0,0.3349481356446095,4.99958825884717e-23
0,0.3342204031685925,-9.525816122752957e-19
0,0.3342334731157797,5.550155266349518e-17
0,0.3327691072560984,-2.006543240003014e-18
0,-0.3277217797008374,9.155334407762089e-19
0,-0.3277379362925197,-1.651595954907145e-18
0,-0.3305975557303815,5.305369968636417e-18
0,0.3327821728734181,-3.469461009509633e-17
0,-0.3306137238315437,-6.964394501484794e-17
0,0.3277248677095791,-1.208324897071342e-17
0,0.3277378046055227,-1.172636283750623e-16
0,-0.3241516319996171,1.622579232050213e-18
0,-0.3241677705500514,5.904347147277238e-17
0,0.3149965636315315,8.940342218285593e-17
0,-0.272917580861528,-1.825439572500898e-17
0,-0.2729335658497679,-3.203091530591621e-17
