h,real_E,imag_E
0,-2.118401059087191,1.052660624827812e-16
0,-2.108075970328011,3.731182660000014e-16
0,-2.110273800690665,-1.394393919671523e-17
0,-2.105810932718464,2.90872024947774e-16
0,-2.114464023939851,-4.125225446464398e-16
0,-2.112403764527381,-6.371243041538569e-16
0,-2.103479179478427,-1.811783335664119e-16
0,2.046640903857817,4.641218435266727e-16
0,2.031943028473811,-5.924428076885634e-17
0,2.020407738937246,5.799859723084791e-17
0,2.035696066114521,-1.986857774582278e-16
0,1.604898199566628,1.20078857803031e-16
0,1.600527369718871,-2.259567504673938e-17
0,1.595806233243293,-3.147995802579434e-16
0,1.36014411775262,-1.000089693258517e-16
0,1.364973458872743,2.082593029035913e-18
0,1.407695969603662,-1.804489210990471e-16
0,1.40200559011733,4.417174010800071e-17
0,1.396402413099942,1.205038701009848e-16
0,1.385474163219327,8.522333124675066e-19
0,1.390891183963073,9.964224845246908e-17
0,1.369934193931413,1.147284838859096e-16
0,-2.101081202814336,-2.65862601565829e-17
0,1.413468313033604,2.98184085516813e-17
0,1.38011157862284,1.922928519236083e-16
0,-2.098617561874903,-1.434368010287039e-17
0,-2.093496251467326,3.106355574902232e-17
0,-2.090840779073817,4.074891349510602e-17
0,-2.088124562790786,-7.634984730993299e-17
0,-2.085351237232194,4.19422060525558e-16
0,-2.082528432687277,-8.594816730843745e-16
0,0.332324958148448,6.678199381533349e-17
0,0.3334003288129621,-3.579121610960214e-17
0,0.334208489644509,9.305212348189897e-18
0,0.3347480446089887,-1.139259564275566e-16
0,0.3350180571265861,1.089653215241687e-17
0,2.012529254739047,-1.687361529257668e-16
0,1.585526331465817,-2.140030910511161e-17
0,1.580054630219126,-3.521095814886202e-16
0,1.574408465577099,4.778401186627076e-17
0,1.419317237159215,-8.697252721323167e-17
0,1.568616021467825,9.049445073877709e-17
0,1.562701062266256,1.067837240840136e-16
0,1.437268492937839,-1.216853353975478e-16
0,1.443367991917192,-2.205364738702688e-16
0,1.431222932864761,9.460978390428093e-17
0,1.44951481544611,4.430164525951174e-16
0,1.455700854993057,6.687360756632229e-16
0,0.3309842227260908,3.219813205244643e-17
0,0.3293804030874442,2.962788475137191e-17
0,-1.985863501822787,3.626633364570779e-16
0,-1.989380988115354,-2.114494536736168e-16
0,-2.079676286867485,1.087513833627976e-16
0,1.556683769447306,-3.117448048051118e-16
0,1.461913897883111,-6.742553727054466e-17
0,0.3275161987610773,7.254683152513687e-17
0,0.325394709183335,7.333478772458265e-17
0,0.3203941442917933,3.105679464715477e-18
0,0.317523059613706,1.538314371654696e-17
0,0.3230194124220179,2.231699836314215e-16
0,1.55058146635682,6.018204584279933e-17
0,1.468126875810976,-1.248027458390107e-16
0,-1.98268076480995,2.708909869846157e-16
0,-2.076871204194245,-2.011214335583621e-16
0,-1.99310504532405,-1.603250720230867e-16
0,-1.996952585012822,-9.507412555823389e-17
0,-2.000869742201558,2.970261609810882e-16
0,-2.074610900464633,-7.021084988215288e-16
0,-2.053695376128929,-5.854114044906133e-16
0,-2.050232605420046,-9.617192250542175e-18
0,-2.057095030699907,-6.537776506269961e-16
0,0.3144106388690738,6.263455136667295e-17
0,0.3110616276470878,-6.610911209103893e-17
0,0.3074810353006493,1.243925772053538e-16
0,0.3036741290007459,-1.085126874271721e-16
0,0.2996466427493739,2.309531204337355e-17
0,-0.3349187353405265,-6.283229460457797e-17
0,-0.3345197038117382,-4.323480332408524e-17
0,-0.3338553884773484,4.751346130680313e-17
0,-0.3329268897743223,1.967438855890724e-18
0,-0.3317357376412057,2.144396784433117e-16
0,-0.3302838810605044,3.402948795878075e-17
0,-0.3285736749138506,2.030333095498043e-16
0,-0.3130657438773859,-6.15614222767358e-17
0,-0.3266078643593772,-2.177533951574773e-16
0,-0.3162560906607878,1.561777451428893e-17
0,-0.3192097269384768,5.302392800063155e-17
0,-0.3219222527008671,1.123089222613853e-17
0,2.04304674747008,6.822209637193784e-16
0,0.1523815654516024,1.063520819081311e-16
0,0.1598349281311735,-2.042287312796908e-17
0,0.1672457350827461,-5.72709608108362e-18
0,-0.309643336059326,2.038217890946967e-17
0,-2.046709879673478,-3.738139103879483e-16
0,-2.01273571414644,3.754909627438003e-16
0,-2.016670341401326,-4.214325403056511e-16
0,-0.3059937436452134,4.118365710535641e-17
0,0.1375493450967548,9.404560579896833e-17
0,0.1305146085795762,1.144858665185055e-16
0,0.1449242261136499,3.4673974497484e-17
0,0.2031073620824497,-3.086662179549832e-17
0,0.2167283220942578,-1.159938407486998e-16
0,0.2099765716184671,-4.802190594037444e-17
0,0.1961271587146379,1.474613284330027e-16
0,0.1745926757619563,6.313756876623542e-17
0,-2.060426533022161,1.945797281352306e-17
0,-2.063679596719311,-2.105514560440785e-16
0,-2.024448248798239,2.907164407782188e-17
0,1.474220078590113,-1.285660816630962e-17
0,1.519257687056572,-2.865851398022096e-16
0,1.512905779284934,-5.087867151177845e-17
0,1.506547527012688,1.096010071211674e-16
0,1.500194960084813,-2.220044478793006e-18
0,-0.3021220039598129,-1.040837775643517e-18
0,0.1249404034670442,-4.740924524050512e-17
0,0.1890428244157691,1.054894354477462e-16
0,0.2657456136111517,7.587811636672162e-17
0,0.2711579127458584,-4.537433504755701e-17
0,0.2601595765530613,2.642957727520991e-17
0,0.2233565004512837,-5.534579169228981e-17
0,-2.008781860144243,2.329526084537092e-16
0,-0.2980325825040929,7.572890964787091e-17
0,-0.284524078499137,1.946720574771942e-17
0,-0.2892294809684592,-6.278945368056536e-17
0,-0.2796246059121945,1.180006190925754e-17
0,-0.2745369362169137,5.689915447435748e-17
0,0.295399399781322,-2.302174394264415e-16
0,0.2298557402494944,1.588008700973214e-17
0,0.2763904391469157,-8.862764369365384e-18
0,0.2544056490651451,-7.810873447423799e-17
0,0.102066552773687,3.722290869010961e-17
0,0.09499054718116741,-1.305693405952946e-17
0,0.08731900297252389,-1.522396420391751e-17
0,0.0713894376372865,-2.523608719832496e-17
0,0.07941646912263295,4.290403318011123e-17
0,0.2484887695343263,-5.598227133263455e-17
0,2.008553372428937,-3.631858448686621e-16
0,-2.116392157971796,4.216124292324559e-16
0,0.06328202521438406,-1.42222172489723e-17
0,1.544408571687276,-4.609994404344255e-16
0,1.525593482607638,-1.820474785441669e-16
0,-2.069738869944181,-4.583776534043439e-16
0,-2.020576775067281,2.203859118406427e-16
0,-2.032066440939752,-5.270572769169379e-17
0,-2.043129639329512,-7.160094701303103e-17
0,-2.028279521477067,-2.946677081009807e-16
0,0.2362266761049901,-2.949308353462622e-17
0,0.05511720326247196,-4.982025126966017e-18
0,-0.269267055342499,-1.925218523076696e-16
0,0.02211663251341562,6.699087043870246e-17
0,0.01381907481995262,1.647697965700932e-17
0,0.005514665353009057,-5.624927144529759e-17
0,0.04690917691152436,7.774908456383173e-17
0,-0.2638210446829646,1.504254418438792e-18
0,-0.2582051255297398,2.582400766880879e-16
0,-0.2078707115525655,9.346428235060271e-17
0,-0.2146274742184062,9.730640347774922e-18
0,-0.2010000145341878,5.623029914281463e-17
0,-0.2212633432329779,-6.171461939188854e-18
0,-0.2277711966331292,3.707212062396909e-17
0,-0.2341414513805317,1.521326022197879e-16
0,-0.1504975168183692,-3.805255448890007e-18
0,-0.1578672908446268,-1.193640798105083e-17
0,-0.1431749837742679,-5.844198700931028e-17
0,-0.1652237669290589,2.618783619358664e-17
0,2.072211755843389,-4.213563211488727e-16
0,-0.002791110173187154,-7.637051567782721e-18
0,-0.2405175624922901,1.110844724464327e-16
0,2.098539517395929,3.137408540140604e-16
0,1.943112442784457,-1.819761043155866e-16
0,2.016483543411568,5.609554468605178e-17
0,1.487633563860542,-1.719645462022106e-16
0,-1.980020896192381,-2.059199638855785e-16
0,-2.035805820405239,-4.678763714668758e-16
0,-0.1360353149478467,-3.673122075709977e-17
0,-0.2524258877443167,2.8791176018679e-16
0,-0.1940226268518126,-5.44229175321546e-17
0,-2.066825625930018,4.37811487394237e-16
0,1.493868727920467,2.548971195774249e-16
0,0.2862918574026651,1.62517406319365e-18
0,0.2814371142719856,-8.195368197897259e-17
0,0.03040150132387539,-1.941599447791556e-17
0,-0.1294552354146286,-6.631981883167002e-17
0,-0.01109274373269438,9.742055202339859e-17
0,-0.1246985720319685,-3.864458495556688e-20
0,-0.01938455720277402,-1.733570152182783e-18
0,-0.1797801903008083,-6.756088515973483e-17
0,-0.1725346959335946,-3.652935502023347e-17
0,-1.977147425086077,-8.974891228047278e-16
0,1.531903823825126,-1.898059140477719e-16
0,-0.02766078130430784,-1.521401690177076e-16
0,-0.05232096966838567,1.369128357337913e-17
0,-0.04413729074795379,-9.617566743854281e-17
0,-0.06045260338072801,3.045511285760427e-17
0,-0.06851414689969892,-3.36750138324075e-17
0,-0.09182089225098682,-5.106565264749524e-17
0,-0.07647631761131812,1.360219412686704e-17
0,-0.09877176123833693,-1.264743194864822e-16
0,-2.096088943171961,5.789154568769699e-16
0,0.2909485492626745,6.702315005963672e-17
0,-0.1041930550557391,1.211463509612302e-17
0,-0.08428476229579948,-2.809868035886436e-18
0,2.11635555872892,3.564172767150666e-17
0,2.039397741054125,-1.417258002833408e-16
0,2.096002673432824,-2.291578533136777e-16
0,2.004567399504995,-3.987955238169234e-17
0,-1.335110032013966,-2.56249185308052e-16
0,-1.590999425662415,6.922377232067789e-17
0,-1.978116488345022,-2.741202756786959e-16
0,-1.538588486598081,-1.954909106780407e-16
0,-2.039494086092486,-4.586513570203756e-16
0,-1.865254385730757,-3.832460379832115e-17
0,1.375035559927851,3.902104764585068e-17
0,1.482109769132827,-2.726813863703269e-16
0,1.590790165958233,7.410327889127911e-16
0,1.538179032802409,-3.068743973369472e-16
0,0.242401241164986,4.695032412732898e-17
0,-0.3243895669661726,-1.571640168240346e-17
0,-0.2937353102431919,3.06534304303953e-17
0,-0.1869463908449233,1.214007805321314e-16
0,-0.03591401194835593,1.499887493909779e-16
0,-0.2464918597765737,-2.920475088818088e-17
0,0.03866799381118922,6.592980411853406e-17
0,-2.004820897619866,2.150715645689591e-16
0,-1.815521449572951,-4.176132567975997e-17
0,-1.768357794929263,-1.154321088109161e-16
0,-1.375863277280112,-5.954902938392456e-17
0,-1.912165192299427,-1.503290932900365e-16
0,-1.42596526475843,-1.172962194675996e-16
0,1.307159736764702,-2.33597294900975e-16
0,1.334206693567514,1.768065438797159e-16
0,1.425237288011264,-5.857721487138932e-17
0,2.070072736075493,1.159703887332736e-17
0,1.944929173313781,2.554067256573999e-16
0,1.912336151362423,-3.13665290566958e-17
0,1.815448971038147,8.864024025756233e-16
0,1.768264441839306,6.98411924608123e-16
0,0.1818618277966446,-9.461865772479699e-17
0,0.1111699697959671,-1.65268623181508e-16
0,-1.482445762438848,-4.720272051186647e-17
0,1.865263305969708,1.205073917535602e-16
0,-1.701814467274389,-3.471644439855699e-16
0,1.686957140538109,-2.601715657402525e-18
0,1.256261020287997,-1.836734162462078e-40
0.66,-1.821350086455565,-0.001515265319562448
0.66,-1.8258683352096,-0.001702921015662424
0.66,-1.830687393902936,-0.0007383329210255964
0.66,-1.836585827847286,-0.000921445018358537
0.66,-1.841924792831722,-0.0005751080824928363
0.66,-1.848787118524396,-0.0009753495223413102
0.66,-1.853134668337239,-0.0007908702274081502
0.66,-1.858426009234283,-0.0004842848863602829
0.66,-1.863761887693877,-0.0002734669291545154
0.66,-1.874114435319093,0.0005154368028308767
0.66,-1.878408218844196,0.001458516723658596
0.66,-1.882141123231257,0.0009066734662575078
0.66,-1.886871370153556,0.000123350028753674
0.66,-1.892339900167232,0.0001479033787013782
0.66,-1.896996359041237,-0.0005190207822606119
0.66,-1.900674339582163,-0.001037032331113788
0.66,-1.907771347155417,5.461551399578715e-05
0.66,-1.912518320650205,-0.0001353096777172189
0.66,-1.917380697671562,-0.000454462772024715
0.66,-1.921433055192513,-0.002221376113099717
0.66,-1.926520162908879,0.001053154509470953
0.66,-1.930304233293812,0.000420200451687301
0.66,-1.940765090862605,1.247883955391195e-05
0.66,-1.934607410062292,0.0001358803732387298
0.66,-1.937881443396137,0.0001649095171764825
0.66,-2.144068496251658,-1.463503260675479e-07
0.66,-2.143962662406585,-3.836399871938133e-07
0.66,-2.143787725792967,-8.567235080660248e-06
0.66,-2.143568181789218,-1.699337544999963e-05
0.66,-2.143223367188652,-1.990990405071891e-05
0.66,-2.142867924122752,-5.273037099867e-05
0.66,-2.142285782721519,0.000106911672079476
0.66,-2.141814091124007,4.704066299877006e-05
0.66,-2.141201783791846,7.254639084777327e-06
0.66,-2.140571977743506,-0.0001232131545955863
0.66,-2.139909315957293,0.0007881532984550673
0.66,-2.139175893481679,0.0001582452727166761
0.66,-2.13831661370471,0.0002187379465552756
0.66,-2.137316802112733,0.000188642680417159
0.66,-2.136406533615287,0.0003431150821378148
0.66,-2.135644341790862,0.0003140805121940789
0.66,-2.134662080130221,0.0001297239130845581
0.66,-2.132405910788448,-7.925308739025655e-05
0.66,-2.131181224137695,-0.000115655262888026
0.66,-2.129857785132718,-0.000126211161051325
0.66,-2.128611967037554,-0.000232283599872075
0.66,-2.1268723432523,1.679835892855863e-06
0.66,-2.125308904101866,-3.934745537415468e-06
0.66,-2.124027631955357,-0.0002114695738187648
0.66,-2.122102065802838,-6.259129766632612e-05
0.66,-2.120321086503972,-8.039510792282979e-06
0.66,-2.118495268551542,-1.255686577340552e-05
0.66,-1.743667093255364,-1.407831662225773e-06
0.66,-1.744756089149329,1.121395563227649e-05
0.66,-1.746532518146731,-5.150924162130682e-05
0.66,-1.749223744981588,-0.0001039441820410926
0.66,-1.779221567806839,0.001291561479975909
0.66,-1.783013941047157,0.0008662588547929398
0.66,-1.787830800608443,0.0003809962429675577
0.66,-1.793409912471792,0.0001753689099175895
0.66,-1.798943937802785,0.0003723026478246203
0.66,-1.804497119895794,0.0001856944672955957
0.66,-1.816075401461559,-0.0004958615143535602
0.66,-1.942696577263318,5.334158828652457e-06
0.66,-1.751788732529262,5.997845795581543e-06
0.66,-1.755059348108352,0.0002433740172478645
0.66,-1.771446951243226,-0.0008778571112901466
0.66,-2.114677798153763,1.225946723318481e-05
0.66,-2.112697339964652,3.964812455824871e-06
0.66,-1.452676624489549,0.06775956515270407
0.66,-1.619568228234325,2.764098599018274e-06
0.66,-2.110647114805308,4.981581934153685e-05
0.66,-2.108399376322568,0.0002681885644337855
0.66,-1.767466355975291,-0.0009179489835004935
0.66,-1.759632105409964,-0.001040349157469995
0.66,-1.977664702540411,-5.236049128728002e-06
0.66,-1.979436675123865,-1.19820859438572e-05
0.66,-1.982057347595957,-0.0001603042883511587
0.66,-1.985020480324587,-0.0001466142304771
0.66,-2.106565773782276,-0.0003680190012580481
0.66,-1.988770455194977,-0.0004377054499544745
0.66,-1.99188498759592,-0.000974235431205389
0.66,-1.618419805816366,-6.634791665588187e-06
0.66,-1.616542904774953,6.583351740071143e-05
0.66,-1.613702224711206,0.0001412149016198511
0.66,-1.610989558046126,2.687076528739512e-05
0.66,-1.485802831717634,0.001781206635407393
0.66,-1.491670359680368,0.002839524539813866
0.66,-1.496658105751091,0.00293541922235278
0.66,-1.502118870107672,0.00133968016663452
0.66,-1.51093706904018,0.001839883874315648
0.66,-1.516697678114217,0.002780390983343362
0.66,-1.521635384133591,0.002607391808473582
0.66,-1.527657728221457,0.001625097435686969
0.66,-1.534026906903162,0.001142600273245997
0.66,-1.540411354612099,0.0004248002355444496
0.66,-1.553539735127443,-0.0001274833193060813
0.66,-1.559752996610695,-0.0002641252213405757
0.66,-1.565887233834002,-3.553095872082656e-05
0.66,-1.572044734990474,-0.0001900222641450242
0.66,-1.476595984171064,0.0005534701973582709
0.66,-1.470599309742003,0.001964582182471952
0.66,-1.463946634375664,0.002946942763193555
0.66,-1.459622196925108,0.004233494226634658
0.66,-1.454669957490923,0.003048717527535618
0.66,-1.443042222937951,0.0009131211729858456
0.66,-1.448714107692459,0.002095826087180379
0.66,-1.577335273112115,-0.0006818298122628261
0.66,-1.581572751840073,-0.001319382396927007
0.66,-1.607505973907729,-0.0002008397312375375
0.66,-2.104372924772294,-0.0003655919998164757
0.66,-1.589842968705534,0.000912931442074762
0.66,-1.996097221803719,0.00257053536814595
0.66,-2.060703100282172,-0.004265940694816998
0.66,-2.047674099885842,0.0001475515537834637
0.66,-2.043897612040063,7.105339982615656e-05
0.66,-2.040142115782792,6.749451022507047e-05
0.66,-2.032615921608715,-0.0001003657948907741
0.66,-2.02883420957593,-0.0002383332978401711
0.66,-2.051003661152154,-6.77594549237537e-05
0.66,-2.054895112077584,-8.861996194995952e-05
0.66,-2.025093929206196,-0.0005866594248103235
