gamma_initial_prime,a_minus,role,provenance
5.020749,1.6882240774772508,curve,supplement_eq_11
5.0307485000000005,1.6833698571932088,curve,supplement_eq_11
5.040748,1.6785335239924957,curve,supplement_eq_11
5.0507475,1.673714981772111,curve,supplement_eq_11
5.060747,1.6689141350948373,curve,supplement_eq_11
5.0707465,1.664130889183705,curve,supplement_eq_11
5.080746,1.6593651499165214,curve,supplement_eq_11
5.090745500000001,1.6546168238204446,curve,supplement_eq_11
5.100745,1.6498858180666147,curve,supplement_eq_11
5.1107445,1.6451720404648236,curve,supplement_eq_11
5.120744,1.6404753994582502,curve,supplement_eq_11
5.1307435,1.6357958041182319,curve,supplement_eq_11
5.1407430000000005,1.631133164139094,curve,supplement_eq_11
5.1507425,1.6264873898330199,curve,supplement_eq_11
5.160742,1.6218583921249754,curve,supplement_eq_11
5.1707415,1.6172460825476795,curve,supplement_eq_11
5.180741,1.6126503732366169,curve,supplement_eq_11
5.1907405,1.608071176925106,curve,supplement_eq_11
5.200740000000001,1.6035084069394037,curve,supplement_eq_11
5.2107395,1.5989619771938637,curve,supplement_eq_11
5.220739,1.59443180218613,curve,supplement_eq_11
5.2307385,1.5899177969923908,curve,supplement_eq_11
5.240738,1.5854198772626584,curve,supplement_eq_11
5.2507375000000005,1.5809379592161066,curve,supplement_eq_11
5.260737,1.5764719596364454,curve,supplement_eq_11
5.2707365,1.5720217958673373,curve,supplement_eq_11
5.280736,1.567587385807862,curve,supplement_eq_11
5.2907355,1.5631686479080178,curve,supplement_eq_11
5.300735,1.5587655011642663,curve,supplement_eq_11
5.310734500000001,1.5543778651151183,curve,supplement_eq_11
5.320734,1.5500056598367609,curve,supplement_eq_11
5.3307335,1.5456488059387246,curve,supplement_eq_11
5.340733,1.5413072245595902,curve,supplement_eq_11
5.3507325,1.536980837362735,curve,supplement_eq_11
5.3607320000000005,1.532669566532121,curve,supplement_eq_11
5.3707315,1.528373334768116,curve,supplement_eq_11
5.380731,1.5240920652833594,curve,supplement_eq_11
5.3907305,1.5198256817986606,curve,supplement_eq_11
5.40073,1.5155741085389405,curve,supplement_eq_11
5.4107295,1.511337270229205,curve,supplement_eq_11
5.420729000000001,1.5071150920905598,curve,supplement_eq_11
5.4307285,1.502907499836258,curve,supplement_eq_11
5.440728,1.4987144196677844,curve,supplement_eq_11
5.4507275,1.4945357782709803,curve,supplement_eq_11
5.460727,1.490371502812197,curve,supplement_eq_11
5.4707265000000005,1.4862215209344878,curve,supplement_eq_11
5.480726,1.4820857607538351,curve,supplement_eq_11
5.4907255,1.4779641508554113,curve,supplement_eq_11
5.500725,1.4738566202898713,curve,supplement_eq_11
5.5107245,1.4697630985696835,curve,supplement_eq_11
5.520724,1.465683515665491,curve,supplement_eq_11
5.530723500000001,1.461617802002504,curve,supplement_eq_11
5.540723,1.4575658884569298,curve,supplement_eq_11
5.5507225,1.45352770635243,curve,supplement_eq_11
5.560722,1.4495031874566155,curve,supplement_eq_11
5.5707215,1.4454922639775678,curve,supplement_eq_11
5.5807210000000005,1.4414948685603932,curve,supplement_eq_11
5.5907205,1.4375109342838104,curve,supplement_eq_11
5.60072,1.4335403946567655,curve,supplement_eq_11
5.6107195,1.4295831836150812,curve,supplement_eq_11
5.620719,1.4256392355181313,curve,supplement_eq_11
5.6307185,1.4217084851455515,curve,supplement_eq_11
5.640718000000001,1.4177908676939714,curve,supplement_eq_11
5.6507175,1.4138863187737862,curve,supplement_eq_11
5.660717,1.4099947744059451,curve,supplement_eq_11
5.6707165,1.4061161710187813,curve,supplement_eq_11
5.680716,1.4022504454448588,curve,supplement_eq_11
5.6907155000000005,1.398397534917856,curve,supplement_eq_11
5.700715,1.3945573770694728,curve,supplement_eq_11
5.7107145,1.3907299099263646,curve,supplement_eq_11
5.720714,1.3869150719071075,curve,supplement_eq_11
5.7307135,1.383112801819187,curve,supplement_eq_11
5.740713,1.3793230388560147,curve,supplement_eq_11
5.750712500000001,1.375545722593971,curve,supplement_eq_11
5.760712,1.3717807929894759,curve,supplement_eq_11
5.7707115,1.3680281903760823,curve,supplement_eq_11
5.780711,1.3642878554615996,curve,supplement_eq_11
5.7907105,1.3605597293252367,curve,supplement_eq_11
5.8007100000000005,1.35684375341478,curve,supplement_eq_11
5.8107095,1.3531398695437802,curve,supplement_eq_11
5.820709,1.3494480198887846,curve,supplement_eq_11
5.8307085,1.3457681469865743,curve,supplement_eq_11
5.840708,1.3421001937314405,curve,supplement_eq_11
5.8507075,1.3384441033724743,curve,supplement_eq_11
5.8607070000000006,1.3347998195108877,curve,supplement_eq_11
5.8707065,1.3311672860973531,curve,supplement_eq_11
5.880706,1.327546447429368,curve,supplement_eq_11
5.8907055,1.3239372481486444,curve,supplement_eq_11
5.900705,1.3203396332385189,curve,supplement_eq_11
5.9107045000000005,1.3167535480213837,curve,supplement_eq_11
5.920704,1.3131789381561463,curve,supplement_eq_11
5.9307035,1.3096157496357033,curve,supplement_eq_11
5.940703,1.3060639287844433,curve,supplement_eq_11
5.9507025,1.3025234222557676,curve,supplement_eq_11
5.960702,1.2989941770296316,curve,supplement_eq_11
5.9707015000000006,1.2954761404101114,curve,supplement_eq_11
5.980701,1.2919692600229904,curve,supplement_eq_11
5.9907005,1.28847348381336,curve,supplement_eq_11
6.0007,1.284988760043255,curve,supplement_eq_11
6.0106995,1.2815150372892947,curve,supplement_eq_11
6.0206990000000005,1.2780522644403547,curve,supplement_eq_11
6.0306985,1.2746003906952525,curve,supplement_eq_11
6.040698,1.271159365560459,curve,supplement_eq_11
6.0506975,1.2677291388478213,curve,supplement_eq_11
6.060697,1.2643096606723152,curve,supplement_eq_11
6.0706965,1.2609008814498095,curve,supplement_eq_11
6.0806960000000005,1.2575027518948512,curve,supplement_eq_11
6.0906955,1.254115223018472,curve,supplement_eq_11
6.100695,1.2507382461260101,curve,supplement_eq_11
6.1106945,1.247371772814955,curve,supplement_eq_11
6.120694,1.2440157549728061,curve,supplement_eq_11
6.1306935000000005,1.2406701447749524,curve,supplement_eq_11
6.140693,1.23733489468257,curve,supplement_eq_11
6.1506925,1.2340099574405359,curve,supplement_eq_11
6.160692,1.2306952860753617,curve,supplement_eq_11
6.1706915,1.2273908338931443,curve,supplement_eq_11
6.180691,1.2240965544775324,curve,supplement_eq_11
6.1906905000000005,1.2208124016877118,curve,supplement_eq_11
6.20069,1.217538329656409,curve,supplement_eq_11
6.2106895,1.2142742927879075,curve,supplement_eq_11
6.220689,1.211020245756084,curve,supplement_eq_11
6.2306885,1.2077761435024639,curve,supplement_eq_11
6.2406880000000005,1.2045419412342846,curve,supplement_eq_11
6.2506875,1.2013175944225865,curve,supplement_eq_11
6.260687,1.1981030588003074,curve,supplement_eq_11
6.2706865,1.1948982903604064,curve,supplement_eq_11
6.280686,1.1917032453539915,curve,supplement_eq_11
6.2906855,1.1885178802884706,curve,supplement_eq_11
6.3006850000000005,1.185342151925715,curve,supplement_eq_11
6.3106845,1.18217601728024,curve,supplement_eq_11
6.320684,1.1790194336173965,curve,supplement_eq_11
6.3306835,1.175872358451584,curve,supplement_eq_11
6.340683,1.1727347495444738,curve,supplement_eq_11
6.3506825000000005,1.1696065649032488,curve,supplement_eq_11
6.360682,1.1664877627788572,curve,supplement_eq_11
6.3706815,1.1633783016642811,curve,supplement_eq_11
6.380681,1.1602781402928215,curve,supplement_eq_11
6.3906805,1.157187237636391,curve,supplement_eq_11
6.40068,1.1541055529038315,curve,supplement_eq_11
6.4106795000000005,1.1510330455392344,curve,supplement_eq_11
6.420679,1.1479696752202821,curve,supplement_eq_11
6.4306785,1.1449154018566008,curve,supplement_eq_11
6.440678,1.1418701855881266,curve,supplement_eq_11
6.4506775,1.138833986783486,curve,supplement_eq_11
6.4606770000000004,1.1358067660383895,curve,supplement_eq_11
6.4706765,1.1327884841740374,curve,supplement_eq_11
6.480676,1.1297791022355395,curve,supplement_eq_11
6.4906755,1.1267785814903488,curve,supplement_eq_11
6.500675,1.123786883426706,curve,supplement_eq_11
6.5106745,1.1208039697520984,curve,supplement_eq_11
6.5206740000000005,1.1178298023917308,curve,supplement_eq_11
6.5306735,1.1148643434870078,curve,supplement_eq_11
6.540673,1.1119075553940305,curve,supplement_eq_11
6.5506725,1.1089594006821046,curve,supplement_eq_11
6.560672,1.1060198421322605,curve,supplement_eq_11
6.5706715,1.1030888427357848,curve,supplement_eq_11
6.580671,1.100166365692766,curve,supplement_eq_11
6.5906705,1.0972523744106475,curve,supplement_eq_11
6.60067,1.0943468325027987,curve,supplement_eq_11
6.6106695,1.091449703787093,curve,supplement_eq_11
6.620669,1.0885609522844972,curve,supplement_eq_11
6.6306685000000005,1.0856805422176763,curve,supplement_eq_11
6.640668,1.0828084380096037,curve,supplement_eq_11
6.6506675,1.0799446042821892,curve,supplement_eq_11
6.660667,1.0770890058549132,curve,supplement_eq_11
6.6706665,1.0742416077434715,curve,supplement_eq_11
6.680666,1.0714023751584378,curve,supplement_eq_11
6.6906655,1.0685712735039261,curve,supplement_eq_11
6.700665,1.0657482683762753,curve,supplement_eq_11
6.7106645,1.0629333255627336,curve,supplement_eq_11
6.720664,1.0601264110401638,curve,supplement_eq_11
6.7306635,1.0573274909737493,curve,supplement_eq_11
6.7406630000000005,1.0545365317157185,curve,supplement_eq_11
6.7506625,1.0517534998040736,curve,supplement_eq_11
6.760662,1.0489783619613318,curve,supplement_eq_11
6.7706615,1.0462110850932773,curve,supplement_eq_11
6.780661,1.0434516362877237,curve,supplement_eq_11
6.7906605,1.0406999828132806,curve,supplement_eq_11
6.80066,1.0379560921181399,curve,supplement_eq_11
6.8106595,1.0352199318288609,curve,supplement_eq_11
6.820659,1.0324914697491736,curve,supplement_eq_11
6.8306585,1.0297706738587875,curve,supplement_eq_11
6.840658,1.02705751231221,curve,supplement_eq_11
6.8506575000000005,1.0243519534375736,curve,supplement_eq_11
6.860657,1.0216539657354757,curve,supplement_eq_11
6.8706565,1.018963517877822,curve,supplement_eq_11
6.880656,1.0162805787066853,curve,supplement_eq_11
6.8906555,1.013605117233168,curve,supplement_eq_11
6.900655,1.0109371026362761,curve,supplement_eq_11
6.9106545,1.008276504261802,curve,supplement_eq_11
6.920654,1.0056232916212144,curve,supplement_eq_11
6.9306535,1.0029774343905595,curve,supplement_eq_11
6.940653,1.0003389024093692,curve,supplement_eq_11
6.9506525,0.9977076656795764,curve,supplement_eq_11
6.9606520000000005,0.9950836943644413,curve,supplement_eq_11
6.9706515,0.9924669587874874,curve,supplement_eq_11
6.980651,0.9898574294314384,curve,supplement_eq_11
6.9906505,0.9872550769371727,curve,supplement_eq_11
7.00065,0.9846598721026804,curve,supplement_eq_11
7.0106495,0.9820717858820296,curve,supplement_eq_11
7.020649,0.979490789384341,curve,supplement_eq_11
7.0306485,0.976916853872769,curve,supplement_eq_11
7.040648,0.9743499507634951,curve,supplement_eq_11
7.0506475,0.9717900516247215,curve,supplement_eq_11
7.060647,0.9692371281756822,curve,supplement_eq_11
7.0706465000000005,0.9666911522856504,curve,supplement_eq_11
7.080646,0.9641520959729653,curve,supplement_eq_11
7.0906455,0.9616199314040558,curve,supplement_eq_11
7.100645,0.9590946308924797,curve,supplement_eq_11
7.1106445,0.9565761668979655,curve,supplement_eq_11
7.120644,0.9540645120254645,curve,supplement_eq_11
7.1306435,0.9515596390242064,curve,supplement_eq_11
7.140643,0.9490615207867666,curve,supplement_eq_11
7.1506425,0.946570130348138,curve,supplement_eq_11
7.160642,0.94408544088481,curve,supplement_eq_11
7.1706415,0.9416074257138549,curve,supplement_eq_11
7.1806410000000005,0.9391360582920223,curve,supplement_eq_11
7.1906405,0.936671312214837,curve,supplement_eq_11
7.20064,0.934213161215709,curve,supplement_eq_11
7.2106395,0.9317615791650442,curve,supplement_eq_11
7.220639,0.9293165400693687,curve,supplement_eq_11
7.2306385,0.9268780180704528,curve,supplement_eq_11
7.240638,0.924445987444446,curve,supplement_eq_11
7.2506375,0.9220204226010175,curve,supplement_eq_11
7.260637,0.9196012980825021,curve,supplement_eq_11
7.2706365,0.9171885885630565,curve,supplement_eq_11
7.280636,0.914782268847815,curve,supplement_eq_11
7.2906355000000005,0.9123823138720563,curve,supplement_eq_11
7.300635,0.9099886987003791,curve,supplement_eq_11
7.3106345,0.9076013985258754,curve,supplement_eq_11
7.320634,0.9052203886693201,curve,supplement_eq_11
7.3306335,0.9028456445783577,curve,supplement_eq_11
7.340633,0.9004771418267014,curve,supplement_eq_11
7.3506325,0.8981148561133352,curve,supplement_eq_11
7.360632,0.8957587632617222,curve,supplement_eq_11
7.3706315,0.8934088392190203,curve,supplement_eq_11
7.380631,0.8910650600553008,curve,supplement_eq_11
7.3906305,0.8887274019627767,curve,supplement_eq_11
7.4006300000000005,0.8863958412550337,curve,supplement_eq_11
7.4106295,0.884070354366268,curve,supplement_eq_11
7.420629,0.8817509178505284,curve,supplement_eq_11
7.4306285,0.8794375083809686,curve,supplement_eq_11
7.440628,0.877130102749098,curve,supplement_eq_11
7.4506275,0.8748286778640448,curve,supplement_eq_11
7.460627,0.8725332107518181,curve,supplement_eq_11
7.4706265,0.8702436785545824,curve,supplement_eq_11
7.480626,0.8679600585299316,curve,supplement_eq_11
7.4906255,0.8656823280501706,curve,supplement_eq_11
7.500625,0.8634104646016039,curve,supplement_eq_11
7.5106245000000005,0.861144445783826,curve,supplement_eq_11
7.520624,0.8588842493090199,curve,supplement_eq_11
7.5306235,0.8566298530012577,curve,supplement_eq_11
7.540623,0.8543812347958107,curve,supplement_eq_11
7.5506225,0.8521383727384602,curve,supplement_eq_11
7.560622,0.8499012449848158,curve,supplement_eq_11
7.5706215,0.8476698297996378,curve,supplement_eq_11
7.580621,0.8454441055561651,curve,supplement_eq_11
7.5906205,0.8432240507354478,curve,supplement_eq_11
7.60062,0.841009643925683,curve,supplement_eq_11
7.6106195,0.8388008638215594,curve,supplement_eq_11
7.6206190000000005,0.8365976892236021,curve,supplement_eq_11
7.6306185,0.8344000990375253,curve,supplement_eq_11
7.640618,0.8322080722735878,curve,supplement_eq_11
7.6506175,0.8300215880459554,curve,supplement_eq_11
7.660617,0.8278406255720647,curve,supplement_eq_11
7.6706165,0.8256651641719954,curve,supplement_eq_11
7.680616,0.8234951832678428,curve,supplement_eq_11
7.6906155,0.8213306623830977,curve,supplement_eq_11
7.700615,0.819171581142032,curve,supplement_eq_11
7.7106145,0.8170179192690834,curve,supplement_eq_11
7.720614,0.8148696565882515,curve,supplement_eq_11
7.7306135000000005,0.8127267730224913,curve,supplement_eq_11
7.740613,0.8105892485931175,curve,supplement_eq_11
7.7506125,0.8084570634192071,curve,supplement_eq_11
7.760612,0.8063301977170114,curve,supplement_eq_11
7.7706115,0.804208631799369,curve,supplement_eq_11
7.780611,0.8020923460751238,curve,supplement_eq_11
7.7906105000000005,0.7999813210485471,curve,supplement_eq_11
7.80061,0.7978755373187654,curve,supplement_eq_11
7.8106095,0.7957749755791881,curve,supplement_eq_11
7.820609,0.793679616616945,curve,supplement_eq_11
7.8306085,0.7915894413123236,curve,supplement_eq_11
7.8406080000000005,0.7895044306382103,curve,supplement_eq_11
7.8506075,0.7874245656595392,curve,supplement_eq_11
7.860607,0.7853498275327409,curve,supplement_eq_11
7.8706065,0.7832801975051967,curve,supplement_eq_11
7.880606,0.7812156569146977,curve,supplement_eq_11
7.8906055,0.7791561871889063,curve,supplement_eq_11
7.9006050000000005,0.7771017698448213,curve,supplement_eq_11
7.9106045,0.7750523864882481,curve,supplement_eq_11
7.920604,0.7730080188132713,curve,supplement_eq_11
7.9306035,0.7709686486017324,curve,supplement_eq_11
7.940603,0.7689342577227096,curve,supplement_eq_11
7.9506025000000005,0.7669048281320024,curve,supplement_eq_11
7.960602,0.7648803418716197,curve,supplement_eq_11
7.9706015,0.7628607810692694,curve,supplement_eq_11
7.980601,0.7608461279378564,curve,supplement_eq_11
7.9906005,0.7588363647749786,curve,supplement_eq_11
8.0006,0.7568314739624299,curve,supplement_eq_11
8.0105995,0.7548314379657054,curve,supplement_eq_11
8.020598999999999,0.7528362393335103,curve,supplement_eq_11
8.0305985,0.7508458606972718,curve,supplement_eq_11
8.040598,0.7488602847706557,curve,supplement_eq_11
8.050597499999999,0.7468794943490854,curve,supplement_eq_11
8.060597,0.7449034723092618,curve,supplement_eq_11
8.070596499999999,0.7429322016086934,curve,supplement_eq_11
8.080596,0.740965665285221,curve,supplement_eq_11
8.0905955,0.7390038464565523,curve,supplement_eq_11
8.100594999999998,0.7370467283197967,curve,supplement_eq_11
8.1105945,0.7350942941510034,curve,supplement_eq_11
8.120593999999999,0.7331465273047049,curve,supplement_eq_11
8.1305935,0.7312034112134593,curve,supplement_eq_11
8.140592999999999,0.7292649293874015,curve,supplement_eq_11
8.150592499999998,0.7273310654137911,curve,supplement_eq_11
8.160592,0.7254018029565691,curve,supplement_eq_11
8.170591499999999,0.7234771257559147,curve,supplement_eq_11
8.180591,0.7215570176278046,curve,supplement_eq_11
8.190590499999999,0.7196414624635775,curve,supplement_eq_11
8.20059,0.7177304442294996,curve,supplement_eq_11
8.2105895,0.7158239469663352,curve,supplement_eq_11
8.220588999999999,0.7139219547889175,curve,supplement_eq_11
8.2305885,0.7120244518857234,curve,supplement_eq_11
8.240587999999999,0.7101314225184534,curve,supplement_eq_11
8.2505875,0.7082428510216107,curve,supplement_eq_11
8.260587,0.7063587218020868,curve,supplement_eq_11
8.270586499999999,0.7044790193387458,curve,supplement_eq_11
8.280586,0.7026037281820143,curve,supplement_eq_11
8.290585499999999,0.7007328329534761,curve,supplement_eq_11
8.300585,0.6988663183454624,curve,supplement_eq_11
8.3105845,0.6970041691206547,curve,supplement_eq_11
8.320583999999998,0.6951463701116802,curve,supplement_eq_11
8.3305835,0.6932929062207179,curve,supplement_eq_11
8.340582999999999,0.6914437624191047,curve,supplement_eq_11
8.3505825,0.6895989237469402,curve,supplement_eq_11
8.360581999999999,0.687758375312702,curve,supplement_eq_11
8.370581499999998,0.6859221022928558,curve,supplement_eq_11
8.380581,0.6840900899314735,curve,supplement_eq_11
8.390580499999999,0.6822623235398524,curve,supplement_eq_11
8.40058,0.6804387884961339,curve,supplement_eq_11
8.410579499999999,0.6786194702449299,curve,supplement_eq_11
8.420579,0.6768043542969482,curve,supplement_eq_11
8.4305785,0.6749934262286214,curve,supplement_eq_11
8.440577999999999,0.6731866716817373,curve,supplement_eq_11
8.4505775,0.671384076363074,curve,supplement_eq_11
8.460576999999999,0.669585626044036,curve,supplement_eq_11
8.4705765,0.6677913065602913,curve,supplement_eq_11
8.480576,0.6660011038114145,curve,supplement_eq_11
8.490575499999998,0.664215003760528,curve,supplement_eq_11
8.500575,0.6624329924339493,curve,supplement_eq_11
8.510574499999999,0.660655055920839,curve,supplement_eq_11
8.520574,0.6588811803728499,curve,supplement_eq_11
8.5305735,0.6571113520037819,curve,supplement_eq_11
8.540572999999998,0.6553455570892344,curve,supplement_eq_11
8.5505725,0.6535837819662648,curve,supplement_eq_11
8.560571999999999,0.6518260130330499,curve,supplement_eq_11
8.5705715,0.6500722367485432,curve,supplement_eq_11
8.580570999999999,0.6483224396321444,curve,supplement_eq_11
8.590570499999998,0.6465766082633606,curve,supplement_eq_11
8.60057,0.6448347292814771,curve,supplement_eq_11
8.610569499999999,0.643096789385229,curve,supplement_eq_11
8.620569,0.6413627753324704,curve,supplement_eq_11
8.630568499999999,0.6396326739398541,curve,supplement_eq_11
8.640568,0.6379064720825031,curve,supplement_eq_11
8.6505675,0.6361841566936944,curve,supplement_eq_11
8.660566999999999,0.6344657147645377,curve,supplement_eq_11
8.6705665,0.6327511333436583,curve,supplement_eq_11
8.680565999999999,0.6310403995368843,curve,supplement_eq_11
8.6905655,0.6293335005069324,curve,supplement_eq_11
8.700565,0.6276304234730979,curve,supplement_eq_11
8.710564499999998,0.6259311557109456,curve,supplement_eq_11
8.720564,0.6242356845520037,curve,supplement_eq_11
8.730563499999999,0.6225439973834594,curve,supplement_eq_11
8.740563,0.6208560816478547,curve,supplement_eq_11
8.7505625,0.619171924842788,curve,supplement_eq_11
8.760561999999998,0.6174915145206136,curve,supplement_eq_11
8.7705615,0.6158148382881443,curve,supplement_eq_11
8.780560999999999,0.6141418838063597,curve,supplement_eq_11
8.7905605,0.612472638790109,curve,supplement_eq_11
8.800559999999999,0.6108070910078234,curve,supplement_eq_11
8.810559499999998,0.609145228281224,curve,supplement_eq_11
8.820559,0.6074870384850353,curve,supplement_eq_11
8.830558499999999,0.6058325095467021,curve,supplement_eq_11
8.840558,0.6041816294461009,curve,supplement_eq_11
8.850557499999999,0.602534386215262,curve,supplement_eq_11
8.860557,0.6008907679380877,curve,supplement_eq_11
8.8705565,0.5992507627500744,curve,supplement_eq_11
8.880555999999999,0.5976143588380353,curve,supplement_eq_11
8.8905555,0.5959815444398258,curve,supplement_eq_11
8.900554999999999,0.594352307844071,curve,supplement_eq_11
8.9105545,0.5927266373898946,curve,supplement_eq_11
8.920554,0.5911045214666479,curve,supplement_eq_11
8.930553499999998,0.5894859485136429,curve,supplement_eq_11
8.940553,0.5878709070198853,curve,supplement_eq_11
8.950552499999999,0.586259385523812,curve,supplement_eq_11
8.960552,0.5846513726130248,curve,supplement_eq_11
8.9705515,0.583046856924033,curve,supplement_eq_11
8.980550999999998,0.5814458271419911,curve,supplement_eq_11
8.9905505,0.5798482720004411,curve,supplement_eq_11
9.000549999999999,0.5782541802810583,curve,supplement_eq_11
9.0105495,0.5766635408133944,curve,supplement_eq_11
9.020548999999999,0.5750763424746259,curve,supplement_eq_11
9.030548499999998,0.5734925741893011,curve,supplement_eq_11
9.040548,0.5719122249290913,curve,supplement_eq_11
9.050547499999999,0.5703352837125433,curve,supplement_eq_11
9.060547,0.5687617396048293,curve,supplement_eq_11
9.070546499999999,0.5671915817175067,curve,supplement_eq_11
9.080546,0.5656247992082691,curve,supplement_eq_11
9.0905455,0.5640613812807085,curve,supplement_eq_11
9.100544999999999,0.562501317184071,curve,supplement_eq_11
9.1105445,0.5609445962130207,curve,supplement_eq_11
9.120543999999999,0.5593912077074003,curve,supplement_eq_11
9.1305435,0.5578411410519946,curve,supplement_eq_11
9.140543,0.5562943856762974,curve,supplement_eq_11
9.150542499999998,0.5547509310542768,curve,supplement_eq_11
9.160542,0.5532107667041432,curve,supplement_eq_11
9.170541499999999,0.5516738821881209,curve,supplement_eq_11
9.180541,0.5501402671122155,curve,supplement_eq_11
9.1905405,0.5486099111259912,curve,supplement_eq_11
9.200539999999998,0.5470828039223401,curve,supplement_eq_11
9.2105395,0.5455589352372597,curve,supplement_eq_11
9.220538999999999,0.5440382948496301,curve,supplement_eq_11
9.2305385,0.5425208725809895,curve,supplement_eq_11
9.240537999999999,0.5410066582953165,curve,supplement_eq_11
9.250537499999998,0.5394956418988092,curve,supplement_eq_11
9.260537,0.5379878133396666,curve,supplement_eq_11
9.270536499999999,0.5364831626078744,curve,supplement_eq_11
9.280536,0.5349816797349872,curve,supplement_eq_11
9.290535499999999,0.5334833547939162,curve,supplement_eq_11
9.300535,0.5319881778987157,curve,supplement_eq_11
9.3105345,0.5304961392043721,curve,supplement_eq_11
9.320533999999999,0.5290072289065946,curve,supplement_eq_11
9.3305335,0.5275214372416045,curve,supplement_eq_11
9.340532999999999,0.5260387544859298,curve,supplement_eq_11
9.3505325,0.5245591709561972,curve,supplement_eq_11
9.360532,0.5230826770089291,curve,supplement_eq_11
9.370531499999998,0.5216092630403382,curve,supplement_eq_11
9.380531,0.5201389194861252,curve,supplement_eq_11
9.390530499999999,0.518671636821279,curve,supplement_eq_11
9.40053,0.5172074055598741,curve,supplement_eq_11
9.410529499999999,0.515746216254875,curve,supplement_eq_11
9.420528999999998,0.5142880594979354,curve,supplement_eq_11
9.4305285,0.5128329259192037,curve,supplement_eq_11
9.440527999999999,0.5113808061871278,curve,supplement_eq_11
9.4505275,0.5099316910082593,curve,supplement_eq_11
9.460526999999999,0.5084855711270635,curve,supplement_eq_11
9.470526499999998,0.5070424373257243,curve,supplement_eq_11
9.480526,0.5056022804239562,curve,supplement_eq_11
9.490525499999999,0.5041650912788135,curve,supplement_eq_11
9.500525,0.502730860784503,curve,supplement_eq_11
9.510524499999999,0.5012995798721961,curve,supplement_eq_11
9.520524,0.49987123950984236,curve,supplement_eq_11
9.5305235,0.49844583070198606,curve,supplement_eq_11
9.540522999999999,0.4970233444895808,curve,supplement_eq_11
9.5505225,0.49560377194980754,curve,supplement_eq_11
9.560521999999999,0.494187104195893,curve,supplement_eq_11
9.5705215,0.4927733323769287,curve,supplement_eq_11
9.580521,0.4913624476776925,curve,supplement_eq_11
9.590520499999998,0.48995444131846816,curve,supplement_eq_11
9.60052,0.48854930455487006,curve,supplement_eq_11
9.610519499999999,0.48714702867766646,curve,supplement_eq_11
9.620519,0.48574760501260256,curve,supplement_eq_11
9.630518499999999,0.4843510249202293,curve,supplement_eq_11
9.640517999999998,0.4829572797957274,curve,supplement_eq_11
9.6505175,0.4815663610687361,curve,supplement_eq_11
9.660516999999999,0.48017826020318344,curve,supplement_eq_11
9.6705165,0.47879296869711346,curve,supplement_eq_11
9.680515999999999,0.4774104780825202,curve,supplement_eq_11
9.690515499999998,0.4760307799251764,curve,supplement_eq_11
9.700515,0.47465386582446856,curve,supplement_eq_11
9.710514499999999,0.47327972741323077,curve,supplement_eq_11
9.720514,0.47190835635757744,curve,supplement_eq_11
9.730513499999999,0.4705397443567425,curve,supplement_eq_11
9.740513,0.46917388314291236,curve,supplement_eq_11
9.7505125,0.4678107644810667,curve,supplement_eq_11
9.760511999999999,0.4664503801688161,curve,supplement_eq_11
9.7705115,0.4650927220362402,curve,supplement_eq_11
9.780510999999999,0.4637377819457309,curve,supplement_eq_11
9.7905105,0.46238555179183216,curve,supplement_eq_11
9.80051,0.46103602350108286,curve,supplement_eq_11
9.810509499999998,0.45968918903185974,curve,supplement_eq_11
9.820509,0.45834504037422236,curve,supplement_eq_11
9.830508499999999,0.45700356954975746,curve,supplement_eq_11
9.840508,0.45566476861142585,curve,supplement_eq_11
9.850507499999999,0.45432862964340903,curve,supplement_eq_11
9.860506999999998,0.45299514476095626,curve,supplement_eq_11
9.8705065,0.45166430611023445,curve,supplement_eq_11
9.880505999999999,0.4503361058681773,curve,supplement_eq_11
9.8905055,0.4490105362423357,curve,supplement_eq_11
9.900504999999999,0.4476875894707294,curve,supplement_eq_11
9.910504499999998,0.44636725782169806,curve,supplement_eq_11
9.920504,0.4450495335937555,curve,supplement_eq_11
9.930503499999999,0.44373440911544393,curve,supplement_eq_11
9.940503,0.4424218767451871,curve,supplement_eq_11
9.950502499999999,0.4411119288711473,curve,supplement_eq_11
9.960502,0.43980455791108103,curve,supplement_eq_11
9.9705015,0.4384997563121967,curve,supplement_eq_11
9.980500999999999,0.437197516551012,curve,supplement_eq_11
9.9905005,0.4358978311332131,curve,supplement_eq_11
10.000499999999999,0.4346006925935157,curve,supplement_eq_11
10.0104995,0.43330609349552224,curve,supplement_eq_11
10.020499,0.43201402643158693,curve,supplement_eq_11
10.030498499999998,0.4307244840226751,curve,supplement_eq_11
10.040498,0.42943745891822677,curve,supplement_eq_11
10.050497499999999,0.42815294379602176,curve,supplement_eq_11
10.060497,0.42687093136204135,curve,supplement_eq_11
10.070496499999999,0.4255914143503364,curve,supplement_eq_11
10.080495999999998,0.424314385522891,curve,supplement_eq_11
10.0904955,0.4230398376694904,curve,supplement_eq_11
10.100494999999999,0.421767763607588,curve,supplement_eq_11
10.1104945,0.420498156182174,curve,supplement_eq_11
10.120493999999999,0.41923100826564463,curve,supplement_eq_11
10.130493499999998,0.4179663127576704,curve,supplement_eq_11
10.140493,0.4167040625850676,curve,supplement_eq_11
10.150492499999999,0.4154442507016707,curve,supplement_eq_11
10.160492,0.41418687008820154,curve,supplement_eq_11
