series_kind,chord_id,endpoint,gamma_final_prime,gamma_initial_prime,y,z,provenance
locus,-1,locus,,0.0032724192918911943,0.006544698412991809,-2.1416997346284077e-05,independent_steady_state_formula
locus,-1,locus,,0.003306328993902598,0.006612513414305936,-2.186314482428958e-05,independent_steady_state_formula
locus,-1,locus,,0.003340590077502954,0.006681031040512028,-2.231858600142372e-05,independent_steady_state_formula
locus,-1,locus,,0.0033752061838042075,0.006750258569490585,-2.2783514466021967e-05,independent_steady_state_formula
locus,-1,locus,,0.0034101809916484995,0.006820203354446087,-2.3258127838509377e-05,independent_steady_state_formula
locus,-1,locus,,0.0034455182179991377,0.006890872824684638,-2.37426278553661e-05,independent_steady_state_formula
locus,-1,locus,,0.0034812216183356184,0.006962274486399606,-2.4237220454840823e-05,independent_steady_state_formula
locus,-1,locus,,0.0035172949870527414,0.007034415923465284,-2.4742115864448425e-05,independent_steady_state_formula
locus,-1,locus,,0.0035537421578638617,0.0071073047982387035,-2.525752869028899e-05,independent_steady_state_formula
locus,-1,locus,,0.0035905670042083175,0.0071809488523696275,-2.578367800822597e-05,independent_steady_state_formula
locus,-1,locus,,0.003627773439663084,0.007255355907618874,-2.63207874569624e-05,independent_steady_state_formula
locus,-1,locus,,0.0036653654183586896,0.007330533866684973,-2.686908533305431e-05,independent_steady_state_formula
locus,-1,locus,,0.0037033469353994404,0.007406490714039315,-2.742880468790191e-05,independent_steady_state_formula
locus,-1,locus,,0.0037417220272880063,0.0074832345167698214,-2.800018342675956e-05,independent_steady_state_formula
locus,-1,locus,,0.003780494772354399,0.007560773425433244,-2.858346440980644e-05,independent_steady_state_formula
locus,-1,locus,,0.0038196692911893985,0.007639115674916191,-2.917889555532095e-05,independent_steady_state_formula
locus,-1,locus,,0.003859249747082472,0.007718269585304932,-2.9786729945002397e-05,independent_steady_state_formula
locus,-1,locus,,0.003899240346464229,0.007798243562764106,-3.0407225931484755e-05,independent_steady_state_formula
locus,-1,locus,,0.00393964533935346,0.007879046100424397,-3.1040647248088026e-05,independent_steady_state_formula
locus,-1,locus,,0.00398046901980881,0.00796068577927927,-3.1687263120853695e-05,independent_steady_state_formula
locus,-1,locus,,0.0040217157263851356,0.008043171269090875,-3.234734838291186e-05,independent_steady_state_formula
locus,-1,locus,,0.004063389842594579,0.008126511329305168,-3.302118359122838e-05,independent_steady_state_formula
locus,-1,locus,,0.004105495797372433,0.008210714809976396,-3.370905514578169e-05,independent_steady_state_formula
locus,-1,locus,,0.004148038065547827,0.008295790652700996,-3.4411255411219585e-05,independent_steady_state_formula
locus,-1,locus,,0.004191021168319293,0.008381747891561007,-3.512808284104779e-05,independent_steady_state_formula
locus,-1,locus,,0.004234449673735255,0.00846859565407711,-3.585984210440261e-05,independent_steady_state_formula
locus,-1,locus,,0.0042783281971795,0.008556343162171366,-3.660684421546177e-05,independent_steady_state_formula
locus,-1,locus,,0.004322661401861685,0.008644999733139763,-3.7369406665547815e-05,independent_steady_state_formula
locus,-1,locus,,0.004367453999312917,0.00873457478063466,-3.814785355798059e-05,independent_steady_state_formula
locus,-1,locus,,0.0044127107498864735,0.00882507781565723,-3.89425157457353e-05,independent_steady_state_formula
locus,-1,locus,,0.004458436463263714,0.008916518447559996,-3.9753730971965056e-05,independent_steady_state_formula
locus,-1,locus,,0.004504635998965228,0.009008906385059563,-4.0581844013447006e-05,independent_steady_state_formula
locus,-1,locus,,0.004551314266867284,0.009102251437259632,-4.1427206827013003e-05,independent_steady_state_formula
locus,-1,locus,,0.004598476227723629,0.00919656351468443,-4.229017869902682e-05,independent_steady_state_formula
locus,-1,locus,,0.004646126893692694,0.009291852630322612,-4.317112639797108e-05,independent_steady_state_formula
locus,-1,locus,,0.004694271328870265,0.009388128900681761,-4.407042433020871e-05,independent_steady_state_formula
locus,-1,locus,,0.00474291464982767,0.00948540254685361,-4.498845469898468e-05,independent_steady_state_formula
