series,gamma_initial_prime,tau_gamma_f_t,y,z,distance_to_final,provenance
colder_0.02,0.02,0.0,0.03757174604697265,-0.0007514349209393201,0.9973099871376317,independent_matrix_exponential
colder_0.02,0.02,0.01,0.03720459332160378,-0.019337130824782722,0.9787431894480121,independent_matrix_exponential
colder_0.02,0.02,0.02,0.03685330726569101,-0.037576916828233276,0.9605225181253418,independent_matrix_exponential
colder_0.02,0.02,0.03,0.03651750268937802,-0.05547722493857832,0.9426415304452569,independent_matrix_exponential
colder_0.02,0.02,0.04,0.036196802462309496,-0.07304436762265876,0.9250939034898478,independent_matrix_exponential
colder_0.02,0.02,0.05,0.03589083735488134,-0.09028454002796626,0.9078734319209033,independent_matrix_exponential
colder_0.02,0.02,0.06,0.0355992458825304,-0.10720382216247615,0.8909740257945331,independent_matrix_exponential
colder_0.02,0.02,0.07,0.03532167415300563,-0.12380818103398705,0.8743897084163896,independent_matrix_exponential
colder_0.02,0.02,0.08,0.03505777571656525,-0.1401034727497137,0.8581146142367463,independent_matrix_exponential
colder_0.02,0.02,0.09,0.03480721141904365,-0.15609544457687607,0.8421429867846831,independent_matrix_exponential
colder_0.02,0.02,0.1,0.03456964925773508,-0.17178973696500643,0.8264691766406582,independent_matrix_exponential
colder_0.02,0.02,0.11,0.034344764240039696,-0.1871918855306861,0.8110876394467502,independent_matrix_exponential
colder_0.02,0.02,0.12,0.03413223824482078,-0.20230732300541177,0.7959929339538699,independent_matrix_exponential
colder_0.02,0.02,0.13,0.03393175988642135,-0.21714138114727244,0.7811797201052593,independent_matrix_exponential
colder_0.02,0.02,0.14,0.03374302438129009,-0.23169929261711386,0.7666427571555973,independent_matrix_exponential
colder_0.02,0.02,0.15,0.03356573341716739,-0.24598619281984602,0.7523769018250576,independent_matrix_exponential
colder_0.02,0.02,0.16,0.03339959502478291,-0.26000712171154383,0.7383771064876626,independent_matrix_exponential
colder_0.02,0.02,0.17,0.03324432345201746,-0.27376702557297505,0.7246384173933021,independent_matrix_exponential
colder_0.02,0.02,0.18,0.03309963904048229,-0.2872707587501804,0.7111559729227866,independent_matrix_exponential
colder_0.02,0.02,0.19,0.03296526810447048,-0.3005230853627163,0.6979250018753251,independent_matrix_exponential
colder_0.02,0.02,0.2,0.03284094281223508,-0.3135286809801633,0.6849408217878217,independent_matrix_exponential
colder_0.02,0.02,0.21,0.032726401069550666,-0.3262921342674855,0.6721988372854039,independent_matrix_exponential
colder_0.02,0.02,0.22,0.03262138640551427,-0.3388179485998255,0.6596945384625978,independent_matrix_exponential
colder_0.02,0.02,0.23,0.03252564786054412,-0.3511105436472973,0.6474234992945848,independent_matrix_exponential
colder_0.02,0.02,0.24,0.032438939876534255,-0.36317425693033756,0.6353813760779773,independent_matrix_exponential
colder_0.02,0.02,0.25,0.032361022189123914,-0.3750133453461607,0.6235639059005694,independent_matrix_exponential
colder_0.02,0.02,0.26,0.032291659722042315,-0.38663198666685616,0.6119669051395193,independent_matrix_exponential
colder_0.02,0.02,0.27,0.03223062248348906,-0.39803428100965266,0.6005862679874387,independent_matrix_exponential
colder_0.02,0.02,0.28,0.03217768546451171,-0.4092242522798676,0.5894179650058698,independent_matrix_exponential
colder_0.02,0.02,0.29,0.03213262853934292,-0.420205849587049,0.5784580417056413,independent_matrix_exponential
colder_0.02,0.02,0.3,0.032095236367659645,-0.430982948634809,0.567702617153601,independent_matrix_exponential
colder_0.02,0.02,0.31,0.03206529829872844,-0.44155935308483407,0.5571478826052418,independent_matrix_exponential
colder_0.02,0.02,0.32,0.032042608277400665,-0.45193879589555597,0.5467901001627321,independent_matrix_exponential
colder_0.02,0.02,0.33,0.03202696475192299,-0.462124940635952,0.5366256014578844,independent_matrix_exponential
colder_0.02,0.02,0.34,0.032018170583528384,-0.4721213827749361,0.5266507863595954,independent_matrix_exponential
colder_0.02,0.02,0.35000000000000003,0.03201603295777416,-0.4819316509467957,0.5168621217053054,independent_matrix_exponential
colder_0.02,0.02,0.36,0.03202036329759363,-0.49155920819311827,0.5072561400560283,independent_matrix_exponential
colder_0.02,0.02,0.37,0.03203097717802931,-0.5010074531816443,0.49782943847451694,independent_matrix_exponential
colder_0.02,0.02,0.38,0.032047694242615214,-0.5102797214024769,0.48857867732613064,independent_matrix_exponential
colder_0.02,0.02,0.39,0.0320703381213775,-0.5193792863420654,0.4795005791019872,independent_matrix_exponential
colder_0.02,0.02,0.4,0.032098736350422354,-0.5283093606353795,0.4705919272639817,independent_matrix_exponential
colder_0.02,0.02,0.41000000000000003,0.03213272029308117,-0.5370730971966773,0.4618495651112672,independent_matrix_exponential
colder_0.02,0.02,0.42,0.03217212506258361,-0.5456735903292641,0.45327039466779984,independent_matrix_exponential
colder_0.02,0.02,0.43,0.032216789446228994,-0.5541138768146343,0.4448513755905546,independent_matrix_exponential
colder_0.02,0.02,0.44,0.03226655583102834,-0.5623969369813775,0.4365895240980296,independent_matrix_exponential
colder_0.02,0.02,0.45,0.03232127013078841,-0.5705256957542262,0.4284819119186606,independent_matrix_exponential
colder_0.02,0.02,0.46,0.032380781714610826,-0.578503023683612,0.42052566525877805,independent_matrix_exponential
colder_0.02,0.02,0.47000000000000003,0.03244494333677915,-0.586331737956096,0.41271796378973896,independent_matrix_exponential
colder_0.02,0.02,0.48,0.03251361106800764,-0.5940146033860241,0.40505603965388387,independent_matrix_exponential
colder_0.02,0.02,0.49,0.03258664422802564,-0.6015543333887594,0.3975371764889629,independent_matrix_exponential
colder_0.02,0.02,0.5,0.032663905319472594,-0.6089535909358332,0.3901587084706917,independent_matrix_exponential
colder_0.02,0.02,0.51,0.032745259963078144,-0.6162149894923492,0.382918019373099,independent_matrix_exponential
colder_0.02,0.02,0.52,0.032830576834103536,-0.6233410939369718,0.37581254164633565,independent_matrix_exponential
colder_0.02,0.02,0.53,0.03291972760001984,-0.6303344214648221,0.3688397555116198,independent_matrix_exponential
colder_0.02,0.02,0.54,0.03301258685939965,-0.6371974424735989,0.3619971880730009,independent_matrix_exponential
colder_0.02,0.02,0.55,0.03310903208199913,-0.6439325814332352,0.35528241244562997,independent_matrix_exponential
colder_0.02,0.02,0.56,0.03320894355000781,-0.6505422177393985,0.34869304690022807,independent_matrix_exponential
colder_0.02,0.02,0.5700000000000001,0.03331220430044381,-0.6570286865511321,0.34222675402345426,independent_matrix_exponential
colder_0.02,0.02,0.58,0.03341870006867262,-0.663394279612935,0.33588123989387547,independent_matrix_exponential
colder_0.02,0.02,0.59,0.03352831923302825,-0.6696412460615667,0.32965425327324965,independent_matrix_exponential
colder_0.02,0.02,0.6,0.03364095276051553,-0.6757717932178627,0.32354358481283807,independent_matrix_exponential
colder_0.02,0.02,0.61,0.033756494153572916,-0.6817880873638388,0.3175470662744647,independent_matrix_exponential
colder_0.02,0.02,0.62,0.03387483939787594,-0.6876922545053556,0.3116625697660538,independent_matrix_exponential
colder_0.02,0.02,0.63,0.03399588691116098,-0.6934863811206151,0.30588800699137086,independent_matrix_exponential
colder_0.02,0.02,0.64,0.034119537493050245,-0.6991725148947485,0.3002213285137077,independent_matrix_exponential
colder_0.02,0.02,0.65,0.03424569427585869,-0.7047526654407568,0.2946605230332499,independent_matrix_exponential
colder_0.02,0.02,0.66,0.03437426267636422,-0.7102288050070563,0.28920361667787303,independent_matrix_exponential
colder_0.02,0.02,0.67,0.03450515034852273,-0.7156028691718774,0.28384867230711947,independent_matrix_exponential
colder_0.02,0.02,0.68,0.03463826713710995,-0.7208767575247628,0.27859378882910785,independent_matrix_exponential
colder_0.02,0.02,0.6900000000000001,0.03477352503227241,-0.726052334335402,0.2734371005301387,independent_matrix_exponential
colder_0.02,0.02,0.7000000000000001,0.03491083812497023,-0.7311314292100397,0.26837677641675756,independent_matrix_exponential
colder_0.02,0.02,0.71,0.03505012256329451,-0.736115837735689,0.2634110195700444,independent_matrix_exponential
colder_0.02,0.02,0.72,0.03519129650964281,-0.7410073221123732,0.2585380665119041,independent_matrix_exponential
colder_0.02,0.02,0.73,0.03533428009873611,-0.7458076117736221,0.25375618658313204,independent_matrix_exponential
colder_0.02,0.02,0.74,0.035478995396461446,-0.7505184039954382,0.2490636813330396,independent_matrix_exponential
colder_0.02,0.02,0.75,0.03562536635952404,-0.7551413644939494,0.24445888392042095,independent_matrix_exponential
colder_0.02,0.02,0.76,0.03577331879589385,-0.7596781280119562,0.239940158525653,independent_matrix_exponential
colder_0.02,0.02,0.77,0.03592278032603093,-0.7641302988945813,0.23550589977372116,independent_matrix_exponential
colder_0.02,0.02,0.78,0.036073680344875084,-0.7684994516542224,0.23115453216796775,independent_matrix_exponential
colder_0.02,0.02,0.79,0.036225949984584886,-0.7727871315250099,0.2268845095343627,independent_matrix_exponential
colder_0.02,0.02,0.8,0.0363795220780118,-0.7769948550069603,0.22269431447610336,independent_matrix_exponential
colder_0.02,0.02,0.81,0.036534331122895405,-0.7811241104000208,0.2185824578383493,independent_matrix_exponential
colder_0.02,0.02,0.8200000000000001,0.03669031324676576,-0.7851763583281898,0.2145474781829052,independent_matrix_exponential
colder_0.02,0.02,0.8300000000000001,0.03684740617253951,-0.7891530322538993,0.21058794127266645,independent_matrix_exponential
colder_0.02,0.02,0.84,0.03700554918479623,-0.7930555389828403,0.20670243956564577,independent_matrix_exponential
colder_0.02,0.02,0.85,0.03716468309672215,-0.7968852591594078,0.20288959171840304,independent_matrix_exponential
colder_0.02,0.02,0.86,0.037324750217708355,-0.800643547752939,0.19914804209870515,independent_matrix_exponential
colder_0.02,0.02,0.87,0.03748569432159099,-0.8043317345349194,0.1954764603072406,independent_matrix_exponential
colder_0.02,0.02,0.88,0.03764746061552089,-0.8079511245473187,0.19187354070822557,independent_matrix_exponential
colder_0.02,0.02,0.89,0.03780999570945096,-0.8115029985622276,0.18833800196873146,independent_matrix_exponential
colder_0.02,0.02,0.9,0.03797324758622907,-0.814988613532952,0.18486858660657599,independent_matrix_exponential
colder_0.02,0.02,0.91,0.038137165572284984,-0.8184092030367266,0.18146406054661504,independent_matrix_exponential
colder_0.02,0.02,0.92,0.03830170030889992,-0.8217659777092017,0.17812321268528253,independent_matrix_exponential
colder_0.02,0.02,0.93,0.03846680372404753,-0.8250601256708573,0.17484485446322245,independent_matrix_exponential
colder_0.02,0.02,0.9400000000000001,0.03863242900479519,-0.8282928129454933,0.17162781944586467,independent_matrix_exponential
colder_0.02,0.02,0.9500000000000001,0.03879853057025501,-0.8314651838709441,0.1684709629117951,independent_matrix_exponential
colder_0.02,0.02,0.96,0.038965064045073855,-0.8345783615021619,0.16537316144877684,independent_matrix_exponential
colder_0.02,0.02,0.97,0.03913198623345203,-0.8376334480068086,0.16233331255728015,independent_matrix_exponential
colder_0.02,0.02,0.98,0.03929925509368042,-0.840631525053499,0.15935033426138026,independent_matrix_exponential
colder_0.02,0.02,0.99,0.03946682971318618,-0.8435736541928291,0.15642316472688753,independent_matrix_exponential
colder_0.02,0.02,1.0,0.03963467028407706,-0.8464608772313232,0.15355076188657615,independent_matrix_exponential
colder_0.02,0.02,1.01,0.03980273807917484,-0.8492942165984345,0.15073210307237683,independent_matrix_exponential
colder_0.02,0.02,1.02,0.03997099542852848,-0.8520746757067246,0.14796618465440717,independent_matrix_exponential
colder_0.02,0.02,1.03,0.040139405696397436,-0.8548032393053505,0.14525202168671134,independent_matrix_exponential
colder_0.02,0.02,1.04,0.040307933258696645,-0.8574808738269843,0.1425886475595834,independent_matrix_exponential
colder_0.02,0.02,1.05,0.04047654348089353,-0.860108527728285,0.1399751136583542,independent_matrix_exponential
colder_0.02,0.02,1.06,0.04064520269634894,-0.8626871318240442,0.13741048902852027,independent_matrix_exponential
colder_0.02,0.02,1.07,0.04081387818509311,-0.865217599615123,0.13489386004709691,independent_matrix_exponential
colder_0.02,0.02,1.08,0.04098253815302831,-0.8677008276102955,0.13242433010008003,independent_matrix_exponential
colder_0.02,0.02,1.09,0.04115115171154985,-0.8701376956421102,0.1300010192659049,independent_matrix_exponential
colder_0.02,0.02,1.1,0.041319688857577606,-0.8725290671768835,0.12762306400478693,independent_matrix_exponential
colder_0.02,0.02,1.11,0.041488120453989766,-0.8748757896189328,0.1252896168538386,independent_matrix_exponential
colder_0.02,0.02,1.12,0.041656418210451296,-0.8771786946091547,0.12299984612785392,independent_matrix_exponential
colder_0.02,0.02,1.1300000000000001,0.04182455466462935,-0.879438598318057,0.12075293562565419,independent_matrix_exponential
colder_0.02,0.02,1.1400000000000001,0.04199250316378815,-0.8816563017333441,0.11854808434189391,independent_matrix_exponential
colder_0.02,0.02,1.1500000000000001,0.042160237846756,-0.883832590942158,0.1163845061842237,independent_matrix_exponential
colder_0.02,0.02,1.16,0.04232773362625717,-0.8859682374080762,0.11426142969571135,independent_matrix_exponential
colder_0.02,0.02,1.17,0.04249496617160175,-0.8880639982429603,0.11217809778242324,independent_matrix_exponential
colder_0.02,0.02,1.18,0.042661911891726065,-0.8901206164737546,0.1101337674460709,independent_matrix_exponential
colder_0.02,0.02,1.19,0.042828547918577646,-0.8921388213043252,0.1081277095216278,independent_matrix_exponential
colder_0.02,0.02,1.2,0.04299485209083709,-0.8941193283724349,0.10615920841982429,independent_matrix_exponential
colder_0.02,0.02,1.21,0.04316080293797112,-0.8960628400019416,0.10422756187443082,independent_matrix_exponential
colder_0.02,0.02,1.22,0.04332637966460995,-0.8979700454503106,0.10233208069423956,independent_matrix_exponential
colder_0.02,0.02,1.23,0.043491562135242634,-0.8998416211515277,0.10047208851965742,independent_matrix_exponential
colder_0.02,0.02,1.24,0.04365633085922452,-0.901678230954497,0.09864692158382625,independent_matrix_exponential
colder_0.02,0.02,1.25,0.04382066697609041,-0.90348052635701,0.09685592847818333,independent_matrix_exponential
colder_0.02,0.02,1.26,0.04398455224116763,-0.9052491467353656,0.09509846992238317,independent_matrix_exponential
colder_0.02,0.02,1.27,0.04414796901148321,-0.9069847195697234,0.09337391853849643,independent_matrix_exponential
colder_0.02,0.02,1.28,0.04431090023195935,-0.9086878606652694,0.09168165862940879,independent_matrix_exponential
colder_0.02,0.02,1.29,0.044473329421891486,-0.9103591743692714,0.09002108596134127,independent_matrix_exponential
colder_0.02,0.02,1.3,0.04463524066170377,-0.9119992537841001,0.08839160755041527,independent_matrix_exponential
colder_0.02,0.02,1.31,0.044796618579976036,-0.913608680976293,0.08679264145318652,independent_matrix_exponential
colder_0.02,0.02,1.32,0.04495744834073746,-0.9151880271817315,0.08522361656107665,independent_matrix_exponential
colder_0.02,0.02,1.33,0.04511771563102139,-0.9167378530070062,0.08368397239862707,independent_matrix_exponential
colder_0.02,0.02,1.34,0.04527740664867634,-0.9182587086270387,0.08217315892550703,independent_matrix_exponential
colder_0.02,0.02,1.35,0.04543650809042814,-0.9197511339790327,0.08069063634220379,independent_matrix_exponential
colder_0.02,0.02,1.36,0.04559500714018831,-0.9212156589528188,0.07923587489932866,independent_matrix_exponential
colder_0.02,0.02,1.37,0.04575289145760391,-0.9226528035776624,0.07780835471047064,independent_matrix_exponential
colder_0.02,0.02,1.3800000000000001,0.045910149166844015,-0.9240630782056016,0.07640756556853136,independent_matrix_exponential
colder_0.02,0.02,1.3900000000000001,0.04606676884561825,-0.9254469836913746,0.07503300676547946,independent_matrix_exponential
colder_0.02,0.02,1.4000000000000001,0.046222739514422906,-0.9268050115690063,0.07368418691545683,independent_matrix_exponential
colder_0.02,0.02,1.41,0.04637805062601001,-0.9281376442251118,0.07236062378117854,independent_matrix_exponential
colder_0.02,0.02,1.42,0.04653269205507511,-0.9294453550689785,0.07106184410356328,independent_matrix_exponential
colder_0.02,0.02,1.43,0.04668665408815949,-0.9307286086994888,0.06978738343453424,independent_matrix_exponential
colder_0.02,0.02,1.44,0.04683992741376239,-0.9319878610689394,0.06853678597293297,independent_matrix_exponential
colder_0.02,0.02,1.45,0.04699250311265949,-0.9332235596438159,0.06730960440348813,independent_matrix_exponential
colder_0.02,0.02,1.46,0.04714437264842319,-0.9344361435625806,0.06610539973878102,independent_matrix_exponential
colder_0.02,0.02,1.47,0.04729552785814101,-0.935626043790527,0.06492374116415466,independent_matrix_exponential
colder_0.02,0.02,1.48,0.04744596094332804,-0.9367936832717558,0.06376420588551068,independent_matrix_exponential
colder_0.02,0.02,1.49,0.047595664461029794,-0.9379394770783274,0.0626263789799402,independent_matrix_exponential
colder_0.02,0.02,1.5,0.04774463131511142,-0.9390638325566416,0.061509853249137034,independent_matrix_exponential
colder_0.02,0.02,1.51,0.04789285474772999,-0.9401671494710973,0.06041422907554149,independent_matrix_exponential
colder_0.02,0.02,1.52,0.04804032833098589,-0.9412498201450819,0.059339114281163154,independent_matrix_exponential
colder_0.02,0.02,1.53,0.04818704595875003,-0.9423122295993399,0.05828412398903549,independent_matrix_exponential
colder_0.02,0.02,1.54,0.04833300183866321,-0.9433547556877713,0.057248880487250145,independent_matrix_exponential
colder_0.02,0.02,1.55,0.04847819048430441,-0.9443777692307035,0.056233013095526974,independent_matrix_exponential
colder_0.02,0.02,1.56,0.04862260670752462,-0.9453816341456894,0.05523615803426882,independent_matrix_exponential
colder_0.02,0.02,1.57,0.04876624561094274,-0.9463667075758715,0.05425795829605952,independent_matrix_exponential
colder_0.02,0.02,1.58,0.04890910258060069,-0.9473333400159621,0.05329806351955545,independent_matrix_exponential
colder_0.02,0.02,1.59,0.04905117327877426,-0.9482818754358816,0.05235612986572982,independent_matrix_exponential
colder_0.02,0.02,1.6,0.049192453636936834,-0.9492126514020982,0.05143181989642418,independent_matrix_exponential
colder_0.02,0.02,1.61,0.0493329398488728,-0.9501259991967128,0.050524802455165746,independent_matrix_exponential
colder_0.02,0.02,1.62,0.04947262836393773,-0.9510222439343307,0.04963475255020725,independent_matrix_exponential
colder_0.02,0.02,1.6300000000000001,0.04961151588046252,-0.9519017046767605,0.04876135123974944,independent_matrix_exponential
colder_0.02,0.02,1.6400000000000001,0.049749599339298414,-0.952764694545582,0.04790428551930514,independent_matrix_exponential
colder_0.02,0.02,1.6500000000000001,0.04988687591750031,-0.9536115208326202,0.04706324821116631,independent_matrix_exponential
colder_0.02,0.02,1.6600000000000001,0.0500233430221455,-0.954442485108368,0.046237937855933206,independent_matrix_exponential
colder_0.02,0.02,1.67,0.050158998284285126,-0.9552578833283919,0.0454280586060698,independent_matrix_exponential
colder_0.02,0.02,1.68,0.05029383955302581,-0.9560580059377609,0.04463332012144637,independent_matrix_exponential
colder_0.02,0.02,1.69,0.050427864889738744,-0.9568431379735338,0.04385343746683384,independent_matrix_exponential
colder_0.02,0.02,1.7,0.050561072562393755,-0.9576135591653419,0.04308813101131241,independent_matrix_exponential
colder_0.02,0.02,1.71,0.05069346104001591,-0.9583695440341019,0.042337126329559924,independent_matrix_exponential
colder_0.02,0.02,1.72,0.05082502898726203,-0.959111361988894,0.04160015410498582,independent_matrix_exponential
colder_0.02,0.02,1.73,0.050955775259114953,-0.9598392774220396,0.04087695003467456,independent_matrix_exponential
colder_0.02,0.02,1.74,0.05108569889569299,-0.9605535498024105,0.04016725473610799,independent_matrix_exponential
colder_0.02,0.02,1.75,0.051214799117172374,-0.9612544337670055,0.039470813655630814,independent_matrix_exponential
colder_0.02,0.02,1.76,0.051343075318820416,-0.961942179210823,0.03878737697862928,independent_matrix_exponential
colder_0.02,0.02,1.77,0.05147052706613714,-0.9626170313750647,0.038116699541389604,independent_matrix_exponential
colder_0.02,0.02,1.78,0.051597154090103195,-0.9632792309336977,0.0374585407446072,independent_matrix_exponential
colder_0.02,0.02,1.79,0.05172295628253199,-0.9639290140784097,0.036812664468513674,independent_matrix_exponential
colder_0.02,0.02,1.8,0.05184793369152382,-0.9645666126019832,0.03617883898959414,independent_matrix_exponential
colder_0.02,0.02,1.81,0.05197208651702014,-0.9651922539801213,0.035556836898863305,independent_matrix_exponential
colder_0.02,0.02,1.82,0.05209541510645572,-0.9658061614517515,0.034946435021673564,independent_matrix_exponential
colder_0.02,0.02,1.83,0.052217919950506876,-0.9664085540978369,0.03434741433902493,independent_matrix_exponential
colder_0.02,0.02,1.84,0.052339601678933846,-0.9669996469187225,0.033759559910350755,independent_matrix_exponential
colder_0.02,0.02,1.85,0.0524604610565153,-0.9675796509100442,0.033182660797749945,independent_matrix_exponential
colder_0.02,0.02,1.86,0.05258049897907323,-0.9681487731372256,0.032616509991640855,independent_matrix_exponential
colder_0.02,0.02,1.87,0.052699716469586294,-0.9687072168085907,0.03206090433780995,independent_matrix_exponential
colder_0.02,0.02,1.8800000000000001,0.05281811467438995,-0.9692551813471173,0.03151564446582868,independent_matrix_exponential
colder_0.02,0.02,1.8900000000000001,0.05293569485946148,-0.9697928624608567,0.030980534718813575,independent_matrix_exponential
colder_0.02,0.02,1.9000000000000001,0.05305245840678832,-0.9703204522120437,0.030455383084506148,independent_matrix_exponential
colder_0.02,0.02,1.9100000000000001,0.05316840681081792,-0.9708381390849224,0.02994000112764545,independent_matrix_exponential
colder_0.02,0.02,1.92,0.05328354167498744,-0.9713461080523115,0.02943420392361184,independent_matrix_exponential
colder_0.02,0.02,1.93,0.0533978647083318,-0.9718445406409304,0.028937809993317094,independent_matrix_exponential
colder_0.02,0.02,1.94,0.05351137772216842,-0.9723336149955132,0.02845064123931782,independent_matrix_exponential
colder_0.02,0.02,1.95,0.05362408262685698,-0.9728135059417288,0.027972522883130086,independent_matrix_exponential
colder_0.02,0.02,1.96,0.05373598142863284,-0.9732843850479327,0.02750328340372195,independent_matrix_exponential
colder_0.02,0.02,1.97,0.053847076226512566,-0.9737464206857697,0.027042754477163512,independent_matrix_exponential
colder_0.02,0.02,1.98,0.05395736920927003,-0.9741997780896505,0.02659077091741124,independent_matrix_exponential
colder_0.02,0.02,1.99,0.05406686265248169,-0.9746446194151227,0.026147170618206914,independent_matrix_exponential
colder_0.02,0.02,2.0,0.05417555891563962,-0.9750811037961561,0.02571179449606936,independent_matrix_exponential
colder_0.02,0.02,2.0100000000000002,0.05428346043933096,-0.9755093874013631,0.025284486434359814,independent_matrix_exponential
colder_0.02,0.02,2.02,0.05439056974248231,-0.9759296234891743,0.024865093228399263,independent_matrix_exponential
colder_0.02,0.02,2.0300000000000002,0.05449688941966786,-0.9763419624619883,0.024453464531619687,independent_matrix_exponential
colder_0.02,0.02,2.04,0.054602422138479836,-0.9767465519193134,0.024049452802729646,independent_matrix_exponential
colder_0.02,0.02,2.05,0.054707170636960054,-0.9771435367099234,0.023652913253873385,independent_matrix_exponential
colder_0.02,0.02,2.06,0.05481113772109137,-0.977533058983042,0.023263703799768252,independent_matrix_exponential
colder_0.02,0.02,2.07,0.05491432626234757,-0.9779152582385766,0.022881685007798653,independent_matrix_exponential
colder_0.02,0.02,2.08,0.055016739195300805,-0.9782902713764174,0.022506720049051056,independent_matrix_exponential
colder_0.02,0.02,2.09,0.05511837951528518,-0.9786582327448206,0.022138674650270945,independent_matrix_exponential
colder_0.02,0.02,2.1,0.05521925027611531,-0.9790192741878908,0.02177741704672541,independent_matrix_exponential
colder_0.02,0.02,2.11,0.05531935458785893,-0.9793735250921827,0.02142281793595307,independent_matrix_exponential
colder_0.02,0.02,2.12,0.055418695614662145,-0.9797211124324338,0.021074750432386158,independent_matrix_exponential
colder_0.02,0.02,2.13,0.05551727657262643,-0.9800621608164487,0.020733090022826847,independent_matrix_exponential
colder_0.02,0.02,2.14,0.0556151007277363,-0.9803967925291479,0.020397714522762768,independent_matrix_exponential
colder_0.02,0.02,2.15,0.055712171393836475,-0.980725127575798,0.020068504033504783,independent_matrix_exponential
colder_0.02,0.02,2.16,0.0558084919306576,-0.9810472837244375,0.019745340900132757,independent_matrix_exponential
colder_0.02,0.02,2.17,0.0559040657418895,-0.9813633765475144,0.019428109670232667,independent_matrix_exponential
colder_0.02,0.02,2.18,0.05599889627330095,-0.9816735194627495,0.01911669705341031,independent_matrix_exponential
colder_0.02,0.02,2.19,0.056092987010905086,-0.9819778237732391,0.018810991881568144,independent_matrix_exponential
colder_0.02,0.02,2.2,0.05618634147916927,-0.9822763987068134,0.018510885069927773,independent_matrix_exponential
colder_0.02,0.02,2.21,0.05627896323926876,-0.9825693514546614,0.018216269578787744,independent_matrix_exponential
colder_0.02,0.02,2.22,0.05637085588738312,-0.982856787209239,0.01792704037599861,independent_matrix_exponential
colder_0.02,0.02,2.23,0.05646202305303444,-0.9831388092014713,0.0176430944001442,independent_matrix_exponential
colder_0.02,0.02,2.24,0.05655246839746659,-0.9834155187372636,0.01736433052441469,independent_matrix_exponential
colder_0.02,0.02,2.25,0.056642195612064544,-0.9836870152333332,0.017090649521157415,independent_matrix_exponential
colder_0.02,0.02,2.2600000000000002,0.05673120841681306,-0.9839533962523748,0.016821954027093907,independent_matrix_exponential
colder_0.02,0.02,2.27,0.056819510558793675,-0.9842147575375725,0.01655814850918818,independent_matrix_exponential
colder_0.02,0.02,2.2800000000000002,0.05690710581071951,-0.9844711930464694,0.016299139231156053,independent_matrix_exponential
colder_0.02,0.02,2.29,0.05699399796950672,-0.9847227949842075,0.01604483422060093,independent_matrix_exponential
colder_0.02,0.02,2.3000000000000003,0.05708019085488218,-0.9849696538361499,0.01579514323676487,independent_matrix_exponential
colder_0.02,0.02,2.31,0.057165688308026284,-0.9852118583998957,0.015549977738883137,independent_matrix_exponential
colder_0.02,0.02,2.32,0.057250494190250495,-0.9854494958167003,0.015309250855129308,independent_matrix_exponential
colder_0.02,0.02,2.33,0.05733461238170849,-0.9856826516023101,0.015072877352141446,independent_matrix_exponential
colder_0.02,0.02,2.34,0.057418046780140536,-0.9859114096772252,0.014840773605115164,independent_matrix_exponential
colder_0.02,0.02,2.35,0.057500801299650184,-0.9861358523963989,0.01461285756845478,independent_matrix_exponential
colder_0.02,0.02,2.36,0.057582879869512674,-0.9863560605783837,0.014389048746970666,independent_matrix_exponential
colder_0.02,0.02,2.37,0.05766428643301438,-0.986572113533937,0.01416926816761148,independent_matrix_exponential
colder_0.02,0.02,2.38,0.057745024946322485,-0.9867840890940938,0.013953438351722101,independent_matrix_exponential
colder_0.02,0.02,2.39,0.05782509937738451,-0.9869920636377172,0.013741483287814965,independent_matrix_exponential
colder_0.02,0.02,2.4,0.05790451370485675,-0.987196112118537,0.013533328404846813,independent_matrix_exponential
colder_0.02,0.02,2.41,0.05798327191706129,-0.9873963080916852,0.013328900545988506,independent_matrix_exponential
colder_0.02,0.02,2.42,0.05806137801097067,-0.9875927237397379,0.013128127942880203,independent_matrix_exponential
colder_0.02,0.02,2.43,0.058138835991219925,-0.9877854298982732,0.012930940190360382,independent_matrix_exponential
colder_0.02,0.02,2.44,0.05821564986914511,-0.9879744960809529,0.01273726822166101,independent_matrix_exponential
colder_0.02,0.02,2.45,0.058291823661848007,-0.9881599905041386,0.012547044284057873,independent_matrix_exponential
colder_0.02,0.02,2.46,0.05836736139128619,-0.9883419801110499,0.012360201914967976,independent_matrix_exponential
colder_0.02,0.02,2.47,0.05844226708338812,-0.9885205305954724,0.012176675918485052,independent_matrix_exponential
colder_0.02,0.02,2.48,0.05851654476719258,-0.9886957064250256,0.011996402342343811,independent_matrix_exponential
colder_0.02,0.02,2.49,0.05859019847401192,-0.9888675708639977,0.011819318455304654,independent_matrix_exponential
colder_0.02,0.02,2.5,0.05866323223661876,-0.9890361859957557,0.01164536272495053,independent_matrix_exponential
colder_0.02,0.02,2.5100000000000002,0.05873565008845537,-0.9892016127447386,0.011474474795887495,independent_matrix_exponential
colder_0.02,0.02,2.52,0.05880745606286542,-0.9893639108980415,0.011306595468340718,independent_matrix_exponential
colder_0.02,0.02,2.5300000000000002,0.05887865419234764,-0.9895231391265981,0.011141666677138541,independent_matrix_exponential
colder_0.02,0.02,2.54,0.058949248507830704,-0.9896793550059695,0.010979631471075503,independent_matrix_exponential
colder_0.02,0.02,2.5500000000000003,0.05901924303796905,-0.9898326150367462,0.010820433992648539,independent_matrix_exponential
