gamma,m,chern,in_strip,analytic_lower,analytic_upper
0.19999999999999998,2.5250000000000004,0,False,1.824621125123532,2.216552506059644
0.19999999999999998,2.55,0,False,1.824621125123532,2.216552506059644
0.19999999999999998,2.575,0,False,1.824621125123532,2.216552506059644
0.19999999999999998,2.6,0,False,1.824621125123532,2.216552506059644
0.19999999999999998,2.625,0,False,1.824621125123532,2.216552506059644
0.19999999999999998,2.6500000000000004,0,False,1.824621125123532,2.216552506059644
0.19999999999999998,2.675,0,False,1.824621125123532,2.216552506059644
0.19999999999999998,2.7,0,False,1.824621125123532,2.216552506059644
0.22499999999999998,1.3,1,False,1.8070006195784485,2.245491870708115
0.22499999999999998,1.325,1,False,1.8070006195784485,2.245491870708115
0.22499999999999998,1.35,1,False,1.8070006195784485,2.245491870708115
0.22499999999999998,1.375,1,False,1.8070006195784485,2.245491870708115
0.22499999999999998,1.4000000000000001,1,False,1.8070006195784485,2.245491870708115
0.22499999999999998,1.425,1,False,1.8070006195784485,2.245491870708115
0.22499999999999998,1.4500000000000002,1,False,1.8070006195784485,2.245491870708115
0.22499999999999998,1.475,1,False,1.8070006195784485,2.245491870708115
0.22499999999999998,1.5,1,False,1.8070006195784485,2.245491870708115
0.22499999999999998,1.5250000000000001,1,False,1.8070006195784485,2.245491870708115
0.22499999999999998,1.55,1,False,1.8070006195784485,2.245491870708115
0.22499999999999998,1.5750000000000002,1,False,1.8070006195784485,2.245491870708115
0.22499999999999998,1.6,1,False,1.8070006195784485,2.245491870708115
0.22499999999999998,1.625,1,False,1.8070006195784485,2.245491870708115
0.22499999999999998,1.6500000000000001,1,False,1.8070006195784485,2.245491870708115
0.22499999999999998,1.675,1,False,1.8070006195784485,2.245491870708115
0.22499999999999998,1.7000000000000002,1,False,1.8070006195784485,2.245491870708115
0.22499999999999998,1.725,1,False,1.8070006195784485,2.245491870708115
0.22499999999999998,1.75,1,False,1.8070006195784485,2.245491870708115
0.22499999999999998,1.7750000000000001,1,False,1.8070006195784485,2.245491870708115
0.22499999999999998,1.8,1,True,1.8070006195784485,2.245491870708115
0.22499999999999998,1.8250000000000002,1,True,1.8070006195784485,2.245491870708115
0.22499999999999998,1.85,1,True,1.8070006195784485,2.245491870708115
0.22499999999999998,1.875,1,True,1.8070006195784485,2.245491870708115
0.22499999999999998,1.9000000000000001,1,True,1.8070006195784485,2.245491870708115
0.22499999999999998,1.925,1,True,1.8070006195784485,2.245491870708115
0.22499999999999998,1.9500000000000002,1,True,1.8070006195784485,2.245491870708115
0.22499999999999998,1.975,1,True,1.8070006195784485,2.245491870708115
0.22499999999999998,2.0,1,True,1.8070006195784485,2.245491870708115
0.22499999999999998,2.0250000000000004,0,True,1.8070006195784485,2.245491870708115
0.22499999999999998,2.05,0,True,1.8070006195784485,2.245491870708115
0.22499999999999998,2.075,0,True,1.8070006195784485,2.245491870708115
0.22499999999999998,2.1,0,True,1.8070006195784485,2.245491870708115
0.22499999999999998,2.125,0,True,1.8070006195784485,2.245491870708115
0.22499999999999998,2.1500000000000004,0,True,1.8070006195784485,2.245491870708115
0.22499999999999998,2.175,0,True,1.8070006195784485,2.245491870708115
0.22499999999999998,2.2,0,True,1.8070006195784485,2.245491870708115
0.22499999999999998,2.225,0,True,1.8070006195784485,2.245491870708115
0.22499999999999998,2.25,0,True,1.8070006195784485,2.245491870708115
0.22499999999999998,2.2750000000000004,0,False,1.8070006195784485,2.245491870708115
0.22499999999999998,2.3,0,False,1.8070006195784485,2.245491870708115
0.22499999999999998,2.325,0,False,1.8070006195784485,2.245491870708115
0.22499999999999998,2.35,0,False,1.8070006195784485,2.245491870708115
0.22499999999999998,2.375,0,False,1.8070006195784485,2.245491870708115
0.22499999999999998,2.4000000000000004,0,False,1.8070006195784485,2.245491870708115
0.22499999999999998,2.425,0,False,1.8070006195784485,2.245491870708115
0.22499999999999998,2.45,0,False,1.8070006195784485,2.245491870708115
0.22499999999999998,2.475,0,False,1.8070006195784485,2.245491870708115
0.22499999999999998,2.5,0,False,1.8070006195784485,2.245491870708115
0.22499999999999998,2.5250000000000004,0,False,1.8070006195784485,2.245491870708115
0.22499999999999998,2.55,0,False,1.8070006195784485,2.245491870708115
0.22499999999999998,2.575,0,False,1.8070006195784485,2.245491870708115
0.22499999999999998,2.6,0,False,1.8070006195784485,2.245491870708115
0.22499999999999998,2.625,0,False,1.8070006195784485,2.245491870708115
0.22499999999999998,2.6500000000000004,0,False,1.8070006195784485,2.245491870708115
0.22499999999999998,2.675,0,False,1.8070006195784485,2.245491870708115
0.22499999999999998,2.7,0,False,1.8070006195784485,2.245491870708115
0.24999999999999997,1.3,1,False,1.790569415042095,2.274754878398196
0.24999999999999997,1.325,1,False,1.790569415042095,2.274754878398196
0.24999999999999997,1.35,1,False,1.790569415042095,2.274754878398196
0.24999999999999997,1.375,1,False,1.790569415042095,2.274754878398196
0.24999999999999997,1.4000000000000001,1,False,1.790569415042095,2.274754878398196
0.24999999999999997,1.425,1,False,1.790569415042095,2.274754878398196
0.24999999999999997,1.4500000000000002,1,False,1.790569415042095,2.274754878398196
0.24999999999999997,1.475,1,False,1.790569415042095,2.274754878398196
0.24999999999999997,1.5,1,False,1.790569415042095,2.274754878398196
0.24999999999999997,1.5250000000000001,1,False,1.790569415042095,2.274754878398196
0.24999999999999997,1.55,1,False,1.790569415042095,2.274754878398196
0.24999999999999997,1.5750000000000002,1,False,1.790569415042095,2.274754878398196
0.24999999999999997,1.6,1,False,1.790569415042095,2.274754878398196
0.24999999999999997,1.625,1,False,1.790569415042095,2.274754878398196
0.24999999999999997,1.6500000000000001,1,False,1.790569415042095,2.274754878398196
0.24999999999999997,1.675,1,False,1.790569415042095,2.274754878398196
0.24999999999999997,1.7000000000000002,1,False,1.790569415042095,2.274754878398196
0.24999999999999997,1.725,1,False,1.790569415042095,2.274754878398196
0.24999999999999997,1.75,1,False,1.790569415042095,2.274754878398196
0.24999999999999997,1.7750000000000001,1,True,1.790569415042095,2.274754878398196
0.24999999999999997,1.8,1,True,1.790569415042095,2.274754878398196
0.24999999999999997,1.8250000000000002,1,True,1.790569415042095,2.274754878398196
0.24999999999999997,1.85,1,True,1.790569415042095,2.274754878398196
0.24999999999999997,1.875,1,True,1.790569415042095,2.274754878398196
0.24999999999999997,1.9000000000000001,1,True,1.790569415042095,2.274754878398196
0.24999999999999997,1.925,1,True,1.790569415042095,2.274754878398196
0.24999999999999997,1.9500000000000002,1,True,1.790569415042095,2.274754878398196
0.24999999999999997,1.975,1,True,1.790569415042095,2.274754878398196
0.24999999999999997,2.0,1,True,1.790569415042095,2.274754878398196
0.24999999999999997,2.0250000000000004,1,True,1.790569415042095,2.274754878398196
0.24999999999999997,2.05,0,True,1.790569415042095,2.274754878398196
0.24999999999999997,2.075,0,True,1.790569415042095,2.274754878398196
0.24999999999999997,2.1,0,True,1.790569415042095,2.274754878398196
0.24999999999999997,2.125,0,True,1.790569415042095,2.274754878398196
0.24999999999999997,2.1500000000000004,0,True,1.790569415042095,2.274754878398196
0.24999999999999997,2.175,0,True,1.790569415042095,2.274754878398196
0.24999999999999997,2.2,0,True,1.790569415042095,2.274754878398196
0.24999999999999997,2.225,0,True,1.790569415042095,2.274754878398196
0.24999999999999997,2.25,0,True,1.790569415042095,2.274754878398196
0.24999999999999997,2.2750000000000004,0,True,1.790569415042095,2.274754878398196
0.24999999999999997,2.3,0,False,1.790569415042095,2.274754878398196
0.24999999999999997,2.325,0,False,1.790569415042095,2.274754878398196
0.24999999999999997,2.35,0,False,1.790569415042095,2.274754878398196
0.24999999999999997,2.375,0,False,1.790569415042095,2.274754878398196
0.24999999999999997,2.4000000000000004,0,False,1.790569415042095,2.274754878398196
0.24999999999999997,2.425,0,False,1.790569415042095,2.274754878398196
0.24999999999999997,2.45,0,False,1.790569415042095,2.274754878398196
0.24999999999999997,2.475,0,False,1.790569415042095,2.274754878398196
0.24999999999999997,2.5,0,False,1.790569415042095,2.274754878398196
0.24999999999999997,2.5250000000000004,0,False,1.790569415042095,2.274754878398196
0.24999999999999997,2.55,0,False,1.790569415042095,2.274754878398196
0.24999999999999997,2.575,0,False,1.790569415042095,2.274754878398196
0.24999999999999997,2.6,0,False,1.790569415042095,2.274754878398196
0.24999999999999997,2.625,0,False,1.790569415042095,2.274754878398196
0.24999999999999997,2.6500000000000004,0,False,1.790569415042095,2.274754878398196
0.24999999999999997,2.675,0,False,1.790569415042095,2.274754878398196
0.24999999999999997,2.7,0,False,1.790569415042095,2.274754878398196
0.27499999999999997,1.3,1,False,1.7754031209635412,2.304319746074558
0.27499999999999997,1.325,1,False,1.7754031209635412,2.304319746074558
0.27499999999999997,1.35,1,False,1.7754031209635412,2.304319746074558
0.27499999999999997,1.375,1,False,1.7754031209635412,2.304319746074558
0.27499999999999997,1.4000000000000001,1,False,1.7754031209635412,2.304319746074558
0.27499999999999997,1.425,1,False,1.7754031209635412,2.304319746074558
0.27499999999999997,1.4500000000000002,1,False,1.7754031209635412,2.304319746074558
0.27499999999999997,1.475,1,False,1.7754031209635412,2.304319746074558
0.27499999999999997,1.5,1,False,1.7754031209635412,2.304319746074558
0.27499999999999997,1.5250000000000001,1,False,1.7754031209635412,2.304319746074558
0.27499999999999997,1.55,1,False,1.7754031209635412,2.304319746074558
0.27499999999999997,1.5750000000000002,1,False,1.7754031209635412,2.304319746074558
0.27499999999999997,1.6,1,False,1.7754031209635412,2.304319746074558
0.27499999999999997,1.625,1,False,1.7754031209635412,2.304319746074558
0.27499999999999997,1.6500000000000001,1,False,1.7754031209635412,2.304319746074558
0.27499999999999997,1.675,1,False,1.7754031209635412,2.304319746074558
0.27499999999999997,1.7000000000000002,1,False,1.7754031209635412,2.304319746074558
0.27499999999999997,1.725,1,False,1.7754031209635412,2.304319746074558
0.27499999999999997,1.75,1,False,1.7754031209635412,2.304319746074558
0.27499999999999997,1.7750000000000001,1,True,1.7754031209635412,2.304319746074558
0.27499999999999997,1.8,1,True,1.7754031209635412,2.304319746074558
0.27499999999999997,1.8250000000000002,1,True,1.7754031209635412,2.304319746074558
0.27499999999999997,1.85,1,True,1.7754031209635412,2.304319746074558
0.27499999999999997,1.875,1,True,1.7754031209635412,2.304319746074558
0.27499999999999997,1.9000000000000001,1,True,1.7754031209635412,2.304319746074558
0.27499999999999997,1.925,1,True,1.7754031209635412,2.304319746074558
0.27499999999999997,1.9500000000000002,1,True,1.7754031209635412,2.304319746074558
0.27499999999999997,1.975,1,True,1.7754031209635412,2.304319746074558
0.27499999999999997,2.0,1,True,1.7754031209635412,2.304319746074558
0.27499999999999997,2.0250000000000004,1,True,1.7754031209635412,2.304319746074558
0.27499999999999997,2.05,0,True,1.7754031209635412,2.304319746074558
0.27499999999999997,2.075,0,True,1.7754031209635412,2.304319746074558
0.27499999999999997,2.1,0,True,1.7754031209635412,2.304319746074558
0.27499999999999997,2.125,0,True,1.7754031209635412,2.304319746074558
0.27499999999999997,2.1500000000000004,0,True,1.7754031209635412,2.304319746074558
0.27499999999999997,2.175,0,True,1.7754031209635412,2.304319746074558
0.27499999999999997,2.2,0,True,1.7754031209635412,2.304319746074558
0.27499999999999997,2.225,0,True,1.7754031209635412,2.304319746074558
0.27499999999999997,2.25,0,True,1.7754031209635412,2.304319746074558
0.27499999999999997,2.2750000000000004,0,True,1.7754031209635412,2.304319746074558
0.27499999999999997,2.3,0,True,1.7754031209635412,2.304319746074558
0.27499999999999997,2.325,0,True,1.7754031209635412,2.304319746074558
0.27499999999999997,2.35,0,False,1.7754031209635412,2.304319746074558
0.27499999999999997,2.375,0,False,1.7754031209635412,2.304319746074558
0.27499999999999997,2.4000000000000004,0,False,1.7754031209635412,2.304319746074558
0.27499999999999997,2.425,0,False,1.7754031209635412,2.304319746074558
0.27499999999999997,2.45,0,False,1.7754031209635412,2.304319746074558
0.27499999999999997,2.475,0,False,1.7754031209635412,2.304319746074558
0.27499999999999997,2.5,0,False,1.7754031209635412,2.304319746074558
0.27499999999999997,2.5250000000000004,0,False,1.7754031209635412,2.304319746074558
0.27499999999999997,2.55,0,False,1.7754031209635412,2.304319746074558
0.27499999999999997,2.575,0,False,1.7754031209635412,2.304319746074558
0.27499999999999997,2.6,0,False,1.7754031209635412,2.304319746074558
0.27499999999999997,2.625,0,False,1.7754031209635412,2.304319746074558
0.27499999999999997,2.6500000000000004,0,False,1.7754031209635412,2.304319746074558
0.27499999999999997,2.675,0,False,1.7754031209635412,2.304319746074558
0.27499999999999997,2.7,0,False,1.7754031209635412,2.304319746074558
0.3,1.3,1,False,1.7615773105863908,2.334166406412633
0.3,1.325,1,False,1.7615773105863908,2.334166406412633
0.3,1.35,1,False,1.7615773105863908,2.334166406412633
0.3,1.375,1,False,1.7615773105863908,2.334166406412633
0.3,1.4000000000000001,1,False,1.7615773105863908,2.334166406412633
0.3,1.425,1,False,1.7615773105863908,2.334166406412633
0.3,1.4500000000000002,1,False,1.7615773105863908,2.334166406412633
0.3,1.475,1,False,1.7615773105863908,2.334166406412633
0.3,1.5,1,False,1.7615773105863908,2.334166406412633
0.3,1.5250000000000001,1,False,1.7615773105863908,2.334166406412633
0.3,1.55,1,False,1.7615773105863908,2.334166406412633
0.3,1.5750000000000002,1,False,1.7615773105863908,2.334166406412633
0.3,1.6,1,False,1.7615773105863908,2.334166406412633
0.3,1.625,1,False,1.7615773105863908,2.334166406412633
0.3,1.6500000000000001,1,False,1.7615773105863908,2.334166406412633
0.3,1.675,1,False,1.7615773105863908,2.334166406412633
0.3,1.7000000000000002,1,False,1.7615773105863908,2.334166406412633
0.3,1.725,1,False,1.7615773105863908,2.334166406412633
0.3,1.75,1,True,1.7615773105863908,2.334166406412633
0.3,1.7750000000000001,1,True,1.7615773105863908,2.334166406412633
0.3,1.8,1,True,1.7615773105863908,2.334166406412633
0.3,1.8250000000000002,1,True,1.7615773105863908,2.334166406412633
0.3,1.85,1,True,1.7615773105863908,2.334166406412633
0.3,1.875,1,True,1.7615773105863908,2.334166406412633
0.3,1.9000000000000001,1,True,1.7615773105863908,2.334166406412633
0.3,1.925,1,True,1.7615773105863908,2.334166406412633
0.3,1.9500000000000002,1,True,1.7615773105863908,2.334166406412633
0.3,1.975,1,True,1.7615773105863908,2.334166406412633
0.3,2.0,1,True,1.7615773105863908,2.334166406412633
0.3,2.0250000000000004,1,True,1.7615773105863908,2.334166406412633
0.3,2.05,0,True,1.7615773105863908,2.334166406412633
0.3,2.075,0,True,1.7615773105863908,2.334166406412633
0.3,2.1,0,True,1.7615773105863908,2.334166406412633
0.3,2.125,0,True,1.7615773105863908,2.334166406412633
0.3,2.1500000000000004,0,True,1.7615773105863908,2.334166406412633
0.3,2.175,0,True,1.7615773105863908,2.334166406412633
0.3,2.2,0,True,1.7615773105863908,2.334166406412633
0.3,2.225,0,True,1.7615773105863908,2.334166406412633
0.3,2.25,0,True,1.7615773105863908,2.334166406412633
0.3,2.2750000000000004,0,True,1.7615773105863908,2.334166406412633
0.3,2.3,0,True,1.7615773105863908,2.334166406412633
0.3,2.325,0,True,1.7615773105863908,2.334166406412633
0.3,2.35,0,True,1.7615773105863908,2.334166406412633
0.3,2.375,0,False,1.7615773105863908,2.334166406412633
0.3,2.4000000000000004,0,False,1.7615773105863908,2.334166406412633
0.3,2.425,0,False,1.7615773105863908,2.334166406412633
0.3,2.45,0,False,1.7615773105863908,2.334166406412633
0.3,2.475,0,False,1.7615773105863908,2.334166406412633
0.3,2.5,0,False,1.7615773105863908,2.334166406412633
0.3,2.5250000000000004,0,False,1.7615773105863908,2.334166406412633
0.3,2.55,0,False,1.7615773105863908,2.334166406412633
0.3,2.575,0,False,1.7615773105863908,2.334166406412633
0.3,2.6,0,False,1.7615773105863908,2.334166406412633
0.3,2.625,0,False,1.7615773105863908,2.334166406412633
0.3,2.6500000000000004,0,False,1.7615773105863908,2.334166406412633
0.3,2.675,0,False,1.7615773105863908,2.334166406412633
0.3,2.7,0,False,1.7615773105863908,2.334166406412633
0.325,1.3,1,False,1.7491662031885848,2.3642763649642253
0.325,1.325,1,False,1.7491662031885848,2.3642763649642253
0.325,1.35,1,False,1.7491662031885848,2.3642763649642253
0.325,1.375,1,False,1.7491662031885848,2.3642763649642253
0.325,1.4000000000000001,1,False,1.7491662031885848,2.3642763649642253
0.325,1.425,1,False,1.7491662031885848,2.3642763649642253
0.325,1.4500000000000002,1,False,1.7491662031885848,2.3642763649642253
0.325,1.475,1,False,1.7491662031885848,2.3642763649642253
0.325,1.5,1,False,1.7491662031885848,2.3642763649642253
0.325,1.5250000000000001,1,False,1.7491662031885848,2.3642763649642253
0.325,1.55,1,False,1.7491662031885848,2.3642763649642253
0.325,1.5750000000000002,1,False,1.7491662031885848,2.3642763649642253
0.325,1.6,1,False,1.7491662031885848,2.3642763649642253
0.325,1.625,1,False,1.7491662031885848,2.3642763649642253
0.325,1.6500000000000001,1,False,1.7491662031885848,2.3642763649642253
0.325,1.675,1,False,1.7491662031885848,2.3642763649642253
0.325,1.7000000000000002,1,False,1.7491662031885848,2.3642763649642253
0.325,1.725,1,True,1.7491662031885848,2.3642763649642253
0.325,1.75,1,True,1.7491662031885848,2.3642763649642253
0.325,1.7750000000000001,1,True,1.7491662031885848,2.3642763649642253
0.325,1.8,1,True,1.7491662031885848,2.3642763649642253
0.325,1.8250000000000002,1,True,1.7491662031885848,2.3642763649642253
0.325,1.85,1,True,1.7491662031885848,2.3642763649642253
0.325,1.875,1,True,1.7491662031885848,2.3642763649642253
0.325,1.9000000000000001,1,True,1.7491662031885848,2.3642763649642253
0.325,1.925,1,True,1.7491662031885848,2.3642763649642253
0.325,1.9500000000000002,1,True,1.7491662031885848,2.3642763649642253
0.325,1.975,1,True,1.7491662031885848,2.3642763649642253
0.325,2.0,1,True,1.7491662031885848,2.3642763649642253
0.325,2.0250000000000004,1,True,1.7491662031885848,2.3642763649642253
0.325,2.05,0,True,1.7491662031885848,2.3642763649642253
0.325,2.075,0,True,1.7491662031885848,2.3642763649642253
0.325,2.1,0,True,1.7491662031885848,2.3642763649642253
0.325,2.125,0,True,1.7491662031885848,2.3642763649642253
0.325,2.1500000000000004,0,True,1.7491662031885848,2.3642763649642253
0.325,2.175,0,True,1.7491662031885848,2.3642763649642253
0.325,2.2,0,True,1.7491662031885848,2.3642763649642253
0.325,2.225,0,True,1.7491662031885848,2.3642763649642253
0.325,2.25,0,True,1.7491662031885848,2.3642763649642253
0.325,2.2750000000000004,0,True,1.7491662031885848,2.3642763649642253
0.325,2.3,0,True,1.7491662031885848,2.3642763649642253
0.325,2.325,0,True,1.7491662031885848,2.3642763649642253
0.325,2.35,0,True,1.7491662031885848,2.3642763649642253
0.325,2.375,0,True,1.7491662031885848,2.3642763649642253
0.325,2.4000000000000004,0,False,1.7491662031885848,2.3642763649642253
0.325,2.425,0,False,1.7491662031885848,2.3642763649642253
0.325,2.45,0,False,1.7491662031885848,2.3642763649642253
0.325,2.475,0,False,1.7491662031885848,2.3642763649642253
0.325,2.5,0,False,1.7491662031885848,2.3642763649642253
0.325,2.5250000000000004,0,False,1.7491662031885848,2.3642763649642253
0.325,2.55,0,False,1.7491662031885848,2.3642763649642253
0.325,2.575,0,False,1.7491662031885848,2.3642763649642253
0.325,2.6,0,False,1.7491662031885848,2.3642763649642253
0.325,2.625,0,False,1.7491662031885848,2.3642763649642253
0.325,2.6500000000000004,0,False,1.7491662031885848,2.3642763649642253
0.325,2.675,0,False,1.7491662031885848,2.3642763649642253
0.325,2.7,0,False,1.7491662031885848,2.3642763649642253
0.35,1.3,1,False,1.73824115301167,2.3946325680981353
0.35,1.325,1,False,1.73824115301167,2.3946325680981353
0.35,1.35,1,False,1.73824115301167,2.3946325680981353
0.35,1.375,1,False,1.73824115301167,2.3946325680981353
0.35,1.4000000000000001,1,False,1.73824115301167,2.3946325680981353
0.35,1.425,1,False,1.73824115301167,2.3946325680981353
0.35,1.4500000000000002,1,False,1.73824115301167,2.3946325680981353
0.35,1.475,1,False,1.73824115301167,2.3946325680981353
0.35,1.5,1,False,1.73824115301167,2.3946325680981353
0.35,1.5250000000000001,1,False,1.73824115301167,2.3946325680981353
0.35,1.55,1,False,1.73824115301167,2.3946325680981353
0.35,1.5750000000000002,1,False,1.73824115301167,2.3946325680981353
0.35,1.6,1,False,1.73824115301167,2.3946325680981353
0.35,1.625,1,False,1.73824115301167,2.3946325680981353
0.35,1.6500000000000001,1,False,1.73824115301167,2.3946325680981353
0.35,1.675,1,False,1.73824115301167,2.3946325680981353
0.35,1.7000000000000002,1,False,1.73824115301167,2.3946325680981353
0.35,1.725,1,True,1.73824115301167,2.3946325680981353
0.35,1.75,1,True,1.73824115301167,2.3946325680981353
0.35,1.7750000000000001,1,True,1.73824115301167,2.3946325680981353
0.35,1.8,1,True,1.73824115301167,2.3946325680981353
0.35,1.8250000000000002,1,True,1.73824115301167,2.3946325680981353
0.35,1.85,1,True,1.73824115301167,2.3946325680981353
0.35,1.875,1,True,1.73824115301167,2.3946325680981353
0.35,1.9000000000000001,1,True,1.73824115301167,2.3946325680981353
0.35,1.925,1,True,1.73824115301167,2.3946325680981353
0.35,1.9500000000000002,1,True,1.73824115301167,2.3946325680981353
0.35,1.975,1,True,1.73824115301167,2.3946325680981353
0.35,2.0,1,True,1.73824115301167,2.3946325680981353
0.35,2.0250000000000004,1,True,1.73824115301167,2.3946325680981353
0.35,2.05,1,True,1.73824115301167,2.3946325680981353
0.35,2.075,0,True,1.73824115301167,2.3946325680981353
0.35,2.1,0,True,1.73824115301167,2.3946325680981353
0.35,2.125,0,True,1.73824115301167,2.3946325680981353
0.35,2.1500000000000004,0,True,1.73824115301167,2.3946325680981353
0.35,2.175,0,True,1.73824115301167,2.3946325680981353
0.35,2.2,0,True,1.73824115301167,2.3946325680981353
0.35,2.225,0,True,1.73824115301167,2.3946325680981353
0.35,2.25,0,True,1.73824115301167,2.3946325680981353
0.35,2.2750000000000004,0,True,1.73824115301167,2.3946325680981353
0.35,2.3,0,True,1.73824115301167,2.3946325680981353
0.35,2.325,0,True,1.73824115301167,2.3946325680981353
0.35,2.35,0,True,1.73824115301167,2.3946325680981353
0.35,2.375,0,True,1.73824115301167,2.3946325680981353
0.35,2.4000000000000004,0,True,1.73824115301167,2.3946325680981353
0.35,2.425,0,False,1.73824115301167,2.3946325680981353
0.35,2.45,0,False,1.73824115301167,2.3946325680981353
0.35,2.475,0,False,1.73824115301167,2.3946325680981353
0.35,2.5,0,False,1.73824115301167,2.3946325680981353
0.35,2.5250000000000004,0,False,1.73824115301167,2.3946325680981353
0.35,2.55,0,False,1.73824115301167,2.3946325680981353
0.35,2.575,0,False,1.73824115301167,2.3946325680981353
0.35,2.6,0,False,1.73824115301167,2.3946325680981353
0.35,2.625,0,False,1.73824115301167,2.3946325680981353
0.35,2.6500000000000004,0,False,1.73824115301167,2.3946325680981353
0.35,2.675,0,False,1.73824115301167,2.3946325680981353
0.35,2.7,0,False,1.73824115301167,2.3946325680981353
0.375,1.3,1,False,1.7288689868556626,2.4252192813739226
0.375,1.325,1,False,1.7288689868556626,2.4252192813739226
0.375,1.35,1,False,1.7288689868556626,2.4252192813739226
0.375,1.375,1,False,1.7288689868556626,2.4252192813739226
0.375,1.4000000000000001,1,False,1.7288689868556626,2.4252192813739226
0.375,1.425,1,False,1.7288689868556626,2.4252192813739226
0.375,1.4500000000000002,1,False,1.7288689868556626,2.4252192813739226
0.375,1.475,1,False,1.7288689868556626,2.4252192813739226
0.375,1.5,1,False,1.7288689868556626,2.4252192813739226
0.375,1.5250000000000001,1,False,1.7288689868556626,2.4252192813739226
0.375,1.55,1,False,1.7288689868556626,2.4252192813739226
0.375,1.5750000000000002,1,False,1.7288689868556626,2.4252192813739226
0.375,1.6,1,False,1.7288689868556626,2.4252192813739226
0.375,1.625,1,False,1.7288689868556626,2.4252192813739226
0.375,1.6500000000000001,1,False,1.7288689868556626,2.4252192813739226
0.375,1.675,1,False,1.7288689868556626,2.4252192813739226
0.375,1.7000000000000002,1,False,1.7288689868556626,2.4252192813739226
0.375,1.725,1,True,1.7288689868556626,2.4252192813739226
0.375,1.75,1,True,1.7288689868556626,2.4252192813739226
0.375,1.7750000000000001,1,True,1.7288689868556626,2.4252192813739226
0.375,1.8,1,True,1.7288689868556626,2.4252192813739226
0.375,1.8250000000000002,1,True,1.7288689868556626,2.4252192813739226
0.375,1.85,1,True,1.7288689868556626,2.4252192813739226
0.375,1.875,1,True,1.7288689868556626,2.4252192813739226
0.375,1.9000000000000001,1,True,1.7288689868556626,2.4252192813739226
0.375,1.925,1,True,1.7288689868556626,2.4252192813739226
0.375,1.9500000000000002,1,True,1.7288689868556626,2.4252192813739226
0.375,1.975,1,True,1.7288689868556626,2.4252192813739226
0.375,2.0,1,True,1.7288689868556626,2.4252192813739226
0.375,2.0250000000000004,1,True,1.7288689868556626,2.4252192813739226
0.375,2.05,1,True,1.7288689868556626,2.4252192813739226
0.375,2.075,0,True,1.7288689868556626,2.4252192813739226
0.375,2.1,0,True,1.7288689868556626,2.4252192813739226
0.375,2.125,0,True,1.7288689868556626,2.4252192813739226
0.375,2.1500000000000004,0,True,1.7288689868556626,2.4252192813739226
0.375,2.175,0,True,1.7288689868556626,2.4252192813739226
0.375,2.2,0,True,1.7288689868556626,2.4252192813739226
0.375,2.225,0,True,1.7288689868556626,2.4252192813739226
0.375,2.25,0,True,1.7288689868556626,2.4252192813739226
0.375,2.2750000000000004,0,True,1.7288689868556626,2.4252192813739226
0.375,2.3,0,True,1.7288689868556626,2.4252192813739226
0.375,2.325,0,True,1.7288689868556626,2.4252192813739226
0.375,2.35,0,True,1.7288689868556626,2.4252192813739226
0.375,2.375,0,True,1.7288689868556626,2.4252192813739226
0.375,2.4000000000000004,0,True,1.7288689868556626,2.4252192813739226
0.375,2.425,0,True,1.7288689868556626,2.4252192813739226
0.375,2.45,0,True,1.7288689868556626,2.4252192813739226
0.375,2.475,0,False,1.7288689868556626,2.4252192813739226
0.375,2.5,0,False,1.7288689868556626,2.4252192813739226
0.375,2.5250000000000004,0,False,1.7288689868556626,2.4252192813739226
0.375,2.55,0,False,1.7288689868556626,2.4252192813739226
0.375,2.575,0,False,1.7288689868556626,2.4252192813739226
0.375,2.6,0,False,1.7288689868556626,2.4252192813739226
0.375,2.625,0,False,1.7288689868556626,2.4252192813739226
0.375,2.6500000000000004,0,False,1.7288689868556626,2.4252192813739226
0.375,2.675,0,False,1.7288689868556626,2.4252192813739226
0.375,2.7,0,False,1.7288689868556626,2.4252192813739226
0.39999999999999997,1.3,1,False,1.721110255092798,2.4560219778561034
0.39999999999999997,1.325,1,False,1.721110255092798,2.4560219778561034
0.39999999999999997,1.35,1,False,1.721110255092798,2.4560219778561034
0.39999999999999997,1.375,1,False,1.721110255092798,2.4560219778561034
0.39999999999999997,1.4000000000000001,1,False,1.721110255092798,2.4560219778561034
0.39999999999999997,1.425,1,False,1.721110255092798,2.4560219778561034
0.39999999999999997,1.4500000000000002,1,False,1.721110255092798,2.4560219778561034
0.39999999999999997,1.475,1,False,1.721110255092798,2.4560219778561034
0.39999999999999997,1.5,1,False,1.721110255092798,2.4560219778561034
0.39999999999999997,1.5250000000000001,1,False,1.721110255092798,2.4560219778561034
0.39999999999999997,1.55,1,False,1.721110255092798,2.4560219778561034
0.39999999999999997,1.5750000000000002,1,False,1.721110255092798,2.4560219778561034
0.39999999999999997,1.6,1,False,1.721110255092798,2.4560219778561034
0.39999999999999997,1.625,1,False,1.721110255092798,2.4560219778561034
0.39999999999999997,1.6500000000000001,1,False,1.721110255092798,2.4560219778561034
0.39999999999999997,1.675,1,False,1.721110255092798,2.4560219778561034
0.39999999999999997,1.7000000000000002,1,True,1.721110255092798,2.4560219778561034
0.39999999999999997,1.725,1,True,1.721110255092798,2.4560219778561034
