profile_id,kind,cell,amplitude,eigenvalue_real,eigenvalue_imag,abs_eigenvalue
zero_mode,analytic_zero_site_resolved,13.0,0.0,0.0,0.0,0.0
zero_mode,analytic_zero_site_resolved,13.5,6.272254743863078e-07,0.0,0.0,0.0
zero_mode,analytic_zero_site_resolved,14.0,0.0,0.0,0.0,0.0
zero_mode,analytic_zero_site_resolved,14.5,2.0907515812876929e-07,0.0,0.0,0.0
zero_mode,analytic_zero_site_resolved,15.0,0.0,0.0,0.0,0.0
zero_mode,analytic_zero_site_resolved,15.5,6.969171937625644e-08,0.0,0.0,0.0
zero_mode,analytic_zero_site_resolved,16.0,0.0,0.0,0.0,0.0
zero_mode,analytic_zero_site_resolved,16.5,2.3230573125418816e-08,0.0,0.0,0.0
zero_mode,analytic_zero_site_resolved,17.0,0.0,0.0,0.0,0.0
zero_mode,analytic_zero_site_resolved,17.5,7.743524375139606e-09,0.0,0.0,0.0
zero_mode,analytic_zero_site_resolved,18.0,0.0,0.0,0.0,0.0
zero_mode,analytic_zero_site_resolved,18.5,2.5811747917132024e-09,0.0,0.0,0.0
zero_mode,analytic_zero_site_resolved,19.0,0.0,0.0,0.0,0.0
zero_mode,analytic_zero_site_resolved,19.5,8.603915972377342e-10,0.0,0.0,0.0
zero_mode,analytic_zero_site_resolved,20.0,0.0,0.0,0.0,0.0
zero_mode,analytic_zero_site_resolved,20.5,2.8679719907924476e-10,0.0,0.0,0.0
zero_mode,analytic_zero_site_resolved,21.0,0.0,0.0,0.0,0.0
zero_mode,analytic_zero_site_resolved,21.5,9.559906635974827e-11,0.0,0.0,0.0
zero_mode,analytic_zero_site_resolved,22.0,0.0,0.0,0.0,0.0
zero_mode,analytic_zero_site_resolved,22.5,3.186635545324943e-11,0.0,0.0,0.0
zero_mode,analytic_zero_site_resolved,23.0,0.0,0.0,0.0,0.0
zero_mode,analytic_zero_site_resolved,23.5,1.0622118484416476e-11,0.0,0.0,0.0
zero_mode,analytic_zero_site_resolved,24.0,0.0,0.0,0.0,0.0
zero_mode,analytic_zero_site_resolved,24.5,3.5407061614721594e-12,0.0,0.0,0.0
zero_mode,analytic_zero_site_resolved,25.0,0.0,0.0,0.0,0.0
zero_mode,analytic_zero_site_resolved,25.5,1.1802353871573865e-12,0.0,0.0,0.0
zero_mode,analytic_zero_site_resolved,26.0,0.0,0.0,0.0,0.0
zero_mode,analytic_zero_site_resolved,26.5,3.934117957191289e-13,0.0,0.0,0.0
zero_mode,analytic_zero_site_resolved,27.0,0.0,0.0,0.0,0.0
zero_mode,analytic_zero_site_resolved,27.5,1.3113726523970965e-13,0.0,0.0,0.0
zero_mode,analytic_zero_site_resolved,28.0,0.0,0.0,0.0,0.0
zero_mode,analytic_zero_site_resolved,28.5,4.3712421746569886e-14,0.0,0.0,0.0
zero_mode,analytic_zero_site_resolved,29.0,0.0,0.0,0.0,0.0
zero_mode,analytic_zero_site_resolved,29.5,1.457080724885663e-14,0.0,0.0,0.0
zero_mode,analytic_zero_site_resolved,30.0,0.0,0.0,0.0,0.0
zero_mode,analytic_zero_site_resolved,30.5,4.856935749618877e-15,0.0,0.0,0.0
zero_mode,analytic_zero_site_resolved,31.0,0.0,0.0,0.0,0.0
zero_mode,analytic_zero_site_resolved,31.5,1.6189785832062926e-15,0.0,0.0,0.0
zero_mode,analytic_zero_site_resolved,32.0,0.0,0.0,0.0,0.0
zero_mode,analytic_zero_site_resolved,32.5,5.39659527735431e-16,0.0,0.0,0.0
zero_mode,analytic_zero_site_resolved,33.0,0.0,0.0,0.0,0.0
zero_mode,analytic_zero_site_resolved,33.5,1.7988650924514367e-16,0.0,0.0,0.0
zero_mode,analytic_zero_site_resolved,34.0,0.0,0.0,0.0,0.0
zero_mode,analytic_zero_site_resolved,34.5,5.996216974838122e-17,0.0,0.0,0.0
zero_mode,analytic_zero_site_resolved,35.0,0.0,0.0,0.0,0.0
zero_mode,analytic_zero_site_resolved,35.5,1.998738991612708e-17,0.0,0.0,0.0
zero_mode,analytic_zero_site_resolved,36.0,0.0,0.0,0.0,0.0
zero_mode,analytic_zero_site_resolved,36.5,6.662463305375693e-18,0.0,0.0,0.0
zero_mode,analytic_zero_site_resolved,37.0,0.0,0.0,0.0,0.0
zero_mode,analytic_zero_site_resolved,37.5,2.2208211017918983e-18,0.0,0.0,0.0
zero_mode,analytic_zero_site_resolved,38.0,0.0,0.0,0.0,0.0
zero_mode,analytic_zero_site_resolved,38.5,7.402737005972995e-19,0.0,0.0,0.0
zero_mode,analytic_zero_site_resolved,39.0,0.0,0.0,0.0,0.0
zero_mode,analytic_zero_site_resolved,39.5,2.467579001990998e-19,0.0,0.0,0.0
zero_mode,analytic_zero_site_resolved,40.0,0.0,0.0,0.0,0.0
bulk_1,bulk_right_eigenvector,0.5,1.0,0.2648906832916627,-7.202893739390354e-10,0.2648906832916627
bulk_1,bulk_right_eigenvector,1.0,0.15893440997499622,0.2648906832916627,-7.202893739390354e-10,0.2648906832916627
bulk_1,bulk_right_eigenvector,1.5,0.29123308887649935,0.2648906832916627,-7.202893739390354e-10,0.2648906832916627
bulk_1,bulk_right_eigenvector,2.0,0.1416476051307793,0.2648906832916627,-7.202893739390354e-10,0.2648906832916627
bulk_1,bulk_right_eigenvector,2.5,0.05955656538244583,0.2648906832916627,-7.202893739390354e-10,0.2648906832916627
bulk_1,bulk_right_eigenvector,3.0,0.09445415065766355,0.2648906832916627,-7.202893739390354e-10,0.2648906832916627
bulk_1,bulk_right_eigenvector,3.5,0.005167836046626119,0.2648906832916627,-7.202893739390354e-10,0.2648906832916627
bulk_1,bulk_right_eigenvector,4.0,0.055851143421679676,0.2648906832916627,-7.202893739390354e-10,0.2648906832916627
bulk_1,bulk_right_eigenvector,4.5,0.01651705955913117,0.2648906832916627,-7.202893739390354e-10,0.2648906832916627
bulk_1,bulk_right_eigenvector,5.0,0.030885556937455524,0.2648906832916627,-7.202893739390354e-10,0.2648906832916627
bulk_1,bulk_right_eigenvector,5.5,0.01368698280071758,0.2648906832916627,-7.202893739390354e-10,0.2648906832916627
bulk_1,bulk_right_eigenvector,6.0,0.016356001626703847,0.2648906832916627,-7.202893739390354e-10,0.2648906832916627
bulk_1,bulk_right_eigenvector,6.5,0.008894880047056273,0.2648906832916627,-7.202893739390354e-10,0.2648906832916627
bulk_1,bulk_right_eigenvector,7.0,0.008399898463944795,0.2648906832916627,-7.202893739390354e-10,0.2648906832916627
bulk_1,bulk_right_eigenvector,7.5,0.005190014859379987,0.2648906832916627,-7.202893739390354e-10,0.2648906832916627
bulk_1,bulk_right_eigenvector,8.0,0.004215067128929755,0.2648906832916627,-7.202893739390354e-10,0.2648906832916627
bulk_1,bulk_right_eigenvector,8.5,0.002846536965029355,0.2648906832916627,-7.202893739390354e-10,0.2648906832916627
bulk_1,bulk_right_eigenvector,9.0,0.002076627604348544,0.2648906832916627,-7.202893739390354e-10,0.2648906832916627
bulk_1,bulk_right_eigenvector,9.5,0.0014989249600675702,0.2648906832916627,-7.202893739390354e-10,0.2648906832916627
bulk_1,bulk_right_eigenvector,10.0,0.00100774580848481,0.2648906832916627,-7.202893739390354e-10,0.2648906832916627
bulk_1,bulk_right_eigenvector,10.5,0.0007665841291495722,0.2648906832916627,-7.202893739390354e-10,0.2648906832916627
bulk_1,bulk_right_eigenvector,11.0,0.00048281088882772585,0.2648906832916627,-7.202893739390354e-10,0.2648906832916627
bulk_1,bulk_right_eigenvector,11.5,0.0003834201492922503,0.2648906832916627,-7.202893739390354e-10,0.2648906832916627
bulk_1,bulk_right_eigenvector,12.0,0.00022874787809629434,0.2648906832916627,-7.202893739390354e-10,0.2648906832916627
bulk_1,bulk_right_eigenvector,12.5,0.00018839989816167512,0.2648906832916627,-7.202893739390354e-10,0.2648906832916627
bulk_1,bulk_right_eigenvector,13.0,0.00010730550020416825,0.2648906832916627,-7.202893739390354e-10,0.2648906832916627
bulk_1,bulk_right_eigenvector,13.5,9.122419332396402e-05,0.2648906832916627,-7.202893739390354e-10,0.2648906832916627
bulk_1,bulk_right_eigenvector,14.0,4.988463678157676e-05,0.2648906832916627,-7.202893739390354e-10,0.2648906832916627
bulk_1,bulk_right_eigenvector,14.5,4.36220399635813e-05,0.2648906832916627,-7.202893739390354e-10,0.2648906832916627
bulk_1,bulk_right_eigenvector,15.0,2.299773888547146e-05,0.2648906832916627,-7.202893739390354e-10,0.2648906832916627
bulk_1,bulk_right_eigenvector,15.5,2.0632566755495777e-05,0.2648906832916627,-7.202893739390354e-10,0.2648906832916627
bulk_1,bulk_right_eigenvector,16.0,1.0519418507537857e-05,0.2648906832916627,-7.202893739390354e-10,0.2648906832916627
bulk_1,bulk_right_eigenvector,16.5,9.664018207718966e-06,0.2648906832916627,-7.202893739390354e-10,0.2648906832916627
bulk_1,bulk_right_eigenvector,17.0,4.7757060726395555e-06,0.2648906832916627,-7.202893739390354e-10,0.2648906832916627
bulk_1,bulk_right_eigenvector,17.5,4.486379447731022e-06,0.2648906832916627,-7.202893739390354e-10,0.2648906832916627
bulk_1,bulk_right_eigenvector,18.0,2.1523835733505543e-06,0.2648906832916627,-7.202893739390354e-10,0.2648906832916627
bulk_1,bulk_right_eigenvector,18.5,2.0656061711024882e-06,0.2648906832916627,-7.202893739390354e-10,0.2648906832916627
bulk_1,bulk_right_eigenvector,19.0,9.631342459112272e-07,0.2648906832916627,-7.202893739390354e-10,0.2648906832916627
bulk_1,bulk_right_eigenvector,19.5,9.43660678891487e-07,0.2648906832916627,-7.202893739390354e-10,0.2648906832916627
bulk_1,bulk_right_eigenvector,20.0,4.2790039420282105e-07,0.2648906832916627,-7.202893739390354e-10,0.2648906832916627
bulk_1,bulk_right_eigenvector,20.5,4.279003876070629e-07,0.2648906832916627,-7.202893739390354e-10,0.2648906832916627
bulk_1,bulk_right_eigenvector,21.0,1.8873214105044138e-07,0.2648906832916627,-7.202893739390354e-10,0.2648906832916627
bulk_1,bulk_right_eigenvector,21.5,1.9262684827475425e-07,0.2648906832916627,-7.202893739390354e-10,0.2648906832916627
bulk_1,bulk_right_eigenvector,22.0,8.262425012330568e-08,0.2648906832916627,-7.202893739390354e-10,0.2648906832916627
bulk_1,bulk_right_eigenvector,22.5,8.609534309787634e-08,0.2648906832916627,-7.202893739390354e-10,0.2648906832916627
bulk_1,bulk_right_eigenvector,23.0,3.589103752932e-08,0.2648906832916627,-7.202893739390354e-10,0.2648906832916627
bulk_1,bulk_right_eigenvector,23.5,3.82056493228491e-08,0.2648906832916627,-7.202893739390354e-10,0.2648906832916627
bulk_1,bulk_right_eigenvector,24.0,1.5462430253230556e-08,0.2648906832916627,-7.202893739390354e-10,0.2648906832916627
bulk_1,bulk_right_eigenvector,24.5,1.6831070072050197e-08,0.2648906832916627,-7.202893739390354e-10,0.2648906832916627
bulk_1,bulk_right_eigenvector,25.0,6.602421950090082e-09,0.2648906832916627,-7.202893739390354e-10,0.2648906832916627
bulk_1,bulk_right_eigenvector,25.5,7.359276796346113e-09,0.2648906832916627,-7.202893739390354e-10,0.2648906832916627
bulk_1,bulk_right_eigenvector,26.0,2.791810884000311e-09,0.2648906832916627,-7.202893739390354e-10,0.2648906832916627
bulk_1,bulk_right_eigenvector,26.5,3.1926168666951715e-09,0.2648906832916627,-7.202893739390354e-10,0.2648906832916627
bulk_1,bulk_right_eigenvector,27.0,1.1676696846410012e-09,0.2648906832916627,-7.202893739390354e-10,0.2648906832916627
bulk_1,bulk_right_eigenvector,27.5,1.3735107330088741e-09,0.2648906832916627,-7.202893739390354e-10,0.2648906832916627
bulk_1,bulk_right_eigenvector,28.0,4.823039794486413e-10,0.2648906832916627,-7.202893739390354e-10,0.2648906832916627
bulk_1,bulk_right_eigenvector,28.5,5.855945315952943e-10,0.2648906832916627,-7.202893739390354e-10,0.2648906832916627
bulk_1,bulk_right_eigenvector,29.0,1.96311105128704e-10,0.2648906832916627,-7.202893739390354e-10,0.2648906832916627
bulk_1,bulk_right_eigenvector,29.5,2.471995808361681e-10,0.2648906832916627,-7.202893739390354e-10,0.2648906832916627
bulk_1,bulk_right_eigenvector,30.0,7.849817544861556e-11,0.2648906832916627,-7.202893739390354e-10,0.2648906832916627
bulk_1,bulk_right_eigenvector,30.5,1.0319286841788152e-10,0.2648906832916627,-7.202893739390354e-10,0.2648906832916627
bulk_1,bulk_right_eigenvector,31.0,3.069805378611453e-11,0.2648906832916627,-7.202893739390354e-10,0.2648906832916627
bulk_1,bulk_right_eigenvector,31.5,4.252944749888891e-11,0.2648906832916627,-7.202893739390354e-10,0.2648906832916627
bulk_1,bulk_right_eigenvector,32.0,1.1659308025309511e-11,0.2648906832916627,-7.202893739390354e-10,0.2648906832916627
bulk_1,bulk_right_eigenvector,32.5,1.7264741418053137e-11,0.2648906832916627,-7.202893739390354e-10,0.2648906832916627
bulk_1,bulk_right_eigenvector,33.0,4.251687275346453e-12,0.2648906832916627,-7.202893739390354e-10,0.2648906832916627
bulk_1,bulk_right_eigenvector,33.5,6.881427599827085e-12,0.2648906832916627,-7.202893739390354e-10,0.2648906832916627
bulk_1,bulk_right_eigenvector,34.0,1.4573111712575807e-12,0.2648906832916627,-7.202893739390354e-10,0.2648906832916627
bulk_1,bulk_right_eigenvector,34.5,2.679609161929818e-12,0.2648906832916627,-7.202893739390354e-10,0.2648906832916627
bulk_1,bulk_right_eigenvector,35.0,4.48728794539764e-13,0.2648906832916627,-7.202893739390354e-10,0.2648906832916627
bulk_1,bulk_right_eigenvector,35.5,1.0119319197029949e-12,0.2648906832916627,-7.202893739390354e-10,0.2648906832916627
bulk_1,bulk_right_eigenvector,36.0,1.0804700043153304e-13,0.2648906832916627,-7.202893739390354e-10,0.2648906832916627
bulk_1,bulk_right_eigenvector,36.5,3.662050617657704e-13,0.2648906832916627,-7.202893739390354e-10,0.2648906832916627
bulk_1,bulk_right_eigenvector,37.0,6.952374897373899e-15,0.2648906832916627,-7.202893739390354e-10,0.2648906832916627
bulk_1,bulk_right_eigenvector,37.5,1.2362470910964542e-13,0.2648906832916627,-7.202893739390354e-10,0.2648906832916627
bulk_1,bulk_right_eigenvector,38.0,1.5748533378908022e-14,0.2648906832916627,-7.202893739390354e-10,0.2648906832916627
bulk_1,bulk_right_eigenvector,38.5,3.725259088228623e-14,0.2648906832916627,-7.202893739390354e-10,0.2648906832916627
bulk_1,bulk_right_eigenvector,39.0,1.5215381099410272e-14,0.2648906832916627,-7.202893739390354e-10,0.2648906832916627
bulk_1,bulk_right_eigenvector,39.5,8.30399042299051e-15,0.2648906832916627,-7.202893739390354e-10,0.2648906832916627
bulk_1,bulk_right_eigenvector,40.0,1.049198144681577e-14,0.2648906832916627,-7.202893739390354e-10,0.2648906832916627
bulk_2,bulk_right_eigenvector,0.5,1.0,0.49100680516520945,2.6914318895914143e-10,0.49100680516520945
bulk_2,bulk_right_eigenvector,1.0,0.29460408309912367,0.49100680516520945,2.6914318895914143e-10,0.49100680516520945
bulk_2,bulk_right_eigenvector,1.5,0.18868072370220665,0.49100680516520945,2.6914318895914143e-10,0.49100680516520945
bulk_2,bulk_right_eigenvector,2.0,0.23234856146424124,0.49100680516520945,2.6914318895914143e-10,0.49100680516520945
bulk_2,bulk_right_eigenvector,2.5,0.05119115028188784,0.49100680516520945,2.6914318895914143e-10,0.49100680516520945
bulk_2,bulk_right_eigenvector,3.0,0.12432801498695929,0.49100680516520945,2.6914318895914143e-10,0.49100680516520945
bulk_2,bulk_right_eigenvector,3.5,0.0781096181919073,0.49100680516520945,2.6914318895914143e-10,0.49100680516520945
bulk_2,bulk_right_eigenvector,4.0,0.05158539654352567,0.49100680516520945,2.6914318895914143e-10,0.49100680516520945
bulk_2,bulk_right_eigenvector,4.5,0.051365320147319135,0.49100680516520945,2.6914318895914143e-10,0.49100680516520945
bulk_2,bulk_right_eigenvector,5.0,0.015818804881021713,0.49100680516520945,2.6914318895914143e-10,0.49100680516520945
bulk_2,bulk_right_eigenvector,5.5,0.02488891422860312,0.49100680516520945,2.6914318895914143e-10,0.49100680516520945
bulk_2,bulk_right_eigenvector,6.0,0.0021589071729631584,0.49100680516520945,2.6914318895914143e-10,0.49100680516520945
bulk_2,bulk_right_eigenvector,6.5,0.009356342856512628,0.49100680516520945,2.6914318895914143e-10,0.49100680516520945
bulk_2,bulk_right_eigenvector,7.0,0.0014610725046263788,0.49100680516520945,2.6914318895914143e-10,0.49100680516520945
bulk_2,bulk_right_eigenvector,7.5,0.0024013844095593104,0.49100680516520945,2.6914318895914143e-10,0.49100680516520945
bulk_2,bulk_right_eigenvector,8.0,0.0015841011549229864,0.49100680516520945,2.6914318895914143e-10,0.49100680516520945
bulk_2,bulk_right_eigenvector,8.5,2.2657022715765114e-05,0.49100680516520945,2.6914318895914143e-10,0.49100680516520945
bulk_2,bulk_right_eigenvector,9.0,0.0009571355443570888,0.49100680516520945,2.6914318895914143e-10,0.49100680516520945
bulk_2,bulk_right_eigenvector,9.5,0.00046240772483991185,0.49100680516520945,2.6914318895914143e-10,0.49100680516520945
bulk_2,bulk_right_eigenvector,10.0,0.0004380541228189191,0.49100680516520945,2.6914318895914143e-10,0.49100680516520945
bulk_2,bulk_right_eigenvector,10.5,0.00036922346361439087,0.49100680516520945,2.6914318895914143e-10,0.49100680516520945
bulk_2,bulk_right_eigenvector,11.0,0.00015405773373510575,0.49100680516520945,2.6914318895914143e-10,0.49100680516520945
bulk_2,bulk_right_eigenvector,11.5,0.00019871788352360275,0.49100680516520945,2.6914318895914143e-10,0.49100680516520945
bulk_2,bulk_right_eigenvector,12.0,3.389154037021273e-05,0.49100680516520945,2.6914318895914143e-10,0.49100680516520945
bulk_2,bulk_right_eigenvector,12.5,8.28802714671235e-05,0.49100680516520945,2.6914318895914143e-10,0.49100680516520945
bulk_2,bulk_right_eigenvector,13.0,4.0819421605465144e-06,0.49100680516520945,2.6914318895914143e-10,0.49100680516520945
bulk_2,bulk_right_eigenvector,13.5,2.5622495776561023e-05,0.49100680516520945,2.6914318895914143e-10,0.49100680516520945
bulk_2,bulk_right_eigenvector,14.0,9.997657171692465e-06,0.49100680516520945,2.6914318895914143e-10,0.49100680516520945
bulk_2,bulk_right_eigenvector,14.5,3.63191421891381e-06,0.49100680516520945,2.6914318895914143e-10,0.49100680516520945
bulk_2,bulk_right_eigenvector,15.0,7.068571061348623e-06,0.49100680516520945,2.6914318895914143e-10,0.49100680516520945
bulk_2,bulk_right_eigenvector,15.5,2.2600784209752346e-06,0.49100680516520945,2.6914318895914143e-10,0.49100680516520945
bulk_2,bulk_right_eigenvector,16.0,3.5753143059066132e-06,0.49100680516520945,2.6914318895914143e-10,0.49100680516520945
bulk_2,bulk_right_eigenvector,16.5,2.5088631278629817e-06,0.49100680516520945,2.6914318895914143e-10,0.49100680516520945
bulk_2,bulk_right_eigenvector,17.0,1.4060672618568082e-06,0.49100680516520945,2.6914318895914143e-10,0.49100680516520945
bulk_2,bulk_right_eigenvector,17.5,1.526676303907787e-06,0.49100680516520945,2.6914318895914143e-10,0.49100680516520945
bulk_2,bulk_right_eigenvector,18.0,3.9387528464631967e-07,0.49100680516520945,2.6914318895914143e-10,0.49100680516520945
bulk_2,bulk_right_eigenvector,18.5,7.022875461318023e-07,0.49100680516520945,2.6914318895914143e-10,0.49100680516520945
bulk_2,bulk_right_eigenvector,19.0,2.9428392238316908e-08,0.49100680516520945,2.6914318895914143e-10,0.49100680516520945
bulk_2,bulk_right_eigenvector,19.5,2.485453896291558e-07,0.49100680516520945,2.6914318895914143e-10,0.49100680516520945
bulk_2,bulk_right_eigenvector,20.0,5.556545139379913e-08,0.49100680516520945,2.6914318895914143e-10,0.49100680516520945
bulk_2,bulk_right_eigenvector,20.5,5.556544834620862e-08,0.49100680516520945,2.6914318895914143e-10,0.49100680516520945
bulk_2,bulk_right_eigenvector,21.0,4.970907870950807e-08,0.49100680516520945,2.6914318895914143e-10,0.49100680516520945
bulk_2,bulk_right_eigenvector,21.5,5.885679615836294e-09,0.49100680516520945,2.6914318895914143e-10,0.49100680516520945
bulk_2,bulk_right_eigenvector,22.0,2.8091502070318638e-08,0.49100680516520945,2.6914318895914143e-10,0.49100680516520945
bulk_2,bulk_right_eigenvector,22.5,1.5755012311944673e-08,0.49100680516520945,2.6914318895914143e-10,0.49100680516520945
bulk_2,bulk_right_eigenvector,23.0,1.2213410172922946e-08,0.49100680516520945,2.6914318895914143e-10,0.49100680516520945
bulk_2,bulk_right_eigenvector,23.5,1.1248538110904426e-08,0.49100680516520945,2.6914318895914143e-10,0.49100680516520945
bulk_2,bulk_right_eigenvector,24.0,4.0141808033252935e-09,0.49100680516520945,2.6914318895914143e-10,0.49100680516520945
bulk_2,bulk_right_eigenvector,24.5,5.720502998207598e-09,0.49100680516520945,2.6914318895914143e-10,0.49100680516520945
bulk_2,bulk_right_eigenvector,25.0,7.232249445826443e-10,0.49100680516520945,2.6914318895914143e-10,0.49100680516520945
bulk_2,bulk_right_eigenvector,25.5,2.2619426854068025e-09,0.49100680516520945,2.6914318895914143e-10,0.49100680516520945
bulk_2,bulk_right_eigenvector,26.0,2.3244260893819456e-10,0.49100680516520945,2.6914318895914143e-10,0.49100680516520945
bulk_2,bulk_right_eigenvector,26.5,6.398500446195161e-10,0.49100680516520945,2.6914318895914143e-10,0.49100680516520945
bulk_2,bulk_right_eigenvector,27.0,3.279678007488004e-10,0.49100680516520945,2.6914318895914143e-10,0.49100680516520945
bulk_2,bulk_right_eigenvector,27.5,5.224868566135693e-11,0.49100680516520945,2.6914318895914143e-10,0.49100680516520945
bulk_2,bulk_right_eigenvector,28.0,2.12173731217143e-10,0.49100680516520945,2.6914318895914143e-10,0.49100680516520945
bulk_2,bulk_right_eigenvector,28.5,8.676229014291985e-11,0.49100680516520945,2.6914318895914143e-10,0.49100680516520945
bulk_2,bulk_right_eigenvector,29.0,1.0174345702664234e-10,0.49100680516520945,2.6914318895914143e-10,0.49100680516520945
bulk_2,bulk_right_eigenvector,29.5,7.887797910023972e-11,0.49100680516520945,2.6914318895914143e-10,0.49100680516520945
bulk_2,bulk_right_eigenvector,30.0,3.780836938672067e-11,0.49100680516520945,2.6914318895914143e-10,0.49100680516520945
bulk_2,bulk_right_eigenvector,30.5,4.485640027655349e-11,0.49100680516520945,2.6914318895914143e-10,0.49100680516520945
bulk_2,bulk_right_eigenvector,31.0,9.470299777238556e-12,0.49100680516520945,2.6914318895914143e-10,0.49100680516520945
bulk_2,bulk_right_eigenvector,31.5,1.9602271632944356e-11,0.49100680516520945,2.6914318895914143e-10,0.49100680516520945
bulk_2,bulk_right_eigenvector,32.0,9.299221988868015e-14,0.49100680516520945,2.6914318895914143e-10,0.49100680516520945
bulk_2,bulk_right_eigenvector,32.5,6.488306899851975e-12,0.49100680516520945,2.6914318895914143e-10,0.49100680516520945
bulk_2,bulk_right_eigenvector,33.0,1.9671087274408894e-12,0.49100680516520945,2.6914318895914143e-10,0.49100680516520945
bulk_2,bulk_right_eigenvector,33.5,1.1971595982106808e-12,0.49100680516520945,2.6914318895914143e-10,0.49100680516520945
bulk_2,bulk_right_eigenvector,34.0,1.533006821069043e-12,0.49100680516520945,2.6914318895914143e-10,0.49100680516520945
bulk_2,bulk_right_eigenvector,34.5,3.5394402528472204e-13,0.49100680516520945,2.6914318895914143e-10,0.49100680516520945
bulk_2,bulk_right_eigenvector,35.0,8.153843193551629e-13,0.49100680516520945,2.6914318895914143e-10,0.49100680516520945
bulk_2,bulk_right_eigenvector,35.5,5.183628068985281e-13,0.49100680516520945,2.6914318895914143e-10,0.49100680516520945
bulk_2,bulk_right_eigenvector,36.0,3.3679642435021883e-13,0.49100680516520945,2.6914318895914143e-10,0.49100680516520945
bulk_2,bulk_right_eigenvector,36.5,3.380178970095213e-13,0.49100680516520945,2.6914318895914143e-10,0.49100680516520945
bulk_2,bulk_right_eigenvector,37.0,1.0224024902457248e-13,0.49100680516520945,2.6914318895914143e-10,0.49100680516520945
bulk_2,bulk_right_eigenvector,37.5,1.6305679086716357e-13,0.49100680516520945,2.6914318895914143e-10,0.49100680516520945
bulk_2,bulk_right_eigenvector,38.0,1.3529985087019955e-14,0.49100680516520945,2.6914318895914143e-10,0.49100680516520945
bulk_2,bulk_right_eigenvector,38.5,6.081947149092665e-14,0.49100680516520945,2.6914318895914143e-10,0.49100680516520945
bulk_2,bulk_right_eigenvector,39.0,9.939907640499757e-15,0.49100680516520945,2.6914318895914143e-10,0.49100680516520945
bulk_2,bulk_right_eigenvector,39.5,1.5469717469706135e-14,0.49100680516520945,2.6914318895914143e-10,0.49100680516520945
bulk_2,bulk_right_eigenvector,40.0,1.0478836540715277e-14,0.49100680516520945,2.6914318895914143e-10,0.49100680516520945
bulk_3,bulk_right_eigenvector,0.5,1.0,-0.8391374944072609,5.678393220781836e-16,0.8391374944072609
bulk_3,bulk_right_eigenvector,1.0,0.5034824966443558,-0.8391374944072609,5.678393220781836e-16,0.8391374944072609
bulk_3,bulk_right_eigenvector,1.5,0.08915770737872424,-0.8391374944072609,5.678393220781836e-16,0.8391374944072609
bulk_3,bulk_right_eigenvector,2.0,0.25720015288048637,-0.8391374944072609,5.678393220781836e-16,0.8391374944072609
bulk_3,bulk_right_eigenvector,2.5,0.24554552764220355,-0.8391374944072609,5.678393220781836e-16,0.8391374944072609
bulk_3,bulk_right_eigenvector,3.0,0.030692216431139563,-0.8391374944072609,5.678393220781836e-16,0.8391374944072609
bulk_3,bulk_right_eigenvector,3.5,0.10760349880789852,-0.8391374944072609,5.678393220781836e-16,0.8391374944072609
