kind,t1,band_index,real_E,imag_E,abs_E
open_chain,0.2,58,0.8853521355757366,0.43826997882032404,0.9878911773589664
open_chain,0.2,59,0.8792967253477988,0.4261439577481809,0.9771189302908043
open_chain,0.2,60,0.9194496473460998,-0.5024770041919773,1.047793297242644
open_chain,0.2,61,0.8731631549590181,0.4135903475596354,0.9661629628445122
open_chain,0.2,62,0.8669647344651334,0.4006009024881148,0.95504394342904
open_chain,0.2,63,0.9140769627233796,-0.49275784159367636,1.0384348724083072
open_chain,0.2,64,0.8607162614356381,0.38716724519198165,0.9437854408970768
open_chain,0.2,65,0.9085698725688333,-0.48265485619767307,1.0288123850104753
open_chain,0.2,66,0.8544341862079992,0.37328096681805073,0.93241431710884
open_chain,0.2,67,0.902935509818281,-0.4721615678071343,1.0189352683094692
open_chain,0.2,68,0.848136788654779,0.3589337586466001,0.920961158445793
open_chain,0.2,69,0.8913174106955184,-0.44997645052292146,0.9984615829535809
open_chain,0.2,70,0.8853521355757366,-0.43826997882032487,0.9878911773589667
open_chain,0.2,71,0.8792967253478002,-0.4261439577481814,0.9771189302908058
open_chain,0.2,72,0.8418443638536157,0.34411758222460553,0.9094607431594873
open_chain,0.2,73,0.8731631549590184,-0.41359034755963525,0.9661629628445124
open_chain,0.2,74,0.9880289032912016,0.6172834435350353,1.165006422042937
open_chain,0.2,75,0.8669647344651341,-0.40060090248811453,0.9550439434290405
open_chain,0.2,76,0.8355794122886013,0.32882488578748864,0.8979525375840971
open_chain,0.2,77,0.8607162614356383,-0.38716724519198226,0.9437854408970773
open_chain,0.2,78,0.8172113332324052,0.2800256083837847,0.8638568773322315
open_chain,0.2,79,0.8232340738228578,0.29678385017455367,0.8750971340527922
open_chain,0.2,80,0.8113316152558222,0.2627719340951068,0.8528235921113491
open_chain,0.2,81,0.8544341862079989,-0.37328096681804956,0.9324143171088394
open_chain,0.2,82,0.805630794258602,0.24502316543192199,0.8420672943749953
open_chain,0.2,83,0.8001475525661226,0.2267828444953194,0.8316649351962268
open_chain,0.2,84,0.8481367886547818,-0.35893375864659854,0.920961158445795
open_chain,0.2,85,0.7949231932792061,0.20805843859683715,0.8217001868592729
open_chain,0.2,86,0.8418443638536149,-0.3441175822246069,0.9094607431594872
open_chain,0.2,87,0.7900012864013655,0.18886211156077054,0.8122628452040664
open_chain,0.2,88,0.8172113332324058,-0.2800256083837868,0.8638568773322327
open_chain,0.2,89,0.8113316152558226,-0.26277193409510646,0.8528235921113494
open_chain,0.2,90,0.8056307942585995,-0.24502316543192199,0.8420672943749928
open_chain,0.2,91,0.8232340738228601,-0.2967838501745545,0.8750971340527945
open_chain,0.2,92,0.8001475525661236,-0.22678284449532027,0.831664935196228
open_chain,0.2,93,0.7854271120083411,0.16921150900115822,0.8034477475581174
open_chain,0.2,94,0.7949231932792056,-0.2080584385968377,0.8217001868592725
open_chain,0.2,95,0.7812468702311856,0.14913050425194402,0.7953531162599804
open_chain,0.2,96,0.7900012864013641,-0.18886211156076974,0.812262845204065
open_chain,0.2,97,0.7677863321130932,0.04360132692259493,0.7690233595210799
open_chain,0.2,98,0.7854271120083426,-0.16921150900116036,0.8034477475581192
open_chain,0.2,99,0.7668343144417792,0.021836015703135137,0.7671451475354458
open_chain,0.2,100,0.7693567402823295,0.06522727412574869,0.7721168247795973
open_chain,0.2,101,0.7665153186558646,-3.460130369876252e-16,0.7665153186558646
open_chain,0.2,102,0.7668343144417776,-0.021836015703135182,0.7671451475354444
open_chain,0.2,103,0.7693567402823319,-0.06522727412574919,0.7721168247795998
open_chain,0.2,104,0.767786332113091,-0.04360132692259496,0.7690233595210777
open_chain,0.2,105,0.7812468702311867,-0.1491305042519429,0.7953531162599813
open_chain,0.2,106,0.8355794122886027,-0.3288248857874885,0.8979525375840983
open_chain,0.2,107,0.7715220437247312,0.08664910954635492,0.7763725472596016
open_chain,0.2,108,0.77152204372473,-0.08664910954635553,0.7763725472596005
open_chain,0.2,109,0.7775066415491036,0.1286498339668948,0.7880782685956237
open_chain,0.2,110,0.9880289032912025,-0.6172834435350317,1.1650064220429357
open_chain,0.2,111,0.9528230063949473,0.560237547289827,1.1053224827663766
open_chain,0.2,112,0.7775066415491042,-0.12864983396689417,0.788078268595624
open_chain,0.2,113,0.9528230063949474,-0.5602375472898264,1.1053224827663763
open_chain,0.2,114,0.8971817717552373,-0.4612711527071665,1.00881425836953
open_chain,0.2,115,0.8293668278491568,0.31304887547695764,0.8864812088104072
open_chain,0.2,116,0.774251103748076,0.10780753777406718,0.7817206897965673
open_chain,0.2,117,0.774251103748074,-0.10780753777406704,0.7817206897965653
open_chain,0.2,118,0.8293668278491545,-0.31304887547695653,0.8864812088104046
open_chain,0.2,119,0.8971817717552372,0.4612711527071661,1.0088142583695299
open_chain,0.2,120,-3.405343205373023e-08,2.1272764146307834e-08,4.015179608762803e-08
open_chain,0.2,121,-0.9999006296002565,-0.6358057716849868,1.1849262628463135
open_chain,0.2,122,-0.9996025609464972,-0.6353446198015532,1.1844273155249232
open_chain,0.2,123,-0.9991059219315268,-0.6345758193843322,1.183595840557892
open_chain,0.2,124,-0.9984109265679164,-0.633499048594115,1.1824319950254452
open_chain,0.2,125,-0.9975178762864657,-0.6321138550087005,1.1809360013163377
open_chain,0.2,126,-0.9964271617774885,-0.6304196537677638,1.1791081496557507
open_chain,0.2,127,-0.9951392653987757,-0.6284157251765718,1.1769488014300418
open_chain,0.2,128,-0.9999006296002565,0.6358057716849882,1.1849262628463142
open_chain,0.2,129,-0.9996025609464978,0.6353446198015544,1.1844273155249243
open_chain,0.2,130,-0.9991059219315259,0.6345758193843325,1.1835958405578912
open_chain,0.2,131,-0.9936547641817073,-0.6261012117605663,1.1744583933665143
open_chain,0.2,132,-0.9984109265679144,0.6334990485941148,1.1824319950254434
open_chain,0.2,133,-0.99197433347485,-0.6234751147612094,1.171637442641441
open_chain,0.2,134,-0.9975178762864683,0.6321138550087023,1.1809360013163408
open_chain,0.2,135,-0.9900987512732835,-0.6205362900623187,1.1684865530065895
open_chain,0.2,136,-0.996427161777488,0.6304196537677632,1.17910814965575
open_chain,0.2,137,-0.9778286932292295,-0.601100395114156,1.1478112381000531
open_chain,0.2,138,-0.9748050367355569,-0.5962523753683648,1.1426993282475613
open_chain,0.2,139,-0.9833105276334823,-0.6098297263172338,1.157061748073537
open_chain,0.2,140,-0.9806643674872465,-0.6056254670224241,1.1525991532034416
open_chain,0.2,141,-0.9857657888459924,-0.6137151257890079,1.1611978496713553
open_chain,0.2,142,-0.9951392653987763,0.6284157251765708,1.1769488014300415
open_chain,0.2,143,-0.9715950883597751,-0.5910790817443463,1.1372649192692874
open_chain,0.2,144,-0.9682007098768233,-0.5855779883599501,1.131509697288393
open_chain,0.2,145,-0.993654764181704,0.6261012117605635,1.17445839336651
open_chain,0.2,146,-0.9919743334748452,0.6234751147612063,1.1716374426414353
open_chain,0.2,147,-0.9646239491346447,-0.5797463598330119,1.1254355623418633
open_chain,0.2,148,-0.9608670566271459,-0.5735812410074168,1.1190446552961697
open_chain,0.2,149,-0.990098751273279,0.6205362900623157,1.168486553006584
open_chain,0.2,150,-0.956932504232503,-0.5670794460959105,1.1123393887843467
open_chain,0.2,151,-0.9857657888459925,0.6137151257890068,1.1611978496713549
open_chain,0.2,152,-0.9833105276334835,0.609829726317235,1.1570617480735388
open_chain,0.2,153,-0.9806643674872464,0.605625467022424,1.1525991532034414
open_chain,0.2,154,-0.9440913917691306,-0.5455184452001509,1.0903664200928807
open_chain,0.2,155,-0.9394761481824668,-0.5376330679155604,1.0824346394679274
open_chain,0.2,156,-0.9778286932292302,0.6011003951141582,1.147811238100055
open_chain,0.2,157,-0.934699770722254,-0.5293912138855208,1.0742060876421338
open_chain,0.2,158,-0.9748050367355567,0.5962523753683625,1.14269932824756
open_chain,0.2,159,-0.9297666146243806,-0.5207880628224681,1.0656857717209425
open_chain,0.2,160,-0.9485415440666287,-0.5530518629095665,1.0979970054094166
open_chain,0.2,161,-0.9715950883597738,0.5910790817443448,1.1372649192692854
open_chain,0.2,162,-0.9246814771193953,-0.5118184797069893,1.0568793641174383
open_chain,0.2,163,-0.9682007098768225,0.5855779883599495,1.1315096972883918
open_chain,0.2,164,-0.9194496473461002,-0.5024770041919768,1.0477932972426443
open_chain,0.2,165,-0.9646239491346421,0.579746359833009,1.1254355623418595
open_chain,0.2,166,-0.9140769627233779,-0.4927578415936756,1.0384348724083055
open_chain,0.2,167,-0.9608670566271447,0.5735812410074165,1.1190446552961684
open_chain,0.2,168,-0.9085698725688319,-0.48265485619767223,1.0288123850104738
open_chain,0.2,169,-0.9569325042325018,0.5670794460959101,1.1123393887843454
open_chain,0.2,170,-0.9485415440666244,0.5530518629095638,1.0979970054094113
open_chain,0.2,171,-0.9440913917691288,0.5455184452001517,1.0903664200928795
open_chain,0.2,172,-0.9029355098182777,-0.4721615678071354,1.018935268309467
open_chain,0.2,173,-0.9394761481824674,0.5376330679155613,1.0824346394679283
open_chain,0.2,174,-0.934699770722254,0.5293912138855208,1.0742060876421338
open_chain,0.2,175,-0.9297666146243796,0.5207880628224686,1.0656857717209416
open_chain,0.2,176,-0.9246814771193963,0.5118184797069898,1.0568793641174394
open_chain,0.2,177,-0.8913174106955168,-0.4499764505229214,0.9984615829535796
open_chain,0.2,178,-0.8853521355757366,-0.43826997882032404,0.9878911773589664
open_chain,0.2,179,-0.8792967253477988,-0.4261439577481809,0.9771189302908043
open_chain,0.2,180,-0.9194496473460998,0.5024770041919773,1.047793297242644
open_chain,0.2,181,-0.8731631549590181,-0.4135903475596354,0.9661629628445122
open_chain,0.2,182,-0.8669647344651334,-0.4006009024881148,0.95504394342904
open_chain,0.2,183,-0.9140769627233796,0.49275784159367636,1.0384348724083072
open_chain,0.2,184,-0.8607162614356381,-0.38716724519198165,0.9437854408970768
open_chain,0.2,185,-0.9085698725688333,0.48265485619767307,1.0288123850104753
open_chain,0.2,186,-0.8544341862079992,-0.37328096681805073,0.93241431710884
open_chain,0.2,187,-0.902935509818281,0.4721615678071343,1.0189352683094692
open_chain,0.2,188,-0.848136788654779,-0.3589337586466001,0.920961158445793
open_chain,0.2,189,-0.8913174106955184,0.44997645052292146,0.9984615829535809
open_chain,0.2,190,-0.8853521355757366,0.43826997882032487,0.9878911773589667
open_chain,0.2,191,-0.8792967253478002,0.4261439577481814,0.9771189302908058
open_chain,0.2,192,-0.8418443638536157,-0.34411758222460553,0.9094607431594873
open_chain,0.2,193,-0.8731631549590184,0.41359034755963525,0.9661629628445124
open_chain,0.2,194,-0.9880289032912016,-0.6172834435350353,1.165006422042937
open_chain,0.2,195,-0.8669647344651341,0.40060090248811453,0.9550439434290405
open_chain,0.2,196,-0.8355794122886013,-0.32882488578748864,0.8979525375840971
open_chain,0.2,197,-0.8607162614356383,0.38716724519198226,0.9437854408970773
open_chain,0.2,198,-0.8172113332324052,-0.2800256083837847,0.8638568773322315
open_chain,0.2,199,-0.8232340738228578,-0.29678385017455367,0.8750971340527922
open_chain,0.2,200,-0.8113316152558222,-0.2627719340951068,0.8528235921113491
open_chain,0.2,201,-0.8544341862079989,0.37328096681804956,0.9324143171088394
open_chain,0.2,202,-0.805630794258602,-0.24502316543192199,0.8420672943749953
open_chain,0.2,203,-0.8001475525661226,-0.2267828444953194,0.8316649351962268
open_chain,0.2,204,-0.8481367886547818,0.35893375864659854,0.920961158445795
open_chain,0.2,205,-0.7949231932792061,-0.20805843859683715,0.8217001868592729
open_chain,0.2,206,-0.8418443638536149,0.3441175822246069,0.9094607431594872
open_chain,0.2,207,-0.7900012864013655,-0.18886211156077054,0.8122628452040664
open_chain,0.2,208,-0.8172113332324058,0.2800256083837868,0.8638568773322327
open_chain,0.2,209,-0.8113316152558226,0.26277193409510646,0.8528235921113494
open_chain,0.2,210,-0.8056307942585995,0.24502316543192199,0.8420672943749928
open_chain,0.2,211,-0.8232340738228601,0.2967838501745545,0.8750971340527945
open_chain,0.2,212,-0.8001475525661236,0.22678284449532027,0.831664935196228
open_chain,0.2,213,-0.7854271120083411,-0.16921150900115822,0.8034477475581174
open_chain,0.2,214,-0.7949231932792056,0.2080584385968377,0.8217001868592725
open_chain,0.2,215,-0.7812468702311856,-0.14913050425194402,0.7953531162599804
open_chain,0.2,216,-0.7900012864013641,0.18886211156076974,0.812262845204065
open_chain,0.2,217,-0.7677863321130932,-0.04360132692259493,0.7690233595210799
open_chain,0.2,218,-0.7854271120083426,0.16921150900116036,0.8034477475581192
open_chain,0.2,219,-0.7668343144417792,-0.021836015703135137,0.7671451475354458
open_chain,0.2,220,-0.7693567402823295,-0.06522727412574869,0.7721168247795973
open_chain,0.2,221,-0.7665153186558646,3.460130369876252e-16,0.7665153186558646
open_chain,0.2,222,-0.7668343144417776,0.021836015703135182,0.7671451475354444
open_chain,0.2,223,-0.7693567402823319,0.06522727412574919,0.7721168247795998
open_chain,0.2,224,-0.767786332113091,0.04360132692259496,0.7690233595210777
open_chain,0.2,225,-0.7812468702311867,0.1491305042519429,0.7953531162599813
open_chain,0.2,226,-0.8355794122886027,0.3288248857874885,0.8979525375840983
open_chain,0.2,227,-0.7715220437247312,-0.08664910954635492,0.7763725472596016
open_chain,0.2,228,-0.77152204372473,0.08664910954635553,0.7763725472596005
open_chain,0.2,229,-0.7775066415491036,-0.1286498339668948,0.7880782685956237
open_chain,0.2,230,-0.9880289032912025,0.6172834435350317,1.1650064220429357
open_chain,0.2,231,-0.9528230063949473,-0.560237547289827,1.1053224827663766
open_chain,0.2,232,-0.7775066415491042,0.12864983396689417,0.788078268595624
open_chain,0.2,233,-0.9528230063949474,0.5602375472898264,1.1053224827663763
open_chain,0.2,234,-0.8971817717552373,0.4612711527071665,1.00881425836953
open_chain,0.2,235,-0.8293668278491568,-0.31304887547695764,0.8864812088104072
open_chain,0.2,236,-0.774251103748076,-0.10780753777406718,0.7817206897965673
open_chain,0.2,237,-0.774251103748074,0.10780753777406704,0.7817206897965653
open_chain,0.2,238,-0.8293668278491545,0.31304887547695653,0.8864812088104046
open_chain,0.2,239,-0.8971817717552372,-0.4612711527071661,1.0088142583695299
open_chain,0.6,0,0.0,0.0,0.0
open_chain,0.6,1,0.9999729448819301,0.2905016739479134,1.0413150882717388
open_chain,0.6,2,0.999891832809966,0.29022692940046835,1.0411605773699355
open_chain,0.6,3,0.9997568236465073,0.2897690963267882,1.0409033747729888
open_chain,0.6,4,0.9995681838803684,0.28912828688974357,1.0405439541440313
open_chain,0.6,5,0.999326286701746,0.28830465892804075,1.0400829792149826
open_chain,0.6,6,0.9990316121025714,0.2872984167695171,1.0395213043793445
open_chain,0.6,7,0.9986847469976557,0.2861098122804742,1.0388599754389134
open_chain,0.6,8,0.9982863853606098,0.28473914615371054,1.038100230492555
open_chain,0.6,9,0.997837328367087,0.2831867694383699,1.0372435009522625
open_chain,0.6,10,0.9973384845364918,0.28145308531515206,1.036291412668736
open_chain,0.6,11,0.994867174737026,0.2727152834543762,1.0315688640119152
open_chain,0.6,12,0.9941367888711717,0.2700830906154139,1.0301712628604327
open_chain,0.6,13,0.9933643262583716,0.2672732355423962,1.028692212044035
open_chain,0.6,14,0.9925514480430825,0.26428655748757973,1.0271347338499732
open_chain,0.6,15,0.9916999221795129,0.26112397134126436,1.0255020546346483
open_chain,0.6,16,0.9955539299128572,0.27516904656845814,1.0328821963584853
open_chain,0.6,17,0.9908116228803547,0.2577864717830795,1.0237976055203346
open_chain,0.6,18,0.9898885298784412,0.2542751377073804,1.0220250228057084
open_chain,0.6,19,0.9961956079142494,0.2774436806254486,1.0341086428159456
open_chain,0.6,20,0.9848276940008096,0.2341552199339466,1.012281706785847
open_chain,0.6,21,0.9837431678305828,0.22962887640923654,1.0101881216557234
open_chain,0.6,22,0.9858914480125125,0.23851625210496477,1.0143332538088297
open_chain,0.6,23,0.988932727471861,0.25059113692047974,1.020188148023703
open_chain,0.6,24,0.9826405447916705,0.2249390357635795,1.0080575430394438
open_chain,0.6,25,0.9869318469633772,0.242710281046132,1.0163379118561087
open_chain,0.6,26,0.9815225891055493,0.22008764089205554,1.0058952045804233
open_chain,0.6,27,0.9803921499547807,0.21507676979963503,1.0037065231432953
open_chain,0.6,28,0.9792521569570896,0.20990864215366756,1.0014970918359718
open_chain,0.6,29,0.9781056150441035,0.20458562589829696,0.9992726717493088
open_chain,0.6,30,0.9769555987065734,0.1991102438813829,0.9970391823106167
open_chain,0.6,31,0.9746577492712813,0.18771328786639446,0.9925693963931045
open_chain,0.6,32,0.9735163516007636,0.18179759272973794,0.9903456222735522
open_chain,0.6,33,0.9723843339015377,0.17574130190145906,0.9881377930284606
open_chain,0.6,34,0.9999729448819291,-0.2905016739479133,1.041315088271738
open_chain,0.6,35,0.999891832809967,-0.2902269294004686,1.0411605773699366
open_chain,0.6,36,0.9997568236465073,-0.28976909632678866,1.0409033747729888
open_chain,0.6,37,0.9995681838803687,-0.2891282868897425,1.0405439541440313
open_chain,0.6,38,0.9993262867017464,-0.28830465892804086,1.040082979214983
open_chain,0.6,39,0.9990316121025724,-0.28729841676951823,1.0395213043793459
open_chain,0.6,40,0.9712650076979304,0.1695478082762083,0.985952419982692
open_chain,0.6,41,0.998684746997659,-0.28610981228047516,1.0388599754389167
open_chain,0.6,42,0.9701617045550768,0.16322069605372452,0.9837960808040833
open_chain,0.6,43,0.9982863853606089,-0.2847391461537094,1.038100230492554
open_chain,0.6,44,0.997837328367085,-0.2831867694383697,1.0372435009522607
open_chain,0.6,45,0.9690777651703418,0.15676374550182942,0.9816753979046774
open_chain,0.6,46,0.9973384845364879,-0.2814530853151505,1.0362914126687317
open_chain,0.6,47,0.9948671747370234,-0.27271528345437523,1.0315688640119123
open_chain,0.6,48,0.9941367888711689,-0.27008309061541286,1.0301712628604296
open_chain,0.6,49,0.9933643262583697,-0.2672732355423961,1.028692212044033
open_chain,0.6,50,0.9680165277115894,0.15018093709904312,0.9795970149968553
open_chain,0.6,51,0.9955539299128576,-0.27516904656845803,1.0328821963584855
open_chain,0.6,52,0.9925514480430819,-0.2642865574875805,1.027134733849973
open_chain,0.6,53,0.9961956079142485,-0.2774436806254499,1.0341086428159452
open_chain,0.6,54,0.9916999221795119,-0.26112397134126514,1.0255020546346476
open_chain,0.6,55,0.9908116228803515,-0.25778647178307945,1.0237976055203315
open_chain,0.6,56,0.9898885298784388,-0.25427513770738047,1.0220250228057062
open_chain,0.6,57,0.9669813154290591,0.14347645495428515,0.9775675718410275
open_chain,0.6,58,0.9889327274718619,-0.2505911369204794,1.0201881480237036
open_chain,0.6,59,0.9858914480125118,-0.23851625210496408,1.014333253808829
open_chain,0.6,60,0.984827694000809,-0.23415521993394736,1.0122817067858465
open_chain,0.6,61,0.9837431678305797,-0.22962887640923607,1.0101881216557203
open_chain,0.6,62,0.9869318469633787,-0.24271028104613313,1.0163379118561104
open_chain,0.6,63,0.9826405447916713,-0.22493903576358043,1.0080575430394445
open_chain,0.6,64,0.9815225891055461,-0.22008764089205615,1.0058952045804201
open_chain,0.6,65,0.96597542358109,0.13665468939932268,0.9755936772537487
open_chain,0.6,66,0.9803921499547775,-0.21507676979963403,1.003706523143292
open_chain,0.6,67,0.9650021057283262,0.12972023864968776,0.9736818804801883
open_chain,0.6,68,0.9792521569570898,-0.2099086421536683,1.001497091835972
open_chain,0.6,69,0.9631659116810393,0.11553271647828117,0.9700702974533435
open_chain,0.6,70,0.978105615044104,-0.20458562589829657,0.9992726717493092
open_chain,0.6,71,0.962309203430941,0.10828988080040432,0.9683830343885925
open_chain,0.6,72,0.9769555987065712,-0.19911024388138282,0.9970391823106145
open_chain,0.6,73,0.9614973745679688,0.10095482665555361,0.9667828496235076
open_chain,0.6,74,0.9607332482329238,0.09353317714011815,0.965275519986967
open_chain,0.6,75,0.9712650076979296,-0.16954780827620708,0.985952419982691
open_chain,0.6,76,0.9723843339015347,-0.1757413019014589,0.9881377930284576
open_chain,0.6,77,0.9746577492712818,-0.187713287866394,0.9925693963931048
open_chain,0.6,78,0.9735163516007604,-0.18179759272973733,0.9903456222735489
open_chain,0.6,79,0.9701617045550766,-0.16322069605372516,0.9837960808040832
open_chain,0.6,80,0.9690777651703406,-0.15676374550182925,0.9816753979046761
open_chain,0.6,81,0.960019515367397,0.08603074835249629,0.9638665672946346
open_chain,0.6,82,0.9680165277115892,-0.1501809370990423,0.9795970149968549
open_chain,0.6,83,0.9593587193996075,0.07845354208838709,0.962561224418618
open_chain,0.6,84,0.9669813154290616,-0.14347645495428551,0.97756757184103
open_chain,0.6,85,0.9587532412698718,0.07080773705002862,0.9613644019161678
open_chain,0.6,86,0.9659754235810888,-0.13665468939932213,0.9755936772537475
open_chain,0.6,87,0.9614973745679675,-0.10095482665555366,0.9667828496235064
open_chain,0.6,88,0.9623092034309388,-0.10828988080040365,0.9683830343885903
open_chain,0.6,89,0.9607332482329228,-0.0935331771401173,0.9652755199869659
open_chain,0.6,90,0.9600195153674007,-0.08603074835249591,0.9638665672946383
open_chain,0.6,91,0.9582052849685133,0.06309967857275639,0.9602806556302043
open_chain,0.6,92,0.9593587193996073,-0.07845354208838716,0.9625612244186178
open_chain,0.6,93,0.9631659116810393,-0.11553271647828169,0.9700702974533436
open_chain,0.6,94,0.958753241269871,-0.0708077370500285,0.961364401916167
open_chain,0.6,95,0.9967908698616204,0.27953855112072873,1.035245787145334
open_chain,0.6,96,0.9967908698616188,-0.2795385511207294,1.0352457871453327
open_chain,0.6,97,0.957716863762353,0.05533586689547934,0.9593141556861713
open_chain,0.6,98,0.9582052849685133,-0.06309967857275703,0.9602806556302043
open_chain,0.6,99,0.9566258188755785,0.03177695357410474,0.9571534527534349
open_chain,0.6,100,0.9563914273709399,0.023857742656427205,0.9566889537531433
open_chain,0.6,101,0.9561222693546304,0.007962134883312136,0.9561554212301201
open_chain,0.6,102,0.9562233643180661,0.01591709932296864,0.9563558315389823
open_chain,0.6,103,0.957716863762355,-0.055335866895480194,0.9593141556861733
open_chain,0.6,104,0.965002105728327,-0.12972023864968912,0.9736818804801892
open_chain,0.6,105,0.9560885280865995,1.987091697337224e-16,0.9560885280865995
open_chain,0.6,106,0.9561222693546306,-0.007962134883312185,0.9561554212301203
open_chain,0.6,107,0.9562233643180654,-0.015917099322968486,0.9563558315389815
open_chain,0.6,108,0.9566258188755794,-0.03177695357410485,0.9571534527534358
open_chain,0.6,109,0.9879464033209185,0.2467357311052355,1.0182910275745212
open_chain,0.6,110,0.9572897872860949,0.047522944026032916,0.9584686573128818
open_chain,0.6,111,0.9563914273709383,-0.023857742656427816,0.9566889537531418
open_chain,0.6,112,0.9572897872860934,-0.047522944026032826,0.9584686573128802
open_chain,0.6,113,0.9879464033209189,-0.24673573110523475,1.0182910275745212
open_chain,0.6,114,0.9569256496710024,0.039667679277235524,0.9577474739081862
open_chain,0.6,115,0.9569256496710028,-0.03966767927723559,0.9577474739081865
open_chain,0.6,116,0.9758052455703841,-0.19348518043784482,0.9948026901510384
open_chain,0.6,117,0.9640645594662022,-0.12267790943179321,0.9718386410723324
open_chain,0.6,118,0.9640645594662006,0.12267790943179299,0.9718386410723308
open_chain,0.6,119,0.9758052455703846,0.19348518043784543,0.9948026901510391
open_chain,0.6,120,-0.0,-0.0,0.0
open_chain,0.6,121,-0.9999729448819301,-0.2905016739479134,1.0413150882717388
