t1,branch_id,band_index,real_E,imag_E,abs_E
-3.0,33,33,2.8424774483820046,0.0,2.8424774483820046
-3.0,34,34,-2.919910504587114,-0.0,2.919910504587114
-3.0,35,35,2.919910504587114,0.0,2.919910504587114
-3.0,36,36,-2.996460011399936,-0.0,2.996460011399936
-3.0,37,37,2.996460011399936,0.0,2.996460011399936
-3.0,38,39,-3.0717436223727175,-0.0,3.0717436223727175
-3.0,39,38,3.0717436223727175,0.0,3.0717436223727175
-3.0,40,40,-3.1454092503564346,-0.0,3.1454092503564346
-3.0,41,41,3.1454092503564346,0.0,3.1454092503564346
-3.0,42,42,-3.217132691380977,-0.0,3.217132691380977
-3.0,43,43,3.217132691380977,0.0,3.217132691380977
-3.0,44,44,-3.286615404220788,-0.0,3.286615404220788
-3.0,45,45,3.286615404220788,0.0,3.286615404220788
-3.0,46,46,-3.353582466041733,-0.0,3.353582466041733
-3.0,47,47,3.353582466041733,0.0,3.353582466041733
-3.0,48,49,-3.417780704102199,-0.0,3.417780704102199
-3.0,49,48,3.417780704102199,0.0,3.417780704102199
-3.0,50,50,-3.478976988823263,-0.0,3.478976988823263
-3.0,51,51,3.478976988823263,0.0,3.478976988823263
-3.0,52,52,-3.536956662442487,-0.0,3.536956662442487
-3.0,53,53,3.536956662442487,0.0,3.536956662442487
-3.0,54,54,-3.591522068207915,-0.0,3.591522068207915
-3.0,55,55,3.591522068207915,0.0,3.591522068207915
-3.0,56,56,-3.642491136521941,-0.0,3.642491136521941
-3.0,57,57,3.642491136521941,0.0,3.642491136521941
-3.0,58,59,-3.689695976424271,-0.0,3.689695976424271
-3.0,59,58,3.689695976424271,0.0,3.689695976424271
-3.0,60,60,-3.7329814150310434,-0.0,3.7329814150310434
-3.0,61,61,3.7329814150310434,0.0,3.7329814150310434
-3.0,62,62,-3.7722034297589913,-0.0,3.7722034297589913
-3.0,63,63,3.7722034297589913,0.0,3.7722034297589913
-3.0,64,64,-3.8072274421054266,-0.0,3.8072274421054266
-3.0,65,65,3.8072274421054266,0.0,3.8072274421054266
-3.0,66,66,-3.8379265152051825,-0.0,3.8379265152051825
-3.0,67,67,3.8379265152051825,0.0,3.8379265152051825
-3.0,68,69,-3.864179666634703,-0.0,3.864179666634703
-3.0,69,68,3.864179666634703,0.0,3.864179666634703
-3.0,70,70,-3.885870825319025,-0.0,3.885870825319025
-3.0,71,71,3.885870825319025,0.0,3.885870825319025
-3.0,72,72,-3.9028894178566302,-0.0,3.9028894178566302
-3.0,73,73,3.9028894178566302,0.0,3.9028894178566302
-3.0,74,74,-3.9151339299514167,-0.0,3.9151339299514167
-3.0,75,75,3.9151339299514167,0.0,3.9151339299514167
-3.0,76,76,-3.9225194205214775,-0.0,3.9225194205214775
-3.0,77,77,3.9225194205214775,0.0,3.9225194205214775
-3.0,78,78,-4.070413734972921,-0.0,4.070413734972921
-3.0,79,79,4.070413734972921,0.0,4.070413734972921
-2.99,0,0,-1.9192205695379927,-0.0,1.9192205695379927
-2.99,1,1,1.9192205695379927,0.0,1.9192205695379927
-2.99,2,2,-1.932605323255753,-0.0,1.932605323255753
-2.99,3,3,1.932605323255753,0.0,1.932605323255753
-2.99,4,4,-1.9546367154436286,-0.0,1.9546367154436286
-2.99,5,5,1.9546367154436286,0.0,1.9546367154436286
-2.99,6,6,-1.9849182165746186,-0.0,1.9849182165746186
-2.99,7,7,1.9849182165746186,0.0,1.9849182165746186
-2.99,8,9,-2.0229284332625714,-0.0,2.0229284332625714
-2.99,9,8,2.0229284332625714,0.0,2.0229284332625714
-2.99,10,10,-2.0680490878992104,-0.0,2.0680490878992104
-2.99,11,11,2.0680490878992104,0.0,2.0680490878992104
-2.99,12,12,-2.119594344769761,-0.0,2.119594344769761
-2.99,13,13,2.119594344769761,0.0,2.119594344769761
-2.99,14,14,-2.176838652593923,-0.0,2.176838652593923
-2.99,15,15,2.176838652593923,0.0,2.176838652593923
-2.99,16,17,-2.2390411101492123,-0.0,2.2390411101492123
-2.99,17,16,2.2390411101492123,0.0,2.2390411101492123
-2.99,18,19,-2.3054652876311414,-0.0,2.3054652876311414
-2.99,19,18,2.3054652876311414,0.0,2.3054652876311414
-2.99,20,20,-2.3753942407900404,-0.0,2.3753942407900404
-2.99,21,21,2.3753942407900404,0.0,2.3753942407900404
-2.99,22,22,-2.4481410307809695,-0.0,2.4481410307809695
-2.99,23,23,2.4481410307809695,0.0,2.4481410307809695
-2.99,24,24,-2.523055394940468,-0.0,2.523055394940468
-2.99,25,25,2.523055394940468,0.0,2.523055394940468
-2.99,26,26,-2.5995273437397723,-0.0,2.5995273437397723
-2.99,27,27,2.5995273437397723,0.0,2.5995273437397723
-2.99,28,29,-2.676988449582982,-0.0,2.676988449582982
-2.99,29,28,2.676988449582982,0.0,2.676988449582982
-2.99,30,30,-2.754911503863483,-0.0,2.754911503863483
-2.99,31,31,2.754911503863483,0.0,2.754911503863483
-2.99,32,32,-2.832809095776155,-0.0,2.832809095776155
-2.99,33,33,2.832809095776155,0.0,2.832809095776155
-2.99,34,34,-2.9102315397296055,-0.0,2.9102315397296055
-2.99,35,35,2.9102315397296055,0.0,2.9102315397296055
-2.99,36,36,-2.9867644641860407,-0.0,2.9867644641860407
-2.99,37,37,2.9867644641860407,0.0,2.9867644641860407
-2.99,38,39,-3.0620262802081593,-0.0,3.0620262802081593
-2.99,39,38,3.0620262802081593,0.0,3.0620262802081593
-2.99,40,40,-3.1356656739214888,-0.0,3.1356656739214888
-2.99,41,41,3.1356656739214888,0.0,3.1356656739214888
-2.99,42,42,-3.207359211474804,-0.0,3.207359211474804
-2.99,43,43,3.207359211474804,0.0,3.207359211474804
-2.99,44,44,-3.2768091046294927,-0.0,3.2768091046294927
-2.99,45,45,3.2768091046294927,0.0,3.2768091046294927
-2.99,46,46,-3.343741156346874,-0.0,3.343741156346874
-2.99,47,47,3.343741156346874,0.0,3.343741156346874
-2.99,48,49,-3.4079028854742868,-0.0,3.4079028854742868
-2.99,49,48,3.4079028854742868,0.0,3.4079028854742868
-2.99,50,50,-3.469061815132363,-0.0,3.469061815132363
-2.99,51,51,3.469061815132363,0.0,3.469061815132363
-2.99,52,52,-3.5270038984579704,-0.0,3.5270038984579704
-2.99,53,53,3.5270038984579704,0.0,3.5270038984579704
-2.99,54,54,-3.5815320462413074,-0.0,3.5815320462413074
-2.99,55,55,3.5815320462413074,0.0,3.5815320462413074
-2.99,56,56,-3.6324647125841736,-0.0,3.6324647125841736
-2.99,57,57,3.6324647125841736,0.0,3.6324647125841736
-2.99,58,59,-3.6796344868247592,-0.0,3.6796344868247592
-2.99,59,58,3.6796344868247592,0.0,3.6796344868247592
-2.99,60,60,-3.722886634356972,-0.0,3.722886634356972
-2.99,61,61,3.722886634356972,0.0,3.722886634356972
-2.99,62,62,-3.762077531365588,-0.0,3.762077531365588
-2.99,63,63,3.762077531365588,0.0,3.762077531365588
-2.99,64,64,-3.7970729626364017,-0.0,3.7970729626364017
-2.99,65,65,3.7970729626364017,0.0,3.7970729626364017
-2.99,66,66,-3.8277463251755686,-0.0,3.8277463251755686
-2.99,67,67,3.8277463251755686,0.0,3.8277463251755686
-2.99,68,69,-3.85397694941008,-0.0,3.85397694941008
-2.99,69,68,3.85397694941008,0.0,3.85397694941008
-2.99,70,70,-3.8756490660093945,-0.0,3.8756490660093945
-2.99,71,71,3.8756490660093945,0.0,3.8756490660093945
-2.99,72,72,-3.8926524000485236,-0.0,3.8926524000485236
-2.99,73,73,3.8926524000485236,0.0,3.8926524000485236
-2.99,74,76,-3.912264381332204,-0.0,3.912264381332204
-2.99,75,77,3.912264381332204,0.0,3.912264381332204
-2.99,76,74,-3.904885730324575,-0.0,3.904885730324575
-2.99,77,75,3.904885730324575,0.0,3.904885730324575
-2.99,78,78,-4.06029108971293,-0.0,4.06029108971293
-2.99,79,79,4.06029108971293,0.0,4.06029108971293
-2.98,0,0,-1.9089691052263453,-0.0,1.9089691052263453
-2.98,1,1,1.9089691052263453,0.0,1.9089691052263453
-2.98,2,2,-1.9223763385592454,-0.0,1.9223763385592454
-2.98,3,3,1.9223763385592454,0.0,1.9223763385592454
-2.98,4,4,-1.9444434632535592,-0.0,1.9444434632535592
-2.98,5,5,1.9444434632535592,0.0,1.9444434632535592
-2.98,6,6,-1.9747715783718418,-0.0,1.9747715783718418
-2.98,7,7,1.9747715783718418,0.0,1.9747715783718418
-2.98,8,9,-2.0128363770149127,-0.0,2.0128363770149127
-2.98,9,8,2.0128363770149127,0.0,2.0128363770149127
-2.98,10,10,-2.0580164302853405,-0.0,2.0580164302853405
-2.98,11,11,2.0580164302853405,0.0,2.0580164302853405
-2.98,12,12,-2.109622795454263,-0.0,2.109622795454263
-2.98,13,13,2.109622795454263,0.0,2.109622795454263
-2.98,14,14,-2.166927082824885,-0.0,2.166927082824885
-2.98,15,15,2.166927082824885,0.0,2.166927082824885
-2.98,16,17,-2.229185971740989,-0.0,2.229185971740989
-2.98,17,16,2.229185971740989,0.0,2.229185971740989
-2.98,18,19,-2.2956611091883197,-0.0,2.2956611091883197
-2.98,19,18,2.2956611091883197,0.0,2.2956611091883197
-2.98,20,20,-2.365634140037228,-0.0,2.365634140037228
-2.98,21,21,2.365634140037228,0.0,2.365634140037228
-2.98,22,22,-2.4384171987960275,-0.0,2.4384171987960275
-2.98,23,23,2.4384171987960275,0.0,2.4384171987960275
-2.98,24,24,-2.5133595250751326,-0.0,2.5133595250751326
-2.98,25,25,2.5133595250751326,0.0,2.5133595250751326
-2.98,26,26,-2.589850992219963,-0.0,2.589850992219963
-2.98,27,27,2.589850992219963,0.0,2.589850992219963
-2.98,28,29,-2.667323325158549,-0.0,2.667323325158549
-2.98,29,28,2.667323325158549,0.0,2.667323325158549
-2.98,30,30,-2.745249690540202,-0.0,2.745249690540202
-2.98,31,31,2.745249690540202,0.0,2.745249690540202
-2.98,32,32,-2.823143216303788,-0.0,2.823143216303788
-2.98,33,33,2.823143216303788,0.0,2.823143216303788
-2.98,34,34,-2.9005548689874097,-0.0,2.9005548689874097
-2.98,35,35,2.9005548689874097,0.0,2.9005548689874097
-2.98,36,36,-2.9770710016730777,-0.0,2.9770710016730777
-2.98,37,37,2.9770710016730777,0.0,2.9770710016730777
-2.98,38,39,-3.052310790112358,-0.0,3.052310790112358
-2.98,39,38,3.052310790112358,0.0,3.052310790112358
-2.98,40,40,-3.125923700130726,-0.0,3.125923700130726
-2.98,41,41,3.125923700130726,0.0,3.125923700130726
-2.98,42,42,-3.197587073675114,-0.0,3.197587073675114
-2.98,43,43,3.197587073675114,0.0,3.197587073675114
-2.98,44,44,-3.2670038804660857,-0.0,3.2670038804660857
-2.98,45,45,3.2670038804660857,0.0,3.2670038804660857
-2.98,46,46,-3.333900653582376,-0.0,3.333900653582376
-2.98,47,47,3.333900653582376,0.0,3.333900653582376
-2.98,48,49,-3.3980256071964567,-0.0,3.3980256071964567
-2.98,49,48,3.3980256071964567,0.0,3.3980256071964567
-2.98,50,50,-3.4591469203449337,-0.0,3.4591469203449337
-2.98,51,51,3.4591469203449337,0.0,3.4591469203449337
-2.98,52,52,-3.5170511598245353,-0.0,3.5170511598245353
-2.98,53,53,3.5170511598245353,0.0,3.5170511598245353
-2.98,54,54,-3.5715418063322013,-0.0,3.5715418063322013
-2.98,55,55,3.5715418063322013,0.0,3.5715418063322013
-2.98,56,56,-3.6224378396932417,-0.0,3.6224378396932417
-2.98,57,57,3.6224378396932417,0.0,3.6224378396932417
-2.98,58,59,-3.6695723312795954,-0.0,3.6695723312795954
-2.98,59,58,3.6695723312795954,0.0,3.6695723312795954
-2.98,60,60,-3.7127909862585473,-0.0,3.7127909862585473
-2.98,61,61,3.7127909862585473,0.0,3.7127909862585473
-2.98,62,62,-3.7519505808876557,-0.0,3.7519505808876557
-2.98,63,63,3.7519505808876557,0.0,3.7519505808876557
-2.98,64,64,-3.7869172644054006,-0.0,3.7869172644054006
-2.98,65,65,3.7869172644054006,0.0,3.7869172644054006
-2.98,66,66,-3.8175647687655614,-0.0,3.8175647687655614
-2.98,67,67,3.8175647687655614,0.0,3.8175647687655614
-2.98,68,69,-3.8437727382854656,-0.0,3.8437727382854656
-2.98,69,68,3.8437727382854656,0.0,3.8437727382854656
-2.98,70,70,-3.8654257064205533,-0.0,3.8654257064205533
-2.98,71,71,3.8654257064205533,0.0,3.8654257064205533
-2.98,72,72,-3.8824136977692647,-0.0,3.8824136977692647
-2.98,73,73,3.8824136977692647,0.0,3.8824136977692647
-2.98,74,76,-3.9020075596868433,-0.0,3.9020075596868433
-2.98,75,77,3.9020075596868433,0.0,3.9020075596868433
-2.98,76,74,-3.894635785220583,-0.0,3.894635785220583
-2.98,77,75,3.894635785220583,0.0,3.894635785220583
-2.98,78,78,-4.050167722438376,-0.0,4.050167722438376
-2.98,79,79,4.050167722438376,0.0,4.050167722438376
-2.97,0,0,-1.8987159090878793,-0.0,1.8987159090878793
-2.97,1,1,1.8987159090878793,0.0,1.8987159090878793
-2.97,2,2,-1.9121458602222792,-0.0,1.9121458602222792
-2.97,3,3,1.9121458602222792,0.0,1.9121458602222792
-2.97,4,4,-1.9342490887153014,-0.0,1.9342490887153014
-2.97,5,5,1.9342490887153014,0.0,1.9342490887153014
-2.97,6,6,-1.964624288299765,-0.0,1.964624288299765
-2.97,7,7,1.964624288299765,0.0,1.964624288299765
-2.97,8,9,-2.002744198977869,-0.0,2.002744198977869
-2.97,9,8,2.002744198977869,0.0,2.002744198977869
-2.97,10,10,-2.0479842006871674,-0.0,2.0479842006871674
-2.97,11,11,2.0479842006871674,0.0,2.0479842006871674
-2.97,12,12,-2.099652207917802,-0.0,2.099652207917802
-2.97,13,13,2.099652207917802,0.0,2.099652207917802
-2.97,14,14,-2.15701696373649,-0.0,2.15701696373649
-2.97,15,15,2.15701696373649,0.0,2.15701696373649
-2.97,16,17,-2.2193327073869593,-0.0,2.2193327073869593
-2.97,17,16,2.2193327073869593,0.0,2.2193327073869593
-2.97,18,19,-2.2858591500037035,-0.0,2.2858591500037035
-2.97,19,18,2.2858591500037035,0.0,2.2858591500037035
-2.97,20,20,-2.3558765199525267,-0.0,2.3558765199525267
-2.97,21,21,2.3558765199525267,0.0,2.3558765199525267
-2.97,22,22,-2.428696025049174,-0.0,2.428696025049174
-2.97,23,23,2.428696025049174,0.0,2.428696025049174
-2.97,24,24,-2.5036664111899953,-0.0,2.5036664111899953
-2.97,25,25,2.5036664111899953,0.0,2.5036664111899953
-2.97,26,26,-2.580177421280483,-0.0,2.580177421280483
-2.97,27,27,2.580177421280483,0.0,2.580177421280483
-2.97,28,29,-2.6576609409925065,-0.0,2.6576609409925065
-2.97,29,28,2.6576609409925065,0.0,2.6576609409925065
-2.97,30,30,-2.7355905211171527,-0.0,2.7355905211171527
-2.97,31,31,2.7355905211171527,0.0,2.7355905211171527
-2.97,32,32,-2.813479837272925,-0.0,2.813479837272925
-2.97,33,33,2.813479837272925,0.0,2.813479837272925
-2.97,34,34,-2.8908805167067904,-0.0,2.8908805167067904
-2.97,35,35,2.8908805167067904,0.0,2.8908805167067904
-2.97,36,36,-2.9673796451001007,-0.0,2.9673796451001007
-2.97,37,37,2.9673796451001007,0.0,2.9673796451001007
-2.97,38,39,-3.042597170147802,-0.0,3.042597170147802
-2.97,39,38,3.042597170147802,0.0,3.042597170147802
-2.97,40,40,-3.1161833438612248,-0.0,3.1161833438612248
-2.97,41,41,3.1161833438612248,0.0,3.1161833438612248
-2.97,42,42,-3.1878162897122095,-0.0,3.1878162897122095
-2.97,43,43,3.1878162897122095,0.0,3.1878162897122095
-2.97,44,44,-3.2571997403895945,-0.0,3.2571997403895945
-2.97,45,45,3.2571997403895945,0.0,3.2571997403895945
-2.97,46,46,-3.32406096343977,-0.0,3.32406096343977
-2.97,47,47,3.32406096343977,0.0,3.32406096343977
-2.97,48,49,-3.388148872118035,-0.0,3.388148872118035
-2.97,49,48,3.388148872118035,0.0,3.388148872118035
-2.97,50,50,-3.449232304609614,-0.0,3.449232304609614
-2.97,51,51,3.449232304609614,0.0,3.449232304609614
-2.97,52,52,-3.507098444143756,-0.0,3.507098444143756
-2.97,53,53,3.507098444143756,0.0,3.507098444143756
-2.97,54,54,-3.5615513436977064,-0.0,3.5615513436977064
-2.97,55,55,3.5615513436977064,0.0,3.5615513436977064
-2.97,56,56,-3.612410510851043,-0.0,3.612410510851043
-2.97,57,57,3.612410510851043,0.0,3.612410510851043
-2.97,58,59,-3.6595095007496825,-0.0,3.6595095007496825
-2.97,59,58,3.6595095007496825,0.0,3.6595095007496825
-2.97,60,60,-3.7026944598337743,-0.0,3.7026944598337743
-2.97,61,61,3.7026944598337743,0.0,3.7026944598337743
-2.97,62,62,-3.741822565741624,-0.0,3.741822565741624
-2.97,63,63,3.741822565741624,0.0,3.741822565741624
-2.97,64,64,-3.77676033333168,-0.0,3.77676033333168
-2.97,65,65,3.77676033333168,0.0,3.77676033333168
-2.97,66,66,-3.8073818305849563,-0.0,3.8073818305849563
-2.97,67,67,3.8073818305849563,0.0,3.8073818305849563
-2.97,68,69,-3.833567016752668,-0.0,3.833567016752668
-2.97,69,68,3.833567016752668,0.0,3.833567016752668
-2.97,70,70,-3.8552007291220605,-0.0,3.8552007291220605
-2.97,71,71,3.8552007291220605,0.0,3.8552007291220605
-2.97,72,72,-3.8721732928662704,-0.0,3.8721732928662704
-2.97,73,73,3.8721732928662704,0.0,3.8721732928662704
-2.97,74,76,-3.8917489366027866,-0.0,3.8917489366027866
-2.97,75,77,3.8917489366027866,0.0,3.8917489366027866
-2.97,76,74,-3.8843840759686086,-0.0,3.8843840759686086
-2.97,77,75,3.8843840759686086,0.0,3.8843840759686086
-2.97,78,78,-4.04004362671616,-0.0,4.04004362671616
-2.97,79,79,4.04004362671616,0.0,4.04004362671616
-2.96,0,0,-1.888460963099574,-0.0,1.888460963099574
-2.96,1,1,1.888460963099574,0.0,1.888460963099574
-2.96,2,2,-1.9019138740628387,-0.0,1.9019138740628387
-2.96,3,3,1.9019138740628387,0.0,1.9019138740628387
-2.96,4,4,-1.924053583504444,-0.0,1.924053583504444
-2.96,5,5,1.924053583504444,0.0,1.924053583504444
-2.96,6,6,-1.9544763452154523,-0.0,1.9544763452154523
-2.96,7,7,1.9544763452154523,0.0,1.9544763452154523
-2.96,8,9,-1.9926519057482905,-0.0,1.9926519057482905
-2.96,9,8,1.9926519057482905,0.0,1.9926519057482905
-2.96,10,10,-2.0379524132868116,-0.0,2.0379524132868116
-2.96,11,11,2.0379524132868116,0.0,2.0379524132868116
-2.96,12,12,-2.089682603201801,-0.0,2.089682603201801
-2.96,13,13,2.089682603201801,0.0,2.089682603201801
-2.96,14,14,-2.1471083221148244,-0.0,2.1471083221148244
-2.96,15,15,2.1471083221148244,0.0,2.1471083221148244
-2.96,16,17,-2.209481348296874,-0.0,2.209481348296874
-2.96,17,16,2.209481348296874,0.0,2.209481348296874
-2.96,18,19,-2.2760594443375064,-0.0,2.2760594443375064
-2.96,19,18,2.2760594443375064,0.0,2.2760594443375064
-2.96,20,20,-2.346121416534601,-0.0,2.346121416534601
-2.96,21,21,2.346121416534601,0.0,2.346121416534601
-2.96,22,22,-2.4189775460987972,-0.0,2.4189775460987972
-2.96,23,23,2.4189775460987972,0.0,2.4189775460987972
-2.96,24,24,-2.493976089394716,-0.0,2.493976089394716
-2.96,25,25,2.493976089394716,0.0,2.493976089394716
-2.96,26,26,-2.570506665755009,-0.0,2.570506665755009
-2.96,27,27,2.570506665755009,0.0,2.570506665755009
-2.96,28,29,-2.6480013299901812,-0.0,2.6480013299901812
-2.96,29,28,2.6480013299901812,0.0,2.6480013299901812
-2.96,30,30,-2.7259340260775904,-0.0,2.7259340260775904
-2.96,31,31,2.7259340260775904,0.0,2.7259340260775904
-2.96,32,32,-2.803818986388878,-0.0,2.803818986388878
-2.96,33,33,2.803818986388878,0.0,2.803818986388878
-2.96,34,34,-2.881208507575301,-0.0,2.881208507575301
-2.96,35,35,2.881208507575301,0.0,2.881208507575301
-2.96,36,36,-2.957690415992444,-0.0,2.957690415992444
-2.96,37,37,2.957690415992444,0.0,2.957690415992444
-2.96,38,39,-3.032885438610024,-0.0,3.032885438610024
-2.96,39,38,3.032885438610024,0.0,3.032885438610024
-2.96,40,40,-3.106444620172164,-0.0,3.106444620172164
-2.96,41,41,3.106444620172164,0.0,3.106444620172164
-2.96,42,42,-3.17804687145016,-0.0,3.17804687145016
-2.96,43,43,3.17804687145016,0.0,3.17804687145016
-2.96,44,44,-3.2473966931472367,-0.0,3.2473966931472367
-2.96,45,45,3.2473966931472367,0.0,3.2473966931472367
-2.96,46,46,-3.314222091656072,-0.0,3.314222091656072
-2.96,47,47,3.314222091656072,0.0,3.314222091656072
-2.96,48,49,-3.37827268309402,-0.0,3.37827268309402
-2.96,49,48,3.37827268309402,0.0,3.37827268309402
-2.96,50,50,-3.4393179680437505,-0.0,3.4393179680437505
-2.96,51,51,3.4393179680437505,0.0,3.4393179680437505
-2.96,52,52,-3.497145748951756,-0.0,3.497145748951756
-2.96,53,53,3.497145748951756,0.0,3.497145748951756
-2.96,54,54,-3.5515606534580795,-0.0,3.5515606534580795
-2.96,55,55,3.5515606534580795,0.0,3.5515606534580795
-2.96,56,56,-3.602382718933905,-0.0,3.602382718933905
-2.96,57,57,3.602382718933905,0.0,3.602382718933905
-2.96,58,59,-3.649445986044274,-0.0,3.649445986044274
-2.96,59,58,3.649445986044274,0.0,3.649445986044274
-2.96,60,60,-3.692597044005476,-0.0,3.692597044005476
-2.96,61,61,3.692597044005476,0.0,3.692597044005476
-2.96,62,62,-3.7316934731477414,-0.0,3.7316934731477414
-2.96,63,63,3.7316934731477414,0.0,3.7316934731477414
-2.96,64,64,-3.7666021551198083,-0.0,3.7666021551198083
-2.96,65,65,3.7666021551198083,0.0,3.7666021551198083
-2.96,66,66,-3.797197495012815,-0.0,3.797197495012815
-2.96,67,67,3.797197495012815,0.0,3.797197495012815
-2.96,68,69,-3.823359768059197,-0.0,3.823359768059197
-2.96,69,68,3.823359768059197,0.0,3.823359768059197
-2.96,70,70,-3.8449741164280873,-0.0,3.8449741164280873
-2.96,71,71,3.8449741164280873,0.0,3.8449741164280873
-2.96,72,72,-3.8619311669229557,-0.0,3.8619311669229557
-2.96,73,73,3.8619311669229557,0.0,3.8619311669229557
-2.96,74,76,-3.8814884928236135,-0.0,3.8814884928236135
-2.96,75,77,3.8814884928236135,0.0,3.8814884928236135
-2.96,76,74,-3.874130583627678,-0.0,3.874130583627678
-2.96,77,75,3.874130583627678,0.0,3.874130583627678
-2.96,78,78,-4.0299187960361555,-0.0,4.0299187960361555
-2.96,79,79,4.0299187960361555,0.0,4.0299187960361555
-2.95,0,0,-1.8782042489877864,-0.0,1.8782042489877864
-2.95,1,1,1.8782042489877864,0.0,1.8782042489877864
-2.95,2,2,-1.8916803657317693,-0.0,1.8916803657317693
-2.95,3,3,1.8916803657317693,0.0,1.8916803657317693
-2.95,4,4,-1.9138569392536842,-0.0,1.9138569392536842
-2.95,5,5,1.9138569392536842,0.0,1.9138569392536842
-2.95,6,6,-1.944327748079845,-0.0,1.944327748079845
-2.95,7,7,1.944327748079845,0.0,1.944327748079845
-2.95,8,9,-1.9825595041772088,-0.0,1.9825595041772088
-2.95,9,8,1.9825595041772088,0.0,1.9825595041772088
-2.95,10,10,-2.027921082658234,-0.0,2.027921082658234
-2.95,11,11,2.027921082658234,0.0,2.027921082658234
-2.95,12,12,-2.079714002853307,-0.0,2.079714002853307
-2.95,13,13,2.079714002853307,0.0,2.079714002853307
-2.95,14,14,-2.137201185335663,-0.0,2.137201185335663
-2.95,15,15,2.137201185335663,0.0,2.137201185335663
-2.95,16,17,-2.1996319263233954,-0.0,2.1996319263233954
-2.95,17,16,2.1996319263233954,0.0,2.1996319263233954
-2.95,18,19,-2.2662620271173926,-0.0,2.2662620271173926
-2.95,19,18,2.2662620271173926,0.0,2.2662620271173926
-2.95,20,20,-2.3363688664495808,-0.0,2.3363688664495808
-2.95,21,21,2.3363688664495808,0.0,2.3363688664495808
-2.95,22,22,-2.4092617991511265,-0.0,2.4092617991511265
-2.95,23,23,2.4092617991511265,0.0,2.4092617991511265
-2.95,24,24,-2.4842885964123997,-0.0,2.4842885964123997
-2.95,25,25,2.4842885964123997,0.0,2.4842885964123997
-2.95,26,26,-2.5608387610458574,-0.0,2.5608387610458574
-2.95,27,27,2.5608387610458574,0.0,2.5608387610458574
-2.95,28,29,-2.6383445255739564,-0.0,2.6383445255739564
-2.95,29,28,2.6383445255739564,0.0,2.6383445255739564
-2.95,30,30,-2.716280236366358,-0.0,2.716280236366358
-2.95,31,31,2.716280236366358,0.0,2.716280236366358
-2.95,32,32,-2.794160691761401,-0.0,2.794160691761401
-2.95,33,33,2.794160691761401,0.0,2.794160691761401
-2.95,34,34,-2.8715388666277133,-0.0,2.8715388666277133
-2.95,35,35,2.8715388666277133,0.0,2.8715388666277133
-2.95,36,36,-2.9480033361665128,-0.0,2.9480033361665128
-2.95,37,37,2.9480033361665128,0.0,2.9480033361665128
-2.95,38,39,-3.0231756140313433,-0.0,3.0231756140313433
-2.95,39,38,3.0231756140313433,0.0,3.0231756140313433
-2.95,40,40,-3.096707544307574,-0.0,3.096707544307574
-2.95,41,41,3.096707544307574,0.0,3.096707544307574
-2.95,42,42,-3.168278830888636,-0.0,3.168278830888636
-2.95,43,43,3.168278830888636,0.0,3.168278830888636
-2.95,44,44,-3.237594747575448,-0.0,3.237594747575448
-2.95,45,45,3.237594747575448,0.0,3.237594747575448
-2.95,46,46,-3.3043840440140553,-0.0,3.3043840440140553
-2.95,47,47,3.3043840440140553,0.0,3.3043840440140553
