t1,branch_id,band_index,real_E,imag_E,abs_E
1.7400000000000002,77,77,2.5998481345428073,0.0,2.5998481345428073
1.7400000000000002,78,78,-2.6053760832074704,-0.0,2.6053760832074704
1.7400000000000002,79,79,2.6053760832074704,0.0,2.6053760832074704
1.7599999999999998,0,0,0.6358605015018026,0.0,0.6358605015018026
1.7599999999999998,1,1,-0.6358605015018026,-0.0,0.6358605015018026
1.7599999999999998,2,10,-0.8456138744429577,-0.0,0.8456138744429577
1.7599999999999998,3,11,0.8456138744429577,0.0,0.8456138744429577
1.7599999999999998,4,16,-1.052656717949187,-0.0,1.052656717949187
1.7599999999999998,5,17,1.052656717949187,0.0,1.052656717949187
1.7599999999999998,6,23,-1.2793522848227092,-0.0,1.2793522848227092
1.7599999999999998,7,22,1.2793522848227092,0.0,1.2793522848227092
1.7599999999999998,8,21,-1.202897383631837,-0.0,1.202897383631837
1.7599999999999998,9,25,1.3559648831829187,0.0,1.3559648831829187
1.7599999999999998,10,24,-1.3559648831829187,-0.0,1.3559648831829187
1.7599999999999998,11,20,1.202897383631837,0.0,1.202897383631837
1.7599999999999998,12,7,-0.7332146260226994,-0.0,0.7332146260226994
1.7599999999999998,13,6,0.7332146260226994,0.0,0.7332146260226994
1.7599999999999998,14,18,-1.1271227401807293,-0.0,1.1271227401807293
1.7599999999999998,15,19,1.1271227401807293,0.0,1.1271227401807293
1.7599999999999998,16,27,-1.4322954504328977,-0.0,1.4322954504328977
1.7599999999999998,17,8,0.7858611995387971,0.0,0.7858611995387971
1.7599999999999998,18,9,-0.7858611995387971,-0.0,0.7858611995387971
1.7599999999999998,19,26,1.4322954504328977,0.0,1.4322954504328977
1.7599999999999998,20,14,-0.9802620845801914,-0.0,0.9802620845801914
1.7599999999999998,21,15,0.9802620845801914,0.0,0.9802620845801914
1.7599999999999998,22,13,-0.9108696787113886,-0.0,0.9108696787113886
1.7599999999999998,23,12,0.9108696787113886,0.0,0.9108696787113886
1.7599999999999998,24,29,-1.5079691875748793,-0.0,1.5079691875748793
1.7599999999999998,25,28,1.5079691875748793,0.0,1.5079691875748793
1.7599999999999998,26,5,-0.6894653478705296,-0.0,0.6894653478705296
1.7599999999999998,27,4,0.6894653478705296,0.0,0.6894653478705296
1.7599999999999998,28,30,-1.582662489177913,-0.0,1.582662489177913
1.7599999999999998,29,31,1.582662489177913,0.0,1.582662489177913
1.7599999999999998,30,32,-1.6560924823255976,-0.0,1.6560924823255976
1.7599999999999998,31,33,1.6560924823255976,0.0,1.6560924823255976
1.7599999999999998,32,3,-0.6564590583367348,-0.0,0.6564590583367348
1.7599999999999998,33,2,0.6564590583367348,0.0,0.6564590583367348
1.7599999999999998,34,34,-1.7280090781685262,-0.0,1.7280090781685262
1.7599999999999998,35,35,1.7280090781685262,0.0,1.7280090781685262
1.7599999999999998,36,36,-1.7981889284033552,-0.0,1.7981889284033552
1.7599999999999998,37,37,1.7981889284033552,0.0,1.7981889284033552
1.7599999999999998,38,39,-1.8664308187667924,-0.0,1.8664308187667924
1.7599999999999998,39,38,1.8664308187667924,0.0,1.8664308187667924
1.7599999999999998,40,40,-1.9325521457660868,-0.0,1.9325521457660868
1.7599999999999998,41,41,1.9325521457660868,0.0,1.9325521457660868
1.7599999999999998,42,42,-1.9963862115064555,-0.0,1.9963862115064555
1.7599999999999998,43,43,1.9963862115064555,0.0,1.9963862115064555
1.7599999999999998,44,44,-2.057780138526644,-0.0,2.057780138526644
1.7599999999999998,45,45,2.057780138526644,0.0,2.057780138526644
1.7599999999999998,46,48,-2.1726958504434952,-0.0,2.1726958504434952
1.7599999999999998,47,49,2.1726958504434952,0.0,2.1726958504434952
1.7599999999999998,48,52,-2.276299745578682,-0.0,2.276299745578682
1.7599999999999998,49,53,2.276299745578682,0.0,2.276299745578682
1.7599999999999998,50,57,-2.367741148090061,-0.0,2.367741148090061
1.7599999999999998,51,56,2.367741148090061,0.0,2.367741148090061
1.7599999999999998,52,55,-2.3235886425319405,-0.0,2.3235886425319405
1.7599999999999998,53,51,2.2259681851329263,0.0,2.2259681851329263
1.7599999999999998,54,50,-2.2259681851329263,-0.0,2.2259681851329263
1.7599999999999998,55,54,2.3235886425319405,0.0,2.3235886425319405
1.7599999999999998,56,47,-2.1165932565858516,-0.0,2.1165932565858516
1.7599999999999998,57,46,2.1165932565858516,0.0,2.1165932565858516
1.7599999999999998,58,59,-2.4086713325393605,-0.0,2.4086713325393605
1.7599999999999998,59,58,2.4086713325393605,0.0,2.4086713325393605
1.7599999999999998,60,60,-2.44630078065603,-0.0,2.44630078065603
1.7599999999999998,61,61,2.44630078065603,0.0,2.44630078065603
1.7599999999999998,62,62,-2.480558370458453,-0.0,2.480558370458453
