mean_phonon,n60_anharmonic,n60_total,n80_anharmonic,n80_total,parameter_match
0.2936442272147121,0.0004372865282610427,0.01278233051409471,0.00010932870136760636,0.0054002843568736695,proxy_model
0.29979061571958837,0.0004394206018971201,0.012784464587730787,0.00010986244128810199,0.0054008180967941655,proxy_model
0.30606565681883435,0.0004416163098173903,0.012786660295651057,0.0001104115997444684,0.0054013672552505314,proxy_model
0.31247204339299695,0.0004438756592882707,0.012788919645121938,0.000110976679074699,0.005401932334580762,proxy_model
0.31901252468841707,0.00044620072989441813,0.012791244715728085,0.00011155819972683006,0.0054025138552328935,proxy_model
0.32568990749704524,0.000448593676331806,0.012793637662165472,0.00011215670095914532,0.005403112356465209,proxy_model
0.33250705736095293,0.0004510567313131921,0.012796100717146859,0.00011277274156860917,0.005403728397074673,proxy_model
0.3394668998020551,0.0004535922085905964,0.012798636194424264,0.00011340690064869273,0.005404362556154756,proxy_model
0.3465724215775732,0.0004562025060995997,0.012801246491933265,0.0001140597783778054,0.005405015433883869,proxy_model
0.35382667196177686,0.0004588901092304725,0.012803934095064138,0.0001147319968395948,0.0054056876523456586,proxy_model
0.3612327640545538,0.00046165759423135214,0.012806701580065019,0.00011542420087643164,0.0054063798563824955,proxy_model
0.36879387611737036,0.0004645076317489001,0.012809551617582567,0.00011613705897744928,0.005407092714483513,proxy_model
0.37651325293719495,0.0004674429905121003,0.012812486976345766,0.00011687126420256697,0.0054078269197086306,proxy_model
0.38439420721897144,0.000470466541165089,0.012815510526998756,0.00011762753514398382,0.005408583190650048,proxy_model
0.39244012100723796,0.0004735812602551548,0.012818625246088821,0.00011840661692669302,0.005409362272432756,proxy_model
0.4006544471375024,0.00047679023438229997,0.012821834220215966,0.00011920928224963117,0.005410164937755695,proxy_model
0.4090407107179979,0.00048009666451701667,0.012825140650350684,0.00012003633246914384,0.005410991987975207,proxy_model
0.4176025106424527,0.00048350387049321227,0.012828547856326878,0.00012088859872651982,0.005411844254232584,proxy_model
0.42634352113452495,0.00048701529568349905,0.012832059281517165,0.00012176694312141887,0.005412722598627483,proxy_model
0.4352674933245644,0.0004906345118643662,0.012835678497698032,0.0001226722599330943,0.0054136279154391575,proxy_model
0.4443782568593782,0.000494365224279062,0.012839409210112729,0.00012360547689139128,0.005414561132397455,proxy_model
0.4536797215456916,0.0004982112769063353,0.012843255262740001,0.0001245675564995842,0.005415523212005648,proxy_model
0.46317587902800766,0.0005021766579435267,0.012847220643777192,0.00012555949741120253,0.005416515152917266,proxy_model
0.4728708045015879,0.0005062655055128467,0.012851309491346514,0.00012658233586308518,0.005417537991369148,proxy_model
0.4827686584612877,0.0005104821136000446,0.01285552609943371,0.00012763714716699555,0.005418592802673059,proxy_model
0.49287368848699736,0.0005148309382350538,0.01285987492406872,0.00012872504726222855,0.005419680702768292,proxy_model
0.5031902310664549,0.0005193166039245899,0.012864360589758256,0.00012984719433174093,0.005420802849837804,proxy_model
0.5137227134562122,0.0005239439103470953,0.012868987896180762,0.0001310047904844427,0.005421960445990506,proxy_model
0.524475655581556,0.0005287178393208495,0.012873761825154515,0.00013219908350639844,0.005423154739012462,proxy_model
0.5354536719761941,0.0005336435620565095,0.012878687547890176,0.00013343136868380006,0.005424387024189864,proxy_model
0.5466614737625435,0.0005387264467058095,0.012883770432539476,0.0001347029907006939,0.005425658646206757,proxy_model
0.5581038706734692,0.0005439720662186361,0.012889016052052303,0.00013601534561456997,0.005426971001120633,proxy_model
0.5697857731163396,0.0005493862065211882,0.012894430192354854,0.00013736988291304831,0.005428325538419112,proxy_model
0.5817121942802863,0.0005549748750284641,0.01290001886086213,0.00013876810765503625,0.0054297237631610994,proxy_model
0.5938882522875712,0.0005607443095048552,0.012905788295338522,0.000140211582699868,0.005431167238205931,proxy_model
0.6063191723899858,0.0005667009872871939,0.012911744973120861,0.00014170193102808722,0.005432657586534151,proxy_model
0.6190102892112231,0.000572851634885194,0.01291789562071886,0.00014324083815768436,0.0054341964936637475,proxy_model
0.6319670490361866,0.0005792032379748284,0.012924247223808494,0.0001448300546597605,0.005435785710165824,proxy_model
0.645195012148216,0.0005857630518008337,0.0129308070376345,0.00014647139877775524,0.005437427054283819,proxy_model
0.6586998552152367,0.0005925386120051884,0.012937582597838854,0.0001481667591545491,0.0054391224146606125,proxy_model
0.6724873737258533,0.0005995377458990995,0.012944581731732767,0.0001499180976719304,0.005440873753177994,proxy_model
0.6865634844764343,0.0006067685841967543,0.01295181257003042,0.0001517274524071045,0.005442683107913168,proxy_model
0.700934228110254,0.0006142395732298335,0.0129592835590635,0.00015359694071111777,0.005444552596217182,proxy_model
0.7156057717097847,0.0006219594876625601,0.012967003473496226,0.00015552876241427352,0.005446484417920337,proxy_model
0.7305844114432472,0.0006299374437278597,0.012974981429561525,0.00015752520316382744,0.005448480858669891,proxy_model
0.7458765752665568,0.0006381829130060496,0.012983226898839717,0.0001595886378994705,0.005450544293405534,proxy_model
0.7614888256818277,0.000646705736768341,0.012991749722602008,0.00016172153447233963,0.005452677189978403,proxy_model
0.7774278625536141,0.0006555161409083427,0.013000560126742009,0.00016392645741353213,0.005454882112919596,proxy_model
0.7937005259840998,0.0006646247514856944,0.01300966873731936,0.0001662060718583516,0.005457161727364415,proxy_model
0.8103137992484701,0.0006740426109069369,0.013019086596740604,0.0001685631476327721,0.005459518803138836,proxy_model
0.8272748117917259,0.0006837811947697347,0.013028825180603401,0.0001710005635088767,0.00546195621901494,proxy_model
0.8445908422882231,0.0006938524293976258,0.013038896415231292,0.00017352131163630958,0.005464476967142373,proxy_model
0.8622693217652548,0.0007042687100935637,0.01304931269592723,0.00017612850215707203,0.005467084157663136,proxy_model
0.8803178367920126,0.0007150429201416546,0.013060086905975321,0.00017882536801129998,0.005469781023517363,proxy_model
0.8987441327352991,0.0007261884505876735,0.01307123243642134,0.00018161526994197675,0.005472570925448041,proxy_model
0.9175561170833858,0.0007377192208301635,0.01308276320666383,0.00018450170170686693,0.005475457357212931,proxy_model
0.9367618628394451,0.0007496497000551981,0.013094693685888864,0.00018748829550630072,0.005478443951012364,proxy_model
0.9563696119860093,0.0007619949295492062,0.013107038915382873,0.000190578827635798,0.005481534483141861,proxy_model
0.9763877790219497,0.0007747705459256215,0.013119814531759288,0.00019377722437289392,0.005484732879878957,proxy_model
0.9968249545734855,0.0007879928053025468,0.013133036791136213,0.00019708756810791702,0.00548804322361398,proxy_model
1.017689909080779,0.000801678608470091,0.013146722594303757,0.00020051410372887586,0.005491469759234939,proxy_model
1.0389915965616943,0.0008158455270875634,0.01316088951292123,0.00020406124527103098,0.0054950169007770945,proxy_model
1.0607391584543389,0.0008305118309522997,0.013175555816785966,0.00020773358284216866,0.005498689238348232,proxy_model
1.0829419275400347,0.0008456965163835279,0.013190740502217194,0.00021153588983504842,0.005502491545341112,proxy_model
1.1056094319484002,0.0008614193357663815,0.013206463321600049,0.00021547313043897146,0.005506428785945035,proxy_model
1.128751399246268,0.0008777008283029455,0.013222744814136612,0.00021955046746291375,0.005510506122968977,proxy_model
1.152377760612185,0.0008945623520190177,0.013239606337852684,0.00022377327048317847,0.005514728925989242,proxy_model
1.1764986550982963,0.0009120261170771863,0.013257070102910853,0.00022814712432906353,0.005519102779835127,proxy_model
1.201124433981431,0.0009301152204487582,0.013275159206282425,0.0002326778379205914,0.005523633493426655,proxy_model
1.2262656652052661,0.0009488536819991049,0.01329389766783277,0.00023737145347293238,0.0055283271089789955,proxy_model
1.2519331379154686,0.0009682664820430897,0.013313310467876757,0.0002422342560827567,0.00553318991158882,proxy_model
