mean_phonon,low_l_n60_4K,circ60_300K,circ60_4K,circ60_anharmonic,circ80_300K,circ80_4K,circ80_anharmonic
0.22431902083114902,0.012759399181767552,0.0005432999775268495,0.0001478148357705446,0.0001268068737560305,0.00022245749926244369,6.079866216755583e-05,5.581860728739222e-05
0.22901433483115327,0.012760886231090566,0.0005437551910169854,0.00014827004926068048,0.00012726208724616638,0.0002226578914964851,6.099905440159727e-05,5.601899952143366e-05
0.23380792838621695,0.012762414309505027,0.0005442229662339616,0.0001487378244776567,0.00012772986246314258,0.00022286381381571513,6.12049767208273e-05,5.622492184066368e-05
0.23870185862626617,0.012763984694526685,0.0005447036944131783,0.0001492185526568734,0.00012821059064235932,0.00022307543846602465,6.141660137113682e-05,5.643654649097321e-05
0.24369822573986283,0.012765598708110228,0.0005451977804051237,0.00014971263864881887,0.00012870467663430476,0.0002232929436881338,6.163410659324598e-05,5.665405171308237e-05
0.24879917387548203,0.012767257718327145,0.0005457056431897894,0.00015022050143348453,0.00012921253941897042,0.00022351651394413168,6.185767684924385e-05,5.687762196908024e-05
0.25400689206165566,0.012768963141110265,0.0005462277164115511,0.00015074257465524623,0.00012973461264073215,0.00022374634015303132,6.20875030581435e-05,5.7107448177979884e-05
0.25932361514637525,0.012770716442067698,0.0005467644489353541,0.00015127930717904922,0.00013027134516453514,0.00022398261993570966,6.232378284082184e-05,5.734372796065822e-05
0.26475162475615777,0.012772519138369008,0.0005473163054250748,0.00015183116366876995,0.00013082320165425584,0.0002242255578696168,6.256672077472899e-05,5.758666589456537e-05
0.2702932502751867,0.012774372800706594,0.0005478837669449688,0.00015239862518866395,0.00013139066317414985,0.0002244753657536558,6.281652865876794e-05,5.783647377860433e-05
0.2759508698449468,0.01277627905533532,0.0005484673315851521,0.00015298218982884727,0.0001319742278143332,0.0002247322628836497,6.307342578876184e-05,5.809337090859823e-05
0.2817269113847841,0.012778239586193637,0.0005490675151121019,0.0001535823733557971,0.000132574411341283,0.00022499647633883175,6.33376392439439e-05,5.8357584363780296e-05
0.2876238536338261,0.012780256137109527,0.0005496848516452044,0.0001541997098888995,0.00013319174787438542,0.00022526824127981065,6.360940418492282e-05,5.86293493047592e-05
0.2936442272147121,0.01278233051409471,0.0005503198943604198,0.0001548347526041149,0.00013382679058960081,0.00022554780125848305,6.38889641635952e-05,5.8908909283431596e-05
0.29979061571958837,0.012784464587730787,0.0005509732162221799,0.00015548807446587494,0.00013448011245136086,0.00022583540854038498,6.417657144549713e-05,5.919651656533352e-05
0.30606565681883435,0.012786660295651057,0.0005516454107446784,0.00015616026898837354,0.00013515230697385945,0.00022613132443999383,6.447248734510598e-05,5.949243246494236e-05
0.31247204339299695,0.012788919645121938,0.000552337092783765,0.00015685195102746008,0.000135843989012946,0.0002264358196695143,6.477698257462646e-05,5.979692769446285e-05
0.31901252468841707,0.012791244715728085,0.0005530488993607008,0.00015756375760439593,0.00013655579558988185,0.00022674917470170392,6.509033760681608e-05,6.011028272665247e-05
0.32568990749704524,0.012793637662165472,0.0005537814905190907,0.00015829634876278584,0.00013728838674827173,0.00022707168014731658,6.541284305242875e-05,6.043278817226513e-05
0.33250705736095293,0.012796100717146859,0.0005545355502163567,0.00015905040846005185,0.00013804244644553777,0.0002274036371477672,6.574480005287939e-05,6.076474517271577e-05
0.3394668998020551,0.012798636194424264,0.0005553117872511785,0.00015982664549487365,0.00013881868348035957,0.00022774535778364555,6.608652068875771e-05,6.11064658085941e-05
0.3465724215775732,0.012801246491933265,0.0005561109362283834,0.00016062579447207853,0.00013961783245756442,0.00022809716549973286,6.643832840484503e-05,6.145827352468141e-05
0.35382667196177686,0.012803934095064138,0.0005569337585628315,0.00016144861680652666,0.00014044065479201255,0.00022845939554720385,6.680055845231602e-05,6.18205035721524e-05
0.3612327640545538,0.012806701580065019,0.0005577810435239061,0.00016229590176760115,0.00014128793975308707,0.0002288323954437229,6.717355834883508e-05,6.219350346867146e-05
0.36879387611737036,0.012809551617582567,0.0005586536093222844,0.00016316846756597947,0.0001421605055514654,0.0002292165254521749,6.755768835728705e-05,6.257763347712344e-05
0.37651325293719495,0.012812486976345766,0.0005595523042407383,0.00016406716248443346,0.00014305920046991935,0.00022961215907880083,6.795332198391298e-05,6.297326710374936e-05
