measurement,polyakov_real,polyakov_imag,polyakov_abs,action,vortex_density,monopole_density
9157,0.013888888888888864,0.4212962962962963,0.42152517185518656,-7277.586000000001,0.27649176954732513,0.011188271604938271
9158,0.04166666666666665,0.4212962962962963,0.4233517218390493,-7257.962,0.28022119341563784,0.011188271604938271
9159,-0.004629629629629644,0.4305555555555555,0.4305804453180156,-7281.838000000002,0.27379115226337447,0.015817901234567902
9160,0.004629629629629568,0.3657407407407407,0.3657700410204385,-7270.776000000001,0.2725051440329218,0.01832561728395062
9161,0.04629629629629626,0.38888888888888884,0.3916349256028999,-7236.244000000001,0.2803497942386831,0.017361111111111112
9162,0.12037037037037031,0.4351851851851851,0.4515253829717262,-7180.284,0.29025205761316875,0.019290123456790122
9163,0.1157407407407407,0.43055555555555547,0.44584078490753665,-7201.5380000000005,0.28703703703703703,0.019675925925925927
9164,0.15277777777777776,0.4305555555555554,0.45685789453884784,-7180.0520000000015,0.28870884773662553,0.019290123456790122
9165,0.12499999999999996,0.42129629629629617,0.43944916574386234,-7199.734000000001,0.28536522633744854,0.013503086419753086
9166,0.16666666666666663,0.42592592592592576,0.4573736679714246,-7260.352000000001,0.27546296296296297,0.01427469135802469
9167,0.1435185185185185,0.4120370370370369,0.4363164964197559,-7255.8099999999995,0.2762345679012346,0.014660493827160493
9168,0.2175925925925926,0.35648148148148134,0.4176428893090336,-7223.958000000001,0.28125,0.013888888888888888
9169,0.2175925925925926,0.3935185185185184,0.4496702800588176,-7274.442000000001,0.2762345679012346,0.013888888888888888
9170,0.18055555555555552,0.46759259259259245,0.5012415997195738,-7263.728,0.2772633744855967,0.009259259259259259
9171,0.1111111111111111,0.4999999999999999,0.5121969142940492,-7220.872000000001,0.2813786008230453,0.013503086419753086
9172,0.10185185185185187,0.46296296296296285,0.47403428652482227,-7187.738000000001,0.2881944444444444,0.019290123456790122
9173,0.05092592592592592,0.43055555555555547,0.43355684327567234,-7231.992,0.28305041152263377,0.01273148148148148
9174,0.018518518518518486,0.4074074074074074,0.40782806565824514,-7219.648000000001,0.2835648148148148,0.014660493827160493
9175,0.06481481481481478,0.39814814814814814,0.40338927612577713,-7199.792,0.2857510288065844,0.016203703703703703
9176,0.07870370370370366,0.3935185185185185,0.40131172097720985,-7200.082,0.28768004115226337,0.017361111111111112
9177,0.1157407407407407,0.3842592592592592,0.40131172097720985,-7183.138000000001,0.28858024691358025,0.01890432098765432
9178,0.06481481481481476,0.37962962962962954,0.38512285820528547,-7185.0,0.2906378600823045,0.013888888888888888
9179,0.10648148148148148,0.39351851851851843,0.40767036968057985,-7163.456000000001,0.2919238683127572,0.015432098765432098
9180,0.07407407407407406,0.4166666666666666,0.42319981044542354,-7172.540000000001,0.29038065843621397,0.021604938271604937
9181,0.09259259259259256,0.40740740740740733,0.4177968212103139,-7204.798000000001,0.2880658436213992,0.011959876543209876
9182,0.08796296296296292,0.43981481481481466,0.4485248646215874,-7247.5960000000005,0.2835648148148148,0.005787037037037037
9183,0.09259259259259256,0.435185185185185,0.44492643617533184,-7206.602,0.28973765432098764,0.008873456790123456
9184,0.12500000000000006,0.4398148148148147,0.4572330601898662,-7247.3060000000005,0.2816358024691358,0.008101851851851851
9185,0.11111111111111108,0.42592592592592576,0.44018016014832256,-7234.904,0.28176440329218105,0.016203703703703703
9186,0.018518518518518504,0.42592592592592593,0.426328312341531,-7159.030000000002,0.2934670781893004,0.019290123456790122
9187,-0.004629629629629658,0.33796296296296297,0.3379946712674811,-7131.720000000001,0.2977109053497942,0.018132716049382717
9188,-0.018518518518518566,0.3333333333333333,0.33384734032073976,-7115.066000000001,0.3005401234567901,0.020061728395061727
9189,0.027777777777777735,0.32407407407407407,0.3252623716713018,-7107.322,0.3006687242798354,0.019290123456790122
9190,0.060185185185185126,0.375,0.3797989685554386,-7137.080000000001,0.29205246913580246,0.019290123456790122
9191,0.0879629629629629,0.3749999999999999,0.38517850777687934,-7181.740000000001,0.28960905349794236,0.017746913580246913
9192,0.08796296296296288,0.3472222222222222,0.3581909469237907,-7154.198000000001,0.292309670781893,0.022376543209876542
9193,0.04629629629629622,0.42592592592592593,0.4284346407873805,-7137.370000000001,0.29398148148148145,0.01890432098765432
9194,0.060185185185185085,0.375,0.3797989685554386,-7139.580000000001,0.29835390946502055,0.013888888888888888
9195,0.09259259259259252,0.3796296296296296,0.39075829344461466,-7106.388000000001,0.30478395061728397,0.015432098765432098
9196,0.0925925925925925,0.3333333333333333,0.3459544757827667,-7099.52,0.3004115226337449,0.021219135802469136
9197,0.0833333333333332,0.37962962962962954,0.38866836781139535,-7094.977999999999,0.3011831275720165,0.021219135802469136
9198,0.08796296296296288,0.39351851851851843,0.4032298442206791,-7108.952000000001,0.3011831275720165,0.018518518518518517
9199,0.06481481481481473,0.32407407407407407,0.33049200551064345,-7092.124000000001,0.3028549382716049,0.022376543209876542
9200,0.09722222222222215,0.35648148148148145,0.36950129517101693,-7100.6860000000015,0.2978395061728395,0.023148148148148147
9201,0.08333333333333325,0.3888888888888888,0.39771725175767636,-7110.176,0.29899691358024694,0.016203703703703703
9202,0.1296296296296296,0.35185185185185175,0.37497142095030705,-7086.358000000002,0.3058127572016461,0.016589506172839507
9203,0.0601851851851851,0.36574074074074064,0.370659609282372,-7077.157999999999,0.3065843621399177,0.015817901234567902
9204,0.07870370370370364,0.3472222222222221,0.35603025795796983,-7087.698,0.30439814814814814,0.018132716049382717
9205,0.02777777777777767,0.32407407407407407,0.32526237167130173,-7073.782000000001,0.30478395061728397,0.020833333333333332
