measurement,polyakov_real,polyakov_imag,polyakov_abs,action,vortex_density,monopole_density
18,0.04056643426316649,-0.050291743228224606,0.06461342759644842,-36869.59074772354,0.60525,0.07655
19,0.07074799761187023,-0.003805368132396133,0.07085026459168837,-36560.440675798214,0.6098333333333333,0.077275
20,0.06429409503613587,0.008117533445292055,0.06480451377605657,-36671.510450856294,0.6075,0.0778
21,0.011051073273427919,0.003180144693095626,0.011499545241603997,-36873.414072786596,0.6064,0.074025
22,0.03282980731982476,0.011258508899059253,0.03470663151743505,-36899.52467105728,0.6071166666666666,0.075375
23,0.023102547508907154,-0.01579344332929725,0.027985005870948747,-36900.47537364385,0.6062166666666666,0.07405
24,0.04169961274404969,0.019505671096295377,0.046036169561775704,-36786.06021507391,0.60215,0.073075
25,0.02854854885767201,-0.019471629740500478,0.034556678177018525,-37036.74265760627,0.6044,0.0719
26,0.015783815358109982,-0.013823771854456489,0.020981551314022802,-36903.24425145127,0.6041333333333333,0.0735
27,0.004444377886561514,-0.004416160229609372,0.006265378358259019,-36912.47002574274,0.6042166666666666,0.07665
28,0.009342658348857228,0.016172175394237442,0.018676844540913506,-36817.187588852685,0.6067,0.076525
29,0.034584556640861894,0.029642181320589853,0.045549428882124425,-36974.82053838331,0.60385,0.071375
30,0.0396126631970822,0.02551927922177921,0.04712108548797027,-36713.51631034096,0.60955,0.075125
31,0.051926314036166585,-0.005301410447367765,0.05219623589986208,-36680.78321352236,0.6052333333333333,0.078625
32,0.03183960146139972,-0.02510546755799544,0.04054682136156087,-36851.88063278431,0.6038,0.0769
33,0.025944140914360803,-0.025544593300443737,0.03640912927645051,-36651.6952900395,0.6063333333333333,0.081875
34,0.047214014252935824,-0.057378250361080685,0.07430630361130396,-36598.99017770364,0.6096833333333334,0.077325
35,0.02056249087720642,-0.05811426181318687,0.061644816952983385,-36564.22644259823,0.6104666666666667,0.078275
36,0.023429976377675125,-0.003445436077709798,0.02368195141503332,-36448.37100906569,0.60995,0.080125
37,0.01627628261299114,0.021251946484283895,0.026768687025493502,-36640.966933512085,0.6101166666666666,0.0772
38,0.020876273225940895,-0.001494747647066488,0.020929717015109102,-36498.54840721838,0.6124833333333334,0.0794
39,0.027251455461379352,-0.00931669005060597,0.02880004406702536,-36509.386013165626,0.6107666666666667,0.080975
40,0.023976796310592505,0.03294791591323219,0.040748643220910576,-36550.271930998344,0.6091666666666666,0.077225
41,0.016063687330259598,-0.00151410123591786,0.01613488621580427,-36533.895586378894,0.6086333333333334,0.080325
42,0.04039887146129768,-0.03359986221889958,0.05254540471321433,-36539.86852515208,0.60815,0.080675
43,0.054432781837882346,-0.01570600702885588,0.056653388207599416,-36556.31171015569,0.6101333333333333,0.07935
44,0.020759593660549365,-0.023299722615750293,0.031206374395658765,-36612.84051317347,0.6096833333333334,0.0809
45,0.012058474508896801,-0.058710571780225734,0.05993611637604452,-36708.936728842156,0.6053,0.0798
46,0.013309233508723286,-0.059644089059096926,0.06111098965226474,-36623.31553291695,0.6065833333333334,0.079525
47,0.04371451424443639,-0.015054431267842458,0.04623412869758902,-36537.86961614259,0.6083,0.082825
48,-0.011233274556383314,0.0074203432906859695,0.01346283594978105,-36360.991713021336,0.6104666666666667,0.07945
49,0.010535639301339543,0.005833008856819115,0.012042578121468035,-36315.84431147647,0.6101333333333333,0.0827
50,0.009239446858598992,0.035197566539630604,0.036390054528189414,-36263.68046152146,0.6115166666666667,0.08445
51,-0.00335407595263519,0.011120307718666171,0.01161512243817826,-36125.59148398013,0.6112833333333333,0.083525
52,0.043127433187819066,-0.014414377756538982,0.045472516748889136,-36119.10096816716,0.6119666666666667,0.083
53,0.0382758086685898,0.0151985421499609,0.0411829238000246,-36108.07285231484,0.6139166666666667,0.08515
54,0.02644318143350858,0.02181338248924805,0.03427922840362202,-36114.17914158071,0.6128166666666667,0.083
55,-0.012155481216738402,0.040025809888755204,0.041830863974597204,-36234.46974112819,0.6107333333333334,0.08335
56,0.00010291599075773306,-0.017994941014380032,0.01799523530860795,-36231.77833670266,0.61135,0.082825
57,0.0032771105841934694,0.0026315256057467236,0.0042029014733554635,-36495.4962538394,0.60935,0.083325
58,0.011550113792575539,-0.012736441504997292,0.0171936636826379,-36247.49715122286,0.6105333333333334,0.08335
59,0.02838463394226228,0.0057268866659210115,0.028956599850820396,-36396.63529466795,0.6115166666666667,0.079225
60,0.056684948215863444,0.03848311493714181,0.0685137467191832,-36236.34257095966,0.6103,0.085475
61,0.006457655924744717,0.010391985300641844,0.012234977667782917,-36044.19045301484,0.6099333333333333,0.0862
62,0.0438611347533534,-0.007013964236127426,0.044418406501781436,-36109.66224170316,0.6131166666666666,0.085625
63,0.04288165003715462,0.015548822804265297,0.045613614201326376,-36148.395715592604,0.61105,0.086125
64,-0.017966148150714994,0.07176221434068392,0.07397700917482201,-36024.461553130765,0.61685,0.08345
65,0.03391430543338617,0.01652395635321623,0.03772560465508806,-35923.99664836835,0.61745,0.08655
66,0.033715579187839455,0.01048238148154761,0.03530751480203846,-36090.269771494335,0.6136333333333334,0.08435
67,0.025586048593415706,0.024074811790213296,0.035131786822745335,-36337.41107371934,0.6106833333333334,0.08065
68,0.027785307310663854,0.020156784795683197,0.03432665546841864,-36104.4375676983,0.6111333333333333,0.087475
69,0.019459574886449286,0.024545183915877036,0.03132317206519092,-35935.39348953934,0.6125,0.090875
70,0.013166661848317204,0.025825290938483847,0.028988042988192006,-36060.936921742104,0.6129666666666667,0.090425
71,-0.005389018792421849,0.0003786179451430254,0.0054023027584040656,-36270.24172346541,0.6113333333333333,0.0851
72,0.04861027029097614,0.015558268567878142,0.05103937792128724,-36275.1368119605,0.6094833333333334,0.085125
73,0.05633010281932562,-0.01704253220828317,0.05885174923233944,-36307.3138589494,0.6096166666666667,0.0875
74,-0.0026460880372150743,0.018335313843446038,0.018525266951878363,-36199.33645432175,0.61335,0.084075
75,0.005060998924652683,-0.0007299368424959747,0.005113366592507191,-36420.20948419339,0.6123166666666666,0.07855
76,0.01141573885863984,0.031064642495784313,0.03309578684786854,-36155.72912743373,0.61425,0.084275
77,0.03540760065946964,0.008577051019640507,0.036431634449390154,-36210.54456572488,0.6139666666666667,0.082875
78,0.03340909261202335,-0.006557241634358695,0.034046510643678606,-36476.98043336032,0.6088666666666667,0.084075
79,0.01683057676372709,0.009414148296083204,0.019284566428632938,-36412.48984099489,0.6087833333333333,0.082475
80,0.010866216065066185,0.0016661575769749888,0.01099321302640923,-36389.27081841259,0.6081333333333333,0.083825
81,0.03140126436740364,-0.015875546109436152,0.03518625254477105,-36139.42863757823,0.6132166666666666,0.08325
82,0.05978871822492234,0.025692702306075312,0.0650753853524339,-36300.712879945495,0.61125,0.0857
83,0.07741944527239904,0.003880358059875735,0.07751662844163716,-36223.17803899816,0.6100333333333333,0.08725
84,0.021692743980282213,0.03730460658858495,0.043153317533222935,-36237.54802000428,0.61125,0.088675
85,0.02965308831063328,0.025561151916715555,0.03914943337607362,-36136.461910020575,0.6138833333333333,0.089175
86,0.05439504512993804,-0.013624857239989204,0.05607546405958744,-35789.038233884654,0.6168166666666667,0.0891
87,-0.008653456792483017,-0.0008497085572888708,0.008695074415535521,-35552.61032886648,0.6197166666666667,0.092375
88,0.03739701102689336,0.0027188703892162885,0.03749571562110718,-35688.48951587818,0.6166666666666667,0.09245
89,-0.031603106027707155,-0.023119237466882776,0.03915680594288325,-36111.06222504312,0.6127666666666667,0.08685
90,0.0007268328017671086,-0.026242730181126817,0.02625279362812935,-36067.114822749296,0.6138333333333333,0.08665
91,0.006189628565524439,8.780684509539327e-05,0.0061902513536367595,-36313.828088446484,0.6104333333333334,0.08475
92,0.07989677405469249,-0.03925446241294874,0.08901914020971101,-36303.94220468282,0.6108333333333333,0.083825
93,0.010754807848337529,0.00795764576509378,0.013378715109358503,-36059.09437401475,0.6137666666666667,0.08525
94,0.013218267593446237,-0.00336416590385047,0.01363965580213009,-35945.02421888277,0.6153,0.08815
95,-0.030335953574939945,0.016709272231876415,0.034633363362801886,-35862.50542736477,0.6156166666666667,0.091225
96,-0.03703109046132758,0.012812726100382667,0.03918504320373341,-35784.36497272497,0.6164666666666667,0.092025
97,-0.006265692980413977,0.015778293500728076,0.016976850541838638,-35554.82464593377,0.6155666666666667,0.0952
98,0.0448165292816417,0.01756385224784207,0.04813533216501445,-35968.25539889555,0.6133833333333333,0.087875
99,0.023782618905057114,0.0054337426549195735,0.024395461078304554,-35992.81867080871,0.6139166666666667,0.08745
100,0.04464694205551738,0.055290934445631615,0.07106642573522225,-36142.089601068736,0.6130666666666666,0.089325
101,0.0328650196120132,-0.007192372898897556,0.03364282601112469,-35893.153120839044,0.6143,0.088325
102,-0.00748821391437038,-0.017514199001852037,0.019047848022909177,-35834.53179499303,0.6142166666666666,0.092225
103,0.02017575952833957,-0.019150404863516955,0.027817247868579646,-35564.65379570534,0.6159666666666667,0.09605
104,0.05115577671624,-0.014209964713884164,0.05309271690742182,-35446.76405154127,0.6192,0.09505
105,-0.021181326376502625,0.03371459756713115,0.03981611076161924,-35513.94571105642,0.6201833333333333,0.09445
106,0.039109974791475266,-0.030518356319389248,0.0496080658827477,-34986.17210811998,0.6245166666666667,0.097975
107,-0.010691725972128864,-0.006909393137991149,0.012729992843612052,-35215.14805398238,0.6232666666666666,0.097025
108,-0.04199899358389668,0.015301960885251415,0.04469972560311706,-35373.33025971718,0.6179333333333333,0.0947
109,-0.04617419459343541,0.0027020553480880415,0.04625318745185645,-35282.86455660076,0.6204833333333334,0.0979
110,-0.0019833110475580497,0.012784594446313009,0.012937518226772212,-35265.10085556441,0.6202666666666666,0.097075
111,0.012071220075378489,-0.009517475514401566,0.015371945038785886,-35229.0009639809,0.6203833333333333,0.0994
112,-0.0033852393963126667,-0.007093619985515003,0.00785998029700108,-35205.18399609806,0.6188166666666667,0.097775
113,0.05506417286671055,0.0025003457610406985,0.05512091129888671,-35303.88415290586,0.619,0.098575
114,0.04728201345100582,0.026472662939215193,0.054188473673599566,-35423.86245919416,0.6188666666666667,0.0963
115,0.06254024666865107,0.039901628776910864,0.07418505531726806,-35211.410146011585,0.6228,0.09605
116,0.03614220317855613,-0.0024408762067839804,0.03622453211922656,-35311.16346992931,0.6206,0.096875
117,0.017878961631547792,0.02455172058711305,0.03037176736395215,-35243.79657185774,0.6200833333333333,0.0966
118,0.03979044714967672,-0.03018742925393629,0.04994557607368869,-34998.96220926481,0.62325,0.099625
119,0.06357588596999013,-0.009352140194103584,0.06426006382722753,-35338.03979009051,0.6197833333333334,0.1007
120,0.041311257932978775,0.0008900301594633336,0.04132084444550784,-35341.27479802349,0.6166166666666667,0.098325
121,0.03284042943260215,-0.009572741308376306,0.034207180261968624,-35406.35983574895,0.6196,0.09685
122,0.02437992111240005,0.002534387116835733,0.024511296814016852,-35181.21301074805,0.62315,0.09875
123,-0.011768749867871556,-0.046427481722994574,0.04789587176982502,-35390.97403426374,0.61765,0.098625
124,0.003416034358140694,0.004971059563337808,0.006031643550331036,-35295.46110381925,0.6198,0.09875
125,0.007881650037154622,0.01839000345599759,0.02000781433389921,-35044.03882060645,0.6217333333333334,0.098825
126,0.006522729745006947,0.01864838762472185,0.01975622343283952,-35065.656922005044,0.6203166666666666,0.103825
127,-0.018756004301389836,0.029518832815025382,0.03497354983577122,-34926.436002056296,0.62425,0.103625
128,-0.006990975302326881,0.007448104400101659,0.01021508662873488,-34846.41597676079,0.6233333333333333,0.103325
129,0.017037499735744036,0.02266750044358834,0.028356515540622327,-34805.55810982,0.62265,0.105075
130,0.016333159706783052,0.010396189060923938,0.019361117038997414,-35143.90496725927,0.6232166666666666,0.09835
131,0.013303962160060679,0.026984907759815296,0.030086220366840135,-35021.82213954316,0.62455,0.1005
132,0.010958082933895415,0.017700388215676047,0.02081786071074003,-34916.36097010461,0.624,0.101825
133,-0.020218636075296188,-0.03201892215120925,0.0378682534647489,-35195.892747024285,0.6184666666666667,0.101375
134,-0.005624981754412364,-0.04122761916158902,0.04160957824192039,-35108.4595569095,0.6239833333333333,0.0978
135,-0.029611572206579225,0.0006563557027186828,0.029618845543909145,-35261.91336045579,0.622,0.098225
136,0.011167030330167756,0.03009599482998177,0.03210095748106551,-35448.080340280605,0.6179833333333333,0.093675
137,-0.007114228131984808,0.029971031899945735,0.030803814618671644,-35390.93419371609,0.6181666666666666,0.0962
138,0.00918784111346971,-0.0347995950056362,0.03599205796953912,-35480.43532520874,0.6163,0.0954
139,0.03215955611234902,-0.014816553050815433,0.035408576554995165,-35511.55158776818,0.6181166666666666,0.094425
140,-0.011189865537724573,-0.019050819343854827,0.022094044637063385,-35377.35208850863,0.6183333333333333,0.097975
141,-0.022566138763664978,0.018282586597194464,0.029042788973941497,-35432.45055755183,0.6153166666666666,0.095925
142,-0.0007082834149206114,-0.01780397185885106,0.017818054869895652,-35543.79186259798,0.6177833333333334,0.0987
143,-0.016983738056709045,-0.07594398162706587,0.07781989272513182,-35277.00661024452,0.6197166666666667,0.09655
144,0.028383510471558914,-0.02304170899167998,0.03655877486933008,-35355.916577763,0.6185666666666667,0.098875
145,-0.014276341140290477,0.0495317123653591,0.05154807897680202,-35417.22595723642,0.6170833333333333,0.098575
146,-0.030652260339430065,0.01647943099075973,0.034801332010361466,-35175.0584970341,0.6223333333333333,0.09625
147,0.014385534895814322,-0.02058833562384693,0.025116193541196808,-35147.28018999686,0.6225666666666667,0.098325
148,-0.013047425386968112,-0.019614702379570245,0.023557840704691475,-35297.37674364845,0.6199666666666667,0.097675
149,-0.038703793102209505,0.01012893531000999,0.04000723598316944,-35018.062397054906,0.62765,0.100275
150,-0.0007706103022759532,-0.0031183422278849,0.0032121485781613523,-34862.82124661156,0.6261666666666666,0.101125
151,0.009485230009263386,-0.01903167139177243,0.021264385819793615,-34932.61215611358,0.6241,0.105275
152,0.045449944734725335,0.01613335409673742,0.048228441720631,-35034.754303627844,0.6204666666666667,0.10255
153,-0.0012789710185971118,0.03394697735597059,0.03397106178018566,-34980.24629693832,0.6216666666666667,0.103375
154,0.0021862176512660466,-0.0045390466735482264,0.0050381040405450585,-34940.018285708655,0.6234,0.10805
155,0.004394395603636091,-0.00878903897658002,0.00982638890198729,-34812.36189710526,0.6253833333333333,0.103875
156,-0.005010885132076826,-0.02100986450697465,0.021599152215036166,-34851.7798764722,0.6254333333333333,0.10265
157,-0.029060925942302373,0.026566287969064326,0.03937391361141581,-34961.6366292384,0.6228,0.10285
158,0.007970992490228052,0.041174110097145465,0.041938574887222003,-35041.27410156194,0.6207166666666667,0.104225
159,-0.02770493102796233,-0.008996823173237257,0.02912912684023757,-35264.00963019993,0.6224166666666666,0.1012
160,-0.02954317204645772,0.0205133456963671,0.03596660070433768,-35404.49782608915,0.61955,0.096275
161,0.017528343528421367,0.013485269874718942,0.022115499778308276,-35398.175917133296,0.6210166666666667,0.097625
162,0.035702965131007895,0.032917245711439676,0.04856178316714965,-35421.954551443145,0.6172166666666666,0.09805
163,0.009573671508784588,-0.02227664176225282,0.02424673079740566,-35175.89260819979,0.6238,0.097575
164,0.01512468625491201,-0.0010257843091052222,0.015159431643644519,-35124.989169873326,0.6231166666666667,0.099475
165,0.026420214716301328,0.017816788776466582,0.031866372682824926,-35309.399578856006,0.6197333333333334,0.098325
166,0.005182628292107009,-0.019469644771375024,0.020147622776339615,-35005.0769177743,0.6228166666666667,0.101275
167,0.03830332422580825,0.018659590117865516,0.04260663035390306,-35022.33412584359,0.6176333333333334,0.1023
168,0.017330339791526355,0.009931635120013934,0.01997443499693686,-35023.20241397526,0.6214833333333334,0.101475
169,0.02243756765009428,0.0025255175346458377,0.022579253328450895,-34876.68163567216,0.62395,0.100625
170,0.03501794393279498,-0.02421264242595256,0.04257356516111155,-34841.82807773617,0.6252833333333333,0.105
171,-0.005397616480943808,0.004277291350821692,0.0068869067784579656,-35110.26457687277,0.61985,0.10075
172,0.008436845141442533,-0.03161513243246132,0.03272150599625191,-35063.4958891023,0.6229833333333333,0.099925
173,-0.035605794433313985,0.015940514091880364,0.039011185405481465,-35034.77330964103,0.62295,0.099525
174,-0.00015853810419585556,-0.021135340286724175,0.02113593488270883,-35013.511498656284,0.6248833333333333,0.100475
175,0.01241291894338303,-0.0009320169741968565,0.012447859749177299,-35187.08426850441,0.6189,0.099225
176,-0.04978560281016401,-0.0007784603284653678,0.04979168853989996,-35124.47987501616,0.6188833333333333,0.10105
177,-0.015081868235254276,0.025505053516461467,0.02963056706077586,-35278.64137811856,0.62065,0.0992
178,-0.020129293622222724,0.015040781743947605,0.025127944149864787,-35223.00790929712,0.6221833333333333,0.1001
179,-0.023415797385939182,0.00229022865342956,0.023527530990402414,-35025.15336512609,0.6214333333333333,0.102975
180,-0.004605735906013731,-0.0060170300675738845,0.007577430571772486,-35255.26326693522,0.61905,0.097625
181,-0.016139751745149162,0.02025916528792505,0.02590222701928374,-35182.97043847148,0.6208666666666667,0.09915
182,-0.010796060933090478,-0.010836147409651744,0.0152963074745085,-35279.11522459309,0.62,0.10025
183,-0.0183078470187198,-0.02339302788903296,0.02970540382283872,-35003.43181883513,0.62505,0.101225
184,-0.009235266500437597,-0.01712634092986533,0.019457690021687707,-34954.23034565668,0.6253833333333333,0.103175
185,-0.011597539179543318,0.015235749022989385,0.01914760985900236,-35033.058008634645,0.62575,0.100425
186,-0.024583064688307395,-0.03651436758555257,0.044018474640113985,-35093.05133277083,0.6231833333333333,0.099225
187,0.004321847565555082,-0.005252219263003422,0.006801777235881707,-35134.14862338612,0.6216166666666667,0.098825
188,0.027364487140311575,-0.02734961975620653,0.038688717441411266,-35025.225778791515,0.6233666666666666,0.098725
189,0.03836150323520417,0.040701981241950694,0.05593081625977477,-35131.97570179819,0.6227833333333334,0.097925
190,0.022977992763645334,0.004189484505726323,0.02335679626725074,-34937.26659843402,0.6244,0.10205
191,-0.014350191093975352,0.0017119776073368147,0.014451949756404228,-34943.00538703726,0.6203166666666666,0.104975
192,-0.011788068698619565,-0.000843633947678553,0.011818218219386967,-34818.02986889113,0.6243333333333333,0.105425
193,0.0016612850371035854,0.0013356925731477665,0.002131652557164596,-34694.441302315056,0.6259833333333333,0.107525
194,-0.03412676920646683,0.012720459070148587,0.03642041262021585,-34679.7426014095,0.6224,0.105125
195,-0.01010334299990769,0.022936162982205008,0.025062823307042945,-34673.40821347658,0.6260333333333333,0.104875
196,-0.024588736999021785,0.021255893819709392,0.03250260003879417,-34916.75140429713,0.6225833333333334,0.1051
197,0.0086228258205077,0.014909487779444288,0.0172234128724888,-35047.022386651355,0.6224,0.1026
198,0.021431468330229044,0.04585997110842012,0.050620596449022,-34800.56939662123,0.6267833333333334,0.102625
199,0.021566966734868163,-0.02102268142459011,0.030117888179995556,-34959.89587244225,0.6241333333333333,0.102275
