measurement,polyakov_real,polyakov_imag,polyakov_abs,action,vortex_density,monopole_density
97,0.4805048125664143,0.3164666676851325,0.5753573034690852,-106149.95073967017,0.2948,0.0
98,0.48559564697204155,0.30464148077777825,0.5732447681127784,-106098.89136063762,0.2942,0.0
99,0.510952601367234,0.31466408826012093,0.6000717034526096,-106175.6080192239,0.29333333333333333,0.0
100,0.5125261413663684,0.2869209063669712,0.5873726688349935,-106159.3576106808,0.2926666666666667,0.0
101,0.4894612575830562,0.31560788390888456,0.5823921866407815,-106071.01410259082,0.29615,0.0
102,0.4982737849514374,0.3395273823238356,0.6029557264986438,-106205.1622403923,0.29338333333333333,0.0
103,0.4740627546036095,0.3441263606132664,0.5857972749776956,-106206.02801499316,0.2939333333333333,0.0
104,0.47969311316923574,0.34243618362553224,0.5893793537934735,-106222.40803799802,0.29286666666666666,0.0001
105,0.4724730436686856,0.3497681438896999,0.5878507731334522,-106208.25889307333,0.293,0.0
106,0.44760108231055545,0.33208918574897256,0.557341866520896,-106216.10513721126,0.2918,0.0
107,0.4457562680277934,0.33927677870616507,0.5601851328402943,-106112.63395539118,0.2943,0.0
108,0.42946654338676865,0.34196731180454293,0.5489837467825479,-106236.77045664181,0.29231666666666667,0.0
109,0.437821815792457,0.31570185688056224,0.5397736607334959,-106241.09394569474,0.293,0.0
110,0.45090123259430553,0.31491011757285553,0.5499820939856258,-106215.18566659886,0.2934833333333333,0.0
111,0.44331779942414734,0.30149433919742924,0.5361245264435894,-106290.28128324662,0.2917166666666667,0.0
112,0.44593860082039927,0.32633966585716934,0.5525928095925827,-106206.41817171134,0.2937,0.0
113,0.43667751520729625,0.3507582216304511,0.5601058670724447,-106160.38207292068,0.2937,0.0
114,0.42091911799980014,0.363153252063334,0.5559255241324192,-106220.22264831795,0.29305,0.0
115,0.41498884612262454,0.37390392553884444,0.5585874040287205,-106092.46153736487,0.2959,0.0001
116,0.43794709304637053,0.3627529476183857,0.5686715724507369,-106241.37404018405,0.29323333333333335,0.0
117,0.4407584239616986,0.3321533211251372,0.5519001875589996,-106175.84037837171,0.29395,0.0
118,0.4533831102166104,0.34977805171493853,0.572626344216877,-106066.33773760847,0.2964333333333333,0.0
119,0.44167900715985015,0.3604480311980126,0.570090456471808,-106064.22693127568,0.2951166666666667,0.0
120,0.43434590598036765,0.36146831707893057,0.5650802688944118,-106195.02741685396,0.29175,0.0
121,0.4424008641124551,0.37113353105430985,0.5774587625452464,-106190.70437283535,0.29173333333333334,0.0
122,0.41064576076461695,0.365721218474339,0.5498926717790539,-106253.04996013212,0.29223333333333334,0.0
123,0.42558021299995324,0.3617780197062039,0.5585712606638726,-106318.236706685,0.29063333333333335,0.0
124,0.42360354819901114,0.3575297841327032,0.5543171588438963,-106278.62491553137,0.29145,0.0001
125,0.4328608074807546,0.3522618388597076,0.558083221186333,-106255.76375186791,0.29223333333333334,0.0
126,0.44263822801949804,0.3573013516792891,0.5688522275741638,-106183.2782704314,0.29328333333333334,0.0
127,0.4038583560473485,0.34754121800615556,0.532809975471996,-106013.46717719537,0.29645,0.0
128,0.41738520762321535,0.32430013233838234,0.5285650266309405,-106112.56757965531,0.29431666666666667,0.0
129,0.3997001278977024,0.3118683570940967,0.5069734355940266,-106004.07761147621,0.29695,0.0
130,0.4439241993115129,0.35015059505047114,0.5653973239665774,-106147.04827527962,0.29373333333333335,0.0
131,0.4480665339997185,0.3444817691511043,0.5651825441111886,-106181.63218239417,0.2932,0.0
132,0.41623433377378805,0.32650966699937545,0.5290175642227318,-106072.29463497424,0.2949833333333333,0.0
133,0.43243106807528037,0.3382654765272345,0.549017450767209,-105969.52920501312,0.29555,0.0
134,0.4293764784250435,0.33351444189674656,0.5436874498996552,-105999.93965806805,0.29563333333333336,0.0001
135,0.4044417892175066,0.3550960207785781,0.5382066005153026,-106217.283348173,0.29191666666666666,0.0
136,0.4163089062361245,0.3527463225708919,0.5456583853463686,-106221.90512707525,0.2925333333333333,0.0
137,0.43259295856643487,0.3617137702102421,0.5638914074189897,-106097.47078100957,0.29525,0.0
138,0.42619845750024826,0.3675562248306741,0.5627989903929892,-106182.24695745292,0.2927666666666667,0.0
139,0.4464761005561429,0.3508918485059081,0.5678608964488682,-106308.51112529347,0.2898,0.0
140,0.4621476797263216,0.3496803370446046,0.579531548746098,-106176.07184745086,0.29323333333333335,0.0
141,0.46279203883878245,0.3351758195320165,0.5714186741886513,-106055.86867853499,0.29613333333333336,0.0
142,0.46968063062205384,0.3423047755412318,0.5811819458137557,-105969.70742311506,0.29773333333333335,0.0
143,0.47928796394317263,0.3252905806237872,0.5792503036022965,-106043.14965595267,0.29573333333333335,0.0
144,0.454996911339445,0.3384981127409306,0.5671006627201264,-105970.65687874325,0.29663333333333336,0.0
145,0.45505418939528863,0.3640239286339458,0.5827415687114618,-105838.27307704938,0.3005,0.0
146,0.4578664212641688,0.33432798182405565,0.5669363801625394,-105809.35271636839,0.30105,0.0
147,0.4526448598110648,0.32339365768244427,0.5563010218780912,-106013.85777894784,0.29688333333333333,0.0
148,0.47824939926402593,0.32370045121734076,0.57749845888514,-105962.61286427054,0.29691666666666666,0.0001
149,0.48565090060362975,0.32336719124093394,0.5834579141876194,-106236.1661361359,0.29163333333333336,0.0
150,0.4834250272827152,0.312551806207836,0.5756634334114636,-106259.78806100287,0.29165,0.0
151,0.4972463423765685,0.32708745598384237,0.5951807531068672,-106359.92382528982,0.2901,0.0
152,0.4800143697357886,0.31349373100727146,0.5733167663113524,-106188.85680073473,0.29295,0.0
153,0.4654141421506381,0.32913793557091675,0.5700369324400826,-106077.3611566748,0.29446666666666665,0.0
154,0.4567155474147415,0.35748920610567214,0.5799893307056697,-106045.82616689976,0.295,0.0
155,0.43892635524541834,0.3811047059583062,0.5812892070498077,-106193.05799286874,0.29255,0.0
156,0.46796037108455374,0.3873612286673785,0.6074830288825313,-106296.7251431165,0.2912666666666667,0.0
157,0.4658725205840342,0.36876577392567744,0.594159407444101,-106327.3643732749,0.2896,0.0
158,0.44634537350866615,0.36343939734147374,0.5755974183337902,-106321.58346883957,0.2899,0.0
159,0.4365083289432238,0.3546079094885346,0.5623933594101502,-106244.39163740487,0.29065,0.0
160,0.47788220926305836,0.3377446185493011,0.5851861526806272,-106243.34346416926,0.2924333333333333,0.0
161,0.4641795981588519,0.3287422969478765,0.5688006655670148,-106197.15597351249,0.2921,0.0
162,0.48388907802682596,0.3460568628487787,0.5948983040473305,-106285.93959883365,0.29133333333333333,0.0
163,0.4672200962547528,0.3669646948053402,0.5941024369398572,-106104.68360969442,0.2941166666666667,0.0
164,0.48898243684820897,0.36684995945710874,0.6112959318527279,-106046.3199801425,0.2954833333333333,0.0
165,0.47591779003709733,0.3403895372540861,0.5851177487872381,-106060.38724594699,0.2967,0.0
166,0.49071494196069015,0.32993387863890533,0.5913184578018814,-106063.27062490888,0.29673333333333335,0.0
167,0.48316632012066874,0.322405912852647,0.5808573538669345,-106156.91390391579,0.29468333333333335,0.0
168,0.4772894558957263,0.2930476354162149,0.5600733356733503,-106277.02520596287,0.29195,0.0
169,0.4742662522063184,0.30833631732222505,0.5656852150813728,-106203.07051948819,0.2931,0.0
170,0.47440152809380653,0.33635806957923,0.5815441176977073,-106270.0793470087,0.2904333333333333,0.0
171,0.4659598386128521,0.33305933371944935,0.5727539532624447,-106265.98910717216,0.2917,0.0
172,0.43460988449107696,0.30746854984398997,0.5323745493921674,-106259.48932611922,0.29105,0.0
173,0.44682964403707687,0.3327279445923707,0.5571037748058835,-106282.26816562818,0.29095,0.0
174,0.42872374414121167,0.32268540733975376,0.5365910182815977,-106285.54899708118,0.2909,0.0
175,0.4459799854148026,0.3007299904544843,0.5379002459093524,-106211.75344327978,0.2932,0.0
176,0.44772158820730634,0.2899108637227299,0.5333881602091783,-106272.48844319081,0.29168333333333335,0.0
177,0.4655255503673666,0.28205804548062896,0.5443076143737033,-106275.25041530243,0.29196666666666665,0.0
178,0.4631091475273758,0.2783236691521998,0.5403093070953673,-106157.30317056537,0.2931166666666667,0.0
179,0.4497266695190192,0.298779672568495,0.5399290416497395,-106133.43932206639,0.2949333333333333,0.0
180,0.46428258713195886,0.2959284699717269,0.5505742275604192,-106077.32476595472,0.29506666666666664,0.0
181,0.48088699507527016,0.30071250771496116,0.567168682429437,-106157.88929571123,0.2941,0.0
182,0.48217953963155163,0.28065634668198847,0.5579113669501417,-106140.70077616135,0.29475,0.0
183,0.45980584934866703,0.29786888003247763,0.5478569966579342,-106039.2831443881,0.29546666666666666,0.0
184,0.4794637234715118,0.29521135004684623,0.5630587920649565,-106131.96967199392,0.29436666666666667,0.0
185,0.4561596298018017,0.30004878273472696,0.5459953112266699,-106022.70535104848,0.2956166666666667,0.0
186,0.4690291982538257,0.30776414088574255,0.5609876604968826,-106180.42443145097,0.2931666666666667,0.0
187,0.474140073998853,0.34979273948188205,0.5892060508564704,-106032.00393996743,0.29661666666666664,0.0
188,0.4591999494528021,0.3558165118574611,0.5809216674284639,-106014.05241227263,0.2961,0.0
189,0.4258071773113701,0.3891543623287774,0.5768473541322643,-106056.66718733136,0.29536666666666667,0.0
190,0.42363655762204383,0.38947584363061755,0.575464478248342,-106045.37457336285,0.29665,0.0
191,0.4210580417737474,0.389676514974616,0.5737052037981745,-106024.86389272279,0.29655,0.0
192,0.41008854123607363,0.38815109712575696,0.5646537752048237,-106098.12968759563,0.2950333333333333,0.0
193,0.42826698917001976,0.38339772958431523,0.5748099103731263,-106078.84944714163,0.2954,0.0
194,0.41881375057563675,0.3736806209689638,0.5612861695775,-106084.40978208493,0.29536666666666667,0.0
195,0.4031815315756061,0.3955242115983788,0.5647962016198149,-106149.45648139314,0.29365,0.0
196,0.38515222856633297,0.41109379677919805,0.5633296982406922,-106063.52028934809,0.2957166666666667,0.0
197,0.40934574199051693,0.4172473628146057,0.5845162942651899,-106114.81709812983,0.29375,0.0
198,0.39797019127322797,0.4412938373139806,0.5942394500479984,-106099.20829088132,0.2945,0.0
199,0.4165060090194676,0.40023362995878686,0.577636749263161,-106000.5166855339,0.2967666666666667,0.0
