campaign,label,L,m,d,p,time,observable,mean,standard_deviation,standard_error,realizations
phase,d11,32,11,11,0.30000000000000004,97,half_chain_entropy,90.5,0.7766431633476223,0.2745848236826376,8
phase,d11,32,11,11,0.4,97,half_chain_entropy,71.5,1.745743121887937,0.6172133998483669,8
phase,d11,32,11,11,0.5,97,half_chain_entropy,54.66666666666667,1.0389249632986377,0.36731544334622585,8
phase,d11,32,11,11,0.6000000000000001,97,half_chain_entropy,37.66666666666667,2.189440749061456,0.7740842003337547,8
phase,d11,32,11,11,0.7000000000000001,97,half_chain_entropy,20.25,1.6973368495830108,0.6000991981489789,8
phase,d11,32,11,11,0.8,97,half_chain_entropy,5.333333333333334,1.6903085094570331,0.5976143046671968,8
phase,d11,32,11,11,0.9,97,half_chain_entropy,0.125,0.2480079363809483,0.08768404680152521,8
phase,d11,32,11,11,1.0,97,half_chain_entropy,0.0,0.0,0.0,8
phase,d15,32,11,15,0.0,97,half_chain_entropy,175.375,0.5473601872653588,0.19352105008343687,8
phase,d15,32,11,15,0.1,97,half_chain_entropy,137.375,0.7855338898249367,0.27772817017352947,8
phase,d15,32,11,15,0.2,97,half_chain_entropy,116.79166666666666,1.2963624321753355,0.45833333333333276,8
phase,d15,32,11,15,0.30000000000000004,97,half_chain_entropy,97.58333333333333,1.7159383568311648,0.6066758241067092,8
phase,d15,32,11,15,0.4,97,half_chain_entropy,78.95833333333334,1.9795582319423684,0.6998795247800506,8
phase,d15,32,11,15,0.5,97,half_chain_entropy,62.5,1.3569339855976201,0.47974861141928304,8
phase,d15,32,11,15,0.6000000000000001,97,half_chain_entropy,45.375,1.2010246947753882,0.4246263530240902,8
phase,d15,32,11,15,0.7000000000000001,97,half_chain_entropy,29.708333333333332,1.090179830804103,0.38543677553719213,8
phase,d15,32,11,15,0.8,97,half_chain_entropy,12.833333333333332,1.098339294730552,0.38832158167381164,8
phase,d15,32,11,15,0.9,97,half_chain_entropy,0.4583333333333333,0.5019802057692384,0.17747680376042346,8
phase,d15,32,11,15,1.0,97,half_chain_entropy,0.0,0.0,0.0,8
phase,d23,32,11,23,0.0,65,half_chain_entropy,175.0,0.3086066999241926,0.10910894511799929,8
phase,d23,32,11,23,0.1,65,half_chain_entropy,142.0,1.09833929473055,0.3883215816738109,8
phase,d23,32,11,23,0.2,65,half_chain_entropy,122.75,0.7071067811865495,0.25000000000000067,8
phase,d23,32,11,23,0.30000000000000004,65,half_chain_entropy,103.75,1.1785113019775781,0.41666666666666624,8
phase,d23,32,11,23,0.4,65,half_chain_entropy,85.83333333333333,0.9085135251589971,0.32120803721981095,8
phase,d23,32,11,23,0.5,65,half_chain_entropy,68.375,1.0455878577403104,0.3696711322672443,8
phase,d23,32,11,23,0.6000000000000001,65,half_chain_entropy,51.166666666666664,1.259881576697424,0.44543540318737396,8
phase,d23,32,11,23,0.7000000000000001,65,half_chain_entropy,34.375,1.1877349391654193,0.4199277148680297,8
phase,d23,32,11,23,0.8,65,half_chain_entropy,16.875,0.8152806508697116,0.2882452384000776,8
phase,d23,32,11,23,0.9,65,half_chain_entropy,0.9166666666666666,0.66068747264341,0.23358829607557838,8
phase,d23,32,11,23,1.0,65,half_chain_entropy,0.0,0.0,0.0,8
phase,d31,32,11,31,0.0,65,half_chain_entropy,175.16666666666666,0.39840953644479904,0.14085904245475317,8
phase,d31,32,11,31,0.1,65,half_chain_entropy,143.91666666666669,0.7292091824339791,0.25781437890128245,8
phase,d31,32,11,31,0.2,65,half_chain_entropy,123.66666666666666,0.9920317455237936,0.35073618720610095,8
phase,d31,32,11,31,0.30000000000000004,65,half_chain_entropy,105.125,1.022562917690115,0.36153058664429083,8
phase,d31,32,11,31,0.4,65,half_chain_entropy,88.375,1.2778640412565447,0.45179316450347445,8
phase,d31,32,11,31,0.5,65,half_chain_entropy,69.20833333333333,0.9074209047694991,0.3208217375764726,8
phase,d31,32,11,31,0.6000000000000001,65,half_chain_entropy,52.125,1.082875361073031,0.3828542554972857,8
phase,d31,32,11,31,0.7000000000000001,65,half_chain_entropy,34.95833333333333,0.6025738445163705,0.21304202581158696,8
phase,d31,32,11,31,0.8,65,half_chain_entropy,17.5,0.6666666666666661,0.23570226039551562,8
phase,d31,32,11,31,0.9,65,half_chain_entropy,0.9166666666666667,0.66068747264341,0.23358829607557838,8
phase,d31,32,11,31,1.0,65,half_chain_entropy,0.0,0.0,0.0,8
phase,d44,32,11,44,0.0,65,half_chain_entropy,175.33333333333334,0.30860669992417944,0.10910894511799464,8
phase,d44,32,11,44,0.1,65,half_chain_entropy,143.45833333333334,0.7546154281781146,0.26679684322636743,8
phase,d44,32,11,44,0.2,65,half_chain_entropy,123.79166666666667,1.1259916264596053,0.3980981573144284,8
phase,d44,32,11,44,0.30000000000000004,65,half_chain_entropy,105.70833333333334,0.862581949177945,0.3049687727964174,8
phase,d44,32,11,44,0.4,65,half_chain_entropy,87.66666666666666,1.1126972805283724,0.3933978962347211,8
phase,d44,32,11,44,0.5,65,half_chain_entropy,69.79166666666666,0.7753647375206574,0.27413283189689214,8
phase,d44,32,11,44,0.6000000000000001,65,half_chain_entropy,52.333333333333336,1.2344267996967342,0.43643578047198434,8
phase,d44,32,11,44,0.7000000000000001,65,half_chain_entropy,35.083333333333336,0.7715167498104594,0.2727723627949904,8
phase,d44,32,11,44,0.8,65,half_chain_entropy,18.083333333333336,1.2312079498902757,0.4352977452091005,8
phase,d44,32,11,44,0.9,65,half_chain_entropy,0.5833333333333333,0.3450327796711771,0.12198750911856665,8
phase,d44,32,11,44,1.0,65,half_chain_entropy,0.0,0.0,0.0,8
transition,d1,8,11,1,0.010000000000000009,101,half_chain_entropy,36.625,0.67700320038633,0.2393567769390845,8
transition,d1,8,11,1,0.010000000000000009,101,tripartite_mutual_information,-32.58333333333333,1.151258800355864,0.4070314523161605,8
transition,d1,8,11,1,0.04500000000000001,101,half_chain_entropy,25.208333333333336,1.6803013713059634,0.5940762470437507,8
transition,d1,8,11,1,0.04500000000000001,101,tripartite_mutual_information,-19.75,1.9497659607212605,0.6893463662763535,8
transition,d1,8,11,1,0.08000000000000002,101,half_chain_entropy,17.541666666666664,1.7811847314692115,0.6297439010839095,8
transition,d1,8,11,1,0.08000000000000002,101,tripartite_mutual_information,-11.291666666666666,1.8553868376865015,0.6559783073261947,8
transition,d1,8,11,1,0.11500000000000002,101,half_chain_entropy,10.625,2.5099010288461923,0.8873840188021175,8
transition,d1,8,11,1,0.11500000000000002,101,tripartite_mutual_information,-4.5,2.3970881806958513,0.8474986538360803,8
transition,d1,8,11,1,0.15000000000000002,101,half_chain_entropy,5.458333333333333,1.5930155092460376,0.5632160345616072,8
transition,d1,8,11,1,0.15000000000000002,101,tripartite_mutual_information,-0.45833333333333337,0.6651769068904283,0.23517555077545726,8
transition,d1,8,11,1,0.18500000000000003,101,half_chain_entropy,2.4166666666666665,0.8683134537528795,0.30699516567208635,8
transition,d1,8,11,1,0.18500000000000003,101,tripartite_mutual_information,-0.041666666666666664,0.1178511301977579,0.04166666666666666,8
transition,d1,8,11,1,0.22000000000000003,101,half_chain_entropy,1.5,0.6900655593423543,0.2439750182371333,8
transition,d1,8,11,1,0.22000000000000003,101,tripartite_mutual_information,0.0,0.0,0.0,8
transition,d1,8,11,1,0.255,101,half_chain_entropy,0.7916666666666667,0.6651769068904283,0.23517555077545726,8
transition,d1,8,11,1,0.255,101,tripartite_mutual_information,0.0,0.0,0.0,8
transition,d1,8,11,1,0.29000000000000004,101,half_chain_entropy,0.7083333333333333,0.4859126579037751,0.1717960677340692,8
transition,d1,8,11,1,0.29000000000000004,101,tripartite_mutual_information,0.0,0.0,0.0,8
transition,d1,12,11,1,0.010000000000000009,101,half_chain_entropy,53.0,1.4907119849998587,0.5270462766947295,8
transition,d1,12,11,1,0.010000000000000009,101,tripartite_mutual_information,-47.20833333333333,1.7722508332267801,0.6265852910690827,8
transition,d1,12,11,1,0.04500000000000001,101,half_chain_entropy,37.66666666666667,2.267786838055363,0.801783725737273,8
transition,d1,12,11,1,0.04500000000000001,101,tripartite_mutual_information,-30.375,1.9308481564262374,0.6826579124252681,8
transition,d1,12,11,1,0.08000000000000002,101,half_chain_entropy,25.25,1.806074406525037,0.6385437300906615,8
transition,d1,12,11,1,0.08000000000000002,101,tripartite_mutual_information,-16.833333333333336,2.7888667551135846,0.9860132971832691,8
transition,d1,12,11,1,0.11500000000000002,101,half_chain_entropy,15.083333333333332,1.8580583823930161,0.6569228410153044,8
transition,d1,12,11,1,0.11500000000000002,101,tripartite_mutual_information,-7.166666666666667,2.3704530408864084,0.8380817098475258,8
transition,d1,12,11,1,0.15000000000000002,101,half_chain_entropy,6.583333333333333,2.1063019575806163,0.7446901987158767,8
transition,d1,12,11,1,0.15000000000000002,101,tripartite_mutual_information,-1.3333333333333335,0.8728715609439696,0.3086066999241838,8
transition,d1,12,11,1,0.18500000000000003,101,half_chain_entropy,3.208333333333333,1.2590939044874534,0.4451569190068627,8
transition,d1,12,11,1,0.18500000000000003,101,tripartite_mutual_information,0.0,0.0,0.0,8
transition,d1,12,11,1,0.22000000000000003,101,half_chain_entropy,0.9999999999999999,0.563436169819011,0.1992047682223989,8
transition,d1,12,11,1,0.22000000000000003,101,tripartite_mutual_information,0.0,0.0,0.0,8
transition,d1,12,11,1,0.255,101,half_chain_entropy,0.7916666666666667,0.6886264220942653,0.24346620638354236,8
transition,d1,12,11,1,0.255,101,tripartite_mutual_information,0.0,0.0,0.0,8
transition,d1,12,11,1,0.29000000000000004,101,half_chain_entropy,0.7083333333333333,0.33034373632170494,0.11679414803778917,8
transition,d1,12,11,1,0.29000000000000004,101,tripartite_mutual_information,0.0,0.0,0.0,8
transition,d1,16,11,1,0.010000000000000009,101,half_chain_entropy,61.666666666666664,2.377139804637844,0.8404458378439421,8
transition,d1,16,11,1,0.010000000000000009,101,tripartite_mutual_information,-43.41666666666667,3.562369462938425,1.2594878021678197,8
transition,d1,16,11,1,0.04500000000000001,101,half_chain_entropy,45.625,1.9226098333849668,0.6797452253812242,8
transition,d1,16,11,1,0.04500000000000001,101,tripartite_mutual_information,-34.041666666666664,2.919216572442921,1.03209891706327,8
transition,d1,16,11,1,0.08000000000000002,101,half_chain_entropy,30.625,1.2778640412565445,0.45179316450347434,8
transition,d1,16,11,1,0.08000000000000002,101,tripartite_mutual_information,-20.708333333333336,3.113908889391045,1.1009330458427393,8
transition,d1,16,11,1,0.11500000000000002,101,half_chain_entropy,17.708333333333332,1.5577507186925974,0.5507480482928768,8
transition,d1,16,11,1,0.11500000000000002,101,tripartite_mutual_information,-7.041666666666667,1.8808770328488817,0.6649904522527385,8
transition,d1,16,11,1,0.15000000000000002,101,half_chain_entropy,7.041666666666666,1.8553868376865017,0.6559783073261947,8
transition,d1,16,11,1,0.15000000000000002,101,tripartite_mutual_information,-0.625,0.7855338898249343,0.2777281701735287,8
transition,d1,16,11,1,0.18500000000000003,101,half_chain_entropy,2.583333333333333,1.2051476890327395,0.42608405162317337,8
transition,d1,16,11,1,0.18500000000000003,101,tripartite_mutual_information,0.0,0.0,0.0,8
transition,d1,16,11,1,0.22000000000000003,101,half_chain_entropy,1.5,0.39840953644479793,0.14085904245475278,8
transition,d1,16,11,1,0.22000000000000003,101,tripartite_mutual_information,0.0,0.0,0.0,8
transition,d1,16,11,1,0.255,101,half_chain_entropy,0.8333333333333334,0.47140452079103173,0.16666666666666669,8
transition,d1,16,11,1,0.255,101,tripartite_mutual_information,0.0,0.0,0.0,8
transition,d1,16,11,1,0.29000000000000004,101,half_chain_entropy,0.375,0.330343736321705,0.11679414803778919,8
transition,d1,16,11,1,0.29000000000000004,101,tripartite_mutual_information,0.0,0.0,0.0,8
transition,d1,24,11,1,0.010000000000000009,145,half_chain_entropy,86.91666666666666,3.043337766647788,1.0759823861188869,8
transition,d1,24,11,1,0.010000000000000009,145,tripartite_mutual_information,-60.375,3.6922806648379964,1.3054183480754606,8
transition,d1,24,11,1,0.04500000000000001,145,half_chain_entropy,65.54166666666667,1.9674937728063453,0.6956140943468356,8
transition,d1,24,11,1,0.04500000000000001,145,tripartite_mutual_information,-52.45833333333333,1.8596594670351154,0.6574889099191454,8
transition,d1,24,11,1,0.08000000000000002,145,half_chain_entropy,46.08333333333333,2.592724864350674,0.9166666666666666,8
transition,d1,24,11,1,0.08000000000000002,145,tripartite_mutual_information,-34.08333333333333,2.060590145087505,0.7285286324187733,8
transition,d1,24,11,1,0.11500000000000002,145,half_chain_entropy,25.083333333333336,2.2092877542213425,0.7811011763011548,8
transition,d1,24,11,1,0.11500000000000002,145,tripartite_mutual_information,-12.333333333333334,3.352326839390103,1.185226520443204,8
transition,d1,24,11,1,0.15000000000000002,145,half_chain_entropy,8.541666666666666,1.7176719201863975,0.6072887313087599,8
transition,d1,24,11,1,0.15000000000000002,145,tripartite_mutual_information,-1.0833333333333335,0.7071067811865476,0.25,8
transition,d1,24,11,1,0.18500000000000003,145,half_chain_entropy,2.583333333333333,1.2312079498902757,0.4352977452091005,8
transition,d1,24,11,1,0.18500000000000003,145,tripartite_mutual_information,0.0,0.0,0.0,8
transition,d1,24,11,1,0.22000000000000003,145,half_chain_entropy,1.5833333333333335,0.66068747264341,0.23358829607557838,8
transition,d1,24,11,1,0.22000000000000003,145,tripartite_mutual_information,0.0,0.0,0.0,8
transition,d1,24,11,1,0.255,145,half_chain_entropy,0.875,0.9910312089651149,0.35038244411336755,8
transition,d1,24,11,1,0.255,145,tripartite_mutual_information,0.0,0.0,0.0,8
transition,d1,24,11,1,0.29000000000000004,145,half_chain_entropy,0.6666666666666666,0.5039526306789697,0.1781741612749496,8
transition,d1,24,11,1,0.29000000000000004,145,tripartite_mutual_information,0.0,0.0,0.0,8
transition,d3,8,11,3,0.21000000000000002,101,half_chain_entropy,17.125,1.4357952279165498,0.5076302710275384,8
transition,d3,8,11,3,0.21000000000000002,101,tripartite_mutual_information,-12.25,1.2817398889233116,0.4531634835874829,8
transition,d3,8,11,3,0.24500000000000002,101,half_chain_entropy,14.75,1.1512588003558648,0.40703145231616084,8
transition,d3,8,11,3,0.24500000000000002,101,tripartite_mutual_information,-9.916666666666668,1.7525491637693285,0.6196196990320526,8
transition,d3,8,11,3,0.28,101,half_chain_entropy,11.333333333333334,0.816496580927726,0.28867513459481287,8
transition,d3,8,11,3,0.28,101,tripartite_mutual_information,-6.75,0.6606874726434099,0.23358829607557835,8
transition,d3,8,11,3,0.31500000000000006,101,half_chain_entropy,9.708333333333332,1.338531533684084,0.4732423621500227,8
transition,d3,8,11,3,0.31500000000000006,101,tripartite_mutual_information,-5.166666666666667,1.3333333333333335,0.4714045207910317,8
transition,d3,8,11,3,0.35000000000000003,101,half_chain_entropy,6.833333333333334,0.959497222838566,0.3392334963994049,8
transition,d3,8,11,3,0.35000000000000003,101,tripartite_mutual_information,-2.416666666666667,0.8116219309075863,0.2869516855522369,8
transition,d3,8,11,3,0.385,101,half_chain_entropy,5.625,1.2527746981977423,0.442922742197277,8
transition,d3,8,11,3,0.385,101,tripartite_mutual_information,-1.8333333333333335,1.0540925533894598,0.37267799624996495,8
transition,d3,8,11,3,0.42000000000000004,101,half_chain_entropy,3.375,1.13301816345995,0.4005824132950294,8
transition,d3,8,11,3,0.42000000000000004,101,tripartite_mutual_information,-0.16666666666666669,0.3086066999241838,0.10910894511799618,8
transition,d3,8,11,3,0.45500000000000007,101,half_chain_entropy,2.0,0.9428090415820635,0.33333333333333337,8
transition,d3,8,11,3,0.45500000000000007,101,tripartite_mutual_information,-0.125,0.3959116463884736,0.1399759049560101,8
transition,d3,8,11,3,0.49000000000000005,101,half_chain_entropy,1.1666666666666665,0.6900655593423543,0.2439750182371333,8
transition,d3,8,11,3,0.49000000000000005,101,tripartite_mutual_information,0.0,0.0,0.0,8
transition,d3,12,11,3,0.21000000000000002,101,half_chain_entropy,25.958333333333332,1.7037540250217396,0.6023680122833733,8
transition,d3,12,11,3,0.21000000000000002,101,tripartite_mutual_information,-20.75,2.0528725518857023,0.7258000511750563,8
transition,d3,12,11,3,0.24500000000000002,101,half_chain_entropy,21.5,0.8908708063747478,0.31497039417435596,8
transition,d3,12,11,3,0.24500000000000002,101,tripartite_mutual_information,-14.875,1.2590939044874536,0.4451569190068628,8
transition,d3,12,11,3,0.28,101,half_chain_entropy,18.166666666666664,0.6900655593423546,0.2439750182371334,8
transition,d3,12,11,3,0.28,101,tripartite_mutual_information,-12.125,1.5320646925708528,0.5416666666666665,8
transition,d3,12,11,3,0.31500000000000006,101,half_chain_entropy,13.875,1.8681754106826705,0.6604997506698398,8
transition,d3,12,11,3,0.31500000000000006,101,tripartite_mutual_information,-7.958333333333332,1.373646519998781,0.48565738462222025,8
transition,d3,12,11,3,0.35000000000000003,101,half_chain_entropy,8.875,2.03100960115899,0.7180703308172536,8
transition,d3,12,11,3,0.35000000000000003,101,tripartite_mutual_information,-3.5,1.2344267996967353,0.4364357804719847,8
transition,d3,12,11,3,0.385,101,half_chain_entropy,6.166666666666667,1.8856180831641265,0.6666666666666665,8
transition,d3,12,11,3,0.385,101,tripartite_mutual_information,-1.9583333333333335,1.3736465199987813,0.4856573846222203,8
transition,d3,12,11,3,0.42000000000000004,101,half_chain_entropy,4.166666666666666,1.8687063686046268,0.6606874726434098,8
transition,d3,12,11,3,0.42000000000000004,101,tripartite_mutual_information,-0.45833333333333326,0.5616726720040689,0.1985812775906223,8
transition,d3,12,11,3,0.45500000000000007,101,half_chain_entropy,2.625,0.7440238091428449,0.2630521404045756,8
transition,d3,12,11,3,0.45500000000000007,101,tripartite_mutual_information,0.0,0.0,0.0,8
transition,d3,12,11,3,0.49000000000000005,101,half_chain_entropy,1.375,0.8807914910997102,0.31140681808400783,8
transition,d3,12,11,3,0.49000000000000005,101,tripartite_mutual_information,0.0,0.0,0.0,8
transition,d3,16,11,3,0.21000000000000002,101,half_chain_entropy,32.20833333333333,1.5320646925708523,0.5416666666666664,8
transition,d3,16,11,3,0.21000000000000002,101,tripartite_mutual_information,-25.208333333333336,1.7542465483451724,0.6202198151039829,8
transition,d3,16,11,3,0.24500000000000002,101,half_chain_entropy,27.208333333333336,2.288255036290997,0.8090203266228165,8
transition,d3,16,11,3,0.24500000000000002,101,tripartite_mutual_information,-20.375,2.3464765886222656,0.8296047538551403,8
transition,d3,16,11,3,0.28,101,half_chain_entropy,21.875,2.5630927498716165,0.9061901321221477,8
transition,d3,16,11,3,0.28,101,tripartite_mutual_information,-15.375,2.8420733545038823,1.0048246707996469,8
transition,d3,16,11,3,0.31500000000000006,101,half_chain_entropy,16.125,2.991721381645829,1.0577332381912763,8
transition,d3,16,11,3,0.31500000000000006,101,tripartite_mutual_information,-9.5,2.5385910352879693,0.8975274678557505,8
transition,d3,16,11,3,0.35000000000000003,101,half_chain_entropy,12.25,1.6879592261682002,0.5967837075949658,8
transition,d3,16,11,3,0.35000000000000003,101,tripartite_mutual_information,-4.958333333333334,1.118920965477065,0.39559830115031575,8
transition,d3,16,11,3,0.385,101,half_chain_entropy,8.541666666666666,0.8345229603962802,0.29504842217604116,8
transition,d3,16,11,3,0.385,101,tripartite_mutual_information,-2.5,1.1126972805283737,0.3933978962347216,8
transition,d3,16,11,3,0.42000000000000004,101,half_chain_entropy,4.125,1.4135118934822843,0.49975192258458,8
transition,d3,16,11,3,0.42000000000000004,101,tripartite_mutual_information,-0.041666666666666664,0.1178511301977579,0.04166666666666666,8
transition,d3,16,11,3,0.45500000000000007,101,half_chain_entropy,2.458333333333333,1.097435683475382,0.3880021068507681,8
transition,d3,16,11,3,0.45500000000000007,101,tripartite_mutual_information,-0.08333333333333333,0.2357022603955158,0.08333333333333331,8
transition,d3,16,11,3,0.49000000000000005,101,half_chain_entropy,1.2083333333333333,0.3959116463884736,0.1399759049560101,8
transition,d3,16,11,3,0.49000000000000005,101,tripartite_mutual_information,0.0,0.0,0.0,8
transition,d3,24,11,3,0.21000000000000002,145,half_chain_entropy,46.0,1.3915846853526166,0.4919994838040916,8
transition,d3,24,11,3,0.21000000000000002,145,tripartite_mutual_information,-38.20833333333333,1.3444477239891783,0.47533405129178385,8
transition,d3,24,11,3,0.24500000000000002,145,half_chain_entropy,38.33333333333333,2.46885359939347,0.8728715609439693,8
transition,d3,24,11,3,0.24500000000000002,145,tripartite_mutual_information,-30.25,2.480079363809484,0.8768404680152523,8
transition,d3,24,11,3,0.28,145,half_chain_entropy,30.708333333333336,2.339702192418162,0.8272096431079573,8
transition,d3,24,11,3,0.28,145,tripartite_mutual_information,-23.5,2.569664297758484,0.9085135251589957,8
transition,d3,24,11,3,0.31500000000000006,145,half_chain_entropy,23.541666666666664,3.1669799343794245,1.119696493740709,8
transition,d3,24,11,3,0.31500000000000006,145,tripartite_mutual_information,-15.708333333333332,3.224103172952328,1.1398926084198275,8
transition,d3,24,11,3,0.35000000000000003,145,half_chain_entropy,16.583333333333332,2.798809270624445,0.98952850725316,8
transition,d3,24,11,3,0.35000000000000003,145,tripartite_mutual_information,-8.958333333333332,2.38671920665766,0.8438326679079041,8
transition,d3,24,11,3,0.385,145,half_chain_entropy,9.791666666666666,1.7360555546666379,0.6137883276106763,8
transition,d3,24,11,3,0.385,145,tripartite_mutual_information,-2.75,0.9041351212403583,0.3196600376689893,8
transition,d3,24,11,3,0.42000000000000004,145,half_chain_entropy,5.291666666666667,1.407885953173359,0.4977628523130841,8
transition,d3,24,11,3,0.42000000000000004,145,tripartite_mutual_information,-0.16666666666666666,0.35634832254989923,0.12598815766974242,8
transition,d3,24,11,3,0.45500000000000007,145,half_chain_entropy,2.2083333333333335,0.8717342685248958,0.30820460633332425,8
transition,d3,24,11,3,0.45500000000000007,145,tripartite_mutual_information,0.0,0.0,0.0,8
transition,d3,24,11,3,0.49000000000000005,145,half_chain_entropy,1.3333333333333335,0.7766431633476235,0.27458482368263804,8
transition,d3,24,11,3,0.49000000000000005,145,tripartite_mutual_information,0.0,0.0,0.0,8
transition,d5,8,11,5,0.41000000000000003,65,half_chain_entropy,11.25,1.2692955176439846,0.4487637339278753,8
transition,d5,8,11,5,0.41000000000000003,65,tripartite_mutual_information,-7.375,1.2902257708178595,0.4561636959034744,8
transition,d5,8,11,5,0.44500000000000006,65,half_chain_entropy,10.041666666666668,0.9829902549210959,0.34753953754749994,8
transition,d5,8,11,5,0.44500000000000006,65,tripartite_mutual_information,-6.416666666666667,1.35400640077266,0.478713553878169,8
transition,d5,8,11,5,0.48000000000000004,65,half_chain_entropy,7.958333333333334,1.6755714495477898,0.5924039671689076,8
transition,d5,8,11,5,0.48000000000000004,65,tripartite_mutual_information,-3.375,1.2778640412565447,0.45179316450347445,8
transition,d5,8,11,5,0.515,65,half_chain_entropy,6.75,1.5301208583866315,0.540979417500084,8
transition,d5,8,11,5,0.515,65,tripartite_mutual_information,-2.5416666666666665,1.532064692570853,0.5416666666666666,8
transition,d5,8,11,5,0.55,65,half_chain_entropy,5.166666666666667,1.0079052613579393,0.3563483225498992,8
transition,d5,8,11,5,0.55,65,tripartite_mutual_information,-1.7083333333333333,0.8054871344779653,0.28478270747394485,8
transition,d5,8,11,5,0.5850000000000001,65,half_chain_entropy,3.208333333333333,0.7332792187825947,0.2592533540521733,8
transition,d5,8,11,5,0.5850000000000001,65,tripartite_mutual_information,-0.16666666666666669,0.3563483225498992,0.1259881576697424,8
transition,d5,8,11,5,0.6200000000000001,65,half_chain_entropy,2.333333333333333,1.469261773384906,0.5194624816493197,8
transition,d5,8,11,5,0.6200000000000001,65,tripartite_mutual_information,-0.08333333333333333,0.2954684201426394,0.1044638617546681,8
transition,d5,8,11,5,0.655,65,half_chain_entropy,1.2916666666666665,1.104643877110671,0.39055058815057736,8
transition,d5,8,11,5,0.655,65,tripartite_mutual_information,-0.041666666666666664,0.1178511301977579,0.04166666666666666,8
transition,d5,8,11,5,0.6900000000000001,65,half_chain_entropy,0.7083333333333333,0.4154744849194083,0.14689241284825078,8
transition,d5,8,11,5,0.6900000000000001,65,tripartite_mutual_information,0.0,0.0,0.0,8
transition,d5,12,11,5,0.41000000000000003,65,half_chain_entropy,17.0,0.6900655593423549,0.24397501823713352,8
transition,d5,12,11,5,0.41000000000000003,65,tripartite_mutual_information,-11.458333333333332,1.1675166971376634,0.41277948684728116,8
transition,d5,12,11,5,0.44500000000000006,65,half_chain_entropy,13.958333333333334,1.441312232786828,0.5095808268053449,8
transition,d5,12,11,5,0.44500000000000006,65,tripartite_mutual_information,-8.833333333333334,1.0540925533894598,0.37267799624996495,8
transition,d5,12,11,5,0.48000000000000004,65,half_chain_entropy,11.791666666666666,0.9074209047695001,0.3208217375764729,8
transition,d5,12,11,5,0.48000000000000004,65,tripartite_mutual_information,-6.958333333333333,1.6177340609826734,0.5719553623386501,8
transition,d5,12,11,5,0.515,65,half_chain_entropy,9.25,1.5710677796498687,0.5554563403470574,8
transition,d5,12,11,5,0.515,65,tripartite_mutual_information,-4.5,2.007920823076954,0.7099072150416941,8
transition,d5,12,11,5,0.55,65,half_chain_entropy,6.375,1.5577507186925967,0.5507480482928765,8
transition,d5,12,11,5,0.55,65,tripartite_mutual_information,-1.7083333333333335,1.4847104362013084,0.524924408768191,8
transition,d5,12,11,5,0.5850000000000001,65,half_chain_entropy,4.416666666666667,1.365679085685713,0.48284047120650586,8
transition,d5,12,11,5,0.5850000000000001,65,tripartite_mutual_information,-0.3333333333333333,0.39840953644479793,0.14085904245475278,8
transition,d5,12,11,5,0.6200000000000001,65,half_chain_entropy,2.5416666666666665,1.1675166971376634,0.41277948684728116,8
transition,d5,12,11,5,0.6200000000000001,65,tripartite_mutual_information,-0.16666666666666666,0.25197631533948484,0.0890870806374748,8
transition,d5,12,11,5,0.655,65,half_chain_entropy,0.9166666666666666,0.6606874726434099,0.23358829607557835,8
transition,d5,12,11,5,0.655,65,tripartite_mutual_information,0.0,0.0,0.0,8
transition,d5,12,11,5,0.6900000000000001,65,half_chain_entropy,0.5833333333333333,0.5270462766947299,0.18633899812498247,8
transition,d5,12,11,5,0.6900000000000001,65,tripartite_mutual_information,0.0,0.0,0.0,8
transition,d5,16,11,5,0.41000000000000003,65,half_chain_entropy,21.916666666666664,1.0653265391046238,0.3766498099894376,8
transition,d5,16,11,5,0.41000000000000003,65,tripartite_mutual_information,-15.875,0.9417562115031479,0.33296110168921417,8
transition,d5,16,11,5,0.44500000000000006,65,half_chain_entropy,18.25,1.5301208583866317,0.540979417500084,8
transition,d5,16,11,5,0.44500000000000006,65,tripartite_mutual_information,-12.125,2.308971460704789,0.8163446887152821,8
transition,d5,16,11,5,0.48000000000000004,65,half_chain_entropy,14.416666666666668,1.2817398889233107,0.45316348358748254,8
transition,d5,16,11,5,0.48000000000000004,65,tripartite_mutual_information,-8.625,2.214221709264404,0.782845592835664,8
transition,d5,16,11,5,0.515,65,half_chain_entropy,11.625,1.0901798308041033,0.3854367755371922,8
transition,d5,16,11,5,0.515,65,tripartite_mutual_information,-6.0,1.023532631438318,0.36187343222787294,8
transition,d5,16,11,5,0.55,65,half_chain_entropy,8.166666666666666,1.35693398559762,0.479748611419283,8
transition,d5,16,11,5,0.55,65,tripartite_mutual_information,-3.125,0.8533314732122583,0.3016982356541473,8
transition,d5,16,11,5,0.5850000000000001,65,half_chain_entropy,4.708333333333333,1.1189209654770649,0.3955983011503157,8
transition,d5,16,11,5,0.5850000000000001,65,tripartite_mutual_information,-0.375,0.6283639628760308,0.22216020960144667,8
transition,d5,16,11,5,0.6200000000000001,65,half_chain_entropy,2.666666666666667,0.7968190728895956,0.28171808490950545,8
transition,d5,16,11,5,0.6200000000000001,65,tripartite_mutual_information,-0.16666666666666666,0.4714045207910316,0.16666666666666663,8
transition,d5,16,11,5,0.655,65,half_chain_entropy,1.3333333333333335,0.6900655593423543,0.2439750182371333,8
