stage,m,d,L,p,time,observable,mean,standard_deviation,standard_error,realizations
base,9,27,24,0.2975,49,half_chain_entropy,65.79166666666666,0.6156039749451405,0.21764887260455115,8
base,9,27,24,0.2975,49,tripartite_mutual_information,-62.0,0.7766431633476236,0.2745848236826381,8
base,9,27,24,0.395,49,half_chain_entropy,55.125,0.6408699444616559,0.22658174179374146,8
base,9,27,24,0.395,49,tripartite_mutual_information,-51.041666666666664,0.8249579113843064,0.29166666666666696,8
base,9,27,24,0.4925,49,half_chain_entropy,44.5,1.0690449676496978,0.3779644730092273,8
base,9,27,24,0.4925,49,tripartite_mutual_information,-40.58333333333333,0.729209182433979,0.2578143789012824,8
base,9,27,24,0.5900000000000001,49,half_chain_entropy,33.91666666666667,0.9718253158075498,0.34359213546813827,8
base,9,27,24,0.5900000000000001,49,tripartite_mutual_information,-29.916666666666664,1.4001133740942053,0.495014830625995,8
base,9,27,24,0.6875,49,half_chain_entropy,23.541666666666664,0.6651769068904283,0.23517555077545726,8
base,9,27,24,0.6875,49,tripartite_mutual_information,-19.875,0.7753647375206569,0.27413283189689197,8
base,9,27,24,0.7849999999999999,49,half_chain_entropy,12.375,0.9829902549210962,0.34753953754750005,8
base,9,27,24,0.7849999999999999,49,tripartite_mutual_information,-8.416666666666666,1.050321190481561,0.3713446181067196,8
base,9,27,24,0.8825000000000001,49,half_chain_entropy,1.4166666666666665,0.7715167498104596,0.27277236279499045,8
base,9,27,24,0.8825000000000001,49,tripartite_mutual_information,-0.08333333333333334,0.38832158167381164,0.137292411841319,8
base,9,27,24,0.98,49,half_chain_entropy,0.0,0.0,0.0,8
base,9,27,24,0.98,49,tripartite_mutual_information,0.0,0.0,0.0,8
base,11,33,8,0.2,33,half_chain_entropy,32.04166666666667,0.5756294001779322,0.20351572615808033,8
base,11,33,8,0.2,33,tripartite_mutual_information,-29.291666666666664,1.3385315336840842,0.47324236215002274,8
base,11,33,8,0.2975,33,half_chain_entropy,27.25,0.49601587276189707,0.17536809360305056,8
base,11,33,8,0.2975,33,tripartite_mutual_information,-24.5,0.8357108940373451,0.29546842014263947,8
base,11,33,8,0.395,33,half_chain_entropy,22.958333333333332,0.6025738445163704,0.2130420258115869,8
base,11,33,8,0.395,33,tripartite_mutual_information,-20.666666666666664,1.221500508417206,0.43186564636231084,8
base,11,33,8,0.4925,33,half_chain_entropy,19.208333333333332,0.5616726720040688,0.19858127759062225,8
base,11,33,8,0.4925,33,tripartite_mutual_information,-16.583333333333336,1.019648243112565,0.3605000935649221,8
base,11,33,8,0.5900000000000001,33,half_chain_entropy,14.541666666666666,0.5326632695523119,0.1883249049947188,8
base,11,33,8,0.5900000000000001,33,tripartite_mutual_information,-12.0,1.1547005383792512,0.4082482904638629,8
base,11,33,8,0.6875,33,half_chain_entropy,10.166666666666668,0.39840953644479793,0.14085904245475278,8
base,11,33,8,0.6875,33,tripartite_mutual_information,-7.625,0.45206756062017933,0.1598300188344947,8
base,11,33,8,0.7849999999999999,33,half_chain_entropy,5.583333333333334,0.4272466296411039,0.15105449452916098,8
base,11,33,8,0.7849999999999999,33,tripartite_mutual_information,-3.375,0.9161253813129042,0.32389923477173305,8
base,11,33,8,0.8825000000000001,33,half_chain_entropy,1.4166666666666667,0.66068747264341,0.23358829607557838,8
base,11,33,8,0.8825000000000001,33,tripartite_mutual_information,-0.20833333333333331,0.3535533905932738,0.125,8
base,11,33,8,0.98,33,half_chain_entropy,0.041666666666666664,0.1178511301977579,0.04166666666666666,8
base,11,33,8,0.98,33,tripartite_mutual_information,0.0,0.0,0.0,8
base,11,33,12,0.2,33,half_chain_entropy,48.375,0.7223748312513366,0.255398070868154,8
base,11,33,12,0.2,33,tripartite_mutual_information,-45.95833333333333,0.9829902549210968,0.3475395375475003,8
base,11,33,12,0.2975,33,half_chain_entropy,41.33333333333333,0.6666666666666654,0.23570226039551537,8
base,11,33,12,0.2975,33,tripartite_mutual_information,-38.58333333333333,0.8864052604279197,0.3133915852640048,8
base,11,33,12,0.395,33,half_chain_entropy,34.875,0.7113032974423642,0.25148369255092373,8
base,11,33,12,0.395,33,tripartite_mutual_information,-31.95833333333333,1.146942104239002,0.40550526976788315,8
base,11,33,12,0.4925,33,half_chain_entropy,28.5,0.4364357804719847,0.15430334996209188,8
base,11,33,12,0.4925,33,tripartite_mutual_information,-25.833333333333336,0.8164965809277266,0.28867513459481303,8
base,11,33,12,0.5900000000000001,33,half_chain_entropy,22.291666666666668,0.7000566870471027,0.2475074153129975,8
base,11,33,12,0.5900000000000001,33,tripartite_mutual_information,-19.625,0.9667077166981801,0.34178279095132347,8
base,11,33,12,0.6875,33,half_chain_entropy,15.708333333333332,0.5175491695067651,0.18298126367784975,8
base,11,33,12,0.6875,33,tripartite_mutual_information,-13.208333333333334,0.5892556509887896,0.20833333333333331,8
base,11,33,12,0.7849999999999999,33,half_chain_entropy,9.416666666666666,0.5841830545897763,0.20653989967735092,8
base,11,33,12,0.7849999999999999,33,tripartite_mutual_information,-6.541666666666666,0.9584627241843023,0.33886774589262586,8
base,11,33,12,0.8825000000000001,33,half_chain_entropy,1.75,0.8498365855987976,0.3004626062886658,8
base,11,33,12,0.8825000000000001,33,tripartite_mutual_information,-0.29166666666666663,0.45206756062017917,0.15983001883449466,8
base,11,33,12,0.98,33,half_chain_entropy,0.0,0.0,0.0,8
base,11,33,12,0.98,33,tripartite_mutual_information,0.0,0.0,0.0,8
base,11,33,16,0.2,33,half_chain_entropy,64.0,0.7126966450997981,0.2519763153394847,8
base,11,33,16,0.2,33,tripartite_mutual_information,-60.91666666666667,0.7715167498104607,0.27277236279499084,8
base,11,33,16,0.2975,33,half_chain_entropy,55.16666666666667,0.8164965809277275,0.28867513459481337,8
base,11,33,16,0.2975,33,tripartite_mutual_information,-52.16666666666667,1.154700538379251,0.4082482904638628,8
base,11,33,16,0.395,33,half_chain_entropy,46.75,0.9880235200593537,0.3493190655028859,8
base,11,33,16,0.395,33,tripartite_mutual_information,-43.375,1.0147718486250517,0.35877602775999134,8
base,11,33,16,0.4925,33,half_chain_entropy,38.291666666666664,0.722374831251336,0.2553980708681538,8
base,11,33,16,0.4925,33,tripartite_mutual_information,-35.125,0.9074209047695005,0.3208217375764731,8
base,11,33,16,0.5900000000000001,33,half_chain_entropy,29.666666666666668,0.6900655593423543,0.2439750182371333,8
base,11,33,16,0.5900000000000001,33,tripartite_mutual_information,-26.458333333333336,0.9748829803606307,0.34467318313817685,8
base,11,33,16,0.6875,33,half_chain_entropy,20.333333333333336,0.776643163347623,0.2745848236826378,8
base,11,33,16,0.6875,33,tripartite_mutual_information,-17.25,1.2051476890327395,0.42608405162317337,8
base,11,33,16,0.7849999999999999,33,half_chain_entropy,12.125,0.754615428178118,0.26679684322636865,8
base,11,33,16,0.7849999999999999,33,tripartite_mutual_information,-9.208333333333332,1.0069204977995476,0.3560001560548971,8
base,11,33,16,0.8825000000000001,33,half_chain_entropy,2.5,1.0389249632986395,0.36731544334622646,8
base,11,33,16,0.8825000000000001,33,tripartite_mutual_information,-0.375,0.5756294001779325,0.20351572615808045,8
base,11,33,16,0.98,33,half_chain_entropy,0.0,0.0,0.0,8
base,11,33,16,0.98,33,tripartite_mutual_information,0.0,0.0,0.0,8
base,11,33,24,0.2,49,half_chain_entropy,95.45833333333334,1.037969629797013,0.36697768194757907,8
base,11,33,24,0.2,49,tripartite_mutual_information,-91.33333333333334,1.843047855272727,0.6516158182573338,8
base,11,33,24,0.2975,49,half_chain_entropy,83.375,1.3266200039652039,0.46903100043076007,8
base,11,33,24,0.2975,49,tripartite_mutual_information,-79.33333333333334,1.098339294730553,0.38832158167381203,8
base,11,33,24,0.395,49,half_chain_entropy,69.25,0.9553525070351837,0.3377681180740736,8
base,11,33,24,0.395,49,tripartite_mutual_information,-65.16666666666667,0.6900655593423557,0.2439750182371338,8
base,11,33,24,0.4925,49,half_chain_entropy,56.29166666666667,1.3851537075901685,0.4897257898113481,8
base,11,33,24,0.4925,49,tripartite_mutual_information,-52.208333333333336,1.8077215335491081,0.6391260774347596,8
base,11,33,24,0.5900000000000001,49,half_chain_entropy,43.79166666666667,0.7955730688858867,0.2812775559693014,8
base,11,33,24,0.5900000000000001,49,tripartite_mutual_information,-39.79166666666667,0.615603974945139,0.21764887260455063,8
base,11,33,24,0.6875,49,half_chain_entropy,31.583333333333336,1.035098339013531,0.36596252735569984,8
base,11,33,24,0.6875,49,tripartite_mutual_information,-27.291666666666664,1.060660171779821,0.3749999999999999,8
base,11,33,24,0.7849999999999999,49,half_chain_entropy,17.5,1.380131118684708,0.48795003647426644,8
base,11,33,24,0.7849999999999999,49,tripartite_mutual_information,-13.416666666666666,1.7251638983558857,0.6099375455928332,8
base,11,33,24,0.8825000000000001,49,half_chain_entropy,2.875,0.754615428178118,0.26679684322636865,8
base,11,33,24,0.8825000000000001,49,tripartite_mutual_information,-0.41666666666666663,0.2954684201426394,0.1044638617546681,8
base,11,33,24,0.98,49,half_chain_entropy,0.0,0.0,0.0,8
base,11,33,24,0.98,49,tripartite_mutual_information,0.0,0.0,0.0,8
base,13,39,8,0.2,33,half_chain_entropy,38.54166666666667,0.6408699444616553,0.22658174179374127,8
base,13,39,8,0.2,33,tripartite_mutual_information,-35.958333333333336,0.7650604291933163,0.2704897087500422,8
base,13,39,8,0.2975,33,half_chain_entropy,33.25,0.46291004988627427,0.16366341767699374,8
base,13,39,8,0.2975,33,tripartite_mutual_information,-30.708333333333336,0.653136510683105,0.23091862787227171,8
base,13,39,8,0.395,33,half_chain_entropy,27.791666666666668,0.501980205769239,0.17747680376042366,8
base,13,39,8,0.395,33,tripartite_mutual_information,-25.25,0.5563486402641862,0.19669894811736055,8
base,13,39,8,0.4925,33,half_chain_entropy,22.791666666666668,0.5326632695523119,0.1883249049947188,8
base,13,39,8,0.4925,33,tripartite_mutual_information,-20.375,0.7650604291933158,0.270489708750042,8
base,13,39,8,0.5900000000000001,33,half_chain_entropy,17.833333333333332,0.4364357804719847,0.15430334996209188,8
base,13,39,8,0.5900000000000001,33,tripartite_mutual_information,-15.291666666666668,1.104643877110671,0.39055058815057736,8
base,13,39,8,0.6875,33,half_chain_entropy,13.125,0.5019802057692384,0.17747680376042346,8
base,13,39,8,0.6875,33,tripartite_mutual_information,-10.833333333333334,0.9258200997725514,0.32732683535398854,8
base,13,39,8,0.7849999999999999,33,half_chain_entropy,7.916666666666667,0.42724662964110416,0.15105449452916106,8
base,13,39,8,0.7849999999999999,33,tripartite_mutual_information,-5.5,0.6666666666666669,0.2357022603955159,8
base,13,39,8,0.8825000000000001,33,half_chain_entropy,2.4166666666666665,0.38832158167381164,0.137292411841319,8
base,13,39,8,0.8825000000000001,33,tripartite_mutual_information,-0.5833333333333333,0.3450327796711771,0.12198750911856665,8
base,13,39,8,0.98,33,half_chain_entropy,0.0,0.0,0.0,8
base,13,39,8,0.98,33,tripartite_mutual_information,0.0,0.0,0.0,8
base,13,39,12,0.2,33,half_chain_entropy,57.79166666666667,0.39591164638847287,0.1399759049560098,8
base,13,39,12,0.2,33,tripartite_mutual_information,-55.333333333333336,0.7766431633476241,0.27458482368263826,8
base,13,39,12,0.2975,33,half_chain_entropy,50.20833333333333,0.434156726876441,0.15349758283604362,8
base,13,39,12,0.2975,33,tripartite_mutual_information,-47.75,0.7071067811865481,0.2500000000000002,8
base,13,39,12,0.395,33,half_chain_entropy,42.83333333333333,0.3984095364447986,0.140859042454753,8
base,13,39,12,0.395,33,tripartite_mutual_information,-40.416666666666664,0.8116219309075858,0.2869516855522367,8
base,13,39,12,0.4925,33,half_chain_entropy,34.583333333333336,0.23570226039551428,0.08333333333333277,8
base,13,39,12,0.4925,33,tripartite_mutual_information,-32.08333333333333,0.6606874726434097,0.23358829607557827,8
base,13,39,12,0.5900000000000001,33,half_chain_entropy,27.25,0.6107502542086026,0.2159328231811553,8
base,13,39,12,0.5900000000000001,33,tripartite_mutual_information,-24.833333333333336,0.8357108940373452,0.2954684201426395,8
base,13,39,12,0.6875,33,half_chain_entropy,19.541666666666664,0.3053751271043021,0.10796641159057793,8
base,13,39,12,0.6875,33,tripartite_mutual_information,-17.0,0.5039526306789699,0.17817416127494967,8
base,13,39,12,0.7849999999999999,33,half_chain_entropy,11.916666666666666,0.6107502542086032,0.2159328231811555,8
base,13,39,12,0.7849999999999999,33,tripartite_mutual_information,-9.666666666666666,0.9085135251589959,0.3212080372198105,8
base,13,39,12,0.8825000000000001,33,half_chain_entropy,3.2083333333333335,0.5892556509887896,0.20833333333333331,8
base,13,39,12,0.8825000000000001,33,tripartite_mutual_information,-1.25,0.46291004988627577,0.1636634176769943,8
base,13,39,12,0.98,33,half_chain_entropy,0.0,0.0,0.0,8
base,13,39,12,0.98,33,tripartite_mutual_information,0.0,0.0,0.0,8
base,13,39,16,0.2,33,half_chain_entropy,76.625,0.765060429193315,0.27048970875004175,8
base,13,39,16,0.2,33,tripartite_mutual_information,-73.25,0.8864052604279177,0.3133915852640041,8
base,13,39,16,0.2975,33,half_chain_entropy,66.70833333333334,0.8249579113843054,0.29166666666666663,8
base,13,39,16,0.2975,33,tripartite_mutual_information,-63.41666666666667,1.003960411538477,0.35495360752084704,8
base,13,39,16,0.395,33,half_chain_entropy,56.625,0.6025738445163709,0.21304202581158707,8
base,13,39,16,0.395,33,tripartite_mutual_information,-53.125,0.561672672004069,0.19858127759062233,8
base,13,39,16,0.4925,33,half_chain_entropy,46.625,0.7223748312513356,0.25539807086815364,8
base,13,39,16,0.4925,33,tripartite_mutual_information,-43.54166666666667,1.2206880703436755,0.4315784061267671,8
base,13,39,16,0.5900000000000001,33,half_chain_entropy,36.33333333333333,0.6666666666666664,0.23570226039551573,8
base,13,39,16,0.5900000000000001,33,tripartite_mutual_information,-33.25,0.6606874726434103,0.23358829607557852,8
base,13,39,16,0.6875,33,half_chain_entropy,26.541666666666664,0.7113032974423644,0.25148369255092384,8
base,13,39,16,0.6875,33,tripartite_mutual_information,-23.916666666666668,0.9718253158075503,0.34359213546813844,8
base,13,39,16,0.7849999999999999,33,half_chain_entropy,15.916666666666666,0.6842908506285671,0.24193335039168531,8
base,13,39,16,0.7849999999999999,33,tripartite_mutual_information,-12.5,0.5634361698190112,0.199204768222399,8
base,13,39,16,0.8825000000000001,33,half_chain_entropy,4.5,0.8728715609439694,0.30860669992418377,8
base,13,39,16,0.8825000000000001,33,tripartite_mutual_information,-1.5,0.7766431633476233,0.274584823682638,8
base,13,39,16,0.98,33,half_chain_entropy,0.0,0.0,0.0,8
base,13,39,16,0.98,33,tripartite_mutual_information,0.0,0.0,0.0,8
base,13,39,24,0.2,49,half_chain_entropy,114.54166666666666,0.9910312089651154,0.3503824441133677,8
base,13,39,24,0.2,49,tripartite_mutual_information,-110.33333333333334,0.9594972228385643,0.33923349639940437,8
base,13,39,24,0.2975,49,half_chain_entropy,99.66666666666667,0.6172133998483686,0.21821789023599272,8
base,13,39,24,0.2975,49,tripartite_mutual_information,-96.125,1.111805338677195,0.39308254716902535,8
base,13,39,24,0.395,49,half_chain_entropy,84.5,0.5345224838248475,0.18898223650461313,8
base,13,39,24,0.395,49,tripartite_mutual_information,-80.41666666666667,1.0801234497346426,0.38188130791298636,8
base,13,39,24,0.4925,49,half_chain_entropy,68.75,1.0653265391046247,0.37664980998943787,8
base,13,39,24,0.4925,49,tripartite_mutual_information,-65.16666666666666,1.4364860122855574,0.5078745001833699,8
base,13,39,24,0.5900000000000001,49,half_chain_entropy,54.20833333333333,0.5892556509887894,0.20833333333333326,8
base,13,39,24,0.5900000000000001,49,tripartite_mutual_information,-50.333333333333336,0.8908708063747482,0.3149703941743561,8
base,13,39,24,0.6875,49,half_chain_entropy,39.458333333333336,0.665176906890428,0.23517555077545715,8
base,13,39,24,0.6875,49,tripartite_mutual_information,-35.91666666666667,1.1091252094144861,0.39213497838096634,8
base,13,39,24,0.7849999999999999,49,half_chain_entropy,23.75,1.0039604115384775,0.3549536075208472,8
base,13,39,24,0.7849999999999999,49,tripartite_mutual_information,-19.416666666666664,0.9718253158075502,0.3435921354681384,8
base,13,39,24,0.8825000000000001,49,half_chain_entropy,7.166666666666668,1.1268723396380222,0.39840953644479793,8
base,13,39,24,0.8825000000000001,49,tripartite_mutual_information,-3.0416666666666665,1.2400396819047417,0.43842023400762603,8
base,13,39,24,0.98,49,half_chain_entropy,0.0,0.0,0.0,8
base,13,39,24,0.98,49,tripartite_mutual_information,0.0,0.0,0.0,8
adaptive_refinement,3,9,8,0.44375,49,half_chain_entropy,3.0,0.7126966450997982,0.2519763153394848,8
adaptive_refinement,3,9,8,0.44375,49,tripartite_mutual_information,-0.75,0.3450327796711771,0.12198750911856665,8
adaptive_refinement,3,9,8,0.54125,49,half_chain_entropy,1.5416666666666667,0.8897565210026093,0.3145764348029479,8
adaptive_refinement,3,9,8,0.54125,49,tripartite_mutual_information,-0.41666666666666663,0.4272466296411038,0.15105449452916095,8
adaptive_refinement,3,9,8,0.63875,49,half_chain_entropy,0.5833333333333333,0.38832158167381164,0.137292411841319,8
adaptive_refinement,3,9,8,0.63875,49,tripartite_mutual_information,-0.16666666666666666,0.1781741612749496,0.0629940788348712,8
adaptive_refinement,3,9,8,0.73625,49,half_chain_entropy,0.16666666666666666,0.1781741612749496,0.0629940788348712,8
adaptive_refinement,3,9,8,0.73625,49,tripartite_mutual_information,0.0,0.0,0.0,8
adaptive_refinement,3,9,12,0.44375,49,half_chain_entropy,3.9999999999999996,0.9759000729485332,0.34503277967117707,8
adaptive_refinement,3,9,12,0.44375,49,tripartite_mutual_information,-1.7083333333333335,0.8625819491779428,0.3049687727964166,8
adaptive_refinement,3,9,12,0.54125,49,half_chain_entropy,2.3333333333333335,0.5909368402852789,0.20892772350933625,8
adaptive_refinement,3,9,12,0.54125,49,tripartite_mutual_information,-0.49999999999999994,0.5039526306789697,0.1781741612749496,8
adaptive_refinement,3,9,12,0.63875,49,half_chain_entropy,0.9583333333333334,0.5473601872653642,0.19352105008343876,8
adaptive_refinement,3,9,12,0.63875,49,tripartite_mutual_information,-0.041666666666666664,0.1178511301977579,0.04166666666666666,8
adaptive_refinement,3,9,12,0.73625,49,half_chain_entropy,0.29166666666666663,0.3753305421532011,0.13269938577147591,8
adaptive_refinement,3,9,12,0.73625,49,tripartite_mutual_information,0.0,0.0,0.0,8
adaptive_refinement,3,9,16,0.44375,49,half_chain_entropy,5.666666666666666,1.3801311186847085,0.4879500364742666,8
adaptive_refinement,3,9,16,0.44375,49,tripartite_mutual_information,-2.9583333333333335,1.373646519998781,0.48565738462222025,8
adaptive_refinement,3,9,16,0.54125,49,half_chain_entropy,2.6666666666666665,1.4029447488244033,0.49601587276189657,8
adaptive_refinement,3,9,16,0.54125,49,tripartite_mutual_information,-0.4166666666666667,0.7292091824339788,0.25781437890128234,8
adaptive_refinement,3,9,16,0.63875,49,half_chain_entropy,1.5,0.8728715609439696,0.3086066999241838,8
adaptive_refinement,3,9,16,0.63875,49,tripartite_mutual_information,-0.125,0.17251638983558856,0.060993754559283325,8
adaptive_refinement,3,9,16,0.73625,49,half_chain_entropy,0.125,0.2480079363809483,0.08768404680152521,8
adaptive_refinement,3,9,16,0.73625,49,tripartite_mutual_information,0.0,0.0,0.0,8
adaptive_refinement,3,9,24,0.44375,73,half_chain_entropy,8.5,0.6424160744396212,0.22712838128974902,8
adaptive_refinement,3,9,24,0.44375,73,tripartite_mutual_information,-4.5,0.8357108940373451,0.29546842014263947,8
adaptive_refinement,3,9,24,0.54125,73,half_chain_entropy,4.0,0.9085135251589959,0.3212080372198105,8
adaptive_refinement,3,9,24,0.54125,73,tripartite_mutual_information,-1.0,0.9759000729485332,0.34503277967117707,8
adaptive_refinement,3,9,24,0.63875,73,half_chain_entropy,0.9166666666666666,0.5841830545897762,0.20653989967735087,8
adaptive_refinement,3,9,24,0.63875,73,tripartite_mutual_information,-0.041666666666666664,0.1178511301977579,0.04166666666666666,8
adaptive_refinement,3,9,24,0.73625,73,half_chain_entropy,0.25,0.3450327796711771,0.12198750911856665,8
adaptive_refinement,3,9,24,0.73625,73,tripartite_mutual_information,0.0,0.0,0.0,8
adaptive_refinement,5,15,8,0.63875,49,half_chain_entropy,3.5,0.7346308866924529,0.2597312408246598,8
adaptive_refinement,5,15,8,0.63875,49,tripartite_mutual_information,-1.375,0.6283639628760308,0.22216020960144667,8
adaptive_refinement,5,15,8,0.73625,49,half_chain_entropy,1.4583333333333333,0.6886264220942653,0.24346620638354236,8
adaptive_refinement,5,15,8,0.73625,49,tripartite_mutual_information,-0.041666666666666664,0.27817432013209337,0.09834947405868037,8
adaptive_refinement,5,15,8,0.83375,49,half_chain_entropy,0.25,0.2954684201426394,0.1044638617546681,8
adaptive_refinement,5,15,8,0.83375,49,tripartite_mutual_information,0.0,0.0,0.0,8
adaptive_refinement,5,15,8,0.93125,49,half_chain_entropy,0.0,0.0,0.0,8
adaptive_refinement,5,15,8,0.93125,49,tripartite_mutual_information,0.0,0.0,0.0,8
adaptive_refinement,5,15,12,0.63875,49,half_chain_entropy,5.083333333333334,0.9215239276363633,0.32580790912866686,8
adaptive_refinement,5,15,12,0.63875,49,tripartite_mutual_information,-2.625,0.9667077166981803,0.3417827909513236,8
adaptive_refinement,5,15,12,0.73625,49,half_chain_entropy,1.4583333333333335,0.615603974945138,0.21764887260455026,8
adaptive_refinement,5,15,12,0.73625,49,tripartite_mutual_information,-0.20833333333333331,0.24800793638094829,0.0876840468015252,8
adaptive_refinement,5,15,12,0.83375,49,half_chain_entropy,0.25,0.2954684201426394,0.1044638617546681,8
adaptive_refinement,5,15,12,0.83375,49,tripartite_mutual_information,0.0,0.0,0.0,8
adaptive_refinement,5,15,12,0.93125,49,half_chain_entropy,0.0,0.0,0.0,8
adaptive_refinement,5,15,12,0.93125,49,tripartite_mutual_information,0.0,0.0,0.0,8
adaptive_refinement,5,15,16,0.63875,49,half_chain_entropy,7.791666666666666,0.5616726720040691,0.19858127759062238,8
adaptive_refinement,5,15,16,0.63875,49,tripartite_mutual_information,-4.208333333333333,0.615603974945138,0.21764887260455026,8
adaptive_refinement,5,15,16,0.73625,49,half_chain_entropy,2.291666666666667,0.9667077166981805,0.34178279095132363,8
adaptive_refinement,5,15,16,0.73625,49,tripartite_mutual_information,-0.29166666666666663,0.33034373632170494,0.11679414803778917,8
adaptive_refinement,5,15,16,0.83375,49,half_chain_entropy,0.29166666666666663,0.330343736321705,0.11679414803778919,8
adaptive_refinement,5,15,16,0.83375,49,tripartite_mutual_information,0.0,0.0,0.0,8
adaptive_refinement,5,15,16,0.93125,49,half_chain_entropy,0.0,0.0,0.0,8
adaptive_refinement,5,15,16,0.93125,49,tripartite_mutual_information,0.0,0.0,0.0,8
adaptive_refinement,5,15,24,0.63875,73,half_chain_entropy,10.0,1.247219128924647,0.4409585518440984,8
adaptive_refinement,5,15,24,0.63875,73,tripartite_mutual_information,-5.666666666666667,1.4142135623730951,0.5,8
adaptive_refinement,5,15,24,0.73625,73,half_chain_entropy,2.291666666666667,0.7855338898249343,0.2777281701735287,8
adaptive_refinement,5,15,24,0.73625,73,tripartite_mutual_information,0.0,0.1781741612749496,0.0629940788348712,8
adaptive_refinement,5,15,24,0.83375,73,half_chain_entropy,0.16666666666666666,0.1781741612749496,0.0629940788348712,8
adaptive_refinement,5,15,24,0.83375,73,tripartite_mutual_information,0.0,0.0,0.0,8
adaptive_refinement,5,15,24,0.93125,73,half_chain_entropy,0.0,0.0,0.0,8
adaptive_refinement,5,15,24,0.93125,73,tripartite_mutual_information,0.0,0.0,0.0,8
adaptive_refinement,7,21,8,0.63875,33,half_chain_entropy,6.875,0.43415672687643975,0.15349758283604317,8
adaptive_refinement,7,21,8,0.63875,33,tripartite_mutual_information,-4.5,0.8544932592822077,0.3021089890583219,8
adaptive_refinement,7,21,8,0.73625,33,half_chain_entropy,3.5,0.816496580927726,0.28867513459481287,8
adaptive_refinement,7,21,8,0.73625,33,tripartite_mutual_information,-1.2083333333333333,0.7753647375206564,0.2741328318968918,8
adaptive_refinement,7,21,8,0.83375,33,half_chain_entropy,1.1666666666666665,0.39840953644479793,0.14085904245475278,8
adaptive_refinement,7,21,8,0.83375,33,tripartite_mutual_information,-0.08333333333333333,0.2357022603955158,0.08333333333333331,8
adaptive_refinement,7,21,8,0.93125,33,half_chain_entropy,0.0,0.0,0.0,8
adaptive_refinement,7,21,8,0.93125,33,tripartite_mutual_information,0.0,0.0,0.0,8
adaptive_refinement,7,21,12,0.63875,33,half_chain_entropy,10.125,0.7955730688858866,0.2812775559693014,8
adaptive_refinement,7,21,12,0.63875,33,tripartite_mutual_information,-7.291666666666666,1.1742947900626373,0.41517590458266196,8
adaptive_refinement,7,21,12,0.73625,33,half_chain_entropy,5.708333333333334,1.0302950725437527,0.3642643162093867,8
adaptive_refinement,7,21,12,0.73625,33,tripartite_mutual_information,-3.333333333333333,0.9258200997725514,0.32732683535398854,8
adaptive_refinement,7,21,12,0.83375,33,half_chain_entropy,0.875,0.6408699444616557,0.2265817417937414,8
adaptive_refinement,7,21,12,0.83375,33,tripartite_mutual_information,-0.08333333333333333,0.2357022603955158,0.08333333333333331,8
adaptive_refinement,7,21,12,0.93125,33,half_chain_entropy,0.08333333333333333,0.1543033499620919,0.05455447255899809,8
adaptive_refinement,7,21,12,0.93125,33,tripartite_mutual_information,0.0,0.0,0.0,8
adaptive_refinement,7,21,16,0.63875,33,half_chain_entropy,12.833333333333332,0.6666666666666667,0.23570226039551584,8
adaptive_refinement,7,21,16,0.63875,33,tripartite_mutual_information,-9.5,1.0540925533894598,0.37267799624996495,8
adaptive_refinement,7,21,16,0.73625,33,half_chain_entropy,7.291666666666666,0.5756294001779326,0.2035157261580805,8
adaptive_refinement,7,21,16,0.73625,33,tripartite_mutual_information,-3.833333333333333,0.5039526306789696,0.17817416127494956,8
adaptive_refinement,7,21,16,0.83375,33,half_chain_entropy,1.0,0.6900655593423543,0.2439750182371333,8
adaptive_refinement,7,21,16,0.83375,33,tripartite_mutual_information,-0.08333333333333333,0.1543033499620919,0.05455447255899809,8
adaptive_refinement,7,21,16,0.93125,33,half_chain_entropy,0.041666666666666664,0.1178511301977579,0.04166666666666666,8
adaptive_refinement,7,21,16,0.93125,33,tripartite_mutual_information,0.0,0.0,0.0,8
adaptive_refinement,7,21,24,0.63875,49,half_chain_entropy,18.625,1.1189209654770644,0.3955983011503155,8
adaptive_refinement,7,21,24,0.63875,49,tripartite_mutual_information,-14.625,1.2527746981977423,0.442922742197277,8
adaptive_refinement,7,21,24,0.73625,49,half_chain_entropy,10.916666666666666,1.1091252094144874,0.39213497838096684,8
adaptive_refinement,7,21,24,0.73625,49,tripartite_mutual_information,-6.333333333333333,1.1268723396380222,0.39840953644479793,8
adaptive_refinement,7,21,24,0.83375,49,half_chain_entropy,1.5833333333333335,0.4272466296411039,0.15105449452916098,8
adaptive_refinement,7,21,24,0.83375,49,tripartite_mutual_information,-0.16666666666666666,0.1781741612749496,0.0629940788348712,8
adaptive_refinement,7,21,24,0.93125,49,half_chain_entropy,0.125,0.24800793638094829,0.0876840468015252,8
adaptive_refinement,7,21,24,0.93125,49,tripartite_mutual_information,0.0,0.0,0.0,8
adaptive_refinement,9,27,8,0.63875,33,half_chain_entropy,9.625,0.60257384451637,0.21304202581158674,8
adaptive_refinement,9,27,8,0.63875,33,tripartite_mutual_information,-7.375,0.6531365106831051,0.23091862787227174,8
adaptive_refinement,9,27,8,0.73625,33,half_chain_entropy,6.041666666666667,0.7855338898249343,0.2777281701735287,8
adaptive_refinement,9,27,8,0.73625,33,tripartite_mutual_information,-3.8749999999999996,0.924747927901831,0.3269477653537966,8
adaptive_refinement,9,27,8,0.83375,33,half_chain_entropy,1.9583333333333333,0.653136510683105,0.23091862787227171,8
