time_inverse_MHz,qubit_from_qubit,cavity_from_qubit,qubit_from_cavity,cavity_from_cavity
5.279999999999999,0.5635654198883672,0.026217937724523254,0.026217937724523237,0.5635654198883668
5.3999999999999995,0.5127446620554091,0.0700035903186208,0.07000359031862077,0.5127446620554091
5.52,0.21115751641737251,0.3646395474731328,0.3646395474731326,0.21115751641737235
5.64,0.0040162267656395885,0.5649125644135236,0.5649125644135232,0.0040162267656395695
5.76,0.12090991115233898,0.44123253404452484,0.44123253404452456,0.12090991115233903
5.88,0.4172626773572173,0.13817437134084293,0.13817437134084282,0.417262677357217
6.0,0.547740307078529,0.001071329015539768,0.0010713290155397672,0.5477403070785287
6.12,0.3640171717712803,0.17824808154274555,0.17824808154274538,0.36401717177128
6.24,0.07890533024269168,0.45689162742480727,0.456891627424807,0.0789053302426916
6.359999999999999,0.015599710704762383,0.5138061070039754,0.5138061070039751,0.015599710704762407
6.4799999999999995,0.23724886148184832,0.2858420516206958,0.28584205162069554,0.23724886148184837
6.6,0.4812552170711162,0.03559611742062686,0.03559611742062684,0.4812552170711159
6.72,0.4658478304761314,0.04483835289010056,0.0448383528901005,0.4658478304761312
6.84,0.21120516918058696,0.2933894027530085,0.2933894027530083,0.2112051691805868
6.96,0.009330046509925968,0.48924557648133515,0.4892455764813349,0.009330046509925942
7.08,0.08529003071661569,0.4073384390835643,0.4073384390835642,0.08529003071661573
7.199999999999999,0.342666768375846,0.14408548758417067,0.14408548758417059,0.342666768375846
7.319999999999999,0.4809079402095265,3.819507629667714e-05,3.819507629667709e-05,0.48090794020952615
7.4399999999999995,0.34221038306748497,0.13299888861870482,0.1329988886187048,0.3422103830674848
7.56,0.08772185988088113,0.38181897916196367,0.3818189791619634,0.08772185988088106
7.68,0.00658314197730062,0.45735687911439193,0.45735687911439166,0.006583141977300635
7.8,0.18383644966686372,0.2745695616384056,0.2745695616384054,0.18383644966686377
7.92,0.40848298892784446,0.0444550238487594,0.04445502384875938,0.4084829889278443
8.04,0.420629477381403,0.02690576072305545,0.026905760723055432,0.420629477381403
8.16,0.20841800450151973,0.23377890477842525,0.23377890477842503,0.20841800450151957
8.28,0.015638467481944977,0.42128379009254274,0.4212837900925424,0.015638467481944942
8.4,0.058221229103683894,0.3734892943254423,0.37348929432544203,0.05822122910368392
8.52,0.2791584200407827,0.14740253630435515,0.14740253630435501,0.2791584200407827
8.64,0.4198536917060573,0.001619123069906762,0.0016191230699067615,0.4198536917060572
8.76,0.31919716035949147,0.09724820566093542,0.0972482056609354,0.3191971603594912
8.879999999999999,0.0946038124369242,0.31687407368029336,0.3168740736802931,0.09460381243692406
9.0,0.001784281997740743,0.4047853777429053,0.404785377742905,0.0017842819977407518
9.12,0.1404541015080937,0.26126587858953926,0.26126587858953915,0.1404541015080937
9.24,0.3445516349840275,0.05237651384190201,0.052376513841901985,0.34455163498402724
9.36,0.377526369636194,0.01466710625735806,0.014667106257358046,0.37752636963619374
9.48,0.20321575459695565,0.1842995249024612,0.18429952490246107,0.2032157545969555
9.6,0.022247442780984145,0.3606454431941751,0.36064544319417485,0.022247442780984103
9.719999999999999,0.038099866752768184,0.3402257629353557,0.34022576293535545,0.03809986675276821
9.84,0.22546620490404887,0.14834664804146472,0.14834664804146458,0.2254662049040488
9.959999999999999,0.36447984346338247,0.004874062436296719,0.004874062436296717,0.36447984346338247
10.08,0.29554642800420017,0.06940171845034067,0.06940171845034064,0.29554642800419995
10.2,0.0995400849735157,0.26105485519960986,0.2610548551996096,0.0995400849735156
10.32,6.19520174030672e-05,0.35623170816880295,0.3562317081688027,6.195201740306877e-05
10.44,0.10558651342979274,0.2464571736722389,0.2464571736722388,0.10558651342979278
10.559999999999999,0.2887423165878224,0.05910209232931202,0.05910209232931199,0.2887423165878224
10.68,0.33685926179250986,0.006835959135689576,0.0068359591356895715,0.33685926179250975
10.799999999999999,0.19601965660264012,0.1435758690423461,0.14357586904234593,0.19601965660263995
10.92,0.028654051612389354,0.3068906810919004,0.3068906810919001,0.0286540516123893
11.04,0.023556733857001338,0.30798552492792525,0.307985524927925,0.02355673385700135
11.16,0.1804033967552289,0.1471841307685074,0.1471841307685074,0.18040339675522896
11.28,0.31460470158680875,0.00907526784577474,0.009075267845774733,0.31460470158680875
11.4,0.2717470393534441,0.04807198246290664,0.048071982462906594,0.27174703935344385
11.52,0.10260658273652949,0.21339754595537969,0.2133975459553796,0.10260658273652942
11.639999999999999,0.0004973609674923793,0.31173737974056487,0.31173737974056465,0.0004973609674923749
11.76,0.07789028255508933,0.23062003251132188,0.23062003251132165,0.07789028255508935
11.879999999999999,0.24033276645545437,0.06449754898778881,0.06449754898778881,0.24033276645545437
12.0,0.2988469715764327,0.0023472403358155616,0.0023472403358155607,0.2988469715764327
12.12,0.18723678877662436,0.11036469209161064,0.11036469209161053,0.18723678877662422
12.24,0.034510154884337514,0.2595414500673871,0.2595414500673869,0.034510154884337466
12.36,0.013432517709903603,0.27711155526454706,0.2771115552645468,0.013432517709903618
12.48,0.14287364085744658,0.1442047389883009,0.14420473898830086,0.14287364085744664
12.6,0.2699821625256192,0.013671863974197021,0.013671863974197012,0.2699821625256191
12.719999999999999,0.2482096133134484,0.03206090651040885,0.03206090651040882,0.24820961331344835
12.84,0.10393973543307747,0.17298763715398524,0.17298763715398516,0.1039397354330774
12.959999999999999,0.002361298127870179,0.2712628052425834,0.27126280524258317,0.0023612981278701693
13.08,0.05618355251188921,0.214176683985665,0.21417668398566492,0.05618355251188922
13.2,0.19861203310128467,0.06852326886461088,0.06852326886461088,0.19861203310128467
13.32,0.2636203449254985,0.00032849045383334847,0.00032849045383334836,0.26362034492549824
13.44,0.1772489802172625,0.08355139766390605,0.08355139766390596,0.17724898021726238
13.559999999999999,0.0395911637177917,0.2180983123702937,0.2180983123702935,0.03959116371779167
13.68,0.006754248247886339,0.24786143377696201,0.24786143377696185,0.00675424824788635
13.799999999999999,0.11187359608801103,0.13970495697178992,0.13970495697178992,0.11187359608801106
13.92,0.23031891590773843,0.018258735933385575,0.01825873593338556,0.23031891590773834
14.04,0.22527046266930636,0.020342083564549997,0.02034208356454999,0.22527046266930628
14.16,0.10371517733168492,0.13896763192598197,0.1389676319259819,0.10371517733168485
14.28,0.005084702161512234,0.23470331686385637,0.23470331686385615,0.005084702161512222
14.399999999999999,0.03943452508086218,0.19749323360130322,0.19749323360130308,0.039434525080862204
14.52,0.16289204243659902,0.07120957390902663,0.0712095739090266,0.16289204243659902
14.639999999999999,0.2312357117844973,7.347326187192282e-05,7.347326187192277e-05,0.23123571178449726
14.76,0.16640543999428803,0.062144622675175586,0.06214462267517556,0.16640543999428795
14.879999999999999,0.04376944940949198,0.18205440248702692,0.18205440248702684,0.04376944940949194
15.0,0.0027130173169977578,0.2204171428314749,0.22041714283147476,0.0027130173169977647
15.12,0.08649311556943123,0.13397548395962733,0.1339754839596273,0.08649311556943128
15.24,0.19528933075848645,0.022549456010461863,0.022549456010461856,0.19528933075848637
15.36,0.20319696209253926,0.012043381078020643,0.012043381078020634,0.20319696209253912
15.479999999999999,0.10213086259260425,0.11054203196092095,0.11054203196092091,0.1021308625926042
15.6,0.008232497608040344,0.20190357359276637,0.20190357359276626,0.008232497608040328
15.719999999999999,0.026749324529041652,0.1808801832764164,0.18088018327641625,0.026749324529041673
15.84,0.13251635935961942,0.0726364840583993,0.0726364840583993,0.13251635935961942
15.959999999999999,0.2016875482344665,0.0010181731600711127,0.0010181731600711118,0.2016875482344664
16.08,0.15501836505926275,0.045269424285951564,0.04526942428595154,0.15501836505926264
16.2,0.04699192476170759,0.1509067743219482,0.15090677432194805,0.04699192476170755
16.32,0.0006431752628551462,0.19489493131388064,0.19489493131388055,0.0006431752628551496
16.439999999999998,0.06591347146392758,0.12729220043112682,0.12729220043112674,0.06591347146392758
16.56,0.1645481277558558,0.026352931408131015,0.02635293140813099,0.16454812775585576
16.68,0.1821938272078141,0.006430109307503355,0.0064301093075033525,0.18219382720781405
16.8,0.09939395294867079,0.08698002309077923,0.08698002309077921,0.09939395294867079
16.919999999999998,0.011480541152473853,0.17267031258571433,0.17267031258571414,0.011480541152473833
17.04,0.01735961289916703,0.16459463657891157,0.1645946365789115,0.017359612899167043
17.16,0.1068665218058647,0.0729173251384477,0.07291732513844763,0.1068665218058647
17.28,0.17492015440226696,0.002719179192907195,0.0027191791929071928,0.17492015440226696
17.4,0.14336089098551902,0.03215950963151694,0.03215950963151692,0.14336089098551896
17.52,0.04926133849178165,0.12416540438810562,0.12416540438810554,0.04926133849178161
17.64,3.131642877085227e-06,0.17135492725051898,0.1713549272505189,3.1316428770854726e-06
17.759999999999998,0.04940406903319554,0.11990998173029817,0.1199099817302981,0.049404069033195545
17.88,0.13774097952300776,0.029553444626469604,0.029553444626469576,0.1377409795230077
18.0,0.16240988317180316,0.0028890050498214153,0.0028890050498214122,0.16240988317180313
18.12,0.09571088098154716,0.06761627463776654,0.06761627463776648,0.09571088098154716
18.24,0.014595485481576886,0.14678345692806571,0.14678345692806563,0.01459548548157687
18.36,0.0106102754781333,0.1488436925684094,0.14884369256840932,0.01061027547813331
18.48,0.08536630141441566,0.0721856539159635,0.0721856539159634,0.08536630141441566
18.599999999999998,0.1508382335097672,0.0048343968582672805,0.004834396858267278,0.1508382335097671
18.72,0.1316668450198314,0.022148877513634757,0.022148877513634757,0.1316668450198313
18.84,0.05062084407446786,0.10136012035426972,0.10136012035426965,0.050620844074467826
18.96,0.00035782374585487337,0.1498102680996562,0.1498102680996561,0.00035782374585487087
19.08,0.03631803641759903,0.11205880730940308,0.112058807309403,0.03631803641759906
19.2,0.11451320668364591,0.03209375544674028,0.03209375544674026,0.11451320668364587
19.32,0.14394499315224377,0.0009131990374113445,0.0009131990374113434,0.14394499315224368
19.439999999999998,0.09128005714413168,0.05185022493478383,0.051850224934783785,0.09128005714413161
19.56,0.017417345991025512,0.12400563698510002,0.12400563698509995,0.01741734599102549
19.68,0.0059474260506813545,0.1337886229765828,0.13378862297658273,0.005947426050681362
19.8,0.06748422112030204,0.07058501619062575,0.0705850161906257,0.06748422112030202
19.919999999999998,0.1293163177481003,0.00710599005524872,0.007105990055248716,0.12931631774810026
20.04,0.12013184697817489,0.01466317636565789,0.014663176365657877,0.12013184697817486
20.16,0.05114142965919947,0.0820457199414055,0.08204571994140543,0.051141429659199426
20.279999999999998,0.0013628657047471328,0.13023558933232107,0.1302355893323209,0.001362865704747128
20.4,0.02608702100118797,0.10394168987727191,0.10394168987727184,0.02608702100118798
20.52,0.09451675213230513,0.033960938946603646,0.03396093894660362,0.09451675213230513
20.64,0.1268568951969475,8.827709193599324e-05,8.82770919359932e-05,0.1268568951969475
20.759999999999998,0.08628675111975048,0.03914418270327979,0.039144182703279774,0.08628675111975041
20.88,0.0198445429171427,0.10409021471125049,0.10409021471125042,0.019844542917142684
21.0,0.0029069210277716884,0.11954950722524316,0.11954950722524309,0.0029069210277716936
21.119999999999997,0.05273463259749896,0.06826110021741169,0.06826110021741164,0.052734632597498964
21.24,0.11020703360856854,0.009345427362844905,0.0093454273628449,0.1102070336085685
21.36,0.10891538029651517,0.009211024592368612,0.009211024592368607,0.10891538029651517
21.48,0.05091182479598532,0.06580553441679618,0.06580553441679612,0.050911824795985286
21.599999999999998,0.00275035085366925,0.11257477018442519,0.11257477018442512,0.002750350853669243
21.72,0.018215471500186455,0.09573401837993317,0.0957340183799331,0.01821547150018647
21.84,0.07741562198411862,0.035174645661474484,0.03517464566147446,0.07741562198411862
21.96,0.11116776159477132,7.949700939323732e-05,7.949700939323725e-05,0.11116776159477128
22.08,0.08089973719006728,0.02902053217014397,0.029020532170143953,0.08089973719006721
22.2,0.021821186763015806,0.0867879220619731,0.08678792206197303,0.021821186763015782
22.32,0.0011035196326965489,0.10621006855641814,0.10621006855641806,0.0011035196326965526
22.439999999999998,0.04067762715502616,0.0653558937403524,0.06535589374035237,0.040677627155026166
22.56,0.09334823488211687,0.011420487729761288,0.011420487729761281,0.09334823488211687
22.68,0.09814352336966317,0.005375487835811927,0.005375487835811925,0.09814352336966313
22.8,0.050030531074985105,0.05225367564058222,0.05225367564058217,0.05003053107498507
22.919999999999998,0.004316249211084568,0.09674788211708997,0.09674788211708993,0.004316249211084559
23.04,0.012274637530960602,0.08758397181937208,0.08758397181937201,0.012274637530960607
23.16,0.06288998092102466,0.0357774862637691,0.035777486263769066,0.06288998092102463
23.279999999999998,0.09687034928586238,0.0006201840191652232,0.0006201840191652231,0.09687034928586238
23.4,0.07526934837697528,0.021058289853546585,0.02105828985354657,0.07526934837697526
23.52,0.023326376521693285,0.07185223798068302,0.07185223798068295,0.02332637652169327
23.64,0.00022078342045712824,0.09382251323873134,0.09382251323873127,0.00022078342045712967
23.759999999999998,0.03091802370190124,0.0620034975113259,0.062003497511325875,0.03091802370190125
23.88,0.07856905757869315,0.013244069048196562,0.013244069048196555,0.07856905757869315
24.0,0.08791209062575825,0.0028058626636821176,0.002805862663682117,0.0879120906257582
24.119999999999997,0.048599656196467174,0.04103618729755893,0.041036187297558896,0.04859965619646714
24.24,0.005909319248750105,0.08265732216621638,0.08265732216621632,0.005909319248750094
24.36,0.007896475644786535,0.07961371744052785,0.07961371744052782,0.007896475644786538
24.48,0.050639083811760716,0.03582726256292427,0.03582726256292426,0.050639083811760716
24.599999999999998,0.0839336544706307,0.0015012964967174099,0.0015012964967174092,0.0839336544706307
24.72,0.06952663484574303,0.01488922349483984,0.014889223494839825,0.06952663484574298
24.84,0.024365286731585997,0.05904363501170393,0.0590436350117039,0.024365286731585972
24.96,1.771822233963855e-06,0.08241222435262532,0.08241222435262527,1.7718222339637263e-06
25.08,0.023103647721915577,0.05832729064237437,0.05832729064237432,0.023103647721915584
25.2,0.06569496914351912,0.01476463760603927,0.014764637606039263,0.06569496914351912
25.32,0.0782899841426286,0.0012098773146050252,0.0012098773146050244,0.07828998414262855
25.439999999999998,0.04672026345262636,0.03183130082970878,0.03183130082970875,0.04672026345262633
25.56,0.007421437202550778,0.07019314146588025,0.07019314146588022,0.007421437202550768
25.68,0.004767612732060129,0.07192115695591368,0.07192115695591363,0.004767612732060135
25.8,0.04038321594307612,0.03539078807979437,0.03539078807979436,0.04038321594307612
25.919999999999998,0.07230802052856408,0.0025621294167204947,0.002562129416720494,0.07230802052856408
26.04,0.06378336820928442,0.010193709089382625,0.010193709089382616,0.06378336820928442
26.16,0.024961829592889815,0.04813282788612365,0.04813282788612363,0.02496182959288979
26.279999999999998,0.0002405604303266946,0.0719822029860184,0.07198220298601835,0.00024056043032669305
26.4,0.01692308658062489,0.054438182975785294,0.05443818297578524,0.016923086580624896
26.52,0.05455189600416515,0.015958155838439084,0.01595815583843907,0.054551896004165136
26.64,0.0693226006311285,0.00034638706697712337,0.0003463870669771232,0.06932260063112847
26.759999999999998,0.04448898035075904,0.02434897565746506,0.024348975657465032,0.04448898035075902
26.88,0.00877923697634306,0.05923760012661726,0.05923760012661722,0.00877923697634305
27.0,0.0026234842318890094,0.06458202850788396,0.06458202850788393,0.002623484231889012
27.119999999999997,0.031864802120046415,0.034539063966505495,0.03453906396650548,0.03186480212004643
27.24,0.06192967684424634,0.0036821048605473416,0.0036821048605473403,0.06192967684424633
27.36,0.05813267491375212,0.006696470619226572,0.00669647061922657,0.05813267491375209
27.48,0.02515269118162924,0.03890315368851647,0.03890315368851644,0.025152691181629223
27.599999999999998,0.0007745846486431361,0.06251718371101994,0.06251718371101991,0.0007745846486431338
27.72,0.012103079448783477,0.05043372652440948,0.05043372652440945,0.012103079448783484
27.84,0.04496951993075492,0.016821329064092127,0.01682132906409212,0.0449695199307549
27.959999999999997,0.0610351759382189,1.8614067312624745e-05,1.861406731262473e-05,0.06103517593821889
28.08,0.041995640562502747,0.01832988230497549,0.018329882304975478,0.041995640562502747
28.2,0.009936948170170642,0.04966899453879022,0.0496689945387902,0.009936948170170634
28.32,0.0012427355549229772,0.05765221035427017,0.05765221035427013,0.0012427355549229798
28.439999999999998,0.02484883121684978,0.03334359886655753,0.033343598866557515,0.02484883121684978
28.56,0.05272470821782354,0.00477358585028696,0.004773585850286956,0.05272470821782352
28.68,0.05265011888757318,0.0041623190189438285,0.004162319018943827,0.05265011888757316
28.799999999999997,0.02498255533914976,0.03115220749500469,0.031152207495004684,0.024982555339149733
28.919999999999998,0.0014777924184805218,0.05398737884616075,0.05398737884616072,0.001477792418480518
29.04,0.008405675035309314,0.04639789174032522,0.046397891740325194,0.008405675035309318
29.16,0.03678383602686764,0.017366018068076812,0.017366018068076805,0.036783836026867626
29.279999999999998,0.053435980518791164,6.795856802433138e-05,6.795856802433132e-05,0.053435980518791136
29.4,0.03932176212167526,0.013543966616694996,0.013543966616694993,0.03932176212167524
29.52,0.01087031802804935,0.04136481311816642,0.041364813118166394,0.010870318028049341
29.64,0.0004419502858190131,0.051170105217390065,0.05117010521739001,0.0004419502858190145
29.759999999999998,0.01912272824765604,0.03187368383772487,0.03187368383772485,0.019122728247656047
29.88,0.044612471185497535,0.005775641053517702,0.005775641053517696,0.044612471185497514
30.0,0.04739508626602321,0.002391982101859842,0.002391982101859841,0.0473950862660232
30.119999999999997,0.024500344365563795,0.024692849555064546,0.024692849555064535,0.024500344365563788
30.24,0.002254575307942294,0.04635182807036212,0.046351828070362096,0.00225457530794229
30.36,0.005625267399269811,0.04240134484278942,0.0424013448427894,0.005625267399269813
30.48,0.029839064327963207,0.017614672693004103,0.017614672693004096,0.0298390643279632
30.599999999999998,0.04651930524471665,0.0003683899752901991,0.00036838997529019864,0.04651930524471665
30.72,0.036539691534674144,0.009788713793506263,0.009788713793506258,0.036539691534674124
30.84,0.011571504354249288,0.03420428245252778,0.034204282452527754,0.011571504354249277
30.959999999999997,7.074777014250938e-05,0.04515901230763234,0.04515901230763232,7.074777014250996e-05
31.08,0.014495791276389785,0.030194455235991437,0.03019445523599142,0.014495791276389787
31.2,0.03750848567308152,0.006648682746628983,0.006648682746628976,0.03750848567308151
31.32,0.04241235349305862,0.001218095542537524,0.001218095542537524,0.0424123534930586
31.439999999999998,0.023756321618203156,0.019353690893333577,0.019353690893333577,0.02375632161820314
31.56,0.0030344366835020242,0.0395613472202714,0.03956134722027138,0.0030344366835020203
31.68,0.0035855994660896695,0.038502089696408455,0.038502089696408434,0.0035855994660896726
31.799999999999997,0.023989003762459733,0.01759665135873037,0.017596651358730356,0.023989003762459726
31.919999999999998,0.04026819809274834,0.0008214113933315264,0.0008214113933315262,0.04026819809274834
32.04,0.03371226803541222,0.006887212790326622,0.006887212790326617,0.0337122680354122
32.16,0.012044830000863772,0.028070368559929185,0.028070368559929164,0.012044830000863763
32.28,7.2752713938388205e-06,0.03962941768236534,0.03962941768236532,7.275271393838635e-06
32.4,0.010798295959127423,0.0283655991398759,0.028365599139875883,0.010798295959127426
32.519999999999996,0.031326838737847425,0.007369898174969811,0.007369898174969803,0.03132683873784742
32.64,0.03773374472890711,0.0005014063947077648,0.0005014063947077644,0.037733744728907094
32.76,0.02279991704413068,0.014979154218114297,0.01497915421811429,0.022799917044130674
32.879999999999995,0.003767348369628895,0.03356108328279051,0.033561083282790484,0.0037673483696288902
33.0,0.002136805531569646,0.03474636186968593,0.03474636186968591,0.002136805531569647
33.12,0.0190979122935862,0.017345302096345782,0.017345302096345768,0.0190979122935862
33.24,0.03465692928051563,0.0013515799839390573,0.0013515799839390569,0.03465692928051563
33.36,0.03089288453014002,0.004686104896394494,0.004686104896394491,0.03089288453014
33.48,0.012303294791598078,0.022851298232974455,0.022851298232974448,0.01230329479159807
33.6,0.0001541056545166536,0.034581153290236845,0.03458115329023682,0.0001541056545166528
33.72,0.007880356553810258,0.02644057024843508,0.02644057024843506,0.00788035655381026
33.839999999999996,0.02598214241470029,0.00792939451780326,0.007929394517803253,0.02598214241470029
33.96,0.033379805561979566,0.00012722482069986546,0.00012722482069986533,0.033379805561979545
34.08,0.02167815219797494,0.011429196705155938,0.011429196705155934,0.021678152197974924
34.199999999999996,0.004419742604261996,0.02829269233477216,0.02829269233477214,0.00441974260426199
34.32,0.0011525479543629592,0.031169683667733004,0.031169683667732984,0.0011525479543629611
34.44,0.015040990959012124,0.016895691803352344,0.016895691803352323,0.015040990959012124
34.56,0.029653175863054552,0.0019025569770830335,0.0019025569770830322,0.029653175863054545
34.68,0.02812584182506496,0.003053485172903326,0.003053485172903323,0.028125841825064942
34.8,0.012365747215038215,0.018441663817726595,0.01844166381772659,0.012365747215038204
34.92,0.00043454015750470787,0.030005391230480787,0.03000539123048077,0.00043454015750470657
35.04,0.0056106190878008385,0.024466216058125687,0.02446621605812567,0.005610619087800841
35.16,0.021391090479162142,0.008326979540939436,0.008326979540939429,0.021391090479162142
35.28,0.02936143785796307,2.146489749510263e-06,2.146489749510263e-06,0.029361437857963052
35.4,0.02043455614207146,0.008578770940138742,0.008578770940138739,0.020434556142071448
35.519999999999996,0.004971083725251458,0.02369616406069147,0.023696164060691454,0.004971083725251454
35.64,0.0005272893191008855,0.02779800730379316,0.02779800730379314,0.0005272893191008865
35.76,0.011704542706989651,0.01628288164451556,0.016282881644515548,0.011704542706989654
35.879999999999995,0.025219927178946264,0.0024336551386392527,0.0024336551386392514,0.025219927178946257
36.0,0.02544691055680817,0.0018768118904969823,0.001876811890496981,0.02544691055680816
36.12,0.01225462547774326,0.014743171762529568,0.014743171762529554,0.012254625477743251
36.24,0.0007893069056120015,0.0258864528570835,0.02588645285708348,0.000789306905612
36.36,0.0038748502086891875,0.02248271343193077,0.022482713431930756,0.003874850208689189
36.48,0.017473659795137753,0.008569503258117,0.00856950325811699,0.017473659795137753
36.6,0.025681455502185382,5.1057224186606456e-05,5.105722418660643e-05,0.025681455502185375
36.72,0.01910847760045422,0.006317090325333627,0.006317090325333623,0.01910847760045422
36.839999999999996,0.0054109634420624044,0.019711321008858203,0.01971132100885819,0.005410963442062398
36.96,0.000173729468478453,0.024648889159947344,0.024648889159947326,0.0001737294684784537
37.08,0.008985869754267291,0.015540657551639888,0.015540657551639877,0.008985869754267295
37.199999999999996,0.02131712031695785,0.0029168475287448177,0.0029168475287448168,0.021317120316957844
37.32,0.022884030940158413,0.001060867178585992,0.0010608671785859915,0.022884030940158395
37.44,0.01199418520668834,0.011665091291803901,0.01166509129180389,0.011994185206688329
37.559999999999995,0.001173639070521374,0.022203422784417916,0.022203422784417903,0.0011736390705213721
37.68,0.002574474157398062,0.02052373939129113,0.020523739391291117,0.0025744741573980627
37.8,0.014154001280591716,0.008668690144512305,0.008668690144512298,0.014154001280591716
37.92,0.022336033123326077,0.0002144226851957667,0.00021442268519576653,0.02233603312332607
38.04,0.017734711712945904,0.004546755783597585,0.004546755783597583,0.017734711712945904
38.16,0.005736664375284742,0.016279023379102465,0.01627902337910245,0.005736664375284736
38.28,2.0426799608414225e-05,0.021732651509702397,0.02173265150970239,2.0426799608414445e-05
38.4,0.00679296594219266,0.014700635402907824,0.014700635402907817,0.006792965942192662
38.519999999999996,0.017903020386348018,0.0033341991102769394,0.0033341991102769364,0.017903020386348018
38.64,0.020458094127707792,0.0005258017167472459,0.0005258017167472454,0.020458094127707785
38.76,0.011609138955782911,0.009124454953764164,0.009124454953764157,0.011609138955782902
38.879999999999995,0.0015547116680573246,0.018931565979932577,0.018931565979932563,0.0015547116680573224
39.0,0.001625100341680252,0.01861681110413424,0.018616811104134226,0.0016251003416802535
39.12,0.011361063777037493,0.008639396336827984,0.00863939633682798,0.011361063777037496
39.24,0.019316029935641955,0.0004458589470918478,0.00044585894709184737,0.019316029935641955
39.36,0.016343371631447102,0.0031827917663028605,0.0031827917663028588,0.016343371631447102
39.48,0.005951138454220021,0.013342111259816759,0.013342111259816748,0.0059511384542200165
39.6,9.61493006814391e-06,0.019053499361553147,0.01905349936155313,9.614930068143764e-06
39.72,0.005044053461253292,0.013791670529351737,0.01379167052935173,0.005044053461253297
39.839999999999996,0.014935364194794168,0.003675681871597539,0.0036756818715975364,0.014935364194794161
39.96,0.01818376078112784,0.00020528738384411875,0.00020528738384411867,0.01818376078112784
40.08,0.011123640480771609,0.007046057837492817,0.007046057837492813,0.011123640480771604
