detuning_over_kappa,response_amplitude
-3.16875,0.15586252578145807
-3.1624999999999996,0.15616304985166896
-3.15625,0.15646472049533244
-3.15,0.1567675442007084
-3.14375,0.15707152750442135
-3.1375,0.1573766769919054
-3.1312499999999996,0.15768299929785376
-3.125,0.15799050110667284
-3.11875,0.158299189152942
-3.1125,0.15860907022187754
-3.10625,0.15892015114980237
-3.0999999999999996,0.15923243882462054
-3.09375,0.1595459401862968
-3.0875,0.15986066222734216
-3.08125,0.16017661199330369
-3.075,0.16049379658326068
-3.0687499999999996,0.1608122231503259
-3.0625,0.16113189890215215
-3.05625,0.16145283110144507
-3.05,0.16177502706648095
-3.04375,0.16209849417163058
-3.0374999999999996,0.16242323984788928
-3.03125,0.162749271583412
-3.025,0.16307659692405538
-3.01875,0.16340522347392505
-3.0125,0.16373515889592952
-3.0062499999999996,0.16406641091234014
-3.0,0.1643989873053573
-2.99375,0.16473289591768317
-2.9875,0.16506814465310068
-2.9812499999999997,0.1654047414770593
-2.975,0.16574269441726702
-2.96875,0.16608201156428956
-2.9625,0.166422701072156
-2.95625,0.16676477115897137
-2.9499999999999997,0.16710823010753623
-2.94375,0.1674530862659735
-2.9375,0.16779934804836205
-2.93125,0.16814702393537787
-2.925,0.16849612247494236
-2.9187499999999997,0.16884665228287837
-2.9125,0.1691986220435732
-2.90625,0.16955204051065
-2.9,0.1699069165076462
-2.89375,0.17026325892870023
-2.8874999999999997,0.17062107673924584
-2.88125,0.17098037897671484
-2.875,0.17134117475124774
-2.86875,0.17170347324641252
-2.8625,0.1720672837199321
-2.8562499999999997,0.17243261550442013
-2.85,0.17279947800812526
-2.84375,0.17316788071568423
-2.8375,0.1735378331888838
-2.83125,0.17390934506743166
-2.8249999999999997,0.17428242606973599
-2.81875,0.17465708599369487
-2.8125,0.17503333471749452
-2.80625,0.17541118220041696
-2.8,0.1757906384836575
-2.7937499999999997,0.17617171369115162
-2.7875,0.1765544180304118
-2.78125,0.17693876179337437
-2.775,0.17732475535725634
-2.76875,0.17771240918542225
-2.7624999999999997,0.17810173382826172
-2.75625,0.17849273992407735
-2.75,0.17888543819998318
-2.74375,0.17927983947281398
-2.7375,0.17967595465004543
-2.7312499999999997,0.18007379473072552
-2.725,0.18047337080641687
-2.71875,0.1808746940621509
-2.7125,0.1812777757773929
-2.70625,0.18168262732701956
-2.6999999999999997,0.18208926018230745
-2.69375,0.1824976859119344
-2.6875,0.18290791618299246
-2.68125,0.1833199627620135
-2.675,0.18373383751600714
-2.6687499999999997,0.1841495524135115
-2.6625,0.1845671195256568
-2.65625,0.184986551027242
-2.65,0.18540785919782468
-2.64375,0.18583105642282416
-2.6374999999999997,0.18625615519463848
-2.63125,0.18668316811377503
-2.625,0.1871121078899952
-2.61875,0.18754298734347308
-2.6125,0.18797581940596875
-2.6062499999999997,0.18841061712201593
-2.5999999999999996,0.1888473936501245
-2.59375,0.18928616226399808
-2.5875,0.1897269363537667
-2.58125,0.1901697294272348
-2.5749999999999997,0.19061455511114522
-2.5687499999999996,0.19106142715245847
-2.5625,0.19151035941964858
-2.55625,0.19196136590401502
-2.55,0.19241446072101123
-2.5437499999999997,0.1928696581115897
-2.5374999999999996,0.19332697244356434
-2.53125,0.19378641821298997
-2.525,0.19424801004555942
-2.51875,0.19471176269801785
-2.5124999999999997,0.19517769105959593
-2.5062499999999996,0.19564581015346047
-2.5,0.19611613513818404
-2.49375,0.1965886813092332
-2.4875,0.19706346410047587
-2.4812499999999997,0.19754049908570753
-2.4749999999999996,0.19801980198019803
-2.46875,0.19850138864225716
-2.4625,0.1989852750748212
-2.45625,0.1994714774270593
-2.4499999999999997,0.1999600119960014
-2.4437499999999996,0.20045089522818624
-2.4375,0.20094414372133132
-2.43125,0.20143977422602471
-2.425,0.2019378036474381
-2.4187499999999997,0.20243824904706298
-2.4124999999999996,0.20294112764446862
-2.40625,0.2034464568190837
-2.4,0.20395425411200108
-2.39375,0.20446453722780553
-2.3874999999999997,0.20497732403642657
-2.3812499999999996,0.2054926325750145
-2.375,0.2060104810498419
-2.36875,0.2065308878382298
-2.3625,0.20705387149049934
-2.3562499999999997,0.20757945073194906
-2.3499999999999996,0.20810764446485866
-2.34375,0.20863847177051892
-2.3375,0.20917195191128907
-2.33125,0.2097081043326806
-2.3249999999999997,0.2102469486654698
-2.3187499999999996,0.21078850472783767
-2.3125,0.21133279252753887
-2.30625,0.21187983226409943
-2.3,0.2124296443310437
-2.2937499999999997,0.21298224931815146
-2.2874999999999996,0.21353766801374505
-2.28125,0.2140959214070074
-2.275,0.21465703069033118
-2.26875,0.21522101726169934
-2.2624999999999997,0.2157879027270983
-2.2562499999999996,0.21635770890296313
-2.25,0.21693045781865616
-2.24375,0.21750617171897935
-2.2375,0.21808487306671992
-2.2312499999999997,0.21866658454523147
-2.2249999999999996,0.2192513290610496
-2.21875,0.2198391297465435
-2.2125,0.22043000996260317
-2.20625,0.22102399330136407
-2.1999999999999997,0.22162110358896814
-2.1937499999999996,0.22222136488836336
-2.1875,0.22282480150214112
-2.18125,0.22343143797541276
-2.175,0.22404129909872567
-2.1687499999999997,0.22465440991101915
-2.1624999999999996,0.2252707957026213
-2.15625,0.22589048201828701
-2.15,0.2265134946602783
-2.14375,0.22713985969148603
-2.1374999999999997,0.2277696034385966
-2.1312499999999996,0.22840275249530057
-2.125,0.2290393337255473
-2.11875,0.2296793742668439
-2.1125,0.23032290153360002
-2.1062499999999997,0.2309699432205197
-2.0999999999999996,0.23162052730603977
-2.09375,0.23227468205581653
-2.0875,0.23293243602626124
-2.08125,0.23359381806812432
-2.0749999999999997,0.23425885733013027
-2.0687499999999996,0.2349275832626633
-2.0625,0.23560002562150417
-2.05625,0.23627621447162014
-2.05,0.23695618019100725
-2.0437499999999997,0.23763995347458713
-2.0374999999999996,0.23832756533815852
-2.03125,0.23901904712240393
-2.025,0.23971443049695335
-2.01875,0.24041374746450458
-2.0124999999999997,0.24111703036500218
-2.0062499999999996,0.24182431187987474
-2.0,0.24253562503633297
-1.99375,0.2432510032117274
-1.9874999999999998,0.24397048013796835
-1.9812499999999997,0.24469408990600838
-1.9749999999999996,0.2454218669703881
-1.96875,0.24615384615384617
-1.9625,0.24689006265199528
-1.9562499999999998,0.24763055203806353
-1.9499999999999997,0.24837535026770388
-1.9437499999999996,0.24912449368387135
-1.9375,0.2498780190217697
-1.93125,0.25063596341386873
-1.9249999999999998,0.25139836439499197
-1.9187499999999997,0.25216525990747757
-1.9124999999999996,0.2529366883064122
-1.90625,0.2537126883649394
-1.9,0.2544932992796438
-1.8937499999999998,0.2552785606760114
-1.8874999999999997,0.2560685126139679
-1.8812499999999996,0.256863195593496
-1.875,0.25766265056033233
-1.86875,0.25846691891174584
-1.8624999999999998,0.2592760425023979
-1.8562499999999997,0.26009006365028653
-1.8499999999999996,0.26090902514277475
-1.84375,0.26173297024270464
-1.8375,0.26256194269459904
-1.8312499999999998,0.2633959867309505
-1.8249999999999997,0.2642351470786003
-1.8187499999999996,0.2650794689652082
-1.8125,0.26592899812581344
-1.80625,0.26678378080948995
-1.7999999999999998,0.2676438637860946
-1.7937499999999997,0.2685092943531126
-1.7874999999999996,0.26938012034259884
-1.78125,0.2702563901282179
-1.775,0.27113815263238417
-1.7687499999999998,0.2720254573335017
-1.7624999999999997,0.2729183542733074
-1.7562499999999996,0.27381689406431736
-1.75,0.27472112789737807
-1.74375,0.27563110754932385
-1.7374999999999998,0.27654688539074224
-1.7312499999999997,0.2774685143938476
-1.7249999999999996,0.27839604814046603
-1.71875,0.27932954083013106
-1.7125,0.2802690472882931
-1.7062499999999998,0.2812146229746428
-1.6999999999999997,0.2821663239915502
-1.6937499999999996,0.28312420709262154
-1.6875,0.284088329691374
-1.68125,0.2850587498700307
-1.6749999999999998,0.28603552638843677
-1.6687499999999997,0.2870187186930978
-1.6624999999999996,0.2880083869263428
-1.65625,0.2890045919356118
-1.65,0.2900073952828708
-1.6437499999999998,0.29101685925415355
-1.6374999999999997,0.29203304686923354
-1.6312499999999996,0.2930560218914264
-1.625,0.2940858488375231
-1.61875,0.29512259298785787
-1.6124999999999998,0.29616632039650864
-1.6062499999999997,0.29721709790163403
-1.5999999999999996,0.29827499313594685
-1.59375,0.29934007453732486
-1.5875,0.30041241135956126
-1.5812499999999998,0.3014920736832544
-1.5749999999999997,0.302579132426839
-1.5687499999999996,0.3036736593577589
-1.5625,0.3047757271037837
-1.55625,0.30588540916446855
-1.5499999999999998,0.30700277992275843
-1.5437499999999997,0.3081279146567387
-1.5374999999999996,0.30926088955153197
-1.53125,0.31040178171134053
-1.525,0.31155066917163865
-1.5187499999999998,0.3127076309115101
-1.5124999999999997,0.31387274686613686
-1.5062499999999996,0.3150460979394345
-1.5,0.31622776601683794
-1.49375,0.3174178339782361
-1.4874999999999998,0.31861638571105527
-1.4812499999999997,0.3198235061234926
-1.4749999999999996,0.321039281157898
-1.46875,0.3222637978043043
-1.4625,0.3234971441141075
-1.4562499999999998,0.3247394092138919
-1.4499999999999997,0.3259906833194043
-1.4437499999999996,0.32725105774967306
-1.4375,0.3285206249412727
-1.43125,0.3297994784627315
-1.4249999999999998,0.331087713029081
-1.4187499999999997,0.3323854245165466
-1.4124999999999996,0.3336927099773764
-1.40625,0.33500966765480555
-1.4,0.3363363969981562
-1.3937499999999998,0.3376729986780672
-1.3874999999999997,0.33901957460185256
-1.3812499999999996,0.3403762279289857
-1.375,0.3417430630867044
-1.36875,0.34312018578573455
-1.3624999999999998,0.34450770303612616
-1.3562499999999997,0.3459057231631993
-1.3499999999999996,0.34731435582359405
-1.34375,0.34873371202141834
-1.3375,0.3501639041244901
-1.3312499999999998,0.35160504588066466
-1.3249999999999997,0.3530572524342424
-1.3187499999999996,0.35452064034245057
-1.3125,0.3559953275919878
-1.30625,0.3574814336156279
-1.2999999999999998,0.3589790793088691
-1.2937499999999997,0.3604883870466233
-1.2874999999999996,0.3620094806999332
-1.28125,0.36354248565270647
-1.275,0.3650875288184562
-1.2687499999999998,0.3666447386570347
-1.2624999999999997,0.3682142451913475
-1.2562499999999996,0.36979618002403486
-1.25,0.3713906763541037
-1.24375,0.3729978689934967
-1.2374999999999998,0.3746178943835794
-1.2312499999999997,0.37625089061153016
-1.2249999999999996,0.37789699742661176
-1.21875,0.379556356256306
-1.2125,0.38122911022229045
-1.2062499999999998,0.3829154041562334
-1.1999999999999997,0.3846153846153847
-1.1937499999999996,0.38632919989793746
-1.1875,0.38805700005813276
-1.18125,0.3897989369210808
-1.1749999999999998,0.3915551640972675
-1.1687499999999997,0.39332583699671614
-1.1624999999999996,0.39511111284277106
-1.15625,0.39691115068546706
-1.15,0.39872611141445
-1.1437499999999998,0.40055615777140646
-1.1374999999999997,0.4024014543619646
-1.1312499999999996,0.4042621676670209
-1.125,0.40613846605344767
-1.11875,0.40803051978413357
-1.1124999999999998,0.40993850102730567
-1.1062499999999997,0.4118625838650798
-1.0999999999999996,0.4138029443011841
-1.09375,0.4157597602677944
-1.0875,0.4177332116314214
-1.0812499999999998,0.41972348019778155
-1.0749999999999997,0.42173074971558483
-1.0687499999999996,0.42375520587916554
-1.0625,0.4257970363298796
-1.05625,0.427856430656189
-1.0499999999999998,0.42993358039234786
-1.0437499999999997,0.43202867901560127
-1.0374999999999996,0.4341419219418056
-1.03125,0.43627350651936947
-1.025,0.43842363202141443
-1.0187499999999998,0.44059249963604635
-1.0124999999999997,0.4427803124546242
-1.0062499999999996,0.4449872754579078
-1.0,0.4472135954999579
-0.9937499999999995,0.44945948128966046
-0.9874999999999998,0.4517251433697311
-0.9812500000000002,0.4540107940930658
-0.9749999999999996,0.45631664759627555
-0.96875,0.45864291977025223
-0.9624999999999995,0.4609898282276015
-0.9562499999999998,0.46335759226675927
-0.9500000000000002,0.46574643283262224
-0.9437499999999996,0.46815657247348896
-0.9375,0.47058823529411764
-0.9312499999999995,0.47304164690469286
-0.9249999999999998,0.47551703436547416
-0.9187500000000002,0.4780146261269059
-0.9124999999999996,0.48053465196494183
-0.90625,0.4830773429113347
-0.8999999999999995,0.48564293117863233
-0.8937499999999998,0.4882316500795976
-0.8875000000000002,0.49084373394077596
-0.8812499999999996,0.4934794180099018
-0.875,0.49613893835683387
-0.8687499999999995,0.49882253176769903
-0.8624999999999998,0.5015304356318923
-0.8562500000000002,0.5042628878215895
-0.8499999999999996,0.507020126563394
-0.84375,0.5098023903017329
-0.8374999999999995,0.5126099175536059
-0.8312499999999998,0.5154429467542567
-0.8250000000000002,0.5183017160933442
-0.8187499999999996,0.5211864633411466
-0.8125,0.5240974256643347
-0.8062499999999995,0.5270348394308226
-0.7999999999999998,0.52999894000318
-0.7937500000000002,0.5329899615200873
-0.7874999999999996,0.5360081366652725
-0.78125,0.5390536964233673
-0.7749999999999995,0.5421268698220933
-0.7687499999999998,0.5452278836601584
-0.7625000000000002,0.5483569622202408
-0.7562499999999996,0.5515143269663983
-0.75,0.5547001962252291
-0.7437499999999995,0.5579147848500895
-0.7374999999999998,0.5611583038676399
-0.7312500000000002,0.5644309601059889
-0.7249999999999996,0.5677329558036597
-0.71875,0.5710644881985998
-0.7124999999999995,0.5744257490964304
-0.7062499999999998,0.5778169244170984
-0.7000000000000002,0.5812381937190964
-0.6937499999999996,0.5846897297003714
-0.6875,0.5881716976750462
-0.6812499999999995,0.5916842550250507
-0.6749999999999998,0.5952275506257376
-0.6687500000000002,0.5988017242445622
-0.6624999999999996,0.6024069059118724
-0.65625,0.6060432152628562
-0.6499999999999995,0.6097107608496927
-0.6437499999999998,0.613409639422925
-0.6375000000000002,0.6171399351811016
-0.6312499999999996,0.620901718987707
-0.625,0.6246950475544243
-0.6187499999999995,0.6285199625897862
-0.6124999999999998,0.6323764899122608
-0.6062500000000002,0.6362646385268764
-0.5999999999999996,0.64018439966448
-0.59375,0.6441357457827797
-0.5874999999999995,0.6481186295283584
-0.5812499999999998,0.6521329826588794
-0.5750000000000002,0.6561787149247866
-0.5687499999999996,0.6602557129098393
-0.5625,0.6643638388299198
-0.5562499999999995,0.6685029292896347
-0.5499999999999998,0.6726727939963126
-0.5437500000000002,0.6768732144311413
-0.5374999999999996,0.6811039424772874
-0.53125,0.685364699004991
-0.5249999999999995,0.6896551724137935
-0.5187499999999998,0.6939750171322036
-0.5125000000000002,0.6983238520753273
-0.5062499999999996,0.7027012590611683
-0.5,0.7071067811865475
-0.49374999999999947,0.7115399211638497
-0.4874999999999998,0.7160001396200409
-0.4812500000000002,0.7204868533597419
-0.47499999999999964,0.7249994335944141
-0.46875,0.7295372041400852
-0.46249999999999947,0.734099439586408
-0.4562499999999998,0.7386853634402121
-0.4500000000000002,0.7432941462471663
-0.44374999999999964,0.7479249036955817
-0.4375,0.7525766947068778
-0.43124999999999947,0.7572485195177344
-0.4249999999999998,0.7619393177594596
-0.4187500000000002,0.7666479665406889
-0.41249999999999964,0.7713732785400775
-0.40625,0.7761140001162655
-0.39999999999999947,0.7808688094430307
-0.3937499999999998,0.7856363146781561
-0.3875000000000002,0.7904150521752435
-0.38124999999999964,0.7952034847483467
-0.375,0.8
-0.36874999999999947,0.8048029087239296
-0.3624999999999998,0.8096104433943877
-0.3562500000000002,0.8144207567547994
-0.34999999999999964,0.8192319205190408
-0.34375,0.8240419241993676
-0.33749999999999947,0.8288486740756486
-0.3312499999999998,0.8336499923211392
-0.3250000000000002,0.8384436163006369
-0.31874999999999964,0.8432271980573247
-0.3125,0.847998304005088
-0.30624999999999947,0.852754414843451
-0.2999999999999998,0.8574929257125443
-0.2937500000000002,0.8622111466057284
-0.28749999999999964,0.8669063030575355
-0.28125,0.8715755371245493
-0.27499999999999947,0.8762159086766473
-0.2687499999999998,0.8808243970156512
-0.2625000000000002,0.8853979028379433
-0.25624999999999964,0.889933250556876
-0.25,0.8944271909999159
-0.24374999999999947,0.8988764044943823
-0.23749999999999982,0.9032775043542899
-0.23125000000000018,0.9076270407793148
-0.22499999999999964,0.9119215051751067
-0.21875,0.9161573349021892
-0.21249999999999947,0.920330918458475
-0.20624999999999982,0.9244386010979275
-0.1999999999999993,0.9284766908852597
-0.19374999999999964,0.9324414651836068
-0.1875,0.9363291775690445
-0.18124999999999947,0.9401360651624832
-0.17499999999999982,0.9438583563660174
-0.1687499999999993,0.9474922789871996
-0.16249999999999964,0.9510340687309483
-0.15625,0.9544799780350297
-0.14999999999999947,0.9578262852211515
-0.14374999999999982,0.9610693039298834
-0.1374999999999993,0.9642053928037907
-0.13124999999999964,0.9672309653794341
-0.125,0.9701425001453319
-0.11874999999999947,0.9729365507195609
-0.11249999999999982,0.9756097560975611
-0.10624999999999929,0.9781588509178576
-0.09999999999999964,0.9805806756909203
-0.09375,0.9828721869343219
-0.08749999999999947,0.9850304671557044
-0.08124999999999982,0.9870527346239429
-0.07499999999999929,0.9889363528682977
-0.06874999999999964,0.9906788398452958
-0.0625,0.9922778767136677
-0.05624999999999947,0.9937313161588018
-0.04999999999999982,0.9950371902099893
-0.04374999999999929,0.9961937174961132
-0.037499999999999645,0.9971993098884564
-0.03125,0.9980525784828885
-0.024999999999999467,0.9987523388778446
-0.018749999999999822,0.9992976157091807
-0.01249999999999929,0.9996876464081228
-0.006249999999999645,0.9999218841540815
0.0,1.0
0.006250000000000533,0.9999218841540815
0.012500000000000178,0.9996876464081226
0.01875000000000071,0.9992976157091807
0.025000000000000355,0.9987523388778446
0.03125,0.9980525784828885
0.03750000000000053,0.9971993098884562
0.04375000000000018,0.996193717496113
0.05000000000000071,0.995037190209989
0.056250000000000355,0.9937313161588016
0.0625,0.9922778767136677
0.06875000000000053,0.9906788398452956
0.07500000000000018,0.9889363528682973
0.08125000000000071,0.9870527346239427
0.08750000000000036,0.985030467155704
0.09375,0.9828721869343219
0.10000000000000053,0.9805806756909199
0.10625000000000018,0.9781588509178571
0.11250000000000071,0.9756097560975606
0.11875000000000036,0.9729365507195604
0.125,0.9701425001453319
0.13125000000000053,0.9672309653794338
0.13750000000000018,0.9642053928037903
0.1437500000000007,0.9610693039298831
0.15000000000000036,0.9578262852211511
0.15625,0.9544799780350297
0.16250000000000053,0.9510340687309479
0.16875000000000018,0.9474922789871989
0.1750000000000007,0.943858356366017
0.18125000000000036,0.9401360651624827
0.1875,0.9363291775690445
0.19375000000000053,0.9324414651836062
0.20000000000000018,0.9284766908852592
0.2062500000000007,0.9244386010979272
0.21250000000000036,0.9203309184584745
0.21875,0.9161573349021892
0.22500000000000053,0.911921505175106
0.23125000000000018,0.9076270407793148
0.2375000000000007,0.9032775043542893
0.24375000000000036,0.8988764044943818
0.25,0.8944271909999159
0.25625000000000053,0.8899332505568753
0.2625000000000002,0.8853979028379433
0.2687500000000007,0.8808243970156505
0.27500000000000036,0.8762159086766469
0.28125,0.8715755371245493
0.28750000000000053,0.8669063030575348
0.2937500000000002,0.8622111466057284
0.3000000000000007,0.8574929257125437
0.30625000000000036,0.8527544148434504
0.3125,0.847998304005088
0.31875000000000053,0.843227198057324
