t_us,P00,P01,P11,phi00,phi01,phi11,omega1p_MHz,omega2p_MHz,delta1_MHz,delta2_MHz
0.0325,0.9251235220355,0.8533505243984894,0.7871468235460829,0.0812730340109189,0.19456105309895833,0.3078273510752836,176.73498386115065,210.51726733708537,-4.03,-2.0
0.033125,0.9194339826589775,0.8416943542127661,0.7705300843055367,0.0853571014328729,0.2059968433110777,0.3266071087058857,179.02420223267086,215.091619079607,-4.03,-2.0
0.03375,0.9135363221436026,0.8295437226816796,0.753278033187802,0.08944249847892882,0.21767347135936888,0.3458647777104593,181.2191926906902,219.6739376714215,-4.03,-2.0
0.034375,0.9074379160952212,0.8169071269510256,0.7354157337912794,0.0935183459658071,0.22957744234647892,0.3655835853657359,183.3278504667111,224.27183668206703,-4.03,-2.0
0.035,0.9011467956661472,0.8037946045328993,0.7169716168225899,0.09757406959047232,0.24169537325792545,0.38574652484662053,185.35866761401167,228.89304762751595,-4.03,-2.0
0.035625000000000004,0.8946715725636698,0.7902176745153158,0.6979774209482951,0.10159946476478421,0.2540140370728592,0.4063363494233516,187.3206734002181,233.5453349340221,-4.03,-2.0
0.03625,0.8880213631674796,0.7761892840887232,0.6784681336884116,0.10558475411024482,0.26652038473509077,0.42733552539276465,189.2233719059517,238.2364098047427,-4.03,-2.0
0.036875,0.8812057126357065,0.7617237613278323,0.6584819315252941,0.10952063726535988,0.27920154254838536,0.4487261388406347,191.07667721060662,242.97384359169737,-4.03,-2.0
0.0375,0.8742345198653249,0.7468367747892929,0.6380601175004506,0.1133983330468511,0.29204478354138086,0.4704897530087684,192.89084655914834,247.76498128321842,-4.03,-2.0
0.038125,0.8671179644532938,0.7315453012232038,0.617247055452123,0.11720961432161969,0.30503747223181765,0.49260721455424505,194.6764119142695,252.61685572066025,-4.03,-2.0
0.03875,0.859866437124709,0.7158676038902999,0.5960901014995575,0.12094683605400469,0.31816698248668995,0.5150584077091831,196.444110306243,257.53610315772477,-4.03,-2.0
0.039375,0.8524904752210662,0.6998232246774644,0.5746395339928972,0.12460295692557732,0.33142058769037375,0.5378219547300493,198.20481339833262,262.52888077131803,-4.03,-2.0
0.04,0.8450007045651937,0.6834329926944557,0.552948481781323,0.1281715547881448,0.34478532149336516,0.5608748598463222,199.96945668862617,267.60078672438254,-4.03,-2.0
0.040625,0.837407788463194,0.6667190503208028,0.5310728475987068,0.13164683618476625,0.35824780670789247,0.5841920933135163,201.74896876963908,272.756783368684,-4.03,-2.0
0.04125,0.8297223839971994,0.6497048956372106,0.509071219969276,0.1350236403266618,0.37179404995175336,0.6077461132565434,203.55420106500233,278.00112415914174,-4.03,-2.0
0.041875,0.8219551054010065,0.6324154387145297,0.48700476480958865,0.13829743822235718,0.38540920054659233,0.6315063261300553,205.39585845800366,283.3372848310439,-4.03,-2.0
0.0425,0.814116494316672,0.6148770690846904,0.46493708764439656,0.14146432796628128,0.3990772734567667,0.6554384912521818,207.2844312197509,288.7678993675252,-4.03,-2.0
0.043125000000000004,0.806216996965061,0.5971177324926241,0.44293405863585106,0.1445210273303954,0.4127808370994339,0.6795040801400929,209.23012863529775,294.2947012571003,-4.03,-2.0
0.043750000000000004,0.7982669484970116,0.5791670159585688,0.4210635939110471,0.14746486471454823,0.4265006671122169,0.7036596065483764,211.2428147142931,299.91847051004146,-4.03,-2.0
0.044375,0.7902765647236721,0.5610562401854357,0.3993953868230363,0.15029376924456006,0.44021536675111506,0.7278559488714826,213.33194635865496,305.6389868681089,-4.03,-2.0
0.045,0.7822559410177485,0.5428185570930338,0.37800058135632225,0.1530062605316327,0.4539009541389474,0.7520376944655305,215.50651434352585,311.4549896048174,-4.03,-2.0
0.045625,0.7742150575768832,0.5244890481334724,0.3569513778313094,0.15560143849860975,0.4675304170115355,0.7761425477650903,217.77498744943583,317.3641442732586,-4.03,-2.0
0.04625,0.7661637897436596,0.5061048171653469,0.3363205599870635,0.15807897376564517,0.4810732374936064,0.8001008626184145,220.14526006330385,323.3630167157442,-4.03,-2.0
0.046875,0.7581119219208599,0.4877050708359358,0.316180933497011,0.16043909930849098,0.4944948927753017,0.823835384828798,222.62460354377382,329.44705460444857,-4.03,-2.0
0.0475,0.7500691638450736,0.4693311800124849,0.2966046691347692,0.16268260425156766,0.5077563417933764,0.847261322780053,225.2196216225451,335.6105767350926,-4.03,-2.0
0.048125,0.7420451683822403,0.45102671705265207,0.2776625481326604,0.16481083060318502,0.5208135123819524,0.8702869012577219,227.93621008797518,341.84677024679314,-4.03,-2.0
0.04875,0.7340495503132234,0.43283746466761047,0.25942311137467744,0.16682567342878185,0.5336168077641976,0.8928145944211998,230.77952097045016,348.1476958908388,-4.03,-2.0
0.049375,0.7260919055365267,0.4148113919617336,0.2419517172849982,0.16872958453713283,0.5461106562681626,0.9147432767496371,233.7539314210148,354.50430141962295,-4.03,-2.0
0.05,0.7181818297658369,0.3969985920267718,0.2253095159422526,0.17052557939105073,0.5582331350425607,0.9359715717171921,236.863017445695,360.90644311460915,-4.03,-2.0
0.050625,0.7103289353590354,0.379451174061724,0.20955235026280133,0.17221724683650086,0.569915708672863,0.956402708698616,240.1095326280103,367.34291541935033,-4.03,-2.0
0.051250000000000004,0.7025428646742364,0.3622231024645674,0.19472960009658374,0.17380876135501522,0.5810831374954142,0.9759512028709185,243.49539194155156,373.80148859055356,-4.03,-2.0
0.051875000000000004,0.6948332985140812,0.34536997631826405,0.18088299194073293,0.17530489774923064,0.5916536277010893,0.9945516253022504,247.02166072336743,380.26895422731974,-4.03,-2.0
0.0525,0.6872099587313043,0.328948744871357,0.16804540491225448,0.17671104826186967,0.601539314553238,1.0121695964559443,250.68854884746844,386.73117848633206,-4.03,-2.0
0.053125,0.6796826046609084,0.3130173571025417,0.15623971114986362,0.17803324195030212,0.6106471895542462,1.0288148797576113,254.49541010619154,393.17316273923683,-4.03,-2.0
0.05375,0.6722610234198949,0.29763434519485216,0.14547769487817142,0.17927816572534416,0.6188806003944327,1.0445560459523318,258.44074677568096,399.57911137810447,-4.03,-2.0
0.054375,0.6649550140898116,0.2828583425036222,0.13575909856217647,0.18045318598917515,0.6261414669288854,1.0595356287227577,262.52221931051463,405.9325064259933,-4.03,-2.0
0.055,0.6577743654817202,0.2687475368603465,0.1270708471974532,0.1815663695137184,0.6323333640124549,1.0739840593100602,266.7366610817264,412.2161885625695,-4.03,-2.0
0.055625,0.6507288268527305,0.2553590607936231,0.119386503287824,0.1826265022171203,0.6373656165709045,1.0882300944886039,271.08009804234035,418.41244412980046,-4.03,-2.0
0.05625,0.643828070917864,0.2427483222668452,0.1126660052994792,0.18364310476886736,0.641158523956384,1.102705158878626,275.54777317521075,424.50309764019175,-4.03,-2.0
0.056875,0.6370816489055969,0.23096828278356538,0.10685574069176765,0.1846264442722929,0.6436497664345122,1.1179392605544871,280.134175549638,430.46960927019404,-4.03,-2.0
0.0575,0.6304989380827223,0.22006869343117647,0.10188899992580913,0.18558754137980227,0.644801932414814,1.1345470853774051,284.83307378607105,436.293176784521,-4.03,-2.0
0.058125,0.6240890828097067,0.21009530262627413,0.09768684919878635,0.18653817198669342,0.644610931008001,1.1532044973318296,289.63755370237317,441.95484130342135,-4.03,-2.0
0.058750000000000004,0.6178609304442493,0.20108905135513705,0.09415944673024942,0.1874908622330138,0.6431148212471887,1.1746176411992515,294.5400598907731,447.435596294709,-4.03,-2.0
0.059375000000000004,0.611822963215966,0.19308527270076908,0.09120781053783282,0.18845887517359028,0.6404023157195562,1.199488588623379,299.53244095189626,452.7164991457414,-4.03,-2.0
0.06,0.6059832267462639,0.18611291306577157,0.08872602567207438,0.18945618743902815,0.6366199461721314,1.2284823911046034,304.6059980912955,457.77878464776285,-4.03,-2.0
0.060625,0.6003492555447705,0.18019379338073577,0.086603856944586,0.1904974545790865,0.6319766818049182,1.2622001640649154,309.75153676481096,462.6039797062521,-4.03,-2.0
0.06125,0.5949279958868687,0.1753419298954578,0.08472971055888578,0.1915979643978254,0.6267447556847134,1.3011615204020295,314.9594210419876,467.174018576275,-4.03,-2.0
0.061875,0.5897257269966926,0.1715629354515196,0.0829938657540376,0.19277357815054597,0.6212556638247051,1.3457977808884696,320.2196303417648,471.4713579114487,-4.03,-2.0
0.0625,0.5847479821349311,0.1688535226507773,0.08129187659699444,0.1940406597042088,0.615890797279202,1.3964555343370844,325.5218181818182,475.47909090909104,-4.03,-2.0
0.063125,0.5799994716523801,0.16720112943903773,0.07952802529101503,0.1954159926246124,0.6110669126352195,1.4534087912301477,330.85537257234006,479.1810598324772,-4.03,-2.0
0.06375,0.575484009995686,0.16658368512824545,0.0776186931383954,0.19691668489007297,0.607217506717288,1.516877371467248,336.20947767675784,482.5619661939479,-4.03,-2.0
0.064375,0.5712044481057301,0.16696953111339716,0.07549550542508943,0.1985600608858551,0.6047719279989261,1.5870492145360213,341.5731763559495,485.6074778898538,-4.03,-2.0
0.065,0.5671626119819155,0.16831750614623273,0.07310810415226739,0.2003635407540587,0.6041345129554099,1.6641047610682485,346.93543320895014,488.3043325900239,-4.03,-2.0
0.065625,0.5633592477957456,0.17057720153874514,0.0704264093885153,0.2023445080448525,0.6056660399526526,1.7482421519604099,352.2851977219686,490.64043670052286,-4.03,-2.0
0.06625,0.5597939741233073,0.17368938747150311,0.06744224640570999,0.20452016754611835,0.6096693430764626,1.8397024851437696,357.61146713874956,492.6049592388514,-4.03,-2.0
0.066875,0.5564652424227379,0.1775866074632797,0.0641702404349477,0.2069073958170935,0.6163801607034345,1.9387945689422397,362.9033486689024,494.18841998535646,-4.03,-2.0
0.0675,0.5533703074705484,0.1821939336639675,0.0606479116732898,0.20952258701780524,0.6259634262470812,2.0459183357352533,368.15012065675455,495.3827713033174,-4.03,-2.0
0.068125,0.5505052095489049,0.18742987056639504,0.0569349380794943,0.21238149628366187,0.638514454972718,2.1615850991685868,373.34129234151845,496.1814730528039,-4.03,-2.0
0.06875,0.5478647696613405,0.19320738902995002,0.053111591333843286,0.2154990825037495,0.6540639802826904,2.286430801777823,378.4666618500366,496.57956005979395,-4.03,-2.0
0.069375,0.5454425981209328,0.19943506690343152,0.04927639106292779,0.21888935235770202,0.6725857849599199,2.421214820277955,383.51637207601345,496.5737016419969,-4.03,-2.0
0.07,0.5432311160529886,0.20601830808333224,0.04554306229140459,0.22256520797339485,0.6940057134613058,2.5667913177076507,388.4809641143743,496.1622527361067,-4.03,-2.0
0.07062500000000001,0.5412215891118691,0.21286060947555277,0.04203691760717386,0.22653830132471597,0.7182110526630847,2.724032803315165,393.3514279361055,495.3452962175904,-4.03,-2.0
0.07125000000000001,0.5394041730781213,0.2198648452042504,0.038890814690040014,0.2308188989911506,0.7450595386356578,2.8936791229352767,398.1192500075233,494.124676053312,-4.03,-2.0
0.07187500000000001,0.5377679716671409,0.22693453864911292,0.03624085857820575,0.23541576074433124,0.7743875154431059,3.0760875378811967,402.77645757826906,492.5040209790405,-4.03,-2.0
0.0725,0.5363011071951854,0.23397509445887116,0.03422202558401995,0.24033603458097552,0.8060169985464438,-3.012298982269092,407.31565938430333,490.48875844786255,-4.03,-2.0
0.073125,0.5349908044047357,0.24089496391479995,0.03296388346334501,0.24558516970637,0.8397615657813642,-2.80658378197763,411.7300825356229,488.08611865143723,-4.03,-2.0
0.07375,0.5338234867714523,0.24760671837351486,0.03258657212697987,0.25116684813781953,0.8754311149045124,-2.5927626252674925,416.0136053832179,485.3051284735214,-4.03,-2.0
0.074375,0.5327848835264767,0.2540280082006573,0.033197191657255466,0.25708293543425986,0.91283559696494,-2.3748632352950736,420.1607861857462,482.15659529396413,-4.03,-2.0
0.075,0.531860145062482,0.26008238945273604,0.034886719651596496,0.2633334514062198,0.9517878690097765,-2.15755593921502,424.16688742338096,478.65308062103026,-4.03,-2.0
0.075625,0.5310339646129209,0.2657000072721588,0.03772754838166076,0.2699165620495281,0.992105816861879,-1.9452929709516305,428.02789563409203,474.8088635901272,-4.03,-2.0
0.07625,0.5302907048732358,0.27081813201694405,0.041771696304105,0.2768285937561412,1.0336138879233863,-1.7415412040622797,431.74053667610497,470.639894427431,-4.03,-2.0
0.076875,0.5296145289480125,0.2753815497385794,0.04704971215671325,0.2840640699277692,1.076144153795667,-1.5484165180135214,435.3022863492327,466.1637380371278,-4.03,-2.0
0.0775,0.5289895350482946,0.2793428120073547,0.05357025727422191,0.29161576877388384,1.119537000689066,-1.3667532075020965,438.71137633705354,461.3995079306968,-4.03,-2.0
0.078125,0.5283998936205425,0.2826623519178388,0.06132032501249219,0.29947479996085447,1.163641526964276,-1.1964293450217678,441.96679546127046,456.36779077545475,-4.03,-2.0
0.07875,0.5278299845173544,0.2853084749551036,0.07026603515237434,0.3076306974671792,1.2083157129907036,-1.0367427063661943,445.0682862689254,451.09056189712214,-4.03,-2.0
0.079375,0.527264531129003,0.2872572362916658,0.08035392475109508,0.31607152649846126,1.253426417055465,-0.8867167068208914,448.0163370022044,445.59109212710257,-4.03,-2.0
0.08,0.5266887286108349,0.28849221968120603,0.09151264477123762,0.32478400313053246,1.298849240005251,-0.7453034734262758,450.8121690292155,439.8938464391368,-4.03,-2.0
0.080625,0.5260883643482067,0.289004235934686,0.10365496501983919,0.33375362576288836,1.344468289527482,-0.6114984270592263,453.45771984217305,434.02437487168135,-4.03,-2.0
0.08125,0.5254499299793495,0.2887909595005199,0.11667998975600563,0.3429648170671933,1.390175863675588,-0.48439394694427307,455.95562175667226,428.00919628143185,-4.03,-2.0
0.081875,0.5247607248768389,0.28785651968511156,0.13047549287049218,0.35240107412296817,1.4358720646978682,-0.36319659581380925,458.3091764720725,421.87567551956784,-4.03,-2.0
0.0825,0.5240089506451079,0.2862110597658213,0.1449202927570212,0.36204512347786943,1.4814643500042788,-0.24722499153492627,460.5223256782114,415.6518946652423,-4.03,-2.0
0.083125,0.5231837952933678,0.2838702744801562,0.15988659992619506,0.3718790776904757,1.5268670266914093,-0.135898793195377,462.59961791762885,409.36651899030574,-4.03,-2.0
0.08375,0.5222755049991472,0.2808549352420273,0.17524228265030475,0.3818845906638364,1.5720006970746576,-0.028724646614559646,464.5461719350244,403.0486583649797,-4.03,-2.0
0.084375,0.5212754415496045,0.2771904125617652,0.19085300693877505,0.3920430103214505,1.6167916624654861,0.07471792425461388,466.3676367666761,396.7277248459681,-4.03,-2.0
0.085,0.5201761246270772,0.2729062051381824,0.20658421774221214,0.4023355281545742,1.6611712898576743,0.17478932837317984,468.070148841874,390.43328721607827,-4.03,-2.0
0.085625,0.5189712595327056,0.26803548367628055,0.2223029392370042,0.41274332525448276,1.7050753421792795,0.2718009453314991,469.6602863859756,384.19492326765794,-4.03,-2.0
0.08625000000000001,0.5176557518746355,0.2626146545115086,0.2378793829824767,0.4232477137015227,1.7484432696786065,0.3660243495998472,471.1450214303361,378.0420706408703,-4.03,-2.0
0.08687500000000001,0.5162257106594101,0.2566829447676542,0.2531883621637072,0.43383027127802265,1.7912174596398165,0.4576988748463222,472.5316697480412,372.00387704189114,-4.03,-2.0
0.08750000000000001,0.5146784403130665,0.25028200847180015,0.2681105165721796,0.4444729671349221,1.833342444009535,0.547037740318526,473.8278390459744,366.1090506754264,-4.03,-2.0
0.088125,0.5130124212481807,0.24345555264193305,0.28253335606639046,0.45515827672206743,1.8747640679526523,0.6342329705751073,475.04137575322346,360.3857117304166,-4.03,-2.0
0.08875,0.5112272784094809,0.23624898326313448,0.2963521310916664,0.4658692856040654,1.91542862442485,0.7194593238193221,476.1803107531292,354.86124575740524,-4.03,-2.0
0.089375,0.509323738055806,0.2287090720239684,0.30947053902823085,0.47658978295744925,1.9552819596251947,0.8028774190350028,477.2528044113408,349.5621597707326,-4.03,-2.0
0.09,0.5073035743784188,0.22088364448584236,0.32180127575716827,0.4873043458710158,1.9942685523497063,0.8846362242232679,478.2670912550649,344.5139418985289,-4.03,-2.0
0.090625,0.5051695485117914,0.21282128889470694,0.33326644280926926,0.4979984149047203,2.0323305693227445,0.9648750400893995,479.2314246592537,339.7409253884353,-4.03,-2.0
0.09125,0.5029253424503946,0.20457108298360857,0.34379782106427403,0.508658360294695,2.069406900644319,1.0437250873096495,480.1540218937829,335.26615775715175,-4.03,-2.0
0.091875,0.5005754893903006,0.19618233504664492,0.35333702152622415,0.5192715375577803,2.1054321854564266,1.121310782677341,481.043009881725,331.1112758473928,-4.03,-2.0
0.0925,0.49812530078592854,0.18770433587818564,0.3618355223675729,0.529826331595757,2.1403358468711797,1.197750771071778,481.90637201268777,327.29638752676027,-4.03,-2.0
0.093125,0.49558078981614834,0.17918611948325136,0.36925460004831073,0.5403121895581178,2.1740411654596734,1.27315876608181,482.75189634686575,323.8399607295447,-4.03,-2.0
0.09375,0.49294859138797137,0.17067623176564903,0.375565161634295,0.5507196439375308,2.2064644315385875,1.3476442412868117,483.587125535047,320.7587205047567,-4.03,-2.0
0.094375,0.49023587992349504,0.16222250679133074,0.3807474857474726,0.5610403278278016,2.2375142292476795,1.4213130052091039,484.41930876736126,318.0675546919405,-4.03,-2.0
0.095,0.4874502871289262,0.15387184961129347,0.3847908804864477,0.5712669836754527,2.2670909229975136,1.4942676849115415,485.2553560491607,315.77942880078126,-4.03,-2.0
0.095625,0.48459982199857093,0.14567002362443413,0.3876932675086848,0.5813934656442292,2.295086442403779,1.5666081359497337,486.10179508617057,313.90531062143145,-4.03,-2.0
0.09625,0.4816927943564792,0.13766144002019767,0.3894607018957096,0.5914147347553018,2.321384497189497,1.6384317901780285,486.96473104305136,312.45410504012665,-4.03,-2.0
0.096875,0.4787377418891486,0.1298889473631666,0.3901068375022893,0.6013268459519585,2.3458613980953196,1.709833948016584,487.8498094198907,311.4325994793312,-4.03,-2.0
0.0975,0.4757433597565421,0.12239362069481291,0.3896523475623463,0.611126927180123,2.3683877103577347,1.78090801805339,488.76218227002187,310.84542032365954,-4.03,-2.0
0.098125,0.4727184320243086,0.11521455087656975,0.38812431056075924,0.6208131518062183,2.388831017512403,1.851745703897702,489.7064779600835,310.6950006324966,-4.03,-2.0
0.09875,0.46967176515470654,0.10838863562295478,0.3855555717843723,0.6303847063223489,2.4070601171636667,1.9224371355781003,490.68677464954334,310.98155937792535,-4.03,-2.0
0.099375,0.46661212485176523,0.10195037362896753,0.38198409129866456,0.6398417548432476,2.4229509944435232,1.9930709403300835,491.7065776421499,311.7030923826264,-4.03,-2.0
0.1,0.4635481778743465,0.09593166273419323,0.3774522892530201,0.649185400660715,2.4363949031909433,2.0637342454658967,492.7688007361231,312.8553750672091,-4.03,-2.0
0.100625,0.4604884397252447,0.09036160278714687,0.3720063994371675,0.6584176439268452,2.4473087989673736,2.1345126042700997,493.8757516735071,314.43197705034225,-4.03,-2.0
