target_id,n_sites,thermal_ratio,rate_ratio,gamma_rec,gamma_abs,eta_rescue,eta_rescue_sem,eta_deph,delta_eta,samples,parameter_match,artifact_stage
T004,6,11.182781160944813,0.17125392551505172,0.08562696275752586,0.07830230384403035,0.6773931210404254,0.0019408690794470852,0.6624271723114653,0.014965948728960066,15,paper_subset,exploratory
T004,6,18.31620688975598,0.17125392551505172,0.08562696275752586,0.0810773601230164,0.6727799767254121,0.0020140254095537824,0.6624271723114653,0.010352804413946814,15,paper_subset,exploratory
T004,6,29.999999999999996,0.17125392551505172,0.08562696275752586,0.08281977701445212,0.6699191968720373,0.0020597100156899677,0.6624271723114653,0.007492024560571964,15,paper_subset,exploratory
T004,6,0.029999999999999995,0.24494897427831788,0.12247448713915894,4.088489619358848e-16,0.9159996161861371,0.0023102973406937456,0.6624271723114653,0.2535724438746718,15,paper_subset,exploratory
T004,6,0.04913681120862191,0.24494897427831788,0.12247448713915894,1.7765217905117074e-10,0.9159996158047722,0.0023102973351757615,0.6624271723114653,0.2535724434933069,15,paper_subset,exploratory
T004,6,0.08048087385839177,0.24494897427831788,0.12247448713915894,4.918141478999424e-07,0.9159985604109266,0.0023102820721114478,0.6624271723114653,0.25357138809946134,15,paper_subset,exploratory
T004,6,0.1318191168228237,0.24494897427831788,0.12247448713915894,6.214714825995143e-05,0.9158662217629832,0.0023083677814611757,0.6624271723114653,0.25343904945151785,15,paper_subset,exploratory
T004,6,0.21590570190034555,0.24494897427831788,0.12247448713915894,0.0011927375080578743,0.9134453211919917,0.0022732070324651132,0.6624271723114653,0.2510181488805264,15,paper_subset,exploratory
T004,6,0.3536305904380761,0.24494897427831788,0.12247448713915894,0.00724341716546662,0.900676206534509,0.002083799442185903,0.6624271723114653,0.23824903422304367,15,paper_subset,exploratory
T004,6,0.5792093186649748,0.24494897427831788,0.12247448713915894,0.02178912910034463,0.8712472458223817,0.00163191125152441,0.6624271723114653,0.20882007351091636,15,paper_subset,exploratory
T004,6,0.9486832980505137,0.24494897427831788,0.12247448713915894,0.04268340430191594,0.8319744423853881,0.0010482085063520737,0.6624271723114653,0.16954727007392278,15,paper_subset,exploratory
T004,6,1.5538424037693628,0.24494897427831788,0.12247448713915894,0.06434999333155707,0.7947118548178204,0.0006902824567330659,0.6624271723114653,0.13228468250635506,15,paper_subset,exploratory
T004,6,2.5450286947322147,0.24494897427831788,0.12247448713915894,0.08268017585757692,0.7656880888121784,0.0007751780484656194,0.6624271723114653,0.10326091650071312,15,paper_subset,exploratory
T004,6,4.168486483119412,0.24494897427831788,0.12247448713915894,0.09635193866321631,0.7454018174381448,0.0009969384268127114,0.6624271723114653,0.08297464512667951,15,paper_subset,exploratory
T004,6,6.827537778224365,0.24494897427831788,0.12247448713915894,0.10578799611145395,0.7320309161224695,0.0011757451408531817,0.6624271723114653,0.0696037438110042,15,paper_subset,exploratory
T004,6,11.182781160944813,0.24494897427831788,0.12247448713915894,0.11199783568487405,0.7234980509220624,0.0012965198814528349,0.6624271723114653,0.061070878610597124,15,paper_subset,exploratory
T004,6,18.31620688975598,0.24494897427831788,0.12247448713915894,0.1159670713509055,0.7181509378304229,0.0013737798492916551,0.6624271723114653,0.055723765518957635,15,paper_subset,exploratory
T004,6,29.999999999999996,0.24494897427831788,0.12247448713915894,0.1184592958592709,0.7148352340598131,0.001422106637047662,0.6624271723114653,0.05240806174834778,15,paper_subset,exploratory
T004,6,0.029999999999999995,0.35035693237132,0.17517846618566,5.847873767550396e-16,0.9609039002452047,0.001995923659566831,0.6624271723114653,0.29847672793373936,15,paper_subset,exploratory
T004,6,0.04913681120862191,0.35035693237132,0.17517846618566,2.5410056386163075e-10,0.9609038998882921,0.001995923657556792,0.6624271723114653,0.29847672757682675,15,paper_subset,exploratory
