target_id,record_kind,mechanism,gamma_rec,gamma_deph,rate,eta_mean,eta_sem,samples,parameter_match,artifact_stage,paper_eta,absolute_error
T005,map,combined,0.15848931924611143,0.00630957344480193,,0.6502677253000658,0.018879275135659672,15,paper_subset,exploratory,,
T005,map,combined,0.25118864315095824,0.00630957344480193,,0.6539956246352954,0.01541969989044678,15,paper_subset,exploratory,,
T005,map,combined,0.3981071705534973,0.00630957344480193,,0.6523921403693053,0.013192998950333093,15,paper_subset,exploratory,,
T005,map,combined,0.6309573444801936,0.00630957344480193,,0.6469204580034249,0.011524008327642228,15,paper_subset,exploratory,,
T005,map,combined,1.0,0.00630957344480193,,0.6367262164711807,0.010068029795206173,15,paper_subset,exploratory,,
T005,map,combined,1.584893192461114,0.00630957344480193,,0.6187011348870082,0.009239806356882449,15,paper_subset,exploratory,,
T005,map,combined,2.5118864315095824,0.00630957344480193,,0.5902602455850151,0.009285125694288314,15,paper_subset,exploratory,,
T005,map,combined,3.981071705534973,0.00630957344480193,,0.5481831465985559,0.009028209788071737,15,paper_subset,exploratory,,
T005,map,combined,6.309573444801936,0.00630957344480193,,0.4822686821101525,0.007285072697237123,15,paper_subset,exploratory,,
T005,map,combined,10.0,0.00630957344480193,,0.37902731207951723,0.004273681890072617,15,paper_subset,exploratory,,
T005,map,combined,0.001,0.01,,0.5644149936292179,0.05203949121777286,15,paper_subset,exploratory,,
T005,map,combined,0.001584893192461114,0.01,,0.5654043892517919,0.05170586384063261,15,paper_subset,exploratory,,
T005,map,combined,0.0025118864315095794,0.01,,0.5669501707182649,0.05118381323469179,15,paper_subset,exploratory,,
T005,map,combined,0.003981071705534973,0.01,,0.5693451260814207,0.050372974610549154,15,paper_subset,exploratory,,
T005,map,combined,0.00630957344480193,0.01,,0.5730070646204798,0.04912827853335372,15,paper_subset,exploratory,,
T005,map,combined,0.01,0.01,,0.5784907539100177,0.04725249593347412,15,paper_subset,exploratory,,
T005,map,combined,0.01584893192461114,0.01,,0.5864373990095635,0.04450610980746285,15,paper_subset,exploratory,,
T005,map,combined,0.025118864315095808,0.01,,0.5973754787056248,0.0406615286372198,15,paper_subset,exploratory,,
T005,map,combined,0.039810717055349734,0.01,,0.6112692338320448,0.03563819236292744,15,paper_subset,exploratory,,
T005,map,combined,0.06309573444801933,0.01,,0.6268514647392488,0.029721961730513318,15,paper_subset,exploratory,,
T005,map,combined,0.1,0.01,,0.6412674269929333,0.02372639070355117,15,paper_subset,exploratory,,
T005,map,combined,0.15848931924611143,0.01,,0.6510761291932714,0.01873794128926554,15,paper_subset,exploratory,,
T005,map,combined,0.25118864315095824,0.01,,0.6546014199714908,0.01532186083323112,15,paper_subset,exploratory,,
T005,map,combined,0.3981071705534973,0.01,,0.6528582074668218,0.013122849705641083,15,paper_subset,exploratory,,
T005,map,combined,0.6309573444801936,0.01,,0.6472674500794511,0.011475256232677561,15,paper_subset,exploratory,,
T005,map,combined,1.0,0.01,,0.636964810596424,0.010038728881414164,15,paper_subset,exploratory,,
T005,map,combined,1.584893192461114,0.01,,0.6188546593082095,0.009227515150739794,15,paper_subset,exploratory,,
T005,map,combined,2.5118864315095824,0.01,,0.5903553089532286,0.00928020864610831,15,paper_subset,exploratory,,
T005,map,combined,3.981071705534973,0.01,,0.5482308354551253,0.009024401757348163,15,paper_subset,exploratory,,
T005,map,combined,6.309573444801936,0.01,,0.48227294746620814,0.007281578133092562,15,paper_subset,exploratory,,
T005,map,combined,10.0,0.01,,0.3790031672348888,0.004271522243740545,15,paper_subset,exploratory,,
T005,map,combined,0.001,0.01584893192461114,,0.5693766922492419,0.050857526187508204,15,paper_subset,exploratory,,
T005,map,combined,0.001584893192461114,0.01584893192461114,,0.5703242853499666,0.05053499234232338,15,paper_subset,exploratory,,
T005,map,combined,0.0025118864315095794,0.01584893192461114,,0.5718047885799744,0.050030263783051636,15,paper_subset,exploratory,,
T005,map,combined,0.003981071705534973,0.01584893192461114,,0.5740986819926998,0.04924623898546591,15,paper_subset,exploratory,,
T005,map,combined,0.00630957344480193,0.01584893192461114,,0.5776062749436142,0.048042484626239244,15,paper_subset,exploratory,,
T005,map,combined,0.01,0.01584893192461114,,0.5828592394202519,0.046227880043878726,15,paper_subset,exploratory,,
T005,map,combined,0.01584893192461114,0.01584893192461114,,0.5904723733421725,0.04356986309037433,15,paper_subset,exploratory,,
T005,map,combined,0.025118864315095808,0.01584893192461114,,0.6009528979419574,0.03984634577163442,15,paper_subset,exploratory,,
T005,map,combined,0.039810717055349734,0.01584893192461114,,0.6142672656752737,0.034975813883910876,15,paper_subset,exploratory,,
T005,map,combined,0.06309573444801933,0.01584893192461114,,0.6291986912959325,0.029229781439826522,15,paper_subset,exploratory,,
T005,map,combined,0.1,0.01584893192461114,,0.6429975894489419,0.023391788553181525,15,paper_subset,exploratory,,
T005,map,combined,0.15848931924611143,0.01584893192461114,,0.6523312675583142,0.01851745835799037,15,paper_subset,exploratory,,
T005,map,combined,0.25118864315095824,0.01584893192461114,,0.6555456762552717,0.015168841555002685,15,paper_subset,exploratory,,
T005,map,combined,0.3981071705534973,0.01584893192461114,,0.6535874413289636,0.013012863825826634,15,paper_subset,exploratory,,
T005,map,combined,0.6309573444801936,0.01584893192461114,,0.6478121241051567,0.011398629836889485,15,paper_subset,exploratory,,
T005,map,combined,1.0,0.01584893192461114,,0.6373403157890701,0.009992645881951255,15,paper_subset,exploratory,,
T005,map,combined,1.584893192461114,0.01584893192461114,,0.6190968305389022,0.00920816998807777,15,paper_subset,exploratory,,
T005,map,combined,2.5118864315095824,0.01584893192461114,,0.590505475927499,0.009272432843494114,15,paper_subset,exploratory,,
T005,map,combined,3.981071705534973,0.01584893192461114,,0.5483061777524516,0.009018367290367818,15,paper_subset,exploratory,,
T005,map,combined,6.309573444801936,0.01584893192461114,,0.48227960161844285,0.00727604191579913,15,paper_subset,exploratory,,
T005,map,combined,10.0,0.01584893192461114,,0.3789648734175256,0.0042681019175721795,15,paper_subset,exploratory,,
T005,map,combined,0.001,0.025118864315095808,,0.5768555923803318,0.049072178430696875,15,paper_subset,exploratory,,
T005,map,combined,0.001584893192461114,0.025118864315095808,,0.5777406969201658,0.04876619242396576,15,paper_subset,exploratory,,
T005,map,combined,0.0025118864315095794,0.025118864315095808,,0.579123615018587,0.048287305716066535,15,paper_subset,exploratory,,
T005,map,combined,0.003981071705534973,0.025118864315095808,,0.5812664203706478,0.04754329078724261,15,paper_subset,exploratory,,
T005,map,combined,0.00630957344480193,0.025118864315095808,,0.5845432430909422,0.04640064571253572,15,paper_subset,exploratory,,
T005,map,combined,0.01,0.025118864315095808,,0.5894511846254745,0.04467739911173336,15,paper_subset,exploratory,,
T005,map,combined,0.01584893192461114,0.025118864315095808,,0.5965654668555876,0.04215144575528488,15,paper_subset,exploratory,,
T005,map,combined,0.025118864315095808,0.025118864315095808,,0.606361334686714,0.03860906966392918,15,paper_subset,exploratory,,
T005,map,combined,0.039810717055349734,0.025118864315095808,,0.6188082217273849,0.03396759860426473,15,paper_subset,exploratory,,
T005,map,combined,0.06309573444801933,0.025118864315095808,,0.6327643518274949,0.02847743989012963,15,paper_subset,exploratory,,
T005,map,combined,0.1,0.025118864315095808,,0.6456373334785419,0.022877404765386494,15,paper_subset,exploratory,,
T005,map,combined,0.15848931924611143,0.025118864315095808,,0.6542571299293328,0.018176572418039223,15,paper_subset,exploratory,,
T005,map,combined,0.25118864315095824,0.025118864315095808,,0.6570035439581066,0.014931331633852041,15,paper_subset,exploratory,,
T005,map,combined,0.3981071705534973,0.025118864315095808,,0.6547200689042685,0.012841479448623622,15,paper_subset,exploratory,,
T005,map,combined,0.6309573444801936,0.025118864315095808,,0.6486623648397846,0.011278769918135334,15,paper_subset,exploratory,,
T005,map,combined,1.0,0.025118864315095808,,0.6379289021804148,0.009920493768216857,15,paper_subset,exploratory,,
T005,map,combined,1.584893192461114,0.025118864315095808,,0.6194777860609997,0.00917784496587531,15,paper_subset,exploratory,,
T005,map,combined,2.5118864315095824,0.025118864315095808,,0.5907422290698805,0.009260151681322153,15,paper_subset,exploratory,,
T005,map,combined,3.981071705534973,0.025118864315095808,,0.5484249876122576,0.009008805465385067,15,paper_subset,exploratory,,
T005,map,combined,6.309573444801936,0.025118864315095808,,0.48228988214858753,0.007267273377926756,15,paper_subset,exploratory,,
T005,map,combined,10.0,0.025118864315095808,,0.37890411462738494,0.0042626872975173235,15,paper_subset,exploratory,,
T005,map,combined,0.001,0.039810717055349734,,0.5878021818540887,0.04644124656047257,15,paper_subset,exploratory,,
T005,map,combined,0.001584893192461114,0.039810717055349734,,0.5885970769236591,0.04615919389801703,15,paper_subset,exploratory,,
T005,map,combined,0.0025118864315095794,0.039810717055349734,,0.5898391105391148,0.04571768931543962,15,paper_subset,exploratory,,
T005,map,combined,0.003981071705534973,0.039810717055349734,,0.5917637665867479,0.04503156809082008,15,paper_subset,exploratory,,
T005,map,combined,0.00630957344480193,0.039810717055349734,,0.5947073368475568,0.04397738715346744,15,paper_subset,exploratory,,
T005,map,combined,0.01,0.039810717055349734,,0.5991169082652746,0.042386488050772546,15,paper_subset,exploratory,,
T005,map,combined,0.01584893192461114,0.039810717055349734,,0.6055103328056133,0.04005206574321509,15,paper_subset,exploratory,,
T005,map,combined,0.025118864315095808,0.039810717055349734,,0.6143162263592175,0.03677285957828064,15,paper_subset,exploratory,,
T005,map,combined,0.039810717055349734,0.039810717055349734,,0.6255075639882416,0.032465088636156283,15,paper_subset,exploratory,,
T005,map,combined,0.06309573444801933,0.039810717055349734,,0.6380500234678858,0.027349265426732893,15,paper_subset,exploratory,,
T005,map,combined,0.1,0.039810717055349734,,0.6495781232987861,0.02209962026975773,15,paper_subset,exploratory,,
T005,map,combined,0.15848931924611143,0.039810717055349734,,0.657158410523045,0.01765678404251901,15,paper_subset,exploratory,,
T005,map,combined,0.25118864315095824,0.039810717055349734,,0.6592214227012827,0.01456700174414686,15,paper_subset,exploratory,,
T005,map,combined,0.3981071705534973,0.039810717055349734,,0.656459217199803,0.012576966638747859,15,paper_subset,exploratory,,
T005,map,combined,0.6309573444801936,0.039810717055349734,,0.6499781217877205,0.01109269283968156,15,paper_subset,exploratory,,
T005,map,combined,1.0,0.039810717055349734,,0.6388456277023115,0.009808325846344815,15,paper_subset,exploratory,,
T005,map,combined,1.584893192461114,0.039810717055349734,,0.6200744741171315,0.0091306075528664,15,paper_subset,exploratory,,
T005,map,combined,2.5118864315095824,0.039810717055349734,,0.5911143535742851,0.009240792414811686,15,paper_subset,exploratory,,
T005,map,combined,3.981071705534973,0.039810717055349734,,0.5486117895794307,0.008993656473560707,15,paper_subset,exploratory,,
T005,map,combined,6.309573444801936,0.039810717055349734,,0.48230551103008623,0.00725339074353401,15,paper_subset,exploratory,,
T005,map,combined,10.0,0.039810717055349734,,0.3788076504122865,0.004254121338550383,15,paper_subset,exploratory,,
T005,map,combined,0.001,0.06309573444801933,,0.6031034584000192,0.04270042008231774,15,paper_subset,exploratory,,
T005,map,combined,0.001584893192461114,0.06309573444801933,,0.6037751518938694,0.042451483719216684,15,paper_subset,exploratory,,
T005,map,combined,0.0025118864315095794,0.06309573444801933,,0.6048247556093779,0.042061717563219185,15,paper_subset,exploratory,,
T005,map,combined,0.003981071705534973,0.06309573444801933,,0.6064513988902633,0.04145575599534351,15,paper_subset,exploratory,,
T005,map,combined,0.00630957344480193,0.06309573444801933,,0.6089395956945844,0.04052414067890927,15,paper_subset,exploratory,,
T005,map,combined,0.01,0.06309573444801933,,0.612667887678067,0.03911679130356055,15,paper_subset,exploratory,,
T005,map,combined,0.01584893192461114,0.06309573444801933,,0.6180752494188618,0.03704841899208536,15,paper_subset,exploratory,,
T005,map,combined,0.025118864315095808,0.06309573444801933,,0.6255255789551747,0.03413567807528006,15,paper_subset,exploratory,,
T005,map,combined,0.039810717055349734,0.06309573444801933,,0.6349950007577116,0.030294370064738587,15,paper_subset,exploratory,,
T005,map,combined,0.06309573444801933,0.06309573444801933,,0.64559410896341,0.02570491233327032,15,paper_subset,exploratory,,
T005,map,combined,0.1,0.06309573444801933,,0.6552672825884793,0.020952478915016268,15,paper_subset,exploratory,,
T005,map,combined,0.15848931924611143,0.06309573444801933,,0.6614080744139361,0.016880840162852212,15,paper_subset,exploratory,,
T005,map,combined,0.25118864315095824,0.06309573444801933,,0.6625202917094548,0.014018176380303641,15,paper_subset,exploratory,,
T005,map,combined,0.3981071705534973,0.06309573444801933,,0.6590831038158467,0.012174676128111635,15,paper_subset,exploratory,,
T005,map,combined,0.6309573444801936,0.06309573444801933,,0.6519870131389544,0.010807197064627724,15,paper_subset,exploratory,,
T005,map,combined,1.0,0.06309573444801933,,0.6402593144797706,0.009635899855261261,15,paper_subset,exploratory,,
T005,map,combined,1.584893192461114,0.06309573444801933,,0.6210027436812766,0.009057746510974886,15,paper_subset,exploratory,,
T005,map,combined,2.5118864315095824,0.06309573444801933,,0.5916964306333441,0.009210365956481068,15,paper_subset,exploratory,,
T005,map,combined,3.981071705534973,0.06309573444801933,,0.5489041140943848,0.008969660913256404,15,paper_subset,exploratory,,
T005,map,combined,6.309573444801936,0.06309573444801933,,0.4823286213751156,0.007231425043626495,15,paper_subset,exploratory,,
T005,map,combined,10.0,0.06309573444801933,,0.37865434575753476,0.004240584412874005,15,paper_subset,exploratory,,
T005,map,combined,0.001,0.1,,0.6230384056635324,0.03764791601929507,15,paper_subset,exploratory,,
T005,map,combined,0.001584893192461114,0.1,,0.6235558271242994,0.03744200463326536,15,paper_subset,exploratory,,
T005,map,combined,0.0025118864315095794,0.1,,0.6243644314027474,0.03711948053494906,15,paper_subset,exploratory,,
T005,map,combined,0.003981071705534973,0.1,,0.6256177445086045,0.036617755296359696,15,paper_subset,exploratory,,
T005,map,combined,0.00630957344480193,0.1,,0.627535242116482,0.035845655797294734,15,paper_subset,exploratory,,
T005,map,combined,0.01,0.1,,0.6304091547152737,0.034677513848476976,15,paper_subset,exploratory,,
T005,map,combined,0.01584893192461114,0.1,,0.6345786344269918,0.03295660097819668,15,paper_subset,exploratory,,
T005,map,combined,0.025118864315095808,0.1,,0.6403244705076072,0.030524048157432253,15,paper_subset,exploratory,,
T005,map,combined,0.039810717055349734,0.1,,0.6476233715698048,0.02729711048252461,15,paper_subset,exploratory,,
T005,map,combined,0.06309573444801933,0.1,,0.6557637815617767,0.02340647194338111,15,paper_subset,exploratory,,
T005,map,combined,0.1,0.1,,0.6630781499371977,0.01932241354592111,15,paper_subset,exploratory,,
T005,map,combined,0.15848931924611143,0.1,,0.6673774027433652,0.015759201906781976,15,paper_subset,exploratory,,
T005,map,combined,0.25118864315095824,0.1,,0.6672645249309811,0.013213813617829853,15,paper_subset,exploratory,,
T005,map,combined,0.3981071705534973,0.1,,0.6629379405641681,0.011576269762940999,15,paper_subset,exploratory,,
T005,map,combined,0.6309573444801936,0.1,,0.6549914204807632,0.010377083321617941,15,paper_subset,exploratory,,
T005,map,combined,1.0,0.1,,0.6424061146562033,0.00937551295503413,15,paper_subset,exploratory,,
T005,map,combined,1.584893192461114,0.1,,0.622431659971498,0.00894705446579077,15,paper_subset,exploratory,,
T005,map,combined,2.5118864315095824,0.1,,0.5925999914578421,0.009162755943256561,15,paper_subset,exploratory,,
T005,map,combined,3.981071705534973,0.1,,0.5493581435273839,0.008931666461038785,15,paper_subset,exploratory,,
T005,map,combined,6.309573444801936,0.1,,0.48236111830958717,0.00719670501710686,15,paper_subset,exploratory,,
T005,map,combined,10.0,0.1,,0.3784103326985607,0.004219228027614346,15,paper_subset,exploratory,,
T005,map,combined,0.001,0.15848931924611143,,0.6464814545243524,0.03131604294389113,15,paper_subset,exploratory,,
T005,map,combined,0.001584893192461114,0.15848931924611143,,0.646829453464827,0.031161123306913684,15,paper_subset,exploratory,,
T005,map,combined,0.0025118864315095794,0.15848931924611143,,0.6473733224758965,0.03091832770207057,15,paper_subset,exploratory,,
T005,map,combined,0.003981071705534973,0.15848931924611143,,0.6482163695230823,0.030540281881602432,15,paper_subset,exploratory,,
T005,map,combined,0.00630957344480193,0.15848931924611143,,0.6495063024666112,0.02995766317701145,15,paper_subset,exploratory,,
T005,map,combined,0.01,0.15848931924611143,,0.651439755392569,0.029074162723621896,15,paper_subset,exploratory,,
T005,map,combined,0.01584893192461114,0.15848931924611143,,0.6542444832419839,0.027767847779132163,15,paper_subset,exploratory,,
T005,map,combined,0.025118864315095808,0.15848931924611143,,0.6581065421512664,0.02591075727997752,15,paper_subset,exploratory,,
T005,map,combined,0.039810717055349734,0.15848931924611143,,0.6629977321507474,0.023425102423676684,15,paper_subset,exploratory,,
T005,map,combined,0.06309573444801933,0.15848931924611143,,0.6683960799747679,0.020386665099124183,15,paper_subset,exploratory,,
