target_id,series_id,branch,gamma,m,region,line_gap,source
T002,bloch_boundary_lower,,0.0,2.0,bloch_gap_closing,nan,analytic_reference
T002,bloch_boundary_upper,,0.0,2.0,bloch_gap_closing,nan,analytic_reference
T002,non_bloch_gap_boundary,lower,0.0,2.0,non_bloch_band_touching,0.0,analytic_non_bloch_boundary
T002,non_bloch_gap_boundary,upper,0.0,2.0,non_bloch_band_touching,0.0,analytic_non_bloch_boundary
T002,cylinder_phase_region,,0.0,1.3,chern_one,0.7,analytic_non_bloch_boundary
T002,cylinder_phase_region,,0.0,1.3175000000000001,chern_one,0.6824999999999999,analytic_non_bloch_boundary
T002,cylinder_phase_region,,0.0,1.335,chern_one,0.665,analytic_non_bloch_boundary
T002,cylinder_phase_region,,0.0,1.3525,chern_one,0.6475,analytic_non_bloch_boundary
T002,cylinder_phase_region,,0.0,1.37,chern_one,0.6299999999999999,analytic_non_bloch_boundary
T002,cylinder_phase_region,,0.0,1.3875,chern_one,0.6125,analytic_non_bloch_boundary
T002,cylinder_phase_region,,0.0,1.405,chern_one,0.595,analytic_non_bloch_boundary
T002,cylinder_phase_region,,0.0,1.4225,chern_one,0.5774999999999999,analytic_non_bloch_boundary
T002,cylinder_phase_region,,0.0,1.44,chern_one,0.56,analytic_non_bloch_boundary
T002,cylinder_phase_region,,0.0,1.4575,chern_one,0.5425,analytic_non_bloch_boundary
T002,cylinder_phase_region,,0.0,1.475,chern_one,0.5249999999999999,analytic_non_bloch_boundary
T002,cylinder_phase_region,,0.0,1.4925000000000002,chern_one,0.5074999999999998,analytic_non_bloch_boundary
T002,cylinder_phase_region,,0.0,1.51,chern_one,0.49,analytic_non_bloch_boundary
T002,cylinder_phase_region,,0.0,1.5275,chern_one,0.4724999999999999,analytic_non_bloch_boundary
T002,cylinder_phase_region,,0.0,1.5450000000000002,chern_one,0.45499999999999985,analytic_non_bloch_boundary
T002,cylinder_phase_region,,0.0,1.5625,chern_one,0.4375,analytic_non_bloch_boundary
T002,cylinder_phase_region,,0.0,1.58,chern_one,0.41999999999999993,analytic_non_bloch_boundary
T002,cylinder_phase_region,,0.0,1.5975000000000001,chern_one,0.40249999999999986,analytic_non_bloch_boundary
T002,cylinder_phase_region,,0.0,1.6150000000000002,chern_one,0.3849999999999998,analytic_non_bloch_boundary
T002,cylinder_phase_region,,0.0,1.6325,chern_one,0.36749999999999994,analytic_non_bloch_boundary
T002,cylinder_phase_region,,0.0,1.6500000000000001,chern_one,0.34999999999999987,analytic_non_bloch_boundary
T002,cylinder_phase_region,,0.0,1.6675,chern_one,0.3325,analytic_non_bloch_boundary
T002,cylinder_phase_region,,0.0,1.685,chern_one,0.31499999999999995,analytic_non_bloch_boundary
T002,cylinder_phase_region,,0.0,1.7025000000000001,chern_one,0.2974999999999999,analytic_non_bloch_boundary
T002,cylinder_phase_region,,0.0,1.7200000000000002,chern_one,0.2799999999999998,analytic_non_bloch_boundary
T002,cylinder_phase_region,,0.0,1.7375,chern_one,0.26249999999999996,analytic_non_bloch_boundary
T002,cylinder_phase_region,,0.0,1.7550000000000001,chern_one,0.24499999999999988,analytic_non_bloch_boundary
T002,cylinder_phase_region,,0.0,1.7725,chern_one,0.22750000000000004,analytic_non_bloch_boundary
T002,cylinder_phase_region,,0.0,1.79,chern_one,0.20999999999999996,analytic_non_bloch_boundary
T002,cylinder_phase_region,,0.0,1.8075,chern_one,0.1924999999999999,analytic_non_bloch_boundary
T002,cylinder_phase_region,,0.0,1.8250000000000002,chern_one,0.17499999999999982,analytic_non_bloch_boundary
T002,cylinder_phase_region,,0.0,1.8425000000000002,chern_one,0.15749999999999975,analytic_non_bloch_boundary
T002,cylinder_phase_region,,0.0,1.86,chern_one,0.1399999999999999,analytic_non_bloch_boundary
T002,cylinder_phase_region,,0.0,1.8775,chern_one,0.12250000000000005,analytic_non_bloch_boundary
T002,cylinder_phase_region,,0.0,1.895,chern_one,0.10499999999999998,analytic_non_bloch_boundary
T002,cylinder_phase_region,,0.0,1.9125,chern_one,0.08749999999999991,analytic_non_bloch_boundary
T002,cylinder_phase_region,,0.0,1.9300000000000002,chern_one,0.06999999999999984,analytic_non_bloch_boundary
T002,cylinder_phase_region,,0.0,1.9475000000000002,chern_one,0.05249999999999977,analytic_non_bloch_boundary
T002,cylinder_phase_region,,0.0,1.965,chern_one,0.03499999999999992,analytic_non_bloch_boundary
T002,cylinder_phase_region,,0.0,1.9825000000000002,chern_one,0.01749999999999985,analytic_non_bloch_boundary
T002,cylinder_phase_region,,0.0,2.0,gapless,0.0,analytic_non_bloch_boundary
T002,cylinder_phase_region,,0.0,2.0175,chern_zero,0.01750000000000007,analytic_non_bloch_boundary
T002,cylinder_phase_region,,0.0,2.035,chern_zero,0.03500000000000014,analytic_non_bloch_boundary
T002,cylinder_phase_region,,0.0,2.0525,chern_zero,0.05250000000000021,analytic_non_bloch_boundary
T002,cylinder_phase_region,,0.0,2.0700000000000003,chern_zero,0.07000000000000028,analytic_non_bloch_boundary
T002,cylinder_phase_region,,0.0,2.0875000000000004,chern_zero,0.08750000000000036,analytic_non_bloch_boundary
T002,cylinder_phase_region,,0.0,2.105,chern_zero,0.10499999999999998,analytic_non_bloch_boundary
T002,cylinder_phase_region,,0.0,2.1225,chern_zero,0.12250000000000005,analytic_non_bloch_boundary
T002,cylinder_phase_region,,0.0,2.14,chern_zero,0.14000000000000012,analytic_non_bloch_boundary
T002,cylinder_phase_region,,0.0,2.1575,chern_zero,0.1575000000000002,analytic_non_bloch_boundary
T002,cylinder_phase_region,,0.0,2.1750000000000003,chern_zero,0.17500000000000027,analytic_non_bloch_boundary
T002,cylinder_phase_region,,0.0,2.1925,chern_zero,0.1924999999999999,analytic_non_bloch_boundary
T002,cylinder_phase_region,,0.0,2.21,chern_zero,0.20999999999999996,analytic_non_bloch_boundary
T002,cylinder_phase_region,,0.0,2.2275,chern_zero,0.22750000000000004,analytic_non_bloch_boundary
T002,cylinder_phase_region,,0.0,2.245,chern_zero,0.2450000000000001,analytic_non_bloch_boundary
T002,cylinder_phase_region,,0.0,2.2625,chern_zero,0.2625000000000002,analytic_non_bloch_boundary
T002,cylinder_phase_region,,0.0,2.2800000000000002,chern_zero,0.28000000000000025,analytic_non_bloch_boundary
T002,cylinder_phase_region,,0.0,2.2975000000000003,chern_zero,0.2975000000000003,analytic_non_bloch_boundary
T002,cylinder_phase_region,,0.0,2.3150000000000004,chern_zero,0.3150000000000004,analytic_non_bloch_boundary
T002,cylinder_phase_region,,0.0,2.3325000000000005,chern_zero,0.33250000000000046,analytic_non_bloch_boundary
T002,cylinder_phase_region,,0.0,2.35,chern_zero,0.3500000000000001,analytic_non_bloch_boundary
T002,cylinder_phase_region,,0.0,2.3675,chern_zero,0.36750000000000016,analytic_non_bloch_boundary
T002,cylinder_phase_region,,0.0,2.3850000000000002,chern_zero,0.38500000000000023,analytic_non_bloch_boundary
T002,cylinder_phase_region,,0.0,2.4025,chern_zero,0.40249999999999986,analytic_non_bloch_boundary
T002,cylinder_phase_region,,0.0,2.42,chern_zero,0.41999999999999993,analytic_non_bloch_boundary
T002,cylinder_phase_region,,0.0,2.4375,chern_zero,0.4375,analytic_non_bloch_boundary
T002,cylinder_phase_region,,0.0,2.455,chern_zero,0.45500000000000007,analytic_non_bloch_boundary
T002,cylinder_phase_region,,0.0,2.4725,chern_zero,0.47250000000000014,analytic_non_bloch_boundary
T002,cylinder_phase_region,,0.0,2.49,chern_zero,0.4900000000000002,analytic_non_bloch_boundary
T002,cylinder_phase_region,,0.0,2.5075000000000003,chern_zero,0.5075000000000003,analytic_non_bloch_boundary
T002,cylinder_phase_region,,0.0,2.5250000000000004,chern_zero,0.5250000000000004,analytic_non_bloch_boundary
T002,cylinder_phase_region,,0.0,2.5425000000000004,chern_zero,0.5425000000000004,analytic_non_bloch_boundary
T002,cylinder_phase_region,,0.0,2.5600000000000005,chern_zero,0.5600000000000005,analytic_non_bloch_boundary
T002,cylinder_phase_region,,0.0,2.5775,chern_zero,0.5775000000000001,analytic_non_bloch_boundary
T002,cylinder_phase_region,,0.0,2.595,chern_zero,0.5950000000000002,analytic_non_bloch_boundary
T002,cylinder_phase_region,,0.0,2.6125000000000003,chern_zero,0.6125000000000003,analytic_non_bloch_boundary
T002,cylinder_phase_region,,0.0,2.63,chern_zero,0.6299999999999999,analytic_non_bloch_boundary
T002,cylinder_phase_region,,0.0,2.6475,chern_zero,0.6475,analytic_non_bloch_boundary
T002,cylinder_phase_region,,0.0,2.665,chern_zero,0.665,analytic_non_bloch_boundary
T002,cylinder_phase_region,,0.0,2.6825,chern_zero,0.6825000000000001,analytic_non_bloch_boundary
T002,cylinder_phase_region,,0.0,2.7,chern_zero,0.7000000000000002,analytic_non_bloch_boundary
T002,bloch_boundary_lower,,0.0125,1.9823223304703363,bloch_gap_closing,nan,analytic_reference
T002,bloch_boundary_upper,,0.0125,2.0176776695296637,bloch_gap_closing,nan,analytic_reference
T002,non_bloch_gap_boundary,lower,0.0125,1.987579110755184,non_bloch_band_touching,0.0,analytic_non_bloch_boundary
T002,non_bloch_gap_boundary,upper,0.0125,2.012577157553932,non_bloch_band_touching,0.0,analytic_non_bloch_boundary
T002,cylinder_phase_region,,0.0125,1.3,chern_one,0.6875791107551839,analytic_non_bloch_boundary
T002,cylinder_phase_region,,0.0125,1.3175000000000001,chern_one,0.6700791107551838,analytic_non_bloch_boundary
T002,cylinder_phase_region,,0.0125,1.335,chern_one,0.6525791107551839,analytic_non_bloch_boundary
T002,cylinder_phase_region,,0.0125,1.3525,chern_one,0.6350791107551839,analytic_non_bloch_boundary
T002,cylinder_phase_region,,0.0125,1.37,chern_one,0.6175791107551838,analytic_non_bloch_boundary
T002,cylinder_phase_region,,0.0125,1.3875,chern_one,0.6000791107551839,analytic_non_bloch_boundary
T002,cylinder_phase_region,,0.0125,1.405,chern_one,0.5825791107551839,analytic_non_bloch_boundary
T002,cylinder_phase_region,,0.0125,1.4225,chern_one,0.5650791107551838,analytic_non_bloch_boundary
T002,cylinder_phase_region,,0.0125,1.44,chern_one,0.547579110755184,analytic_non_bloch_boundary
T002,cylinder_phase_region,,0.0125,1.4575,chern_one,0.5300791107551839,analytic_non_bloch_boundary
T002,cylinder_phase_region,,0.0125,1.475,chern_one,0.5125791107551838,analytic_non_bloch_boundary
T002,cylinder_phase_region,,0.0125,1.4925000000000002,chern_one,0.49507911075518374,analytic_non_bloch_boundary
T002,cylinder_phase_region,,0.0125,1.51,chern_one,0.4775791107551839,analytic_non_bloch_boundary
T002,cylinder_phase_region,,0.0125,1.5275,chern_one,0.4600791107551838,analytic_non_bloch_boundary
T002,cylinder_phase_region,,0.0125,1.5450000000000002,chern_one,0.44257911075518375,analytic_non_bloch_boundary
T002,cylinder_phase_region,,0.0125,1.5625,chern_one,0.4250791107551839,analytic_non_bloch_boundary
T002,cylinder_phase_region,,0.0125,1.58,chern_one,0.4075791107551838,analytic_non_bloch_boundary
T002,cylinder_phase_region,,0.0125,1.5975000000000001,chern_one,0.39007911075518376,analytic_non_bloch_boundary
T002,cylinder_phase_region,,0.0125,1.6150000000000002,chern_one,0.3725791107551837,analytic_non_bloch_boundary
T002,cylinder_phase_region,,0.0125,1.6325,chern_one,0.35507911075518384,analytic_non_bloch_boundary
T002,cylinder_phase_region,,0.0125,1.6500000000000001,chern_one,0.33757911075518376,analytic_non_bloch_boundary
T002,cylinder_phase_region,,0.0125,1.6675,chern_one,0.3200791107551839,analytic_non_bloch_boundary
T002,cylinder_phase_region,,0.0125,1.685,chern_one,0.30257911075518384,analytic_non_bloch_boundary
T002,cylinder_phase_region,,0.0125,1.7025000000000001,chern_one,0.2850791107551838,analytic_non_bloch_boundary
T002,cylinder_phase_region,,0.0125,1.7200000000000002,chern_one,0.2675791107551837,analytic_non_bloch_boundary
T002,cylinder_phase_region,,0.0125,1.7375,chern_one,0.25007911075518385,analytic_non_bloch_boundary
T002,cylinder_phase_region,,0.0125,1.7550000000000001,chern_one,0.23257911075518378,analytic_non_bloch_boundary
T002,cylinder_phase_region,,0.0125,1.7725,chern_one,0.21507911075518393,analytic_non_bloch_boundary
T002,cylinder_phase_region,,0.0125,1.79,chern_one,0.19757911075518386,analytic_non_bloch_boundary
T002,cylinder_phase_region,,0.0125,1.8075,chern_one,0.1800791107551838,analytic_non_bloch_boundary
T002,cylinder_phase_region,,0.0125,1.8250000000000002,chern_one,0.16257911075518372,analytic_non_bloch_boundary
T002,cylinder_phase_region,,0.0125,1.8425000000000002,chern_one,0.14507911075518365,analytic_non_bloch_boundary
T002,cylinder_phase_region,,0.0125,1.86,chern_one,0.1275791107551838,analytic_non_bloch_boundary
T002,cylinder_phase_region,,0.0125,1.8775,chern_one,0.11007911075518395,analytic_non_bloch_boundary
T002,cylinder_phase_region,,0.0125,1.895,chern_one,0.09257911075518388,analytic_non_bloch_boundary
T002,cylinder_phase_region,,0.0125,1.9125,chern_one,0.07507911075518381,analytic_non_bloch_boundary
T002,cylinder_phase_region,,0.0125,1.9300000000000002,chern_one,0.05757911075518374,analytic_non_bloch_boundary
T002,cylinder_phase_region,,0.0125,1.9475000000000002,chern_one,0.04007911075518367,analytic_non_bloch_boundary
T002,cylinder_phase_region,,0.0125,1.965,chern_one,0.022579110755183818,analytic_non_bloch_boundary
T002,cylinder_phase_region,,0.0125,1.9825000000000002,chern_one,0.005079110755183747,analytic_non_bloch_boundary
T002,cylinder_phase_region,,0.0125,2.0,gapless,0.0,analytic_non_bloch_boundary
T002,cylinder_phase_region,,0.0125,2.0175,chern_zero,0.00492284244606811,analytic_non_bloch_boundary
T002,cylinder_phase_region,,0.0125,2.035,chern_zero,0.02242284244606818,analytic_non_bloch_boundary
T002,cylinder_phase_region,,0.0125,2.0525,chern_zero,0.03992284244606825,analytic_non_bloch_boundary
T002,cylinder_phase_region,,0.0125,2.0700000000000003,chern_zero,0.05742284244606832,analytic_non_bloch_boundary
T002,cylinder_phase_region,,0.0125,2.0875000000000004,chern_zero,0.0749228424460684,analytic_non_bloch_boundary
T002,cylinder_phase_region,,0.0125,2.105,chern_zero,0.09242284244606802,analytic_non_bloch_boundary
T002,cylinder_phase_region,,0.0125,2.1225,chern_zero,0.10992284244606809,analytic_non_bloch_boundary
T002,cylinder_phase_region,,0.0125,2.14,chern_zero,0.12742284244606816,analytic_non_bloch_boundary
T002,cylinder_phase_region,,0.0125,2.1575,chern_zero,0.14492284244606823,analytic_non_bloch_boundary
T002,cylinder_phase_region,,0.0125,2.1750000000000003,chern_zero,0.1624228424460683,analytic_non_bloch_boundary
T002,cylinder_phase_region,,0.0125,2.1925,chern_zero,0.17992284244606793,analytic_non_bloch_boundary
T002,cylinder_phase_region,,0.0125,2.21,chern_zero,0.197422842446068,analytic_non_bloch_boundary
T002,cylinder_phase_region,,0.0125,2.2275,chern_zero,0.21492284244606807,analytic_non_bloch_boundary
T002,cylinder_phase_region,,0.0125,2.245,chern_zero,0.23242284244606815,analytic_non_bloch_boundary
T002,cylinder_phase_region,,0.0125,2.2625,chern_zero,0.24992284244606822,analytic_non_bloch_boundary
T002,cylinder_phase_region,,0.0125,2.2800000000000002,chern_zero,0.2674228424460683,analytic_non_bloch_boundary
T002,cylinder_phase_region,,0.0125,2.2975000000000003,chern_zero,0.28492284244606836,analytic_non_bloch_boundary
T002,cylinder_phase_region,,0.0125,2.3150000000000004,chern_zero,0.30242284244606843,analytic_non_bloch_boundary
T002,cylinder_phase_region,,0.0125,2.3325000000000005,chern_zero,0.3199228424460685,analytic_non_bloch_boundary
T002,cylinder_phase_region,,0.0125,2.35,chern_zero,0.3374228424460681,analytic_non_bloch_boundary
T002,cylinder_phase_region,,0.0125,2.3675,chern_zero,0.3549228424460682,analytic_non_bloch_boundary
T002,cylinder_phase_region,,0.0125,2.3850000000000002,chern_zero,0.37242284244606827,analytic_non_bloch_boundary
T002,cylinder_phase_region,,0.0125,2.4025,chern_zero,0.3899228424460679,analytic_non_bloch_boundary
T002,cylinder_phase_region,,0.0125,2.42,chern_zero,0.40742284244606797,analytic_non_bloch_boundary
T002,cylinder_phase_region,,0.0125,2.4375,chern_zero,0.42492284244606804,analytic_non_bloch_boundary
T002,cylinder_phase_region,,0.0125,2.455,chern_zero,0.4424228424460681,analytic_non_bloch_boundary
T002,cylinder_phase_region,,0.0125,2.4725,chern_zero,0.4599228424460682,analytic_non_bloch_boundary
T002,cylinder_phase_region,,0.0125,2.49,chern_zero,0.47742284244606825,analytic_non_bloch_boundary
T002,cylinder_phase_region,,0.0125,2.5075000000000003,chern_zero,0.4949228424460683,analytic_non_bloch_boundary
T002,cylinder_phase_region,,0.0125,2.5250000000000004,chern_zero,0.5124228424460684,analytic_non_bloch_boundary
T002,cylinder_phase_region,,0.0125,2.5425000000000004,chern_zero,0.5299228424460685,analytic_non_bloch_boundary
T002,cylinder_phase_region,,0.0125,2.5600000000000005,chern_zero,0.5474228424460685,analytic_non_bloch_boundary
T002,cylinder_phase_region,,0.0125,2.5775,chern_zero,0.5649228424460682,analytic_non_bloch_boundary
T002,cylinder_phase_region,,0.0125,2.595,chern_zero,0.5824228424460682,analytic_non_bloch_boundary
T002,cylinder_phase_region,,0.0125,2.6125000000000003,chern_zero,0.5999228424460683,analytic_non_bloch_boundary
T002,cylinder_phase_region,,0.0125,2.63,chern_zero,0.6174228424460679,analytic_non_bloch_boundary
T002,cylinder_phase_region,,0.0125,2.6475,chern_zero,0.634922842446068,analytic_non_bloch_boundary
T002,cylinder_phase_region,,0.0125,2.665,chern_zero,0.6524228424460681,analytic_non_bloch_boundary
T002,cylinder_phase_region,,0.0125,2.6825,chern_zero,0.6699228424460681,analytic_non_bloch_boundary
T002,cylinder_phase_region,,0.0125,2.7,chern_zero,0.6874228424460682,analytic_non_bloch_boundary
T002,bloch_boundary_lower,,0.025,1.9646446609406727,bloch_gap_closing,nan,analytic_reference
T002,bloch_boundary_upper,,0.025,2.0353553390593273,bloch_gap_closing,nan,analytic_reference
T002,non_bloch_gap_boundary,lower,0.025,1.975320460156558,non_bloch_band_touching,0.0,analytic_non_bloch_boundary
T002,non_bloch_gap_boundary,upper,0.025,2.0253048327204937,non_bloch_band_touching,0.0,analytic_non_bloch_boundary
T002,cylinder_phase_region,,0.025,1.3,chern_one,0.6753204601565579,analytic_non_bloch_boundary
T002,cylinder_phase_region,,0.025,1.3175000000000001,chern_one,0.6578204601565578,analytic_non_bloch_boundary
T002,cylinder_phase_region,,0.025,1.335,chern_one,0.640320460156558,analytic_non_bloch_boundary
T002,cylinder_phase_region,,0.025,1.3525,chern_one,0.6228204601565579,analytic_non_bloch_boundary
T002,cylinder_phase_region,,0.025,1.37,chern_one,0.6053204601565578,analytic_non_bloch_boundary
T002,cylinder_phase_region,,0.025,1.3875,chern_one,0.587820460156558,analytic_non_bloch_boundary
T002,cylinder_phase_region,,0.025,1.405,chern_one,0.5703204601565579,analytic_non_bloch_boundary
T002,cylinder_phase_region,,0.025,1.4225,chern_one,0.5528204601565578,analytic_non_bloch_boundary
T002,cylinder_phase_region,,0.025,1.44,chern_one,0.535320460156558,analytic_non_bloch_boundary
T002,cylinder_phase_region,,0.025,1.4575,chern_one,0.5178204601565579,analytic_non_bloch_boundary
T002,cylinder_phase_region,,0.025,1.475,chern_one,0.5003204601565578,analytic_non_bloch_boundary
T002,cylinder_phase_region,,0.025,1.4925000000000002,chern_one,0.4828204601565578,analytic_non_bloch_boundary
T002,cylinder_phase_region,,0.025,1.51,chern_one,0.4653204601565579,analytic_non_bloch_boundary
T002,cylinder_phase_region,,0.025,1.5275,chern_one,0.44782046015655785,analytic_non_bloch_boundary
T002,cylinder_phase_region,,0.025,1.5450000000000002,chern_one,0.4303204601565578,analytic_non_bloch_boundary
T002,cylinder_phase_region,,0.025,1.5625,chern_one,0.41282046015655793,analytic_non_bloch_boundary
T002,cylinder_phase_region,,0.025,1.58,chern_one,0.39532046015655786,analytic_non_bloch_boundary
T002,cylinder_phase_region,,0.025,1.5975000000000001,chern_one,0.3778204601565578,analytic_non_bloch_boundary
T002,cylinder_phase_region,,0.025,1.6150000000000002,chern_one,0.3603204601565577,analytic_non_bloch_boundary
T002,cylinder_phase_region,,0.025,1.6325,chern_one,0.34282046015655787,analytic_non_bloch_boundary
T002,cylinder_phase_region,,0.025,1.6500000000000001,chern_one,0.3253204601565578,analytic_non_bloch_boundary
T002,cylinder_phase_region,,0.025,1.6675,chern_one,0.30782046015655795,analytic_non_bloch_boundary
T002,cylinder_phase_region,,0.025,1.685,chern_one,0.2903204601565579,analytic_non_bloch_boundary
T002,cylinder_phase_region,,0.025,1.7025000000000001,chern_one,0.2728204601565578,analytic_non_bloch_boundary
T002,cylinder_phase_region,,0.025,1.7200000000000002,chern_one,0.25532046015655774,analytic_non_bloch_boundary
T002,cylinder_phase_region,,0.025,1.7375,chern_one,0.2378204601565579,analytic_non_bloch_boundary
T002,cylinder_phase_region,,0.025,1.7550000000000001,chern_one,0.22032046015655782,analytic_non_bloch_boundary
T002,cylinder_phase_region,,0.025,1.7725,chern_one,0.20282046015655797,analytic_non_bloch_boundary
T002,cylinder_phase_region,,0.025,1.79,chern_one,0.1853204601565579,analytic_non_bloch_boundary
T002,cylinder_phase_region,,0.025,1.8075,chern_one,0.16782046015655783,analytic_non_bloch_boundary
T002,cylinder_phase_region,,0.025,1.8250000000000002,chern_one,0.15032046015655776,analytic_non_bloch_boundary
T002,cylinder_phase_region,,0.025,1.8425000000000002,chern_one,0.13282046015655768,analytic_non_bloch_boundary
T002,cylinder_phase_region,,0.025,1.86,chern_one,0.11532046015655784,analytic_non_bloch_boundary
T002,cylinder_phase_region,,0.025,1.8775,chern_one,0.09782046015655799,analytic_non_bloch_boundary
T002,cylinder_phase_region,,0.025,1.895,chern_one,0.08032046015655792,analytic_non_bloch_boundary
T002,cylinder_phase_region,,0.025,1.9125,chern_one,0.06282046015655784,analytic_non_bloch_boundary
T002,cylinder_phase_region,,0.025,1.9300000000000002,chern_one,0.045320460156557774,analytic_non_bloch_boundary
T002,cylinder_phase_region,,0.025,1.9475000000000002,chern_one,0.027820460156557703,analytic_non_bloch_boundary
T002,cylinder_phase_region,,0.025,1.965,chern_one,0.010320460156557854,analytic_non_bloch_boundary
T002,cylinder_phase_region,,0.025,1.9825000000000002,gapless,0.0,analytic_non_bloch_boundary
T002,cylinder_phase_region,,0.025,2.0,gapless,0.0,analytic_non_bloch_boundary
T002,cylinder_phase_region,,0.025,2.0175,gapless,0.0,analytic_non_bloch_boundary
T002,cylinder_phase_region,,0.025,2.035,chern_zero,0.009695167279506478,analytic_non_bloch_boundary
T002,cylinder_phase_region,,0.025,2.0525,chern_zero,0.02719516727950655,analytic_non_bloch_boundary
T002,cylinder_phase_region,,0.025,2.0700000000000003,chern_zero,0.04469516727950662,analytic_non_bloch_boundary
T002,cylinder_phase_region,,0.025,2.0875000000000004,chern_zero,0.06219516727950669,analytic_non_bloch_boundary
T002,cylinder_phase_region,,0.025,2.105,chern_zero,0.07969516727950632,analytic_non_bloch_boundary
T002,cylinder_phase_region,,0.025,2.1225,chern_zero,0.09719516727950639,analytic_non_bloch_boundary
T002,cylinder_phase_region,,0.025,2.14,chern_zero,0.11469516727950646,analytic_non_bloch_boundary
T002,cylinder_phase_region,,0.025,2.1575,chern_zero,0.13219516727950653,analytic_non_bloch_boundary
T002,cylinder_phase_region,,0.025,2.1750000000000003,chern_zero,0.1496951672795066,analytic_non_bloch_boundary
T002,cylinder_phase_region,,0.025,2.1925,chern_zero,0.16719516727950623,analytic_non_bloch_boundary
T002,cylinder_phase_region,,0.025,2.21,chern_zero,0.1846951672795063,analytic_non_bloch_boundary
T002,cylinder_phase_region,,0.025,2.2275,chern_zero,0.20219516727950637,analytic_non_bloch_boundary
T002,cylinder_phase_region,,0.025,2.245,chern_zero,0.21969516727950644,analytic_non_bloch_boundary
T002,cylinder_phase_region,,0.025,2.2625,chern_zero,0.2371951672795065,analytic_non_bloch_boundary
T002,cylinder_phase_region,,0.025,2.2800000000000002,chern_zero,0.2546951672795066,analytic_non_bloch_boundary
T002,cylinder_phase_region,,0.025,2.2975000000000003,chern_zero,0.27219516727950666,analytic_non_bloch_boundary
T002,cylinder_phase_region,,0.025,2.3150000000000004,chern_zero,0.2896951672795067,analytic_non_bloch_boundary
T002,cylinder_phase_region,,0.025,2.3325000000000005,chern_zero,0.3071951672795068,analytic_non_bloch_boundary
T002,cylinder_phase_region,,0.025,2.35,chern_zero,0.3246951672795064,analytic_non_bloch_boundary
T002,cylinder_phase_region,,0.025,2.3675,chern_zero,0.3421951672795065,analytic_non_bloch_boundary
T002,cylinder_phase_region,,0.025,2.3850000000000002,chern_zero,0.35969516727950657,analytic_non_bloch_boundary
T002,cylinder_phase_region,,0.025,2.4025,chern_zero,0.3771951672795062,analytic_non_bloch_boundary
T002,cylinder_phase_region,,0.025,2.42,chern_zero,0.39469516727950626,analytic_non_bloch_boundary
T002,cylinder_phase_region,,0.025,2.4375,chern_zero,0.41219516727950634,analytic_non_bloch_boundary
T002,cylinder_phase_region,,0.025,2.455,chern_zero,0.4296951672795064,analytic_non_bloch_boundary
T002,cylinder_phase_region,,0.025,2.4725,chern_zero,0.4471951672795065,analytic_non_bloch_boundary
T002,cylinder_phase_region,,0.025,2.49,chern_zero,0.46469516727950655,analytic_non_bloch_boundary
T002,cylinder_phase_region,,0.025,2.5075000000000003,chern_zero,0.4821951672795066,analytic_non_bloch_boundary
T002,cylinder_phase_region,,0.025,2.5250000000000004,chern_zero,0.4996951672795067,analytic_non_bloch_boundary
T002,cylinder_phase_region,,0.025,2.5425000000000004,chern_zero,0.5171951672795068,analytic_non_bloch_boundary
T002,cylinder_phase_region,,0.025,2.5600000000000005,chern_zero,0.5346951672795068,analytic_non_bloch_boundary
T002,cylinder_phase_region,,0.025,2.5775,chern_zero,0.5521951672795065,analytic_non_bloch_boundary
T002,cylinder_phase_region,,0.025,2.595,chern_zero,0.5696951672795065,analytic_non_bloch_boundary
T002,cylinder_phase_region,,0.025,2.6125000000000003,chern_zero,0.5871951672795066,analytic_non_bloch_boundary
T002,cylinder_phase_region,,0.025,2.63,chern_zero,0.6046951672795062,analytic_non_bloch_boundary
T002,cylinder_phase_region,,0.025,2.6475,chern_zero,0.6221951672795063,analytic_non_bloch_boundary
T002,cylinder_phase_region,,0.025,2.665,chern_zero,0.6396951672795064,analytic_non_bloch_boundary
T002,cylinder_phase_region,,0.025,2.6825,chern_zero,0.6571951672795064,analytic_non_bloch_boundary
T002,cylinder_phase_region,,0.025,2.7,chern_zero,0.6746951672795065,analytic_non_bloch_boundary
T002,bloch_boundary_lower,,0.037500000000000006,1.946966991411009,bloch_gap_closing,nan,analytic_reference
T002,bloch_boundary_upper,,0.037500000000000006,2.053033008588991,bloch_gap_closing,nan,analytic_reference
T002,non_bloch_gap_boundary,lower,0.037500000000000006,1.9632302424654244,non_bloch_band_touching,0.0,analytic_non_bloch_boundary
T002,non_bloch_gap_boundary,upper,0.037500000000000006,2.038177489642306,non_bloch_band_touching,0.0,analytic_non_bloch_boundary
T002,cylinder_phase_region,,0.037500000000000006,1.3,chern_one,0.6632302424654244,analytic_non_bloch_boundary
T002,cylinder_phase_region,,0.037500000000000006,1.3175000000000001,chern_one,0.6457302424654243,analytic_non_bloch_boundary
T002,cylinder_phase_region,,0.037500000000000006,1.335,chern_one,0.6282302424654245,analytic_non_bloch_boundary
T002,cylinder_phase_region,,0.037500000000000006,1.3525,chern_one,0.6107302424654244,analytic_non_bloch_boundary
T002,cylinder_phase_region,,0.037500000000000006,1.37,chern_one,0.5932302424654243,analytic_non_bloch_boundary
T002,cylinder_phase_region,,0.037500000000000006,1.3875,chern_one,0.5757302424654245,analytic_non_bloch_boundary
