rabi_frequency_mhz,frequency_normalized,intensity_normalized,decay_normalized,motion_normalized,intensity_absolute,decay_absolute,frequency_per_variance_mhz_minus_2,motion_per_variance_mhz_minus_2,generated_data_provenance
2.226585498396385,11.959215669744001,1.0,3.4582098938242605,11.959215669744001,7.470139074335728e-05,0.0035022023814673974,0.6199705812493448,0.6051213865615112,formula_numerics
2.2481406406721134,11.730985475782706,1.0,3.425052623797583,11.730985475782706,7.470139074335728e-05,0.0034686233120599093,0.6081390356098751,0.593573223601756,formula_numerics
2.2699044540987408,11.50711083680713,1.0,3.3922132652307004,11.50711083680713,7.470139074335728e-05,0.0034353661983190153,0.5965332837039355,0.582245446288099,formula_numerics
2.2918789587812,11.287508631215768,1.0,3.3596887699928053,11.287508631215768,7.470139074335728e-05,0.003402427953338108,0.5851490164740573,0.5711338487712481,formula_numerics
2.314066194380666,11.072097323703385,1.0,3.3274761191785265,11.072097323703385,7.470139074335728e-05,0.003369805519807797,0.5739820070970123,0.5602343054665231,formula_numerics
2.33646822030388,10.860796934988077,1.0,3.2955723228277174,10.860796934988077,7.470139074335728e-05,0.003337495869732135,0.5630281094144524,0.5495427695220817,formula_numerics
2.3590871158942983,10.653529012116039,1.0,3.2639744196479294,10.653529012116039,7.470139074335728e-05,0.003305496004147559,0.5522832563934957,0.539055271316379,formula_numerics
2.3819249806250986,10.450216599333075,1.0,3.2326794767395475,10.450216599333075,7.470139074335728e-05,0.0032738029528445274,0.5417434586166938,0.5287679169843013,formula_numerics
2.4049839342940516,10.250784209511947,1.0,3.201684589323556,10.250784209511947,7.470139074335728e-05,0.0032424137740918292,0.5314048028008149,0.5186768869714259,formula_numerics
2.428266117220278,10.05515779612506,1.0,3.1709868804719235,10.05515779612506,7.470139074335728e-05,0.003211325554363532,0.521263450343895,0.5087784346158742,formula_numerics
2.451773690442914,9.86326472575198,1.0,3.1405835008405654,9.86326472575198,7.470139074335728e-05,0.003180535408068551,0.511315635900018,0.49906888475722627,formula_numerics
2.475508835921696,9.675033751111638,1.0,3.110471628404869,9.675033751111638,7.470139074335728e-05,0.00315004047728281,0.5015576659812935,0.4895446323719838,formula_numerics
2.499473756739488,9.490394984609194,1.0,3.0806484681977584,9.490394984609194,7.470139074335728e-05,0.0031198379314839697,0.4919859175865148,0.4802021412350748,formula_numerics
2.523670677306774,9.30927987238771,1.0,3.051111252050261,9.30927987238771,7.470139074335728e-05,0.003089924967288703,0.48259683685598914,0.4710379426069004,formula_numerics
2.548101843568123,9.131621168875048,1.0,3.0218572383345723,9.131621168875048,7.470139074335728e-05,0.003060298808192482,0.4733869377520367,0.46204863394544005,formula_numerics
2.572769523210657,8.957352911816518,1.0,2.992883711709581,8.957352911816518,7.470139074335728e-05,0.003030956704311869,0.46435280076467345,0.4532308776429339,formula_numerics
2.5976760058745403,8.786410397783957,1.0,2.9641879828688253,8.786410397783957,7.470139074335728e-05,0.00300189593212927,0.45549107164199254,0.4445813997866734,formula_numerics
2.6228236033654957,8.618730158152264,1.0,2.935767388290882,8.618730158152264,7.470139074335728e-05,0.0029731137942401427,0.44679846014477775,0.4360969889434439,formula_numerics
2.6482146498693906,8.45424993553435,1.0,2.907619289992132,8.45424993553435,7.470139074335728e-05,0.0029446076191026226,0.4382717388248809,0.42777449496716224,formula_numerics
2.6738515021688927,8.292908660665818,1.0,2.879741075281911,8.292908660665818,7.470139074335728e-05,0.002916374760789553,0.4299077418269159,0.41961082782927056,formula_numerics
2.699736539862226,8.13464642973077,1.0,2.852130156519995,8.13464642973077,7.470139074335728e-05,0.0028884125987428907,0.4217033637128185,0.4116029564714507,formula_numerics
2.7258721655840423,7.979404482120362,1.0,2.824783970876421,7.979404482120362,7.470139074335728e-05,0.002860718537530468,0.4136555583088403,0.40374790768023416,formula_numerics
2.752260805228434,7.827125178615762,1.0,2.7976999800936055,7.827125178615762,7.470139074335728e-05,0.002833290006605087,0.40576133757454586,0.3960427649830879,formula_numerics
2.7789049081741037,7.677751979987506,1.0,2.7708756702507435,7.677751979987506,7.470139074335728e-05,0.0028061244600659195,0.39801777049339326,0.3884846675655679,formula_numerics
2.805806947511714,7.5312294260032635,1.0,2.7443085515304695,7.5312294260032635,7.470139074335728e-05,0.002779219376422203,0.3904219819844891,0.381070809209138,formula_numerics
2.8329694202734377,7.387503114836196,1.0,2.7179961579877547,7.387503114836196,7.470139074335728e-05,0.002752572258359194,0.3829711518351087,0.37379843724925926,formula_numerics
2.8603948476647325,7.246519682866295,1.0,2.691936047321016,7.246519682866295,7.470139074335728e-05,0.0027261806325063666,0.37566251365359016,0.36666485155336287,formula_numerics
2.8880857752983573,7.108226784867216,1.0,2.6661258006454265,7.108226784867216,7.470139074335728e-05,0.0027000420492078406,0.3684933538422109,0.35966740351832766,formula_numerics
2.9160447734306536,6.972573074571193,1.0,2.6405630222683936,6.972573074571193,7.470139074335728e-05,0.002674154082295004,0.3614610105896658,0.35280349508709025,formula_numerics
2.9442744372001157,6.839508185604882,1.0,2.6152453394671946,6.839508185604882,7.470139074335728e-05,0.002648514328861315,0.354562872882773,0.3460705777840217,formula_numerics
2.9727773868682714,6.708982712788998,1.0,2.5901704022687384,6.708982712788998,7.470139074335728e-05,0.00262312040903927,0.3477963795370401,0.33946615176871303,formula_numerics
3.001556268062891,6.580948193794865,1.0,2.5653358832314463,6.580948193794865,7.470139074335728e-05,0.0025979699657794997,0.34115901824573114,0.3329877649078191,formula_numerics
3.0306137520235543,6.455357091150994,1.0,2.540739477229217,6.455357091150994,7.470139074335728e-05,0.0025730606646319956,0.33464832464708205,0.32663301186461424,formula_numerics
3.0599525358495936,6.33216277459308,1.0,2.5163789012374664,6.33216277459308,7.470139074335728e-05,0.0025483901935294223,0.3282618814093157,0.3203995332059241,formula_numerics
3.0895753427504364,6.211319503750821,1.0,2.4922518941212224,6.211319503750821,7.470139074335728e-05,0.002523956262572516,0.32199731733312065,0.31428501452609986,formula_numerics
3.119484922298372,6.092782411165137,1.0,2.468356216425242,6.092782411165137,7.470139074335728e-05,0.002499756603817537,0.3158523064712564,0.3082871855877115,formula_numerics
3.149684050683766,5.976507485629497,1.0,2.444689650166151,5.976507485629497,7.470139074335728e-05,0.0024757889710657587,0.3098245672649612,0.30240381947863876,formula_numerics
3.180175530972745,5.862451555849149,1.0,2.4212499986265668,5.862451555849149,7.470139074335728e-05,0.002452051139654977,0.3039118616968401,0.29663273178524957,formula_numerics
3.2109621933673735,5.750572274412229,1.0,2.3980350861512076,5.750572274412229,7.470139074335728e-05,0.0024285409062530217,0.2981119944599204,0.2909717797813576,formula_numerics
3.2420468954683557,5.640828102066716,1.0,2.375042757944942,5.640828102066716,7.470139074335728e-05,0.0024052560886532385,0.2924228121425625,0.28541886163265556,formula_numerics
3.273432522540271,5.533178292297496,1.0,2.352270879872787,5.533178292297496,7.470139074335728e-05,0.002382194525571944,0.28684220242892955,0.27997191561633467,formula_numerics
3.305121987779386,5.42758287619773,1.0,2.329717338261818,5.42758287619773,7.470139074335728e-05,0.0023593540764478126,0.2813680933147121,0.27462891935559436,formula_numerics
3.337118232584057,5.3240026476289355,1.0,2.307380039704976,5.3240026476289355,7.470139074335728e-05,0.002336732621243192,0.275998452337821,0.26938788906876043,formula_numerics
3.3694242268277454,5.222399148664294,1.0,2.2852569108667615,5.222399148664294,7.470139074335728e-05,0.002314328060247323,0.2707312858237627,0.2642468788327354,formula_numerics
3.4020429691346843,5.122734655309731,1.0,2.2633458982907873,5.122734655309731,7.470139074335728e-05,0.0022921383138814425,0.2655646381454145,0.25920397986050253,formula_numerics
3.434977487158202,5.02497216349754,1.0,2.241644968209181,5.02497216349754,7.470139074335728e-05,0.0022701613225057644,0.2604965909969273,0.2542573197924206,formula_numerics
3.4682308378617535,4.929075375347245,1.0,2.2201521063538068,4.929075375347245,7.470139074335728e-05,0.0022483950462282997,0.2555252626814847,0.24940506200104123,formula_numerics
3.5018061078026643,4.835008685688709,1.0,2.1988653177693056,4.835008685688709,7.470139074335728e-05,0.0022268374647155154,0.2506488074126541,0.24464540490919423,formula_numerics
3.535706413418623,4.742737168842413,1.0,2.1777826266279225,4.742737168842413,7.470139074335728e-05,0.0022054865770048094,0.24586541462907188,0.23997658132108685,formula_numerics
3.5699349013169464,4.652226565652036,1.0,2.156902076046114,4.652226565652036,7.470139074335728e-05,0.002184340401318784,0.24117330832220674,0.23539685776616812,formula_numerics
3.604494748566646,4.563443270764488,1.0,2.1362217279029085,4.563443270764488,7.470139074335728e-05,0.002163396974881294,0.2365707463769514,0.23090453385551465,formula_numerics
3.6393891629933206,4.476354320152711,1.0,2.1157396626600145,4.476354320152711,7.470139074335728e-05,0.002142654353735268,0.2320560199247998,0.22649794165049983,formula_numerics
3.6746213834769095,4.3909273788765715,1.0,2.095453979183645,4.3909273788765715,7.470139074335728e-05,0.002122110612562268,0.2276274527093667,0.22217544504351008,formula_numerics
3.710194680252318,4.307130729077348,1.0,2.07536279456806,4.307130729077348,7.470139074335728e-05,0.002101763844503782,0.22328340046401698,0.21793543915048139,formula_numerics
3.746112355212964,4.224933258201314,1.0,2.0554642439607926,4.224933258201314,7.470139074335728e-05,0.0020816121609842325,0.21902225030137165,0.21377634971502682,formula_numerics
