artifact_state,parameter_match,length,dimension,beta,boundary,time,observable,display_offset,mixed_exact,representative,lower_68,upper_68,lower_95,upper_95
final_reproduction,paper_exact_reconstructed_metadata,12,4096,0.5,periodic,0.35000000000000003,sigma_x,0.0,-0.2394169374198773,-0.24192629818259845,-0.2807435349971573,-0.1918084831971293,-0.33533478055981886,-0.1566032923225874
final_reproduction,paper_exact_reconstructed_metadata,12,4096,0.5,periodic,0.35000000000000003,sigma_y,0.4,0.028552691922663954,0.0003039853643058289,-0.01813353056929069,0.11960401098558611,-0.04216933522049856,0.1833778626996078
final_reproduction,paper_exact_reconstructed_metadata,12,4096,0.5,periodic,0.35000000000000003,sigma_z,-0.2,-0.4621009555380083,-0.5029472102722783,-0.4843600743442862,-0.35400232235302115,-0.5814215522656561,-0.32025720778897837
final_reproduction,paper_exact_reconstructed_metadata,12,4096,0.5,periodic,0.35000000000000003,sigma_x_sigma_x,1.0,-0.2566668751512727,-0.19882288980692858,-0.29076927584276635,-0.18213531519707213,-0.36511324894462455,-0.11757797111520919
final_reproduction,paper_exact_reconstructed_metadata,12,4096,0.5,periodic,0.4,sigma_x,0.0,-0.2629842218842282,-0.26487705981871096,-0.30886437885790186,-0.21233250021405398,-0.37855190696163094,-0.1706574933178061
final_reproduction,paper_exact_reconstructed_metadata,12,4096,0.5,periodic,0.4,sigma_y,0.4,-0.01448320963816994,-0.03273397664284394,-0.051344987714344,0.06947057695750224,-0.08092157577471329,0.12345996662626796
final_reproduction,paper_exact_reconstructed_metadata,12,4096,0.5,periodic,0.4,sigma_z,-0.2,-0.44714642133696625,-0.4855725559190871,-0.462648207056694,-0.3426089025496891,-0.5685664410577232,-0.308393427191997
final_reproduction,paper_exact_reconstructed_metadata,12,4096,0.5,periodic,0.4,sigma_x_sigma_x,1.0,-0.2281828091132402,-0.17821807805893553,-0.26638572461099097,-0.1644938443578604,-0.3457426591875253,-0.08797540768044149
final_reproduction,paper_exact_reconstructed_metadata,12,4096,0.5,periodic,0.45,sigma_x,0.0,-0.28074541516332563,-0.2830009837703489,-0.32875555510672805,-0.22869134309275232,-0.4148304128600972,-0.1811694802290913
final_reproduction,paper_exact_reconstructed_metadata,12,4096,0.5,periodic,0.45,sigma_y,0.4,-0.062393595903839826,-0.07052892622388801,-0.09162442004982005,0.015285378467302102,-0.12357570446807961,0.05706580214689831
final_reproduction,paper_exact_reconstructed_metadata,12,4096,0.5,periodic,0.45,sigma_z,-0.2,-0.4342137129713308,-0.4690423716580652,-0.4509143729711552,-0.32978918865250223,-0.5580288117414222,-0.29519001833269765
final_reproduction,paper_exact_reconstructed_metadata,12,4096,0.5,periodic,0.45,sigma_x_sigma_x,1.0,-0.20077173115313068,-0.15883328564689744,-0.24069174287586062,-0.13646511839840622,-0.32793524812236036,-0.04220102717912624
final_reproduction,paper_exact_reconstructed_metadata,12,4096,0.5,periodic,0.5,sigma_x,0.0,-0.29240024190440583,-0.2959227557565469,-0.34148564689611277,-0.23971336751240097,-0.44072002290552154,-0.18807160972046422
final_reproduction,paper_exact_reconstructed_metadata,12,4096,0.5,periodic,0.5,sigma_y,0.4,-0.11242257577901374,-0.11102830984288871,-0.14347163462683285,-0.03507848588567526,-0.16709030649550038,0.006043595624200995
final_reproduction,paper_exact_reconstructed_metadata,12,4096,0.5,periodic,0.5,sigma_z,-0.2,-0.42277082170239755,-0.45327875867286566,-0.44116389346800866,-0.31349520233608924,-0.5494072469694502,-0.2831942627081481
final_reproduction,paper_exact_reconstructed_metadata,12,4096,0.5,periodic,0.5,sigma_x_sigma_x,1.0,-0.17681825155670966,-0.14228441863139002,-0.22019624894782852,-0.10893824256179711,-0.3133750259240252,-0.0012400771314652335
final_reproduction,paper_exact_reconstructed_metadata,12,4096,0.5,periodic,0.55,sigma_x,0.0,-0.2979122540678061,-0.30348320189411304,-0.34823401188341313,-0.2462210709014474,-0.45587465313987385,-0.1914686512652369
final_reproduction,paper_exact_reconstructed_metadata,12,4096,0.5,periodic,0.55,sigma_y,0.4,-0.16210253137528796,-0.15235000340770968,-0.18452923811967947,-0.08560671601815782,-0.2102814029511527,-0.04323145472984689
final_reproduction,paper_exact_reconstructed_metadata,12,4096,0.5,periodic,0.55,sigma_z,-0.2,-0.4122167054968019,-0.43820303553950574,-0.43016377070921236,-0.2999940464052538,-0.5421691088690107,-0.2730641950679317
final_reproduction,paper_exact_reconstructed_metadata,12,4096,0.5,periodic,0.55,sigma_x_sigma_x,1.0,-0.1583462632109072,-0.12988393180195573,-0.20454876006389353,-0.08657007478329252,-0.30344209286809704,0.028631979625849117
final_reproduction,paper_exact_reconstructed_metadata,12,4096,0.5,periodic,0.6000000000000001,sigma_x,0.0,-0.2974732698620429,-0.30572022700891405,-0.35010244287472303,-0.2483697426191949,-0.460310715539979,-0.19160147134325495
final_reproduction,paper_exact_reconstructed_metadata,12,4096,0.5,periodic,0.6000000000000001,sigma_y,0.4,-0.20933211461279627,-0.19282981064456578,-0.22743894432953893,-0.1306381436867052,-0.2591082440280287,-0.08710618297158237
final_reproduction,paper_exact_reconstructed_metadata,12,4096,0.5,periodic,0.6000000000000001,sigma_z,-0.2,-0.40207873062927113,-0.4238540532194184,-0.42012560478871314,-0.2897805064101833,-0.535823559268209,-0.26318793835819326
final_reproduction,paper_exact_reconstructed_metadata,12,4096,0.5,periodic,0.6000000000000001,sigma_x_sigma_x,1.0,-0.14678427724027418,-0.1224900612392062,-0.1989232713450326,-0.0708064417181479,-0.29902533025250344,0.04544289843925021
final_reproduction,paper_exact_reconstructed_metadata,12,4096,0.5,periodic,0.65,sigma_x,0.0,-0.2914711250532104,-0.3028515400813263,-0.3431323490647121,-0.24702585214078035,-0.454384158966898,-0.18881225543842298
final_reproduction,paper_exact_reconstructed_metadata,12,4096,0.5,periodic,0.65,sigma_y,0.4,-0.25239166495009074,-0.23102747599648446,-0.2740938966152445,-0.16488496014110143,-0.3046375390332357,-0.1292847660184045
final_reproduction,paper_exact_reconstructed_metadata,12,4096,0.5,periodic,0.65,sigma_z,-0.2,-0.39214520370281447,-0.41045233491702626,-0.4104435920716699,-0.2812235444208028,-0.5300476557371575,-0.2527252148915039
final_reproduction,paper_exact_reconstructed_metadata,12,4096,0.5,periodic,0.65,sigma_x_sigma_x,1.0,-0.14283701603269722,-0.12043931032402164,-0.20045975173117225,-0.06246085631055374,-0.30041499996213505,0.04829465899154268
final_reproduction,paper_exact_reconstructed_metadata,12,4096,0.5,periodic,0.7000000000000001,sigma_x,0.0,-0.28046282159649094,-0.2952598587198948,-0.3295198396230905,-0.2430600892190292,-0.43839093848337024,-0.1827702951506124
final_reproduction,paper_exact_reconstructed_metadata,12,4096,0.5,periodic,0.7000000000000001,sigma_y,0.4,-0.2899177335150065,-0.2657091400630459,-0.3115548129473878,-0.1960968708279935,-0.36434725730078793,-0.16532840843854815
final_reproduction,paper_exact_reconstructed_metadata,12,4096,0.5,periodic,0.7000000000000001,sigma_z,-0.2,-0.38251617535675253,-0.3984022662586117,-0.4001013635954485,-0.27225709453362246,-0.5247470450102353,-0.24144348604917967
final_reproduction,paper_exact_reconstructed_metadata,12,4096,0.5,periodic,0.7000000000000001,sigma_x_sigma_x,1.0,-0.14646979685514525,-0.12356235057352236,-0.2059245314968437,-0.06093995668919792,-0.3072877051097074,0.03733997957402554
final_reproduction,paper_exact_reconstructed_metadata,12,4096,0.5,periodic,0.75,sigma_x,0.0,-0.26515219343245805,-0.2834792081533299,-0.3160013118881908,-0.23161364738661955,-0.412529462881915,-0.17387373692019362
final_reproduction,paper_exact_reconstructed_metadata,12,4096,0.5,periodic,0.75,sigma_y,0.4,-0.3208602802455798,-0.29582412183185874,-0.34678836964549886,-0.2146952258992659,-0.42458078933005095,-0.18710852742964584
final_reproduction,paper_exact_reconstructed_metadata,12,4096,0.5,periodic,0.75,sigma_z,-0.2,-0.3735737391843885,-0.38823837281659596,-0.39718347085587347,-0.26190406172153974,-0.5200477799181312,-0.2318078695684283
final_reproduction,paper_exact_reconstructed_metadata,12,4096,0.5,periodic,0.75,sigma_x_sigma_x,1.0,-0.1569931174772404,-0.13126931616993942,-0.21287750779234796,-0.06437445724327322,-0.3187807113816914,0.013648509495536525
final_reproduction,paper_exact_reconstructed_metadata,12,4096,0.5,periodic,0.8,sigma_x,0.0,-0.24636916417012905,-0.2681796918922297,-0.30200449337226637,-0.2134547346493135,-0.3790846994348237,-0.16349646299125617
final_reproduction,paper_exact_reconstructed_metadata,12,4096,0.5,periodic,0.8,sigma_y,0.4,-0.3444430370276224,-0.32049025242274226,-0.37726685567326973,-0.22813423848094028,-0.4655604989981737,-0.21098686189476965
final_reproduction,paper_exact_reconstructed_metadata,12,4096,0.5,periodic,0.8,sigma_z,-0.2,-0.3658882298087178,-0.38053229844503117,-0.3921218126957469,-0.25187640420030305,-0.5162297524107011,-0.22281534502551067
final_reproduction,paper_exact_reconstructed_metadata,12,4096,0.5,periodic,0.8,sigma_x_sigma_x,1.0,-0.17322050906707065,-0.14268086155907267,-0.2315380135342282,-0.07386638174552838,-0.333638632303141,-0.006465969962464361
final_reproduction,paper_exact_reconstructed_metadata,12,4096,0.5,periodic,0.8500000000000001,sigma_x,0.0,-0.22504682099403833,-0.25014783158193843,-0.28220603013682694,-0.1951486559296241,-0.3395304809479072,-0.1501600563248412
final_reproduction,paper_exact_reconstructed_metadata,12,4096,0.5,periodic,0.8500000000000001,sigma_y,0.4,-0.36014093364378963,-0.3389962113839469,-0.3956784832422088,-0.24196078274703672,-0.4875522741590807,-0.2204289830526201
final_reproduction,paper_exact_reconstructed_metadata,12,4096,0.5,periodic,0.8500000000000001,sigma_z,-0.2,-0.36008683511947803,-0.3757830773118092,-0.3873590225125968,-0.24857112472319046,-0.5136229066759475,-0.21463184032688598
final_reproduction,paper_exact_reconstructed_metadata,12,4096,0.5,periodic,0.8500000000000001,sigma_x_sigma_x,1.0,-0.19366483756508207,-0.15677712497559643,-0.2510520790854038,-0.0842306095878641,-0.35040496102113555,-0.019782890503390316
final_reproduction,paper_exact_reconstructed_metadata,12,4096,0.5,periodic,0.9,sigma_x,0.0,-0.20219288851928152,-0.23026016636758304,-0.258170743513819,-0.1750099213699736,-0.29959090991091625,-0.13643026110820222
final_reproduction,paper_exact_reconstructed_metadata,12,4096,0.5,periodic,0.9,sigma_y,0.4,-0.3676800832802049,-0.35082286372257215,-0.3993229769556695,-0.25318152152890844,-0.508114416440226,-0.2233739808463972
final_reproduction,paper_exact_reconstructed_metadata,12,4096,0.5,periodic,0.9,sigma_z,-0.2,-0.35671514465478227,-0.37431442107247154,-0.38350728919057375,-0.24404327114987473,-0.512493213193956,-0.2067266794372746
final_reproduction,paper_exact_reconstructed_metadata,12,4096,0.5,periodic,0.9,sigma_x_sigma_x,1.0,-0.21673725483056253,-0.17253766975227758,-0.27103423182283776,-0.10215761155720327,-0.36699256766527755,-0.0325654195512676
final_reproduction,paper_exact_reconstructed_metadata,12,4096,0.5,periodic,0.9500000000000001,sigma_x,0.0,-0.17885355022750732,-0.20944904579663648,-0.23524632636522644,-0.1568171742940663,-0.26394469864782677,-0.12585162864569036
final_reproduction,paper_exact_reconstructed_metadata,12,4096,0.5,periodic,0.9500000000000001,sigma_y,0.4,-0.36705738599150983,-0.35567959841231345,-0.39212141659771405,-0.2516503688530058,-0.5152425332444098,-0.22442878435609456
final_reproduction,paper_exact_reconstructed_metadata,12,4096,0.5,periodic,0.9500000000000001,sigma_z,-0.2,-0.35612013358719485,-0.37619960195665914,-0.38477883861282103,-0.24119362152916834,-0.5129456356939958,-0.1968434991940441
final_reproduction,paper_exact_reconstructed_metadata,12,4096,0.5,periodic,0.9500000000000001,sigma_x_sigma_x,1.0,-0.24091822003217406,-0.18905062121490881,-0.29139037034729554,-0.11651955701488886,-0.38172487096458163,-0.04516740986254632
final_reproduction,paper_exact_reconstructed_metadata,12,4096,0.5,periodic,1.0,sigma_x,0.0,-0.1560695661201773,-0.188661158546193,-0.2047409648476247,-0.14272742555789703,-0.23856680392521906,-0.11534878798587238
final_reproduction,paper_exact_reconstructed_metadata,12,4096,0.5,periodic,1.0,sigma_y,0.4,-0.3585699374874864,-0.3535469241966272,-0.3763926541831615,-0.24240511115593555,-0.5076054894697175,-0.21890800532039925
final_reproduction,paper_exact_reconstructed_metadata,12,4096,0.5,periodic,1.0,sigma_z,-0.2,-0.35837604654333255,-0.38122817513945684,-0.3888275693717867,-0.24542832428667793,-0.5148662256052174,-0.19376576960456976
final_reproduction,paper_exact_reconstructed_metadata,12,4096,0.5,periodic,1.0,sigma_x_sigma_x,1.0,-0.26487979975170606,-0.2055772657928204,-0.31086959706072503,-0.13627002422527046,-0.39702153374381904,-0.07681685755122053
final_reproduction,paper_exact_reconstructed_metadata,12,4096,0.5,periodic,1.05,sigma_x,0.0,-0.13482681409923375,-0.16881101128990444,-0.17856654470063407,-0.12272684834496236,-0.21993787536238205,-0.10114317514278873
final_reproduction,paper_exact_reconstructed_metadata,12,4096,0.5,periodic,1.05,sigma_y,0.4,-0.3428403758904229,-0.34471363414480244,-0.3548353733813041,-0.23111230983956357,-0.48591176735292557,-0.20812796615030293
final_reproduction,paper_exact_reconstructed_metadata,12,4096,0.5,periodic,1.05,sigma_z,-0.2,-0.3632643189307553,-0.388920525115303,-0.39508167409886386,-0.24801162701456017,-0.5179161545627907,-0.1948628674914223
final_reproduction,paper_exact_reconstructed_metadata,12,4096,0.5,periodic,1.05,sigma_x_sigma_x,1.0,-0.287550581892175,-0.2215678849774711,-0.3284210450473617,-0.15894774207953388,-0.40921375163310875,-0.11843004125208387
final_reproduction,paper_exact_reconstructed_metadata,12,4096,0.5,periodic,1.1,sigma_x,0.0,-0.11600526660047103,-0.15073301982174608,-0.1615489686008056,-0.10766077360345652,-0.20222822058087614,-0.08331063918409143
final_reproduction,paper_exact_reconstructed_metadata,12,4096,0.5,periodic,1.1,sigma_y,0.4,-0.3208237728569314,-0.3297961064105999,-0.3300828176204384,-0.2204494474134294,-0.45164844792667913,-0.1921609852841501
final_reproduction,paper_exact_reconstructed_metadata,12,4096,0.5,periodic,1.1,sigma_z,-0.2,-0.37030718735996804,-0.3985873537193964,-0.40090844661099334,-0.2520497514172193,-0.5215788171098694,-0.19791165356426021
final_reproduction,paper_exact_reconstructed_metadata,12,4096,0.5,periodic,1.1,sigma_x_sigma_x,1.0,-0.3081265662272486,-0.23663410303339347,-0.34737568694757376,-0.18191473734598743,-0.4246958207997001,-0.12897037143310597
final_reproduction,paper_exact_reconstructed_metadata,12,4096,0.5,periodic,1.1500000000000001,sigma_x,0.0,-0.10033159730494776,-0.13513683788495923,-0.15013570151450878,-0.0891573960442959,-0.1861283198459511,-0.06876283051284855
final_reproduction,paper_exact_reconstructed_metadata,12,4096,0.5,periodic,1.1500000000000001,sigma_y,0.4,-0.2937847182571369,-0.3097290269456761,-0.30143206180160653,-0.19995014083949128,-0.4070557828295854,-0.17395726459862745
final_reproduction,paper_exact_reconstructed_metadata,12,4096,0.5,periodic,1.1500000000000001,sigma_z,-0.2,-0.37884419934020863,-0.40942304533805474,-0.4068873793411065,-0.25844694788075095,-0.5252494367322333,-0.2042427422084271
final_reproduction,paper_exact_reconstructed_metadata,12,4096,0.5,periodic,1.1500000000000001,sigma_x_sigma_x,1.0,-0.32604108988212843,-0.2504911106795593,-0.3604698544792193,-0.20591623258920558,-0.4300380984599582,-0.1381689136192836
final_reproduction,paper_exact_reconstructed_metadata,12,4096,0.5,periodic,1.2000000000000002,sigma_x,0.0,-0.08834082977213545,-0.12257081490013372,-0.14304777661585247,-0.07587578128987858,-0.17219271005544937,-0.0559861617245604
final_reproduction,paper_exact_reconstructed_metadata,12,4096,0.5,periodic,1.2000000000000002,sigma_y,0.4,-0.2632391813559005,-0.2857210064707348,-0.2750590523179892,-0.18376323352777058,-0.3688222874206565,-0.1560771342995934
final_reproduction,paper_exact_reconstructed_metadata,12,4096,0.5,periodic,1.2000000000000002,sigma_z,-0.2,-0.3881333541934642,-0.4206155965052149,-0.41831652580629103,-0.26596826943706714,-0.5283472836737103,-0.2139787254314177
final_reproduction,paper_exact_reconstructed_metadata,12,4096,0.5,periodic,1.2000000000000002,sigma_x_sigma_x,1.0,-0.3409125571271485,-0.26288846449493525,-0.3715665841779354,-0.22279940314291427,-0.4363651937272099,-0.146573883917928
final_reproduction,paper_exact_reconstructed_metadata,12,4096,0.5,periodic,1.25,sigma_x,0.0,-0.08035161954410974,-0.11339791113096462,-0.1356569947969314,-0.06499505464459455,-0.16081433302582143,-0.04120496618777768
final_reproduction,paper_exact_reconstructed_metadata,12,4096,0.5,periodic,1.25,sigma_y,0.4,-0.2308632406368392,-0.25917477725504756,-0.24992327598120442,-0.16653528264741033,-0.3312102576601202,-0.13866478851533867
final_reproduction,paper_exact_reconstructed_metadata,12,4096,0.5,periodic,1.25,sigma_z,-0.2,-0.39745538750925224,-0.4314525989736727,-0.42559722849995574,-0.2743204781396158,-0.5304256553486199,-0.2263280769947444
final_reproduction,paper_exact_reconstructed_metadata,12,4096,0.5,periodic,1.25,sigma_x_sigma_x,1.0,-0.352489688713159,-0.27354970324052275,-0.37898202130036507,-0.23658781328530515,-0.4458232982897861,-0.15425746957242034
final_reproduction,paper_exact_reconstructed_metadata,12,4096,0.5,periodic,1.3,sigma_x,0.0,-0.07645804874955418,-0.10778700682326303,-0.13033821027912534,-0.0616649723980278,-0.15221221676550212,-0.03265511688966655
final_reproduction,paper_exact_reconstructed_metadata,12,4096,0.5,periodic,1.3,sigma_y,0.4,-0.1983781394536239,-0.23157887274803138,-0.21754465841646667,-0.14292539555348235,-0.2809462349142358,-0.12026847948385694
final_reproduction,paper_exact_reconstructed_metadata,12,4096,0.5,periodic,1.3,sigma_z,-0.2,-0.4062011649717768,-0.4414034003645351,-0.43253108734357587,-0.2832150352543858,-0.531255320554351,-0.23993017619396376
final_reproduction,paper_exact_reconstructed_metadata,12,4096,0.5,periodic,1.3,sigma_x_sigma_x,1.0,-0.36061042496138657,-0.2821382711328623,-0.38271837311456053,-0.24663850221486236,-0.44343773148505206,-0.1621162260113077
final_reproduction,paper_exact_reconstructed_metadata,12,4096,0.5,periodic,1.35,sigma_x,0.0,-0.07653854664378941,-0.10572048952938674,-0.12615884211477565,-0.061634877961476695,-0.14739884735613767,-0.031203228144521936
final_reproduction,paper_exact_reconstructed_metadata,12,4096,0.5,periodic,1.35,sigma_y,0.4,-0.1674265931472153,-0.20438437732798242,-0.19206417766290945,-0.11896650535331874,-0.24520645110986505,-0.09462959417226727
final_reproduction,paper_exact_reconstructed_metadata,12,4096,0.5,periodic,1.35,sigma_z,-0.2,-0.413927702151869,-0.45016220570814697,-0.43938611037124975,-0.28881501330041953,-0.5308631444316817,-0.251523066296824
final_reproduction,paper_exact_reconstructed_metadata,12,4096,0.5,periodic,1.35,sigma_x_sigma_x,1.0,-0.36518372207256133,-0.288260540470182,-0.3867961628084251,-0.2543094460312017,-0.450215146816822,-0.170206993856686
final_reproduction,paper_exact_reconstructed_metadata,12,4096,0.5,periodic,1.4000000000000001,sigma_x,0.0,-0.08028019525194592,-0.10701663482530953,-0.12581716180554478,-0.06063636273492489,-0.14876278090961256,-0.028966400654682443
final_reproduction,paper_exact_reconstructed_metadata,12,4096,0.5,periodic,1.4000000000000001,sigma_y,0.4,-0.13945750063950757,-0.17888476112469087,-0.16911092048756973,-0.093946394695172,-0.21353057147307064,-0.07689143347469146
final_reproduction,paper_exact_reconstructed_metadata,12,4096,0.5,periodic,1.4000000000000001,sigma_z,-0.2,-0.42037650667120163,-0.4576448539305745,-0.4404740368959048,-0.29218434143973954,-0.5295177686851885,-0.25745016759987305
final_reproduction,paper_exact_reconstructed_metadata,12,4096,0.5,periodic,1.4000000000000001,sigma_x_sigma_x,1.0,-0.36619519507704096,-0.2915073987593233,-0.39033518162955305,-0.2585815637636233,-0.45562922692287194,-0.17847388042180676
final_reproduction,paper_exact_reconstructed_metadata,12,4096,0.5,periodic,1.4500000000000002,sigma_x,0.0,-0.08721472004784953,-0.11136307676697105,-0.13235777216389644,-0.06510304129817984,-0.1533308341922762,-0.028417196195150183
final_reproduction,paper_exact_reconstructed_metadata,12,4096,0.5,periodic,1.4500000000000002,sigma_y,0.4,-0.11563465273783527,-0.15611759836146807,-0.15361651143439425,-0.07283693617734427,-0.18663022098494247,-0.053165078586611944
final_reproduction,paper_exact_reconstructed_metadata,12,4096,0.5,periodic,1.4500000000000002,sigma_z,-0.2,-0.42545671219564857,-0.46394175791950615,-0.43762379744811103,-0.30129822253427097,-0.529621022035918,-0.26163407245523984
final_reproduction,paper_exact_reconstructed_metadata,12,4096,0.5,periodic,1.4500000000000002,sigma_x_sigma_x,1.0,-0.36373005266767644,-0.291526021011203,-0.38574978931589365,-0.26158444706806094,-0.4590413581182977,-0.18675863008217167
final_reproduction,paper_exact_reconstructed_metadata,12,4096,0.5,periodic,1.5,sigma_x,0.0,-0.09676128548679483,-0.11835607975414093,-0.1423333719586757,-0.07651825694002727,-0.16016206942227976,-0.03285051018040001
final_reproduction,paper_exact_reconstructed_metadata,12,4096,0.5,periodic,1.5,sigma_y,0.4,-0.0967801280429223,-0.1368035723872572,-0.140616208894582,-0.05697863082734638,-0.1664423565283535,-0.014166755335901535
