target_id,leaf_index,transverse_component,incoherence_entropy,point_kind,parameter,n1,n3,n8
T001,0,0.0,1.0986122886681096,leaf_canonical,-8.166666666666666,0.0,0.9994322352563642,0.5773502691896258
T001,0,0.0,1.0986122886681096,leaf_canonical,-8.083333333333334,0.0,0.999382909424917,0.5773502691896258
T001,0,0.0,1.0986122886681096,leaf_canonical,-8.0,0.0,0.9993292997390671,0.577350269189626
T001,0,0.0,1.0986122886681096,leaf_canonical,-7.916666666666667,0.0,0.9992710344148283,0.5773502691896258
T001,0,0.0,1.0986122886681096,leaf_canonical,-7.833333333333334,0.0,0.9992077094493427,0.5773502691896258
T001,0,0.0,1.0986122886681096,leaf_canonical,-7.75,0.0,0.9991388858373508,0.5773502691896258
T001,0,0.0,1.0986122886681096,leaf_canonical,-7.666666666666667,0.0,0.9990640865487342,0.577350269189626
T001,0,0.0,1.0986122886681096,leaf_canonical,-7.583333333333334,0.0,0.998982793246905,0.5773502691896257
T001,0,0.0,1.0986122886681096,leaf_canonical,-7.5,0.0,0.9988944427261528,0.5773502691896257
T001,0,0.0,1.0986122886681096,leaf_canonical,-7.416666666666667,0.0,0.9987984230442754,0.5773502691896257
T001,0,0.0,1.0986122886681096,leaf_canonical,-7.333333333333334,0.0,0.9986940693248944,0.5773502691896255
T001,0,0.0,1.0986122886681096,leaf_canonical,-7.25,0.0,0.9985806592017986,0.5773502691896255
T001,0,0.0,1.0986122886681096,leaf_canonical,-7.166666666666667,0.0,0.9984574078754254,0.5773502691896254
T001,0,0.0,1.0986122886681096,leaf_canonical,-7.083333333333334,0.0,0.9983234627492383,0.5773502691896252
T001,0,0.0,1.0986122886681096,leaf_canonical,-7.0,0.0,0.9981778976111981,0.5773502691896246
T001,0,0.0,1.0986122886681096,leaf_canonical,-6.916666666666667,0.0,0.9980197063228157,0.5773502691896242
T001,0,0.0,1.0986122886681096,leaf_canonical,-6.833333333333334,0.0,0.9978477959753832,0.5773502691896233
T001,0,0.0,1.0986122886681096,leaf_canonical,-6.75,0.0,0.9976609794698867,0.5773502691896221
T001,0,0.0,1.0986122886681096,leaf_canonical,-6.666666666666667,0.0,0.997457967473834,0.57735026918962
T001,0,0.0,1.0986122886681096,leaf_canonical,-6.583333333333334,0.0,0.9972373597047619,0.577350269189617
T001,0,0.0,1.0986122886681096,leaf_canonical,-6.5,0.0,0.9969976354865182,0.5773502691896124
T001,0,0.0,1.0986122886681096,leaf_canonical,-6.416666666666667,0.0,0.9967371435205516,0.5773502691896057
T001,0,0.0,1.0986122886681096,leaf_canonical,-6.333333333333334,0.0,0.996454090810398,0.5773502691895952
T001,0,0.0,1.0986122886681096,leaf_canonical,-6.25,0.0,0.9961465306733184,0.5773502691895795
T001,0,0.0,1.0986122886681096,leaf_canonical,-6.166666666666667,0.0,0.9958123497686416,0.5773502691895556
T001,0,0.0,1.0986122886681096,leaf_canonical,-6.083333333333334,0.0,0.995449254067833,0.5773502691895193
T001,0,0.0,1.0986122886681096,leaf_canonical,-6.0,0.0,0.9950547536866378,0.5773502691894643
T001,0,0.0,1.0986122886681096,leaf_canonical,-5.916666666666667,0.0,0.9946261464949149,0.5773502691893807
T001,0,0.0,1.0986122886681096,leaf_canonical,-5.833333333333334,0.0,0.9941605004150023,0.577350269189254
T001,0,0.0,1.0986122886681096,leaf_canonical,-5.75,0.0,0.993654634314706,0.577350269189062
T001,0,0.0,1.0986122886681096,leaf_canonical,-5.666666666666667,0.0,0.9931050973963825,0.5773502691887706
T001,0,0.0,1.0986122886681096,leaf_canonical,-5.583333333333334,0.0,0.9925081469791385,0.5773502691883289
T001,0,0.0,1.0986122886681096,leaf_canonical,-5.5,0.0,0.9918597245670817,0.5773502691876594
T001,0,0.0,1.0986122886681096,leaf_canonical,-5.416666666666667,0.0,0.991155430092903,0.5773502691866439
T001,0,0.0,1.0986122886681096,leaf_canonical,-5.333333333333334,0.0,0.9903904942230956,0.5773502691851043
T001,0,0.0,1.0986122886681096,leaf_canonical,-5.25,0.0,0.9895597486089663,0.57735026918277
T001,0,0.0,1.0986122886681096,leaf_canonical,-5.166666666666667,0.0,0.9886575939665848,0.5773502691792309
T001,0,0.0,1.0986122886681096,leaf_canonical,-5.083333333333334,0.0,0.9876779658692001,0.5773502691738658
T001,0,0.0,1.0986122886681096,leaf_canonical,-5.0,0.0,0.9866142981378201,0.5773502691657323
T001,0,0.0,1.0986122886681096,leaf_canonical,-4.916666666666667,0.0,0.9854594837200038,0.5773502691534028
T001,0,0.0,1.0986122886681096,leaf_canonical,-4.833333333333334,0.0,0.9842058329539598,0.5773502691347139
T001,0,0.0,1.0986122886681096,leaf_canonical,-4.75,0.0,0.9828450291253427,0.5773502691063872
T001,0,0.0,1.0986122886681096,leaf_canonical,-4.666666666666667,0.0,0.9813680812383792,0.5773502690634552
T001,0,0.0,1.0986122886681096,leaf_canonical,-4.583333333333334,0.0,0.9797652739418744,0.5773502689983929
T001,0,0.0,1.0986122886681096,leaf_canonical,-4.5,0.0,0.9780261145751596,0.5773502688998001
T001,0,0.0,1.0986122886681096,leaf_canonical,-4.416666666666667,0.0,0.9761392773301288,0.5773502687504097
T001,0,0.0,1.0986122886681096,leaf_canonical,-4.333333333333334,0.0,0.9740925445643045,0.5773502685240701
T001,0,0.0,1.0986122886681096,leaf_canonical,-4.25,0.0,0.9718727453476601,0.577350268181182
T001,0,0.0,1.0986122886681096,leaf_canonical,-4.166666666666667,0.0,0.9694656913840876,0.5773502676617877
T001,0,0.0,1.0986122886681096,leaf_canonical,-4.083333333333334,0.0,0.9668561105185342,0.5773502668751239
T001,0,0.0,1.0986122886681096,leaf_canonical,-4.0,0.0,0.9640275781245466,0.5773502656838142
T001,0,0.0,1.0986122886681096,leaf_canonical,-3.916666666666667,0.0,0.960962446766133,0.5773502638799709
T001,0,0.0,1.0986122886681096,leaf_canonical,-3.833333333333334,0.0,0.9576417746442816,0.5773502611490662
T001,0,0.0,1.0986122886681096,leaf_canonical,-3.75,0.0,0.9540452534741259,0.5773502570153338
T001,0,0.0,1.0986122886681096,leaf_canonical,-3.666666666666667,0.0,0.9501511365954388,0.5773502507592837
T001,0,0.0,1.0986122886681096,leaf_canonical,-3.583333333333334,0.0,0.9459361682986379,0.5773502412931238
T001,0,0.0,1.0986122886681096,leaf_canonical,-3.5,0.0,0.9413755155522365,0.5773502269726868
T001,0,0.0,1.0986122886681096,leaf_canonical,-3.416666666666667,0.0,0.936442703546618,0.5773502053136018
T001,0,0.0,1.0986122886681096,leaf_canonical,-3.333333333333334,0.0,0.9311095567234631,0.5773501725631441
T001,0,0.0,1.0986122886681096,leaf_canonical,-3.25,0.0,0.9253461472393048,0.5773501230546736
T001,0,0.0,1.0986122886681096,leaf_canonical,-3.166666666666667,0.0,0.9191207531132493,0.5773500482347408
T001,0,0.0,1.0986122886681096,leaf_canonical,-3.083333333333334,0.0,0.9123998286286638,0.5773499351976589
T001,0,0.0,1.0986122886681096,leaf_canonical,-3.0,0.0,0.9051479898895975,0.5773497644794585
T001,0,0.0,1.0986122886681096,leaf_canonical,-2.916666666666667,0.0,0.8973280187644075,0.5773495067389449
T001,0,0.0,1.0986122886681096,leaf_canonical,-2.833333333333334,0.0,0.8889008887664065,0.5773491177677152
T001,0,0.0,1.0986122886681096,leaf_canonical,-2.75,0.0,0.8798258167034438,0.5773485309930766
T001,0,0.0,1.0986122886681096,leaf_canonical,-2.666666666666667,0.0,0.8700603441468354,0.577347646222734
T001,0,0.0,1.0986122886681096,leaf_canonical,-2.583333333333334,0.0,0.8595604528876005,0.5773463127609421
T001,0,0.0,1.0986122886681096,leaf_canonical,-2.5,0.0,0.8482807185160047,0.5773443041033206
T001,0,0.0,1.0986122886681096,leaf_canonical,-2.416666666666667,0.0,0.8361745060172439,0.5773412800450017
T001,0,0.0,1.0986122886681096,leaf_canonical,-2.333333333333334,0.0,0.8231942107448539,0.5773367299976182
T001,0,0.0,1.0986122886681096,leaf_canonical,-2.25,0.0,0.8092915472205724,0.5773298882857815
T001,0,0.0,1.0986122886681096,leaf_canonical,-2.166666666666667,0.0,0.794417886804518,0.5773196077141716
T001,0,0.0,1.0986122886681096,leaf_canonical,-2.083333333333334,0.0,0.7785246432579649,0.5773041710746645
T001,0,0.0,1.0986122886681096,leaf_canonical,-2.0,0.0,0.7615637024508739,0.5772810104941287
T001,0,0.0,1.0986122886681096,leaf_canonical,-1.9166666666666679,0.0,0.7434878888250057,0.5772462901438277
T001,0,0.0,1.0986122886681096,leaf_canonical,-1.833333333333334,0.0,0.7242514566283772,0.5771942867175448
T001,0,0.0,1.0986122886681096,leaf_canonical,-1.75,0.0,0.7038105884022492,0.5771164711744943
T001,0,0.0,1.0986122886681096,leaf_canonical,-1.6666666666666679,0.0,0.6821238769369288,0.5770001501470423
T001,0,0.0,1.0986122886681096,leaf_canonical,-1.583333333333334,0.0,0.6591527604887577,0.5768264599085412
T001,0,0.0,1.0986122886681096,leaf_canonical,-1.5,0.0,0.6348618756786253,0.5765674111793855
T001,0,0.0,1.0986122886681096,leaf_canonical,-1.4166666666666679,0.0,0.6092192904776784,0.5761815474047235
T001,0,0.0,1.0986122886681096,leaf_canonical,-1.333333333333334,0.0,0.5821965851616201,0.5756075866998631
T001,0,0.0,1.0986122886681096,leaf_canonical,-1.25,0.0,0.5537687692012655,0.5747551487572704
T001,0,0.0,1.0986122886681096,leaf_canonical,-1.1666666666666679,0.0,0.5239140686471395,0.5734913007633913
T001,0,0.0,1.0986122886681096,leaf_canonical,-1.083333333333334,0.0,0.49261371095557205,0.5716211727653165
T001,0,0.0,1.0986122886681096,leaf_canonical,-1.0,0.0,0.45985200265060244,0.5688602947126884
T001,0,0.0,1.0986122886681096,leaf_canonical,-0.9166666666666679,0.0,0.4256172849250253,0.5647956527674829
T001,0,0.0,1.0986122886681096,leaf_canonical,-0.8333333333333339,0.0,0.38990482550707384,0.5588319435846042
T001,0,0.0,1.0986122886681096,leaf_canonical,-0.75,0.0,0.3527234343951921,0.5501195998522284
T001,0,0.0,1.0986122886681096,leaf_canonical,-0.6666666666666679,0.0,0.3141086260703408,0.5374629000784642
T001,0,0.0,1.0986122886681096,leaf_canonical,-0.5833333333333339,0.0,0.27414642093056746,0.5192118479869783
T001,0,0.0,1.0986122886681096,leaf_canonical,-0.5,0.0,0.23301296440362046,0.49315385216962015
T001,0,0.0,1.0986122886681096,leaf_canonical,-0.41666666666666785,0.0,0.19103483963991902,0.45644499995173143
T001,0,0.0,1.0986122886681096,leaf_canonical,-0.3333333333333339,0.0,0.14877068380039743,0.4056587852749607
T001,0,0.0,1.0986122886681096,leaf_canonical,-0.25,0.0,0.10710241577709845,0.3370754790588184
T001,0,0.0,1.0986122886681096,leaf_canonical,-0.16666666666666785,0.0,0.06730069948961415,0.24735474075961345
T001,0,0.0,1.0986122886681096,leaf_canonical,-0.08333333333333393,0.0,0.030999127270151916,0.13465462056027735
T001,0,0.0,1.0986122886681096,leaf_canonical,0.0,0.0,0.0,-1.5641182083243394e-17
T001,0,0.0,1.0986122886681096,leaf_canonical,0.08333333333333215,0.0,-0.024114553838309294,-0.1516973207084262
T001,0,0.0,1.0986122886681096,leaf_canonical,0.16666666666666607,0.0,-0.04046113467960302,-0.31178585981426826
T001,0,0.0,1.0986122886681096,leaf_canonical,0.25,0.0,-0.04918727006736409,-0.4695956383884419
T001,0,0.0,1.0986122886681096,leaf_canonical,0.33333333333333215,0.0,-0.05144436323749771,-0.6151339397960058
T001,0,0.0,1.0986122886681096,leaf_canonical,0.4166666666666661,0.0,-0.04900382045953795,-0.7414131671155892
T001,0,0.0,1.0986122886681096,leaf_canonical,0.5,0.0,-0.04374026406996821,-0.8453718863193054
T001,0,0.0,1.0986122886681096,leaf_canonical,0.5833333333333321,0.0,-0.03723284927648654,-0.9273602456551576
T001,0,0.0,1.0986122886681096,leaf_canonical,0.6666666666666661,0.0,-0.030592435531846124,-0.9898932182237962
T001,0,0.0,1.0986122886681096,leaf_canonical,0.75,0.0,-0.024475174399409248,-1.0364045417597278
T001,0,0.0,1.0986122886681096,leaf_canonical,0.8333333333333321,0.0,-0.019188132442896022,-1.0703735794441658
T001,0,0.0,1.0986122886681096,leaf_canonical,0.9166666666666661,0.0,-0.014810798503367032,-1.0948648302997088
T001,0,0.0,1.0986122886681096,leaf_canonical,1.0,0.0,-0.011294718684995417,-1.1123670601426874
T001,0,0.0,1.0986122886681096,leaf_canonical,1.0833333333333321,0.0,-0.008531931330321093,-1.1248011304538068
T001,0,0.0,1.0986122886681096,leaf_canonical,1.166666666666666,0.0,-0.006396383536036051,-1.133601319082568
T001,0,0.0,1.0986122886681096,leaf_canonical,1.25,0.0,-0.004766177722477133,-1.1398154570484091
T001,0,0.0,1.0986122886681096,leaf_canonical,1.3333333333333321,0.0,-0.003533758204453504,-1.1441980883665408
T001,0,0.0,1.0986122886681096,leaf_canonical,1.416666666666666,0.0,-0.002609190216456397,-1.1472874431692721
T001,0,0.0,1.0986122886681096,leaf_canonical,1.5,0.0,-0.0019198471437837047,-1.1494651163836693
T001,0,0.0,1.0986122886681096,leaf_canonical,1.5833333333333321,0.0,-0.0014084727123775062,-1.1510006243774884
T001,0,0.0,1.0986122886681096,leaf_canonical,1.666666666666666,0.0,-0.0010307048650810265,-1.1520838988143927
T001,0,0.0,1.0986122886681096,leaf_canonical,1.75,0.0,-0.0007526150839332198,-1.1528486315942725
T001,0,0.0,1.0986122886681096,leaf_canonical,1.8333333333333321,0.0,-0.0005485121427493717,-1.1533888871111233
T001,0,0.0,1.0986122886681096,leaf_canonical,1.916666666666666,0.0,-0.00039909447281881905,-1.1537708522110317
T001,0,0.0,1.0986122886681096,leaf_canonical,2.0,0.0,-0.0002899522661783296,-1.1540411162278825
T001,0,0.0,1.0986122886681096,leaf_canonical,2.083333333333332,0.0,-0.00021038313177122877,-1.1542324933685086
T001,0,0.0,1.0986122886681096,leaf_canonical,2.166666666666666,0.0,-0.00015247225878989727,-1.1543681125510687
T001,0,0.0,1.0986122886681096,leaf_canonical,2.25,0.0,-0.00011038744769692856,-1.1544642892564358
T001,0,0.0,1.0986122886681096,leaf_canonical,2.333333333333332,0.0,-7.984430450575323e-05,-1.1545325424078678
T001,0,0.0,1.0986122886681096,leaf_canonical,2.416666666666666,0.0,-5.770377546816981e-05,-1.1545810114725206
T001,0,0.0,1.0986122886681096,leaf_canonical,2.5,0.0,-4.167122942529784e-05,-1.1546154528215695
T001,0,0.0,1.0986122886681096,leaf_canonical,2.583333333333332,0.0,-3.0072657827904704e-05,-1.1546399408353312
T001,0,0.0,1.0986122886681096,leaf_canonical,2.666666666666666,0.0,-2.1688963673000508e-05,-1.1546573616842
T001,0,0.0,1.0986122886681096,leaf_canonical,2.75,0.0,-1.5633718978329815e-05,-1.1546697614142056
T001,0,0.0,1.0986122886681096,leaf_canonical,2.833333333333332,0.0,-1.126327497278284e-05,-1.1546785915550442
T001,0,0.0,1.0986122886681096,leaf_canonical,2.916666666666666,0.0,-8.110843539094082e-06,-1.1546848825804532
T001,0,0.0,1.0986122886681096,leaf_canonical,3.0,0.0,-5.838272375300066e-06,-1.1546893665249816
T001,0,0.0,1.0986122886681096,leaf_canonical,3.083333333333332,0.0,-4.200837949996643e-06,-1.154692563735754
T001,0,0.0,1.0986122886681096,leaf_canonical,3.166666666666666,0.0,-3.021589271262291e-06,-1.154694844301023
T001,0,0.0,1.0986122886681096,leaf_canonical,3.25,0.0,-2.1726818233907725e-06,-1.1546964715821937
T001,0,0.0,1.0986122886681096,leaf_canonical,3.333333333333332,0.0,-1.561816687367289e-06,-1.154697633086653
T001,0,0.0,1.0986122886681096,leaf_canonical,3.416666666666666,0.0,-1.1224012011572054e-06,-1.154698462378416
T001,0,0.0,1.0986122886681096,leaf_canonical,3.5,0.0,-8.064180367372209e-07,-1.154699054638752
T001,0,0.0,1.0986122886681096,leaf_canonical,3.583333333333332,0.0,-5.792624814974704e-07,-1.1546994777241397
T001,0,0.0,1.0986122886681096,leaf_canonical,3.666666666666666,0.0,-4.1600813986608505e-07,-1.1546997800291332
T001,0,0.0,1.0986122886681096,leaf_canonical,3.75,0.0,-2.987080939470556e-07,-1.1546999960804565
T001,0,0.0,1.0986122886681096,leaf_canonical,3.833333333333332,0.0,-2.144458778029454e-07,-1.1547001505190269
T001,0,0.0,1.0986122886681096,leaf_canonical,3.916666666666666,0.0,-1.5392890611404434e-07,-1.154700260935855
T001,0,0.0,1.0986122886681096,leaf_canonical,4.0,0.0,-1.104740084369048e-07,-1.1547003398926112
T001,0,0.0,1.0986122886681096,leaf_canonical,4.083333333333332,0.0,-7.92761735140926e-08,-1.1547003963618836
T001,0,0.0,1.0986122886681096,leaf_canonical,4.166666666666666,0.0,-5.688170818498667e-08,-1.1547004367541922
T001,0,0.0,1.0986122886681096,leaf_canonical,4.25,0.0,-4.080884507439763e-08,-1.1547004656506015
T001,0,0.0,1.0986122886681096,leaf_canonical,4.333333333333332,0.0,-2.9274647480572873e-08,-1.1547004863254944
T001,0,0.0,1.0986122886681096,leaf_canonical,4.416666666666666,0.0,-2.0998505059951906e-08,-1.154700501119735
T001,0,0.0,1.0986122886681096,leaf_canonical,4.5,0.0,-1.5060789720527462e-08,-1.154700511707108
T001,0,0.0,1.0986122886681096,leaf_canonical,4.583333333333332,0.0,-1.080122044214146e-08,-1.1547005192846143
T001,0,0.0,1.0986122886681096,leaf_canonical,4.666666666666666,0.0,-7.745802681704018e-09,-1.154700524708414
T001,0,0.0,1.0986122886681096,leaf_canonical,4.75,0.0,-5.554322719085587e-09,-1.1547005285909648
T001,0,0.0,1.0986122886681096,leaf_canonical,4.833333333333332,0.0,-3.982623234143576e-09,-1.1547005313704477
T001,0,0.0,1.0986122886681096,leaf_canonical,4.916666666666666,0.0,-2.855505019655057e-09,-1.1547005333603952
T001,0,0.0,1.0986122886681096,leaf_canonical,5.0,0.0,-2.047265674325433e-09,-1.1547005347851744
T001,0,0.0,1.0986122886681096,leaf_canonical,5.083333333333332,0.0,-1.4677256073329986e-09,-1.1547005358053608
T001,0,0.0,1.0986122886681096,leaf_canonical,5.166666666666666,0.0,-1.0521958780726197e-09,-1.1547005365358867
T001,0,0.0,1.0986122886681096,leaf_canonical,5.25,0.0,-7.54277079680417e-10,-1.154700537059022
T001,0,0.0,1.0986122886681096,leaf_canonical,5.333333333333332,0.0,-5.406911020268169e-10,-1.1547005374336605
T001,0,0.0,1.0986122886681096,leaf_canonical,5.416666666666666,0.0,-3.875723828375634e-10,-1.1547005377019661
T001,0,0.0,1.0986122886681096,leaf_canonical,5.5,0.0,-2.778068173560381e-10,-1.154700537894127
T001,0,0.0,1.0986122886681096,leaf_canonical,5.583333333333332,0.0,-1.9912259385114142e-10,-1.1547005380317579
T001,0,0.0,1.0986122886681096,leaf_canonical,5.666666666666666,0.0,-1.4272062874985422e-10,-1.1547005381303361
T001,0,0.0,1.0986122886681096,leaf_canonical,5.75,0.0,-1.0229218317220965e-10,-1.154700538200945
T001,0,0.0,1.0986122886681096,leaf_canonical,5.833333333333332,0.0,-7.331426396065843e-11,-1.1547005382515219
T001,0,0.0,1.0986122886681096,leaf_canonical,5.916666666666666,0.0,-5.254430127786809e-11,-1.1547005382877507
T001,0,0.0,1.0986122886681096,leaf_canonical,6.0,0.0,-3.765776921167742e-11,-1.1547005383137026
T001,0,0.0,1.0986122886681096,leaf_canonical,6.083333333333332,0.0,-2.6988331772683732e-11,-1.1547005383322928
T001,0,0.0,1.0986122886681096,leaf_canonical,6.166666666666664,0.0,-1.9341518954685006e-11,-1.1547005383456102
T001,0,0.0,1.0986122886681096,leaf_canonical,6.25,0.0,-1.3861133826093331e-11,-1.1547005383551507
T001,0,0.0,1.0986122886681096,leaf_canonical,6.333333333333332,0.0,-9.933472351845244e-12,-1.154700538361985
T001,0,0.0,1.0986122886681096,leaf_canonical,6.416666666666664,0.0,-7.1186565336060286e-12,-1.1547005383668814
T001,0,0.0,1.0986122886681096,leaf_canonical,6.5,0.0,-5.101407823352021e-12,-1.1547005383703892
T001,0,0.0,1.0986122886681096,leaf_canonical,6.583333333333332,0.0,-3.6557584948856256e-12,-1.154700538372902
T001,0,0.0,1.0986122886681096,leaf_canonical,6.666666666666664,0.0,-2.619755531867077e-12,-1.1547005383747027
T001,0,0.0,1.0986122886681096,leaf_canonical,6.75,0.0,-1.877328114547575e-12,-1.1547005383759923
T001,0,0.0,1.0986122886681096,leaf_canonical,6.833333333333332,0.0,-1.3452904540087088e-12,-1.1547005383769164
T001,0,0.0,1.0986122886681096,leaf_canonical,6.916666666666664,0.0,-9.640258489838792e-13,-1.1547005383775786
T001,0,0.0,1.0986122886681096,leaf_canonical,7.0,0.0,-6.908094990175275e-13,-1.1547005383780529
T001,0,0.0,1.0986122886681096,leaf_canonical,7.083333333333332,0.0,-4.950227581308534e-13,-1.1547005383783928
T001,0,0.0,1.0986122886681096,leaf_canonical,7.166666666666664,0.0,-3.5472311902942706e-13,-1.1547005383786364
T001,0,0.0,1.0986122886681096,leaf_canonical,7.25,0.0,-2.5418592011797303e-13,-1.154700538378811
T001,0,0.0,1.0986122886681096,leaf_canonical,7.333333333333332,0.0,-1.8214251972471553e-13,-1.154700538378936
T001,0,0.0,1.0986122886681096,leaf_canonical,7.416666666666664,0.0,-1.3051764101774914e-13,-1.1547005383790252
T001,0,0.0,1.0986122886681096,leaf_canonical,7.5,0.0,-9.352447413833497e-14,-1.1547005383790894
T001,0,0.0,1.0986122886681096,leaf_canonical,7.583333333333332,0.0,-6.701617913574364e-14,-1.1547005383791356
T001,0,0.0,1.0986122886681096,leaf_canonical,7.666666666666664,0.0,-4.8021145387213974e-14,-1.1547005383791686
T001,0,0.0,1.0986122886681096,leaf_canonical,7.75,0.0,-3.440994287134282e-14,-1.154700538379192
T001,0,0.0,1.0986122886681096,leaf_canonical,7.833333333333332,0.0,-2.4656650980804716e-14,-1.154700538379209
T001,0,0.0,1.0986122886681096,leaf_canonical,7.916666666666664,0.0,-1.7667822478703112e-14,-1.154700538379221
T001,0,0.0,1.0986122886681096,leaf_canonical,8.0,0.0,-1.2659917194838723e-14,-1.1547005383792297
T001,0,0.0,1.0986122886681096,leaf_canonical,8.083333333333332,0.0,-9.071470450479269e-15,-1.154700538379236
T001,0,0.0,1.0986122886681096,leaf_canonical,8.166666666666664,0.0,-6.500153064019302e-15,-1.1547005383792406
T001,0,0.0,1.0986122886681096,leaf_canonical,8.25,0.0,-4.657668971230473e-15,-1.1547005383792437
T001,0,0.0,1.0986122886681096,leaf_canonical,8.333333333333332,0.0,-3.3374353848939752e-15,-1.154700538379246
T001,0,0.0,1.0986122886681096,leaf_canonical,8.416666666666664,0.0,-2.3914229209352565e-15,-1.1547005383792475
T001,0,0.0,1.0986122886681096,leaf_canonical,8.5,0.0,-1.7135597053888106e-15,-1.1547005383792486
T001,0,0.0,1.0986122886681096,leaf_canonical,8.583333333333332,0.0,-1.2278391602072677e-15,-1.1547005383792495
T001,0,0.0,1.0986122886681096,leaf_canonical,8.666666666666664,0.0,-8.797983734465363e-16,-1.1547005383792501
T001,0,0.0,1.0986122886681096,leaf_canonical,8.75,0.0,-6.304117642990163e-16,-1.1547005383792506
T001,0,0.0,1.0986122886681096,leaf_canonical,8.833333333333332,0.0,-4.517154916844798e-16,-1.154700538379251
T001,0,0.0,1.0986122886681096,leaf_canonical,8.916666666666664,0.0,-3.236720667632364e-16,-1.1547005383792512
T001,0,0.0,1.0986122886681096,leaf_canonical,9.0,0.0,-2.319236578385514e-16,-1.1547005383792512
T001,0,0.0,1.0986122886681096,leaf_canonical,9.083333333333332,0.0,-1.6618220246049571e-16,-1.1547005383792512
T001,0,0.0,1.0986122886681096,leaf_canonical,9.166666666666664,0.0,-1.1907583244892958e-16,-1.1547005383792515
T001,0,0.0,1.0986122886681096,leaf_canonical,9.25,0.0,-8.532227500439637e-17,-1.1547005383792517
T001,0,0.0,1.0986122886681096,leaf_canonical,9.333333333333332,0.0,-6.113655138540451e-17,-1.1547005383792517
T001,0,0.0,1.0986122886681096,leaf_canonical,9.416666666666664,0.0,-4.380656303589404e-17,-1.1547005383792517
T001,0,0.0,1.0986122886681096,leaf_canonical,9.5,0.0,-3.138897822214284e-17,-1.1547005383792517
T001,0,0.0,1.0986122886681096,leaf_canonical,9.583333333333332,0.0,-2.2491320318900672e-17,-1.1547005383792517
T001,0,0.0,1.0986122886681096,leaf_canonical,9.666666666666664,0.0,-1.6115823968852526e-17,-1.1547005383792517
T001,0,0.0,1.0986122886681096,leaf_canonical,9.75,0.0,-1.1547550973170931e-17,-1.1547005383792517
T001,0,0.0,1.0986122886681096,leaf_canonical,9.833333333333332,0.0,-8.274220400800982e-18,-1.1547005383792517
T001,0,0.0,1.0986122886681096,leaf_canonical,9.916666666666664,0.0,-5.9287634134058175e-18,-1.1547005383792517
T001,0,0.0,1.0986122886681096,leaf_canonical,10.0,0.0,-4.2481613803067925e-18,-1.1547005383792517
T001,1,0.12,1.0938007017963947,vertex,0,0.12,0.9927738916792685,0.5773502691896258
