unfolded_spacing
0.80108697
0.94968830
0.94733752
2.21900581
0.83043895
0.41854494
0.80443308
0.35791153
0.95657555
0.45264998
2.16427104
0.45428654
0.28126697
1.27577250
1.45863070
1.70536155
1.56594787
1.77828463
2.56945557
0.13781731
0.50806616
3.55028496
0.08608105
0.11932501
0.13018878
0.95271699
0.74582579
0.69939353
1.08776444
1.03377724
0.96816955
0.57658993
0.34281005
1.45439534
0.57212151
0.29122926
4.08221503
0.67041168
0.34429704
2.12487736
1.39298735
2.01897909
0.90923054
0.72759794
1.50144384
0.20447037
0.52932230
0.38206582
0.97733317
1.68509129
1.25012277
0.79050426
0.52896792
0.85317199
1.34045965
0.72483856
2.22741637
0.27191985
2.20520124
0.70152043
0.11531487
1.12618504
0.56665547
0.76903365
0.47221730
0.53235484
0.95333521
0.77779239
0.25919065
1.36457736
0.64669128
0.89904204
2.14015909
0.83216801
0.84526580
0.88758204
0.33848658
0.50077461
0.61109754
0.17434170
0.96050136
0.29045631
0.85572558
0.49245071
0.25648346
0.81949206
0.70110434
1.45643851
2.29134229
1.86645350
0.52480691
0.56337450
2.28051062
3.22373748
0.88362100
1.46656974
0.39365243
0.28678931
0.93694796
1.23029706
0.34788883
0.71283867
3.29142833
0.28903935
2.14322320
1.40992459
0.40563446
2.09163751
1.94611009
0.30698501
0.06980764
1.37420242
0.23331936
1.66115530
0.50407627
0.67853974
2.11573722
0.34149865
0.48353700
1.16282790
0.44495382
0.98957388
0.36043300
0.24641999
1.35863096
0.44948535
0.41363069
1.10571916
0.04577189
0.32112084
0.36058998
0.19782762
0.14431740
0.46728442
0.46647842
0.35984317
1.92721326
0.41701401
0.40850672
0.88056428
0.02232232
0.54920063
0.14004850
0.38528020
0.26318815
0.32408366
0.99498358
0.43579150
1.42119606
0.21936066
0.62097545
0.06395304
0.27801176
1.94018640
0.69697233
0.47541724
0.38780262
0.40627183
1.15156320
0.81644586
1.01009736
1.25067768
0.61651994
0.36805864
0.84857181
0.58050995
0.58461129
0.67164893
2.28488647
0.50080141
0.44807739
0.05373008
0.81305525
1.34487797
0.31123224
0.76646158
0.62221584
0.35081209
0.71913559
0.43508771
0.18569178
0.54865570
0.12955788
0.35537152
0.59406922
0.59451720
0.42240676
2.59686471
0.68074654
0.53180261
0.25040901
0.70025061
0.65862897
0.53127069
0.44437799
0.42158857
0.56255335
0.28083916
0.35623599
1.30780010
1.01643351
1.34311050
0.40787529
0.11470844
0.64461584
0.74830160
0.90100931
0.72784445
1.49413403
0.19653855
0.86170331
2.09357881
0.79361648
0.32946920
0.54204046
0.81273907
1.98419202
1.22195323
0.30248396
0.35493166
1.94608733
1.82546489
4.08720797
0.74242797
0.92239366
0.63685806
0.98854713
0.88960931
0.73682044
1.87231805
1.09871706
5.04515262
0.66091713
0.54397930
1.77877833
0.70639886
0.52950383
0.56272469
2.67817011
2.84598458
0.80186825
1.39679710
0.48324869
1.65798116
1.29742782
2.84886293
0.17203824
0.75868193
1.86956572
0.18567334
0.41112585
3.30225615
0.92324115
0.44394020
1.27106830
2.08688880
1.38454680
0.37115501
0.66847559
0.97433579
1.48660728
2.55471274
2.26122750
0.42860253
0.96036217
1.15114401
0.35569105
1.00270229
1.28852903
0.92377366
0.90546771
1.11640497
2.28731499
0.90155734
1.71804288
0.53157044
0.88756717
0.50124575
1.01201978
1.46168070
1.38867793
0.97833642
1.15589732
0.38287430
0.62158560
0.65581822
0.07023275
0.78596552
0.85091620
0.47128683
0.85045561
0.44677881
0.23633369
0.23588794
1.04909126
0.44750718
0.59625450
0.43499420
2.10351261
0.58976091
0.92494278
1.34330494
0.61478007
1.71036407
0.43244991
0.79979158
2.53510403
0.69169132
0.64381905
0.72876478
0.34714899
2.56826409
0.88160368
0.57775818
0.31754642
0.10787443
0.52057755
0.42019513
1.84126163
2.67225114
0.32862803
1.52167794
0.57650324
0.81384588
2.00806059
2.11632517
0.66625473
0.78656746
0.32347973
5.84348615
2.20176634
0.25143595
1.78447442
0.13484124
0.81160099
2.55781420
3.22041543
2.87853936
0.78438938
4.11366480
0.52311844
1.16110812
0.41452817
0.59762479
0.09922816
3.21161849
0.09318726
0.65930548
1.20477921
0.13398935
0.30589346
0.59959002
1.94344453
0.65467972
0.57643023
2.38161356
1.22976066
0.76462015
0.44491345
0.55751371
0.74410168
0.46114632
0.49638027
0.77787252
2.42877904
0.61436956
0.38878341
0.36803693
0.54698561
0.86348410
0.91731893
0.96492815
1.38653766
0.14455782
2.10165031
1.09518526
0.85483916
0.61718214
1.82580960
0.81695659
0.72595897
0.88636723
0.98969140
1.05249459
0.50275835
1.57090030
0.57691043
0.87370042
2.00384313
0.98676901
0.30893131
1.04329211
0.31338426
1.52596096
0.96090206
0.34521839
0.39264361
0.21244001
0.95010185
0.34345076
0.62350565
0.64668853
0.28002730
0.59786463
0.66151952
0.72401357
0.78629782
1.38474313
0.71991736
0.37516603
2.36741452
0.47471204
0.74840607
1.08492248
1.03034311
1.72182361
0.28836275
1.55145927
0.55865909
0.97477314
1.29342902
0.36048678
0.70906231
0.26845134
0.82173314
0.33677758
1.60835238
1.24674546
1.28408024
0.23032232
0.93795320
0.49590006
0.03459727
0.72025723
0.50039120
0.94590347
1.65017296
0.30517118
0.20612589
3.05286018
0.15464799
1.54907152
2.03552707
2.27377917
0.51436842
0.41043914
0.98839275
1.33381657
1.67267214
0.21829377
0.45511094
3.65615060
0.73186522
1.98405598
0.99151983
1.44259514
0.27828035
1.25217072
1.02107450
2.74244573
1.08167420
0.36308164
2.18271214
0.64210029
2.03889595
1.59209437
1.72625140
0.56446681
1.05837257
2.13069011
1.30384959
0.23828053
1.42763019
3.43854166
0.15467113
1.31702755
0.38813494
1.15919753
2.85550424
0.74409263
1.72567543
0.98100807
3.85480362
0.34437455
3.81532769
0.30816571
0.40925304
1.46797596
0.43407369
3.56060522
2.57652906
0.83300074
0.34168851
0.68407272
0.69266856
0.78352459
0.67798093
0.52355032
0.65960844
0.20867813
0.48829842
0.55998162
0.80453225
1.69084173
1.05628608
0.83344496
0.19446349
0.17401177
1.62283977
0.12134557
0.58676188
3.13950394
2.58873668
0.21909754
2.16847066
0.26741492
1.24759232
0.92869919
0.57477300
0.24245300
0.96348406
1.19372310
0.62193726
2.43154087
0.59521834
3.89739761
1.43515936
1.27829870
0.70570535
1.14478030
1.27390070
1.02502789
0.16362299
0.18177747
0.80448067
0.81461995
0.48383675
4.01941823
0.62946734
0.66314253
0.31361145
0.42189960
1.56902967
0.37625951
0.07023346
0.33090152
0.67585726
1.39904551
0.82824486
0.24521927
1.47521617
0.98016079
0.33093158
0.50420162
1.61784190
0.19269645
1.54175219
0.21816083
0.57539821
1.44431803
0.80099858
1.38586174
0.25398677
0.63257625
0.36364656
1.48512539
3.44308641
0.69763160
0.49641961
0.16649777
1.08932052
0.28695707
0.48601159
1.07875487
0.12178276
0.49017052
0.37959425
0.32334160
0.53923459
0.21867312
1.67787953
1.10817792
0.82827321
1.40409752
0.31776811
0.16852575
2.52898018
0.43381026
1.44592499
2.81806453
0.32358748
0.51799118
0.91491806
0.36427605
0.92054784
0.24788483
0.58974876
1.01651156
1.47275303
0.40465252
0.15226358
1.06387469
0.37702876
0.09722757
1.63363921
0.74330525
0.27405084
0.28173267
1.30952724
0.88336665
0.32823199
0.33123548
1.01594059
1.54389401
0.34120308
0.15963816
3.94831844
1.02726569
0.94751489
0.23641225
0.74000625
0.66207492
0.44797782
1.53773281
1.17383054
0.22215645
3.08153264
1.22855035
1.17822769
1.28953313
2.34275707
0.42131062
0.91325689
0.44249574
0.99706895
0.70224506
1.38938336
0.55627790
2.20171617
0.23512984
1.28080472
1.04542442
1.10249273
1.56357125
1.25505588
0.06038441
1.79783017
1.21814537
0.21204155
0.72789394
1.40588432
0.39635386
0.57206518
0.53021624
0.29075806
1.47180640
0.55259692
0.11691604
0.70836727
0.75120159
1.13681401
0.77205717
1.00874444
1.19679014
0.75422567
0.11560689
1.38123180
1.04263829
0.75251442
0.62826978
1.79954658
0.42618159
0.99513214
1.06134502
0.24360066
0.50569087
0.96579599
1.09822775
0.32135768
0.35829281
0.50707982
0.95329802
0.37209982
0.84120868
1.49661990
1.45404767
0.25907318
1.07842801
0.43931109
1.28690090
1.65523517
1.62677129
0.29793631
0.07188984
0.57528612
0.41269606
0.88324866
0.48098356
1.00077670
0.30184344
0.89350198
1.39975954
0.60684195
0.03945631
0.75276060
0.46336638
1.00760214
1.22871299
0.95068294
0.21783143
0.82542700
1.61895115
0.49218971
0.91627651
0.48385434
0.88974950
1.02451126
0.81541318
0.05803072
1.60740764
1.30009126
0.45780980
0.88975912
0.68820670
1.82887511
1.76687734
1.09138567
1.18303567
1.15265531
0.89130685
0.44269541
0.51757454
0.28136540
1.12918274
1.23943395
1.74936495
0.22994240
2.08063423
1.08126484
0.21897338
0.34778818
4.72743922
1.67401097
1.24094813
0.52422402
2.33905987
0.49356675
1.49215395
2.84586886
1.19826578
2.17948887
2.03867532
1.38249998
3.50604354
2.19634551
1.46953175
0.39894513
3.18224343
0.77403120
0.22399643
0.57980833
1.32134954
1.15570136
1.43539606
3.19276551
0.58503351
0.58206441
0.51792903
0.25232503
0.34027648
1.01046406
0.52551638
1.13646572
2.16703769
0.66958424
0.81170977
0.71918180
0.33614471
0.48548337
1.02581566
1.19476028
4.42846441
0.87862058
0.90411593
0.60196394
0.61176090
0.65960735
2.62056801
0.68493083
0.55336680
0.83053521
4.19556292
0.93404588
0.69752792
0.33746610
1.11190425
0.55515662
0.53543821
2.59169079
2.35719022
1.36312545
1.54557000
0.18482554
0.17809955
1.19500043
0.74617841
0.61308914
0.14148891
2.04562520
1.24990763
2.23511295
0.55388445
0.85345083
0.51973660
0.18779817
0.28121054
0.32744453
0.69373373
0.85656358
0.59790292
0.46571314
0.50730662
0.82486064
0.98183365
2.74638759
0.38734344
0.51420530
0.62519109
0.09904998
0.25588795
0.63578580
0.62739574
2.39686317
0.65943310
1.87670008
1.71922262
0.23788670
0.93703919
0.39547171
0.87550855
1.78485612
0.24557623
0.34471646
1.45757810
0.12661344
2.31611033
0.52848719
0.97980211
2.20914036
1.74068287
0.81426365
0.72556798
0.45319786
1.34294905
0.28830099
0.31873312
0.68201665
0.88131905
0.41330425
0.27787383
0.42452608
0.82106560
1.64469753
2.02540108
0.29289663
0.98911148
0.27965438
0.91876664
0.66907866
0.58424452
0.89439062
0.26198367
0.79663172
1.66314636
0.99994305
0.17026789
0.11467293
0.74718877
0.94241577
0.89440233
0.49946411
0.69370791
0.95364433
0.75754215
0.02927309
0.75379209
0.19309604
1.52134082
0.38483342
0.45282363
0.34181492
0.82857840
0.32834027
0.84916264
0.12656897
0.28373556
1.33671071
0.12919080
0.59307693
0.63974924
0.36298933
2.20502688
1.85967255
0.58390403
0.11603449
0.93906639
0.38251131
2.06660144
1.03912054
0.32024595
3.78872338
0.70701286
0.96563756
0.84152480
1.42891627
0.24931791
0.38145711
0.93015822
0.61153192
0.25422569
0.71322104
1.43330374
1.89137989
0.12025559
0.38999480
1.40839720
0.83531876
1.18271063
1.96651871
2.10548460
0.72129466
0.53693057
1.37026749
2.36731459
1.33373703
0.24263217
0.89482668
0.42515867
0.33685345
1.42890271
1.59573377
1.69780822
0.59189147
0.94999396
0.88968505
0.36911492
0.48978017
0.12610875
1.49170185
0.28778050
0.24177414
0.50418838
3.28455000
1.54984413
1.04470038
1.32200850
1.10942244
1.11271425
0.62068417
4.09183845
0.30333333
1.40689519
0.25662060
1.95465764
2.02467306
3.39288125
2.16580260
1.35439291
2.40762710
0.50160493
1.89638948
2.12224270
2.48964883
0.69478593
1.99710479
0.40766149
2.18502922
2.01105399
0.91891588
0.18780298
0.95154875
1.69379599
1.91690150
1.78240177
1.61428627
0.40898645
0.77860154
0.72942466
2.20111672
1.62547773
0.98457094
1.19811456
1.79708307
0.41317705
1.17047507
0.74675421
0.61937176
1.61280567
1.41132100
1.18372252
1.21617731
0.06316746
0.71933267
0.52075167
1.46802315
1.86569513
0.85048877
0.39293243
1.53455096
1.98544862
2.36937901
0.57015355
0.92951131
0.93417989
1.26128093
0.61241886
1.84134512
0.07860902
2.66858032
2.47651481
0.32488364
0.55011111
0.56933339
0.44703209
0.51908946
1.36485572
1.36772586
0.35135801
2.23872550
0.92670495
1.10281288
0.43494583
0.23051523
1.02129731
0.59896092
0.60430735
0.30271319
1.03576023
0.60495422
0.11237245
0.51165917
0.42830667
2.06964941
1.58264598
0.59361343
0.28220511
0.87713185
1.08086943
2.05023218
0.22750004
1.05455889
0.04319970
0.33457774
0.82179537
0.73047417
0.06853487
0.37660235
0.32219984
1.28109853
0.63732727
1.25431197
2.54322831
1.32382620
1.14105719
1.10514972
0.74385134
0.70269277
2.54923970
0.82041853
0.99309199
0.60639699
0.16464036
0.67191732
1.26187222
1.65610360
0.31539906
2.48333015
0.48472676
0.34110191
0.35717393
1.41947359
2.17387922
1.05158988
0.77008046
0.61794331
1.12504812
1.15709687
1.20645256
0.18766020
1.30693653
0.84213482
1.39587611
0.24992602
1.01240569
0.70897064
1.14000707
3.17715194
0.70758407
2.32915292
1.04470856
0.75838937
0.50318882
0.82828341
0.19518307
1.09872726
1.51622778
0.36106653
1.00511389
0.06585054
1.83750088
0.88268017
1.94996159
0.50400605
1.79113846
0.65191354
0.43281821
0.51713429
0.57811692
0.57704144
0.72837318
2.59913344
0.99735384
0.10198448
0.34293168
1.72574600
3.34215133
2.04430444
0.74667109
0.33763501
0.26721307
1.16109843
1.75239903
0.83751756
1.02539789
0.25024342
0.47321661
0.30138622
1.31995578
1.42142356
0.74676641
1.25341919
0.83361762
1.28037692
0.59726006
1.17683952
2.48812448
0.81690829
0.73874157
0.66206254
0.64995611
0.70706838
0.13755580
0.95697380
2.59493718
0.20337688
1.09059417
0.77354722
0.49477451
0.26708819
1.11902637
0.56509892
0.71857202
1.65791396
1.15367656
0.09308577
0.53724105
0.36582759
0.34955379
0.24973301
0.96265669
1.17100972
1.11196701
1.28284578
0.60226699
0.56877507
0.74761574
1.34718696
0.24839884
0.32634752
2.04963693
2.70885108
1.31340241
0.31785059
1.14513674
0.71544799
0.17768852
0.82478336
0.11192830
0.80661197
0.33482268
0.47907711
0.14935443
0.78440782
0.11904381
0.85155624
0.83761790
1.04189048
0.12134342
0.25334291
0.97451646
0.67092359
0.29441047
1.67499390
0.20458966
1.55688147
2.56771885
0.89510733
0.42096673
0.75071981
0.88637456
0.31836055
0.20887993
0.48727843
0.27538585
0.32036911
0.42161203
0.12520311
3.15434473
0.67819836
0.93340587
0.54391549
0.46771229
0.76980717
2.49578812
1.16566930
0.78785700
0.26401422
0.45656601
0.59197287
1.54112801
0.69679509
0.40001204
0.45205947
0.89146942
0.37167422
1.08578386
1.86292055
0.21682132
1.78425023
0.40686255
0.35898639
1.08208067
0.70854236
0.47343936
0.77811615
0.94442444
1.42910262
0.64586103
1.13339392
0.31369418
0.94920780
1.26660618
0.46386795
4.12049538
1.83935297
1.39067745
1.23531578
0.87022806
0.23929198
2.15161646
1.01481635
0.71833133
1.10420477
0.29115453
0.78770872
0.84787773
1.72303888
0.51973209
1.15279065
1.98546949
1.17594326
1.55818155
2.56956194
0.54511654
0.55434894
0.21930131
0.63274392
2.59879906
1.20321230
0.36607120
2.49302911
0.58062383
1.09688082
0.15193577
1.90701699
0.44492670
0.94279733
1.10759775
0.42671625
2.46214849
0.23069106
0.62752204
0.24408482
0.45481821
1.88467250
1.65685330
1.34338510
0.57840364
0.93274123
0.53931560
0.85398907
0.82335128
0.38040800
1.02853173
0.76395496
0.85923635
0.19930577
0.86906629
0.80702851
2.56838816
0.90576860
1.18950936
1.07513066
0.91716952
2.06525308
2.66248837
1.22210172
0.26540903
0.63420823
0.26673280
1.16659068
0.28911957
0.15385762
1.31318769
1.00175590
0.49507434
1.22882226
0.57625426
0.53060620
0.43344585
1.36918131
0.63334383
0.25985193
0.91587063
0.85075616
0.40786862
1.37997540
0.22037103
1.35087527
1.91738707
0.14055526
1.55046238
0.63703988
1.07719173
1.79440742
0.86939041
1.31932323
0.43863432
0.93866580
0.69787487
0.36229328
0.98654534
1.18879367
0.76562606
0.60296619
0.94664828
1.17090877
0.79838573
0.55775798
0.39491078
0.96552650
0.93585651
1.22938171
0.69810070
0.06041048
3.79879357
0.49108322
1.24622337
2.30007271
1.02302461
2.80502027
0.44068638
0.61379974
1.66115678
0.74768663
0.19590497
2.40296326
0.38098144
0.49191610
0.04004261
0.45244068
2.27377678
0.57364264
2.36490424
3.24311231
0.75021895
2.20375887
0.78050485
0.44378640
0.96152781
0.55772163
4.73262903
1.36099294
1.65846637
1.88003288
1.01513380
0.56336638
2.50139220
1.43467161
0.67180845
2.29831761
0.46095421
3.30659460
0.73380850
1.72420689
1.24382171
0.69367098
1.71330270
0.55931720
0.95034006
2.14302379
1.18202870
0.90193242
1.35908302
1.62921695
0.17899526
1.32641644
0.54736862
1.25644848
0.69564762
1.21022520
0.73767561
0.62662848
0.75034661
1.46985548
0.71235098
1.35948970
0.92776943
0.76877662
0.30404435
1.24401686
2.14708901
0.92086096
0.54622377
1.49484774
1.29327239
0.64036017
0.05612637
0.72966516
1.12475114
1.66830042
1.93387220
0.74448319
1.14506449
1.12046068
2.12714621
1.36093304
1.36744439
0.23376436
0.63826367
0.79689166
1.60683159
0.78894993
1.38041005
0.66408069
1.60615408
2.11576193
0.15853247
0.94040925
1.09315761
0.11576606
1.11887697
0.77816130
0.70755688
0.22337112
1.16861970
0.94113821
0.88019067
0.56421324
0.67417388
0.72735957
2.08020257
0.31500509
1.24743805
0.28975371
0.47785823
0.11534182
1.70486333
0.68650250
0.88056042
1.47808321
0.90510911
1.00116715
1.20844225
0.40728429
0.89285010
0.25176092
1.10679737
0.95433893
1.87337982
0.31455179
0.44293864
1.09551936
1.12289538
1.59163418
2.16745700
1.01311423
0.96824504
0.36767215
2.33101574
6.69484518
2.03724885
0.19022062
0.66309681
0.46065669
0.46373225
0.31872680
0.32205107
2.25463217
0.13490730
0.88449853
1.14598672
1.61539241
0.74916706
0.09544526
0.36797485
1.14773387
1.49524027
0.91587096
0.67648468
1.29684990
0.64586808
0.47954310
0.66268151
0.44495686
1.31458090
1.01273431
3.02743110
1.13069165
1.14439131
1.57177301
0.85177358
1.34250583
0.17784967
0.33717590
3.44956188
0.30692360
0.68780798
1.28733531
0.85469516
2.34600797
0.42329862
1.37835704
0.97699638
0.74295101
1.14589095
0.65010800
0.38353764
0.18538661
1.60499225
0.51961392
0.15917476
1.02476997
1.48106507
0.33194796
0.44060080
0.44628961
0.78541871
0.67385154
0.24849795
2.44384818
0.95453831
0.40404635
1.71905479
0.73328461
0.43148021
1.11152041
0.46593658
0.53789502
0.42687991
0.38261722
0.75044056
1.04179815
0.69907776
0.70446444
2.24837242
0.65299844
1.66144094
1.63123535
1.43133305
1.25086967
0.60031068
0.60745427
0.60135173
0.20834913
0.67781408
0.43265024
0.64659325
1.63602484
0.46086823
0.73634181
0.74414389
0.81323470
0.20070818
1.19591904
0.64657051
0.21697389
0.67246293
0.57357435
0.91502861
0.58344479
0.37902653
0.62975362
0.29399566
1.38513123
1.38113793
0.41374182
1.33089379
0.22421010
1.22734695
0.69936460
0.63701526
0.29713950
0.58857479
1.60861404
0.31592510
0.74596421
0.40590749
2.62366183
0.37300783
0.60853252
0.92843897
1.25653065
0.08490400
0.83742202
0.74127120
1.19318579
0.24210657
0.44492614
0.31070943
0.42940322
1.14796917
0.21246970
0.62433078
0.55988466
1.01035432
1.63072020
0.87466361
0.74071358
0.38368274
0.94285326
0.21547870
1.07053068
0.31487273
1.12787743
0.69210625
0.33229659
0.20855445
0.51853722
2.75227513
0.96588901
0.49404497
0.82593241
0.49547139
0.36180057
0.61904891
0.64070198
1.28671539
0.28298974
0.70606940
1.94036935
0.86910225
0.40735124
0.36095063
3.18538683
0.55725721
1.91184467
2.99161622
1.85838455
0.77694142
3.52536363
0.45284646
0.14151922
1.70857271
1.17649953
0.78829763
1.17561368
0.71371767
0.76768842
1.37430560
2.26497567
3.07973697
0.77906107
0.30383047
0.96865798
1.23229936
0.92079236
0.85576467
0.93117747
0.66512233
1.14263580
1.59072314
0.55601008
0.40221737
3.18680193
1.42563335
2.07881655
1.02865647
0.94913414
0.23182305
0.69742865
1.06801708
1.51787956
1.07605031
0.19006615
0.30610255
0.95842972
0.59142579
1.42770758
0.67914245
2.72526503
0.48151657
2.10145579
0.66623187
0.65127115
0.95841607
1.34578399
1.11194373
2.79739841
1.39475539
0.44675528
0.34742934
0.14430015
0.78846383
0.86909982
1.23186899
0.49136922
0.72176992
1.36597142
1.26172891
0.44214006
0.18017407
2.12568088
1.41160706
0.56596726
0.75494004
0.46236863
1.06028556
1.22769171
1.02286162
0.44213600
1.04897528
1.63896252
1.94959833
1.63897697
0.65228497
1.25143224
0.64282449
0.92149823
0.14755733
0.75679155
0.52136526
0.92499290
1.18710502
0.92965519
0.59476636
0.79759712
1.09337951
0.44074816
0.65835466
1.56130420
0.70770050
1.54771590
0.15630040
3.01684259
0.28949973
0.83588238
0.54137044
0.96866391
1.03229639
0.41577748
1.30950168
1.32614791
1.36959878
1.00027234
1.08524508
0.39317738
0.42783259
0.95963358
0.55513221
0.74718677
0.80233216
0.66620736
0.37170753
1.04453091
1.18999740
1.53829836
0.34371452
1.05542738
0.32935186
0.69843769
1.59290277
1.34137969
0.22887385
0.56004152
1.04378103
0.79800126
1.42619961
0.97950628
0.64028248
0.37504107
0.31965610
2.12240588
0.37904936
0.53506837
1.25141094
1.89325047
0.85942633
0.14278792
0.44681714
0.99962282
0.61062734
0.84775409
2.15770305
0.50454238
2.09693905
2.21982634
0.45654301
0.92148315
0.95377849
0.25694305
1.05081654
0.11586409
1.25610076
1.61238586
1.10958309
0.70913706
0.63562320
1.08039892
0.68737826
1.53093440
0.84859862
0.73533506
1.73175833
1.53862115
1.74673920
1.04551649
0.33017871
0.92515835
1.85103928
0.84411687
1.57230247
1.66597167
2.36773983
0.90356904
0.38344102
0.35569920
3.15132979
1.29799549
0.73850271
0.35593205
1.44013505
1.14753837
1.34237850
0.69376362
1.55385928
1.24768883
0.54504419
0.34284494
0.89159570
0.54482603
2.02707060
0.42123975
3.72865016
1.36268711
1.31307022
0.38324363
2.28010255
0.73408403
0.31427037
1.23751624
0.29496148
1.15228876
1.69997488
0.26335981
2.43729867
0.78717442
0.87123927
1.83020803
0.95728438
1.14278038
0.97699135
0.51602728
0.31067036
1.57944343
3.19850898
0.95003188
0.98521746
2.57055262
0.34734996
1.84749113
1.03034833
1.18396975
0.53796616
0.34932339
0.30386854
0.19378285
0.74803020
0.80577953
0.75058749
1.68381680
0.88615379
0.15705986
0.47832501
0.52737758
0.80693872
1.03527121
0.98871311
0.42789886
0.41463903
0.97357937
0.40038684
0.30407489
1.35204290
0.26832148
0.48622111
0.85533763
0.58361421
0.32715928
1.32852102
0.65808637
0.69833025
1.16097934
0.37802840
0.68454232
0.12824159
0.61282969
0.28163354
1.19957644
2.84910525
0.63874218
0.89872741
0.51484799
0.32920732
0.52219655
0.34765447
0.10913095
0.77779708
0.89253229
0.57846218
0.29810826
0.40959680
1.11445973
0.35813387
0.29183457
0.87989928
0.94039590
0.30124299
0.74773076
0.45005498
1.86169072
1.31243924
0.88138704
1.03955017
0.85437514
0.26995931
0.59369228
0.49775287
0.85936149
1.01607423
0.45113421
0.64452468
0.47664450
0.99183957
0.57388711
1.23559379
0.14251884
0.85191908
0.46130601
1.53907997
0.73817829
0.88458450
0.72637436
0.24491292
0.54198470
1.11605710
0.28812854
0.59248346
1.00171246
0.49948352
0.32957211
0.72168033
0.27645892
1.15375495
0.66384896
1.55821597
0.80366367
0.60299816
0.68551829
0.45756517
0.36882741
1.04016690
0.40740516
1.56943902
1.20400364
0.12682044
1.54241032
1.07462004
0.92595073
0.49072648
0.57608859
0.24648372
0.42896989
0.96519497
0.59167409
0.45513072
0.17206732
1.10484566
2.15100734
1.13742807
0.53801151
0.88014878
0.09949656
0.46983367
3.01418801
0.41966744
0.71337335
1.00175889
0.80235087
1.28920994
0.33301627
0.61997051
2.67286806
0.57423378
2.85054835
0.16217696
1.77471719
1.37075586
0.65554107
0.71623256
1.56213492
1.35765816
0.91549894
1.11547189
1.25743565
1.16891316
0.38439835
0.30053386
0.93137640
0.82827367
4.42593073
1.09439461
1.12937976
0.39780854
1.40111020
0.73809089
1.21616430
1.39858844
2.11468987
1.32793093
1.35959300
0.29896018
1.56184407
2.49519229
0.91217631
1.13495802
1.00598322
0.10887876
0.40972156
1.96502649
0.46786013
0.52764398
1.18740074
2.14199882
0.79957160
1.14101838
1.04164712
0.86789635
0.25574142
0.11935878
0.31275453
0.96460437
0.13374960
1.15122258
0.18281278
1.05624834
1.46227984
1.29982723
0.65830869
1.43430244
1.08721696
0.51740875
2.56371061
0.69364545
1.23431988
0.49545620
1.95924894
0.02930742
0.41468190
1.79535365
0.17544162
0.32801130
1.62463782
2.20720421
0.66508341
0.77514851
1.29933092
1.20775391
0.94572959
0.41640478
0.34122960
0.53232992
0.79825660
0.70231907
0.62024196
0.57173307
1.76857981
0.95387890
0.91304929
0.57853906
0.75556976
0.55975908
0.84139994
0.53873773
0.71318125
1.20040971
0.64495765
0.97524725
0.13224544
1.82811503
1.04890714
0.84453836
0.21431397
1.08823986
0.51497606
0.36088832
0.57465282
0.16548521
1.12341839
0.57569066
0.13145510
1.11930328
0.46241780
0.20298731
1.29916567
0.67893233
1.84800478
0.70159706
1.20918968
0.10292281
1.41938949
4.38492139
1.05284978
1.48766030
0.80771621
2.08998446
2.90837117
0.58297953
0.78992967
1.66167888
0.84824965
2.12915233
0.97725757
1.75273829
0.65452204
0.94695218
1.57189522
