target_id,p0,activity,shear_rate,fit_stress,newtonian_viscosity,relative_rms
T019,3.9,0.12,0.002,0.0004254651980503729,0.21273259902518646,0.6396198946757611
T019,3.9,0.12,0.006,0.0012763955941511188,0.21273259902518646,0.6396198946757611
T019,3.9,0.12,0.02,0.004254651980503729,0.21273259902518646,0.6396198946757611
T019,3.9,0.25,0.002,0.00042574818091996606,0.21287409045998304,0.6402630347254182
T019,3.9,0.25,0.006,0.0012772445427598983,0.21287409045998304,0.6402630347254182
T019,3.9,0.25,0.02,0.004257481809199661,0.21287409045998304,0.6402630347254182
