target_ids,vp_recoil,vd_recoil,averaging,imbalance,edge_density,imbalance_phase_std,edge_density_phase_std,sites,grid_points_per_site,phase_samples,tube_nodes,evaluation,parameter_match
T003;T004,6.0,0.9,tube_proxy,0.6936606803632881,0.05190777489769593,0.0,0.0,15,3,1,2,stationary_diagonal_ensemble,paper_scale_method_proxy
T003;T004,7.0,0.0,central,0.19993673691928024,0.5834853923226411,0.0,0.0,15,3,1,0,stationary_diagonal_ensemble,paper_scale_method_match
T003;T004,7.0,0.0,tube_proxy,0.19993484930934097,0.5835351366505407,0.0,0.0,15,3,1,2,stationary_diagonal_ensemble,paper_scale_method_proxy
T003;T004,7.0,0.375,central,0.43384326460255296,0.2931822983107464,0.0,0.0,15,3,1,0,stationary_diagonal_ensemble,paper_scale_method_match
T003;T004,7.0,0.375,tube_proxy,0.42235439266159114,0.306305707127288,0.0,0.0,15,3,1,2,stationary_diagonal_ensemble,paper_scale_method_proxy
T003;T004,7.0,0.75,central,0.697591483904713,0.053668269371723865,0.0,0.0,15,3,1,0,stationary_diagonal_ensemble,paper_scale_method_match
T003;T004,7.0,0.75,tube_proxy,0.6885140437305678,0.056599435397203,0.0,0.0,15,3,1,2,stationary_diagonal_ensemble,paper_scale_method_proxy
T003;T004,8.0,0.0,central,0.19995112776888713,0.5830674475565496,0.0,0.0,15,3,1,0,stationary_diagonal_ensemble,paper_scale_method_match
T003;T004,8.0,0.0,tube_proxy,0.19994987627115687,0.5831100868293034,0.0,0.0,15,3,1,2,stationary_diagonal_ensemble,paper_scale_method_proxy
T003;T004,8.0,0.3,central,0.3916207213506053,0.34397233714968967,0.0,0.0,15,3,1,0,stationary_diagonal_ensemble,paper_scale_method_match
T003;T004,8.0,0.3,tube_proxy,0.3811128020758333,0.3554605979979537,0.0,0.0,15,3,1,2,stationary_diagonal_ensemble,paper_scale_method_proxy
T003;T004,8.0,0.6,central,0.669075316201485,0.06798775349577857,0.0,0.0,15,3,1,0,stationary_diagonal_ensemble,paper_scale_method_match
T003;T004,8.0,0.6,tube_proxy,0.6591385189408163,0.06983600722786203,0.0,0.0,15,3,1,2,stationary_diagonal_ensemble,paper_scale_method_proxy
