device,signal_wavelength_nm,idler_wavelength_nm,signal_reflectivity,idler_reflectivity,pair_weight,integrated_visibility,provenance
fiber,1541.2,1583.3691133912127,0.5269899999999998,0.3509339515916868,0.00531871906029618,0.969597211534339,printed_endpoint_reconstruction
fiber,1541.4,1583.1580746975276,0.5261549999999996,0.35181503813782233,0.00538377912727958,0.969597211534339,printed_endpoint_reconstruction
fiber,1541.6,1582.9471469892192,0.5253200000000005,0.35269566132000996,0.005448968020128758,0.969597211534339,printed_endpoint_reconstruction
fiber,1541.8,1582.7363301787593,0.5244850000000002,0.35357582150367983,0.0055142718032800495,0.969597211534339,printed_endpoint_reconstruction
fiber,1542.0,1582.5256241787122,0.5236500000000001,0.3544555190538766,0.005579676349973062,0.969597211534339,printed_endpoint_reconstruction
fiber,1542.2,1582.3150289017342,0.5228149999999998,0.35533475433525974,0.005645167346934148,0.969597211534339,printed_endpoint_reconstruction
fiber,1542.4,1582.1045442605728,0.5219799999999997,0.3562135277121087,0.005710730299216456,0.969597211534339,printed_endpoint_reconstruction
fiber,1542.6,1581.8941701680674,0.5211450000000004,0.3570918395483187,0.005776350535192991,0.969597211534339,printed_endpoint_reconstruction
fiber,1542.8,1581.683906537149,0.5203100000000002,0.35796969020740327,0.005842013211702127,0.969597211534339,printed_endpoint_reconstruction
fiber,1543.0,1581.4737532808401,0.519475,0.35884708005249244,0.0059077033193425795,0.969597211534339,printed_endpoint_reconstruction
fiber,1543.2,1581.263710312254,0.5186399999999999,0.3597240094463394,0.005973405687916212,0.969597211534339,printed_endpoint_reconstruction
fiber,1543.4,1581.053777544596,0.5178049999999996,0.36060047875131185,0.0060391049920142,0.969597211534339,printed_endpoint_reconstruction
fiber,1543.6,1580.843954891162,0.5169700000000004,0.3614764883293988,0.006104785756746792,0.969597211534339,printed_endpoint_reconstruction
fiber,1543.8,1580.6342422653383,0.5161350000000002,0.36235203854221243,0.006170432363611703,0.969597211534339,printed_endpoint_reconstruction
fiber,1544.0,1580.424639580603,0.5153,0.36322712975098215,0.006236029056498361,0.969597211534339,printed_endpoint_reconstruction
fiber,1544.2,1580.2151467505244,0.5144649999999998,0.36410176231656083,0.006301559947826268,0.969597211534339,printed_endpoint_reconstruction
fiber,1544.4,1580.005763688761,0.5136299999999997,0.3649759365994232,0.006367009024812892,0.969597211534339,printed_endpoint_reconstruction
fiber,1544.6,1579.7964903090626,0.5127950000000004,0.36584965295966354,0.00643236015586802,0.969597211534339,printed_endpoint_reconstruction
fiber,1544.8,1579.5873265252685,0.5119600000000002,0.366722911757004,0.0064975970971123944,0.969597211534339,printed_endpoint_reconstruction
fiber,1545.0,1579.378272251309,0.511125,0.3675957133507849,0.006562703499014416,0.969597211534339,printed_endpoint_reconstruction
fiber,1545.2,1579.1693274012039,0.5102899999999998,0.36846805809997385,0.006627662913144309,0.969597211534339,printed_endpoint_reconstruction
fiber,1545.4,1578.9604918890634,0.5094549999999997,0.36933994636316025,0.006692458799039124,0.969597211534339,printed_endpoint_reconstruction
fiber,1545.6,1578.7517656290872,0.5086200000000004,0.3702113784985608,0.006757074531176841,0.969597211534339,printed_endpoint_reconstruction
fiber,1545.8,1578.5431485355653,0.5077850000000003,0.3710823548640151,0.006821493406053431,0.969597211534339,printed_endpoint_reconstruction
fiber,1546.0,1578.334640522876,0.50695,0.37195287581699255,0.006885698649361164,0.969597211534339,printed_endpoint_reconstruction
fiber,1546.2,1578.126241505489,0.5061149999999999,0.3728229417145838,0.006949673423260501,0.969597211534339,printed_endpoint_reconstruction
fiber,1546.4,1577.9179513979618,0.5052799999999996,0.37369255291350945,0.007013400833745091,0.969597211534339,printed_endpoint_reconstruction
fiber,1546.6,1577.7097701149426,0.5044450000000004,0.3745617097701148,0.007076863938091927,0.969597211534339,printed_endpoint_reconstruction
fiber,1546.8,1577.5016975711676,0.5036100000000002,0.37543041264037524,0.007140045752394358,0.969597211534339,printed_endpoint_reconstruction
fiber,1547.0,1577.2937336814623,0.502775,0.3762986618798949,0.0072029292591720764,0.969597211534339,printed_endpoint_reconstruction
fiber,1547.2,1577.0858783607414,0.5019399999999998,0.3771664578439047,0.007265497415053146,0.969597211534339,printed_endpoint_reconstruction
fiber,1547.4,1576.8781315240083,0.5011049999999997,0.37803380088726546,0.007327733158524279,0.969597211534339,printed_endpoint_reconstruction
fiber,1547.6,1576.6704930863555,0.5002700000000004,0.3789006913644659,0.0073896194177432125,0.969597211534339,printed_endpoint_reconstruction
fiber,1547.8,1576.462962962963,0.4994350000000002,0.3797671296296293,0.007451139118409375,0.969597211534339,printed_endpoint_reconstruction
fiber,1548.0,1576.2555410691007,0.49860000000000004,0.3806331160365047,0.007512275191685665,0.969597211534339,printed_endpoint_reconstruction
fiber,1548.2,1576.0482273201253,0.49776499999999985,0.38149865093847685,0.007573010582169076,0.969597211534339,printed_endpoint_reconstruction
fiber,1548.4,1575.8410216314828,0.49692999999999965,0.3823637346885592,0.007633328255901629,0.969597211534339,printed_endpoint_reconstruction
fiber,1548.6,1575.633923918708,0.4960950000000004,0.38322836763939416,0.00769321120841866,0.969597211534339,printed_endpoint_reconstruction
fiber,1548.8,1575.4269340974213,0.4952600000000002,0.38409255014326615,0.007752642472829637,0.969597211534339,printed_endpoint_reconstruction
fiber,1549.0,1575.2200520833333,0.494425,0.38495628255208364,0.0078116051279215875,0.969597211534339,printed_endpoint_reconstruction
fiber,1549.2,1575.0132777922415,0.4935899999999998,0.38581956521739164,0.007870082306285848,0.969597211534339,printed_endpoint_reconstruction
fiber,1549.4,1574.8066111400312,0.4927549999999996,0.38668239849036956,0.007928057202458125,0.969597211534339,printed_endpoint_reconstruction
fiber,1549.6,1574.600052042675,0.4919200000000004,0.3875447827218315,0.00798551308106796,0.969597211534339,printed_endpoint_reconstruction
fiber,1549.8,1574.3936004162333,0.4910850000000002,0.38840671826222595,0.008042433284991489,0.969597211534339,printed_endpoint_reconstruction
fiber,1550.0,1574.1872561768532,0.49025,0.38926820546163776,0.008098801243502823,0.969597211534339,printed_endpoint_reconstruction
fiber,1550.2,1573.98101924077,0.4894149999999998,0.3901292446697856,0.008154600480416656,0.969597211534339,printed_endpoint_reconstruction
fiber,1550.4,1573.7748895243049,0.4885799999999996,0.39098983623602723,0.008209814622218651,0.969597211534339,printed_endpoint_reconstruction
fiber,1550.6,1573.568866943867,0.48774500000000043,0.39184998050935493,0.008264427406175516,0.969597211534339,printed_endpoint_reconstruction
fiber,1550.8,1573.3629514159522,0.48691000000000023,0.3927096778383994,0.008318422688420991,0.969597211534339,printed_endpoint_reconstruction
fiber,1551.0,1573.157142857143,0.48607500000000003,0.39356892857142767,0.008371784452011146,0.969597211534339,printed_endpoint_reconstruction
fiber,1551.2,1572.9514411841083,0.48523999999999984,0.394427733056348,0.008424496814943698,0.969597211534339,printed_endpoint_reconstruction
fiber,1551.4,1572.7458463136034,0.48440499999999964,0.395286091640706,0.008476544038134698,0.969597211534339,printed_endpoint_reconstruction
fiber,1551.6,1572.540358162471,0.4835700000000004,0.3961440046716837,0.0085279105333479,0.969597211534339,printed_endpoint_reconstruction
fiber,1551.8,1572.334976647639,0.4827350000000002,0.3970014724961072,0.008578580871071611,0.969597211534339,printed_endpoint_reconstruction
fiber,1552.0,1572.129701686122,0.4819,0.39785849546044083,0.008628539788335601,0.969597211534339,printed_endpoint_reconstruction
fiber,1552.2,1571.9245331950208,0.48106499999999985,0.3987150739107882,0.008677772196463747,0.969597211534339,printed_endpoint_reconstruction
fiber,1552.4,1571.7194710915219,0.48022999999999966,0.39957120819289615,0.008726263188757126,0.969597211534339,printed_endpoint_reconstruction
fiber,1552.6,1571.5145152928983,0.4793950000000004,0.40042689865214964,0.008773998048100556,0.969597211534339,printed_endpoint_reconstruction
fiber,1552.8,1571.309665716507,0.4785600000000002,0.4012821456335834,0.008820962254489506,0.969597211534339,printed_endpoint_reconstruction
fiber,1553.0,1571.1049222797928,0.477725,0.40213694948186485,0.008867141492467713,0.969597211534339,printed_endpoint_reconstruction
fiber,1553.2,1570.9002849002848,0.4768899999999998,0.4029913105413111,0.008912521658476284,0.969597211534339,printed_endpoint_reconstruction
fiber,1553.4,1570.6957534955982,0.4760549999999996,0.4038452291558776,0.008957088868102378,0.969597211534339,printed_endpoint_reconstruction
fiber,1553.6,1570.4913279834327,0.4752200000000004,0.40469870566916843,0.009000829463227958,0.969597211534339,printed_endpoint_reconstruction
fiber,1553.8,1570.2870082815737,0.4743850000000002,0.40555174042443,0.00904373001906837,0.969597211534339,printed_endpoint_reconstruction
fiber,1554.0,1570.0827943078914,0.47355,0.4064043337645534,0.009085777351099895,0.969597211534339,printed_endpoint_reconstruction
fiber,1554.2,1569.8786859803415,0.47271499999999983,0.4072564860320742,0.009126958521868194,0.969597211534339,printed_endpoint_reconstruction
fiber,1554.4,1569.674683216964,0.47187999999999963,0.40810819756917527,0.00916726084767479,0.969597211534339,printed_endpoint_reconstruction
fiber,1554.6,1569.4707859358846,0.4710450000000004,0.4089594687176819,0.00920667190513468,0.969597211534339,printed_endpoint_reconstruction
fiber,1554.8,1569.2669940553114,0.4702100000000002,0.40981029981907474,0.00924517953760329,0.969597211534339,printed_endpoint_reconstruction
fiber,1555.0,1569.0633074935402,0.469375,0.41066069121446985,0.00928277186146301,0.969597211534339,printed_endpoint_reconstruction
fiber,1555.2,1568.8597261689488,0.46853999999999985,0.4115106432446388,0.009319437272271946,0.969597211534339,printed_endpoint_reconstruction
fiber,1555.4,1568.65625,0.46770499999999965,0.41236015625,0.009355164450763398,0.969597211534339,printed_endpoint_reconstruction
fiber,1555.6,1568.4528789052417,0.4668700000000004,0.41320923057061576,0.009389942368695413,0.969597211534339,printed_endpoint_reconstruction
fiber,1555.8,1568.2496128033044,0.4660350000000002,0.41405786654620397,0.009423760294546767,0.969597211534339,printed_endpoint_reconstruction
fiber,1556.0,1568.0464516129032,0.4652,0.4149060645161292,0.009456607799052387,0.969597211534339,printed_endpoint_reconstruction
fiber,1556.2,1567.843395252838,0.4643649999999998,0.4157538248194012,0.009488474760575794,0.969597211534339,printed_endpoint_reconstruction
fiber,1556.4,1567.6404436419914,0.46352999999999966,0.41660114779468593,0.009519351370316648,0.969597211534339,printed_endpoint_reconstruction
fiber,1556.6,1567.4375966993298,0.4626950000000004,0.41744803378029816,0.009549228137345421,0.969597211534339,printed_endpoint_reconstruction
fiber,1556.8,1567.2348543439032,0.4618600000000002,0.41829448311420425,0.009578095893464726,0.969597211534339,printed_endpoint_reconstruction
fiber,1557.0,1567.0322164948454,0.461025,0.41914049613402027,0.009605945797893143,0.969597211534339,printed_endpoint_reconstruction
fiber,1557.2,1566.8296830713734,0.4601899999999998,0.4199860731770159,0.009632769341767905,0.969597211534339,printed_endpoint_reconstruction
fiber,1557.4,1566.6272539927872,0.4593549999999996,0.42083121458011324,0.009658558352463199,0.969597211534339,printed_endpoint_reconstruction
fiber,1557.6,1566.4249291784706,0.45852000000000037,0.4216759206798852,0.009683304997721073,0.969597211534339,printed_endpoint_reconstruction
fiber,1557.8,1566.222708547889,0.45768500000000023,0.4225201918125637,0.009707001789592972,0.969597211534339,printed_endpoint_reconstruction
fiber,1558.0,1566.020592020592,0.45685,0.42336402831402864,0.009729641588186873,0.969597211534339,printed_endpoint_reconstruction
fiber,1558.2,1565.8185795162121,0.45601499999999984,0.42420743051981435,0.009751217605220172,0.969597211534339,printed_endpoint_reconstruction
fiber,1558.4,1565.6166709544636,0.45517999999999964,0.4250503987651143,0.009771723407374788,0.969597211534339,printed_endpoint_reconstruction
fiber,1558.6,1565.4148662551443,0.4543450000000004,0.42589293338477274,0.009791152919450496,0.969597211534339,printed_endpoint_reconstruction
fiber,1558.8,1565.2131653381332,0.4535100000000002,0.42673503471329394,0.009809500427317581,0.969597211534339,printed_endpoint_reconstruction
fiber,1559.0,1565.0115681233933,0.452675,0.4275767030848329,0.009826760580663835,0.969597211534339,printed_endpoint_reconstruction
fiber,1559.2,1564.810074530969,0.4518399999999998,0.42841793883320484,0.009842928395536757,0.969597211534339,printed_endpoint_reconstruction
fiber,1559.4,1564.6086844809865,0.45100499999999966,0.4292587422918812,0.009857999256676901,0.969597211534339,printed_endpoint_reconstruction
fiber,1559.6,1564.4073978936556,0.4501700000000004,0.430099113793988,0.009871968919642283,0.969597211534339,printed_endpoint_reconstruction
fiber,1559.8,1564.2062146892658,0.4493350000000002,0.43093905367231516,0.009884833512723042,0.969597211534339,printed_endpoint_reconstruction
fiber,1560.0,1564.0051347881902,0.4485,0.4317785622593061,0.009896589538643214,0.969597211534339,printed_endpoint_reconstruction
fiber,1560.2,1563.8041581108832,0.4476649999999998,0.4326176398870625,0.009907233876050628,0.969597211534339,printed_endpoint_reconstruction
fiber,1560.4,1563.6032845778805,0.4468299999999996,0.4334562868873491,0.009916763780793864,0.969597211534339,printed_endpoint_reconstruction
fiber,1560.6,1563.4025141098002,0.44599500000000036,0.43429450359158406,0.009925176886983678,0.969597211534339,printed_endpoint_reconstruction
fiber,1560.8,1563.2018466273407,0.4451600000000002,0.43513229033085243,0.009932471207841936,0.969597211534339,printed_endpoint_reconstruction
fiber,1561.0,1563.001282051282,0.444325,0.4359696474358975,0.009938645136334362,0.969597211534339,printed_endpoint_reconstruction
fiber,1561.2,1562.8008203024867,0.44348999999999983,0.4368065752371179,0.009943697445588123,0.969597211534339,printed_endpoint_reconstruction
fiber,1561.4,1562.6004613018965,0.44265499999999963,0.437643074064582,0.009947627289096886,0.969597211534339,printed_endpoint_reconstruction
fiber,1561.6,1562.4002049705357,0.4418200000000004,0.4384791442480135,0.009950434200708272,0.969597211534339,printed_endpoint_reconstruction
fiber,1561.8,1562.2000512295085,0.4409850000000002,0.43931478611680197,0.009952118094399246,0.969597211534339,printed_endpoint_reconstruction
fiber,1562.0,1562.0,0.44015000000000004,0.44015000000000004,0.009952679263837432,0.969597211534339,printed_endpoint_reconstruction
fiber,1562.2,1561.800051203277,0.4393149999999998,0.44098478622631854,0.009952118381728402,0.969597211534339,printed_endpoint_reconstruction
fiber,1562.4,1561.600204760686,0.43847999999999965,0.441819145124136,0.009950436498952898,0.969597211534339,printed_endpoint_reconstruction
fiber,1562.6,1561.400460593654,0.4376450000000004,0.4426530770214942,0.00994763504349165,0.969597211534339,printed_endpoint_reconstruction
fiber,1562.8,1561.200818623689,0.4368100000000002,0.44348658224609855,0.009943715819140563,0.969597211534339,printed_endpoint_reconstruction
fiber,1563.0,1561.0012787723786,0.435975,0.4443196611253195,0.009938681004018545,0.969597211534339,printed_endpoint_reconstruction
fiber,1563.2,1560.801840961391,0.4351399999999998,0.44515231398619254,0.009932533148867492,0.969597211534339,printed_endpoint_reconstruction
fiber,1563.4,1560.6025051124743,0.4343049999999996,0.44598454115541974,0.009925275175147803,0.969597211534339,printed_endpoint_reconstruction
fiber,1563.6,1560.4032711474574,0.43347000000000036,0.4468163429593653,0.009916910372930052,0.969597211534339,printed_endpoint_reconstruction
fiber,1563.8,1560.2041389882475,0.4326350000000002,0.4476477197240669,0.009907442398586501,0.969597211534339,printed_endpoint_reconstruction
fiber,1564.0,1560.005108556833,0.4318,0.4484786717752224,0.009896875272282132,0.969597211534339,printed_endpoint_reconstruction
fiber,1564.2,1559.806179775281,0.4309649999999998,0.449309199438202,0.009885213375270416,0.969597211534339,printed_endpoint_reconstruction
fiber,1564.4,1559.6073525657391,0.4301299999999996,0.4501393030380392,0.009872461446993148,0.969597211534339,printed_endpoint_reconstruction
fiber,1564.6,1559.408626850434,0.42929500000000037,0.45096898289943776,0.00985862458199028,0.969597211534339,printed_endpoint_reconstruction
fiber,1564.8,1559.2100025516716,0.4284600000000002,0.4517982393467713,0.009843708226619393,0.969597211534339,printed_endpoint_reconstruction
fiber,1565.0,1559.0114795918369,0.42762500000000003,0.4526270727040811,0.009827718175590043,0.969597211534339,printed_endpoint_reconstruction
fiber,1565.2,1558.8130578933947,0.42678999999999984,0.45345548329507723,0.009810660568314287,0.969597211534339,printed_endpoint_reconstruction
fiber,1565.4,1558.6147373788883,0.42595499999999964,0.4542834714431413,0.009792541885077919,0.969597211534339,printed_endpoint_reconstruction
fiber,1565.6,1558.4165179709407,0.4251200000000004,0.4551110374713224,0.009773368943034478,0.969597211534339,printed_endpoint_reconstruction
fiber,1565.8,1558.2183995922528,0.4242850000000002,0.45593818170234457,0.009753148892026327,0.969597211534339,printed_endpoint_reconstruction
fiber,1566.0,1558.0203821656053,0.42345,0.456764904458598,0.009731889210235807,0.969597211534339,printed_endpoint_reconstruction
fiber,1566.2,1557.8224656138566,0.4226149999999998,0.45759120606214876,0.009709597699670572,0.969597211534339,printed_endpoint_reconstruction
fiber,1566.4,1557.6246498599442,0.4217799999999996,0.45841708683473315,0.00968628248148593,0.969597211534339,printed_endpoint_reconstruction
fiber,1566.6,1557.426934826884,0.4209450000000004,0.45924254709775925,0.009661951991149102,0.969597211534339,printed_endpoint_reconstruction
fiber,1566.8,1557.2293204377706,0.4201100000000002,0.46006758717230756,0.009636614973448343,0.969597211534339,printed_endpoint_reconstruction
fiber,1567.0,1557.0318066157763,0.419275,0.46089220737913394,0.009610280477352778,0.969597211534339,printed_endpoint_reconstruction
fiber,1567.2,1556.8343932841517,0.4184399999999998,0.46171640803866665,0.009582957850724267,0.969597211534339,printed_endpoint_reconstruction
fiber,1567.4,1556.637080366226,0.4176049999999996,0.4625401894710066,0.009554656734887935,0.969597211534339,printed_endpoint_reconstruction
fiber,1567.6,1556.4398677854058,0.41677000000000036,0.4633635519959308,0.00952538705906515,0.969597211534339,printed_endpoint_reconstruction
fiber,1567.8,1556.2427554651756,0.41593500000000017,0.46418649593289185,0.009495159034672209,0.969597211534339,printed_endpoint_reconstruction
fiber,1568.0,1556.0457433290978,0.4151,0.46500902160101654,0.009463983149491182,0.969597211534339,printed_endpoint_reconstruction
fiber,1568.2,1555.8488313008131,0.41426499999999983,0.46583112931910525,0.009431870161715367,0.969597211534339,printed_endpoint_reconstruction
fiber,1568.4,1555.6520193040387,0.41342999999999963,0.4666528194056383,0.009398831093876141,0.969597211534339,printed_endpoint_reconstruction
fiber,1568.6,1555.4553072625702,0.4125950000000004,0.46747409217876956,0.009364877226653821,0.969597211534339,printed_endpoint_reconstruction
fiber,1568.8,1555.2586951002795,0.4117600000000002,0.4682949479563331,0.009330020092578745,0.969597211534339,printed_endpoint_reconstruction
fiber,1569.0,1555.0621827411169,0.410925,0.469115387055837,0.009294271469627153,0.969597211534339,printed_endpoint_reconstruction
fiber,1569.2,1554.8657701091092,0.41008999999999984,0.46993540979446896,0.00925764337471618,0.969597211534339,printed_endpoint_reconstruction
fiber,1569.4,1554.6694571283613,0.4092549999999996,0.4707550164890917,0.00922014805710319,0.969597211534339,printed_endpoint_reconstruction
fiber,1569.6,1554.4732437230537,0.4084200000000004,0.471574207456251,0.009181797991695304,0.969597211534339,printed_endpoint_reconstruction
fiber,1569.8,1554.2771298174443,0.4075850000000002,0.47239298301216986,0.009142605872271723,0.969597211534339,printed_endpoint_reconstruction
fiber,1570.0,1554.0811153358682,0.40675,0.47321134347275046,0.009102584604627194,0.969597211534339,printed_endpoint_reconstruction
fiber,1570.2,1553.885200202737,0.4059149999999998,0.47402928915357306,0.009061747299638528,0.969597211534339,printed_endpoint_reconstruction
fiber,1570.4,1553.6893843425387,0.4050799999999996,0.474846820369901,0.009020107266261696,0.969597211534339,printed_endpoint_reconstruction
fiber,1570.6,1553.493667679838,0.4042450000000004,0.4756639374366767,0.008977678004462954,0.969597211534339,printed_endpoint_reconstruction
fiber,1570.8,1553.298050139276,0.40341000000000016,0.4764806406685226,0.008934473198089507,0.969597211534339,printed_endpoint_reconstruction
fiber,1571.0,1553.1025316455696,0.402575,0.4772969303797471,0.008890506707686548,0.969597211534339,printed_endpoint_reconstruction
fiber,1571.2,1552.9071121235131,0.4017399999999998,0.4781128068843328,0.008845792563262062,0.969597211534339,printed_endpoint_reconstruction
fiber,1571.4,1552.7117914979758,0.4009049999999996,0.478928270495951,0.008800344957009097,0.969597211534339,printed_endpoint_reconstruction
fiber,1571.6,1552.5165696939034,0.40007000000000037,0.47974332152795324,0.008754178235986803,0.969597211534339,printed_endpoint_reconstruction
fiber,1571.8,1552.321446636318,0.3992350000000002,0.48055796029337283,0.008707306894767113,0.969597211534339,printed_endpoint_reconstruction
fiber,1572.0,1552.1264222503162,0.3984,0.48137218710492996,0.0086597455680532,0.969597211534339,printed_endpoint_reconstruction
fiber,1572.2,1551.931496461072,0.39756499999999984,0.48218600227502484,0.008611509023271818,0.969597211534339,printed_endpoint_reconstruction
fiber,1572.4,1551.7366691938337,0.39672999999999964,0.48299940611574443,0.008562612153147705,0.969597211534339,printed_endpoint_reconstruction
fiber,1572.6,1551.5419403739263,0.3958950000000004,0.4838123989388577,0.008513069968263088,0.969597211534339,printed_endpoint_reconstruction
fiber,1572.8,1551.3473099267494,0.3950600000000002,0.48462498105582125,0.008462897589608057,0.969597211534339,printed_endpoint_reconstruction
fiber,1573.0,1551.1527777777778,0.394225,0.4854371527777776,0.008412110241127348,0.969597211534339,printed_endpoint_reconstruction
fiber,1573.2,1550.9583438525624,0.3933899999999998,0.486248914415552,0.00836072324226671,0.969597211534339,printed_endpoint_reconstruction
fiber,1573.4,1550.764008076729,0.3925549999999996,0.4870602662796567,0.008308752000525844,0.969597211534339,printed_endpoint_reconstruction
fiber,1573.6,1550.5697703759781,0.3917200000000004,0.4878712086802913,0.008256212004021633,0.969597211534339,printed_endpoint_reconstruction
fiber,1573.8,1550.375630676085,0.3908850000000002,0.4886817419273454,0.008203118814066188,0.969597211534339,printed_endpoint_reconstruction
fiber,1574.0,1550.1815889029006,0.39005,0.4894918663303902,0.008149488057765506,0.969597211534339,printed_endpoint_reconstruction
fiber,1574.2,1549.98764498235,0.3892149999999998,0.4903015821986886,0.008095335420642724,0.969597211534339,printed_endpoint_reconstruction
fiber,1574.4,1549.7937988404337,0.3883799999999996,0.49111088984118917,0.008040676639290457,0.969597211534339,printed_endpoint_reconstruction
fiber,1574.6,1549.600050403226,0.38754500000000036,0.49191978956653115,0.007985527494057645,0.969597211534339,printed_endpoint_reconstruction
fiber,1574.8,1549.4063995968759,0.38671000000000016,0.4927282816830433,0.007929903801774024,0.969597211534339,printed_endpoint_reconstruction
fiber,1575.0,1549.2128463476072,0.38587499999999997,0.49353636649874005,0.007873821408518406,0.969597211534339,printed_endpoint_reconstruction
fiber,1575.2,1549.0193905817175,0.3850399999999998,0.4943440443213294,0.0078172961824337,0.969597211534339,printed_endpoint_reconstruction
fiber,1575.4,1548.826032225579,0.38420499999999963,0.4951513154582079,0.007760344006593375,0.969597211534339,printed_endpoint_reconstruction
fiber,1575.6,1548.6327712056382,0.3833700000000004,0.4959581802164607,0.007702980771923891,0.969597211534339,printed_endpoint_reconstruction
fiber,1575.8,1548.4396074484148,0.3825350000000002,0.49676463890286826,0.007645222370186741,0.969597211534339,printed_endpoint_reconstruction
fiber,1576.0,1548.246540880503,0.3817,0.49757069182389974,0.007587084687024776,0.969597211534339,printed_endpoint_reconstruction
fiber,1576.2,1548.0535714285713,0.3808649999999998,0.49837633928571473,0.007528583595075735,0.969597211534339,printed_endpoint_reconstruction
fiber,1576.4,1547.8606990193614,0.38002999999999965,0.4991815815941662,0.007469734947157951,0.969597211534339,printed_endpoint_reconstruction
fiber,1576.6,1547.6679235796885,0.3791950000000004,0.4999864190548006,0.007410554569531374,0.969597211534339,printed_endpoint_reconstruction
fiber,1576.8,1547.4752450364413,0.3783600000000002,0.5007908519728578,0.007351058255237124,0.969597211534339,printed_endpoint_reconstruction
fiber,1577.0,1547.282663316583,0.377525,0.501594880653266,0.007291261757520573,0.969597211534339,printed_endpoint_reconstruction
fiber,1577.2,1547.090178347149,0.3766899999999998,0.5023985054006528,0.007231180783340077,0.969597211534339,printed_endpoint_reconstruction
fiber,1577.4,1546.8977900552486,0.3758549999999996,0.5032017265193371,0.007170830986964993,0.969597211534339,printed_endpoint_reconstruction
fiber,1577.6,1546.7054983680644,0.37502000000000035,0.5040045443133313,0.007110227963666761,0.969597211534339,printed_endpoint_reconstruction
fiber,1577.8,1546.5133032128517,0.3741850000000002,0.5048069590863441,0.007049387243505403,0.969597211534339,printed_endpoint_reconstruction
fiber,1578.0,1546.3212045169385,0.37334999999999996,0.5056089711417819,0.00698832428521595,0.969597211534339,printed_endpoint_reconstruction
fiber,1578.2,1546.129202207727,0.3725149999999998,0.5064105807827395,0.006927054470195181,0.969597211534339,printed_endpoint_reconstruction
fiber,1578.4,1545.9372962126913,0.3716799999999996,0.5072117883120139,0.006865593096594574,0.969597211534339,printed_endpoint_reconstruction
fiber,1578.6,1545.7454864593783,0.37084500000000037,0.5080125940320956,0.006803955373519675,0.969597211534339,printed_endpoint_reconstruction
fiber,1578.8,1545.5537728754075,0.37001000000000017,0.5088129982451737,0.006742156415339526,0.969597211534339,printed_endpoint_reconstruction
fiber,1579.0,1545.3621553884714,0.369175,0.509613001253132,0.006680211236109301,0.969597211534339,printed_endpoint_reconstruction
fiber,1579.2,1545.1706339263344,0.3683399999999998,0.5104126033575539,0.006618134744107045,0.969597211534339,printed_endpoint_reconstruction
fiber,1579.4,1544.9792084168337,0.36750499999999964,0.5112118048597194,0.006555941736487819,0.969597211534339,printed_endpoint_reconstruction
fiber,1579.6,1544.787878787879,0.3666700000000004,0.5120106060606053,0.00649364689405717,0.969597211534339,printed_endpoint_reconstruction
fiber,1579.8,1544.5966449674513,0.3658350000000002,0.5128090072608908,0.006431264776165651,0.969597211534339,printed_endpoint_reconstruction
fiber,1580.0,1544.4055068836046,0.365,0.5136070087609507,0.00636880981572709,0.969597211534339,printed_endpoint_reconstruction
fiber,1580.2,1544.2144644644648,0.3641649999999998,0.5144046108608596,0.006306296314361284,0.969597211534339,printed_endpoint_reconstruction
fiber,1580.4,1544.0235176382287,0.3633299999999996,0.5152018138603953,0.0062437384376637884,0.969597211534339,printed_endpoint_reconstruction
fiber,1580.6,1543.8326663331668,0.36249500000000034,0.5159986180590287,0.0061811502106036515,0.969597211534339,printed_endpoint_reconstruction
fiber,1580.8,1543.6419104776196,0.3616600000000002,0.5167950237559382,0.006118545513051031,0.969597211534339,printed_endpoint_reconstruction
fiber,1581.0,1543.45125,0.360825,0.5175910312499997,0.006055938075436138,0.969597211534339,printed_endpoint_reconstruction
fiber,1581.2,1543.2606848287928,0.3599899999999998,0.51838664083979,0.005993341474539865,0.969597211534339,printed_endpoint_reconstruction
fiber,1581.4,1543.0702148925538,0.3591549999999996,0.5191818528235878,0.005930769129418188,0.969597211534339,printed_endpoint_reconstruction
fiber,1581.6,1542.8798401199103,0.35832000000000036,0.5199766674993743,0.0058682342974609265,0.969597211534339,printed_endpoint_reconstruction
fiber,1581.8,1542.6895604395606,0.35748500000000016,0.5207710851648344,0.00580575007058523,0.969597211534339,printed_endpoint_reconstruction
fiber,1582.0,1542.499375780275,0.35665,0.5215651061173522,0.005743329371565913,0.969597211534339,printed_endpoint_reconstruction
fiber,1582.2,1542.3092860708937,0.35581499999999977,0.5223587306540189,0.005680984950501731,0.969597211534339,printed_endpoint_reconstruction
fiber,1582.4,1542.1192912403294,0.35497999999999963,0.5231519590716248,0.005618729381418963,0.969597211534339,printed_endpoint_reconstruction
fiber,1582.6,1541.9293912175651,0.3541450000000004,0.5239447916666656,0.005556575059012905,0.969597211534339,printed_endpoint_reconstruction
fiber,1582.8,1541.739585931654,0.3533100000000002,0.524737228735345,0.005494534195526727,0.969597211534339,printed_endpoint_reconstruction
fiber,1583.0,1541.5498753117208,0.352475,0.5255292705735656,0.005432618817769121,0.969597211534339,printed_endpoint_reconstruction
fiber,1583.2,1541.360259286961,0.3516399999999998,0.5263209174769375,0.005370840764269654,0.969597211534339,printed_endpoint_reconstruction
