theta_case,phi_rad,state,probability
pi_over_2,2.8099800957108707,20,0.4470026884016802
pi_over_2,2.8099800957108707,11,0.1059946231966389
pi_over_2,2.8099800957108707,02,0.4470026884016802
pi_over_2,2.827433388230814,20,0.4522542485937365
pi_over_2,2.827433388230814,11,0.09549150281252634
pi_over_2,2.827433388230814,02,0.4522542485937365
pi_over_2,2.844886680750757,20,0.45725939313875996
pi_over_2,2.844886680750757,11,0.08548121372247927
pi_over_2,2.844886680750757,02,0.45725939313875996
pi_over_2,2.862339973270701,20,0.4620120240391063
pi_over_2,2.862339973270701,11,0.07597595192178676
pi_over_2,2.862339973270701,02,0.4620120240391063
pi_over_2,2.879793265790644,20,0.4665063509461093
pi_over_2,2.879793265790644,11,0.06698729810778055
pi_over_2,2.879793265790644,02,0.4665063509461093
pi_over_2,2.897246558310587,20,0.47073689821473136
pi_over_2,2.897246558310587,11,0.058526203570536506
pi_over_2,2.897246558310587,02,0.47073689821473136
pi_over_2,2.91469985083053,20,0.4746985115747913
pi_over_2,2.91469985083053,11,0.050602976850416544
pi_over_2,2.91469985083053,02,0.4746985115747915
pi_over_2,2.9321531433504733,20,0.4783863644106497
pi_over_2,2.9321531433504733,11,0.04322727117869969
pi_over_2,2.9321531433504733,02,0.4783863644106497
pi_over_2,2.9496064358704173,20,0.48179596364169663
pi_over_2,2.9496064358704173,11,0.03640807271660617
pi_over_2,2.9496064358704173,02,0.48179596364169663
pi_over_2,2.9670597283903604,20,0.48492315519647666
pi_over_2,2.9670597283903604,11,0.030153689607045762
pi_over_2,2.9670597283903604,02,0.48492315519647666
pi_over_2,2.9845130209103035,20,0.48776412907378813
pi_over_2,2.9845130209103035,11,0.02447174185242324
pi_over_2,2.9845130209103035,02,0.48776412907378824
pi_over_2,3.0019663134302466,20,0.4903154239845794
pi_over_2,3.0019663134302466,11,0.019369152030840643
pi_over_2,3.0019663134302466,02,0.49031542398457956
pi_over_2,3.0194196059501905,20,0.49257393156899876
pi_over_2,3.0194196059501905,11,0.014852136862001665
pi_over_2,3.0194196059501905,02,0.4925739315689989
pi_over_2,3.0368728984701336,20,0.494536900183451
pi_over_2,3.0368728984701336,11,0.010926199633097135
pi_over_2,3.0368728984701336,02,0.494536900183451
pi_over_2,3.0543261909900767,20,0.4962019382530517
pi_over_2,3.0543261909900767,11,0.007596123493895969
pi_over_2,3.0543261909900767,02,0.4962019382530517
pi_over_2,3.07177948351002,20,0.49756701718539204
pi_over_2,3.07177948351002,11,0.004865965629214868
pi_over_2,3.07177948351002,02,0.49756701718539204
pi_over_2,3.089232776029963,20,0.49863047384206804
pi_over_2,3.089232776029963,11,0.0027390523158633733
pi_over_2,3.089232776029963,02,0.49863047384206804
pi_over_2,3.106686068549907,20,0.49939101256495566
pi_over_2,3.106686068549907,11,0.001217974870087856
pi_over_2,3.106686068549907,02,0.49939101256495566
pi_over_2,3.12413936106985,20,0.4998477067547736
pi_over_2,3.12413936106985,11,0.0003045864904521318
pi_over_2,3.12413936106985,02,0.4998477067547736
pi_over_2,3.141592653589793,20,0.4999999999999996
pi_over_2,3.141592653589793,11,0.0
pi_over_2,3.141592653589793,02,0.4999999999999996
pi,-3.141592653589793,20,0.4999999999999996
pi,-3.141592653589793,11,0.0
pi,-3.141592653589793,02,0.4999999999999996
pi,-3.12413936106985,20,0.4999999999999996
pi,-3.12413936106985,11,0.0
pi,-3.12413936106985,02,0.4999999999999996
pi,-3.1066860685499065,20,0.4999999999999996
pi,-3.1066860685499065,11,0.0
pi,-3.1066860685499065,02,0.49999999999999944
pi,-3.0892327760299634,20,0.4999999999999996
pi,-3.0892327760299634,11,0.0
pi,-3.0892327760299634,02,0.4999999999999996
pi,-3.07177948351002,20,0.4999999999999996
pi,-3.07177948351002,11,0.0
pi,-3.07177948351002,02,0.49999999999999944
pi,-3.0543261909900767,20,0.4999999999999996
pi,-3.0543261909900767,11,0.0
pi,-3.0543261909900767,02,0.49999999999999944
pi,-3.036872898470133,20,0.4999999999999996
pi,-3.036872898470133,11,0.0
pi,-3.036872898470133,02,0.49999999999999944
pi,-3.01941960595019,20,0.4999999999999996
pi,-3.01941960595019,11,0.0
pi,-3.01941960595019,02,0.49999999999999944
pi,-3.0019663134302466,20,0.4999999999999996
pi,-3.0019663134302466,11,0.0
pi,-3.0019663134302466,02,0.4999999999999996
pi,-2.9845130209103035,20,0.4999999999999996
pi,-2.9845130209103035,11,0.0
pi,-2.9845130209103035,02,0.4999999999999996
pi,-2.9670597283903604,20,0.4999999999999996
pi,-2.9670597283903604,11,0.0
pi,-2.9670597283903604,02,0.4999999999999996
pi,-2.949606435870417,20,0.4999999999999996
pi,-2.949606435870417,11,0.0
pi,-2.949606435870417,02,0.4999999999999996
pi,-2.9321531433504737,20,0.4999999999999996
pi,-2.9321531433504737,11,0.0
pi,-2.9321531433504737,02,0.49999999999999944
pi,-2.91469985083053,20,0.4999999999999996
pi,-2.91469985083053,11,0.0
pi,-2.91469985083053,02,0.4999999999999996
pi,-2.897246558310587,20,0.4999999999999996
pi,-2.897246558310587,11,0.0
pi,-2.897246558310587,02,0.4999999999999998
pi,-2.8797932657906435,20,0.4999999999999996
pi,-2.8797932657906435,11,0.0
pi,-2.8797932657906435,02,0.4999999999999998
pi,-2.8623399732707004,20,0.4999999999999996
pi,-2.8623399732707004,11,0.0
pi,-2.8623399732707004,02,0.4999999999999996
pi,-2.844886680750757,20,0.4999999999999996
pi,-2.844886680750757,11,0.0
pi,-2.844886680750757,02,0.4999999999999996
pi,-2.827433388230814,20,0.4999999999999996
pi,-2.827433388230814,11,0.0
pi,-2.827433388230814,02,0.4999999999999996
pi,-2.8099800957108707,20,0.4999999999999996
pi,-2.8099800957108707,11,0.0
pi,-2.8099800957108707,02,0.4999999999999996
pi,-2.792526803190927,20,0.4999999999999996
pi,-2.792526803190927,11,0.0
pi,-2.792526803190927,02,0.4999999999999998
pi,-2.775073510670984,20,0.4999999999999996
pi,-2.775073510670984,11,0.0
pi,-2.775073510670984,02,0.4999999999999996
pi,-2.7576202181510405,20,0.4999999999999996
pi,-2.7576202181510405,11,0.0
pi,-2.7576202181510405,02,0.4999999999999998
pi,-2.7401669256310974,20,0.4999999999999996
pi,-2.7401669256310974,11,0.0
pi,-2.7401669256310974,02,0.4999999999999996
pi,-2.722713633111154,20,0.4999999999999996
pi,-2.722713633111154,11,0.0
pi,-2.722713633111154,02,0.49999999999999944
pi,-2.705260340591211,20,0.4999999999999996
pi,-2.705260340591211,11,0.0
pi,-2.705260340591211,02,0.4999999999999996
pi,-2.6878070480712672,20,0.4999999999999996
pi,-2.6878070480712672,11,0.0
pi,-2.6878070480712672,02,0.4999999999999999
pi,-2.670353755551324,20,0.4999999999999996
pi,-2.670353755551324,11,0.0
pi,-2.670353755551324,02,0.4999999999999998
pi,-2.652900463031381,20,0.4999999999999996
pi,-2.652900463031381,11,0.0
pi,-2.652900463031381,02,0.4999999999999998
pi,-2.6354471705114375,20,0.4999999999999996
pi,-2.6354471705114375,11,0.0
pi,-2.6354471705114375,02,0.4999999999999998
pi,-2.6179938779914944,20,0.4999999999999996
pi,-2.6179938779914944,11,0.0
pi,-2.6179938779914944,02,0.4999999999999999
pi,-2.600540585471551,20,0.4999999999999996
pi,-2.600540585471551,11,0.0
pi,-2.600540585471551,02,0.4999999999999998
pi,-2.5830872929516078,20,0.4999999999999996
pi,-2.5830872929516078,11,0.0
pi,-2.5830872929516078,02,0.4999999999999998
pi,-2.5656340004316642,20,0.4999999999999996
pi,-2.5656340004316642,11,0.0
pi,-2.5656340004316642,02,0.4999999999999996
pi,-2.548180707911721,20,0.4999999999999996
pi,-2.548180707911721,11,0.0
pi,-2.548180707911721,02,0.4999999999999998
pi,-2.5307274153917776,20,0.4999999999999996
pi,-2.5307274153917776,11,0.0
pi,-2.5307274153917776,02,0.49999999999999944
pi,-2.5132741228718345,20,0.4999999999999996
pi,-2.5132741228718345,11,0.0
pi,-2.5132741228718345,02,0.4999999999999996
pi,-2.4958208303518914,20,0.4999999999999996
pi,-2.4958208303518914,11,0.0
pi,-2.4958208303518914,02,0.4999999999999996
pi,-2.478367537831948,20,0.4999999999999996
pi,-2.478367537831948,11,0.0
pi,-2.478367537831948,02,0.4999999999999996
pi,-2.4609142453120048,20,0.4999999999999996
pi,-2.4609142453120048,11,0.0
pi,-2.4609142453120048,02,0.49999999999999944
pi,-2.443460952792061,20,0.4999999999999996
pi,-2.443460952792061,11,0.0
pi,-2.443460952792061,02,0.4999999999999996
pi,-2.426007660272118,20,0.4999999999999996
pi,-2.426007660272118,11,0.0
pi,-2.426007660272118,02,0.4999999999999996
pi,-2.4085543677521746,20,0.4999999999999996
pi,-2.4085543677521746,11,0.0
pi,-2.4085543677521746,02,0.4999999999999998
pi,-2.3911010752322315,20,0.4999999999999996
pi,-2.3911010752322315,11,0.0
pi,-2.3911010752322315,02,0.49999999999999944
pi,-2.373647782712288,20,0.4999999999999996
pi,-2.373647782712288,11,0.0
pi,-2.373647782712288,02,0.4999999999999996
pi,-2.356194490192345,20,0.4999999999999996
pi,-2.356194490192345,11,0.0
pi,-2.356194490192345,02,0.4999999999999996
pi,-2.3387411976724017,20,0.4999999999999996
pi,-2.3387411976724017,11,0.0
pi,-2.3387411976724017,02,0.4999999999999996
pi,-2.321287905152458,20,0.4999999999999996
pi,-2.321287905152458,11,0.0
pi,-2.321287905152458,02,0.49999999999999944
pi,-2.3038346126325147,20,0.4999999999999996
pi,-2.3038346126325147,11,0.0
pi,-2.3038346126325147,02,0.4999999999999996
pi,-2.2863813201125716,20,0.4999999999999996
pi,-2.2863813201125716,11,0.0
pi,-2.2863813201125716,02,0.49999999999999944
pi,-2.2689280275926285,20,0.4999999999999996
pi,-2.2689280275926285,11,0.0
pi,-2.2689280275926285,02,0.49999999999999944
pi,-2.251474735072685,20,0.4999999999999996
pi,-2.251474735072685,11,0.0
pi,-2.251474735072685,02,0.49999999999999944
pi,-2.234021442552742,20,0.4999999999999996
pi,-2.234021442552742,11,0.0
pi,-2.234021442552742,02,0.49999999999999944
pi,-2.2165681500327983,20,0.4999999999999996
pi,-2.2165681500327983,11,0.0
pi,-2.2165681500327983,02,0.4999999999999996
pi,-2.199114857512855,20,0.4999999999999996
pi,-2.199114857512855,11,0.0
pi,-2.199114857512855,02,0.4999999999999996
pi,-2.181661564992912,20,0.4999999999999996
pi,-2.181661564992912,11,0.0
pi,-2.181661564992912,02,0.4999999999999996
pi,-2.1642082724729685,20,0.4999999999999996
pi,-2.1642082724729685,11,0.0
pi,-2.1642082724729685,02,0.4999999999999996
pi,-2.146754979953025,20,0.4999999999999996
pi,-2.146754979953025,11,0.0
pi,-2.146754979953025,02,0.49999999999999944
pi,-2.129301687433082,20,0.4999999999999996
pi,-2.129301687433082,11,0.0
pi,-2.129301687433082,02,0.4999999999999996
pi,-2.111848394913139,20,0.4999999999999996
pi,-2.111848394913139,11,0.0
pi,-2.111848394913139,02,0.4999999999999996
pi,-2.0943951023931957,20,0.4999999999999996
pi,-2.0943951023931957,11,0.0
pi,-2.0943951023931957,02,0.4999999999999996
pi,-2.076941809873252,20,0.4999999999999996
pi,-2.076941809873252,11,0.0
pi,-2.076941809873252,02,0.4999999999999996
pi,-2.0594885173533086,20,0.4999999999999996
pi,-2.0594885173533086,11,0.0
pi,-2.0594885173533086,02,0.4999999999999996
pi,-2.0420352248333655,20,0.4999999999999996
pi,-2.0420352248333655,11,0.0
pi,-2.0420352248333655,02,0.4999999999999996
pi,-2.0245819323134224,20,0.4999999999999996
pi,-2.0245819323134224,11,0.0
pi,-2.0245819323134224,02,0.4999999999999996
pi,-2.007128639793479,20,0.4999999999999996
pi,-2.007128639793479,11,0.0
pi,-2.007128639793479,02,0.4999999999999998
pi,-1.9896753472735356,20,0.4999999999999996
pi,-1.9896753472735356,11,0.0
pi,-1.9896753472735356,02,0.4999999999999998
pi,-1.9722220547535922,20,0.4999999999999996
pi,-1.9722220547535922,11,0.0
pi,-1.9722220547535922,02,0.4999999999999996
pi,-1.954768762233649,20,0.4999999999999996
pi,-1.954768762233649,11,0.0
pi,-1.954768762233649,02,0.49999999999999944
pi,-1.9373154697137058,20,0.4999999999999996
pi,-1.9373154697137058,11,0.0
pi,-1.9373154697137058,02,0.4999999999999996
pi,-1.9198621771937625,20,0.4999999999999996
pi,-1.9198621771937625,11,0.0
pi,-1.9198621771937625,02,0.4999999999999993
pi,-1.9024088846738192,20,0.4999999999999996
pi,-1.9024088846738192,11,0.0
pi,-1.9024088846738192,02,0.4999999999999998
pi,-1.8849555921538759,20,0.4999999999999996
pi,-1.8849555921538759,11,0.0
pi,-1.8849555921538759,02,0.4999999999999998
pi,-1.8675022996339325,20,0.4999999999999996
pi,-1.8675022996339325,11,0.0
pi,-1.8675022996339325,02,0.4999999999999998
pi,-1.8500490071139892,20,0.4999999999999996
pi,-1.8500490071139892,11,0.0
pi,-1.8500490071139892,02,0.4999999999999996
pi,-1.832595714594046,20,0.4999999999999996
pi,-1.832595714594046,11,0.0
pi,-1.832595714594046,02,0.4999999999999996
pi,-1.8151424220741026,20,0.4999999999999996
pi,-1.8151424220741026,11,0.0
pi,-1.8151424220741026,02,0.4999999999999998
pi,-1.7976891295541593,20,0.4999999999999996
pi,-1.7976891295541593,11,0.0
pi,-1.7976891295541593,02,0.4999999999999996
pi,-1.7802358370342162,20,0.4999999999999996
pi,-1.7802358370342162,11,0.0
pi,-1.7802358370342162,02,0.4999999999999996
pi,-1.7627825445142729,20,0.4999999999999996
pi,-1.7627825445142729,11,0.0
pi,-1.7627825445142729,02,0.4999999999999998
pi,-1.7453292519943295,20,0.4999999999999996
pi,-1.7453292519943295,11,0.0
pi,-1.7453292519943295,02,0.4999999999999996
pi,-1.7278759594743862,20,0.4999999999999996
pi,-1.7278759594743862,11,0.0
pi,-1.7278759594743862,02,0.4999999999999996
pi,-1.710422666954443,20,0.4999999999999996
pi,-1.710422666954443,11,0.0
pi,-1.710422666954443,02,0.4999999999999996
pi,-1.6929693744344996,20,0.4999999999999996
pi,-1.6929693744344996,11,0.0
pi,-1.6929693744344996,02,0.49999999999999944
pi,-1.6755160819145563,20,0.4999999999999996
pi,-1.6755160819145563,11,0.0
pi,-1.6755160819145563,02,0.4999999999999996
pi,-1.658062789394613,20,0.4999999999999996
pi,-1.658062789394613,11,0.0
pi,-1.658062789394613,02,0.4999999999999996
pi,-1.6406094968746696,20,0.4999999999999996
pi,-1.6406094968746696,11,0.0
pi,-1.6406094968746696,02,0.4999999999999996
pi,-1.6231562043547265,20,0.4999999999999996
pi,-1.6231562043547265,11,0.0
pi,-1.6231562043547265,02,0.4999999999999996
pi,-1.6057029118347832,20,0.4999999999999996
pi,-1.6057029118347832,11,0.0
pi,-1.6057029118347832,02,0.49999999999999944
pi,-1.5882496193148399,20,0.4999999999999996
pi,-1.5882496193148399,11,0.0
pi,-1.5882496193148399,02,0.4999999999999996
pi,-1.5707963267948966,20,0.4999999999999996
pi,-1.5707963267948966,11,0.0
pi,-1.5707963267948966,02,0.4999999999999996
pi,-1.5533430342749532,20,0.4999999999999996
pi,-1.5533430342749532,11,0.0
pi,-1.5533430342749532,02,0.4999999999999996
pi,-1.53588974175501,20,0.4999999999999996
pi,-1.53588974175501,11,0.0
pi,-1.53588974175501,02,0.49999999999999944
pi,-1.5184364492350666,20,0.4999999999999996
pi,-1.5184364492350666,11,0.0
pi,-1.5184364492350666,02,0.4999999999999996
pi,-1.5009831567151233,20,0.4999999999999996
pi,-1.5009831567151233,11,0.0
pi,-1.5009831567151233,02,0.49999999999999944
pi,-1.48352986419518,20,0.4999999999999996
pi,-1.48352986419518,11,0.0
pi,-1.48352986419518,02,0.49999999999999944
pi,-1.4660765716752366,20,0.4999999999999996
pi,-1.4660765716752366,11,0.0
pi,-1.4660765716752366,02,0.49999999999999944
pi,-1.4486232791552935,20,0.4999999999999996
pi,-1.4486232791552935,11,0.0
pi,-1.4486232791552935,02,0.49999999999999944
pi,-1.4311699866353502,20,0.4999999999999996
pi,-1.4311699866353502,11,0.0
pi,-1.4311699866353502,02,0.4999999999999996
pi,-1.413716694115407,20,0.4999999999999996
pi,-1.413716694115407,11,0.0
pi,-1.413716694115407,02,0.4999999999999996
pi,-1.3962634015954636,20,0.4999999999999996
pi,-1.3962634015954636,11,0.0
pi,-1.3962634015954636,02,0.4999999999999993
pi,-1.3788101090755203,20,0.4999999999999996
pi,-1.3788101090755203,11,0.0
pi,-1.3788101090755203,02,0.4999999999999996
pi,-1.361356816555577,20,0.4999999999999996
pi,-1.361356816555577,11,0.0
pi,-1.361356816555577,02,0.49999999999999944
pi,-1.3439035240356336,20,0.4999999999999996
pi,-1.3439035240356336,11,0.0
pi,-1.3439035240356336,02,0.4999999999999996
pi,-1.3264502315156903,20,0.4999999999999996
pi,-1.3264502315156903,11,0.0
pi,-1.3264502315156903,02,0.4999999999999996
pi,-1.308996938995747,20,0.4999999999999996
pi,-1.308996938995747,11,0.0
pi,-1.308996938995747,02,0.4999999999999998
pi,-1.2915436464758039,20,0.4999999999999996
pi,-1.2915436464758039,11,0.0
pi,-1.2915436464758039,02,0.4999999999999996
pi,-1.2740903539558606,20,0.4999999999999996
pi,-1.2740903539558606,11,0.0
pi,-1.2740903539558606,02,0.4999999999999996
pi,-1.2566370614359172,20,0.4999999999999996
pi,-1.2566370614359172,11,0.0
pi,-1.2566370614359172,02,0.4999999999999996
pi,-1.239183768915974,20,0.4999999999999996
pi,-1.239183768915974,11,0.0
pi,-1.239183768915974,02,0.4999999999999996
pi,-1.2217304763960306,20,0.4999999999999996
pi,-1.2217304763960306,11,0.0
pi,-1.2217304763960306,02,0.4999999999999998
pi,-1.2042771838760873,20,0.4999999999999996
pi,-1.2042771838760873,11,0.0
pi,-1.2042771838760873,02,0.4999999999999998
pi,-1.186823891356144,20,0.4999999999999996
pi,-1.186823891356144,11,0.0
pi,-1.186823891356144,02,0.4999999999999999
pi,-1.1693705988362006,20,0.4999999999999996
pi,-1.1693705988362006,11,0.0
pi,-1.1693705988362006,02,0.49999999999999944
pi,-1.1519173063162573,20,0.4999999999999996
pi,-1.1519173063162573,11,0.0
pi,-1.1519173063162573,02,0.49999999999999944
pi,-1.1344640137963142,20,0.4999999999999996
pi,-1.1344640137963142,11,0.0
pi,-1.1344640137963142,02,0.49999999999999944
pi,-1.1170107212763707,20,0.4999999999999996
pi,-1.1170107212763707,11,0.0
pi,-1.1170107212763707,02,0.4999999999999996
pi,-1.0995574287564276,20,0.4999999999999996
pi,-1.0995574287564276,11,0.0
pi,-1.0995574287564276,02,0.4999999999999998
pi,-1.082104136236484,20,0.4999999999999996
pi,-1.082104136236484,11,0.0
pi,-1.082104136236484,02,0.4999999999999996
pi,-1.064650843716541,20,0.4999999999999996
pi,-1.064650843716541,11,0.0
pi,-1.064650843716541,02,0.4999999999999996
pi,-1.0471975511965979,20,0.4999999999999996
pi,-1.0471975511965979,11,0.0
pi,-1.0471975511965979,02,0.4999999999999999
pi,-1.0297442586766543,20,0.4999999999999996
pi,-1.0297442586766543,11,0.0
pi,-1.0297442586766543,02,0.4999999999999998
pi,-1.0122909661567112,20,0.4999999999999996
pi,-1.0122909661567112,11,0.0
pi,-1.0122909661567112,02,0.49999999999999944
pi,-0.9948376736367677,20,0.4999999999999996
pi,-0.9948376736367677,11,0.0
pi,-0.9948376736367677,02,0.4999999999999996
pi,-0.9773843811168246,20,0.4999999999999996
pi,-0.9773843811168246,11,0.0
pi,-0.9773843811168246,02,0.4999999999999998
pi,-0.959931088596881,20,0.4999999999999996
pi,-0.959931088596881,11,0.0
pi,-0.959931088596881,02,0.4999999999999998
pi,-0.9424777960769379,20,0.4999999999999996
pi,-0.9424777960769379,11,0.0
pi,-0.9424777960769379,02,0.4999999999999996
pi,-0.9250245035569944,20,0.4999999999999996
pi,-0.9250245035569944,11,0.0
pi,-0.9250245035569944,02,0.4999999999999998
pi,-0.9075712110370513,20,0.4999999999999996
pi,-0.9075712110370513,11,0.0
pi,-0.9075712110370513,02,0.49999999999999944
pi,-0.8901179185171082,20,0.4999999999999996
pi,-0.8901179185171082,11,0.0
pi,-0.8901179185171082,02,0.49999999999999944
pi,-0.8726646259971647,20,0.4999999999999996
pi,-0.8726646259971647,11,0.0
pi,-0.8726646259971647,02,0.4999999999999996
pi,-0.8552113334772216,20,0.4999999999999996
pi,-0.8552113334772216,11,0.0
pi,-0.8552113334772216,02,0.49999999999999944
pi,-0.837758040957278,20,0.4999999999999996
pi,-0.837758040957278,11,0.0
pi,-0.837758040957278,02,0.4999999999999998
pi,-0.8203047484373349,20,0.4999999999999996
pi,-0.8203047484373349,11,0.0
pi,-0.8203047484373349,02,0.49999999999999944
pi,-0.8028514559173914,20,0.4999999999999996
pi,-0.8028514559173914,11,0.0
pi,-0.8028514559173914,02,0.4999999999999996
pi,-0.7853981633974483,20,0.4999999999999996
pi,-0.7853981633974483,11,0.0
pi,-0.7853981633974483,02,0.4999999999999996
pi,-0.7679448708775047,20,0.4999999999999996
pi,-0.7679448708775047,11,0.0
pi,-0.7679448708775047,02,0.4999999999999996
pi,-0.7504915783575616,20,0.4999999999999996
pi,-0.7504915783575616,11,0.0
pi,-0.7504915783575616,02,0.49999999999999944
pi,-0.7330382858376185,20,0.4999999999999996
pi,-0.7330382858376185,11,0.0
pi,-0.7330382858376185,02,0.4999999999999998
pi,-0.715584993317675,20,0.4999999999999996
pi,-0.715584993317675,11,0.0
pi,-0.715584993317675,02,0.49999999999999944
pi,-0.6981317007977319,20,0.4999999999999996
pi,-0.6981317007977319,11,0.0
pi,-0.6981317007977319,02,0.4999999999999996
pi,-0.6806784082777884,20,0.4999999999999996
pi,-0.6806784082777884,11,0.0
pi,-0.6806784082777884,02,0.49999999999999944
pi,-0.6632251157578453,20,0.4999999999999996
pi,-0.6632251157578453,11,0.0
pi,-0.6632251157578453,02,0.49999999999999944
pi,-0.6457718232379017,20,0.4999999999999996
pi,-0.6457718232379017,11,0.0
pi,-0.6457718232379017,02,0.4999999999999996
pi,-0.6283185307179586,20,0.4999999999999996
pi,-0.6283185307179586,11,0.0
pi,-0.6283185307179586,02,0.4999999999999996
pi,-0.6108652381980151,20,0.4999999999999996
pi,-0.6108652381980151,11,0.0
pi,-0.6108652381980151,02,0.4999999999999996
pi,-0.593411945678072,20,0.4999999999999996
pi,-0.593411945678072,11,0.0
pi,-0.593411945678072,02,0.4999999999999996
pi,-0.5759586531581289,20,0.4999999999999996
pi,-0.5759586531581289,11,0.0
pi,-0.5759586531581289,02,0.49999999999999944
pi,-0.5585053606381853,20,0.4999999999999996
pi,-0.5585053606381853,11,0.0
pi,-0.5585053606381853,02,0.49999999999999944
pi,-0.5410520681182422,20,0.4999999999999996
pi,-0.5410520681182422,11,0.0
pi,-0.5410520681182422,02,0.4999999999999996
pi,-0.5235987755982987,20,0.4999999999999996
pi,-0.5235987755982987,11,0.0
pi,-0.5235987755982987,02,0.4999999999999998
pi,-0.5061454830783556,20,0.4999999999999996
pi,-0.5061454830783556,11,0.0
pi,-0.5061454830783556,02,0.49999999999999944
pi,-0.48869219055841207,20,0.4999999999999996
pi,-0.48869219055841207,11,0.0
pi,-0.48869219055841207,02,0.4999999999999996
pi,-0.47123889803846897,20,0.4999999999999996
pi,-0.47123889803846897,11,0.0
pi,-0.47123889803846897,02,0.4999999999999996
pi,-0.4537856055185254,20,0.4999999999999996
pi,-0.4537856055185254,11,0.0
pi,-0.4537856055185254,02,0.4999999999999998
pi,-0.43633231299858233,20,0.4999999999999996
pi,-0.43633231299858233,11,0.0
pi,-0.43633231299858233,02,0.4999999999999998
pi,-0.41887902047863923,20,0.4999999999999996
pi,-0.41887902047863923,11,0.0
pi,-0.41887902047863923,02,0.4999999999999996
pi,-0.4014257279586957,20,0.4999999999999996
pi,-0.4014257279586957,11,0.0
pi,-0.4014257279586957,02,0.4999999999999999
pi,-0.3839724354387526,20,0.4999999999999996
pi,-0.3839724354387526,11,0.0
pi,-0.3839724354387526,02,0.4999999999999996
pi,-0.36651914291880905,20,0.4999999999999996
pi,-0.36651914291880905,11,0.0
pi,-0.36651914291880905,02,0.4999999999999996
pi,-0.34906585039886595,20,0.4999999999999996
pi,-0.34906585039886595,11,0.0
pi,-0.34906585039886595,02,0.49999999999999944
pi,-0.3316125578789224,20,0.4999999999999996
pi,-0.3316125578789224,11,0.0
pi,-0.3316125578789224,02,0.4999999999999996
pi,-0.3141592653589793,20,0.4999999999999996
pi,-0.3141592653589793,11,0.0
pi,-0.3141592653589793,02,0.4999999999999998
pi,-0.29670597283903577,20,0.4999999999999996
pi,-0.29670597283903577,11,0.0
pi,-0.29670597283903577,02,0.4999999999999996
pi,-0.27925268031909267,20,0.4999999999999996
pi,-0.27925268031909267,11,0.0
pi,-0.27925268031909267,02,0.4999999999999996
pi,-0.2617993877991496,20,0.4999999999999996
pi,-0.2617993877991496,11,0.0
pi,-0.2617993877991496,02,0.4999999999999998
pi,-0.24434609527920603,20,0.4999999999999996
pi,-0.24434609527920603,11,0.0
pi,-0.24434609527920603,02,0.4999999999999996
pi,-0.22689280275926293,20,0.4999999999999996
pi,-0.22689280275926293,11,0.0
pi,-0.22689280275926293,02,0.49999999999999944
pi,-0.2094395102393194,20,0.4999999999999996
pi,-0.2094395102393194,11,0.0
pi,-0.2094395102393194,02,0.49999999999999944
pi,-0.1919862177193763,20,0.4999999999999996
pi,-0.1919862177193763,11,0.0
pi,-0.1919862177193763,02,0.4999999999999996
pi,-0.17453292519943275,20,0.4999999999999996
pi,-0.17453292519943275,11,0.0
pi,-0.17453292519943275,02,0.4999999999999998
pi,-0.15707963267948966,20,0.4999999999999996
pi,-0.15707963267948966,11,0.0
pi,-0.15707963267948966,02,0.4999999999999996
pi,-0.13962634015954611,20,0.4999999999999996
pi,-0.13962634015954611,11,0.0
pi,-0.13962634015954611,02,0.4999999999999998
pi,-0.12217304763960302,20,0.4999999999999996
pi,-0.12217304763960302,11,0.0
pi,-0.12217304763960302,02,0.49999999999999944
pi,-0.10471975511965992,20,0.4999999999999996
pi,-0.10471975511965992,11,0.0
pi,-0.10471975511965992,02,0.49999999999999944
pi,-0.08726646259971638,20,0.4999999999999996
pi,-0.08726646259971638,11,0.0
pi,-0.08726646259971638,02,0.4999999999999996
pi,-0.06981317007977328,20,0.4999999999999996
pi,-0.06981317007977328,11,0.0
pi,-0.06981317007977328,02,0.49999999999999944
pi,-0.05235987755982974,20,0.4999999999999996
pi,-0.05235987755982974,11,0.0
pi,-0.05235987755982974,02,0.4999999999999998
pi,-0.03490658503988664,20,0.4999999999999996
pi,-0.03490658503988664,11,0.0
pi,-0.03490658503988664,02,0.49999999999999944
pi,-0.017453292519943098,20,0.4999999999999996
pi,-0.017453292519943098,11,0.0
pi,-0.017453292519943098,02,0.4999999999999996
pi,0.0,20,0.4999999999999996
pi,0.0,11,0.0
pi,0.0,02,0.4999999999999996
pi,0.017453292519943542,20,0.4999999999999996
pi,0.017453292519943542,11,0.0
pi,0.017453292519943542,02,0.4999999999999996
pi,0.03490658503988664,20,0.4999999999999996
pi,0.03490658503988664,11,0.0
pi,0.03490658503988664,02,0.49999999999999944
pi,0.05235987755982974,20,0.4999999999999996
pi,0.05235987755982974,11,0.0
pi,0.05235987755982974,02,0.4999999999999998
pi,0.06981317007977328,20,0.4999999999999996
pi,0.06981317007977328,11,0.0
pi,0.06981317007977328,02,0.49999999999999944
pi,0.08726646259971638,20,0.4999999999999996
pi,0.08726646259971638,11,0.0
pi,0.08726646259971638,02,0.4999999999999996
pi,0.10471975511965992,20,0.4999999999999996
pi,0.10471975511965992,11,0.0
pi,0.10471975511965992,02,0.49999999999999944
pi,0.12217304763960302,20,0.4999999999999996
pi,0.12217304763960302,11,0.0
