input_port,output_port,theta_rad,relative_intensity
b,b,1.7104226669544431,0.5695865504800326
b,b,1.7278759594743862,0.578217232520115
b,b,1.7453292519943298,0.5868240888334652
b,b,1.7627825445142729,0.5954044976882723
b,b,1.7802358370342164,0.6039558454088795
b,b,1.7976891295541595,0.6124755271719323
b,b,1.8151424220741026,0.6209609477998336
b,b,1.8325957145940461,0.6294095225512603
b,b,1.8500490071139892,0.6378186779084992
b,b,1.8675022996339328,0.6461858523613682
b,b,1.8849555921538759,0.6545084971874734
b,b,1.9024088846738194,0.6627840772285781
b,b,1.9198621771937625,0.671010071662834
b,b,1.937315469713706,0.6791839747726498
b,b,1.9547687622336491,0.6873032967079559
b,b,1.9722220547535922,0.6953655642446366
b,b,1.9896753472735358,0.7033683215379
b,b,2.007128639793479,0.7113091308703495
b,b,2.0245819323134224,0.7191855733945385
b,b,2.0420352248333655,0.7269952498697732
b,b,2.059488517353309,0.734735781392945
b,b,2.076941809873252,0.7424048101231683
b,b,2.0943951023931957,0.7499999999999999
b,b,2.111848394913139,0.7575190374550269
b,b,2.129301687433082,0.764959632116602
b,b,2.1467549799530254,0.7723195175075132
b,b,2.1642082724729685,0.7795964517353731
b,b,2.181661564992912,0.7867882181755229
b,b,2.199114857512855,0.793892626146236
b,b,2.2165681500327987,0.8009075115760238
b,b,2.234021442552742,0.807830737662829
b,b,2.2514747350726854,0.8146601955249185
b,b,2.2689280275926285,0.8213938048432692
b,b,2.2863813201125716,0.8280295144952533
b,b,2.303834612632515,0.8345653031794285
b,b,2.321287905152458,0.8409991800312488
b,b,2.3387411976724017,0.8473291852294985
b,b,2.356194490192345,0.8535533905932733
b,b,2.3736477827122884,0.8596699001693252
b,b,2.3911010752322315,0.8656768508095851
b,b,2.408554367752175,0.8715724127386969
b,b,2.426007660272118,0.8773547901113857
b,b,2.443460952792061,0.8830222215594887
b,b,2.4609142453120043,0.8885729807284849
b,b,2.4783675378319483,0.8940053768033608
b,b,2.4958208303518914,0.899317755023646
b,b,2.5132741228718345,0.9045084971874732
b,b,2.5307274153917776,0.9095760221444955
b,b,2.5481807079117216,0.9145187862775208
b,b,2.5656340004316647,0.9193352839727116
b,b,2.5830872929516078,0.9240240480782121
b,b,2.600540585471551,0.9285836503510558
b,b,2.617993877991494,0.9330127018922192
b,b,2.635447170511438,0.9373098535696976
b,b,2.652900463031381,0.9414737964294628
b,b,2.670353755551324,0.9455032620941837
b,b,2.6878070480712672,0.9493970231495831
b,b,2.7052603405912112,0.9531538935183248
b,b,2.7227136331111543,0.9567727288213004
b,b,2.7401669256310974,0.9602524267262199
b,b,2.7576202181510405,0.9635919272833933
b,b,2.7750735106709836,0.9667902132486005
b,b,2.7925268031909276,0.9698463103929537
b,b,2.8099800957108707,0.972759287799658
b,b,2.827433388230814,0.9755282581475763
b,b,2.844886680750757,0.9781523779815173
b,b,2.862339973270701,0.9806308479691593
b,b,2.879793265790644,0.9829629131445337
b,b,2.897246558310587,0.9851478631379977
b,b,2.91469985083053,0.9871850323926173
b,b,2.9321531433504733,0.9890738003669025
b,b,2.9496064358704173,0.9908135917238314
b,b,2.9670597283903604,0.9924038765061036
b,b,2.9845130209103035,0.9938441702975687
b,b,3.0019663134302466,0.9951340343707844
b,b,3.0194196059501905,0.9962730758206607
b,b,3.0368728984701336,0.9972609476841368
b,b,3.0543261909900767,0.9980973490458722
b,b,3.07177948351002,0.998782025129912
b,b,3.089232776029963,0.9993147673772862
b,b,3.106686068549907,0.9996954135095477
b,b,3.12413936106985,0.9999238475781952
b,b,3.141592653589793,0.9999999999999996
b,b,3.159045946109736,0.9999238475781952
b,b,3.17649923862968,0.9996954135095477
b,b,3.1939525311496233,0.9993147673772862
b,b,3.2114058236695664,0.998782025129912
b,b,3.2288591161895095,0.9980973490458722
b,b,3.2463124087094526,0.9972609476841363
b,b,3.2637657012293966,0.9962730758206607
b,b,3.2812189937493397,0.9951340343707844
b,b,3.2986722862692828,0.9938441702975687
b,b,3.316125578789226,0.9924038765061036
b,b,3.33357887130917,0.9908135917238312
b,b,3.351032163829113,0.9890738003669025
b,b,3.368485456349056,0.9871850323926173
b,b,3.385938748868999,0.9851478631379977
b,b,3.4033920413889422,0.9829629131445339
b,b,3.4208453339088862,0.9806308479691591
b,b,3.4382986264288293,0.9781523779815173
b,b,3.4557519189487724,0.9755282581475763
b,b,3.4732052114687155,0.972759287799658
b,b,3.4906585039886595,0.9698463103929537
b,b,3.5081117965086026,0.9667902132486005
b,b,3.5255650890285457,0.9635919272833933
b,b,3.543018381548489,0.9602524267262199
b,b,3.560471674068432,0.9567727288213004
b,b,3.577924966588376,0.9531538935183246
b,b,3.595378259108319,0.9493970231495831
b,b,3.612831551628262,0.9455032620941837
b,b,3.630284844148205,0.941473796429463
b,b,3.647738136668149,0.9373098535696974
b,b,3.6651914291880923,0.933012701892219
b,b,3.6826447217080354,0.9285836503510558
b,b,3.7000980142279785,0.9240240480782124
b,b,3.7175513067479216,0.9193352839727118
b,b,3.7350045992678655,0.9145187862775204
b,b,3.7524578917878086,0.9095760221444955
b,b,3.7699111843077517,0.9045084971874732
b,b,3.787364476827695,0.8993177550236462
b,b,3.804817769347639,0.8940053768033605
b,b,3.822271061867582,0.8885729807284851
b,b,3.839724354387525,0.8830222215594885
b,b,3.857177646907468,0.8773547901113857
b,b,3.874630939427411,0.8715724127386971
b,b,3.892084231947355,0.8656768508095847
b,b,3.9095375244672983,0.8596699001693252
b,b,3.9269908169872414,0.8535533905932737
b,b,3.9444441095071845,0.8473291852294983
b,b,3.9618974020271285,0.8409991800312486
b,b,3.9793506945470716,0.8345653031794285
b,b,3.9968039870670147,0.8280295144952533
b,b,4.014257279586958,0.8213938048432696
b,b,4.031710572106901,0.8146601955249185
b,b,4.049163864626845,0.8078307376628286
b,b,4.066617157146788,0.8009075115760238
b,b,4.084070449666731,0.7938926261462362
b,b,4.101523742186674,0.7867882181755227
b,b,4.118977034706618,0.779596451735373
b,b,4.136430327226561,0.7723195175075132
b,b,4.153883619746504,0.7649596321166023
b,b,4.171336912266447,0.7575190374550268
b,b,4.1887902047863905,0.7499999999999996
b,b,4.2062434973063345,0.7424048101231681
b,b,4.223696789826278,0.734735781392945
b,b,4.241150082346221,0.7269952498697734
b,b,4.258603374866164,0.7191855733945385
b,b,4.276056667386108,0.7113091308703492
b,b,4.293509959906051,0.7033683215378997
b,b,4.310963252425994,0.6953655642446367
b,b,4.328416544945937,0.6873032967079559
b,b,4.34586983746588,0.6791839747726502
b,b,4.363323129985824,0.671010071662834
b,b,4.380776422505767,0.6627840772285781
b,b,4.39822971502571,0.6545084971874736
b,b,4.4156830075456535,0.6461858523613682
b,b,4.4331363000655974,0.6378186779084992
b,b,4.4505895925855405,0.62940952255126
b,b,4.468042885105484,0.6209609477998338
b,b,4.485496177625427,0.6124755271719323
b,b,4.50294947014537,0.6039558454088797
b,b,4.520402762665314,0.5954044976882721
b,b,4.537856055185257,0.5868240888334648
b,b,4.5553093477052,0.5782172325201153
b,b,4.572762640225143,0.5695865504800327
b,b,4.590215932745087,0.5609346717025735
b,b,4.60766922526503,0.5522642316338265
b,b,4.625122517784973,0.5435778713738288
b,b,4.642575810304916,0.5348782368720626
b,b,4.6600291028248595,0.5261679781214719
b,b,4.6774823953448035,0.5174497483512501
b,b,4.694935687864747,0.5087262032186414
b,b,4.71238898038469,0.4999999999999999
