artifact_state,parameter_match,group,length,dimension,beta,observable,family,boundary,shell_mode,shell_width,delta,count,log_d_count
final_reproduction_candidate,paper_exact_reconstructed_metadata,main,11,2048,0.25,sigma_z,eth_nonintegrable,periodic,centred,45,0.0,2048,1.0
final_reproduction_candidate,paper_exact_reconstructed_metadata,main,11,2048,0.25,sigma_z,eth_nonintegrable,periodic,centred,45,0.0025,1884,0.9890530226920712
final_reproduction_candidate,paper_exact_reconstructed_metadata,main,11,2048,0.25,sigma_z,eth_nonintegrable,periodic,centred,45,0.005,1720,0.9771084408717691
final_reproduction_candidate,paper_exact_reconstructed_metadata,main,11,2048,0.25,sigma_z,eth_nonintegrable,periodic,centred,45,0.0075,1565,0.9647224492563619
final_reproduction_candidate,paper_exact_reconstructed_metadata,main,11,2048,0.25,sigma_z,eth_nonintegrable,periodic,centred,45,0.01,1413,0.951322340939449
final_reproduction_candidate,paper_exact_reconstructed_metadata,main,11,2048,0.25,sigma_z,eth_nonintegrable,periodic,centred,45,0.0125,1289,0.9392760498510592
final_reproduction_candidate,paper_exact_reconstructed_metadata,main,11,2048,0.25,sigma_z,eth_nonintegrable,periodic,centred,45,0.015,1159,0.9253331682733156
final_reproduction_candidate,paper_exact_reconstructed_metadata,main,11,2048,0.25,sigma_z,eth_nonintegrable,periodic,centred,45,0.0175,1025,0.9092189267629827
final_reproduction_candidate,paper_exact_reconstructed_metadata,main,11,2048,0.25,sigma_z,eth_nonintegrable,periodic,centred,45,0.02,934,0.8970253399736057
final_reproduction_candidate,paper_exact_reconstructed_metadata,main,11,2048,0.25,sigma_z,eth_nonintegrable,periodic,centred,45,0.0225,807,0.8778568057525256
final_reproduction_candidate,paper_exact_reconstructed_metadata,main,11,2048,0.25,sigma_z,eth_nonintegrable,periodic,centred,45,0.025,697,0.8586377132607658
final_reproduction_candidate,paper_exact_reconstructed_metadata,main,11,2048,0.25,sigma_z,eth_nonintegrable,periodic,centred,45,0.0275,623,0.843917123002182
final_reproduction_candidate,paper_exact_reconstructed_metadata,main,11,2048,0.25,sigma_z,eth_nonintegrable,periodic,centred,45,0.03,541,0.8254077076206195
final_reproduction_candidate,paper_exact_reconstructed_metadata,main,11,2048,0.25,sigma_z,eth_nonintegrable,periodic,centred,45,0.0325,469,0.8066767375013978
final_reproduction_candidate,paper_exact_reconstructed_metadata,main,11,2048,0.25,sigma_z,eth_nonintegrable,periodic,centred,45,0.035,419,0.7918914939726682
