artifact_state,parameter_match,group,length,dimension,beta,observable,family,boundary,shell_mode,shell_width,delta,count,log_d_count
final_reproduction_candidate,paper_exact_reconstructed_metadata,supplemental,12,4096,0.25,sigma_x,eth_nonintegrable,periodic,centred,64,0.0,4096,1.0
final_reproduction_candidate,paper_exact_reconstructed_metadata,supplemental,12,4096,0.25,sigma_x,eth_nonintegrable,periodic,centred,64,0.0025,3793,0.9907603046911866
final_reproduction_candidate,paper_exact_reconstructed_metadata,supplemental,12,4096,0.25,sigma_x,eth_nonintegrable,periodic,centred,64,0.005,3482,0.9804750406375919
final_reproduction_candidate,paper_exact_reconstructed_metadata,supplemental,12,4096,0.25,sigma_x,eth_nonintegrable,periodic,centred,64,0.0075,3168,0.9691130516733009
final_reproduction_candidate,paper_exact_reconstructed_metadata,supplemental,12,4096,0.25,sigma_x,eth_nonintegrable,periodic,centred,64,0.01,2916,0.9591479170272449
final_reproduction_candidate,paper_exact_reconstructed_metadata,supplemental,12,4096,0.25,sigma_x,eth_nonintegrable,periodic,centred,64,0.0125,2643,0.9473300591367976
final_reproduction_candidate,paper_exact_reconstructed_metadata,supplemental,12,4096,0.25,sigma_x,eth_nonintegrable,periodic,centred,64,0.015,2363,0.9338669928311539
final_reproduction_candidate,paper_exact_reconstructed_metadata,supplemental,12,4096,0.25,sigma_x,eth_nonintegrable,periodic,centred,64,0.0175,2127,0.9212170264967228
final_reproduction_candidate,paper_exact_reconstructed_metadata,supplemental,12,4096,0.25,sigma_x,eth_nonintegrable,periodic,centred,64,0.02,1911,0.9083426719147881
final_reproduction_candidate,paper_exact_reconstructed_metadata,supplemental,12,4096,0.25,sigma_x,eth_nonintegrable,periodic,centred,64,0.0225,1680,0.8928537931388436
final_reproduction_candidate,paper_exact_reconstructed_metadata,supplemental,12,4096,0.25,sigma_x,eth_nonintegrable,periodic,centred,64,0.025,1497,0.8789882088382015
final_reproduction_candidate,paper_exact_reconstructed_metadata,supplemental,12,4096,0.25,sigma_x,eth_nonintegrable,periodic,centred,64,0.0275,1330,0.8647675441990461
final_reproduction_candidate,paper_exact_reconstructed_metadata,supplemental,12,4096,0.25,sigma_x,eth_nonintegrable,periodic,centred,64,0.03,1162,0.8485328627837108
final_reproduction_candidate,paper_exact_reconstructed_metadata,supplemental,12,4096,0.25,sigma_x,eth_nonintegrable,periodic,centred,64,0.0325,1021,0.8329805959064835
final_reproduction_candidate,paper_exact_reconstructed_metadata,supplemental,12,4096,0.25,sigma_x,eth_nonintegrable,periodic,centred,64,0.035,919,0.8203267542740863
final_reproduction_candidate,paper_exact_reconstructed_metadata,supplemental,12,4096,0.25,sigma_x,eth_nonintegrable,periodic,centred,64,0.0375,831,0.8082253888975288
final_reproduction_candidate,paper_exact_reconstructed_metadata,supplemental,12,4096,0.25,sigma_x,eth_nonintegrable,periodic,centred,64,0.04,739,0.7941192128455126
final_reproduction_candidate,paper_exact_reconstructed_metadata,supplemental,12,4096,0.25,sigma_x,eth_nonintegrable,periodic,centred,64,0.0425,649,0.7785062223332616
final_reproduction_candidate,paper_exact_reconstructed_metadata,supplemental,12,4096,0.25,sigma_x,eth_nonintegrable,periodic,centred,64,0.045,579,0.7647849614991031
final_reproduction_candidate,paper_exact_reconstructed_metadata,supplemental,12,4096,0.25,sigma_x,eth_nonintegrable,periodic,centred,64,0.0475,511,0.7497649567448018
final_reproduction_candidate,paper_exact_reconstructed_metadata,supplemental,12,4096,0.25,sigma_x,eth_nonintegrable,periodic,centred,64,0.05,462,0.7376457534513382
final_reproduction_candidate,paper_exact_reconstructed_metadata,supplemental,12,4096,0.25,sigma_x,eth_nonintegrable,periodic,centred,64,0.0525,408,0.722702111830958
final_reproduction_candidate,paper_exact_reconstructed_metadata,supplemental,12,4096,0.25,sigma_x,eth_nonintegrable,periodic,centred,64,0.055,355,0.7059729345326704
final_reproduction_candidate,paper_exact_reconstructed_metadata,supplemental,12,4096,0.25,sigma_x,eth_nonintegrable,periodic,centred,64,0.0575,319,0.6931177178137391
final_reproduction_candidate,paper_exact_reconstructed_metadata,supplemental,12,4096,0.25,sigma_x,eth_nonintegrable,periodic,centred,64,0.06,291,0.6820729452423571
final_reproduction_candidate,paper_exact_reconstructed_metadata,supplemental,12,4096,0.25,sigma_x,eth_nonintegrable,periodic,centred,64,0.0625,257,0.66713537909949
final_reproduction_candidate,paper_exact_reconstructed_metadata,supplemental,12,4096,0.25,sigma_x,eth_nonintegrable,periodic,centred,64,0.065,228,0.6527408345137286
final_reproduction_candidate,paper_exact_reconstructed_metadata,supplemental,12,4096,0.25,sigma_x,eth_nonintegrable,periodic,centred,64,0.0675,194,0.6333260701822607
final_reproduction_candidate,paper_exact_reconstructed_metadata,supplemental,12,4096,0.25,sigma_x,eth_nonintegrable,periodic,centred,64,0.07,173,0.6195523523030605
final_reproduction_candidate,paper_exact_reconstructed_metadata,supplemental,12,4096,0.25,sigma_x,eth_nonintegrable,periodic,centred,64,0.0725,155,0.6063437004395199
final_reproduction_candidate,paper_exact_reconstructed_metadata,supplemental,12,4096,0.25,sigma_x,eth_nonintegrable,periodic,centred,64,0.075,144,0.5974937501201928
final_reproduction_candidate,paper_exact_reconstructed_metadata,supplemental,12,4096,0.25,sigma_x,eth_nonintegrable,periodic,centred,64,0.0775,128,0.5833333333333334
final_reproduction_candidate,paper_exact_reconstructed_metadata,supplemental,12,4096,0.25,sigma_x,eth_nonintegrable,periodic,centred,64,0.08,112,0.5672795768381337
final_reproduction_candidate,paper_exact_reconstructed_metadata,supplemental,12,4096,0.25,sigma_x,eth_nonintegrable,periodic,centred,64,0.0825,97,0.5499927368489274
final_reproduction_candidate,paper_exact_reconstructed_metadata,supplemental,12,4096,0.25,sigma_x,eth_nonintegrable,periodic,centred,64,0.085,86,0.5355220628918415
final_reproduction_candidate,paper_exact_reconstructed_metadata,supplemental,12,4096,0.25,sigma_x,eth_nonintegrable,periodic,centred,64,0.08750000000000001,78,0.5237835182385208
final_reproduction_candidate,paper_exact_reconstructed_metadata,supplemental,12,4096,0.25,sigma_x,eth_nonintegrable,periodic,centred,64,0.09,68,0.507288570104195
final_reproduction_candidate,paper_exact_reconstructed_metadata,supplemental,12,4096,0.25,sigma_x,eth_nonintegrable,periodic,centred,64,0.0925,59,0.49022025411348685
final_reproduction_candidate,paper_exact_reconstructed_metadata,supplemental,12,4096,0.25,sigma_x,eth_nonintegrable,periodic,centred,64,0.095,51,0.472702111830958
final_reproduction_candidate,paper_exact_reconstructed_metadata,supplemental,12,4096,0.25,sigma_x,eth_nonintegrable,periodic,centred,64,0.0975,45,0.4576544246941396
final_reproduction_candidate,paper_exact_reconstructed_metadata,supplemental,12,4096,0.25,sigma_x,eth_nonintegrable,periodic,centred,64,0.1,41,0.44646266705150706
final_reproduction_candidate,paper_exact_reconstructed_metadata,supplemental,12,4096,0.25,sigma_x,eth_nonintegrable,periodic,centred,64,0.10250000000000001,36,0.43082708345352605
final_reproduction_candidate,paper_exact_reconstructed_metadata,supplemental,12,4096,0.25,sigma_x,eth_nonintegrable,periodic,centred,64,0.105,33,0.42036617661320447
final_reproduction_candidate,paper_exact_reconstructed_metadata,supplemental,12,4096,0.25,sigma_x,eth_nonintegrable,periodic,centred,64,0.1075,30,0.40890754963404324
final_reproduction_candidate,paper_exact_reconstructed_metadata,supplemental,12,4096,0.25,sigma_x,eth_nonintegrable,periodic,centred,64,0.11,28,0.40061291017146705
final_reproduction_candidate,paper_exact_reconstructed_metadata,supplemental,12,4096,0.25,sigma_x,eth_nonintegrable,periodic,centred,64,0.1125,26,0.39170330984509105
final_reproduction_candidate,paper_exact_reconstructed_metadata,supplemental,12,4096,0.25,sigma_x,eth_nonintegrable,periodic,centred,64,0.115,25,0.3869880158145604
final_reproduction_candidate,paper_exact_reconstructed_metadata,supplemental,12,4096,0.25,sigma_x,eth_nonintegrable,periodic,centred,64,0.11750000000000001,21,0.3660264518982301
final_reproduction_candidate,paper_exact_reconstructed_metadata,supplemental,12,4096,0.25,sigma_x,eth_nonintegrable,periodic,centred,64,0.12,20,0.3601606745739469
final_reproduction_candidate,paper_exact_reconstructed_metadata,supplemental,12,4096,0.25,sigma_x,eth_nonintegrable,periodic,centred,64,0.1225,19,0.35399395945363216
final_reproduction_candidate,paper_exact_reconstructed_metadata,supplemental,12,4096,0.25,sigma_x,eth_nonintegrable,periodic,centred,64,0.125,17,0.34062190343752835
final_reproduction_candidate,paper_exact_reconstructed_metadata,supplemental,12,4096,0.25,sigma_x,eth_nonintegrable,periodic,centred,64,0.1275,15,0.32557421630070993
final_reproduction_candidate,paper_exact_reconstructed_metadata,supplemental,12,4096,0.25,sigma_x,eth_nonintegrable,periodic,centred,64,0.13,14,0.3172795768381337
final_reproduction_candidate,paper_exact_reconstructed_metadata,supplemental,12,4096,0.25,sigma_x,eth_nonintegrable,periodic,centred,64,0.1325,14,0.3172795768381337
final_reproduction_candidate,paper_exact_reconstructed_metadata,supplemental,12,4096,0.25,sigma_x,eth_nonintegrable,periodic,centred,64,0.135,13,0.3083699765117577
final_reproduction_candidate,paper_exact_reconstructed_metadata,supplemental,12,4096,0.25,sigma_x,eth_nonintegrable,periodic,centred,64,0.1375,11,0.2882859682197748
final_reproduction_candidate,paper_exact_reconstructed_metadata,supplemental,12,4096,0.25,sigma_x,eth_nonintegrable,periodic,centred,64,0.14,9,0.2641604167868594
final_reproduction_candidate,paper_exact_reconstructed_metadata,supplemental,12,4096,0.25,sigma_x,eth_nonintegrable,periodic,centred,64,0.14250000000000002,9,0.2641604167868594
final_reproduction_candidate,paper_exact_reconstructed_metadata,supplemental,12,4096,0.25,sigma_x,eth_nonintegrable,periodic,centred,64,0.145,6,0.21541354172676302
final_reproduction_candidate,paper_exact_reconstructed_metadata,supplemental,12,4096,0.25,sigma_x,eth_nonintegrable,periodic,centred,64,0.1475,6,0.21541354172676302
final_reproduction_candidate,paper_exact_reconstructed_metadata,supplemental,12,4096,0.25,sigma_x,eth_nonintegrable,periodic,centred,64,0.15,6,0.21541354172676302
final_reproduction_candidate,paper_exact_reconstructed_metadata,supplemental,12,4096,0.25,sigma_x,eth_nonintegrable,periodic,centred,64,0.1525,6,0.21541354172676302
final_reproduction_candidate,paper_exact_reconstructed_metadata,supplemental,12,4096,0.25,sigma_x,eth_nonintegrable,periodic,centred,64,0.155,6,0.21541354172676302
final_reproduction_candidate,paper_exact_reconstructed_metadata,supplemental,12,4096,0.25,sigma_x,eth_nonintegrable,periodic,centred,64,0.1575,6,0.21541354172676302
final_reproduction_candidate,paper_exact_reconstructed_metadata,supplemental,12,4096,0.25,sigma_x,eth_nonintegrable,periodic,centred,64,0.16,6,0.21541354172676302
final_reproduction_candidate,paper_exact_reconstructed_metadata,supplemental,12,4096,0.25,sigma_x,eth_nonintegrable,periodic,centred,64,0.1625,6,0.21541354172676302
final_reproduction_candidate,paper_exact_reconstructed_metadata,supplemental,12,4096,0.25,sigma_x,eth_nonintegrable,periodic,centred,64,0.165,6,0.21541354172676302
final_reproduction_candidate,paper_exact_reconstructed_metadata,supplemental,12,4096,0.25,sigma_x,eth_nonintegrable,periodic,centred,64,0.1675,5,0.1934940079072802
final_reproduction_candidate,paper_exact_reconstructed_metadata,supplemental,12,4096,0.25,sigma_x,eth_nonintegrable,periodic,centred,64,0.17,4,0.16666666666666669
final_reproduction_candidate,paper_exact_reconstructed_metadata,supplemental,12,4096,0.75,sigma_x,eth_nonintegrable,periodic,centred,64,0.0,4096,1.0
final_reproduction_candidate,paper_exact_reconstructed_metadata,supplemental,12,4096,0.75,sigma_x,eth_nonintegrable,periodic,centred,64,0.0025,3793,0.9907603046911866
final_reproduction_candidate,paper_exact_reconstructed_metadata,supplemental,12,4096,0.75,sigma_x,eth_nonintegrable,periodic,centred,64,0.005,3482,0.9804750406375919
final_reproduction_candidate,paper_exact_reconstructed_metadata,supplemental,12,4096,0.75,sigma_x,eth_nonintegrable,periodic,centred,64,0.0075,3168,0.9691130516733009
final_reproduction_candidate,paper_exact_reconstructed_metadata,supplemental,12,4096,0.75,sigma_x,eth_nonintegrable,periodic,centred,64,0.01,2916,0.9591479170272449
final_reproduction_candidate,paper_exact_reconstructed_metadata,supplemental,12,4096,0.75,sigma_x,eth_nonintegrable,periodic,centred,64,0.0125,2643,0.9473300591367976
final_reproduction_candidate,paper_exact_reconstructed_metadata,supplemental,12,4096,0.75,sigma_x,eth_nonintegrable,periodic,centred,64,0.015,2363,0.9338669928311539
final_reproduction_candidate,paper_exact_reconstructed_metadata,supplemental,12,4096,0.75,sigma_x,eth_nonintegrable,periodic,centred,64,0.0175,2127,0.9212170264967228
final_reproduction_candidate,paper_exact_reconstructed_metadata,supplemental,12,4096,0.75,sigma_x,eth_nonintegrable,periodic,centred,64,0.02,1911,0.9083426719147881
final_reproduction_candidate,paper_exact_reconstructed_metadata,supplemental,12,4096,0.75,sigma_x,eth_nonintegrable,periodic,centred,64,0.0225,1680,0.8928537931388436
final_reproduction_candidate,paper_exact_reconstructed_metadata,supplemental,12,4096,0.75,sigma_x,eth_nonintegrable,periodic,centred,64,0.025,1497,0.8789882088382015
final_reproduction_candidate,paper_exact_reconstructed_metadata,supplemental,12,4096,0.75,sigma_x,eth_nonintegrable,periodic,centred,64,0.0275,1330,0.8647675441990461
final_reproduction_candidate,paper_exact_reconstructed_metadata,supplemental,12,4096,0.75,sigma_x,eth_nonintegrable,periodic,centred,64,0.03,1162,0.8485328627837108
final_reproduction_candidate,paper_exact_reconstructed_metadata,supplemental,12,4096,0.75,sigma_x,eth_nonintegrable,periodic,centred,64,0.0325,1021,0.8329805959064835
final_reproduction_candidate,paper_exact_reconstructed_metadata,supplemental,12,4096,0.75,sigma_x,eth_nonintegrable,periodic,centred,64,0.035,919,0.8203267542740863
final_reproduction_candidate,paper_exact_reconstructed_metadata,supplemental,12,4096,0.75,sigma_x,eth_nonintegrable,periodic,centred,64,0.0375,831,0.8082253888975288
final_reproduction_candidate,paper_exact_reconstructed_metadata,supplemental,12,4096,0.75,sigma_x,eth_nonintegrable,periodic,centred,64,0.04,739,0.7941192128455126
final_reproduction_candidate,paper_exact_reconstructed_metadata,supplemental,12,4096,0.75,sigma_x,eth_nonintegrable,periodic,centred,64,0.0425,649,0.7785062223332616
final_reproduction_candidate,paper_exact_reconstructed_metadata,supplemental,12,4096,0.75,sigma_x,eth_nonintegrable,periodic,centred,64,0.045,579,0.7647849614991031
final_reproduction_candidate,paper_exact_reconstructed_metadata,supplemental,12,4096,0.75,sigma_x,eth_nonintegrable,periodic,centred,64,0.0475,511,0.7497649567448018
final_reproduction_candidate,paper_exact_reconstructed_metadata,supplemental,12,4096,0.75,sigma_x,eth_nonintegrable,periodic,centred,64,0.05,462,0.7376457534513382
final_reproduction_candidate,paper_exact_reconstructed_metadata,supplemental,12,4096,0.75,sigma_x,eth_nonintegrable,periodic,centred,64,0.0525,408,0.722702111830958
final_reproduction_candidate,paper_exact_reconstructed_metadata,supplemental,12,4096,0.75,sigma_x,eth_nonintegrable,periodic,centred,64,0.055,355,0.7059729345326704
