artifact_state,parameter_match,group,length,beta,decomposition,representative_index,energy_density,diagonal_entropy,participation_number,population
final_reproduction_candidate,paper_exact_reconstructed_metadata,supplemental,6,0.25,eigen,0,-1.2280171182669453,1.1474718036563205,3.1502184626543475,0.061213602732239816
final_reproduction_candidate,paper_exact_reconstructed_metadata,supplemental,6,0.25,eigen,1,-1.2186969470120068,0.8133367842918775,2.2554212989159486,0.061108215708033375
final_reproduction_candidate,paper_exact_reconstructed_metadata,supplemental,6,0.25,eigen,2,-1.0582904282744845,1.556009862654842,4.739870727495678,0.03294081921066314
final_reproduction_candidate,paper_exact_reconstructed_metadata,supplemental,6,0.25,eigen,3,-0.9693664753338269,1.527646374258662,4.607320143743586,0.03086533219272969
final_reproduction_candidate,paper_exact_reconstructed_metadata,supplemental,6,0.25,eigen,4,-0.9693664753338257,1.527646374258663,4.607320143743591,0.030865332192729675
final_reproduction_candidate,paper_exact_reconstructed_metadata,supplemental,6,0.25,eigen,5,-0.6413466778223824,1.339003185857651,3.815238525533859,0.025703339283233435
final_reproduction_candidate,paper_exact_reconstructed_metadata,supplemental,6,0.25,eigen,6,-0.6783447096040741,1.8071389699979639,6.09299024347949,0.02567516079701759
final_reproduction_candidate,paper_exact_reconstructed_metadata,supplemental,6,0.25,eigen,7,-0.6783447096040761,2.3302394277653162,10.280402652235132,0.025675160797017586
final_reproduction_candidate,paper_exact_reconstructed_metadata,supplemental,6,0.25,eigen,8,-0.678344709604075,1.9167907575346999,6.79910344750655,0.025675160797017583
final_reproduction_candidate,paper_exact_reconstructed_metadata,supplemental,6,0.25,eigen,9,-0.6783447096040748,2.2924048492883458,9.898713995796065,0.025675160797017583
final_reproduction_candidate,paper_exact_reconstructed_metadata,supplemental,6,0.25,eigen,10,-0.6613531308447782,2.077106844143947,7.981344206005125,0.024562195501782003
final_reproduction_candidate,paper_exact_reconstructed_metadata,supplemental,6,0.25,eigen,11,-0.6613531308447772,2.0771068441439504,7.981344206005153,0.024562195501781993
final_reproduction_candidate,paper_exact_reconstructed_metadata,supplemental,6,0.25,eigen,12,-0.5520302803453411,2.20245849785288,9.047228772655966,0.022480456245655242
final_reproduction_candidate,paper_exact_reconstructed_metadata,supplemental,6,0.25,eigen,13,-0.46480906366663866,2.729390829908802,15.323549528072082,0.021697841491505148
final_reproduction_candidate,paper_exact_reconstructed_metadata,supplemental,6,0.25,eigen,14,-0.4648090636666395,2.5548997217733964,12.870009011131351,0.021697841491505148
final_reproduction_candidate,paper_exact_reconstructed_metadata,supplemental,6,0.25,eigen,15,-0.46480906366663904,2.4908214325181826,12.07118771515661,0.02169784149150514
final_reproduction_candidate,paper_exact_reconstructed_metadata,supplemental,6,0.25,eigen,16,-0.46480906366663866,2.710417139155881,15.035546121944126,0.021697841491505138
final_reproduction_candidate,paper_exact_reconstructed_metadata,supplemental,6,0.25,eigen,17,-0.3333333333333332,2.6101696005370267,13.601357453753383,0.020454354438217335
final_reproduction_candidate,paper_exact_reconstructed_metadata,supplemental,6,0.25,eigen,18,-0.333333333333334,2.7155772052451637,15.113331048709703,0.02045435443821733
final_reproduction_candidate,paper_exact_reconstructed_metadata,supplemental,6,0.25,eigen,19,-0.3333333333333334,2.0599988342979936,7.845960664261029,0.02045435443821733
final_reproduction_candidate,paper_exact_reconstructed_metadata,supplemental,6,0.25,eigen,20,-0.3333333333333335,2.4809734452488255,11.952894244543034,0.020454354438217325
final_reproduction_candidate,paper_exact_reconstructed_metadata,supplemental,6,0.25,eigen,21,-0.2983989909336659,1.7784198612352773,5.920493821644151,0.020012067026533364
final_reproduction_candidate,paper_exact_reconstructed_metadata,supplemental,6,0.25,eigen,22,-0.22401048283389727,2.223071595306973,9.235655538856376,0.01872077029710592
final_reproduction_candidate,paper_exact_reconstructed_metadata,supplemental,6,0.25,eigen,23,-0.2240104828338972,2.223071595306972,9.235655538856367,0.01872077029710592
final_reproduction_candidate,paper_exact_reconstructed_metadata,supplemental,6,0.25,eigen,24,-0.08486334499623029,2.5452417357242014,12.746308951898236,0.016912013197967438
final_reproduction_candidate,paper_exact_reconstructed_metadata,supplemental,6,0.25,eigen,25,-0.084863344996229,2.942551319839391,18.964168302444904,0.016912013197967434
final_reproduction_candidate,paper_exact_reconstructed_metadata,supplemental,6,0.25,eigen,26,-0.08486334499622968,2.774141603563799,16.02486540269723,0.01691201319796743
final_reproduction_candidate,paper_exact_reconstructed_metadata,supplemental,6,0.25,eigen,27,-0.08486334499622968,2.982577806401134,19.73863349439356,0.016912013197967424
final_reproduction_candidate,paper_exact_reconstructed_metadata,supplemental,6,0.25,eigen,28,-0.025319988844284536,1.8763980856236269,6.52994215970559,0.01627728642080118
final_reproduction_candidate,paper_exact_reconstructed_metadata,supplemental,6,0.25,eigen,29,0.08400286165515197,2.356213436766831,10.55092397617104,0.01489772464168651
final_reproduction_candidate,paper_exact_reconstructed_metadata,supplemental,6,0.25,eigen,30,0.08400286165515226,2.356213436766841,10.550923976171143,0.01489772464168651
final_reproduction_candidate,paper_exact_reconstructed_metadata,supplemental,6,0.25,eigen,31,0.12867230094120655,1.989082570395399,7.308825352779842,0.014292186310839604
