artifact_state,parameter_match,group,length,dimension,beta,observable,family,boundary,shell_mode,shell_width,delta,count,log_d_count
final_reproduction_candidate,paper_exact_reconstructed_metadata,supplemental,9,512,0.25,sigma_x,eth_nonintegrable,periodic,centred,23,0.0,512,1.0
final_reproduction_candidate,paper_exact_reconstructed_metadata,supplemental,9,512,0.25,sigma_x,eth_nonintegrable,periodic,centred,23,0.0025,494,0.994263025731631
final_reproduction_candidate,paper_exact_reconstructed_metadata,supplemental,9,512,0.25,sigma_x,eth_nonintegrable,periodic,centred,23,0.005,465,0.984565211777266
final_reproduction_candidate,paper_exact_reconstructed_metadata,supplemental,9,512,0.25,sigma_x,eth_nonintegrable,periodic,centred,23,0.0075,443,0.9767958765061132
final_reproduction_candidate,paper_exact_reconstructed_metadata,supplemental,9,512,0.25,sigma_x,eth_nonintegrable,periodic,centred,23,0.01,429,0.9716482041666162
final_reproduction_candidate,paper_exact_reconstructed_metadata,supplemental,9,512,0.25,sigma_x,eth_nonintegrable,periodic,centred,23,0.0125,412,0.9651667252425798
final_reproduction_candidate,paper_exact_reconstructed_metadata,supplemental,9,512,0.25,sigma_x,eth_nonintegrable,periodic,centred,23,0.015,384,0.9538847223023507
final_reproduction_candidate,paper_exact_reconstructed_metadata,supplemental,9,512,0.25,sigma_x,eth_nonintegrable,periodic,centred,23,0.0175,371,0.9483639307356448
final_reproduction_candidate,paper_exact_reconstructed_metadata,supplemental,9,512,0.25,sigma_x,eth_nonintegrable,periodic,centred,23,0.02,356,0.9417481589962664
final_reproduction_candidate,paper_exact_reconstructed_metadata,supplemental,9,512,0.25,sigma_x,eth_nonintegrable,periodic,centred,23,0.0225,334,0.9315226991637836
final_reproduction_candidate,paper_exact_reconstructed_metadata,supplemental,9,512,0.25,sigma_x,eth_nonintegrable,periodic,centred,23,0.025,318,0.9236536616982617
final_reproduction_candidate,paper_exact_reconstructed_metadata,supplemental,9,512,0.25,sigma_x,eth_nonintegrable,periodic,centred,23,0.0275,304,0.9164363903826207
final_reproduction_candidate,paper_exact_reconstructed_metadata,supplemental,9,512,0.25,sigma_x,eth_nonintegrable,periodic,centred,23,0.03,291,0.909430593656476
final_reproduction_candidate,paper_exact_reconstructed_metadata,supplemental,9,512,0.25,sigma_x,eth_nonintegrable,periodic,centred,23,0.0325,271,0.8980165601504302
final_reproduction_candidate,paper_exact_reconstructed_metadata,supplemental,9,512,0.25,sigma_x,eth_nonintegrable,periodic,centred,23,0.035,256,0.8888888888888888
final_reproduction_candidate,paper_exact_reconstructed_metadata,supplemental,9,512,0.25,sigma_x,eth_nonintegrable,periodic,centred,23,0.0375,240,0.8785433995120576
final_reproduction_candidate,paper_exact_reconstructed_metadata,supplemental,9,512,0.25,sigma_x,eth_nonintegrable,periodic,centred,23,0.04,225,0.8681979101352264
final_reproduction_candidate,paper_exact_reconstructed_metadata,supplemental,9,512,0.25,sigma_x,eth_nonintegrable,periodic,centred,23,0.0425,219,0.8638652288445748
final_reproduction_candidate,paper_exact_reconstructed_metadata,supplemental,9,512,0.25,sigma_x,eth_nonintegrable,periodic,centred,23,0.045,204,0.8524917046634994
final_reproduction_candidate,paper_exact_reconstructed_metadata,supplemental,9,512,0.25,sigma_x,eth_nonintegrable,periodic,centred,23,0.0475,197,0.846894646606264
final_reproduction_candidate,paper_exact_reconstructed_metadata,supplemental,9,512,0.25,sigma_x,eth_nonintegrable,periodic,centred,23,0.05,183,0.8350777598093382
final_reproduction_candidate,paper_exact_reconstructed_metadata,supplemental,9,512,0.25,sigma_x,eth_nonintegrable,periodic,centred,23,0.0525,175,0.8279123457591477
final_reproduction_candidate,paper_exact_reconstructed_metadata,supplemental,9,512,0.25,sigma_x,eth_nonintegrable,periodic,centred,23,0.055,168,0.8213686025309733
final_reproduction_candidate,paper_exact_reconstructed_metadata,supplemental,9,512,0.25,sigma_x,eth_nonintegrable,periodic,centred,23,0.0575,159,0.8125425505871506
final_reproduction_candidate,paper_exact_reconstructed_metadata,supplemental,9,512,0.25,sigma_x,eth_nonintegrable,periodic,centred,23,0.06,150,0.8032020767217645
final_reproduction_candidate,paper_exact_reconstructed_metadata,supplemental,9,512,0.25,sigma_x,eth_nonintegrable,periodic,centred,23,0.0625,133,0.7839202706112433
final_reproduction_candidate,paper_exact_reconstructed_metadata,supplemental,9,512,0.25,sigma_x,eth_nonintegrable,periodic,centred,23,0.065,126,0.7752533248333241
final_reproduction_candidate,paper_exact_reconstructed_metadata,supplemental,9,512,0.25,sigma_x,eth_nonintegrable,periodic,centred,23,0.0675,122,0.7700819263958762
final_reproduction_candidate,paper_exact_reconstructed_metadata,supplemental,9,512,0.25,sigma_x,eth_nonintegrable,periodic,centred,23,0.07,110,0.7534844126138511
final_reproduction_candidate,paper_exact_reconstructed_metadata,supplemental,9,512,0.25,sigma_x,eth_nonintegrable,periodic,centred,23,0.0725,99,0.7365951800088455
final_reproduction_candidate,paper_exact_reconstructed_metadata,supplemental,9,512,0.25,sigma_x,eth_nonintegrable,periodic,centred,23,0.075,87,0.7158826106498587
final_reproduction_candidate,paper_exact_reconstructed_metadata,supplemental,9,512,0.25,sigma_x,eth_nonintegrable,periodic,centred,23,0.0775,82,0.7063946671797872
final_reproduction_candidate,paper_exact_reconstructed_metadata,supplemental,9,512,0.25,sigma_x,eth_nonintegrable,periodic,centred,23,0.08,78,0.6983780243180276
final_reproduction_candidate,paper_exact_reconstructed_metadata,supplemental,9,512,0.25,sigma_x,eth_nonintegrable,periodic,centred,23,0.0825,72,0.6855472223824791
final_reproduction_candidate,paper_exact_reconstructed_metadata,supplemental,9,512,0.25,sigma_x,eth_nonintegrable,periodic,centred,23,0.085,70,0.6810314463272186
final_reproduction_candidate,paper_exact_reconstructed_metadata,supplemental,9,512,0.25,sigma_x,eth_nonintegrable,periodic,centred,23,0.08750000000000001,62,0.6615773678207639
final_reproduction_candidate,paper_exact_reconstructed_metadata,supplemental,9,512,0.25,sigma_x,eth_nonintegrable,periodic,centred,23,0.09,56,0.6452616580064006
final_reproduction_candidate,paper_exact_reconstructed_metadata,supplemental,9,512,0.25,sigma_x,eth_nonintegrable,periodic,centred,23,0.0925,51,0.6302694824412773
final_reproduction_candidate,paper_exact_reconstructed_metadata,supplemental,9,512,0.25,sigma_x,eth_nonintegrable,periodic,centred,23,0.095,47,0.617176539075293
final_reproduction_candidate,paper_exact_reconstructed_metadata,supplemental,9,512,0.25,sigma_x,eth_nonintegrable,periodic,centred,23,0.0975,46,0.613729106228557
final_reproduction_candidate,paper_exact_reconstructed_metadata,supplemental,9,512,0.25,sigma_x,eth_nonintegrable,periodic,centred,23,0.1,44,0.6066035131819218
final_reproduction_candidate,paper_exact_reconstructed_metadata,supplemental,9,512,0.25,sigma_x,eth_nonintegrable,periodic,centred,23,0.10250000000000001,42,0.5991463803087511
final_reproduction_candidate,paper_exact_reconstructed_metadata,supplemental,9,512,0.25,sigma_x,eth_nonintegrable,periodic,centred,23,0.105,39,0.5872669132069165
final_reproduction_candidate,paper_exact_reconstructed_metadata,supplemental,9,512,0.25,sigma_x,eth_nonintegrable,periodic,centred,23,0.1075,34,0.5652736490278155
final_reproduction_candidate,paper_exact_reconstructed_metadata,supplemental,9,512,0.25,sigma_x,eth_nonintegrable,periodic,centred,23,0.11,30,0.5452100661787243
