artifact_state,parameter_match,group,length,dimension,beta,observable,family,boundary,shell_mode,shell_width,delta,count,log_d_count
final_reproduction_candidate,paper_exact_reconstructed_metadata,main,12,4096,0.25,sigma_z,eth_nonintegrable,periodic,centred,64,0.0,4096,1.0
final_reproduction_candidate,paper_exact_reconstructed_metadata,main,12,4096,0.25,sigma_z,eth_nonintegrable,periodic,centred,64,0.0025,3705,0.9879381522660997
final_reproduction_candidate,paper_exact_reconstructed_metadata,main,12,4096,0.25,sigma_z,eth_nonintegrable,periodic,centred,64,0.005,3338,0.9753973532802166
final_reproduction_candidate,paper_exact_reconstructed_metadata,main,12,4096,0.25,sigma_z,eth_nonintegrable,periodic,centred,64,0.0075,2973,0.9614753123256371
final_reproduction_candidate,paper_exact_reconstructed_metadata,main,12,4096,0.25,sigma_z,eth_nonintegrable,periodic,centred,64,0.01,2601,0.945404223661916
final_reproduction_candidate,paper_exact_reconstructed_metadata,main,12,4096,0.25,sigma_z,eth_nonintegrable,periodic,centred,64,0.0125,2245,0.9277083108023759
final_reproduction_candidate,paper_exact_reconstructed_metadata,main,12,4096,0.25,sigma_z,eth_nonintegrable,periodic,centred,64,0.015,1920,0.9089075496340433
final_reproduction_candidate,paper_exact_reconstructed_metadata,main,12,4096,0.25,sigma_z,eth_nonintegrable,periodic,centred,64,0.0175,1669,0.8920640199468832
final_reproduction_candidate,paper_exact_reconstructed_metadata,main,12,4096,0.25,sigma_z,eth_nonintegrable,periodic,centred,64,0.02,1403,0.8711916078016584
final_reproduction_candidate,paper_exact_reconstructed_metadata,main,12,4096,0.25,sigma_z,eth_nonintegrable,periodic,centred,64,0.0225,1199,0.852301328617852
final_reproduction_candidate,paper_exact_reconstructed_metadata,main,12,4096,0.25,sigma_z,eth_nonintegrable,periodic,centred,64,0.025,1010,0.8316782981365964
final_reproduction_candidate,paper_exact_reconstructed_metadata,main,12,4096,0.25,sigma_z,eth_nonintegrable,periodic,centred,64,0.0275,838,0.809233869474946
final_reproduction_candidate,paper_exact_reconstructed_metadata,main,12,4096,0.25,sigma_z,eth_nonintegrable,periodic,centred,64,0.03,707,0.7887972004007834
final_reproduction_candidate,paper_exact_reconstructed_metadata,main,12,4096,0.25,sigma_z,eth_nonintegrable,periodic,centred,64,0.0325,599,0.7688676827323989
final_reproduction_candidate,paper_exact_reconstructed_metadata,main,12,4096,0.25,sigma_z,eth_nonintegrable,periodic,centred,64,0.035,513,0.7502345846339212
final_reproduction_candidate,paper_exact_reconstructed_metadata,main,12,4096,0.25,sigma_z,eth_nonintegrable,periodic,centred,64,0.0375,423,0.7270428210933292
final_reproduction_candidate,paper_exact_reconstructed_metadata,main,12,4096,0.25,sigma_z,eth_nonintegrable,periodic,centred,64,0.04,354,0.7056337958402498
final_reproduction_candidate,paper_exact_reconstructed_metadata,main,12,4096,0.25,sigma_z,eth_nonintegrable,periodic,centred,64,0.0425,295,0.6837142620207671
