target_id,boundary,realization,level,W,real_energy,imag_energy
T001,OBC,0,29,0.8,1.803937663310012,9.34917325516069e-18
T001,OBC,0,30,0.8,1.6807167732344492,9.171089761897565e-16
T001,OBC,0,31,0.8,1.575595021476938,7.406808933350583e-17
T001,OBC,0,32,0.8,1.4224621097722927,-1.510270760546517e-16
T001,OBC,0,33,0.8,1.3220140179037976,-4.3481645032418424e-16
T001,OBC,0,34,0.8,1.1522335080886046,-2.541586269299294e-16
T001,OBC,0,35,0.8,1.0100405419576717,-1.6452357994999723e-15
T001,OBC,0,36,0.8,0.9494282724415009,1.2702423602011172e-15
T001,OBC,0,37,0.8,0.8501472143962356,1.1974378082000332e-15
T001,OBC,0,38,0.8,0.7400558356496498,1.660319944819926e-16
T001,OBC,0,39,0.8,-2.284906768271706,0.7702131687772171
T001,OBC,0,40,0.8,-2.284906768271699,-0.7702131687772145
T001,OBC,0,41,0.8,0.5193112112511032,-1.2762644006765468e-15
T001,OBC,0,42,0.8,0.41851089093016536,1.0637104294587878e-15
T001,OBC,0,43,0.8,0.3216920598886156,1.6767579651722046e-15
T001,OBC,0,44,0.8,-2.2354785169733082,-0.7635619045317414
T001,OBC,0,45,0.8,-2.289002654876159,-0.7809600418461585
T001,OBC,0,46,0.8,-2.2354785169733,0.763561904531735
T001,OBC,0,47,0.8,-2.2890026548761626,0.780960041846162
T001,OBC,0,48,0.8,-2.1453238500978036,0.7527562540629643
T001,OBC,0,49,0.8,0.190904385358031,-6.496291601630681e-16
T001,OBC,0,50,0.8,-2.1319772481169723,0.7642871940237508
T001,OBC,0,51,0.8,-2.131977248116975,-0.7642871940237402
T001,OBC,0,52,0.8,-2.1453238500978027,-0.7527562540629673
T001,OBC,0,53,0.8,-2.10993566171513,-0.7554245272672873
T001,OBC,0,54,0.8,-2.1099356617151437,0.755424527267285
T001,OBC,0,55,0.8,-2.102074755531637,-0.7335560837217553
T001,OBC,0,56,0.8,-2.102074755531636,0.7335560837217543
T001,OBC,0,57,0.8,-2.04004740632408,-0.720728770355875
T001,OBC,0,58,0.8,-2.040047406324082,0.7207287703558806
T001,OBC,0,59,0.8,-1.943520293581871,-0.7721841844444379
T001,OBC,0,60,0.8,-1.979669540462499,-0.6651147840818813
T001,OBC,0,61,0.8,0.0597924647210402,1.0340187074066411e-16
T001,OBC,0,62,0.8,-1.9435202935818767,0.7721841844444431
T001,OBC,0,63,0.8,-1.9796695404625022,0.6651147840818842
T001,OBC,0,64,0.8,-1.9571797582315225,-0.6747325030876332
T001,OBC,0,65,0.8,-1.9161774317073261,-0.7455777056554016
T001,OBC,0,66,0.8,-1.9571797582315205,0.6747325030876311
T001,OBC,0,67,0.8,-1.9161774317073257,0.7455777056553947
T001,OBC,0,68,0.8,-1.8791468974654773,-0.7549254623810713
T001,OBC,0,69,0.8,-1.8791468974654721,0.7549254623810733
T001,OBC,0,70,0.8,-0.05830501893670325,4.1327646316290105e-16
T001,OBC,0,71,0.8,-1.8382148951723989,-0.679983313364431
T001,OBC,0,72,0.8,-1.8382148951723913,0.6799833133644314
T001,OBC,0,73,0.8,-1.7866494309043954,-0.6610763212715871
T001,OBC,0,74,0.8,-1.7866494309043957,0.6610763212715853
T001,OBC,0,75,0.8,-0.1941309778144872,-3.109762597514765e-16
T001,OBC,0,76,0.8,-1.604866457112355,-0.6746140000233559
T001,OBC,0,77,0.8,-1.6441507504854571,-0.6578433806020841
T001,OBC,0,78,0.8,-1.6298934679258417,-0.6553691015834413
T001,OBC,0,79,0.8,-1.6441507504854607,0.6578433806020828
T001,OBC,0,80,0.8,-1.6298934679258366,0.655369101583449
T001,OBC,0,81,0.8,-1.604866457112337,0.674614000023343
T001,OBC,0,82,0.8,-1.5516659892862203,-0.5896930209909079
T001,OBC,0,83,0.8,-1.602218638143897,-0.4868655140771226
T001,OBC,0,84,0.8,-1.5516659892862148,0.589693020990906
T001,OBC,0,85,0.8,-1.6022186381438939,0.4868655140771194
T001,OBC,0,86,0.8,-0.31432648856903916,-2.995939186171056e-16
T001,OBC,0,87,0.8,-0.3640205278361223,7.793527107097872e-17
T001,OBC,0,88,0.8,-1.4946049807335586,-0.4839197945509017
T001,OBC,0,89,0.8,-1.4946049807335489,0.4839197945508972
T001,OBC,0,90,0.8,-1.3077872215092405,-0.5724448308949491
T001,OBC,0,91,0.8,-1.3412305510719986,-0.5238699472038305
T001,OBC,0,92,0.8,-1.3077872215092443,0.5724448308949499
T001,OBC,0,93,0.8,-1.341230551071994,0.5238699472038302
T001,OBC,0,94,0.8,-1.2814236642731436,-0.48722260218602864
T001,OBC,0,95,0.8,-0.4923545119137956,-1.9961179014141064e-16
T001,OBC,0,96,0.8,-1.2814236642731425,0.4872226021860305
T001,OBC,0,97,0.8,-1.2930933811683636,-0.41215265182067395
T001,OBC,0,98,0.8,-1.2930933811683647,0.4121526518206756
T001,OBC,0,99,0.8,-1.141689509081449,-0.47017516355464495
T001,OBC,0,100,0.8,-1.1416895090814438,0.4701751635546442
T001,OBC,0,101,0.8,-0.5776138381669664,-1.1673569321257262e-16
T001,OBC,0,102,0.8,-1.1784497055300482,-0.33595887608839875
T001,OBC,0,103,0.8,-1.1784497055300578,0.3359588760884018
T001,OBC,0,104,0.8,-1.047662181849642,-0.3636136391285415
T001,OBC,0,105,0.8,-0.6857433845960781,2.425596789802413e-16
T001,OBC,0,106,0.8,-1.0476621818496448,0.3636136391285412
T001,OBC,0,107,0.8,-1.233169880409876,1.47562365399497e-16
T001,OBC,0,108,0.8,-1.120367144584394,-0.12203648458669016
T001,OBC,0,109,0.8,-1.120367144584397,0.12203648458668745
T001,OBC,0,110,0.8,-0.9923675479730978,-0.26604735954625236
T001,OBC,0,111,0.8,-0.9319184454956985,-0.21588175193113066
T001,OBC,0,112,0.8,-0.98066622332786,-0.11197224183388457
T001,OBC,0,113,0.8,-0.8182380554952003,-1.1770327843086328e-15
T001,OBC,0,114,0.8,-0.9923675479730987,0.2660473595462508
T001,OBC,0,115,0.8,-0.9806662233278562,0.11197224183388371
T001,OBC,0,116,0.8,-0.931918445495698,0.21588175193113124
T001,OBC,0,117,0.8,-0.8494083553594176,-0.10828536133909171
T001,OBC,0,118,0.8,-0.8494083553594175,0.10828536133909133
T001,OBC,0,119,0.8,-1.138932764167111,-1.4197562173832008e-17
T001,OBC,1,0,0.8,4.135224641873343,4.849094216441419e-16
T001,OBC,1,1,0.8,4.106990451283718,-2.8201177480738984e-16
T001,OBC,1,2,0.8,4.017801719953512,-9.729583087311622e-16
T001,OBC,1,3,0.8,3.9792523255304313,1.6406025676867977e-15
T001,OBC,1,4,0.8,3.9545674292249484,-1.0029222162700691e-14
T001,OBC,1,5,0.8,3.947280184784749,9.82179168235769e-15
T001,OBC,1,6,0.8,3.8642473139491287,-8.871464955594171e-16
T001,OBC,1,7,0.8,3.8117685989967165,5.05504976279965e-16
T001,OBC,1,8,0.8,3.764288813371236,4.862819139469011e-16
T001,OBC,1,9,0.8,3.62375117719761,2.040897412665912e-16
T001,OBC,1,10,0.8,3.5727914880003047,-2.9747426931171253e-15
T001,OBC,1,11,0.8,3.529652658479286,3.514977024616489e-15
T001,OBC,1,12,0.8,3.475289596454818,-3.4642894238885844e-15
T001,OBC,1,13,0.8,3.4260386021265554,2.782811224798622e-15
T001,OBC,1,14,0.8,3.3144524153552175,-1.7396312675390159e-15
T001,OBC,1,15,0.8,3.2180977994130986,5.3389291405724065e-15
T001,OBC,1,16,0.8,3.1479683129577567,-5.1682643383421135e-15
T001,OBC,1,17,0.8,3.0842056224827252,1.0190264399995265e-14
T001,OBC,1,18,0.8,3.0240288522025316,-5.911086623924225e-15
T001,OBC,1,19,0.8,2.912458980697247,3.8042725518970315e-16
T001,OBC,1,20,0.8,2.8035340734759253,1.4665868737094955e-15
T001,OBC,1,21,0.8,2.697524002358497,4.448181505278559e-15
T001,OBC,1,22,0.8,2.6220634719645552,-4.473251954160101e-15
T001,OBC,1,23,0.8,2.533603073449167,-2.237175164685797e-15
T001,OBC,1,24,0.8,2.388273319372717,-7.628942836060381e-17
T001,OBC,1,25,0.8,2.2839954206596533,1.7621741330554682e-15
T001,OBC,1,26,0.8,2.1519733019495986,-3.4292371091984647e-15
T001,OBC,1,27,0.8,2.081210269407524,6.504791685292669e-16
T001,OBC,1,28,0.8,1.9204359782824882,8.459701422740779e-16
T001,OBC,1,29,0.8,1.7858133468526523,-1.7588315101949505e-16
T001,OBC,1,30,0.8,1.6902841229359717,6.58089882150028e-17
T001,OBC,1,31,0.8,1.5652583363876738,-1.1739082812532255e-15
T001,OBC,1,32,0.8,1.385674896078372,1.3005997149288492e-15
T001,OBC,1,33,0.8,1.3040886269467364,-2.0243919239832464e-15
T001,OBC,1,34,0.8,1.2154635119089552,6.786663736959341e-16
T001,OBC,1,35,0.8,1.072710904358432,7.574095546980456e-17
T001,OBC,1,36,0.8,1.017681723573988,-6.781659420328354e-16
T001,OBC,1,37,0.8,0.7594962845978486,3.3737499720310715e-16
T001,OBC,1,38,0.8,0.6284403193459787,-2.677068599130621e-16
T001,OBC,1,39,0.8,0.5453869142952428,-1.453568520398333e-16
T001,OBC,1,40,0.8,-2.325447887752618,0.7859708623151229
T001,OBC,1,41,0.8,-2.3254478877526092,-0.7859708623151165
T001,OBC,1,42,0.8,0.3504213453319798,-3.976900892761168e-16
T001,OBC,1,43,0.8,0.28252488673701676,-6.570681908115002e-16
T001,OBC,1,44,0.8,0.172573404311207,5.389404554815894e-16
T001,OBC,1,45,0.8,0.09438424230125783,1.1881632150401492e-15
T001,OBC,1,46,0.8,-2.2555138370402403,-0.7771562982561099
T001,OBC,1,47,0.8,-2.255513837040242,0.7771562982561122
T001,OBC,1,48,0.8,-2.1837713616547068,-0.7511486747474645
T001,OBC,1,49,0.8,-2.213763641700344,-0.769782032292417
T001,OBC,1,50,0.8,-2.1837713616547023,0.7511486747474628
T001,OBC,1,51,0.8,-2.2137636417003392,0.769782032292415
T001,OBC,1,52,0.8,-0.032180518478000915,3.201205222566574e-16
T001,OBC,1,53,0.8,-2.2019336723898717,-0.7624731828715758
T001,OBC,1,54,0.8,-2.2019336723898757,0.7624731828715781
T001,OBC,1,55,0.8,-2.086915458108237,-0.7608437975683514
T001,OBC,1,56,0.8,-2.086915458108239,0.7608437975683516
T001,OBC,1,57,0.8,-2.046832268917805,0.7764257041209084
T001,OBC,1,58,0.8,-2.0545081727268903,0.7287314092012618
T001,OBC,1,59,0.8,-2.05450817272689,-0.7287314092012599
T001,OBC,1,60,0.8,-2.0468322689177976,-0.7764257041209063
T001,OBC,1,61,0.8,-1.9915977209985938,-0.7329049737831382
T001,OBC,1,62,0.8,-1.991597720998587,0.732904973783134
T001,OBC,1,63,0.8,-1.8719713689770474,-0.752994982210351
T001,OBC,1,64,0.8,-1.9213522660367985,-0.6670988796116285
T001,OBC,1,65,0.8,-1.901956696607621,-0.6944348605878282
T001,OBC,1,66,0.8,-1.871971368977044,0.7529949822103478
T001,OBC,1,67,0.8,-1.9213522660367963,0.667098879611631
T001,OBC,1,68,0.8,-1.901956696607621,0.6944348605878318
T001,OBC,1,69,0.8,-0.18997303596957132,1.321113050314922e-16
T001,OBC,1,70,0.8,-1.8634870186313939,-0.727110175870861
T001,OBC,1,71,0.8,-1.8634870186313985,0.7271101758708586
T001,OBC,1,72,0.8,-0.294413844855203,-6.082038841073405e-17
T001,OBC,1,73,0.8,-1.766777303353127,0.6681913236805178
T001,OBC,1,74,0.8,-1.7667773033531322,-0.6681913236805224
T001,OBC,1,75,0.8,-1.7661205868404597,0.6161061911424965
T001,OBC,1,76,0.8,-1.7661205868404632,-0.6161061911424953
T001,OBC,1,77,0.8,-1.6714570332291943,0.6623257905776364
T001,OBC,1,78,0.8,-1.6714570332291947,-0.6623257905776436
T001,OBC,1,79,0.8,-1.6955846375281336,0.5896760941194066
T001,OBC,1,80,0.8,-1.6955846375281358,-0.5896760941194024
T001,OBC,1,81,0.8,-0.39178206309767905,1.6136591196986577e-15
T001,OBC,1,82,0.8,-1.6052350348845463,0.633305606952537
T001,OBC,1,83,0.8,-1.6052350348845397,-0.6333056069525339
T001,OBC,1,84,0.8,-1.554543235814648,0.5792122351032404
T001,OBC,1,85,0.8,-1.554543235814637,-0.5792122351032325
T001,OBC,1,86,0.8,-1.4720640658898658,0.5826252843349465
T001,OBC,1,87,0.8,-1.4720640658898676,-0.5826252843349454
T001,OBC,1,88,0.8,-0.48599666354530036,7.450825605045178e-16
T001,OBC,1,89,0.8,-1.424140945587279,0.5575645930637925
T001,OBC,1,90,0.8,-1.424140945587273,-0.5575645930637948
T001,OBC,1,91,0.8,-1.5166950866517461,0.4146561293342443
T001,OBC,1,92,0.8,-1.5166950866517395,-0.4146561293342385
T001,OBC,1,93,0.8,-1.4090359018166123,0.46113870466187173
T001,OBC,1,94,0.8,-1.4090359018166163,-0.46113870466186674
T001,OBC,1,95,0.8,-0.6018983769515043,1.053339816071376e-15
T001,OBC,1,96,0.8,-1.2857412691697265,0.4510145005577573
T001,OBC,1,97,0.8,-1.2857412691697214,-0.45101450055776077
T001,OBC,1,98,0.8,-1.3648985909130036,0.38518950744330044
T001,OBC,1,99,0.8,-1.3648985909129987,-0.3851895074433014
T001,OBC,1,100,0.8,-1.2605840020997716,0.39798744547117015
T001,OBC,1,101,0.8,-1.260584002099778,-0.39798744547116494
T001,OBC,1,102,0.8,-0.7035124681164991,2.638282109816978e-16
T001,OBC,1,103,0.8,-1.3482963899615175,0.18617783597500642
T001,OBC,1,104,0.8,-1.3482963899615203,-0.18617783597500676
T001,OBC,1,105,0.8,-1.1478494368299925,0.32506052017874176
T001,OBC,1,106,0.8,-1.2289434296236288,0.2554826894206682
T001,OBC,1,107,0.8,-1.1478494368300014,-0.32506052017874276
T001,OBC,1,108,0.8,-0.8270956098749718,0.08967985580201486
T001,OBC,1,109,0.8,-0.8270956098749761,-0.08967985580201415
T001,OBC,1,110,0.8,-1.228943429623623,-0.25548268942066665
T001,OBC,1,111,0.8,-0.9857549076851099,0.143241919962556
T001,OBC,1,112,0.8,-0.985754907685104,-0.14324191996255578
T001,OBC,1,113,0.8,-0.8205346571349184,2.977184378796806e-16
T001,OBC,1,114,0.8,-1.112137556872199,0.30856786234964945
T001,OBC,1,115,0.8,-1.1121375568721965,-0.3085678623496516
T001,OBC,1,116,0.8,-0.9025746131911204,0.10850366274674661
T001,OBC,1,117,0.8,-0.9025746131911203,-0.10850366274674698
T001,OBC,1,118,0.8,-1.044948394418847,-0.0672634036096677
T001,OBC,1,119,0.8,-1.0449483944188451,0.06726340360966859
T001,OBC,2,0,0.8,4.238191621493048,-6.36488085137667e-17
T001,OBC,2,1,0.8,4.144084677799501,3.8026139448865576e-16
T001,OBC,2,2,0.8,4.087233386220713,3.177213115638011e-17
T001,OBC,2,3,0.8,3.9905484223792267,2.0830445467846004e-16
T001,OBC,2,4,0.8,3.9723800072966795,1.0364232963685674e-15
T001,OBC,2,5,0.8,3.9616463863615476,-2.4042557674766522e-15
T001,OBC,2,6,0.8,3.8542040767408063,4.931261381246987e-16
T001,OBC,2,7,0.8,3.835771592126304,3.3329250707775794e-15
T001,OBC,2,8,0.8,3.7954214390098477,-6.416325878470575e-17
T001,OBC,2,9,0.8,3.712086704475691,1.1644324343924272e-15
T001,OBC,2,10,0.8,3.6388020723524783,-3.598248988659895e-15
T001,OBC,2,11,0.8,3.575435882652431,7.307305802117803e-15
T001,OBC,2,12,0.8,3.531915646395859,-2.3153834805946003e-15
T001,OBC,2,13,0.8,3.434208239030415,1.5738901408877188e-15
T001,OBC,2,14,0.8,3.4056937658583846,-9.862222452639657e-16
T001,OBC,2,15,0.8,3.2852892024599107,9.392619777027949e-16
T001,OBC,2,16,0.8,3.201910545657423,-2.5478608722122577e-15
T001,OBC,2,17,0.8,3.1048083234742374,2.2263208367417876e-15
T001,OBC,2,18,0.8,2.982154742275472,8.407120000108244e-15
T001,OBC,2,19,0.8,3.0403104817077926,-8.91878536560833e-15
T001,OBC,2,20,0.8,2.838119638258825,-4.134616434532416e-15
T001,OBC,2,21,0.8,2.7681000885801716,9.25789802153463e-16
T001,OBC,2,22,0.8,2.6749517644428082,1.746858074129052e-15
T001,OBC,2,23,0.8,2.5644335251523267,-3.0348604439875397e-15
T001,OBC,2,24,0.8,2.3790692508626017,-6.9520695353981e-15
T001,OBC,2,25,0.8,2.416904938139728,7.49558699665836e-15
T001,OBC,2,26,0.8,2.1725405950458665,2.3851552447211905e-15
T001,OBC,2,27,0.8,2.1233651333866144,-3.359437802686102e-15
T001,OBC,2,28,0.8,1.9583955149909298,-2.5971965071537247e-15
T001,OBC,2,29,0.8,1.9112797525950356,3.1222738777949762e-15
T001,OBC,2,30,0.8,1.7483626440332232,7.49456119219508e-16
T001,OBC,2,31,0.8,1.604037331763371,7.813384576842268e-16
T001,OBC,2,32,0.8,1.5483494653946606,3.757683215430589e-16
T001,OBC,2,33,0.8,1.3627565389526002,2.443639102899176e-16
T001,OBC,2,34,0.8,1.2057231176935448,6.410861968350637e-18
T001,OBC,2,35,0.8,1.1148704663244318,-8.814203191709099e-16
T001,OBC,2,36,0.8,0.9194011142789729,-6.60120752347316e-17
T001,OBC,2,37,0.8,0.7515862819351261,-3.137845069451268e-16
T001,OBC,2,38,0.8,0.7008216790603545,6.285247301931792e-17
T001,OBC,2,39,0.8,-2.3933548285222144,0.7844852666279061
T001,OBC,2,40,0.8,-2.3933548285222113,-0.7844852666279053
T001,OBC,2,41,0.8,0.5622018410969704,7.95958534345573e-16
T001,OBC,2,42,0.8,0.42578868831985317,-3.940492733090706e-16
T001,OBC,2,43,0.8,0.32106112059251446,-1.2520553917243852e-16
T001,OBC,2,44,0.8,-2.252149946561613,0.7603283737493417
T001,OBC,2,45,0.8,0.2251535066096275,1.1804452520849945e-16
T001,OBC,2,46,0.8,-2.252149946561605,-0.7603283737493355
T001,OBC,2,47,0.8,0.12423477687930408,-6.039250051791614e-16
T001,OBC,2,48,0.8,-2.212508344391068,0.7668007998369865
T001,OBC,2,49,0.8,-2.155288680107295,0.750653496550416
T001,OBC,2,50,0.8,-2.2125083443910762,-0.7668007998369858
T001,OBC,2,51,0.8,-2.1552886801072986,-0.7506534965504222
T001,OBC,2,52,0.8,-2.0535028576569303,0.7642014260030503
T001,OBC,2,53,0.8,-0.014616870468433909,2.72429872971513e-16
T001,OBC,2,54,0.8,-2.0535028576569396,-0.7642014260030506
T001,OBC,2,55,0.8,-2.025956854692173,0.7396139694082638
T001,OBC,2,56,0.8,-2.0259568546921685,-0.7396139694082556
T001,OBC,2,57,0.8,-1.9991336193155695,0.7076782807186679
T001,OBC,2,58,0.8,-1.9833350962877445,0.7269972917451222
T001,OBC,2,59,0.8,-1.999133619315563,-0.7076782807186689
T001,OBC,2,60,0.8,-1.9833350962877545,-0.7269972917451282
T001,OBC,2,61,0.8,-1.9303245034842151,0.7245832561341411
T001,OBC,2,62,0.8,-1.9303245034842151,-0.7245832561341425
T001,OBC,2,63,0.8,-1.9379832938764336,0.6711838809208689
T001,OBC,2,64,0.8,-1.9379832938764374,-0.6711838809208686
T001,OBC,2,65,0.8,-1.8493942217876072,0.7352270550932815
T001,OBC,2,66,0.8,-1.8493942217875985,-0.7352270550932805
T001,OBC,2,67,0.8,-1.827900012472146,0.6937262581144958
T001,OBC,2,68,0.8,-1.8279000124721514,-0.6937262581145076
T001,OBC,2,69,0.8,-0.17181047924551654,6.736274541458831e-16
T001,OBC,2,70,0.8,-1.7839975100105994,-0.6942185086176065
T001,OBC,2,71,0.8,-1.7839975100106198,0.6942185086176513
T001,OBC,2,72,0.8,-1.759738887777057,-0.6914960585737093
T001,OBC,2,73,0.8,-1.7597388877770295,0.6914960585736779
T001,OBC,2,74,0.8,-0.2352033197287774,-5.748414952502339e-17
T001,OBC,2,75,0.8,-1.6731981807104581,-0.6700916789591198
T001,OBC,2,76,0.8,-1.6949226306232514,-0.6183366195504529
T001,OBC,2,77,0.8,-1.673198180710453,0.670091678959101
T001,OBC,2,78,0.8,-1.694922630623242,0.6183366195504719
T001,OBC,2,79,0.8,-1.6293724873132953,-0.6219426616798004
T001,OBC,2,80,0.8,-1.572589275382531,-0.6364086056605109
T001,OBC,2,81,0.8,-1.6293724873133089,0.6219426616797886
T001,OBC,2,82,0.8,-1.572589275382532,0.6364086056605078
T001,OBC,2,83,0.8,-1.536682387070458,-0.5832513946086876
T001,OBC,2,84,0.8,-1.5366823870704498,0.5832513946086932
T001,OBC,2,85,0.8,-0.3412857147654332,-5.8595305939367e-18
T001,OBC,2,86,0.8,-1.5127677348155522,0.48220154891347816
T001,OBC,2,87,0.8,-1.5127677348155508,-0.4822015489134805
T001,OBC,2,88,0.8,-1.428292137404694,-0.5386779962357408
T001,OBC,2,89,0.8,-1.4664537771246937,-0.5147416212962713
T001,OBC,2,90,0.8,-1.4664537771246982,0.514741621296278
T001,OBC,2,91,0.8,-1.4282921374046924,0.5386779962357372
T001,OBC,2,92,0.8,-1.3814000155069424,-0.4408558304053027
T001,OBC,2,93,0.8,-1.3814000155069426,0.44085583040530535
T001,OBC,2,94,0.8,-1.3274938412798967,-0.41552300028218947
T001,OBC,2,95,0.8,-1.3274938412798922,0.41552300028218986
T001,OBC,2,96,0.8,-0.5126557835118078,3.1323231458721945e-16
T001,OBC,2,97,0.8,-1.2154139768915886,-0.42369451349586185
T001,OBC,2,98,0.8,-1.2154139768915886,0.4236945134958626
T001,OBC,2,99,0.8,-1.3257131774321278,-0.32315051152691776
T001,OBC,2,100,0.8,-1.3257131774321251,0.32315051152691876
T001,OBC,2,101,0.8,-1.1727676893220447,0.26773978970690593
T001,OBC,2,102,0.8,-0.6689109959581363,0.005115112042553125
T001,OBC,2,103,0.8,-0.6689109959581454,-0.005115112042552739
T001,OBC,2,104,0.8,-0.9046292233693904,-0.27407857033887006
T001,OBC,2,105,0.8,-0.9046292233693863,0.2740785703388699
T001,OBC,2,106,0.8,-0.9470956370719059,-0.397253521945983
T001,OBC,2,107,0.8,-0.9470956370719062,0.39725352194598335
T001,OBC,2,108,0.8,-0.8438962562854546,-0.17112058663347904
T001,OBC,2,109,0.8,-0.8438962562854553,0.17112058663347904
T001,OBC,2,110,0.8,-1.172767689322042,-0.2677397897069052
T001,OBC,2,111,0.8,-0.7900246124881082,-3.885780586188048e-16
T001,OBC,2,112,0.8,-0.6167360461244197,-1.3220257306684625e-16
T001,OBC,2,113,0.8,-1.1582900830355427,-0.1250235119041987
T001,OBC,2,114,0.8,-1.1582900830355465,0.12502351190419914
T001,OBC,2,115,0.8,-0.8335696925228687,1.224947515012688e-16
T001,OBC,2,116,0.8,-1.210562573043573,2.9204277971383415e-16
T001,OBC,2,117,0.8,-1.2488094070149949,1.7772120562605408e-16
T001,OBC,2,118,0.8,-1.1718431085769192,1.650154855785301e-16
T001,OBC,2,119,0.8,-0.9301610231898062,1.609883765122804e-16
T001,OBC,3,0,0.8,4.185418035485683,1.0600244640390777e-15
T001,OBC,3,1,0.8,4.1683741413251685,7.361571285521005e-16
T001,OBC,3,2,0.8,4.071136020199319,1.1190758433982072e-16
T001,OBC,3,3,0.8,4.037746939978811,2.7612910681719836e-17
T001,OBC,3,4,0.8,4.034884934855097,-1.0609652312434996e-15
T001,OBC,3,5,0.8,3.999395981248796,1.00425595571608e-15
T001,OBC,3,6,0.8,3.957886294142611,-3.0886370803436536e-15
T001,OBC,3,7,0.8,3.916329145894071,3.0413708401132364e-15
T001,OBC,3,8,0.8,3.871714498615365,-3.1993482126033527e-15
T001,OBC,3,9,0.8,3.767678229599135,7.304561856086329e-15
T001,OBC,3,10,0.8,3.728630762527978,-6.7484354163132685e-15
T001,OBC,3,11,0.8,3.667532953165121,5.73509697521431e-15
T001,OBC,3,12,0.8,3.528280813125775,8.78029703282515e-15
T001,OBC,3,13,0.8,3.5687333886926633,-1.4419330571495348e-14
T001,OBC,3,14,0.8,3.448330051723645,-1.853473386013989e-16
T001,OBC,3,15,0.8,3.427819150893378,-1.6238743735976432e-15
T001,OBC,3,16,0.8,3.302893575867738,4.162297040329378e-15
T001,OBC,3,17,0.8,3.1832675187302746,-4.174803093756937e-15
T001,OBC,3,18,0.8,3.146283797027429,1.5588557779869666e-15
T001,OBC,3,19,0.8,3.0257952162519586,1.9774774585854143e-16
T001,OBC,3,20,0.8,2.9670517984667204,-1.6727274682251002e-15
T001,OBC,3,21,0.8,2.846630026550155,-2.54191677420566e-16
T001,OBC,3,22,0.8,2.690965492766619,3.021888295151598e-15
T001,OBC,3,23,0.8,2.6140242817717443,-2.373443916446963e-15
T001,OBC,3,24,0.8,2.4384445315580234,4.1113161394925225e-17
T001,OBC,3,25,0.8,2.2715453683789786,-4.2056590172162123e-16
T001,OBC,3,26,0.8,2.216771721120188,-2.410613742954647e-15
T001,OBC,3,27,0.8,2.150921853133188,2.8604962022503363e-15
T001,OBC,3,28,0.8,1.9581518199656687,1.7475696277713338e-16
T001,OBC,3,29,0.8,1.87810729929937,-9.288995069784508e-16
T001,OBC,3,30,0.8,1.766892384080379,3.867710218753823e-16
T001,OBC,3,31,0.8,1.626919793042829,-4.370085342868095e-16
T001,OBC,3,32,0.8,1.475371905882373,-7.712760922391675e-16
T001,OBC,3,33,0.8,1.3768126446772706,6.680455362094216e-16
T001,OBC,3,34,0.8,1.2524420576785644,1.3553547279001318e-16
T001,OBC,3,35,0.8,1.1608032380591506,7.018359640042228e-16
T001,OBC,3,36,0.8,1.0305166571018665,-7.852502557154408e-16
T001,OBC,3,37,0.8,0.8987067106938377,-3.644838409417883e-16
T001,OBC,3,38,0.8,0.8054685415551448,-3.919831082274449e-16
