real_energy,imag_energy,gamma_1,gamma_2,gamma_3,gamma_4,gamma_ess,state_code,winding,W,transfer_length,lyapunov_potential,finite_ed_potential,lyapunov_density_raw,lyapunov_density_positive_norm,ed_histogram_norm
-0.33333333333333304,-1.0,-0.4112792109475306,-0.24366748586689588,0.20895090780425263,1.1391429695701194,0.20895090780425263,1,0,0.8,900,0.6549466968144267,0.6501099989416725,-0.3473765391884135,0.0,0.0
-0.23472222222222205,-1.0,-0.43322384084379484,-0.23724230417890982,0.20929337209558074,1.1543199534870685,0.20929337209558074,1,0,0.8,900,0.670466145022704,0.6655253357875638,-0.33400825710861914,0.0,0.0
-0.13611111111111107,-1.0,-0.4546699682949588,-0.23120419545231408,0.209811152662637,1.1692101916445803,0.209811152662637,1,0,0.8,900,0.685874163747272,0.6808581418277782,-0.3218902385783354,0.0,0.0
-0.03750000000000009,-1.0,-0.47557955000077634,-0.2255457154072686,0.21048872691724557,1.183783719050742,0.21048872691724557,1,0,0.8,900,0.7011252654080423,0.6960568967023939,-0.3109295173943397,0.0,0.0
0.06111111111111134,-1.0,-0.49593295697572637,-0.22025487401163646,0.21131280167441527,1.198022209872893,0.21131280167441527,1,0,0.8,900,0.7161878309873629,0.7110859414599713,-0.30103198597992953,0.0,0.0
0.15972222222222232,-1.0,-0.515723015572818,-0.2153181672429991,0.21227216502819846,1.2119161983475635,0.21227216502819846,1,0,0.8,900,0.7310411828158166,0.7259218958614041,-0.2921065221756222,0.0,0.0
0.2583333333333333,-1.0,-0.5349513116054094,-0.21072191194037726,0.21335758474015692,1.2254628193655737,-0.21072191194037726,1,0,0.8,900,0.7456732235457854,0.7405506825924226,-0.28406741698786964,0.0,0.0
0.35694444444444473,-1.0,-0.5536256530426545,-0.20645292917331828,0.21456174002368658,1.2386640227522316,-0.20645292917331828,1,0,0.8,900,0.7600785822159729,0.7549652132441791,-0.27683550362943926,0.0,0.0
0.4555555555555557,-1.0,-0.5717582183236795,-0.20249896611083174,0.21587917410637977,1.2515251908880753,-0.20249896611083174,1,0,0.8,900,0.7742571844345097,0.7691637002295707,-0.2703382997941472,0.0,0.0
0.5541666666666667,-1.0,-0.5893641678557513,-0.19884898024747477,0.21730624334873072,1.2640540853144404,-0.19884898024747477,1,0,0.8,900,0.7882131481032258,0.7831484888398578,-0.2645095249516443,0.0,0.0
0.6527777777777781,-1.0,-0.6064605963842481,-0.1954933038835914,0.21884102671630418,1.2762600541114812,-0.1954933038835914,1,0,0.8,900,0.8019539002678401,0.7969252613138824,-0.25928850830137323,0.0,0.0
0.7513888888888891,-1.0,-0.6230657464089557,-0.1924236845143441,0.22048316952261526,1.2881534419606309,-0.1924236845143441,1,0,0.8,900,0.8154894309233008,0.8105024600108391,-0.25461997335765413,0.0,0.0
0.8500000000000001,-1.0,-0.6391984238089599,-0.189633225441343,0.22223367422753587,1.2997451555827113,-0.189633225441343,1,0,0.8,900,0.828831649250302,0.8238908105717297,-0.2504542982014003,0.0,0.0
0.9486111111111115,-1.0,-0.654877569767008,-0.18711628961509083,0.22409469283647912,1.3110463471055664,-0.18711628961509083,1,0,0.8,900,0.8419938593821003,0.8371028862704495,-0.24674786025327528,0.0,0.0
1.0472222222222225,-1.0,-0.6701219526264846,-0.18486843566483027,0.22606938257489836,1.3220681862763641,-0.18486843566483027,1,0,0.8,900,0.8549903882913171,0.8501527181393668,-0.24346295616678088,0.0,0.0
1.1458333333333335,-1.0,-0.6849499509764235,-0.18288641880541384,0.22816185112768367,1.3328216992140967,-0.18288641880541384,1,0,0.8,900,0.8678363697818351,0.8630554939095063,-0.24056716935477576,0.0,0.0
1.2444444444444445,-1.0,-0.6993794055247964,-0.18116824432457665,0.23037717366420382,1.3433176567451155,-0.18116824432457665,1,0,0.8,900,0.880547649849374,0.8758273836796727,-0.23803251316957602,0.0,0.0
1.343055555555556,-1.0,-0.7134275223963267,-0.1797132462912844,0.2327214497414292,1.353566499506128,-0.1797132462912844,1,0,0.8,900,0.8931407686876119,0.8884854882323054,-0.2358347304832167,0.0,0.0
1.4416666666666673,-1.0,-0.7271108145391187,-0.17852218147354013,0.2352018864034889,1.3635782901691147,-0.17852218147354013,1,0,0.8,900,0.9056329960126582,0.9010478608567866,-0.23395281147775582,0.0,0.0
1.5402777777777779,-1.0,-0.7404450711038029,-0.177597349369729,0.23782691548406304,1.373362685549415,-0.177597349369729,1,0,0.8,900,0.9180424204735328,0.9135335431532429,-0.23236850481467602,0.0,0.0
1.6388888888888893,-1.0,-0.7534453471254106,-0.17694274959960982,0.24060635410796236,1.3829289231770043,-0.17694274959960982,1,0,0.8,900,0.9303880967250214,0.9259625890825293,-0.23106560797592157,0.0,0.0
1.7375000000000007,-1.0,-0.7661259677334825,-0.17656426907531175,0.24355159908837884,1.3922858182803606,-0.17656426907531175,1,0,0.8,900,0.942690236808794,0.938356101136039,-0.23002907260295147,0.0,0.0
1.8361111111111112,-1.0,-0.7785005425626031,-0.1764698742684028,0.24667582922918896,1.401441768161762,-0.1764698742684028,1,0,0.8,900,0.9549704168310057,0.9507363266053565,-0.22924421291910416,0.0,0.0
1.9347222222222227,-1.0,-0.790581987134042,-0.17666979048556739,0.2499941964638372,1.4104047617157167,-0.17666979048556739,1,0,0.8,900,0.9672517776196087,0.9631268429815522,-0.2286963072220377,0.0,0.0
2.033333333333334,-1.0,-0.8023825488106284,-0.1771766830522963,0.25352402000063884,1.4191823924222302,-0.1771766830522963,1,0,0.8,900,0.9795592318629237,0.9755528193988088,-0.22837054970382548,0.0,0.0
2.1319444444444446,-1.0,-0.8139138355545007,-0.1780058892140656,0.2572850317467808,1.4277818735817307,-0.1780058892140656,1,0,0.8,900,0.9919197247685662,0.9880413125551456,-0.2282518786849356,0.0,0.0
2.230555555555556,-1.0,-0.8251868461901152,-0.1791757485299345,0.2612997203951878,1.4362100548848078,-0.1791757485299345,1,0,0.8,900,1.00436259472005,1.0006215618999479,-0.2283240927675144,0.0,0.0
2.3291666666666666,-1.0,-0.8362120012303816,-0.18070803186798168,0.2655937740036468,1.4444734396546612,-0.18070803186798168,1,0,0.8,900,1.0169200330983625,1.0133252808169808,-0.22856805362973218,0.0,0.0
2.427777777777778,-1.0,-0.8469991735905769,-0.18262840421088003,0.27019655607792015,1.4525782022834837,-0.18262840421088003,1,0,0.8,900,1.0296275778014583,1.0261869689646153,-0.2289593786449406,0.0,0.0
2.5263888888888895,-1.0,-0.8575577187145308,-0.1849668224962988,0.275141516249506,1.4605302055212666,-0.1849668224962988,1,0,0.8,900,1.042524541210827,1.039244269628378,-0.22946633390776547,0.0,0.0
2.625,-1.0,-0.8678965037867927,-0.1877577911603821,0.28046645812895155,1.4683350173781706,-0.1877577911603821,1,0,0.8,900,1.055654294947177,1.0525383594225661,-0.23004839220864876,0.0,0.0
2.7236111111111114,-1.0,-0.878023935815519,-0.19104045433020944,0.28621364322782006,1.4759979274778525,-0.19104045433020944,1,0,0.8,900,1.0690643901457273,1.066114305000815,-0.23065534071359012,0.0,0.0
2.822222222222223,-1.0,-0.887947988453013,-0.19485854670715363,0.29242975296390356,1.4835239627562096,-0.19485854670715363,1,0,0.8,900,1.082806535160168,1.080021283861879,-0.23122637143186553,0.0,0.0
2.9208333333333334,-1.0,-0.8976762274813881,-0.19926021635592472,0.29916572195560265,1.490917902441657,-0.19926021635592472,1,0,0.8,900,1.0969364438373144,1.0943125636282562,-0.2316885900319937,0.0,0.0
3.019444444444445,-1.0,-0.907215834934719,-0.2042976675570657,0.30647639076768035,1.4981842922840505,-0.2042976675570657,1,0,0.8,900,1.1115135024917855,1.1090451554750547,-0.23195483859281787,0.0,0.0
3.1180555555555562,-1.0,-0.9165736318609133,-0.2100264809249998,0.3144198353242697,1.5053274580215894,-0.2100264809249998,1,0,0.8,900,1.1266001127859138,1.1242790683224624,-0.23192137896541742,0.0,0.0
3.216666666666667,-1.0,-0.9257560997488536,-0.21650439602229174,0.3230561582399402,1.512351518091149,-0.21650439602229174,1,0,0.8,900,1.142260495771144,1.1400760665588656,-0.23146648614446635,0.0,0.0
3.315277777777778,-1.0,-0.9347694006617827,-0.2237893229305519,0.3324455085535984,1.5192603955986832,-0.2237893229305519,1,0,0.8,900,1.1585587235923365,1.156497787804083,-0.2304511647745369,0.0,0.0
3.4138888888888896,-1.0,-0.9436193961282401,-0.2319363947948876,0.3426451419090062,1.5260578295740677,-0.2319363947948876,1,0,0.8,900,1.1755557909231285,1.1736030489355436,-0.2287230754213351,0.0,0.0
3.5125,-1.0,-0.9523116648481291,-0.24099397896787256,0.3537054388360696,1.5327473855398779,-0.24099397896787256,1,0,0.8,900,1.1933056438160023,1.1914441981817758,-0.22612451402127784,0.0,0.0
3.6111111111111116,-1.0,-0.9608515192750465,-0.25099872787999283,0.36566496228852324,1.5393324654264626,-0.25099872787999283,1,0,0.8,900,1.2118502471550405,1.2100624873869588,-0.22250500916440746,0.0,0.0
3.709722222222223,-1.0,-0.9692440211374554,-0.2619699804790972,0.37854486530896686,1.5458163168675303,-0.2619699804790972,1,0,0.8,900,1.2312140016165518,1.2294826665698055,-0.2177386192572438,0.0,0.0
3.8083333333333336,-1.0,-0.9774939959611066,-0.2739041244179407,0.39234325902815875,1.5522020419108324,-0.2739041244179407,1,0,0.8,900,1.2513981203790459,1.2497073492153268,-0.2117449336542036,0.0,0.0
3.906944444444445,-1.0,-0.9856060466540583,-0.2867698565831498,0.4070304786187566,1.5584926051783967,-0.2867698565831498,1,0,0.8,900,1.272375903237208,1.270712098580854,-0.2045238992647414,0.0,0.0
4.005555555555556,-1.0,-0.9935845662136431,-0.3005055088776976,0.42254641414129396,1.5646908415099927,-0.3005055088776976,1,0,0.8,900,1.2940900750913413,1.2924424722679038,-0.1965668155691192,0.0,0.0
4.104166666666667,-1.0,-1.001433749612383,-0.3150195408358239,0.43880100788575854,1.5707994631223927,-0.3150195408358239,1,0,0.8,900,1.316453290448206,1.3148142038520236,-0.19285388326007152,0.0,0.0
4.202777777777778,-1.0,-1.009157604917166,-0.33019478550523895,0.45567850466669735,1.5768210663156519,-0.33019478550523895,1,0,0.8,900,1.3393523904224036,1.3377171534608456,-0.211208910498191,0.0,0.0
4.30138888888889,-1.0,-1.016759963693044,-0.345896123934445,0.47304513043142254,1.582758137756013,-0.345896123934445,1,0,0.8,900,1.36265608762749,1.361022722883525,-0.2423215675541932,0.0,0.0
4.4,-1.0,-1.0242444907401664,-0.36198029072811777,0.49075890166461994,1.5886130603636115,-0.36198029072811777,1,0,0.8,900,1.386224781468286,1.3845934619995348,-0.27099749789220245,0.0,0.0
-2.7,-0.9545454545454546,-0.4840390229444207,-0.38269560575307604,0.5933008979682279,0.9665809112892135,-0.38269560575307604,1,0,0.8,900,0.8667346286974961,0.8719115628014887,-0.386427266895703,0.0,9.358240271388773e-10
-2.601388888888889,-0.9545454545454546,-0.4698313557292378,-0.350985028961614,0.5540996657111984,0.9598638995395997,-0.350985028961614,1,0,0.8,900,0.8208163846908528,0.8264850082544232,-0.33454673457171524,0.0,1.8448269169309903e-08
-2.5027777777777778,-0.9545454545454546,-0.4556878178966379,-0.31622910774101626,0.5111827641270654,0.9538813420705341,-0.31622910774101626,1,0,0.8,900,0.7719169256376542,0.778132739337144,-0.2876542285087018,0.0,1.7564931012613228e-07
-2.404166666666667,-0.9545454545454546,-0.44165115401524263,-0.27868785210327673,0.4647337428766365,0.9487524438018279,-0.27868785210327673,1,0,0.8,900,0.7203390061185192,0.7268787487497675,-0.2762572972042662,0.0,8.106115234442066e-07
-2.305555555555556,-0.9545454545454546,-0.4277651728084277,-0.23994991688312514,0.416257884871,0.9446043853804982,-0.23994991688312514,1,0,0.8,900,0.6677150896915528,0.6741756431126368,-0.31793184721381995,0.0,1.9596723088181504e-06
-2.206944444444445,-0.9545454545454546,-0.41407394263536257,-0.2030591097700826,0.3687101923195095,0.9415700406458819,-0.2030591097700826,1,0,0.8,900,0.6171330524054462,0.6235070015803025,-0.37428384218172306,0.0,2.9917297541662758e-06
-2.1083333333333334,-0.9545454545454546,-0.4006209477518914,-0.1720211934214153,0.3260048220560572,0.939784499677195,-0.1720211934214153,1,0,0.8,900,0.572642141173307,0.578899329866583,-0.4198087392546219,0.0,3.0647223317118557e-06
-2.0097222222222224,-0.9545454545454546,-0.3874482281682293,-0.14974251377782466,0.29095787831529707,0.9393800441907024,-0.14974251377782466,1,0,0.8,900,0.5371907419460543,0.5431340892676922,-0.44555637336477294,0.0,1.9257852620268585e-06
-1.9111111111111112,-0.9545454545454546,-0.3745955181072009,-0.13682866815167016,0.2640920214994639,0.9404793453193533,-0.13682866815167016,1,0,0.8,900,0.5114241862588719,0.5169066463545702,-0.4546679222051165,0.0,8.641170680202458e-07
-1.8125,-0.9545454545454546,-0.36209943492886587,-0.13229417691202933,0.24435381032182038,0.9431869820790216,-0.13229417691202933,1,0,0.8,900,0.4943936118408968,0.4996088551360724,-0.45187666021561873,0.0,3.7717595262400316e-07
-1.713888888888889,-0.9545454545454546,-0.34999287314389677,-0.13466451741216584,0.2302247385318789,0.9475798325841301,-0.13466451741216584,1,0,0.8,900,0.4846573905560637,0.48960250778677056,-0.44270628848512356,0.0,1.4717162890167474e-07
-1.6152777777777778,-0.9545454545454546,-0.33830486362600126,-0.14271364603398018,0.22046834161183537,0.9536973486080923,-0.14271364603398018,1,0,0.8,900,0.4810185096599825,0.4851659700755785,-0.42822786785198297,0.0,4.0766192718504364e-08
-1.5166666666666666,-0.9545454545454546,-0.32706098448059484,-0.1551633761025581,0.21383845061996398,0.9615330905231336,-0.1551633761025581,1,0,0.8,900,0.4822243605831523,0.48517876912574437,-0.41052852691712505,0.0,6.3474944519557355e-09
-1.4180555555555556,-0.9545454545454546,-0.3162832209485707,-0.1708595776225519,0.2092608908505933,0.9710290882804734,-0.1708595776225519,1,0,0.8,900,0.4871427985711213,0.4887872477342301,-0.39225032928007264,0.0,4.4925297894917365e-10
-1.3194444444444444,-0.9545454545454546,-0.305984594900466,-0.1889332949677217,0.20599055999672225,0.9820745104314109,-0.1889332949677217,1,0,0.8,900,0.49491788986818797,0.4952804373507768,-0.3741681315633633,0.0,1.243935641351006e-11
-1.2208333333333334,-0.9545454545454546,-0.29614425366084557,-0.2087634594118417,0.20354521731428893,0.9945096763183453,0.20354521731428893,1,0,0.8,900,0.504907713072689,0.5041138047128526,-0.3566332980186906,0.0,0.0
-1.1222222222222222,-0.9545454545454546,-0.28666057726774063,-0.22997866752715232,0.20165083858807878,1.0081355867667594,0.20165083858807878,1,0,0.8,900,0.516639244794893,0.5148614892142854,-0.33981496360893265,0.0,0.0
-1.023611111111111,-0.9545454545454546,-0.27849218507329765,-0.25126097196519065,0.20017237318293427,1.0227279644154987,0.20017237318293427,1,0,0.8,900,0.5297531570384878,0.5271647917334025,-0.3237080910290676,0.0,0.0
-0.925,-0.9545454545454546,-0.2758417788318918,-0.2681130234270706,0.19904835588296405,1.0380536269359444,0.19904835588296405,1,0,0.8,900,0.5439548022589632,0.5407081477490975,-0.30829615209474404,0.0,0.0
-0.8263888888888888,-0.9545454545454546,-0.28831279758019834,-0.27067010450931184,0.19824369935853497,1.053886383290921,0.19824369935853497,1,0,0.8,900,0.5589829020895108,0.5552081205929499,-0.2936443594199446,0.0,0.0
-0.7277777777777779,-0.9545454545454546,-0.30942349193150853,-0.2651779573397062,0.19772872689353505,1.0700199029376258,0.19772872689353505,1,0,0.8,900,0.5746014492712156,0.5704109613688076,-0.2798616079527986,0.0,0.0
-0.6291666666666664,-0.9545454545454546,-0.3330624081410874,-0.2575414559726881,0.19747499386782655,1.086276050805895,0.19747499386782655,1,0,0.8,900,0.5906038641137764,0.5860943731835356,-0.2670304873404037,0.0,0.0
-0.5305555555555554,-0.9545454545454546,-0.35686437656705766,-0.24995302946364645,0.1974560951365314,1.1025084914541172,0.1974560951365314,1,0,0.8,900,0.6068174060307033,0.6020693846997446,-0.2551850750121784,0.0,0.0
-0.43194444444444446,-0.9545454545454546,-0.3804492807599378,-0.24265434904296815,0.1976484178984334,1.1186023924644188,0.1976484178984334,1,0,0.8,900,0.623103629802907,0.6181809924309923,-0.2443199347885956,0.0,0.0
-0.33333333333333304,-0.9545454545454546,-0.40361342946166895,-0.235742082709156,0.1980311620431679,1.1344715306876028,0.1980311620431679,1,0,0.8,900,0.6393555121708253,0.6343069804549705,-0.23440328455722767,0.0,0.0
-0.23472222222222205,-0.9545454545454546,-0.42625268562161805,-0.22924027368767264,0.19858605916980854,1.1500540806994282,0.19858605916980854,1,0,0.8,900,0.6554929593092914,0.6503548635039115,-0.22538670908942834,0.0,0.0
-0.13611111111111107,-0.9545454545454546,-0.4483133851937823,-0.223144592441684,0.19929709546612465,1.1653080627292869,0.19929709546612465,1,0,0.8,900,0.6714579776354662,0.6662575647658645,-0.21721209458328755,0.0,0.0
-0.03750000000000009,-0.9545454545454546,-0.4697685602840483,-0.21744163692121984,0.20015031808143993,1.1802070596837724,0.20015031808143993,1,0,0.8,900,0.687210197205267,0.6819686537280213,-0.2098168734885962,0.0,0.0
0.06111111111111134,-0.9545454545454546,-0.49060757418555717,-0.21211546298119982,0.20113371337979724,1.194736504346908,0.20113371337979724,1,0,0.8,900,0.70272303716676,0.6974577888858884,-0.2031378912207766,0.0,0.0
0.15972222222222232,-0.9545454545454546,-0.5108307741756454,-0.20714980580324105,0.20223713206605115,1.2088906284727812,0.20223713206605115,1,0,0.8,900,0.7179805799788871,0.7127067404684877,-0.1971140208611109,0.0,0.0
0.2583333333333333,-0.9545454545454546,-0.5304461870643998,-0.2025289231084678,0.20345224439883422,1.2226700463339792,-0.2025289231084678,1,0,0.8,900,0.7329751101728682,0.7277061653714901,-0.19168775422538667,0.0,0.0
0.35694444444444473,-0.9545454545454546,-0.5494672101058764,-0.1982380193929834,0.20477251971397492,1.2360798903448296,-0.1982380193929834,1,0,0.8,900,0.7477052294988592,0.7424531748039764,-0.18680598778620577,0.0,0.0
0.4555555555555557,-0.9545454545454546,-0.5679108985751931,-0.19426354624474568,0.20619322511809826,1.2491284002617862,-0.19426354624474568,1,0,0.8,900,0.7621744448199391,0.7569496365103489,-0.1824201238757946,0.0,0.0
0.5541666666666667,-0.9545454545454546,-0.585796673348311,-0.19059343565394332,0.20771141798967116,1.261825871572529,-0.19059343565394332,1,0,0.8,900,0.7763901090022548,0.7712010725505652,-0.17848566601132687,0.0,0.0
0.6527777777777781,-0.9545454545454546,-0.6031453490563796,-0.18721723364723683,0.2093258818448985,1.2741838814186626,-0.18721723364723683,1,0,0.8,900,0.7903625827036157,0.7852159628554787,-0.17496170928760404,0.0,0.0
0.7513888888888891,-0.9545454545454546,-0.6199784128643249,-0.1841260952429083,0.21103696330041838,1.2862147253667604,-0.1841260952429083,1,0,0.8,900,0.8041045081072334,0.7990052607821401,-0.1718107870714886,0.0,0.0
0.8500000000000001,-0.9545454545454546,-0.6363174986688336,-0.1813126576158694,0.21284632437722772,1.2979310124674202,-0.1813126576158694,1,0,0.8,900,0.8176301562847025,0.8125819729383993,-0.16899919364088475,0.0,0.0
0.9486111111111115,-0.9545454545454546,-0.6521840118821739,-0.1787708753124924,0.21475668964169484,1.3093453781129187,-0.1787708753124924,1,0,0.8,900,0.8309548871946683,0.8259607370327642,-0.16649739825220733,0.0,0.0
1.0472222222222225,-0.9545454545454546,-0.6675988686880466,-0.1764959140579869,0.2167716793351079,1.320470283970871,-0.1764959140579869,1,0,0.8,900,0.8440947827460338,0.8391574180824117,-0.1642800326465577,0.0,0.0
1.1458333333333335,-0.9545454545454546,-0.6825823211966299,-0.17448414317628805,0.21889576301618954,1.3313178819166749,-0.17448414317628805,1,0,0.8,900,0.8570664643729192,0.8521887961280474,-0.16232534516682964,0.0,0.0
1.2444444444444445,-0.9545454545454546,-0.6971538462885977,-0.17273319726191994,0.2211342993627879,1.3418999247476746,-0.17273319726191994,1,0,0.8,900,0.8698870435505172,0.8650724088331117,-0.16061449454438453,0.0,0.0
1.343055555555556,-0.9545454545454546,-0.7113320811354635,-0.17124205944840004,0.22349361025023393,1.3522277108935754,-0.17124205944840004,1,0,0.8,900,0.882574140583864,0.877826547293813,-0.1591310713642151,0.0,0.0
1.4416666666666673,-0.9545454545454546,-0.7251347925144702,-0.17001115227428054,0.2259810716893285,1.3623120536593663,-0.17001115227428054,1,0,0.8,900,0.8951459447887494,0.890470333213798,-0.1578608662441438,0.0,0.0
1.5402777777777779,-0.9545454545454546,-0.7385788702514263,-0.16904245779322183,0.22860524059129703,1.3721632680132938,-0.16904245779322183,1,0,0.8,900,0.9076213280446456,0.9030237889393049,-0.1567916206098389,0.0,0.0
1.6388888888888893,-0.9545454545454546,-0.7516803375900492,-0.16833968849516626,0.2313760368733748,1.381791169771785,-0.16833968849516626,1,0,0.8,900,0.9200200260852146,0.915507864097148,-0.15591253099536065,0.0,0.0
1.7375000000000007,-0.9545454545454546,-0.7644543731562402,-0.16790849916034312,0.23430496947954105,1.3912050833969871,-0.16790849916034312,1,0,0.8,900,0.932362872316583,0.9279444592347501,-0.1552135292863284,0.0,0.0
1.8361111111111112,-0.9545454545454546,-0.776915340593566,-0.167756699871678,0.2374053653926832,1.4004138556325068,-0.167756699871678,1,0,0.8,900,0.9446720404652448,0.9403565229940483,-0.15468462075773406,0.0,0.0
1.9347222222222227,-0.9545454545454546,-0.789076823000565,-0.16789443722787317,0.24069256783802057,1.4094258729503617,-0.16789443722787317,1,0,0.8,900,0.9569712602284369,0.9527682682210187,-0.1543156002530962,0.0,0.0
2.033333333333334,-0.9545454545454546,-0.8009516600870444,-0.16833436147145467,0.2441841207831512,1.4182490813352944,-0.16833436147145467,1,0,0.8,900,0.9692860215585003,0.9652054865605957,-0.15409616497993645,0.0,0.0
2.1319444444444446,-0.9545454545454546,-0.8125519865517655,-0.16909185371560326,0.2479000134855819,1.4268910073417302,-0.16909185371560326,1,0,0.8,900,0.981643840267367,0.9776958983080681,-0.15401600258599307,0.0,0.0
2.230555555555556,-0.9545454545454546,-0.823889270617771,-0.17018539200464378,0.2518630635212558,1.4353587796611038,-0.17018539200464378,1,0,0.8,900,0.9940746626224143,0.9902694862197224,-0.1540642827801993,0.0,0.0
