group,state_class,profile_index,site,real_energy,imag_energy,probability
figs2,alm,1,4,3.7050408967015844,-1.755463174656842e-16,1.377399569462234e-11
figs2,alm,1,5,3.7050408967015844,-1.755463174656842e-16,4.3956797935876645e-13
figs2,alm,1,6,3.7050408967015844,-1.755463174656842e-16,1.280782690353371e-12
figs2,alm,1,7,3.7050408967015844,-1.755463174656842e-16,5.77855126052296e-12
figs2,alm,1,8,3.7050408967015844,-1.755463174656842e-16,3.9369628375807485e-12
figs2,alm,1,9,3.7050408967015844,-1.755463174656842e-16,1.977359935343707e-11
figs2,alm,1,10,3.7050408967015844,-1.755463174656842e-16,2.902733969748493e-11
figs2,alm,1,11,3.7050408967015844,-1.755463174656842e-16,6.044517754614733e-11
figs2,alm,1,12,3.7050408967015844,-1.755463174656842e-16,3.226810262905462e-10
figs2,alm,1,13,3.7050408967015844,-1.755463174656842e-16,4.309195117039126e-10
figs2,alm,1,14,3.7050408967015844,-1.755463174656842e-16,1.925085709696548e-09
figs2,alm,1,15,3.7050408967015844,-1.755463174656842e-16,6.9431572420932305e-09
figs2,alm,1,16,3.7050408967015844,-1.755463174656842e-16,3.434859267401714e-10
figs2,alm,1,17,3.7050408967015844,-1.755463174656842e-16,2.2131414871459584e-09
figs2,alm,1,18,3.7050408967015844,-1.755463174656842e-16,4.346194164351152e-10
figs2,alm,1,19,3.7050408967015844,-1.755463174656842e-16,1.5928072834713328e-09
figs2,alm,1,20,3.7050408967015844,-1.755463174656842e-16,7.782552759454666e-09
figs2,alm,1,21,3.7050408967015844,-1.755463174656842e-16,1.3075346152322783e-08
figs2,alm,1,22,3.7050408967015844,-1.755463174656842e-16,6.467615366570857e-08
figs2,alm,1,23,3.7050408967015844,-1.755463174656842e-16,1.5313544278862946e-07
figs2,alm,1,24,3.7050408967015844,-1.755463174656842e-16,1.7499286121615472e-07
figs2,alm,1,25,3.7050408967015844,-1.755463174656842e-16,9.690117814430004e-07
figs2,alm,1,26,3.7050408967015844,-1.755463174656842e-16,3.3397447237178096e-07
figs2,alm,1,27,3.7050408967015844,-1.755463174656842e-16,1.2996067283245113e-06
