group,real_energy,imag_energy,theory_density,ed_density,gamma_ess,state_code
figs2,1.3375,-0.49500000000000005,-0.037706927414717546,0.0,-0.0957430171579228,-1
figs2,1.4249999999999998,-0.49500000000000005,-0.035238318843062236,0.0,-0.07363407198757159,-1
figs2,1.5124999999999997,-0.49500000000000005,-0.0336287313789565,0.0,-0.052793797139401806,-1
figs2,1.5999999999999996,-0.49500000000000005,-0.032441310984024495,0.0,-0.03295843838620104,-1
figs2,1.6875,-0.49500000000000005,-0.031486017158094314,0.0,-0.013938644730782379,-1
figs2,1.775,-0.49500000000000005,-0.0306765638473539,0.0,0.004403168618709789,1
figs2,1.8624999999999998,-0.49500000000000005,-0.029972161012306275,0.0,0.022168825411189384,1
figs2,1.9499999999999997,-0.49500000000000005,-0.029351079513869335,0.0,0.039436501141075594,1
figs2,2.0374999999999996,-0.49500000000000005,-0.028796891377803845,0.0,0.05626945060790169,1
figs2,2.125,-0.49500000000000005,-0.028292455003513094,0.0,0.07272126560969157,1
figs2,2.2125,-0.49500000000000005,-0.02781986411303357,0.0,0.0888379087300049,1
figs2,2.3,-0.49500000000000005,-0.027363855596751016,0.0,0.10465757930417431,1
figs2,2.3874999999999997,-0.49500000000000005,-0.026916364529455068,0.0,0.12020983390935638,1
figs2,2.4749999999999996,-0.49500000000000005,-0.026477796879005606,0.0,0.1355154062868244,1
figs2,2.5625,-0.49500000000000005,-0.02605186391897593,0.0,0.15058739028165613,1
figs2,2.65,-0.49500000000000005,-0.025639325625868178,0.0,0.16543300528743024,1
figs2,2.7375,-0.49500000000000005,-0.025239195998811064,0.0,0.1800549700007754,1
figs2,2.8249999999999997,-0.49500000000000005,-0.02485867141406158,0.0,0.19445275089936961,1
figs2,2.9124999999999996,-0.49500000000000005,-0.02451738479756769,0.0,0.20862526803177942,1
figs2,3.0,-0.49500000000000005,-0.024230399535848487,0.0,0.2225757556576581,1
figs2,3.0875,-0.49500000000000005,-0.02398936866748188,0.0,0.23631538237677246,1
figs2,3.175,-0.49500000000000005,-0.02377239233512517,0.0,0.24986167333900572,1
figs2,3.2624999999999997,-0.49500000000000005,-0.023566372163324596,0.0,0.26323387545987786,1
figs2,3.3499999999999996,-0.49500000000000005,-0.02337056244831893,0.0,0.2764498948939092,1
figs2,3.4374999999999996,-0.49500000000000005,-0.02318631903549765,0.0,0.2895255215393157,1
figs2,3.5249999999999995,-0.49500000000000005,-0.02301054081882417,0.0,0.30247425279055795,1
figs2,3.6125,-0.49500000000000005,-0.0228371738654383,0.0,0.31530663135494214,1
figs2,3.6999999999999993,-0.49500000000000005,-0.02266357474779842,0.0,0.3280292123288898,1
figs2,3.7874999999999996,-0.49500000000000005,-0.022494070817240117,0.0,0.34064434225817997,1
figs2,3.875,-0.49500000000000005,-0.02233687312496454,0.0,0.35315151960738866,1
figs2,3.9624999999999995,-0.49500000000000005,-0.022200216495887763,0.0,0.3655496469348606,1
figs2,4.05,-0.49500000000000005,-0.022090662020974865,0.0,0.37783928128986694,1
figs2,4.137499999999999,-0.49500000000000005,-0.022010622843216116,0.0,0.39002442517432784,1
figs2,4.225,-0.49500000000000005,-0.021957157230111254,0.0,0.4021131650768922,1
