sweep,onsite_u,nearest_v,time,dirichlet_energy,chern_mesh_integral,chern_solid_angle,max_norm_error
fixed_U,8.0,0.0,2.8000000000000003,3.234447043003469,0.9999998732085293,1.0,2.220446049250313e-16
fixed_U,8.0,0.0,2.9,3.216643291326685,0.9999988776881724,1.0,2.220446049250313e-16
fixed_U,8.0,0.0,3.0,3.2020047095552866,0.9999922006980009,1.0000000000000002,2.220446049250313e-16
fixed_U,8.0,0.0,3.1,3.1900336191762166,0.9999565171539248,1.0000000000000002,2.220446049250313e-16
fixed_U,8.0,0.0,3.2,3.180252403479412,0.9998015491513279,1.0000000000000002,2.220446049250313e-16
fixed_U,8.0,0.0,3.3000000000000003,3.172129318019935,0.9992446744331814,1.0000000000000002,2.220446049250313e-16
fixed_U,8.0,0.0,3.4,3.164891825802775,0.9975613390879182,1.0000000000000002,2.220446049250313e-16
fixed_U,8.0,0.0,3.5,3.157164286705485,0.9932168622400611,1.0000000000000002,2.220446049250313e-16
fixed_U,8.0,0.0,3.6,3.1464256311810987,0.9835156230666606,1.0000000000000002,2.220446049250313e-16
fixed_U,8.0,0.0,3.7,3.1284295778308655,0.9645509088693085,1.0,2.220446049250313e-16
fixed_U,8.0,0.0,3.8000000000000003,3.0969101274755455,0.9317582604336649,1.0000000000000002,2.220446049250313e-16
fixed_U,8.0,0.0,3.9,3.043967114202324,0.8811481122782115,1.0,2.220446049250313e-16
fixed_U,8.0,0.0,4.0,2.961352719786807,0.8108753446801574,1.0,2.220446049250313e-16
fixed_U,8.0,0.0,4.1,2.8424648966586425,0.7224540252380018,1.0,2.220446049250313e-16
fixed_U,8.0,0.0,4.2,2.684405609716527,0.6209431675791937,3.1805546814635167e-16,2.220446049250313e-16
fixed_U,8.0,0.0,4.3,2.4892823707830036,0.5138898865026821,-1.9436723053388158e-16,2.220446049250313e-16
fixed_U,8.0,0.0,4.4,2.264188044121707,0.409453253629262,-8.834874115176436e-17,2.220446049250313e-16
fixed_U,8.0,0.0,4.5,2.0198615422376407,0.3145167184878338,-8.834874115176436e-17,2.220446049250313e-16
fixed_U,8.0,0.0,4.6000000000000005,1.7685705412499002,0.23349365151427345,-2.6504622345529306e-17,2.220446049250313e-16
fixed_U,8.0,0.0,4.7,1.5219710170418674,0.1680787034846054,-8.834874115176436e-18,2.220446049250313e-16
fixed_U,8.0,0.0,4.8,1.2895394022154025,0.1177437885630023,2.6504622345529306e-17,2.220446049250313e-16
fixed_U,8.0,0.0,4.9,1.077819049922894,0.0805687188566523,1.766974823035287e-17,2.220446049250313e-16
fixed_U,8.0,0.0,5.0,0.8903981400741575,0.05404424722956862,-0.0,2.220446049250313e-16
fixed_U,8.0,0.0,5.1000000000000005,0.728365088880612,0.03565425006861709,8.834874115176436e-18,2.220446049250313e-16
fixed_U,8.0,0.0,5.2,0.5909694427124855,0.02320147277650558,6.6261555863823264e-18,2.220446049250313e-16
fixed_U,8.0,0.0,5.3,0.47628584956604453,0.014929803065741903,-2.208718528794109e-18,2.220446049250313e-16
fixed_U,8.0,0.0,5.4,0.3817695368562687,0.009520311391305436,2.208718528794109e-18,2.220446049250313e-16
fixed_U,8.0,0.0,5.5,0.3046652261871056,0.006026660022728709,-4.417437057588218e-18,2.220446049250313e-16
fixed_U,8.0,0.0,5.6000000000000005,0.2422762697774218,0.0037928355441641105,-2.208718528794109e-18,2.220446049250313e-16
fixed_U,8.0,0.0,5.7,0.19212103205205375,0.002375904497766853,-3.3130777931911632e-18,2.220446049250313e-16
fixed_U,8.0,0.0,5.8,0.1520079370523203,0.0014828206425355685,-1.6565388965955816e-18,2.220446049250313e-16
fixed_U,8.0,0.0,5.9,0.12005701234179264,0.0009227374307648246,5.521796321985272e-19,2.220446049250313e-16
fixed_U,8.0,0.0,6.0,0.09468938510473007,0.0005728828393385062,-1.3804490804963181e-18,2.220446049250313e-16
fixed_U,8.0,0.0,6.1000000000000005,0.07459979930387098,0.0003550305903972311,-5.521796321985272e-19,2.220446049250313e-16
fixed_U,8.0,0.0,6.2,0.058721966962336634,0.00021970940546889545,-2.760898160992636e-19,2.220446049250313e-16
fixed_U,8.0,0.0,6.3,0.04619268930092759,0.000135815818640273,4.141347241488954e-19,2.220446049250313e-16
fixed_U,8.0,0.0,6.4,0.03631803104854599,8.388402884930298e-05,8.282694482977908e-19,2.220446049250313e-16
fixed_U,8.0,0.0,6.5,0.028543125043418528,5.177523508982071e-05,1.380449080496318e-19,2.220446049250313e-16
fixed_U,8.0,0.0,6.6000000000000005,0.022426149876750925,3.194098775261887e-05,-0.0,2.220446049250313e-16
fixed_U,8.0,0.0,6.7,0.017616438042808515,1.96976461298975e-05,-2.070673620744477e-19,2.220446049250313e-16
fixed_U,8.0,0.0,6.8,0.013836372318089934,1.2144117420780987e-05,-6.90224540248159e-20,2.220446049250313e-16
fixed_U,8.0,0.0,6.9,0.010866601378794399,7.485850554092502e-06,1.7255613506203977e-19,2.220446049250313e-16
fixed_U,8.0,0.0,7.0,0.008534078199539694,4.6139378709702546e-06,-1.380449080496318e-19,1.1102230246251565e-16
fixed_U,8.0,0.0,7.1000000000000005,0.00670245010617531,2.8437075537002203e-06,3.451122701240795e-20,2.220446049250313e-16
fixed_U,8.0,0.0,7.2,0.005264379368818148,1.7526874246775322e-06,1.7255613506203976e-20,1.1102230246251565e-16
fixed_U,8.0,0.0,7.3,0.004135431645599358,1.0803178764850186e-06,5.1766840518611925e-20,1.1102230246251565e-16
fixed_U,8.0,0.0,7.4,0.0032492275456340552,6.659560415794441e-07,-1.7255613506203976e-20,1.1102230246251565e-16
fixed_U,8.0,0.0,7.5,0.0025536056641615274,4.1058634961387836e-07,-1.7255613506203976e-20,1.1102230246251565e-16
fixed_U,8.0,0.0,7.6000000000000005,0.0020075918511081405,2.531893800371081e-07,-0.0,1.1102230246251565e-16
fixed_U,8.0,0.0,7.7,0.001579008850916567,1.5616543056232277e-07,8.627806753101988e-21,1.1102230246251565e-16
fixed_U,8.0,0.0,7.8,0.001242593188497898,9.63470929146973e-08,-8.627806753101988e-21,1.1102230246251565e-16
fixed_U,8.0,0.0,7.9,0.0009785130038637811,5.945959781929922e-08,-0.0,1.1102230246251565e-16
fixed_U,8.0,0.0,8.0,0.0007712022940957164,3.670707106515568e-08,1.2941710129652981e-20,1.1102230246251565e-16
fixed_U,8.0,0.0,8.1,0.0006084445282811608,2.2669187507032274e-08,-2.156951688275497e-21,1.1102230246251565e-16
fixed_U,8.0,0.0,8.2,0.0004806526069795121,1.4005341186310796e-08,2.156951688275497e-21,1.1102230246251565e-16
fixed_U,8.0,0.0,8.3,0.000380303293413662,8.656347238299757e-09,3.2354275324132453e-21,1.1102230246251565e-16
fixed_U,8.0,0.0,8.4,0.0003014930990011374,5.352649532397952e-09,-1.0784758441377485e-21,1.1102230246251565e-16
fixed_U,8.0,0.0,8.5,0.00023958961708698097,3.3113392433597063e-09,-2.156951688275497e-21,1.1102230246251565e-16
fixed_U,8.0,0.0,8.6,0.00019095783873647443,2.0494805272525592e-09,3.2354275324132453e-21,1.1102230246251565e-16
fixed_U,8.0,0.0,8.700000000000001,0.00015274535510714755,1.2690825005917411e-09,-0.0,1.1102230246251565e-16
fixed_U,8.0,0.0,8.8,0.00012271379488437787,7.862085772584851e-10,-1.6177137662066227e-21,1.1102230246251565e-16
fixed_U,8.0,0.0,8.9,9.910655645491547e-05,4.872789669695403e-10,1.0784758441377485e-21,1.1102230246251565e-16
fixed_U,8.0,0.0,9.0,8.054502724535477e-05,3.0212913611433367e-10,-1.88733272724106e-21,1.1102230246251565e-16
fixed_U,8.0,0.0,9.1,6.59471594082912e-05,1.8739471397822828e-10,1.0784758441377485e-21,1.1102230246251565e-16
fixed_U,8.0,0.0,9.200000000000001,5.446358869412815e-05,1.1626171276354828e-10,-1.0784758441377485e-21,1.1102230246251565e-16
fixed_U,8.0,0.0,9.3,4.542751843713806e-05,7.214132044388555e-11,9.4366636362053e-22,1.1102230246251565e-16
fixed_U,8.0,0.0,9.4,3.8315403475039744e-05,4.476508261567986e-11,5.3923792206887425e-22,1.1102230246251565e-16
fixed_U,8.0,0.0,9.5,3.271610706767341e-05,2.7773275160907562e-11,-4.0442844155165566e-22,1.1102230246251565e-16
fixed_U,8.0,0.0,9.6,2.830670491358054e-05,1.722478754851415e-11,2.6961896103443712e-22,1.1102230246251565e-16
fixed_U,8.0,0.0,9.700000000000001,2.4833503625214826e-05,1.067593558637391e-11,-1.3480948051721856e-22,1.1102230246251565e-16
fixed_U,8.0,0.0,9.8,2.209714965914628e-05,6.610678889441552e-12,2.6961896103443712e-22,1.1102230246251565e-16
fixed_U,8.0,0.0,9.9,1.9940946894178957e-05,4.087991512704397e-12,-2.359165909051325e-22,1.1102230246251565e-16
fixed_U,8.0,0.0,10.0,1.824169109438513e-05,2.5234941931118015e-12,-1.0110711038791392e-22,1.1102230246251565e-16
fixed_U,8.0,0.5,0.0,5.651218690665427,0.9999999999638814,1.0000000000000002,2.220446049250313e-16
fixed_U,8.0,0.5,0.1,5.561159363638504,0.9999999999717587,1.0000000000000002,2.220446049250313e-16
fixed_U,8.0,0.5,0.2,5.467150312600883,0.9999999999781508,1.0,2.220446049250313e-16
fixed_U,8.0,0.5,0.3,5.369360794553507,0.9999999999832704,1.0000000000000002,2.220446049250313e-16
fixed_U,8.0,0.5,0.4,5.26802970731149,0.9999999999873189,1.0000000000000002,2.220446049250313e-16
fixed_U,8.0,0.5,0.5,5.163471623059028,0.999999999990481,1.0,2.220446049250313e-16
fixed_U,8.0,0.5,0.6,5.056081352224308,0.9999999999929213,1.0,2.220446049250313e-16
fixed_U,8.0,0.5,0.7000000000000001,4.946336458091884,0.9999999999947831,1.0,2.220446049250313e-16
fixed_U,8.0,0.5,0.8,4.834797126276596,0.9999999999961883,1.0000000000000002,2.220446049250313e-16
fixed_U,8.0,0.5,0.9,4.722102822472872,0.9999999999972378,1.0,2.220446049250313e-16
fixed_U,8.0,0.5,1.0,4.608965257356403,0.9999999999980143,1.0000000000000002,2.220446049250313e-16
fixed_U,8.0,0.5,1.1,4.496157326383461,0.9999999999985834,1.0000000000000002,2.220446049250313e-16
fixed_U,8.0,0.5,1.2,4.38449790657965,0.9999999999989965,1.0,2.220446049250313e-16
fixed_U,8.0,0.5,1.3,4.274832667610462,0.9999999999992943,1.0,2.220446049250313e-16
fixed_U,8.0,0.5,1.4000000000000001,4.168011378033099,0.9999999999995074,1.0000000000000002,2.220446049250313e-16
fixed_U,8.0,0.5,1.5,4.06486253870308,0.9999999999996582,1.0000000000000002,2.220446049250313e-16
fixed_U,8.0,0.5,1.6,3.966166524211602,0.9999999999997647,1.0000000000000002,2.220446049250313e-16
fixed_U,8.0,0.5,1.7,3.872628722039403,0.9999999999998391,1.0000000000000002,2.220446049250313e-16
fixed_U,8.0,0.5,1.8,3.7848543832137214,0.9999999999998908,1.0000000000000002,2.220446049250313e-16
fixed_U,8.0,0.5,1.9000000000000001,3.7033269900828545,0.9999999999999262,1.0,2.220446049250313e-16
fixed_U,8.0,0.5,2.0,3.6283918628648943,0.9999999999999507,1.0,2.220446049250313e-16
fixed_U,8.0,0.5,2.1,3.5602464380164354,0.9999999999999672,1.0,2.220446049250313e-16
fixed_U,8.0,0.5,2.2,3.498938156693509,0.9999999999999781,1.0000000000000002,2.220446049250313e-16
fixed_U,8.0,0.5,2.3000000000000003,3.444370237408754,0.9999999999999855,1.0000000000000002,2.220446049250313e-16
fixed_U,8.0,0.5,2.4,3.39631485198316,0.9999999999999624,1.0,2.220446049250313e-16
fixed_U,8.0,0.5,2.5,3.354432489566905,0.99999999999893,1.0000000000000002,2.220446049250313e-16
fixed_U,8.0,0.5,2.6,3.318295702170606,0.9999999999712316,1.0,2.220446049250313e-16
fixed_U,8.0,0.5,2.7,3.287415079400363,0.9999999994298117,1.0,2.220446049250313e-16
fixed_U,8.0,0.5,2.8000000000000003,3.261265253432925,0.9999999915482025,1.0,2.220446049250313e-16
fixed_U,8.0,0.5,2.9,3.23930896835427,0.9999999044410581,1.0000000000000002,2.220446049250313e-16
fixed_U,8.0,0.5,3.0,3.2210176187478807,0.9999991594862715,1.0000000000000002,2.220446049250313e-16
fixed_U,8.0,0.5,3.1,3.2058866889513666,0.9999941364385311,1.0,2.220446049250313e-16
fixed_U,8.0,0.5,3.2,3.193442735925267,0.9999669451168455,1.0,2.220446049250313e-16
fixed_U,8.0,0.5,3.3000000000000003,3.1832315760776058,0.9998467118322174,1.0000000000000002,2.220446049250313e-16
fixed_U,8.0,0.5,3.4,3.174760779967416,0.9994053303484549,1.0000000000000002,2.220446049250313e-16
fixed_U,8.0,0.5,3.5,3.1673449680429924,0.9980396193005716,1.0000000000000002,2.220446049250313e-16
fixed_U,8.0,0.5,3.6,3.159789656111795,0.9944281968968681,1.0,2.220446049250313e-16
fixed_U,8.0,0.5,3.7,3.1498896401859406,0.986163385065494,1.0,2.220446049250313e-16
fixed_U,8.0,0.5,3.8000000000000003,3.1338437128106147,0.9696086976401321,1.0000000000000002,2.220446049250313e-16
fixed_U,8.0,0.5,3.9,3.1058666259637677,0.940293646044776,1.0,2.220446049250313e-16
fixed_U,8.0,0.5,4.0,3.0583889250454512,0.8939939139161566,1.0000000000000002,2.220446049250313e-16
fixed_U,8.0,0.5,4.1,2.9831272850117,0.8282607634602073,1.0,2.220446049250313e-16
fixed_U,8.0,0.5,4.2,2.8729429547451284,0.7437739506603156,1.0000000000000007,2.220446049250313e-16
fixed_U,8.0,0.5,4.3,2.7239438762083377,0.6448051906944833,-1.4135798584282297e-16,2.220446049250313e-16
fixed_U,8.0,0.5,4.4,2.537021270868457,0.5384423697845204,-1.766974823035287e-17,2.220446049250313e-16
fixed_U,8.0,0.5,4.5,2.3181621847597365,0.4328516951634274,-0.0,2.220446049250313e-16
fixed_U,8.0,0.5,4.6000000000000005,2.077394886247639,0.33532942708180713,-7.067899292141149e-17,2.220446049250313e-16
fixed_U,8.0,0.5,4.7,1.8267984451548687,0.2509089749890301,-5.300924469105861e-17,2.220446049250313e-16
fixed_U,8.0,0.5,4.8,1.5783124428015054,0.18189473890646324,-1.766974823035287e-17,2.220446049250313e-16
fixed_U,8.0,0.5,4.9,1.3420036647844413,0.12821379461707183,8.834874115176436e-18,2.220446049250313e-16
fixed_U,8.0,0.5,5.0,1.1251194361295949,0.08820124137331775,-4.417437057588218e-18,2.220446049250313e-16
fixed_U,8.0,0.5,5.1000000000000005,0.9319111071417523,0.05943078255777862,8.834874115176436e-18,2.220446049250313e-16
fixed_U,8.0,0.5,5.2,0.7640003008903842,0.03935519815379194,4.417437057588218e-18,2.220446049250313e-16
fixed_U,8.0,0.5,5.3,0.6210106015544669,0.02568912420950043,-1.1043592643970545e-17,2.220446049250313e-16
fixed_U,8.0,0.5,5.4,0.5012423746119763,0.016572397823961072,-2.208718528794109e-18,2.220446049250313e-16
fixed_U,8.0,0.5,5.5,0.4022584498679583,0.010589446334693754,-4.417437057588218e-18,2.220446049250313e-16
fixed_U,8.0,0.5,5.6000000000000005,0.32132763791844665,0.006714568891318426,-2.208718528794109e-18,2.220446049250313e-16
fixed_U,8.0,0.5,5.7,0.2557246124821588,0.004231401036399776,2.208718528794109e-18,2.220446049250313e-16
fixed_U,8.0,0.5,5.8,0.20291001990830998,0.0026534668812142966,2.208718528794109e-18,2.220446049250313e-16
fixed_U,8.0,0.5,5.9,0.1606220671084469,0.0016574702014642523,-2.208718528794109e-18,2.220446049250313e-16
fixed_U,8.0,0.5,6.0,0.12690860378370317,0.0010321286328575955,1.1043592643970545e-18,2.220446049250313e-16
fixed_U,8.0,0.5,6.1000000000000005,0.100122698394333,0.000641152262006223,1.1043592643970545e-18,2.220446049250313e-16
fixed_U,8.0,0.5,6.2,0.07889819127607704,0.0003975154480897192,-2.760898160992636e-19,2.220446049250313e-16
fixed_U,8.0,0.5,6.3,0.06211614971973656,0.0002460892793684344,-5.521796321985272e-19,2.220446049250313e-16
fixed_U,8.0,0.5,6.4,0.048868956678468564,0.00015216717232531356,2.760898160992636e-19,2.220446049250313e-16
fixed_U,8.0,0.5,6.5,0.03842584852683452,9.400554778317755e-05,-6.902245402481591e-19,2.220446049250313e-16
fixed_U,8.0,0.5,6.6000000000000005,0.030201814297576436,5.803391921844021e-05,-1.380449080496318e-19,2.220446049250313e-16
fixed_U,8.0,0.5,6.7,0.023730598000545874,3.580798009276146e-05,-6.90224540248159e-20,1.1102230246251565e-16
fixed_U,8.0,0.5,6.8,0.01864187080101017,2.208547480847108e-05,1.380449080496318e-19,2.220446049250313e-16
fixed_U,8.0,0.5,6.9,0.01464228409804073,1.3617932405432582e-05,-0.0,1.1102230246251565e-16
fixed_U,8.0,0.5,7.0,0.011499954489227629,8.395241364718693e-06,6.90224540248159e-20,2.220446049250313e-16
fixed_U,8.0,0.5,7.1000000000000005,0.009031885436662094,5.174952510776082e-06,1.0353368103722385e-19,2.220446049250313e-16
fixed_U,8.0,0.5,7.2,0.007093846165265224,3.1897703134156354e-06,1.0353368103722385e-19,1.1102230246251565e-16
fixed_U,8.0,0.5,7.3,0.0055722741489336565,1.9661531604354607e-06,3.451122701240795e-20,1.1102230246251565e-16
fixed_U,8.0,0.5,7.4,0.00437782486106608,1.21199967856155e-06,6.90224540248159e-20,1.1102230246251565e-16
fixed_U,8.0,0.5,7.5,0.003440250961360399,7.471972637160899e-07,-0.0,1.1102230246251565e-16
fixed_U,8.0,0.5,7.6000000000000005,0.002704347489580424,4.6071743432851545e-07,3.451122701240795e-20,1.1102230246251565e-16
fixed_U,8.0,0.5,7.7,0.002126747640616557,2.8413101684394347e-07,8.627806753101988e-21,1.1102230246251565e-16
fixed_U,8.0,0.5,7.8,0.0016733946778748597,1.7526878847520825e-07,3.451122701240795e-20,1.1102230246251565e-16
fixed_U,8.0,0.5,7.9,0.0013175497609989428,1.0814569510957124e-07,1.2941710129652981e-20,1.1102230246251565e-16
fixed_U,8.0,0.5,8.0,0.0010382235927518502,6.674963252598901e-08,-0.0,1.1102230246251565e-16
fixed_U,8.0,0.5,8.1,0.0008189426529937827,4.121347595542094e-08,-4.313903376550994e-21,1.1102230246251565e-16
fixed_U,8.0,0.5,8.2,0.0006467792167795915,2.5456304950281033e-08,-0.0,2.220446049250313e-16
fixed_U,8.0,0.5,8.3,0.000511589116294084,1.5730094032485122e-08,4.313903376550994e-21,1.1102230246251565e-16
fixed_U,8.0,0.5,8.4,0.0004054129763941045,9.724334163132182e-09,-2.156951688275497e-21,1.1102230246251565e-16
fixed_U,8.0,0.5,8.5,0.0003220060038580625,6.014396076614711e-09,-1.0784758441377485e-21,1.1102230246251565e-16
fixed_U,8.0,0.5,8.6,0.000256468817989758,3.7216575922014105e-09,2.156951688275497e-21,1.1102230246251565e-16
fixed_U,8.0,0.5,8.700000000000001,0.0002049576661350738,2.3040857561690335e-09,-0.0,1.1102230246251565e-16
fixed_U,8.0,0.5,8.8,0.00016445698931269928,1.4271855469101367e-09,-3.2354275324132453e-21,1.1102230246251565e-16
fixed_U,8.0,0.5,8.9,0.00013260094599943945,8.844611142020302e-10,-5.3923792206887425e-22,1.1102230246251565e-16
fixed_U,8.0,0.5,9.0,0.00010753337057116726,5.483837716026593e-10,-1.0784758441377485e-21,1.1102230246251565e-16
fixed_U,8.0,0.5,9.1,8.779789983138033e-05,3.401589612950938e-10,1.3480948051721857e-21,1.1102230246251565e-16
fixed_U,8.0,0.5,9.200000000000001,7.225177574752813e-05,2.1107954401734425e-10,2.6961896103443712e-22,1.1102230246251565e-16
fixed_U,8.0,0.5,9.3,5.9998227333452184e-05,1.3102153892380327e-10,-0.0,1.1102230246251565e-16
fixed_U,8.0,0.5,9.4,5.033343046192264e-05,8.134394636471642e-11,-1.213285324654967e-21,1.1102230246251565e-16
fixed_U,8.0,0.5,9.5,4.270490509154817e-05,5.050493457564178e-11,-2.6961896103443712e-22,1.1102230246251565e-16
fixed_U,8.0,0.5,9.6,3.667888524507604e-05,3.135398210795407e-11,-1.3480948051721856e-22,1.1102230246251565e-16
fixed_U,8.0,0.5,9.700000000000001,3.191472767999908e-05,1.945844257470098e-11,5.3923792206887425e-22,1.1102230246251565e-16
fixed_U,8.0,0.5,9.8,2.814484169998447e-05,1.2068832879688194e-11,-3.370237012930464e-22,1.1102230246251565e-16
fixed_U,8.0,0.5,9.9,2.5158949460725735e-05,7.478693951449237e-12,-0.0,1.1102230246251565e-16
fixed_U,8.0,0.5,10.0,2.2791742676066037e-05,4.628321830806863e-12,-3.370237012930464e-22,1.1102230246251565e-16
fixed_U,8.0,1.0,0.0,5.651218690665427,0.9999999999638814,1.0000000000000002,2.220446049250313e-16
fixed_U,8.0,1.0,0.1,5.5664831218003235,0.9999999999711753,1.0,2.220446049250313e-16
fixed_U,8.0,1.0,0.2,5.478313902280954,0.9999999999772313,1.0,2.220446049250313e-16
fixed_U,8.0,1.0,0.3,5.386839283776837,0.9999999999821957,1.0,2.220446049250313e-16
fixed_U,8.0,1.0,0.4,5.29223910915003,0.9999999999862144,1.0,2.220446049250313e-16
fixed_U,8.0,1.0,0.5,5.194749345193027,0.9999999999894282,1.0000000000000002,2.220446049250313e-16
fixed_U,8.0,1.0,0.6,5.09466581887106,0.9999999999919683,1.0,2.220446049250313e-16
fixed_U,8.0,1.0,0.7000000000000001,4.992346821809075,0.9999999999939526,1.0,2.220446049250313e-16
fixed_U,8.0,1.0,0.8,4.888214225718754,0.999999999995486,1.0,2.220446049250313e-16
fixed_U,8.0,1.0,0.9,4.782752747639335,0.999999999996659,1.0,2.220446049250313e-16
fixed_U,8.0,1.0,1.0,4.6765070235467405,0.999999999997547,1.0,2.220446049250313e-16
fixed_U,8.0,1.0,1.1,4.570076196685344,0.9999999999982131,1.0,2.220446049250313e-16
fixed_U,8.0,1.0,1.2,4.464105806330322,0.999999999998708,1.0,2.220446049250313e-16
fixed_U,8.0,1.0,1.3,4.359276875392432,0.9999999999990727,1.0,2.220446049250313e-16
fixed_U,8.0,1.0,1.4000000000000001,4.256292241121527,0.9999999999993394,1.0000000000000002,2.220446049250313e-16
fixed_U,8.0,1.0,1.5,4.155860349586526,0.9999999999995327,1.0000000000000002,2.220446049250313e-16
fixed_U,8.0,1.0,1.6,4.0586769362121675,0.9999999999996718,1.0,2.220446049250313e-16
fixed_U,8.0,1.0,1.7,3.965405232401841,0.999999999999771,1.0,2.220446049250313e-16
fixed_U,8.0,1.0,1.8,3.876655558254739,0.9999999999998413,1.0000000000000002,2.220446049250313e-16
fixed_U,8.0,1.0,1.9000000000000001,3.792965363311411,0.9999999999998909,1.0,2.220446049250313e-16
fixed_U,8.0,1.0,2.0,3.714780933459019,0.9999999999999255,1.0000000000000002,2.220446049250313e-16
fixed_U,8.0,1.0,2.1,3.642442058236444,0.9999999999999495,1.0000000000000002,2.220446049250313e-16
fixed_U,8.0,1.0,2.2,3.5761709117356144,0.9999999999999658,1.0,2.220446049250313e-16
fixed_U,8.0,1.0,2.3000000000000003,3.5160662106027765,0.9999999999999771,1.0000000000000002,2.220446049250313e-16
fixed_U,8.0,1.0,2.4,3.4621033603127347,0.9999999999999841,1.0,2.220446049250313e-16
fixed_U,8.0,1.0,2.5,3.4141408018924255,0.999999999999968,1.0,2.220446049250313e-16
fixed_U,8.0,1.0,2.6,3.3719321790586343,0.9999999999992507,1.0000000000000002,2.220446049250313e-16
fixed_U,8.0,1.0,2.7,3.3351433480421995,0.9999999999813901,1.0000000000000002,2.220446049250313e-16
fixed_U,8.0,1.0,2.8000000000000003,3.3033727544660247,0.9999999996478935,1.0,2.220446049250313e-16
fixed_U,8.0,1.0,2.9,3.2761733986384125,0.9999999948970313,1.0,2.220446049250313e-16
fixed_U,8.0,1.0,3.0,3.2530745540034003,0.9999999425323727,1.0000000000000002,2.220446049250313e-16
fixed_U,8.0,1.0,3.1,3.2336015496069663,0.9999994894213706,1.0,2.220446049250313e-16
fixed_U,8.0,1.0,3.2,3.2172919806284876,0.9999963652153186,1.0,2.220446049250313e-16
fixed_U,8.0,1.0,3.3000000000000003,3.203705644364154,0.9999789414133952,1.0,2.220446049250313e-16
fixed_U,8.0,1.0,3.4,3.192420688611676,0.9998991744149958,1.0000000000000002,2.220446049250313e-16
fixed_U,8.0,1.0,3.5,3.1829956748852988,0.9995950951967641,1.0,2.220446049250313e-16
fixed_U,8.0,1.0,3.6,3.1748550371977653,0.9986166352158619,1.0,2.220446049250313e-16
fixed_U,8.0,1.0,3.7,3.1670359415998393,0.9959248848747811,1.0000000000000002,2.220446049250313e-16
fixed_U,8.0,1.0,3.8000000000000003,3.1577518955883503,0.9895188670201747,1.0,2.220446049250313e-16
fixed_U,8.0,1.0,3.9,3.1438223217240786,0.9761872882004392,1.0,2.220446049250313e-16
