time,chern,metric_integral,dirichlet_energy,jump_metric_estimator,absolute_curvature_integral,opposite_curvature_fraction,max_norm_error,hopping_energy,hopping_component,dirichlet_component,total_energy
2.5,1.0000000000000002,10.388376287151223,5.194188143575611,10.361345144858067,8.225966665200541,0.35259338887395864,2.220446049250313e-16,-1.4257197016191583,-0.03564299254047896,0.3289258067300488,0.2932828141895698
2.6,1.0,10.364854636970366,5.182427318485183,10.338090547071827,8.217766738386313,0.35259338887395864,2.220446049250313e-16,-1.425484802045528,-0.0356371200511382,0.3281810437808158,0.29254392372967764
2.7,1.0000000000000002,10.341849418784612,5.170924709392306,10.315341573959666,8.209327793875737,0.35259338887395864,2.220446049250313e-16,-1.4252449028903147,-0.03563112257225787,0.32745263255065,0.2918215099783921
2.8000000000000003,1.0,10.319337260249247,5.1596686301246235,10.293075551293587,8.200818944190482,0.35151840902983067,2.220446049250313e-16,-1.425000168304305,-0.03562500420760763,0.32673983300404147,0.29111482879643386
2.9,1.0000000000000002,10.297296380638661,5.148648190319331,10.27127133237319,8.192387956303053,0.34829346949744694,2.220446049250313e-16,-1.4247507546623681,-0.0356187688665592,0.32604195550070936,0.2904231866341502
3.0,1.0,10.275706437853751,5.1378532189268755,10.249909152600223,8.183978599115399,0.347218489653319,2.220446049250313e-16,-1.4244968110305476,-0.03561242027576369,0.3253583559514164,0.2897459356756527
3.1,1.0000000000000002,10.254548394301786,5.127274197150893,10.228970501843508,8.175596861877622,0.34506852996506315,2.220446049250313e-16,-1.4242384795903702,-0.03560596198975926,0.32468843157134103,0.2890824695815818
3.2,1.0000000000000002,10.23380439887091,5.116902199435455,10.208438011998048,8.1672028569266,0.34399355012093524,2.220446049250313e-16,-1.4239758960256417,-0.035599397400641046,0.3240316171430511,0.28843221974241007
3.3000000000000003,1.0,10.213457682693065,5.106728841346532,10.188295357577216,8.158929523974109,0.34291857027680733,2.220446049250313e-16,-1.4237091898762217,-0.03559272974690555,0.32338738171605924,0.2877946519691537
3.4,1.0,10.193492466770042,5.096746233385021,10.168527167531861,8.15062026990445,0.34184359043267937,2.220446049250313e-16,-1.4234384848626431,-0.03558596212156608,0.32275522568199816,0.2871692635604321
3.5,1.0,10.17389387984715,5.086946939923575,10.149118946778266,8.142308195868557,0.34076861058855146,2.220446049250313e-16,-1.4231638991849145,-0.035579097479622866,0.32213467817426544,0.2865555806946426
3.6,1.0,10.15464788517209,5.077323942586045,10.130057006153816,8.134031094990597,0.33861865090029564,2.220446049250313e-16,-1.4228855457983876,-0.03557213864495969,0.32152529474899944,0.28595315610403976
3.7,1.0,10.135741214985064,5.067870607492532,10.111328399712626,8.125908763077382,0.33646869121203976,2.220446049250313e-16,-1.4226035326691953,-0.03556508831672988,0.32092665531084796,0.2853615669941181
3.8000000000000003,1.0000000000000002,10.117161311758336,5.058580655879168,10.092920868435584,8.117818793459055,0.33539371136791185,2.220446049250313e-16,-1.4223179630114462,-0.03555794907528616,0.32033836225244416,0.284780413177158
3.9,1.0000000000000002,10.09889627534671,5.049448137673355,10.074822789562795,8.109841474243357,0.33216877183552806,2.220446049250313e-16,-1.422028935508071,-0.03555072338770178,0.3197600387810391,0.2842093153933373
4.0,1.0000000000000002,10.08093481532997,5.040467407664985,10.057023130868801,8.102119760960582,0.32679387261488846,2.220446049250313e-16,-1.4217365445170003,-0.035543413612925005,0.3191913274095263,0.2836479137966013
4.1,1.0,10.063266207928727,5.031633103964364,10.039511409295596,8.094677781077978,0.32679387261488846,2.220446049250313e-16,-1.4214408802641219,-0.035536022006603045,0.3186318885922746,0.28309586658567154
4.2,1.0000000000000002,10.045880256959727,5.022940128479863,10.022277653436788,8.087144480635082,0.32679387261488846,2.220446049250313e-16,-1.421142029024318,-0.03552855072560795,0.31808139948886,0.28255284876325204
4.3,1.0,10.028767258368221,5.014383629184111,10.005312369436057,8.079535175313111,0.32571889277076055,2.220446049250313e-16,-1.4208400732917021,-0.03552100183229256,0.31753955284105967,0.2820185510087671
4.4,1.0000000000000002,10.011917967935867,5.0059589839679335,9.988606509916586,8.071946732315386,0.32249395323837676,2.220446049250313e-16,-1.4205350919400666,-0.03551337729850167,0.317006055950391,0.2814926786518893
4.5,1.0000000000000002,9.995323571814465,4.9976617859072325,9.972151445612516,8.064549291223015,0.32141897339424885,2.220446049250313e-16,-1.4202271603744134,-0.03550567900936034,0.3164806297451253,0.28097495073576495
4.6000000000000005,1.0000000000000002,9.97897565958019,4.989487829790095,9.955938939408872,8.057161420466358,0.32034399355012094,2.220446049250313e-16,-1.4199163506743615,-0.035497908766859036,0.3159630079271072,0.28046509916024814
4.7,1.0000000000000002,9.96286619954104,4.98143309977052,9.939961122537897,8.049753165191971,0.32034399355012094,2.220446049250313e-16,-1.4196027317301205,-0.03549006829325301,0.315452936189918,0.27996286789666497
4.8,1.0000000000000002,9.946987516063002,4.973493758031501,9.924210472708797,8.04229353251725,0.32034399355012094,2.220446049250313e-16,-1.4192863693716473,-0.03548215923429118,0.3149501715009565,0.2794680122666653
4.9,1.0000000000000002,9.931332268708761,4.965666134354381,9.908679793972432,8.034856776726766,0.31926901370599303,2.220446049250313e-16,-1.4189673264915375,-0.03547418316228844,0.31445448144091104,0.2789802982786226
5.0,1.0000000000000002,9.915893433007126,4.957946716503563,9.893362198150212,8.027471295387228,0.31711905401773716,2.220446049250313e-16,-1.4186456631621438,-0.035466141579053596,0.31396564359486445,0.27849950201581086
5.1000000000000005,1.0000000000000002,9.90066428269277,4.950332141346385,9.878251087672146,8.020165331988894,0.31711905401773716,2.220446049250313e-16,-1.4183214367473547,-0.03545803591868387,0.3134834449899527,0.2780254090712688
5.2,1.0000000000000002,9.885638373274187,4.942819186637093,9.863340139690353,8.012836799605637,0.31604407417360925,2.220446049250313e-16,-1.4179947020094268,-0.03544986755023567,0.31300768157507974,0.2775578140248441
5.3,1.0,9.870809526803972,4.935404763401986,9.84862329134576,8.00561850544966,0.3138941144853534,2.220446049250313e-16,-1.4176655112112275,-0.03544163778028069,0.3125381577387008,0.2770965199584201
5.4,1.0000000000000002,9.856171817739515,4.9280859088697575,9.834094726083416,7.998473951787525,0.31281913464122546,2.220446049250313e-16,-1.4173339142141905,-0.03543334785535476,0.31207468586113113,0.2766413380057764
5.5,1.0000000000000002,9.841719559794535,4.920859779897268,9.819748860918924,7.991344824736333,0.31281913464122546,2.220446049250313e-16,-1.4169999585722832,-0.035424998964307085,0.31161708589822806,0.276192086933921
5.6000000000000005,1.0,9.827447293692725,4.913723646846362,9.805580334573198,7.984224091591091,0.31174415479709755,2.220446049250313e-16,-1.4166636896222289,-0.035416592240555725,0.31116518499363627,0.27574859275308056
5.7,1.0000000000000002,9.813349775744106,4.906674887872053,9.791583996398279,7.977143985671265,0.31174415479709755,2.220446049250313e-16,-1.4163251505702188,-0.03540812876425547,0.31071881711708216,0.2753106883528267
5.8,1.0000000000000002,9.799421967173183,4.8997109835865915,9.777754896026494,7.970124036342359,0.31066917495296964,2.220446049250313e-16,-1.4159843825753262,-0.03539960956438316,0.3102778227264728,0.27487821316208966
5.9,1.0000000000000002,9.785659024135255,4.892829512067627,9.764088273683267,7.963105213969194,0.31066917495296964,2.220446049250313e-16,-1.4156414248298004,-0.03539103562074501,0.30984204845178376,0.27445101283103873
6.0,1.0000000000000002,9.772056288363745,4.886028144181872,9.750579551106252,7.956098555205585,0.30959419510884173,2.220446049250313e-16,-1.4152963146364257,-0.035382407865910646,0.30941134679892646,0.27402893893301583
6.1000000000000005,1.0000000000000002,9.758609278397154,4.879304639198577,9.73722432302483,7.94922056455425,0.30636925557645794,2.220446049250313e-16,-1.4149490874830897,-0.03537372718707724,0.30898557587196857,0.2736118486848913
6.2,1.0,9.745313681339335,4.872656840669667,9.724018349152619,7.942491556803466,0.30529427573233003,2.220446049250313e-16,-1.414599777114707,-0.035364994427867676,0.3085645991122405,0.2731996046843728
6.3,1.0000000000000002,9.732165345111275,4.866082672555637,9.710957546655164,7.935810394145777,0.3042192958882021,2.220446049250313e-16,-1.414248415602632,-0.035356210390065805,0.30814828505300473,0.2727920746629389
6.4,1.0,9.71916027115659,4.859580135578295,9.698037983054652,7.929158302557215,0.3042192958882021,2.220446049250313e-16,-1.4138950334116698,-0.035347375835291746,0.3077365070884907,0.27238913125319897
6.5,1.0000000000000002,9.706294607566539,4.8531473037832695,9.68525586953994,7.92254919839375,0.30314431604407416,2.220446049250313e-16,-1.4135396594648049,-0.035338491486620126,0.3073291432562132,0.2719906517695931
6.6000000000000005,1.0,9.693564642593445,4.846782321296723,9.67260755465261,7.916052275932697,0.30099435635581834,2.220446049250313e-16,-1.41318232120574,-0.0353295580301435,0.3069260760315884,0.2715965180014449
6.7,1.0,9.68096679852438,4.84048339926219,9.660089518319676,7.909600843187339,0.2999193765116904,2.220446049250313e-16,-1.4128230446593402,-0.0353205761164835,0.30652719213395735,0.27120661601747387
6.8,1.0,9.668497625889389,4.834248812944694,9.647698366211369,7.903262765512589,0.29776941682343455,2.220446049250313e-16,-1.412461854490067,-0.03531154636225167,0.3061323823432017,0.2708208359809501
6.9,1.0,9.656153797980883,4.8280768989904415,9.635430824398505,7.897058085526005,0.29561945713517873,2.220446049250313e-16,-1.4120987740584832,-0.03530246935146208,0.305741541326212,0.2704390719747499
7.0,1.0,9.643932105662815,4.8219660528314074,9.623283734291675,7.890921502680967,0.29454447729105077,2.220446049250313e-16,-1.4117338254758993,-0.03529334563689748,0.30535456747253104,0.2700612218356335
7.1000000000000005,1.0,9.631829452450104,4.815914726225052,9.611254047840307,7.884834108800329,0.29454447729105077,2.220446049250313e-16,-1.4113670296572305,-0.035284175741430765,0.30497136273855463,0.26968718699712385
7.2,1.0000000000000002,9.619842849840424,4.809921424920212,9.599338822978082,7.878796423085724,0.29346949744692286,2.220446049250313e-16,-1.4109984063721304,-0.03527496015930326,0.3045918324997224,0.2693168723404191
7.3,1.0000000000000002,9.607969412881923,4.8039847064409615,9.58753521929529,7.872782520996645,0.29239451760279495,2.220446049250313e-16,-1.4106279742944576,-0.035265699357361444,0.30421588541017924,0.2689501860528178
7.4,1.0000000000000002,9.59620635596181,4.798103177980905,9.57584049392648,7.866832733429937,0.29131953775866704,2.220446049250313e-16,-1.4102557510501337,-0.03525639377625334,0.30384343326942986,0.2685870394931765
7.5,1.0000000000000002,9.584550988801942,4.792275494400971,9.56425199763831,7.860913050032065,0.2902445579145391,2.220446049250313e-16,-1.4098817532634456,-0.03524704383158614,0.3034743908955474,0.26822734706396123
7.6000000000000005,1.0,9.573000712648623,4.786500356324312,9.552767171105378,7.855049711167382,0.2902445579145391,2.220446049250313e-16,-1.4095059966018408,-0.03523764991504602,0.30310867600453173,0.2678710260894857
7.7,1.0,9.56155301664482,4.78077650832241,9.54138354136431,7.849200709975389,0.2902445579145391,2.220446049250313e-16,-1.409128495819263,-0.03522821239548157,0.3027462090954433,0.26751799669996174
7.8,1.0000000000000002,9.550205474373906,4.775102737186953,9.530098718433239,7.843406495955832,0.28916957807041116,2.220446049250313e-16,-1.4087492647980715,-0.03521873161995179,0.3023869133409681,0.2671681817210163
7.9,1.0,9.53895574056486,4.76947787028243,9.518910392088667,7.8376429172119035,0.28916957807041116,2.220446049250313e-16,-1.408368316589595,-0.03520920791473988,0.3020307144830951,0.26682150656835524
8.0,1.0000000000000002,9.527801547949574,4.763900773974787,9.507816328789975,7.831929603353557,0.28809459822628325,2.220446049250313e-16,-1.4079856634533447,-0.03519964158633362,0.30167754073360903,0.26647789914727543
8.1,1.0000000000000002,9.516740704263619,4.758370352131809,9.496814368743753,7.826241934916631,0.28809459822628325,2.220446049250313e-16,-1.4076013168949426,-0.03519003292237357,0.3013273226791266,0.26613728975675305
8.2,1.0000000000000002,9.505771089382382,4.752885544691191,9.485902423099128,7.820572472413362,0.28809459822628325,2.220446049250313e-16,-1.407215287702789,-0.03518038219256973,0.30097999319041796,0.2657996109978482
8.3,1.0,9.494890652585179,4.747445326292589,9.475078471268167,7.814922272982982,0.28809459822628325,2.220446049250313e-16,-1.4068275859835138,-0.03517068964958785,0.300635487335781,0.26546479768619313
8.4,1.0,9.48409740994027,4.742048704970135,9.46434055836372,7.809292319622807,0.28809459822628325,2.220446049250313e-16,-1.4064382211962392,-0.03516095552990598,0.3002937422982432,0.2651327867683372
8.5,1.0,9.473389441804363,4.7366947209021815,9.453686792749147,7.803690993150221,0.28701961838215534,2.220446049250313e-16,-1.4060472021856918,-0.035151180054642295,0.29995469729638863,0.26480351724174633
8.6,1.0,9.462764890430506,4.731382445215253,9.443115343692714,7.798151251441964,0.28701961838215534,2.220446049250313e-16,-1.4056545372141922,-0.03514136343035481,0.2996182935086174,0.2644769300782626
8.700000000000001,1.0000000000000002,9.452221957678708,4.726110978839354,9.432624439123192,7.792670228017496,0.28594463853802743,2.220446049250313e-16,-1.405260233992556,-0.0351315058498139,0.29928447400065683,0.26415296815084294
8.8,1.0,9.441758902824011,4.720879451412006,9.422212363479867,7.787220843960121,0.28594463853802743,2.220446049250313e-16,-1.4048642997099332,-0.035121607492748334,0.29895318365615914,0.2638315761634108
8.9,1.0,9.431374040457005,4.715687020228502,9.411877455652514,7.781795717455301,0.28486965869389946,2.220446049250313e-16,-1.4044667410626162,-0.03511166852656541,0.29862436911022544,0.26351270058366005
9.0,1.0000000000000002,9.421065738472201,4.710532869236101,9.401618107007891,7.7764192489045145,0.28379467884977155,2.220446049250313e-16,-1.4040675642818468,-0.03510168910704617,0.298297978685712,0.2631962895786658
9.1,1.0000000000000002,9.410832416139835,4.705416208069917,9.391432759496713,7.771082298111753,0.28379467884977155,2.220446049250313e-16,-1.403666775160642,-0.035091669379016054,0.297973962332178,0.26288229295316196
9.200000000000001,1.0000000000000002,9.400672542257048,4.700336271128524,9.381319903839005,7.765787249637152,0.28164471916151573,2.220446049250313e-16,-1.4032643790796766,-0.03508160947699192,0.29765227156734647,0.26257066209035457
9.3,1.0000000000000002,9.390584633374575,4.695292316687287,9.37127807778222,7.760603906447831,0.27949475947325986,2.220446049250313e-16,-1.4028603810322355,-0.03507150952580589,0.2973328594209564,0.2622613498951505
9.4,1.0000000000000002,9.380567252095297,4.690283626047648,9.361305864430818,7.75546744360776,0.27949475947325986,2.220446049250313e-16,-1.4024547856482703,-0.035061369641206756,0.2970156803808898,0.26195431073968306
9.5,1.0,9.370619005441293,4.685309502720647,9.351401890641673,7.750352746880629,0.27841977962913195,2.220446049250313e-16,-1.402047597217583,-0.035051189930439576,0.29670069034146807,0.26164950041102847
9.6,1.0000000000000002,9.360738543286114,4.680369271643057,9.341564825483905,7.745302484101103,0.27841977962913195,2.220446049250313e-16,-1.4016388197121543,-0.03504097049280386,0.29638784655381306,0.2613468760610092
9.700000000000001,1.0,9.350924556849288,4.675462278424644,9.331793378759075,7.740273777167353,0.27841977962913195,2.220446049250313e-16,-1.401228456807651,-0.03503071142019128,0.29607710757817896,0.2610463961579877
9.8,1.0000000000000002,9.34117577725015,4.670587888625075,9.32208629958037,7.735266956808874,0.27841977962913195,2.220446049250313e-16,-1.4008165119041227,-0.03502041279760307,0.29576843323816243,0.26074802044055934
9.9,1.0000000000000002,9.331490974118358,4.665745487059179,9.312442375005899,7.7303199239047,0.27734479978500404,2.220446049250313e-16,-1.400402988145921,-0.035010074703648024,0.2954617845767074,0.2604517098730594
10.0,1.0000000000000002,9.321868954258427,4.660934477129214,9.302860428726,7.725396842686712,0.27734479978500404,2.220446049250313e-16,-1.3999878884408556,-0.03499969721102139,0.2951571238138204,0.26015742660279906
10.1,1.0000000000000002,9.312308560365958,4.656154280182979,9.293339319800792,7.720495689821861,0.27734479978500404,2.220446049250313e-16,-1.3995712154786129,-0.034989280386965325,0.2948544143059229,0.2598651339189576
10.200000000000001,1.0000000000000002,9.30280866979322,4.65140433489661,9.28387794144582,7.715645268250923,0.2762698199408761,2.220446049250313e-16,-1.3991529717484534,-0.03497882429371134,0.2945536205067659,0.25957479621305457
10.3,1.0000000000000002,9.293368193361905,4.646684096680953,9.274475219864515,7.710837511566255,0.27519484009674816,2.220446049250313e-16,-1.3987331595562145,-0.03496832898890536,0.29425470792983827,0.2592863789409329
10.4,1.0000000000000002,9.283986074221032,4.641993037110516,9.26513011312401,7.706080214913268,0.27519484009674816,2.220446049250313e-16,-1.398311781040633,-0.03495779452601582,0.2939576431122049,0.2589998485861891
10.5,1.0000000000000002,9.274661286747978,4.637330643373989,9.255841610074453,7.701344178341807,0.27519484009674816,2.220446049250313e-16,-1.3978888381890062,-0.034947220954725154,0.29366239357971025,0.2587151726249851
10.6,1.0000000000000002,9.265392835490879,4.632696417745439,9.24660872930745,7.6967059729526675,0.2708949207202365,2.220446049250313e-16,-1.3974643328522207,-0.03493660832130552,0.2933689278134913,0.25843231949218576
10.700000000000001,1.0000000000000002,9.256179754150532,4.628089877075266,9.237430518154689,7.692153912980628,0.26981994087610855,2.220446049250313e-16,-1.3970382667591494,-0.034925956668978735,0.29307721521774216,0.2581512585487634
10.8,1.0000000000000002,9.24702110460019,4.623510552300095,9.228306051722576,7.687653207046209,0.26874496103198064,2.220446049250313e-16,-1.3966106415304547,-0.03491526603826137,0.29278722608867785,0.25787196005041646
10.9,1.0000000000000002,9.237915975941632,4.618957987970816,9.219234431963233,7.683178461741031,0.26874496103198064,2.220446049250313e-16,-1.396181458691801,-0.03490453646729503,0.2924989315846463,0.25759439511735127
11.0,1.0000000000000002,9.228863483596019,4.614431741798009,9.210214786779291,7.678721894084421,0.26874496103198064,2.220446049250313e-16,-1.3957507196865,-0.034893767992162504,0.2922123036973429,0.25731853570518043
11.1,1.0000000000000002,9.21986276842803,4.609931384214015,9.201246269161068,7.6742835441301045,0.26874496103198064,2.220446049250313e-16,-1.3953184258876061,-0.03488296064719015,0.2919273152240779,0.25704435457688773
11.200000000000001,1.0,9.21091299590198,4.60545649795099,9.192328056356175,7.669863434498479,0.26874496103198064,2.220446049250313e-16,-1.3948845786094757,-0.03487211446523689,0.2916439397410563,0.2567718252758194
11.3,1.0,9.202013355268571,4.6010066776342855,9.183459349067977,7.66548032483571,0.26766998118785273,2.220446049250313e-16,-1.394449179118811,-0.034861229477970275,0.2913621515776286,0.25650092209965836
11.4,1.0,9.193163058781035,4.596581529390518,9.174639370683478,7.661125737892903,0.26766998118785273,2.220446049250313e-16,-1.3940122286451966,-0.03485030571612992,0.2910819257914716,0.25623162007534167
11.5,1.0000000000000002,9.184361340939462,4.592180670469731,9.165867366529316,7.656788863865903,0.26766998118785273,2.220446049250313e-16,-1.3935737283911545,-0.03483934320977886,0.2908032381446609,0.25596389493488203
11.6,1.0,9.175607457762226,4.587803728881113,9.15714260315356,7.652474486959906,0.2665950013437248,2.220446049250313e-16,-1.3931336795417246,-0.034828341988543114,0.2905260650806033,0.2556977230920602
11.700000000000001,1.0000000000000002,9.166900686083382,4.583450343041691,9.1484643676335,7.648182213482219,0.2665950013437248,2.220446049250313e-16,-1.392692083273586,-0.034817302081839654,0.2902503837017895,0.2554330816199499
11.8,1.0,9.158240322875018,4.579120161437509,9.139831966908089,7.643907107659082,0.2665950013437248,2.220446049250313e-16,-1.392248940763742,-0.03480622351909355,0.2899761717483383,0.2551699482292447
11.9,1.0000000000000002,9.149625684593587,4.574812842296794,9.131244727133518,7.639649113759883,0.2665950013437248,2.220446049250313e-16,-1.391804253197769,-0.034795106329944224,0.2897034075772992,0.254908301247355
12.0,1.0000000000000002,9.141056106549238,4.570528053274619,9.122701993061924,7.63540816563217,0.2665950013437248,2.220446049250313e-16,-1.3913580217776567,-0.03478395054444142,0.2894320701426839,0.2546481195982425
12.1,1.0000000000000002,9.13253094229731,4.566265471148655,9.114203127441234,7.631184187429744,0.2665950013437248,2.220446049250313e-16,-1.3909102477292439,-0.0347727561932311,0.2891621389761993,0.2543893827829682
12.200000000000001,1.0000000000000002,9.124049563051058,4.562024781525529,9.10574751043663,7.626988067460834,0.26552002149959686,2.220446049250313e-16,-1.390460932309267,-0.034761523307731676,0.2888935941686525,0.2541320708609208
12.3,1.0000000000000002,9.115611357114851,4.5578056785574255,9.097334539071595,7.622814992228929,0.26552002149959686,2.220446049250313e-16,-1.3900100768120325,-0.03475025192030081,0.28862641635200426,0.25387616443170347
12.4,1.0000000000000002,9.107215729337007,4.553607864668503,9.088963626688507,7.6186581207888775,0.26552002149959686,2.220446049250313e-16,-1.3895576825757276,-0.034738942064393194,0.2883605866820444,0.2536216446176512
12.5,1.0000000000000002,9.098862100581533,4.549431050290766,9.080634202427957,7.614517354860502,0.26552002149959686,2.220446049250313e-16,-1.3891037509883781,-0.03472759377470946,0.28809608682166526,0.2533684930469558
12.6,1.0,9.090549907218074,4.545274953609037,9.07234571072553,7.6103925895057785,0.26552002149959686,2.220446049250313e-16,-1.38864828349347,-0.03471620708733675,0.28783289892471225,0.2531166918373755
12.700000000000001,1.0000000000000002,9.082278600629328,4.541139300314664,9.06409761082631,7.606283713680911,0.26552002149959686,2.220446049250313e-16,-1.3881912815952406,-0.03470478203988102,0.2875710056203871,0.2528662235805061
12.8,1.0000000000000002,9.074047646735316,4.537023823367658,9.05588937631574,7.602190610762121,0.26552002149959686,2.220446049250313e-16,-1.387732746863656,-0.0346933186715914,0.287310389998185,0.25261707132659356
12.9,1.0,9.06585652553385,4.532928262766925,9.047720494666116,7.598113159046083,0.26552002149959686,2.220446049250313e-16,-1.3872726809390825,-0.034681817023477064,0.28705103559334416,0.2523692185698671
13.0,1.0000000000000002,9.057704730656605,4.528852365328302,9.039590466799291,7.594051232225966,0.26552002149959686,2.220446049250313e-16,-1.386811085536661,-0.03467027713841653,0.28679292637279047,0.25212264923437394
13.1,1.0000000000000002,9.049591768940216,4.524795884470108,9.031498806663008,7.590010748836791,0.26444504165546895,2.220446049250313e-16,-1.386347962450403,-0.034658699061260075,0.28653604672155625,0.2518773476602962
13.200000000000001,1.0000000000000002,9.04151716001183,4.520758580005915,9.023445040822503,7.586002353693588,0.26444504165546895,2.220446049250313e-16,-1.3858833135570052,-0.03464708283892513,0.2862803814296584,0.25163329859073325
13.3,1.0,9.033480435888592,4.516740217944296,9.015428708065244,7.582008656872409,0.26444504165546895,2.220446049250313e-16,-1.3854171408194085,-0.03463542852048521,0.2860259156794167,0.2513904871589315
13.4,1.0,9.025481140590564,4.512740570295282,9.00744935901937,7.57802952351496,0.26444504165546895,2.220446049250313e-16,-1.3849494462900915,-0.03462373615725229,0.2857726350331977,0.25114889887594544
