time,exact_dirichlet_energy,small_q_dirichlet_energy,exact_chern_solid_angle,small_q_chern_solid_angle,exact_chern_mesh_integral,small_q_chern_mesh_integral,exact_centered_dirichlet_energy,small_q_centered_dirichlet_energy,exact_centered_chern_mesh_integral,small_q_centered_chern_mesh_integral,exact_opposite_curvature_fraction,small_q_opposite_curvature_fraction,exact_max_norm_error,small_q_max_norm_error
1.52,4.0894010014720665,5.337770838623551,1.0000000000000002,1.0,1.0,1.0,4.084106736817119,5.332335189985842,0.998923316336034,0.9988979303800927,0.397012222725215,0.3756853276998139,2.220446049250313e-16,2.220446049250313e-16
1.56,4.049963711402441,5.331829499005821,1.0,1.0000000000000002,1.0,1.0,4.044604997435201,5.326424758688972,0.998893212652695,0.9989037950141902,0.397012222725215,0.374478144962527,2.220446049250313e-16,2.220446049250313e-16
1.6,4.011208468673716,5.32595809148698,1.0,1.0,1.0,1.0,4.005772596517692,5.320583553208058,0.998859182697891,0.9989095341067397,0.3964086313565716,0.37407575071676474,2.220446049250313e-16,2.220446049250313e-16
1.6400000000000001,3.9731783947562023,5.320154809640212,1.0,1.0,1.0,1.0,3.9676517673687672,5.314809794767114,0.9988209504364259,0.998915152040953,0.3964086313565716,0.37347215934812134,2.220446049250313e-16,2.220446049250313e-16
1.68,3.9359146830614713,5.3144179237792475,1.0,1.0000000000000002,1.0,0.9999999999999999,3.9302827242513865,5.309101779758613,0.9987782106902454,0.998920652977006,0.3954026457421659,0.37226497661083446,2.220446049250313e-16,2.220446049250313e-16
1.72,3.899456370085647,5.3087457763044394,1.0000000000000002,1.0000000000000002,1.0,1.0,3.8937034237285606,5.303457875206332,0.9987306259638842,0.9989260408669117,0.39459785725064134,0.3714601881193099,2.220446049250313e-16,2.220446049250313e-16
1.76,3.863840116225192,5.303136777412258,1.0,1.0000000000000002,1.0,1.0,3.8579493347441307,5.297876514580925,0.9986778229667521,0.9989313194681654,0.394195463004879,0.3706553996277853,2.220446049250313e-16,2.220446049250313e-16
1.8,3.8290999988124654,5.29758940113364,1.0,1.0,1.0,0.9999999999999999,3.823053219897742,5.292356193934865,0.9986193888026259,0.9989364923562872,0.3935918716362356,0.3690458226447362,2.220446049250313e-16,2.220446049250313e-16
1.84,3.79526731990097,5.292102181670495,1.0,1.0000000000000002,1.0,1.0,3.789044930341659,5.28689546832704,0.9985548667935861,0.9989415629363654,0.39318947739047333,0.36763744278456817,2.220446049250313e-16,2.220446049250313e-16
1.8800000000000001,3.7623704312700452,5.286673710003046,1.0,1.0000000000000004,1.0,1.0,3.7559512166563844,5.281492948510573,0.998483751902221,0.9989465344536941,0.39238468889894873,0.3672350485388059,2.220446049250313e-16,2.220446049250313e-16
1.92,3.7304345790124085,5.281302630743638,1.0,1.0,1.0,1.0,3.7237955579445394,5.2761472978602635,0.9984054857122306,0.9989514100035922,0.3911775061616619,0.3668326542930436,2.220446049250313e-16,2.220446049250313e-16
1.96,3.6994817699132887,5.275987639215181,1.0000000000000002,1.0000000000000002,1.0,1.0,3.692598011215693,5.270857229518517,0.9983194509235318,0.9989561925404759,0.3909763090387807,0.3664302600472813,2.220446049250313e-16,2.220446049250313e-16
2.0,3.6695306616254504,5.27072747873473,1.0000000000000002,1.0000000000000002,1.0,1.0,3.6623750829176167,5.2656215037408804,0.9982249653136361,0.998960884886253,0.38997032342437504,0.366027865801519,2.220446049250313e-16,2.220446049250313e-16
2.04,3.6405964783903815,5.265520938084647,1.0,1.0,1.0,1.0,3.633139624201732,5.260438925424126,0.9981212751123804,0.9989654897381013,0.38916553493285044,0.36562547155575675,2.220446049250313e-16,2.220446049250313e-16
2.08,3.6126909537538605,5.260366849155557,1.0,1.0,1.0,1.0000000000000002,3.60490075119395,5.255308341801647,0.9980075477320257,0.998970009675679,0.3889643378099693,0.364619485941351,2.220446049250313e-16,2.220446049250313e-16
2.12,3.5858223013772585,5.255264084746935,1.0000000000000002,1.0000000000000002,1.0,1.0,3.5776637911799045,5.250228640292329,0.9978828637893299,0.998974447167823,0.38856194356420704,0.3638146974498265,2.220446049250313e-16,2.220446049250313e-16
2.16,3.5599952146594345,5.250211556512433,1.0000000000000002,1.0,1.0,1.0,3.55143025521085,5.2451987464904954,0.9977462083503392,0.9989788045787756,0.38815954931844476,0.36280871183542074,2.220446049250313e-16,2.220446049250313e-16
2.2,3.5352108954648256,5.245208213038399,1.0,1.0000000000000002,1.0000000000000002,1.0,3.526197837200158,5.240217622285616,0.9975964613224156,0.9989830841739756,0.3875559579498013,0.36220512046677733,2.220446049250313e-16,2.220446049250313e-16
2.24,3.5114671118099485,5.240253038045046,1.0000000000000002,1.0000000000000002,1.0,1.0000000000000002,3.501960439119077,5.2352842641016215,0.9974323869113311,0.9989872881254567,0.38675116945827676,0.3616015290981339,2.220446049250313e-16,2.220446049250313e-16
2.2800000000000002,3.4887582839032785,5.235345048700766,1.0000000000000002,1.0000000000000002,1.0,1.0,3.4787082214244758,5.230397701246534,0.9972526220541507,0.99899141851688,0.38594638096675216,0.3611991348523716,2.220446049250313e-16,2.220446049250313e-16
2.32,3.4670755974738645,5.230483294040911,1.0000000000000002,1.0,1.0,1.0,3.456427677372323,5.225556994364017,0.9970556637310731,0.9989954773482297,0.38534278959810875,0.36039434636084705,2.220446049250313e-16,2.220446049250313e-16
2.36,3.4464071428744374,5.225666853483182,1.0,1.0,1.0,1.0,3.435101729401095,5.220761233979178,0.9968398550514052,0.9989994665402033,0.384336803983703,0.35958955786932245,2.220446049250313e-16,2.220446049250313e-16
2.4,3.4267380780179866,5.220894835432411,1.0,1.0000000000000002,1.0000000000000002,1.0,3.414709845322233,5.21600953913164,0.9966033700004457,0.999003387938315,0.3831296212464162,0.3587847693777979,2.220446049250313e-16,2.220446049250313e-16
2.44,3.408050812815489,5.216166375968245,1.0,1.0000000000000002,1.0,1.0,3.3952281716430086,5.211301056089524,0.996344196725251,0.9990072433167372,0.38252602987777273,0.3579799808862733,2.220446049250313e-16,2.220446049250313e-16
2.48,3.3903252124385697,5.211480637609685,1.0,1.0000000000000002,1.0000000000000002,1.0,3.3766296809830987,5.206634957138504,0.9960601192281187,0.9990110343818989,0.3809164528947236,0.3567727981489865,2.220446049250313e-16,2.220446049250313e-16
2.52,3.3735388164450275,5.206836808151029,1.0000000000000002,1.0000000000000002,1.0,1.0,3.3588843302407945,5.202010439440607,0.9957486973272223,0.999014762775861,0.38011166440319905,0.3559680096574619,2.220446049250313e-16,2.220446049250313e-16
2.56,3.3576670705861322,5.202234099564224,1.0,1.0,1.0,1.0000000000000002,3.3419592259276003,5.197426723957885,0.9954072447342598,0.9990184300794823,0.3797092701574368,0.3555656154116996,2.220446049250313e-16,2.220446049250313e-16
2.6,3.3426835679689235,5.197671746962974,1.0,1.0000000000000002,1.0000000000000002,1.0,3.325818792928199,5.192883054436451,0.9950328050893851,0.9990220378153937,0.3791056787887933,0.35496202404305616,2.220446049250313e-16,2.220446049250313e-16
2.64,3.32856029617828,5.193149007624435,1.0000000000000002,1.0000000000000002,1.0000000000000002,1.0,3.310424942861322,5.188378696446805,0.9946221257842575,0.9990255874507931,0.37809969317438763,0.35496202404305616,2.220446049250313e-16,2.220446049250313e-16
2.68,3.315267886973299,5.188665160064555,1.0000000000000002,1.0,1.0000000000000002,1.0,3.2957372382181425,5.183912936476609,0.9941716293950256,0.9990290804000754,0.37789849605150644,0.3539560384286505,2.220446049250313e-16,2.220446049250313e-16
2.72,3.302775865258704,5.184219503163534,1.0,1.0000000000000002,1.0000000000000002,1.0,3.2817130485381196,5.179485081072474,0.9936773825387432,0.9990325180273074,0.37729490468286303,0.35335244706000707,2.220446049250313e-16,2.220446049250313e-16
