kx_over_2pi_mod,ky_over_2pi_mod,exact_half_trace,exact_half_curvature,small_q_half_trace,small_q_half_curvature
0.9716312056737588,0.5957446808510638,8.178589724864653e-07,7.825945910836561e-07,0.17092893889857824,0.14279425075667632
0.9716312056737588,0.6028368794326241,7.863756959983393e-07,7.438423855612719e-07,0.16139867717692724,0.1317354989911853
0.9716312056737588,0.6099290780141844,7.562343088159958e-07,7.055612513996929e-07,0.15204865975271323,0.1207374512778216
0.9716312056737588,0.6170212765957447,7.273907926369445e-07,6.676316905210311e-07,0.1429651578867208,0.1098901717521387
0.9716312056737588,0.624113475177305,6.998152374011272e-07,6.299447105340069e-07,0.13422087171287705,0.09927118925203414
0.9716312056737588,0.6312056737588653,6.734932231773223e-07,5.924052542773063e-07,0.12587499869075428,0.08894557291204491
0.9716312056737588,0.6382978723404256,6.484253473895907e-07,5.549335102011941e-07,0.117973683719557,0.0789663645106591
0.9716312056737588,0.6453900709219859,6.246257031152496e-07,5.17464953113638e-07,0.11055076825365877,0.06937528576698654
0.9716312056737588,0.6524822695035462,6.021198158643386e-07,4.799496658261277e-07,0.103628758612582,0.06020364231927003
0.9716312056737588,0.6595744680851063,5.809423509202893e-07,4.4235128915270734e-07,0.09721994034392148,0.051473353360509136
0.9716312056737588,0.6666666666666666,5.611347783882905e-07,4.046458134843712e-07,0.09132757457596842,0.04319804544584345
0.9716312056737588,0.6737588652482269,5.427431047143757e-07,3.668203383318981e-07,0.08594712258139223,0.035384159612952173
0.9716312056737588,0.6808510638297872,5.258157311303807e-07,3.2887187112527963e-07,0.08106745530279676,0.028032031710165058
0.9716312056737588,0.6879432624113475,5.104014702801295e-07,2.9080620227361195e-07,0.07667201465968725,0.021136916008605934
0.9716312056737588,0.6950354609929078,4.965477350322645e-07,2.5263687264051223e-07,0.07273990259606583,0.014689931324844634
0.9716312056737588,0.7021276595744681,4.842989036157101e-07,2.1438423731458926e-07,0.06924688177215432,0.008678916745398436
0.9716312056737588,0.7092198581560284,4.736948598060868e-07,1.7607462264211667e-07,0.06616627844602654,0.0030891905302480706
0.9716312056737588,0.7163120567375887,4.64769704142241e-07,1.3773956991290968e-07,0.06346978344126913,-0.0020957890965787596
0.9716312056737588,0.723404255319149,4.5755063091840127e-07,9.941515751407407e-08,0.0611281512439995,-0.006893858682580559
0.9716312056737588,0.7304964539007093,4.5205696530079155e-07,6.114139298129784e-08,0.05911180035155611,-0.011323674447192953
0.9716312056737588,0.7375886524822695,4.482993549283756e-07,2.296166665069172e-08,0.057391320162877534,-0.015404320146028855
0.9716312056737588,0.7446808510638298,4.4627911054106347e-07,-1.5077740764867162e-08,0.05593789111742892,-0.019154989621540566
0.9716312056737588,0.75177304964539,4.4598769038882875e-07,-5.2928103578113737e-08,0.05472362560795635,-0.022594735287805406
0.9716312056737588,0.7588652482269503,4.4740632334052324e-07,-9.053865560030913e-08,0.05372183754937922,-0.02574227377789643
0.9716312056737588,0.7659574468085106,4.5050576569709294e-07,-1.2785695899246912e-07,0.052907248500061205,-0.028615840294319874
0.9716312056737588,0.7730496453900709,4.552461867086716e-07,-1.6482924207041097e-07,0.05225613800101495,-0.0312330837414721
0.9716312056737588,0.7801418439716312,4.615771777006831e-07,-2.0140070998987515e-07,0.05174644540290885,-0.033610995400694794
0.9716312056737588,0.7872340425531915,4.694378795419836e-07,-2.3751583165327444e-07,0.05135782995236161,-0.03576586466721427
0.9716312056737588,0.7943262411347518,4.787572229488973e-07,-2.731186056804712e-07,0.0510716953554928,-0.037713256154620456
0.9716312056737588,0.8014184397163121,4.894542758292475e-07,-3.081528078475878e-07,0.05087118446280354,-0.03946800324969237
0.9716312056737588,0.8085106382978723,5.014386915452916e-07,-3.4256222202627584e-07,0.05074114915022061,-0.04104421394326946
0.9716312056737588,0.8156028368794326,5.146112516247738e-07,-3.7629085633601683e-07,0.05066809992295129,-0.042455285453895056
0.9716312056737588,0.8226950354609929,5.288644960932789e-07,-4.0928314595247764e-07,0.05064013925252155,-0.04371392479047059
0.9716312056737588,0.8297872340425532,5.440834342444649e-07,-4.4148414378420497e-07,0.05064688217856619,-0.044832172962470225
0.9716312056737588,0.8368794326241135,5.601463283234598e-07,-4.7283970003595085e-07,0.05067936726840151,-0.04582143104029312
0.9716312056737588,0.8439716312056738,5.769255422786997e-07,-5.03296631512731e-07,0.05072996062897852,-0.04669248669491383
0.9716312056737588,0.851063829787234,5.94288447447749e-07,-5.32802881380394e-07,0.050792255306414735,-0.047455540208660746
0.9716312056737588,0.8581560283687943,6.120983767895038e-07,-5.613076699801322e-07,0.05086096808520413,-0.0481202292514646
0.9716312056737588,0.8652482269503546,6.302156190671781e-07,-5.88761637198328e-07,0.05093183540975835,-0.04869565196468525
0.9716312056737588,0.8723404255319149,6.48498444222518e-07,-6.151169768072366e-07,0.0510015098919865,-0.04919038809287632
0.9716312056737588,0.8794326241134752,6.668041510733068e-07,-6.403275631248592e-07,0.051067458637058936,-0.049612518058046125
0.9716312056737588,0.8865248226950354,6.84990128408914e-07,-6.643490702814409e-07,0.05112786441266255,-0.04996963998677806
0.9716312056737588,0.8936170212765957,7.029149205605579e-07,-6.871390843321128e-07,0.051181530502210346,-0.050268884783073495
0.9716312056737588,0.900709219858156,7.204392885815386e-07,-7.086572084128217e-07,0.05122778991762281,-0.05051692939422059
