kx_over_2pi_mod,ky_over_2pi_mod,initial_half_trace,initial_half_curvature,initial_trace_deviation,final_half_trace,final_half_curvature,final_trace_deviation
0.0,0.9259259259259259,0.04064556132034422,-0.04059830516025754,4.7256160086682486e-05,0.05256266046728239,-0.052168315782861685,0.00039434468442070547
0.0,0.9382716049382716,0.04045689264102427,-0.040432520741091084,2.4371899933185726e-05,0.05340974091280519,-0.053205917530332304,0.0002038233824728855
0.0,0.9506172839506173,0.04030359646930498,-0.040292398624207706,1.1197845097274395e-05,0.054151076171879725,-0.05405849430785232,9.258186402740648e-05
0.0,0.9629629629629629,0.04018343540466539,-0.04017907533265865,4.360072006735771e-06,0.054767347923880036,-0.05473270054023656,3.464738364347686e-05
0.0,0.9753086419753086,0.040094740927049344,-0.04009342166575412,1.3192612952211968e-06,0.05524311641016931,-0.05523373232007272,9.38409009659108e-06
0.0,0.9876543209876543,0.04003626893354725,-0.040036007441746686,2.6149180056694865e-07,0.05556678959230758,-0.0555654687804147,1.320811892885354e-06
0.012345679012345678,0.0,0.040007232585359494,-0.04000721404002784,1.854533165229766e-08,0.05573060198175986,-0.055730576689660874,2.529209898460838e-08
0.012345679012345678,0.012345679012345678,0.04000723258535943,-0.04000721404002778,1.854533165229766e-08,0.05573060198176007,-0.05573057668966109,2.5292098977669486e-08
0.012345679012345678,0.024691358024691357,0.04003626893354756,-0.04003600744174698,2.6149180058082644e-07,0.055566789592307375,-0.0555654687804145,1.3208118928784152e-06
0.012345679012345678,0.037037037037037035,0.04009474092704908,-0.040093421665753845,1.3192612952350746e-06,0.055243116410169116,-0.055233732320072525,9.38409009659108e-06
0.012345679012345678,0.04938271604938271,0.040183435404665346,-0.040179075332658604,4.36007200674271e-06,0.054767347923880355,-0.0547327005402369,3.464738364345604e-05
0.012345679012345678,0.06172839506172839,0.04030359646930515,-0.040292398624207894,1.1197845097253578e-05,0.054151076171879656,-0.05405849430785225,9.258186402740648e-05
0.012345679012345678,0.07407407407407407,0.040456892641023805,-0.04043252074109061,2.4371899933192664e-05,0.05340974091280487,-0.05320591753033202,0.0002038233824728508
0.012345679012345678,0.08641975308641975,0.04064556132034451,-0.04059830516025781,4.72561600867033e-05,0.05256266046728274,-0.05216831578286202,0.00039434468442071935
0.012345679012345678,0.09876543209876543,0.04087236232321402,-0.04078814759082627,8.421473238775373e-05,0.05163307298109754,-0.05093740073689121,0.0006956722442063301
0.012345679012345678,0.1111111111111111,0.041140808359939135,-0.04100001273871323,0.00014079562122590317,0.05064818781436234,-0.04950304427345952,0.0011451435409028168
0.012345679012345678,0.12345679012345678,0.04145512025138262,-0.04123111645794377,0.00022400379343884974,0.04963924496105514,-0.04785304788424308,0.00178619707681206
0.012345679012345678,0.13580246913580246,0.04182056488678589,-0.041477937377617326,0.00034262750916856655,0.04864157774544266,-0.04597289522796829,0.0026686825174743675
0.012345679012345678,0.14814814814814814,0.04224344071788634,-0.041735735267435396,0.0005077054504509446,0.0476946704382188,-0.04384549867067109,0.0038491717675477113
0.012345679012345678,0.16049382716049382,0.04273156234270676,-0.04199848603814871,0.0007330763045580516,0.04684219781025059,-0.041450954459935394,0.005391243350315197
0.012345679012345678,0.1728395061728395,0.043294329262908736,-0.042258149339147635,0.0010361799237611005,0.046132027935023925,-0.03876632603320091,0.007365701901823014
0.012345679012345678,0.18518518518518517,0.04394342948648252,-0.0425044271347628,0.0014390023517197176,0.045616162726145215,-0.035765480989337316,0.0098506817368079
0.012345679012345678,0.19753086419753085,0.04469309183889701,-0.042723619579860594,0.001969472259036417,0.045350582763429,-0.032419014562683215,0.012931568200745786
0.012345679012345678,0.20987654320987653,0.04556114681865198,-0.04289801040954129,0.002663136409110693,0.04539495401533195,-0.028694301033832453,0.0167006529814995
0.012345679012345678,0.2222222222222222,0.046569658729623147,-0.04300400340011437,0.0035656553295087753,0.04581214435027622,-0.024555724227041578,0.02125642012323464
0.012345679012345678,0.2345679012345679,0.04774661885036693,-0.043010736958244464,0.0047358818921224635,0.04666748772837297,-0.01996514864807361,0.026702339080299356
0.012345679012345678,0.24691358024691357,0.04912735759600355,-0.04287689010495822,0.006250467491045332,0.04802772452675378,-0.01488270307981156,0.033145021446942216
0.012345679012345678,0.25925925925925924,0.05075744362391614,-0.042547698496296166,0.008209745127619975,0.04995953894390828,-0.00926795719200093,0.04069158175190735
0.012345679012345678,0.2716049382716049,0.05269573127605956,-0.04194916590185696,0.010746565374202599,0.05252761091039152,-0.003081576823094613,0.049446034087296906
0.012345679012345678,0.2839506172839506,0.055019724429379045,-0.04098170020196798,0.014038024227411065,0.05579210331430661,0.003712457945952332,0.05207964536835428
0.012345679012345678,0.2962962962962963,0.05783218285646851,-0.039509006027706836,0.018323176828761674,0.05980551947755133,0.011143999962004318,0.048661519515547015
0.012345679012345678,0.30864197530864196,0.06127186419128376,-0.03734437514655527,0.023927489044728495,0.0646088954019628,0.019233203099283596,0.045375692302679196
0.012345679012345678,0.32098765432098764,0.06552824969108298,-0.034228165553586126,0.03130008413749685,0.07022734153880111,0.027986315506614047,0.042241026032187066
0.012345679012345678,0.3333333333333333,0.07086476214059564,-0.02979766945392235,0.041067092686673294,0.07666502456547991,0.037390876698937855,0.039274147866542056
0.012345679012345678,0.345679012345679,0.07765294511602004,-0.023539219410668173,0.05411372570535187,0.0838997839124065,0.04741050086508561,0.036489283047320895
0.012345679012345678,0.35802469135802467,0.08642612598849618,-0.014720754337405936,0.07170537165109024,0.09187770962417197,0.057979560896082374,0.03389814872808959
0.012345679012345678,0.37037037037037035,0.09796186102457194,-0.002287182694818122,0.09567467832975382,0.10050815988839562,0.06899824071919547,0.03150991916920015
0.012345679012345678,0.38271604938271603,0.11341116265144957,0.015289036292914799,0.09812212635853478,0.10965985097183462,0.08032858040203865,0.029331270569795967
0.012345679012345678,0.3950617283950617,0.13449775092726363,0.040228470833716674,0.09426928009354696,0.11915878058832959,0.09179227039773978,0.027366510190589804
0.012345679012345678,0.4074074074074074,0.16381611872281635,0.07573708171774882,0.08807903700506753,0.12878880803825865,0.1031710182798102,0.025617789758448445
0.012345679012345678,0.41975308641975306,0.20524157052987382,0.1263537770954178,0.07888779343445601,0.1382956645173244,0.1142102668411984,0.024085397676125997
0.012345679012345678,0.43209876543209874,0.26436982942457504,0.19817977398961187,0.06619005543496317,0.14739496217972278,0.12462684352531538,0.022768118654407407
0.012345679012345678,0.4444444444444444,0.34859237605012083,0.2984985092117903,0.05009386683833056,0.15578438724366106,0.13412074372050672,0.021663643523154336
0.012345679012345678,0.4567901234567901,0.46558778886813057,0.43353125682924665,0.03205653203888392,0.16315971357258308,0.14239070683751442,0.02076900673506865
0.012345679012345678,0.4691358024691358,0.617675863954541,0.6022513337255201,0.015424530229020905,0.1692336217856962,0.14915259671896056,0.020081025066735647
0.012345679012345678,0.48148148148148145,0.7896738519953481,0.7852861232048414,0.004387728790506751,0.17375566962754668,0.15415896078938526,0.01959670883816142
0.012345679012345678,0.49382716049382713,0.9367035651023936,0.9363210993548114,0.00038246574758216134,0.17653128076272007,0.1572176636636471,0.019313617099072977
0.012345679012345678,0.5061728395061729,0.9962531034968858,0.9962528235961944,2.7990069140226836e-07,0.17743744717898288,0.15820731623360182,0.019230130945381063
0.012345679012345678,0.5185185185185185,0.9367035651023907,0.9363210993548087,0.0003824657475820503,0.17643307007078246,0.15708744566041954,0.019345624410362916
0.012345679012345678,0.5308641975308642,0.7896738519953492,0.7852861232048425,0.004387728790506751,0.17356249841944205,0.15390197857712248,0.019660519842319563
0.012345679012345678,0.5432098765432098,0.6176758639545414,0.6022513337255209,0.015424530229020572,0.1689517587302798,0.1487755351241929,0.020176223606086896
0.012345679012345678,0.5555555555555556,0.4655877888681301,0.4335312568292461,0.032056532038884034,0.16279801239005667,0.14190306504079053,0.02089494734926614
0.012345679012345678,0.5679012345679012,0.3485923760501204,0.2984985092117895,0.05009386683833089,0.15535370527534692,0.13353427638787593,0.021819428887470987
0.012345679012345678,0.5802469135802469,0.2643698294245761,0.19817977398961417,0.06619005543496193,0.14690749818554982,0.12395492416283746,0.022952574022712363
0.012345679012345678,0.5925925925925926,0.2052415705298729,0.1263537770954152,0.0788877934344577,0.13776428447108793,0.11346723885384781,0.024297045617240123
0.012345679012345678,0.6049382716049383,0.16381611872281665,0.07573708171775007,0.08807903700506658,0.1282264187614767,0.10237159010453323,0.025854828656943468
0.012345679012345678,0.6172839506172839,0.13449775092726354,0.040228470833716265,0.09426928009354728,0.11857779512046218,0.09095099525516069,0.02762679986530149
0.012345679012345678,0.6296296296296297,0.11341116265144964,0.015289036292915868,0.09812212635853378,0.10907177085606776,0.07945944288020447,0.029612327975863287
0.012345679012345678,0.6419753086419753,0.09796186102457197,-0.0022871826948203354,0.09567467832975163,0.09992328185130142,0.06811435531017201,0.031808926541129406
0.012345679012345678,0.654320987654321,0.08642612598849593,-0.014720754337403188,0.07170537165109274,0.09130495002358995,0.05709297427239962,0.034211975751190324
0.012345679012345678,0.6666666666666666,0.07765294511602026,-0.02353921941066956,0.0541137257053507,0.08334660496565116,0.04653208119069834,0.03681452377495282
0.012345679012345678,0.6790123456790124,0.07086476214059585,-0.02979766945392328,0.04106709268667257,0.07613744167521931,0.036530269483824936,0.039607172191394376
0.012345679012345678,0.691358024691358,0.06552824969108247,-0.03422816555358418,0.03130008413749828,0.06972999014827154,0.027151945521305454,0.042578044626966086
0.012345679012345678,0.7037037037037037,0.06127186419128426,-0.037344375146556724,0.023927489044727537,0.06414513754811528,0.018432304430246793,0.04571283311786849
0.012345679012345678,0.7160493827160493,0.057832182856468364,-0.039509006027706337,0.018323176828762028,0.05937757340592501,0.01038266020517544,0.04899491320074957
0.012345679012345678,0.7283950617283951,0.05501972442937919,-0.04098170020196783,0.014038024227411364,0.05540118323366312,0.0029956668315618156,0.05240551640210131
0.012345679012345678,0.7407407407407407,0.05269573127605959,-0.04194916590185681,0.01074656537420278,0.05217406755589394,-0.0037498800732796113,0.04842418748261433
0.012345679012345678,0.7530864197530864,0.05075744362391655,-0.04254769849629713,0.00820974512761942,0.049642994721476506,-0.009884840133842394,0.03975815458763411
0.012345679012345678,0.7654320987654321,0.04912735759600291,-0.04287689010495704,0.006250467491045873,0.047747199482134586,-0.015446199783358637,0.03230099969877595
0.012345679012345678,0.7777777777777778,0.04774661885036735,-0.043010736958245026,0.004735881892122325,0.04642151442066381,-0.020474221048921284,0.02594729337174253
0.012345679012345678,0.7901234567901234,0.04656965872962342,-0.04300400340011487,0.0035656553295085464,0.045598870989615056,-0.025010222284227793,0.020588648705387264
0.012345679012345678,0.8024691358024691,0.04556114681865113,-0.04289801040954008,0.002663136409111047,0.04521223605884387,-0.02909491854201519,0.01611731751682868
0.012345679012345678,0.8148148148148148,0.04469309183889748,-0.04272361957986116,0.001969472259036313,0.04519606366499922,-0.03276723759843513,0.012428826066564085
0.012345679012345678,0.8271604938271605,0.04394342948648243,-0.04250442713476275,0.0014390023517196829,0.045487344802172563,-0.03606352645199548,0.009423818350177082
0.012345679012345678,0.8395061728395061,0.04329432926290892,-0.04225814933914774,0.0010361799237611838,0.04602633441727752,-0.039017068457801944,0.007009265959475576
0.012345679012345678,0.8518518518518519,0.04273156234270674,-0.04199848603814868,0.0007330763045580585,0.04675702716447104,-0.04165784013841835,0.005099187026052693
0.012345679012345678,0.8641975308641975,0.042243440717886716,-0.04173573526743582,0.000507705450450896,0.047627443971446075,-0.04401244703897154,0.0036149969324745374
0.012345679012345678,0.8765432098765432,0.04182056488678559,-0.041477937377616944,0.0003426275091686429,0.04858978143085182,-0.04610418839589816,0.0024855930349536592
0.012345679012345678,0.8888888888888888,0.041455120251382795,-0.04123111645794398,0.00022400379343881505,0.04960046629170985,-0.0479532100489045,0.001647256242805345
0.012345679012345678,0.9012345679012346,0.04114080835993934,-0.04100001273871345,0.00014079562122589623,0.05062014836664158,-0.04957671352221639,0.0010434348444251923
0.012345679012345678,0.9135802469135802,0.040872362323213784,-0.04078814759082603,8.421473238775373e-05,0.051613657231709145,-0.05098919637846064,0.0006244608532485069
0.012345679012345678,0.9259259259259259,0.04064556132034455,-0.04059830516025785,4.72561600867033e-05,0.05254994127096646,-0.052202704819186534,0.00034723645177992674
0.012345679012345678,0.9382716049382716,0.040456892641024214,-0.04043252074109103,2.4371899933185726e-05,0.053402001917219555,-0.05322708418012468,0.00017491773709487485
0.012345679012345678,0.9506172839506173,0.04030359646930479,-0.040292398624207526,1.1197845097260517e-05,0.05414683132805434,-0.05407021660574096,7.66147223133784e-05
0.012345679012345678,0.9629629629629629,0.040183435404665485,-0.040179075332658756,4.360072006728832e-06,0.05476535815100583,-0.05473823796198982,2.712018901600971e-05
0.012345679012345678,0.9753086419753086,0.040094740927049316,-0.040093421665754095,1.3192612952211968e-06,0.05524240339747184,-0.055235728130967256,6.675266504586885e-06
0.012345679012345678,0.9876543209876543,0.04003626893354738,-0.040036007441746804,2.6149180057388755e-07,0.05556664667147711,-0.0555658703841385,7.762873386052416e-07
0.024691358024691357,0.0,0.04003626893354726,-0.04003600744174669,2.6149180056694865e-07,0.055566789592307556,-0.05556546878041466,1.320811892892293e-06
0.024691358024691357,0.012345679012345678,0.04003626893354742,-0.04003600744174684,2.6149180058082644e-07,0.05556664667147696,-0.05556587038413837,7.762873385913638e-07
0.024691358024691357,0.024691358024691357,0.0400659020575248,-0.040064392656099984,1.509401424813761e-06,0.05540325844023604,-0.055401207556675165,2.0508835608737397e-06
0.024691358024691357,0.037037037037037035,0.04012557319965521,-0.040120981299931496,4.591899723710435e-06,0.05508085713895212,-0.05506916280413307,1.169433481904708e-05
0.024691358024691357,0.04938271604938271,0.040216085897161614,-0.04020537815263764,1.0707744523975882e-05,0.054607480713864176,-0.05456630289955319,4.117781431098311e-05
0.024691358024691357,0.06172839506172839,0.040338702264878054,-0.040316985243137364,2.1717021740690068e-05,0.05399498272486998,-0.053888035530687856,0.00010694719418212484
0.024691358024691357,0.07407407407407407,0.04049512608660797,-0.04045490265286325,4.022343374471965e-05,0.05325905098644261,-0.05302852566662085,0.0002305253198217616
0.024691358024691357,0.08641975308641975,0.04068762735529065,-0.040617943770838535,6.968358445211265e-05,0.052419236047447165,-0.051980572538602714,0.00043866350884445154
0.024691358024691357,0.09876543209876543,0.04091902253812774,-0.04080445579417074,0.00011456674395700361,0.05149899016989176,-0.0507354492501464,0.0007635409197453633
0.024691358024691357,0.1111111111111111,0.0411928753491778,-0.04101232567006608,0.00018054967911172032,0.05052571638951959,-0.04928270848191313,0.0012430079076064596
0.024691358024691357,0.12345679012345678,0.04151348980650664,-0.04123869457730747,0.0002747952291991679,0.04953082541659637,-0.047609959642391494,0.0019208657742048746
0.024691358024691357,0.13580246913580246,0.041886208729270576,-0.04147992667736234,0.0004062820519082355,0.048549795462907455,-0.045702625260048174,0.002847170202859281
0.024691358024691357,0.14814814814814814,0.042317448501556,-0.041731170273819326,0.0005862782277366724,0.0476222264734637,-0.043543687559341744,0.004078538914121958
0.024691358024691357,0.16049382716049382,0.04281513465082047,-0.04198623610941692,0.0008288985414035485,0.04679187562310963,-0.0411134401683895,0.005678435454720132
0.024691358024691357,0.1728395061728395,0.043388831836633474,-0.042236919219615685,0.001151912617017789,0.046106655247378815,-0.0383892649292412,0.007717390318137618
0.024691358024691357,0.18518518518518517,0.04405038932826584,-0.04247268451674259,0.0015777048115232506,0.04561856757582612,-0.03534545996472866,0.010273107611097461
0.024691358024691357,0.19753086419753085,0.044814267190593365,-0.042679589772272826,0.0021346774183205394,0.04538354273326879,-0.0319531525918209,0.013430390141447889
0.024691358024691357,0.20987654320987653,0.04569853058596711,-0.04283957843978521,0.002858952146181898,0.045461137564911366,-0.028180339355429684,0.017280798209481682
0.024691358024691357,0.2222222222222222,0.04672556914923562,-0.0429286982276367,0.003796870921598916,0.04591404317081317,-0.0239921052146439,0.02192193795616927
0.024691358024691357,0.2345679012345679,0.04792371606486293,-0.04291559963810258,0.005008116426760349,0.046807339092380544,-0.019351084302776513,0.02745625478960403
0.024691358024691357,0.24691358024691357,0.04932876104175769,-0.04275844324400295,0.006570317797754743,0.04820742273640978,-0.014218234862787085,0.03398918787362269
0.024691358024691357,0.25925925925925924,0.05098676804979794,-0.042401773197160146,0.008584994852637792,0.05018053523190963,-0.00855400953302408,0.04162652569888555
0.024691358024691357,0.2716049382716049,0.05295723448535844,-0.041770859611334824,0.011186374874023616,0.05279080156836279,-0.00232000699672208,0.05047079457164071
0.024691358024691357,0.2839506172839506,0.05531836200196124,-0.04076517021060327,0.014553191791357972,0.056097706490325285,0.0045188109046030355,0.05157889558572225
0.024691358024691357,0.2962962962962963,0.05817377085946712,-0.03924745478501323,0.018926316074453893,0.0601529420878363,0.011991265148717066,0.048161676939119234
0.024691358024691357,0.30864197530864196,0.06166311137404039,-0.037029887185972714,0.024633224188067675,0.06499659304355701,0.020116425429286742,0.04488016761427027
0.024691358024691357,0.32098765432098764,0.06597683154482153,-0.033851901218959375,0.03212493032586216,0.07065267626234359,0.028899402064522614,0.041753274197820975
0.024691358024691357,0.3333333333333333,0.0713791103199928,-0.02935009306596231,0.04202901725403049,0.07712412791940662,0.03832654527553474,0.038797582643871883
0.024691358024691357,0.345679012345679,0.07824175776447738,-0.023011216272531075,0.055230541491946304,0.08438743576049168,0.04836023760857159,0.03602719815192009
