gap_quantile,energy_window_upper,raw_rate,calibrated_weight,full_geometric_weight,recovery_fraction,accessible_fraction
0.2,2.14751566297104,0.0019181208732260572,0.039449839632751726,0.08724449389439964,0.4521756946690715,0.4521756946690715
0.4,2.596453881769148,0.0022295454087120797,0.05711133610592026,0.08724449389439964,0.6546124982402622,0.6546124982402624
0.6,2.8703479210258864,0.0024120197491810744,0.0721753051370382,0.08724449389439964,0.8272763347610094,0.8272763347610091
0.8,3.6698337653943316,0.002483482928882878,0.08167623480269384,0.08724449389439964,0.936176383824914,0.936176383824914
1.0,4.996518101216749,0.0024946094231361074,0.08724449389439966,0.08724449389439964,1.0000000000000002,1.0
